SAMPLE NUMBER:   6
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
172.12   	 90.33   	 50.48   	 -61.04		  1.51   	 -40.69		
175.17   	114.75   	 50.23   	 -55.95		  1.34   	 -20.35		
174.26   	128.17   	 50.01   	 -50.86		  1.26   	 -10.17		
171.20   	134.58   	 49.81   	 -55.95		  1.22   	   0.00		
169.07   	137.02   	 49.58   	 -61.04		  1.22   	  -5.09		
169.37   	135.50   	 49.34   	 -55.95		  1.20   	 -20.35		
170.90   	126.65   	 49.11   	 -50.86		  1.12   	 -15.26		
170.90   	106.51   	 48.91   	 -50.86		  1.06   	 -10.17		
166.02   	 70.19   	 48.71   	 -55.95		  1.02   	 -10.17		
156.25   	 17.40   	 48.48   	 -50.86		  0.98   	 -20.35		
141.91   	-45.78   	 48.28   	 -40.69		  0.90   	 -30.52		
122.99   	-108.03   	 48.12   	 -45.78		  0.77   	 -30.52		
101.62   	-157.78   	 47.93   	 -45.78		  0.65   	 -25.43		
 82.09   	-187.07   	 47.75   	 -45.78		  0.55   	 -20.35		
 69.27   	-197.75   	 47.57   	 -45.78		  0.47   	 -10.17		
 67.44   	-198.67   	 47.39   	 -45.78		  0.43   	  -5.09		
 74.16   	-199.58   	 47.20   	 -50.86		  0.41(D)	   0.00		
 83.31   	-204.16   	 47.00   	 -50.86		  0.41   	   5.09		
 88.20   	-211.49   	 46.80   	 -45.78		  0.43   	   5.09		
 85.45   	-218.20   	 46.61   	 -40.69		  0.45   	  15.26		
 77.51   	-223.39   	 46.45   	 -35.61		  0.51   	  10.17		
 69.27   	-226.75   	 46.31   	 -25.43		  0.55   	  10.17		
 64.39   	-228.88   	 46.21   	 -25.43		  0.59   	  15.26		
 64.09   	-229.49   	 46.10   	 -25.43		  0.65   	  15.26		
 67.44   	-227.97   	 46.00   	 -30.52		  0.71   	  15.26		
 71.11   	-226.14   	 45.88   	 -30.52		  0.77   	  20.35		
 72.63   	-225.52   	 45.76   	 -35.61		  0.85   	  20.35		
 70.80   	-226.75   	 45.62   	 -35.61		  0.94   	  25.43		
 66.22   	-229.49   	 45.47   	 -45.78		  1.04   	  25.43		
 61.65   	-231.32   	 45.29   	 -45.78		  1.14   	  25.43		
 59.81   	-230.71   	 45.11   	 -45.78		  1.24   	  25.43		
 62.56   	-227.66   	 44.92   	 -40.69		  1.34   	  30.52		
 67.75   	-224.00   	 44.76   	 -45.78		  1.46   	  30.52		
 72.33   	-220.95   	 44.58   	 -40.69		  1.59   	  25.43		
 74.77   	-220.64   	 44.41   	 -30.52		  1.69   	  25.43		
 76.29   	-223.39   	 44.29   	 -35.61		  1.79   	  20.35		
 79.96   	-226.44   	 44.15   	 -30.52		  1.87   	  20.35		
 89.11   	-222.17   	 44.03   	 -25.43		  1.95   	  15.26		
106.81   	-200.50   	 43.93   	 -25.43		  2.01   	  20.35		
137.63   	-152.59   	 43.82   	 -25.43		  2.10   	  20.35		
189.82   	-79.65   	 43.72   	 -30.52		  2.18   	  15.26		
258.18   	  7.63   	 43.60   	 -35.61		  2.24   	  15.26		
303.96   	 98.88   	 43.46   	 -30.52		  2.30   	  15.26		
257.26   	192.26   	 43.34   	 -35.61		  2.36   	  10.17		
 52.49   	289.92   	 43.19   	 -35.61		  2.40   	  10.17		
-320.13   	392.46   	 43.05   	 -40.69		  2.44   	   0.00		
-1206.05   	537.41   	 42.89   	 -35.61		  2.44   	  -5.09		
-1464.84   	479.74   	 42.75   	 -35.61		  2.42   	  -5.09		
-1519.78   	281.07   	 42.60   	 -35.61		  2.40(E)	  10.17		
-1409.61   	-32.96   	 42.46   	 -35.61		  2.44   	   5.09		
-1210.33   	-364.99   	 42.32   	 -30.52		  2.46   	   5.09		
-980.84   	-582.28   	 42.20   	 -30.52		  2.48   	   5.09		
-742.19   	-596.62(R)	 42.08   	 -25.43		  2.50   	  10.17		
-495.30   	-433.35   	 41.97   	 -25.43		  2.54   	  15.26		
-252.38   	-215.15   	 41.87   	 -25.43		  2.60   	  20.35		
-43.64   	-70.80   	 41.77   	 -25.43		  2.69   	  35.61		
 97.66   	-55.54   	 41.67   	 -25.43		  2.83   	  50.86		
159.91   	-131.84   	 41.57   	 -30.52		  3.03   	  86.47		
162.05   	-216.67   	 41.44   	 -30.52		  3.38   	 101.73		
141.91   	-251.16   	 41.32   	 -25.43		  3.78   	 127.16		
130.62   	-232.85   	 41.22   	 -30.52		  4.29   	 172.94		
137.94   	-197.45   	 41.10   	 -30.52		  4.98   	 218.72		
154.72   	-177.00   	 40.98   	 -30.52		  5.86   	 264.50		
167.54   	-178.22   	 40.85   	 -30.52		  6.92   	 289.93		
170.90   	-189.21   	 40.73   	 -25.43		  8.08   	 335.71		
169.07   	-195.62   	 40.63   	 -20.35		  9.42   	 386.57		
168.46   	-191.96   	 40.55   	 -30.52		 10.97   	 437.43		
170.29   	-183.72   	 40.43   	 -25.43		 12.72   	 473.04		
172.73   	-177.61   	 40.33   	 -25.43		 14.61   	 503.56		
174.56   	-176.39   	 40.22   	 -20.35		 16.62   	 534.08		
175.78   	-176.39   	 40.14   	 -20.35		 18.76   	 559.51		
177.92   	-173.65   	 40.06   	 -20.35		 21.00   	 590.03		
179.75   	-167.54   	 39.98   	 -20.35		 23.36   	 610.37		
179.44   	-161.13   	 39.90   	 -15.26		 25.80   	 615.46		
175.78   	-157.17   	 39.84   	 -15.26		 28.26   	 620.55		
170.59   	-155.94   	 39.78   	 -25.43		 30.74   	 630.72		
166.63   	-154.72   	 39.67   	 -20.35		 33.27   	 640.89		
166.32   	-151.98   	 39.59   	 -25.43		 35.83   	 635.81		
168.76   	-147.09   	 39.49   	 -30.52		 38.37   	 640.89		
172.12   	-140.99   	 39.37   	 -20.35		 40.94   	 625.63		
173.65   	-135.50   	 39.29   	 -25.43		 43.44   	 610.37		
172.42   	-131.53   	 39.19   	 -20.35		 45.88   	 595.11		
170.59   	-128.78   	 39.10   	 -20.35		 48.26   	 564.60		
170.29   	-125.43   	 39.02   	 -20.35		 50.52   	 528.99		
172.73   	-119.93   	 38.94   	 -20.35		 52.63   	 488.30		
176.70   	-113.22   	 38.86   	 -15.26		 54.59   	 447.61		
180.05   	-105.90   	 38.80   	 -15.26		 56.38   	 401.83		
180.66   	-100.10   	 38.74   	 -20.35		 57.99   	 350.97		
178.22   	-96.13   	 38.66   	 -15.26		 59.39   	 310.27		
174.87   	-92.77   	 38.60   	 -20.35		 60.63   	 269.58		
173.34   	-87.59   	 38.51   	 -10.17		 61.71   	 239.06		
175.17   	-79.35   	 38.47   	 -10.17		 62.67   	 208.54		
179.14   	-69.58   	 38.43(D)	   0.00		 63.50   	 193.29		
183.41   	-59.51   	 38.43   	  20.35		 64.27   	 183.11		
185.55   	-51.57   	 38.51   	  45.78		 65.00   	 172.94		
185.55   	-45.17   	 38.70   	  86.47		 65.70   	 167.85		
183.11   	-39.06   	 39.04   	 132.25		 66.37   	 178.03		
179.44   	-32.04   	 39.57   	 183.11		 67.08   	 193.29		
176.39   	-23.19   	 40.31   	 233.98		 67.85   	 203.46		
174.56   	-13.12   	 41.24   	 269.58		 68.67   	 213.63		
174.87   	 -2.44   	 42.32   	 289.93		 69.52   	 223.80		
177.00   	  7.63   	 43.48   	 305.19		 70.42   	 239.06		
179.14   	 16.78   	 44.70   	 289.93		 71.37   	 254.32		
180.36   	 25.94   	 45.86   	 264.50		 72.39   	 264.50		
179.75   	 36.32   	 46.92   	 239.06		 73.45   	 259.41		
177.92   	 47.91   	 47.87   	 198.37		 74.49   	 264.50		
176.39   	 60.73   	 48.67   	 167.85		 75.54   	 259.41		
175.78   	 74.16   	 49.34   	 137.33		 76.58   	 264.50		
175.48   	 86.98   	 49.89   	 127.16		 77.64   	 259.41		
