SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
 -5.49   	-22.28   	107.98   	-122.07		 73.75   	-951.17		
 -7.63   	-18.31   	107.49   	 -81.38		 69.95   	-1002.03		
-11.29   	-11.90   	107.16   	 -50.86		 65.94   	-1032.55		
-11.90   	 -5.19   	106.96   	 -61.04		 61.81   	-1037.64		
-10.38   	  1.22   	106.71   	-122.07		 57.66   	-1027.46		
 -9.46   	  6.10   	106.23   	-218.72		 53.55   	-991.86		
-11.29   	  9.46   	105.35   	-305.19		 49.58   	-956.25		
-14.34   	 11.90   	104.13   	-371.31		 45.76   	-905.39		
-15.26   	 13.73   	102.64   	-417.09		 42.14   	-834.18		
-11.60   	 15.26   	100.98   	-417.09		 38.80   	-778.23		
 -2.44   	 17.70   	 99.31   	-401.83		 35.69   	-722.28		
 10.99   	 21.06   	 97.70   	-371.31		 32.80   	-661.24		
 25.94   	 27.16   	 96.22   	-345.88		 30.15   	-605.29		
 39.06   	 34.48   	 94.83   	-315.36		 27.73   	-559.51		
 48.52   	 42.72   	 93.57   	-264.50		 25.49   	-528.99		
 54.02   	 50.96   	 92.51   	-218.72		 23.38   	-498.47		
 57.37   	 61.34   	 91.64   	-178.03		 21.38   	-488.30		
 63.17   	 75.07   	 90.93   	-132.25		 19.43   	-467.95		
 72.63   	 92.77   	 90.40   	-116.99		 17.56   	-452.69		
 84.23   	112.30   	 89.93   	-101.73		 15.75   	-427.26		
 93.99   	130.00   	 89.52   	-193.29		 14.04   	-406.92		
 94.60   	154.42   	 88.75   	-111.90		 12.41   	-356.05		
 86.36   	159.91   	 88.30   	-116.99		 10.99   	-305.19		
 75.99   	157.47   	 87.83   	-137.33		  9.77   	-269.58		
 65.31   	143.74   	 87.28   	-157.68		  8.69   	-233.98		
 51.57   	117.80   	 86.65   	-172.94		  7.75   	-213.63		
 31.43   	 85.14   	 85.96   	-178.03		  6.90   	-198.37		
  6.41   	 53.71   	 85.25   	-167.85		  6.10   	-188.20		
-16.78   	 32.04   	 84.58   	-152.59		  5.35   	-162.77		
-30.21   	 21.67   	 83.97   	-122.07		  4.70   	-127.16		
-31.13   	 20.45   	 83.48   	 -91.56		  4.19   	 -86.47		
-24.41   	 21.97   	 83.11   	 -66.12		  3.85   	 -45.78		
-19.53   	 21.06   	 82.85   	 -50.86		  3.66   	 -20.35		
-20.14   	 15.26   	 82.64   	 -45.78		  3.58   	 -10.17		
-23.50   	  6.10   	 82.46   	 -50.86		  3.54   	 -10.17		
-25.33   	 -1.83   	 82.26   	 -55.95		  3.50   	 -25.43		
-23.19   	 -4.88   	 82.03   	 -66.12		  3.40   	 -50.86		
-20.14   	 -1.53   	 81.77   	 -81.38		  3.19   	 -76.30		
-20.45   	  4.88   	 81.44   	 -86.47		  2.89   	 -91.56		
-25.33   	  9.46   	 81.10   	 -91.56		  2.52   	 -96.64		
-32.96   	  9.16   	 80.73   	 -91.56		  2.14   	 -86.47		
-38.45   	  3.05   	 80.37   	 -81.38		  1.79   	 -55.95		
-39.06   	 -4.88   	 80.04   	 -71.21		  1.57   	 -15.26		
-34.79   	-10.38   	 79.76   	 -55.95		  1.51   	  35.61		
-27.77   	-11.29   	 79.53   	 -40.69		  1.65   	  86.47		
-22.89   	 -8.24   	 79.37   	 -30.52		  1.99   	 116.99		
-25.02   	 -1.83   	 79.25   	 -35.61		  2.46   	 152.59		
-35.40   	  9.77   	 79.10   	 -35.61		  3.07   	 198.37		
-48.83   	 31.74   	 78.96   	 -30.52		  3.87   	 249.24		
-57.07   	 66.83   	 78.84   	 -35.61		  4.86   	 325.53		
-48.52   	114.44   	 78.70   	 -40.69		  6.16   	 376.40		
-15.56   	170.59   	 78.53   	 -66.12		  7.67   	 467.95		
 41.81   	234.07   	 78.27   	 -71.21		  9.54   	 483.21		
112.30   	309.14   	 77.99   	 -81.38		 11.48   	 264.50		
179.75   	397.95   	 77.66   	 -76.30		 12.53   	 -91.56		
223.39   	474.85   	 77.35   	 -66.12		 12.17   	-350.97		
216.06   	477.29   	 77.09   	 -61.04		 10.76   	-452.69		
133.36   	330.81   	 76.85   	 -45.78		  8.95   	-473.04		
-30.52   	  2.14   	 76.66   	 -45.78		  7.06   	-442.52		
-249.02   	-452.88   	 76.48   	 -40.69		  5.29   	-356.05		
-457.15   	-890.20   	 76.32   	 -35.61		  3.87   	-233.98		
-574.65   	-1151.73   	 76.17   	 -30.52		  2.93   	-111.90		
-551.76   	-1152.34(R)	 76.05   	 -35.61		  2.48(E)	  10.17		
-405.27   	-920.41   	 75.91   	 -50.86		  2.52   	 106.82		
-209.96   	-576.17   	 75.71   	 -55.95		  2.95   	 198.37		
-52.80   	-258.18   	 75.48   	 -55.95		  3.74   	 254.32		
 15.26   	-54.02   	 75.26   	 -61.04		  4.76   	 300.10		
  2.44   	 22.58   	 75.01   	 -61.04		  5.96   	 300.10		
-43.95   	 13.43   	 74.77   	 -61.04		  7.16   	 279.75		
-77.21   	-21.67   	 74.53   	 -45.78		  8.28   	 213.63		
-78.74   	-39.37   	 74.34   	 -35.61		  9.14   	 152.59		
-59.51   	-28.69   	 74.20   	 -40.69		  9.75   	  61.04		
-39.67   	 -3.36   	 74.04   	 -50.86		  9.99   	 -10.17		
-30.21   	 16.48   	 73.83   	 -50.86		  9.95   	  20.35		
-31.43   	 23.50   	 73.63   	 -40.69		 10.03   	 167.85		
-35.40   	 21.06   	 73.47   	 -25.43		 10.70   	 284.84		
-36.32   	 17.40   	 73.37   	 -20.35		 11.84   	 350.97		
-32.65   	 16.17   	 73.29   	 -30.52		 13.25   	 467.95		
-27.16   	 16.48   	 73.16   	 -30.52		 15.12   	 610.37		
-23.19   	 16.78   	 73.04   	 -45.78		 17.56   	 696.84		
-22.89   	 18.92   	 72.86   	 -55.95		 20.35   	 768.05		
-25.94   	 24.72   	 72.63   	 -61.04		 23.42   	 849.44		
-30.52   	 32.65   	 72.39   	 -50.86		 26.82   	 920.65		
-33.57   	 39.67   	 72.19   	 -25.43		 30.50   	 946.08		
-32.35   	 43.95   	 72.09   	 -10.17		 34.28   	 951.17		
-28.69   	 45.47   	 72.04   	 -10.17		 38.09   	 951.17		
-25.63   	 47.00   	 72.00   	 -20.35		 41.89   	 930.82		
-27.47   	 49.44   	 71.92   	 -35.61		 45.62   	 885.04		
-34.18   	 51.57   	 71.78   	 -45.78		 49.16   	 824.00		
-41.50   	 51.57   	 71.60   	 -61.04		 52.45   	 747.71		
-42.72   	 49.13   	 71.35   	 -71.21		 55.44   	 666.32		
-33.87   	 44.86   	 71.07   	 -71.21		 58.11   	 579.86		
-19.53   	 41.81   	 70.78   	 -71.21		 60.43   	 498.47		
-10.07   	 43.33   	 70.50   	 -61.04		 62.42   	 427.26		
-13.12   	 50.96   	 70.25   	 -61.04		 64.13   	 350.97		
-25.94   	 63.48   	 70.01   	 -71.21		 65.53   	 289.93		
-37.84   	 76.60   	 69.73   	 -66.12		 66.69   	 228.89		
-39.67   	 86.67   	 69.46   	 -66.12		 67.61   	 178.03		
-29.60   	 93.08   	 69.20   	 -61.04		 68.32   	 147.51		
-15.26   	 96.13   	 68.95   	 -50.86		 68.91   	 116.99		
 -7.93   	 98.27   	 68.75   	 -25.43		 69.38   	 106.82		
-10.99   	101.93   	 68.65(D)	   5.09		 69.81   	 106.82		
-21.06   	108.03   	 68.67   	  30.52		 70.23   	 111.90		
-30.52   	116.27   	 68.79   	  71.21		 70.68   	 122.07		
-34.18   	125.43   	 69.07   	 122.07		 71.17   	 137.33		
-31.43   	134.28   	 69.56   	 208.54		 71.72   	 152.59		
-26.55   	141.91   	 70.40   	 350.97		 72.33   	 178.03		
-22.58   	148.62   	 71.80   	 590.03		 73.04   	 193.29		
-18.92   	156.25   	 74.16   	 930.82		 73.81   	 213.63		
-15.26   	166.02   	 77.88   	1317.39		 74.67   	 228.89		
-11.90   	177.00   	 83.15   	1632.75		 75.58   	 244.15		
-11.90   	187.38   	 89.68   	1688.70		 76.56   	 264.50		
-16.78   	194.09   	 96.44   	1388.60		 77.62   	 254.32		
-23.50   	195.92   	101.99   	 762.97		 78.64   	 218.72		
-27.16   	193.79   	105.05   	  25.43		 79.51   	 152.59		
-24.41   	190.43   	105.15   	-559.51		 80.12   	 178.03		
-17.70   	188.60   	102.91   	-824.00		 80.83   	 335.71		
-13.43   	188.60   	 99.61   	-717.19		 82.18   	 447.61		
-14.34   	188.29   	 96.74   	-391.66		 83.97   	 442.52		
-18.31   	185.55   	 95.18   	  10.17		 85.74   	 437.43		
-19.84   	177.61   	 95.22   	 366.22		 87.49   	 422.18		
-14.95   	165.41   	 96.68   	 661.24		 89.18   	 335.71		
 -7.32   	151.98   	 99.33   	 879.96		 90.52   	 259.41		
 -2.75   	138.24   	102.85   	1002.03		 91.56   	 183.11		
 -3.97   	125.12   	106.86   	1007.12		 92.29   	 122.07		
 -8.54   	111.39   	110.88   	 854.52		 92.78   	  76.30		
-11.29   	 96.74   	114.30   	 554.42		 93.08   	  30.52		
 -9.46   	 82.09   	116.52   	 188.20		 93.20(S)	  -5.09		
 -5.80   	 69.58   	117.27(S)	-111.90		 93.18   	 -15.26		
 -2.75   	 61.04   	116.83   	-279.75		 93.12   	 -20.35		
 -0.92   	 55.85   	115.71   	-315.36		 93.04   	 -20.35		
  1.83   	 53.41   	114.45   	-259.41		 92.96   	 -10.17		
  5.49   	 52.19   	113.41   	-188.20		 92.92   	 -10.17		
  7.02   	 50.35   	112.65   	 -96.64		 92.88   	 -10.17		
  3.36   	 45.78   	112.27   	  -5.09		 92.84   	 -15.26		
 -4.88   	 38.76   	112.25   	 106.82		 92.78   	 -45.78		
-12.21   	 30.21   	112.68   	 198.37		 92.59   	 -81.38		
-13.43   	 22.89   	113.47   	 249.24		 92.27   	-137.33		
-10.07   	 18.01   	114.47   	 203.46		 91.72   	-208.54		
 -5.80   	 15.87   	115.28   	  71.21		 90.88   	-289.93		
 -2.75   	 14.95   	115.56   	 -91.56		 89.72   	-381.48		
 -0.31   	 13.73   	115.20   	-254.32		 88.20   	-478.13		
  2.75   	 11.60   	114.18   	-350.97		 86.29   	-564.60		
  5.80   	  8.85   	112.78   	-376.40		 84.03   	-645.98		
  5.49   	  7.63   	111.27   	-340.79		 81.44   	-722.28		
  0.00   	  8.85   	109.91   	-269.58		 78.56   	-788.40		
 -9.16   	 12.51   	108.83   	-178.03		 75.40   	-859.61		
-17.70   	 17.09   	108.12   	 -91.56		 71.96   	-930.82		
-21.06   	 20.75   	107.75   	 -40.69		 68.24   	-976.60		
-15.87   	 22.28   	107.59   	 -40.69		 64.33   	-1002.03		
 -3.36   	 22.28   	107.43   	 -71.21		 60.33   	-1017.29		
 12.51   	 21.97   	107.14   	-122.07		 56.26   	-1007.12		
 26.25   	 23.19   	106.65   	-203.46		 52.23   	-976.60		
 33.26   	 25.94   	105.84   	-284.84		 48.32   	-940.99		
 31.74   	 29.91   	104.70   	-361.14		 44.56   	-900.30		
 22.58   	 33.57   	103.25   	-412.00		 40.96   	-834.18		
  9.46   	 35.40   	101.61   	-427.26		 37.62   	-773.14		
 -2.14   	 34.79   	 99.90   	-422.18		 34.53   	-722.28		
 -6.41   	 32.65   	 98.21   	-401.83		 31.64   	-656.15		
  0.31   	 32.35   	 96.60   	-356.05		 29.01   	-600.20		
 17.70   	 36.93   	 95.18   	-320.45		 26.61   	-549.34		
 40.28   	 46.39   	 93.90   	-264.50		 24.41   	-513.73		
 61.65   	 58.59   	 92.84   	-218.72		 22.36   	-488.30		
 77.82   	 69.89   	 91.96   	-183.11		 20.41   	-457.78		
 86.98   	 79.04   	 91.23   	-147.51		 18.58   	-437.43		
 90.33   	 86.98   	 90.64   	-122.07		 16.83   	-417.09		
 89.72   	 96.13   	 90.15   	-106.82		 15.16   	-386.57		
 86.98   	108.03   	 89.72   	-101.73		 13.61   	-345.88		
 85.75   	123.29   	 89.32   	-106.82		 12.23   	-310.27		
 87.89   	141.30   	 88.89   	-111.90		 10.99   	-269.58		
 92.77   	159.61   	 88.44   	-122.07		  9.91   	-239.06		
 97.66   	170.59   	 87.95   	-132.25		  8.95   	-218.72		
 97.05   	167.54   	 87.43   	-147.51		  8.08   	-213.63		
 89.42   	147.40   	 86.84   	-157.68		  7.22   	-208.54		
 74.77   	114.14   	 86.21   	-167.85		  6.39   	-208.54		
 53.71   	 76.90   	 85.53   	-172.94		  5.55   	-193.29		
 29.60   	 45.78   	 84.84   	-152.59		  4.78   	-162.77		
  7.02   	 25.33   	 84.23   	-132.25		  4.13   	-111.90		
 -9.16   	 14.95   	 83.70   	 -96.64		  3.68   	 -76.30		
-15.56   	 11.60   	 83.32   	 -61.04		  3.38   	 -25.43		
-13.73   	 13.12   	 83.07   	 -40.69		  3.28   	   5.09		
-10.38   	 15.87   	 82.91   	 -40.69		  3.30   	  20.35		
-10.99   	 17.70   	 82.75   	 -45.78		  3.38   	  25.43		
-15.87   	 16.48   	 82.56   	 -55.95		  3.48   	  10.17		
-21.36   	 11.60   	 82.34   	 -66.12		  3.52   	 -20.35		
-23.19   	  4.27   	 82.07   	 -71.21		  3.44   	 -55.95		
-20.75   	 -3.36   	 81.79   	 -81.38		  3.21   	 -76.30		
-17.70   	 -8.85   	 81.46   	 -76.30		  2.91   	 -96.64		
-17.40   	-11.90   	 81.16   	 -81.38		  2.52   	-101.73		
-19.84   	-13.43   	 80.83   	 -86.47		  2.12   	 -86.47		
-22.28   	-14.34   	 80.49   	 -76.30		  1.77   	 -50.86		
-21.97   	-15.26   	 80.18   	 -66.12		  1.57   	  -5.09		
-19.53   	-15.87   	 79.92   	 -50.86		  1.55(D)	  30.52		
-18.62   	-15.87   	 79.71   	 -30.52		  1.67   	  76.30		
-21.36   	-14.65   	 79.59   	 -30.52		  1.97   	 122.07		
-27.47   	-10.68   	 79.47   	 -30.52		  2.46   	 167.85		
-34.79   	 -0.61   	 79.35   	 -30.52		  3.13   	 233.98		
-38.76   	 21.67   	 79.23   	 -40.69		  4.07   	 320.45		
-36.32   	 57.68   	 79.06   	 -50.86		  5.35   	 386.57		
-21.36   	107.12   	 78.86   	 -55.95		  6.90   	 483.21		
 14.34   	166.02   	 78.64   	 -61.04		  8.83   	 498.47		
 72.94   	234.38   	 78.39   	 -66.12		 10.82   	 274.67		
147.40   	317.69   	 78.13   	 -71.21		 11.92   	 -71.21		
217.59   	412.29   	 77.84   	-137.33		 11.64   	-467.95		
227.05   	451.97   	 77.29   	 -55.95		  9.77   	-488.30		
115.05   	260.62   	 77.07   	 -45.78		  7.81   	-462.87		
-72.02   	-106.20   	 76.89   	 -35.61		  5.96   	-381.48		
-290.83   	-566.41   	 76.74   	 -35.61		  4.44   	-254.32		
-472.11   	-968.02   	 76.60   	 -30.52		  3.42   	-132.25		
-549.01   	-1168.82(R)	 76.48   	 -40.69		  2.89(E)	 -15.26		
-496.83   	-1112.98   	 76.32   	 -45.78		  2.83   	  86.47		
-348.51   	-851.75   	 76.13   	 -61.04		  3.17   	 167.85		
-175.78   	-510.56   	 75.89   	 -61.04		  3.85   	 228.89		
-45.78   	-215.76   	 75.65   	 -61.04		  4.76   	 259.41		
 10.68   	-39.37   	 75.40   	 -55.95		  5.80   	 279.75		
  5.80   	 17.09   	 75.18   	 -66.12		  6.92   	 269.58		
-23.50   	 -0.92   	 74.91   	 -61.04		  8.00   	 223.80		
-45.47   	-34.18   	 74.67   	 -50.86		  8.89   	 152.59		
-49.13   	-44.86   	 74.47   	 -45.78		  9.50   	  81.38		
-39.06   	-28.38   	 74.28   	 -45.78		  9.83   	   0.00		
-25.94   	 -3.05   	 74.10   	 -40.69		  9.83   	 -40.69		
-16.48   	 13.43   	 73.94   	 -35.61		  9.66   	  55.95		
-12.51   	 15.56   	 73.79   	 -35.61		  9.89   	 218.72		
-12.51   	 11.60   	 73.65   	 -35.61		 10.76   	 305.19		
-15.26   	 10.68   	 73.51   	 -35.61		 11.98   	 396.74		
-18.62   	 15.26   	 73.37   	 -40.69		 13.57   	 544.25		
-19.84   	 21.36   	 73.20   	 -45.78		 15.75   	 671.41		
-16.17   	 23.80   	 73.02   	 -45.78		 18.43   	 747.71		
-10.07   	 21.67   	 72.84   	 -45.78		 21.42   	 824.00		
 -5.19   	 17.70   	 72.65   	 -40.69		 24.72   	 905.39		
 -4.88   	 14.95   	 72.49   	 -30.52		 28.34   	 956.25		
 -7.32   	 14.95   	 72.37   	 -30.52		 32.17   	 971.51		
 -7.93   	 18.31   	 72.25   	 -35.61		 36.05   	 971.51		
 -3.66   	 23.80   	 72.11   	 -40.69		 39.94   	 966.43		
  3.97   	 29.60   	 71.94   	 -35.61		 43.80   	 930.82		
  9.16   	 34.48   	 71.80   	 -40.69		 47.53   	 869.78		
  6.41   	 37.23   	 71.64   	 -40.69		 51.01   	 793.49		
 -3.97   	 37.84   	 71.47   	 -55.95		 54.18   	 696.84		
-16.78   	 38.76   	 71.25   	 -61.04		 56.97   	 610.37		
-25.94   	 41.81   	 71.01   	 -66.12		 59.41   	 518.82		
-25.94   	 48.22   	 70.74   	 -71.21		 61.49   	 437.43		
-17.09   	 57.07   	 70.46   	 -71.21		 63.23   	 361.14		
 -3.36   	 65.92   	 70.17   	 -61.04		 64.68   	 295.01		
  9.46   	 70.80   	 69.93   	 -55.95		 65.86   	 233.98		
 16.17   	 71.41   	 69.70   	 -61.04		 66.80   	 183.11		
 14.34   	 69.58   	 69.46   	 -61.04		 67.53   	 147.51		
  5.19   	 69.58   	 69.22   	 -61.04		 68.12   	 116.99		
 -7.02   	 73.24   	 68.97   	 -45.78		 68.59   	 111.90		
-15.87   	 80.26   	 68.79   	 -20.35		 69.03   	 111.90		
-16.48   	 88.50   	 68.71(D)	   0.00		 69.48   	 122.07		
 -7.93   	 95.83   	 68.71   	  35.61		 69.97   	 142.42		
  2.75   	101.32   	 68.85   	  86.47		 70.54   	 157.68		
  8.85   	105.59   	 69.20   	 147.51		 71.17   	 167.85		
  7.02   	110.17   	 69.79   	 244.15		 71.84   	 188.20		
  0.92   	115.66   	 70.76   	 406.92		 72.59   	 198.37		
 -4.88   	122.07   	 72.39   	 661.24		 73.39   	 218.72		
 -7.32   	129.70   	 75.04   	1017.29		 74.26   	 228.89		
 -7.63   	137.94   	 79.10   	1398.77		 75.18   	 233.98		
 -8.54   	146.79   	 84.70   	1673.44		 76.11   	 249.24		
-10.38   	154.42   	 91.39   	1668.36		 77.11   	 259.41		
-10.68   	160.83   	 98.07   	1276.70		 78.15   	 264.50		
 -8.24   	166.02   	103.17   	 584.94		 79.21   	 259.41		
 -3.97   	169.68   	105.51   	-167.85		 80.24   	 213.63		
  0.00   	171.81   	104.84   	-686.67		 81.10   	 152.59		
  1.53   	170.90   	102.10   	-839.26		 81.71   	 162.77		
  1.83   	165.41   	 98.74   	-651.07		 82.36   	 335.71		
  1.83   	155.03   	 96.13   	-295.01		 83.70   	 437.43		
  0.92   	142.52   	 94.95   	 106.82		 85.45   	 427.26		
 -0.92   	131.84   	 95.38   	 452.69		 87.16   	 427.26		
 -1.83   	123.60   	 97.19   	 737.54		 88.87   	 406.92		
 -1.22   	116.88   	100.14   	 951.17		 90.50   	 325.53		
  1.22   	108.64   	103.95   	1063.07		 91.80   	 239.06		
  5.49   	 96.74   	108.20   	1052.90		 92.76   	 167.85		
  9.46   	 82.40   	112.41   	 885.04		 93.43   	 101.73		
 12.82   	 68.36   	115.95   	 523.90		 93.83   	  35.61		
 16.48   	 56.15   	118.05   	  81.38		 93.98(S)	  -5.09		
 21.06   	 46.69   	118.37(S)	-269.58		 93.96   	 -30.52		
 23.19   	 39.98   	117.29   	-422.18		 93.83   	 -40.69		
 20.75   	 36.01   	115.60   	-396.74		 93.67   	 -40.69		
 15.56   	 34.18   	114.02   	-289.93		 93.51   	 -30.52		
  9.77   	 32.35   	112.86   	-157.68		 93.39   	 -25.43		
  6.10   	 28.08   	112.23   	 -45.78		 93.29   	 -20.35		
  4.27   	 19.53   	112.04   	  55.95		 93.20   	 -25.43		
  2.14   	  8.24   	112.27   	 147.51		 93.10   	 -50.86		
 -0.61   	 -2.75   	112.86   	 239.06		 92.90   	 -86.47		
 -1.53   	-10.38   	113.81   	 279.75		 92.55   	-142.42		
  0.31   	-14.04   	114.93   	 223.80		 91.98   	-208.54		
  2.14   	-14.34   	115.83   	  66.12		 91.15   	-295.01		
 -0.31   	-14.04   	116.09   	-137.33		 89.97   	-381.48		
 -7.63   	-14.34   	115.54   	-320.45		 88.44   	-473.04		
-17.09   	-16.48   	114.26   	-452.69		 86.55   	-554.42		
-21.67   	-20.14   	112.45   	-483.21		 84.33   	-635.81		
-16.78   	-24.41   	110.52   	-432.35		 81.79   	-701.93		
 -3.36   	-28.08   	108.79   	-300.10		 78.98   	-768.05		
 13.43   	-28.99   	107.59   	-127.16		 75.91   	-844.35		
 27.77   	-26.25   	107.08   	  15.26		 72.53   	-895.22		
 34.18   	-20.45   	107.14   	  71.21		 68.95   	-935.91		
 30.21   	-14.04   	107.43   	  50.86		 65.21   	-966.43		
 20.14   	 -9.46   	107.63   	 -35.61		 61.34   	-986.77		
 10.07   	 -8.54   	107.49   	-152.59		 57.40   	-981.68		
  5.80   	-10.99   	106.88   	-249.24		 53.47   	-961.34		
  9.46   	-13.43   	105.88   	-330.62		 49.62   	-920.65		
 17.70   	-13.43   	104.56   	-391.66		 45.94   	-890.13		
 25.33   	 -9.77   	102.99   	-442.52		 42.38   	-829.09		
 29.91   	 -3.97   	101.22   	-462.87		 39.06   	-783.31		
 31.13   	  0.31   	 99.37   	-462.87		 35.93   	-737.54		
 31.74   	  1.22   	 97.52   	-422.18		 32.98   	-686.67		
 33.57   	 -0.61   	 95.83   	-356.05		 30.23   	-630.72		
 36.62   	 -2.14   	 94.40   	-284.84		 27.71   	-584.94		
 41.20   	 -0.31   	 93.27   	-208.54		 25.37   	-554.42		
 48.83   	  7.02   	 92.43   	-147.51		 23.15   	-518.82		
 61.04   	 18.92   	 91.84   	-106.82		 21.08   	-493.39		
 76.60   	 34.48   	 91.41   	 -81.38		 19.10   	-462.87		
 93.69   	 51.88   	 91.09   	 -76.30		 17.25   	-432.35		
107.73   	 70.19   	 90.78   	 -71.21		 15.52   	-401.83		
115.36   	 87.28   	 90.50   	 -81.38		 13.92   	-361.14		
119.02   	102.23   	 90.17   	 -96.64		 12.47   	-320.45		
120.85   	115.36   	 89.79   	-116.99		 11.19   	-284.84		
119.93   	125.43   	 89.32   	-142.42		 10.05   	-249.24		
112.92   	129.70   	 88.75   	-167.85		  9.05   	-223.80		
 97.05   	122.99   	 88.08   	-193.29		  8.16   	-213.63		
 74.77   	103.15   	 87.30   	-203.46		  7.30   	-198.37		
 52.80   	 72.63   	 86.49   	-198.37		  6.51   	-198.37		
 37.54   	 38.76   	 85.70   	-167.85		  5.72   	-183.11		
 28.08   	  9.16   	 85.03   	-137.33		  4.98   	-157.68		
 20.14   	-10.99   	 84.48   	 -96.64		  4.35   	-116.99		
 11.29   	-20.75   	 84.09   	 -55.95		  3.89   	 -76.30		
  2.75   	-21.97   	 83.87   	 -35.61		  3.58   	 -30.52		
 -2.14   	-18.31   	 83.72   	 -30.52		  3.46   	   0.00		
 -4.58   	-14.34   	 83.60   	 -35.61		  3.46   	  15.26		
 -7.02   	-14.34   	 83.46   	 -50.86		  3.52   	  20.35		
-10.68   	-19.53   	 83.26   	 -66.12		  3.60   	   0.00		
-14.65   	-28.08   	 82.99   	 -76.30		  3.60   	 -25.43		
-15.56   	-36.62   	 82.69   	 -81.38		  3.50   	 -50.86		
-12.21   	-42.72   	 82.36   	 -91.56		  3.30   	 -81.38		
 -7.63   	-46.69   	 81.99   	 -96.64		  2.97   	-101.73		
 -6.41   	-49.13   	 81.61   	 -91.56		  2.56   	 -96.64		
-10.38   	-49.74   	 81.24   	 -76.30		  2.18   	 -86.47		
-16.78   	-48.52   	 80.94   	 -61.04		  1.83   	 -50.86		
-21.67   	-45.78   	 80.69   	 -50.86		  1.63   	 -10.17		
-22.89   	-43.33   	 80.49   	 -35.61		  1.59(D)	  30.52		
