SAMPLE NUMBER:   10
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
 77.21   	 47.00   	 73.55   	 254.32		 63.07   	 137.33		
 78.43   	 51.88   	 74.57   	 208.54		 63.62   	 122.07		
 81.18   	 58.90   	 75.40   	 162.77		 64.11   	 116.99		
 86.06   	 68.66   	 76.05   	 127.16		 64.58   	 111.90		
 93.08   	 80.26   	 76.56   	  91.56		 65.03   	 101.73		
100.71   	 91.86   	 76.93   	  61.04		 65.43   	  96.64		
106.51   	100.71   	 77.17   	  35.61		 65.82   	  86.47		
108.34   	104.06   	 77.31   	  10.17		 66.16   	  81.38		
104.68   	100.40   	 77.35(S)	 -15.26		 66.49   	  71.21		
 96.13   	 89.11   	 77.29   	 -25.43		 66.77   	  61.04		
 83.31   	 71.41   	 77.19   	 -50.86		 67.02   	  55.95		
 68.05   	 48.83   	 76.99   	 -61.04		 67.24   	  35.61		
 51.27   	 22.58   	 76.74   	 -86.47		 67.39   	  20.35		
 33.57   	 -4.88   	 76.40   	 -96.64		 67.47   	  15.26		
 16.17   	-31.74   	 76.01   	-116.99		 67.53(S)	   0.00		
  1.22   	-54.93   	 75.54   	-116.99		 67.53   	  -5.09		
-10.68   	-72.63   	 75.08   	-116.99		 67.51   	 -10.17		
-18.62   	-83.31   	 74.61   	-122.07		 67.47   	 -10.17		
-22.89   	-88.81   	 74.12   	-122.07		 67.43   	 -25.43		
-25.02   	-90.94   	 73.63   	-147.51		 67.32   	 -61.04		
-27.47   	-94.60   	 73.04   	-152.59		 67.08   	 -86.47		
-29.30   	-97.35   	 72.43   	-142.42		 66.73   	-122.07		
-31.43   	-100.10   	 71.86   	-147.51		 66.25   	-162.77		
-33.26   	-102.54   	 71.27   	-137.33		 65.59   	-223.80		
-34.48   	-104.06   	 70.72   	-142.42		 64.70   	-295.01		
-35.10   	-104.68   	 70.15   	-132.25		 63.52   	-356.05		
-35.40   	-104.68   	 69.62   	-137.33		 62.10   	-417.09		
-36.01   	-104.68   	 69.07   	-137.33		 60.43   	-503.56		
-36.32   	-104.06   	 68.52   	-147.51		 58.41   	-610.37		
-35.40   	-102.84   	 67.93   	-147.51		 55.97   	-727.36		
-32.04   	-100.10   	 67.34   	-152.59		 53.06   	-808.75		
-26.86   	-95.52   	 66.73   	-167.85		 49.83   	-839.26		
-21.06   	-90.33   	 66.06   	-178.03		 46.47   	-824.00		
-16.78   	-85.75   	 65.35   	-193.29		 43.17   	-798.57		
-14.34   	-82.40   	 64.58   	-213.63		 39.98   	-747.71		
-12.82   	-79.96   	 63.72   	-228.89		 36.99   	-681.58		
-10.38   	-75.38   	 62.81   	-223.80		 34.26   	-620.55		
 -5.80   	-66.53   	 61.91   	-208.54		 31.78   	-564.60		
  2.14   	-51.57   	 61.08   	-188.20		 29.52   	-528.99		
 12.51   	-31.43   	 60.33   	-157.68		 27.41   	-498.47		
 23.80   	 -8.24   	 59.69   	-142.42		 25.41   	-483.21		
 33.87   	 14.04   	 59.12   	-122.07		 23.48   	-473.04		
 42.42   	 32.65   	 58.64   	-111.90		 21.59   	-462.87		
 49.44   	 47.00   	 58.19   	-116.99		 19.74   	-442.52		
 53.71   	 57.68   	 57.72   	-162.77		 17.97   	-447.61		
 51.27   	 64.39   	 57.07   	-167.85		 16.17   	-386.57		
 43.64   	 53.71   	 56.40   	-162.77		 14.63   	-320.45		
 32.04   	 30.21   	 55.75   	-152.59		 13.35   	-259.41		
 18.62   	 -3.97   	 55.14   	-142.42		 12.31   	-203.46		
  3.66   	-42.42   	 54.57   	-132.25		 11.50   	-157.68		
-11.90   	-77.21   	 54.04   	-116.99		 10.86   	-111.90		
-25.63   	-103.15   	 53.57   	-106.82		 10.42   	 -81.38		
-34.79   	-117.80   	 53.14   	-101.73		 10.09   	 -91.56		
-37.54   	-122.99   	 52.74   	 -91.56		  9.73   	-127.16		
-35.10   	-122.07   	 52.37   	 -86.47		  9.22   	-142.42		
-31.74   	-119.02   	 52.02   	 -86.47		  8.65   	-152.59		
-30.52   	-116.27   	 51.68   	 -86.47		  8.04   	-152.59		
-32.35   	-115.97   	 51.33   	 -81.38		  7.43   	-137.33		
-35.40   	-116.88   	 51.01   	 -86.47		  6.88   	-116.99		
-38.45   	-118.71   	 50.66   	 -86.47		  6.41   	 -81.38		
-40.89   	-120.85   	 50.32   	 -81.38		  6.08   	 -35.61		
-43.03   	-123.60   	 49.99   	 -71.21		  5.94(D)	   5.09		
-44.25   	-127.87   	 49.70   	 -66.12		  5.96   	  20.35		
-42.42   	-138.24   	 49.44   	 -71.21		  6.04   	  35.61		
-31.43   	-165.71   	 49.16   	 -71.21		  6.19   	  45.78		
 -5.80   	-215.15   	 48.87   	 -55.95		  6.37   	  45.78		
 39.06   	-271.00   	 48.65   	 -55.95		  6.55   	  25.43		
101.93   	-294.80   	 48.42   	 -61.04		  6.65   	  20.35		
166.32   	-239.87   	 48.18   	 -61.04		  6.73   	  15.26		
183.72   	-83.31   	 47.93   	 -66.12		  6.80   	  20.35		
 96.13   	143.74   	 47.67   	 -61.04		  6.88   	  25.43		
-115.97   	377.81   	 47.43   	 -66.12		  6.98   	  25.43		
-399.78   	556.64   	 47.16   	 -76.30		  7.08   	  40.69		
-694.27   	614.62(R)	 46.86   	 -66.12		  7.24(E)	  45.78		
-545.35   	484.31   	 46.59   	 -66.12		  7.43   	  50.86		
-274.96   	276.18   	 46.33   	 -55.95		  7.63   	  50.86		
-28.38   	 46.08   	 46.10   	 -50.86		  7.83   	  55.95		
 90.33   	-132.14   	 45.90   	 -50.86		  8.06   	  55.95		
 75.68   	-205.08   	 45.70   	 -50.86		  8.28   	  50.86		
  0.31   	-179.75   	 45.49   	 -55.95		  8.48   	  45.78		
-54.93   	-114.75   	 45.27   	 -45.78		  8.67   	  40.69		
-57.68   	-72.02   	 45.09   	 -50.86		  8.83   	  40.69		
-27.77   	-73.85   	 44.88   	 -55.95		  8.99   	  45.78		
  0.92   	-100.40   	 44.66   	 -55.95		  9.18   	  61.04		
  9.77   	-119.32   	 44.44   	 -55.95		  9.42   	  76.30		
  2.44   	-116.27   	 44.21   	 -50.86		  9.73   	 188.20		
 -7.63   	-101.01   	 44.01   	 -50.86		 10.48   	 381.48		
-11.29   	-88.81   	 43.80   	 -55.95		 12.00   	 437.43		
 -7.93   	-85.75   	 43.58   	 -50.86		 13.75   	 371.31		
 -2.44   	-87.59   	 43.38   	 -45.78		 15.24   	 361.14		
  0.31   	-89.11   	 43.19   	 -50.86		 16.68   	 396.74		
 -0.61   	-87.59   	 42.99   	 -50.86		 18.27   	 396.74		
 -3.05   	-83.92   	 42.79   	 -55.95		 19.86   	 391.66		
 -4.27   	-79.96   	 42.56   	 -50.86		 21.42   	 401.83		
 -3.36   	-77.21   	 42.36   	 -45.78		 23.03   	 427.26		
 -1.53   	-75.99   	 42.18   	 -40.69		 24.74   	 447.61		
  0.61   	-74.46   	 42.01   	 -45.78		 26.53   	 457.78		
  2.75   	-70.80   	 41.83   	 -50.86		 28.36   	 508.65		
  7.93   	-57.37   	 41.63   	 -50.86		 30.40   	 488.30		
 10.99   	-50.96   	 41.42   	 -45.78		 32.35   	 447.61		
 12.82   	-45.78   	 41.24   	 -40.69		 34.14   	 422.18		
 14.04   	-41.81   	 41.08   	 -30.52		 35.83   	 386.57		
 14.65   	-38.15   	 40.96   	 -15.26		 37.38   	 356.05		
 15.87   	-33.87   	 40.90(D)	   5.09		 38.80   	 330.62		
 18.31   	-28.69   	 40.92   	  40.69		 40.12   	 305.19		
 22.58   	-22.58   	 41.08   	  91.56		 41.34   	 284.84		
 28.08   	-15.56   	 41.44   	 147.51		 42.48   	 269.58		
 34.18   	 -7.93   	 42.03   	 208.54		 43.56   	 259.41		
 39.98   	  0.00   	 42.87   	 254.32		 44.60   	 239.06		
 44.25   	  7.02   	 43.89   	 289.93		 45.55   	 239.06		
 46.69   	 12.82   	 45.05   	 335.71		 46.51   	 244.15		
 47.61   	 16.17   	 46.39   	 371.31		 47.49   	 244.15		
 47.30   	 18.31   	 47.87   	 386.57		 48.46   	 228.89		
 47.91   	 20.75   	 49.42   	 396.74		 49.38   	 228.89		
 49.74   	 24.41   	 51.01   	 406.92		 50.29   	 228.89		
 53.10   	 30.21   	 52.63   	 412.00		 51.21   	 228.89		
 56.76   	 37.23   	 54.28   	 406.92		 52.13   	 218.72		
 59.81   	 43.64   	 55.91   	 406.92		 53.00   	 218.72		
 61.65   	 48.83   	 57.54   	 401.83		 53.88   	 213.63		
 62.26   	 51.88   	 59.15   	 391.66		 54.73   	 208.54		
 62.26   	 53.41   	 60.71   	 381.48		 55.56   	 198.37		
 61.95   	 54.93   	 62.24   	 381.48		 56.36   	 193.29		
 62.26   	 57.37   	 63.76   	 412.00		 57.13   	 203.46		
 66.22   	 66.53   	 65.41   	 401.83		 57.94   	 193.29		
 68.66   	 72.33   	 67.02   	 381.48		 58.72   	 178.03		
 71.11   	 78.13   	 68.55   	 345.88		 59.43   	 152.59		
 72.94   	 83.62   	 69.93   	 315.36		 60.04   	 147.51		
 75.07   	 88.20   	 71.19   	 279.75		 60.63   	 132.25		
 78.13   	 93.08   	 72.31   	 249.24		 61.16   	 122.07		
 82.09   	 98.88   	 73.31   	 193.29		 61.65   	 111.90		
 87.59   	106.51   	 74.08   	 147.51		 62.10   	 101.73		
 93.08   	116.27   	 74.67   	 106.82		 62.50   	  96.64		
 98.57   	126.65   	 75.10   	  71.21		 62.89   	  86.47		
103.15   	135.50   	 75.38   	  40.69		 63.23   	  81.38		
105.29   	139.77   	 75.54   	  15.26		 63.56   	  71.21		
103.15   	137.02   	 75.60(S)	   0.00		 63.85   	  66.12		
 95.52   	126.04   	 75.60   	 -20.35		 64.11   	  55.95		
 82.09   	107.42   	 75.52   	 -40.69		 64.33   	  45.78		
 64.09   	 83.01   	 75.36   	 -55.95		 64.52   	  30.52		
 44.25   	 54.93   	 75.14   	 -66.12		 64.64   	  30.52		
 24.41   	 27.16   	 74.87   	 -76.30		 64.76   	  20.35		
  7.63   	  2.14   	 74.57   	 -96.64		 64.84   	  10.17		
 -6.10   	-17.40   	 74.18   	-101.73		 64.88(S)	   0.00		
-16.48   	-31.43   	 73.77   	-111.90		 64.88   	  -5.09		
-24.72   	-41.20   	 73.33   	-116.99		 64.86   	 -15.26		
-31.13   	-48.22   	 72.86   	-127.16		 64.80   	 -25.43		
-36.93   	-53.71   	 72.35   	-127.16		 64.70   	 -40.69		
-41.50   	-58.29   	 71.84   	-157.68		 64.54   	 -96.64		
-48.22   	-65.00   	 71.21   	-157.68		 64.15   	-122.07		
-50.66   	-67.44   	 70.58   	-147.51		 63.66   	-162.77		
-52.80   	-68.66   	 69.99   	-142.42		 63.01   	-213.63		
-54.02   	-68.66   	 69.42   	-147.51		 62.16   	-284.84		
-53.71   	-67.75   	 68.83   	-142.42		 61.02   	-345.88		
-52.19   	-65.61   	 68.26   	-142.42		 59.63   	-406.92		
-49.74   	-62.87   	 67.69   	-147.51		 58.01   	-488.30		
-47.00   	-60.42   	 67.10   	-152.59		 56.05   	-595.11		
-44.86   	-57.98   	 66.49   	-157.68		 53.67   	-712.10		
-43.03   	-56.76   	 65.86   	-167.85		 50.82   	-808.75		
-41.81   	-55.85   	 65.19   	-178.03		 47.59   	-844.35		
-40.89   	-55.54   	 64.48   	-188.20		 44.21   	-849.44		
-40.28   	-54.63   	 63.72   	-198.37		 40.81   	-824.00		
-39.67   	-52.80   	 62.93   	-208.54		 37.52   	-768.05		
-37.54   	-49.74   	 62.10   	-223.80		 34.45   	-696.84		
-33.57   	-44.25   	 61.20   	-218.72		 31.66   	-625.63		
-26.25   	-35.71   	 60.33   	-203.46		 29.16   	-569.68		
-15.56   	-21.97   	 59.51   	-188.20		 26.88   	-518.82		
 -2.14   	 -3.36   	 58.76   	-152.59		 24.80   	-483.21		
 10.99   	 19.23   	 58.15   	-132.25		 22.87   	-467.95		
 22.28   	 42.11   	 57.62   	-122.07		 21.00   	-452.69		
 30.82   	 61.95   	 57.13   	-116.99		 19.19   	-442.52		
 36.93   	 77.51   	 56.66   	-122.07		 17.42   	-417.09		
 41.81   	 90.03   	 56.17   	-132.25		 15.75   	-391.66		
 44.56   	100.71   	 55.65   	-167.85		 14.18   	-356.05		
 37.54   	108.34   	 54.97   	-162.77		 12.76   	-310.27		
 28.99   	 94.91   	 54.32   	-157.68		 11.52   	-264.50		
 18.62   	 67.75   	 53.69   	-147.51		 10.46   	-228.89		
  7.32   	 31.74   	 53.10   	-127.16		  9.54   	-172.94		
 -7.02   	 -4.88   	 52.59   	-111.90		  8.85   	-152.59		
-24.11   	-36.01   	 52.15   	-101.73		  8.24   	-137.33		
-41.20   	-58.59   	 51.74   	 -91.56		  7.69   	-127.16		
-53.10   	-72.94   	 51.37   	 -86.47		  7.18   	-127.16		
-56.76   	-79.96   	 51.03   	 -81.38		  6.67   	-127.16		
-54.02   	-79.96   	 50.70   	 -86.47		  6.16   	-132.25		
-49.74   	-75.99   	 50.36   	 -91.56		  5.64   	-127.16		
-48.22   	-71.72   	 49.99   	 -91.56		  5.13   	-116.99		
-50.66   	-69.89   	 49.62   	 -86.47		  4.66   	 -96.64		
-54.93   	-71.41   	 49.28   	 -81.38		  4.27   	 -71.21		
-58.59   	-74.46   	 48.95   	 -76.30		  3.99   	 -35.61		
-60.12   	-76.60   	 48.65   	 -71.21		  3.85   	  -5.09		
-59.81   	-76.60   	 48.36   	 -71.21		  3.83(D)	  30.52		
-58.29   	-77.21   	 48.08   	 -61.04		  3.95   	  50.86		
-54.32   	-86.36   	 47.83   	 -61.04		  4.15   	  61.04		
-43.64   	-116.58   	 47.59   	 -55.95		  4.39   	  66.12		
-19.53   	-171.20   	 47.37   	 -61.04		  4.66   	  61.04		
 26.86   	-229.19   	 47.12   	 -61.04		  4.90   	  40.69		
100.10   	-248.41   	 46.88   	 -66.12		  5.07   	  35.61		
181.58   	-181.58   	 46.61   	 -61.04		  5.21   	  25.43		
212.40   	-12.51   	 46.37   	 -61.04		  5.31   	  15.26		
119.63   	223.69   	 46.12   	 -55.95		  5.37   	  20.35		
-121.46   	461.43   	 45.90   	 -61.04		  5.45   	  40.69		
-713.50   	709.84(R)	 45.66   	 -55.95		  5.62(E)	  55.95		
-774.84   	663.15   	 45.43   	 -61.04		  5.84   	  66.12		
-599.98   	506.29   	 45.19   	 -55.95		  6.10   	  66.12		
-296.63   	278.02   	 44.96   	 -50.86		  6.37   	  71.21		
-31.43   	 45.78   	 44.76   	 -50.86		  6.65   	  66.12		
 85.45   	-114.75   	 44.56   	 -50.86		  6.92   	  61.04		
 58.59   	-163.57   	 44.35   	 -50.86		  7.16   	  50.86		
-24.41   	-122.99   	 44.15   	 -55.95		  7.37   	  50.86		
-77.21   	-57.37   	 43.93   	 -50.86		  7.57   	  50.86		
-72.02   	-22.89   	 43.72   	 -50.86		  7.77   	  61.04		
-36.32   	-31.74   	 43.52   	 -45.78		  8.02   	  71.21		
 -8.24   	-58.90   	 43.34   	 -50.86		  8.30   	  66.12		
 -3.97   	-74.77   	 43.13   	 -50.86		  8.57   	 132.25		
-15.56   	-70.80   	 42.93   	 -50.86		  9.09   	 325.53		
-27.47   	-57.37   	 42.73   	 -50.86		 10.40   	 447.61		
-30.82   	-47.91   	 42.52   	 -40.69		 12.19   	 391.66		
-25.33   	-46.39   	 42.36   	 -45.78		 13.75   	 350.97		
-17.40   	-48.83   	 42.18   	 -40.69		 15.16   	 401.83		
-11.90   	-50.05   	 42.01   	 -40.69		 16.76   	 432.35		
 -9.77   	-47.91   	 41.85   	 -50.86		 18.49   	 422.18		
 -9.16   	-43.64   	 41.65   	 -45.78		 20.18   	 417.09		
 -7.63   	-38.15   	 41.46   	 -45.78		 21.85   	 432.35		
 -4.88   	-33.57   	 41.28   	 -45.78		 23.58   	 452.69		
 -1.83   	-31.13   	 41.10   	 -45.78		 25.39   	 447.61		
  0.92   	-29.91   	 40.92   	 -50.86		 27.18   	 488.30		
  3.36   	-27.77   	 40.71   	 -45.78		 29.14   	 462.87		
  4.27   	-25.63   	 40.53   	 -35.61		 30.99   	 437.43		
  5.80   	-22.28   	 40.39   	 -35.61		 32.74   	 412.00		
  8.54   	-17.09   	 40.24   	 -35.61		 34.38   	 381.48		
 12.82   	-10.07   	 40.10   	 -25.43		 35.91   	 350.97		
 17.40   	 -2.44   	 40.00   	  -5.09		 37.31   	 330.62		
 21.67   	  4.58   	 39.98(D)	  30.52		 38.64   	 310.27		
 25.63   	 10.38   	 40.10   	  71.21		 39.88   	 295.01		
 28.69   	 15.56   	 40.39   	 122.07		 41.06   	 279.75		
 31.13   	 20.45   	 40.87   	 178.03		 42.18   	 269.58		
 33.26   	 25.02   	 41.59   	 233.98		 43.26   	 259.41		
 35.10   	 29.91   	 42.52   	 274.67		 44.29   	 249.24		
 37.23   	 35.40   	 43.62   	 315.36		 45.29   	 249.24		
 39.67   	 41.81   	 44.88   	 350.97		 46.29   	 244.15		
 43.03   	 48.52   	 46.29   	 371.31		 47.26   	 239.06		
 46.69   	 54.93   	 47.77   	 386.57		 48.22   	 239.06		
 50.66   	 61.04   	 49.32   	 412.00		 49.18   	 239.06		
 54.93   	 66.53   	 50.97   	 412.00		 50.13   	 244.15		
 59.20   	 72.33   	 52.61   	 412.00		 51.11   	 233.98		
 62.56   	 78.43   	 54.26   	 412.00		 52.04   	 239.06		
 65.00   	 83.62   	 55.91   	 412.00		 53.00   	 228.89		
 65.92   	 87.59   	 57.56   	 406.92		 53.92   	 223.80		
 66.53   	 90.64   	 59.19   	 391.66		 54.81   	 213.63		
 67.14   	 93.38   	 60.75   	 386.57		 55.67   	 208.54		
 68.66   	 97.05   	 62.30   	 427.26		 56.50   	 213.63		
 73.24   	104.68   	 64.01   	 412.00		 57.35   	 198.37		
 75.38   	108.64   	 65.66   	 401.83		 58.15   	 188.20		
 76.90   	112.61   	 67.26   	 386.57		 58.90   	 178.03		
 77.51   	116.58   	 68.81   	 361.14		 59.61   	 167.85		
 77.51   	120.85   	 70.25   	 320.45		 60.28   	 157.68		
 78.43   	125.73   	 71.54   	 274.67		 60.92   	 142.42		
 81.48   	132.45   	 72.63   	 233.98		 61.49   	 132.25		
 87.59   	141.60   	 73.57   	 183.11		 62.01   	 127.16		
 96.13   	153.20   	 74.30   	 137.33		 62.52   	 106.82		
105.59   	165.41   	 74.85   	  96.64		 62.95   	 101.73		
113.83   	174.87   	 75.24   	  66.12		 63.36   	  91.56		
118.41   	178.83   	 75.50   	  40.69		 63.72   	  91.56		
118.41   	175.17   	 75.67   	  25.43		 64.09   	  81.38		
112.61   	163.88   	 75.77   	  10.17		 64.41   	  71.21		
101.62   	144.96   	 75.81(S)	 -20.35		 64.70   	  66.12		
 85.45   	120.85   	 75.73   	 -35.61		 64.96   	  50.86		
 65.61   	 93.69   	 75.58   	 -61.04		 65.17   	  45.78		
 44.86   	 65.61   	 75.34   	 -76.30		 65.35   	  30.52		
 25.02   	 39.37   	 75.04   	 -86.47		 65.47   	  30.52		
  7.63   	 15.56   	 74.69   	 -96.64		 65.59   	  15.26		
 -6.71   	 -4.58   	 74.30   	-106.82		 65.66   	  10.17		
-18.01   	-20.45   	 73.88   	-122.07		 65.70(S)	   0.00		
-27.16   	-32.65   	 73.39   	-122.07		 65.70   	 -10.17		
-34.79   	-40.59   	 72.90   	-132.25		 65.66   	 -15.26		
-40.89   	-46.08   	 72.37   	-142.42		 65.59   	 -50.86		
-49.74   	-53.71   	 71.80   	-132.25		 65.39   	 -61.04		
-52.49   	-56.46   	 71.27   	-137.33		 65.15   	 -86.47		
-53.41   	-57.37   	 70.72   	-137.33		 64.80   	-116.99		
-53.10   	-56.15   	 70.17   	-137.33		 64.33   	-157.68		
-52.19   	-54.32   	 69.62   	-132.25		 63.70   	-208.54		
-51.88   	-53.41   	 69.09   	-137.33		 62.87   	-269.58		
-52.19   	-53.71   	 68.55   	-137.33		 61.79   	-330.62		
-53.10   	-54.32   	 68.00   	-142.42		 60.47   	-386.57		
-53.41   	-53.71   	 67.43   	-142.42		 58.92   	-467.95		
-52.49   	-51.57   	 66.86   	-142.42		 57.05   	-559.51		
-49.74   	-48.52   	 66.29   	-152.59		 54.81   	-666.32		
-46.69   	-45.47   	 65.68   	-162.77		 52.15   	-773.14		
-43.64   	-43.33   	 65.03   	-178.03		 49.05   	-834.18		
-40.89   	-41.81   	 64.31   	-188.20		 45.72   	-839.26		
-37.54   	-39.67   	 63.56   	-203.46		 42.36   	-834.18		
-31.43   	-34.18   	 62.75   	-218.72		 39.02   	-793.49		
-22.28   	-24.11   	 61.87   	-228.89		 35.85   	-732.45		
 -9.77   	 -8.54   	 60.96   	-228.89		 32.92   	-666.32		
  3.97   	 12.21   	 60.04   	-208.54		 30.25   	-605.29		
 17.40   	 35.10   	 59.21   	-178.03		 27.83   	-544.25		
 28.69   	 56.46   	 58.49   	-147.51		 25.66   	-503.56		
 37.54   	 72.94   	 57.90   	-127.16		 23.64   	-478.13		
 44.56   	 84.23   	 57.40   	-116.99		 21.73   	-457.78		
 48.83   	 92.47   	 56.93   	-111.90		 19.90   	-437.43		
 49.44   	 99.18   	 56.48   	-137.33		 18.15   	-442.52		
 35.71   	 99.49   	 55.93   	-147.51		 16.38   	-412.00		
 25.94   	 84.53   	 55.34   	-152.59		 14.73   	-366.22		
 17.09   	 58.29   	 54.73   	-162.77		 13.27   	-320.45		
  9.16   	 25.33   	 54.08   	-152.59		 11.98   	-284.84		
 -0.61   	 -7.63   	 53.47   	-142.42		 10.84   	-244.15		
-14.04   	-36.01   	 52.90   	-127.16		  9.87   	-198.37		
-28.99   	-57.98   	 52.39   	-116.99		  9.07   	-162.77		
-41.20   	-73.85   	 51.92   	-101.73		  8.42   	-152.59		
-47.30   	-83.01   	 51.52   	 -91.56		  7.81   	-152.59		
-47.30   	-85.45   	 51.15   	 -86.47		  7.20   	-152.59		
-45.17   	-83.62   	 50.80   	 -81.38		  6.59   	-142.42		
-44.25   	-80.87   	 50.48   	 -81.38		  6.02   	-137.33		
-46.08   	-80.26   	 50.15   	 -86.47		  5.47   	-142.42		
-49.74   	-82.09   	 49.81   	 -86.47		  4.90   	-122.07		
-52.80   	-84.23   	 49.46   	 -81.38		  4.42   	-106.82		
-54.02   	-84.84   	 49.14   	 -86.47		  3.99   	 -86.47		
-54.02   	-84.53   	 48.79   	 -76.30		  3.64   	 -55.95		
-53.10   	-86.67   	 48.48   	 -71.21		  3.42   	  -5.09		
-49.44   	-100.40   	 48.20   	 -66.12		  3.40(D)	  40.69		
-37.23   	-137.33   	 47.93   	 -61.04		  3.56   	  71.21		
 -8.54   	-196.53   	 47.69   	 -61.04		  3.85   	  81.38		
 45.78   	-252.99   	 47.45   	 -55.95		  4.17   	  86.47		
127.87   	-263.06   	 47.22   	 -55.95		  4.52   	  81.38		
213.62   	-181.58   	 47.00   	 -61.04		  4.84   	  61.04		
237.43   	  2.44   	 46.75   	 -55.95		  5.09   	  45.78		
123.60   	248.72   	 46.53   	 -55.95		  5.27   	  40.69		
-144.65   	488.28   	 46.31   	 -61.04		  5.43   	  30.52		
-751.95   	710.45(R)	 46.06   	 -66.12		  5.55(E)	  35.61		
-787.35   	637.51   	 45.80   	 -61.04		  5.70   	  50.86		
