SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
149.84   	394.29   	 52.57   	 -55.95		115.56   	 213.63		
127.26   	338.13   	 52.35   	 -45.78		116.42   	 259.41		
100.40   	271.30   	 52.17   	 -45.78		117.46   	 254.32		
 73.24   	199.28   	 51.98   	 -35.61		118.47   	 213.63		
 48.83   	128.78   	 51.84   	 -40.69		119.33   	 208.54		
 29.30   	 65.31   	 51.68   	 -40.69		120.16   	 254.32		
 13.43   	 11.90   	 51.52   	 -50.86		121.18   	 305.19		
 -0.61   	-32.35   	 51.31   	 -50.86		122.40   	 289.93		
-14.34   	-70.50   	 51.11   	 -55.95		123.56   	 218.72		
-27.47   	-103.15   	 50.88   	 -61.04		124.43   	 152.59		
-37.84   	-130.00   	 50.64   	 -81.38		125.05   	 127.16		
-44.56   	-150.76   	 50.32   	 -96.64		125.55   	 111.90		
-48.83   	-165.71   	 49.93   	-101.73		126.00   	  61.04		
-52.80   	-176.39   	 49.52   	-106.82		126.25(S)	 -35.61		
-57.07   	-184.33   	 49.09   	-122.07		126.10   	-106.82		
-61.34   	-190.12   	 48.61   	-127.16		125.68   	-132.25		
-64.70   	-193.48   	 48.10   	-142.42		125.15   	-157.68		
-67.14   	-194.40   	 47.53   	-157.68		124.52   	-208.54		
-69.27   	-193.79   	 46.90   	-167.85		123.68   	-249.24		
-71.11   	-192.57   	 46.23   	-178.03		122.69   	-254.32		
-72.02   	-191.35   	 45.51   	-193.29		121.67   	-228.89		
-71.11   	-190.73   	 44.74   	-223.80		120.75   	-213.63		
-69.58   	-190.12   	 43.85   	-269.58		119.90   	-218.72		
-68.66   	-189.21   	 42.77   	-330.62		119.02   	-239.06		
-69.27   	-187.07   	 41.44   	-381.48		118.07   	-249.24		
-70.19   	-183.11   	 39.92   	-432.35		117.07   	-218.72		
-70.19   	-177.61   	 38.19   	-483.21		116.19   	-188.20		
-68.36   	-172.12   	 36.26   	-513.73		115.44   	-172.94		
-65.31   	-168.15   	 34.20   	-559.51		114.75   	-178.03		
-62.26   	-165.71   	 31.96   	-620.55		114.04   	-198.37		
-60.73   	-163.57   	 29.48   	-666.32		113.24   	-208.54		
-60.12   	-160.83   	 26.82   	-712.10		112.41   	-233.98		
-59.20   	-156.56   	 23.97   	-757.88		111.47   	-239.06		
-57.07   	-152.28   	 20.94   	-768.05		110.52   	-213.63		
-53.10   	-148.62   	 17.86   	-701.93		109.66   	-223.80		
-49.13   	-146.18   	 15.06   	-615.46		108.77   	-249.24		
-46.08   	-144.65   	 12.59   	-574.77		107.77   	-274.67		
-45.17   	-143.43   	 10.29   	-600.20		106.67   	-300.10		
-45.78   	-142.21   	  7.89   	-625.63		105.47   	-325.53		
-46.08   	-140.08   	  5.39   	-579.86		104.17   	-335.71		
-44.86   	-137.63   	  3.07   	-493.39		102.83   	-330.62		
-43.03   	-135.50   	  1.10   	-391.66		101.51   	-315.36		
-41.20   	-134.28   	 -0.47   	-330.62		100.24   	-284.84		
-39.98   	-133.67   	 -1.79   	-295.01		 99.10   	-259.41		
-39.37   	-133.06   	 -2.97   	-269.58		 98.07   	-223.80		
-38.15   	-131.23   	 -4.05   	-228.89		 97.17   	-193.29		
-35.40   	-126.95   	 -4.96   	-167.85		 96.40   	-162.77		
-31.43   	-119.63   	 -5.64   	-101.73		 95.75   	-132.25		
-25.02   	-108.03   	 -6.04   	 -45.78		 95.22   	-106.82		
-15.26   	-91.55   	 -6.23   	  -5.09		 94.79   	 -86.47		
 -1.83   	-71.72   	 -6.25(D)	  15.26		 94.45   	 -50.86		
 12.21   	-52.49   	 -6.19   	  50.86		 94.24   	 -45.78		
 23.50   	-36.01   	 -5.98   	  91.56		 94.06   	 -66.12		
 29.60   	-21.06   	 -5.62   	 122.07		 93.79   	-101.73		
 32.04   	 -3.36   	 -5.13   	 142.42		 93.39   	-122.07		
 35.10   	 21.67   	 -4.56   	 157.68		 92.90   	-111.90		
 43.64   	 53.71   	 -3.93   	 162.77		 92.45   	 -86.47		
 58.29   	 84.53   	 -3.28   	 172.94		 92.11   	 -71.21		
 75.07   	101.62   	 -2.58   	 188.20		 91.82   	 -86.47		
 86.67   	 94.30   	 -1.83   	 208.54		 91.47   	 -86.47		
 85.75   	 60.42   	 -1.00   	 213.63		 91.13   	 -71.21		
 70.19   	  7.02   	 -0.14   	 208.54		 90.84   	 -55.95		
 43.03   	-51.57   	  0.69   	 193.29		 90.62   	 -66.12		
 10.99   	-100.40   	  1.46   	 183.11		 90.36   	 -81.38		
-18.62   	-131.23   	  2.20   	 172.94		 90.03   	 -45.78		
-40.28   	-145.57   	  2.89   	 167.85		 89.85   	  10.17		
-54.02   	-151.37   	  3.56   	 162.77		 89.89   	  45.78		
-62.87   	-156.86   	  4.21   	 152.59		 90.07   	  20.35		
-68.97   	-166.02   	  4.82   	 132.25		 90.15   	 -15.26		
-74.16   	-175.17   	  5.35   	 106.82		 90.09   	 -40.69		
-77.51   	-180.05   	  5.78   	  76.30		 89.93   	 -35.61		
-78.43   	-179.75   	  6.08   	  35.61		 89.79   	   0.00		
-76.90   	-176.39   	  6.23   	  10.17		 89.79   	  15.26		
-74.46   	-174.26   	  6.27   	   5.09		 89.85   	 -20.35		
-73.55   	-176.09   	  6.29   	   0.00		 89.77   	 -61.04		
-74.16   	-181.27   	  6.29   	   0.00		 89.52   	 -86.47		
-72.94   	-187.07   	  6.29   	  -5.09		 89.18   	 -81.38		
-61.34   	-193.48   	  6.27   	 -10.17		 88.85   	 -45.78		
-32.96   	-202.94   	  6.23   	 -10.17		 88.67   	 -30.52		
 12.82   	-213.93   	  6.19   	  -5.09		 88.54   	 -55.95		
 67.75   	-209.35   	  6.16   	   5.09		 88.32   	 -61.04		
119.02   	-143.43   	  6.19(E)	  20.35		 88.08   	 -40.69		
156.86   	 56.46   	  6.27   	  25.43		 87.91   	 -25.43		
167.54   	459.59   	  6.37   	  15.26		 87.81   	 -40.69		
121.77   	1058.35   	  6.43   	  20.35		 87.65   	 -71.21		
-10.38   	1688.54   	  6.51   	  55.95		 87.36   	-127.16		
-505.98   	1923.52(R)	  6.73   	  30.52		 86.86   	 -30.52		
-717.16   	1250.00   	  6.86   	  35.61		 86.73   	  -5.09		
-764.47   	320.74   	  7.00   	  40.69		 86.71   	 -35.61		
-621.64   	-428.77   	  7.16   	  40.69		 86.57   	 -76.30		
-362.85   	-699.77   	  7.32   	  35.61		 86.27   	 -76.30		
-118.41   	-520.94   	  7.47   	  35.61		 85.96   	 -61.04		
 11.60   	-178.53   	  7.61   	  55.95		 85.72   	 -66.12		
 15.87   	 32.65   	  7.83   	  66.12		 85.45   	 -55.95		
-40.59   	 13.73   	  8.10   	  86.47		 85.23   	 -45.78		
-82.40   	-133.67   	  8.44   	 116.99		 85.05   	 -50.86		
-77.82   	-251.46   	  8.91   	 147.51		 84.84   	 -71.21		
-43.33   	-265.81   	  9.50   	 188.20		 84.56   	 -76.30		
-12.21   	-211.18   	 10.25   	 259.41		 84.25   	 -66.12		
 -2.75   	-158.69   	 11.29   	 356.05		 83.99   	 -50.86		
 -8.85   	-144.35   	 12.72   	 462.87		 83.78   	 -35.61		
-16.48   	-159.30   	 14.57   	 554.42		 83.64   	 -55.95		
-16.48   	-176.70   	 16.79   	 579.86		 83.42   	 -86.47		
-10.07   	-180.97   	 19.10   	 569.68		 83.07   	-101.73		
 -3.05   	-170.90   	 21.38   	 610.37		 82.66   	 -76.30		
  0.31   	-155.03   	 23.82   	 747.71		 82.36   	 -30.52		
  0.92   	-142.52   	 26.82   	 885.04		 82.24   	 -20.35		
  1.53   	-137.02   	 30.36   	 940.99		 82.16   	 -40.69		
  5.19   	-135.19   	 34.12   	 910.47		 81.99   	 -71.21		
 11.90   	-130.92   	 37.76   	 854.52		 81.71   	 -66.12		
 20.45   	-121.15   	 41.18   	 813.83		 81.44   	 -61.04		
 27.77   	-108.03   	 44.44   	 818.92		 81.20   	 -66.12		
 31.74   	-95.52   	 47.71   	 798.57		 80.94   	 -76.30		
 33.26   	-86.36   	 50.91   	 712.10		 80.63   	 -76.30		
 32.96   	-79.04   	 53.75   	 600.20		 80.33   	 -76.30		
 34.18   	-71.11   	 56.15   	 518.82		 80.02   	 -86.47		
 38.45   	-59.51   	 58.23   	 452.69		 79.67   	-122.07		
 46.39   	-43.03   	 60.04   	 396.74		 79.19   	-152.59		
 56.15   	-23.80   	 61.63   	 330.62		 78.58   	-142.42		
 65.31   	 -3.97   	 62.95   	 239.06		 78.01   	 -96.64		
 71.72   	 13.73   	 63.91   	 157.68		 77.62   	 -76.30		
 76.60   	 30.82   	 64.54   	  86.47		 77.31   	 -91.56		
 81.79   	 49.74   	 64.88   	  45.78		 76.95   	 -96.64		
 90.33   	 73.55   	 65.07   	  15.26		 76.56   	 -55.95		
102.54   	102.84   	 65.13(S)	 -30.52		 76.34   	  -5.09		
116.88   	135.80   	 65.00   	 -66.12		 76.32(D)	  50.86		
131.23   	170.90   	 64.74   	 -96.64		 76.52   	 137.33		
144.65   	207.52   	 64.35   	-122.07		 77.07   	 300.10		
158.39   	246.58   	 63.87   	-122.07		 78.27   	 544.25		
172.73   	286.56   	 63.38   	-132.25		 80.45   	 808.75		
186.46   	325.93   	 62.85   	-137.33		 83.68   	1012.20		
196.84   	361.02   	 62.30   	-147.51		 87.73   	1129.19		
202.03   	391.24   	 61.71   	-132.25		 92.25   	1139.36		
203.25   	417.48   	 61.18   	-127.16		 96.81   	1078.33		
202.33   	441.28   	 60.67   	-116.99		101.12   	 981.68		
201.72   	462.34   	 60.20   	-111.90		105.05   	 864.70		
200.81   	479.74   	 59.76   	-111.90		108.50   	 717.19		
198.36   	491.03   	 59.31   	-106.82		111.37   	 579.86		
192.57   	494.38   	 58.88   	 -86.47		113.69   	 447.61		
182.50   	488.28   	 58.53   	 -76.30		115.48   	 366.22		
169.07   	469.97   	 58.23   	 -66.12		116.95   	 315.36		
152.28   	435.18   	 57.97   	 -50.86		118.21   	 269.58		
131.53   	382.08   	 57.76   	 -55.95		119.29   	 244.15		
107.12   	312.19   	 57.54   	 -61.04		120.26   	 254.32		
 81.18   	233.15   	 57.29   	 -61.04		121.28   	 295.01		
 56.46   	154.11   	 57.05   	 -50.86		122.46   	 350.97		
 35.10   	 82.70   	 56.85   	 -61.04		123.87   	 366.22		
 17.09   	 21.36   	 56.60   	 -66.12		125.33   	 315.36		
  0.31   	-31.43   	 56.34   	 -71.21		126.59   	 254.32		
-15.26   	-78.13   	 56.05   	 -76.30		127.61   	 213.63		
-29.60   	-119.93   	 55.75   	 -81.38		128.46   	 208.54		
-41.20   	-155.64   	 55.42   	 -81.38		129.30   	 208.54		
-50.05   	-183.72   	 55.10   	 -86.47		130.13   	 137.33		
-56.46   	-203.25   	 54.75   	 -91.56		130.68   	  40.69		
-61.65   	-215.76   	 54.38   	-111.90		130.84(S)	 -45.78		
-65.61   	-223.69   	 53.94   	-127.16		130.66   	-106.82		
-68.05   	-227.97   	 53.43   	-127.16		130.23   	-147.51		
-68.66   	-230.71   	 52.92   	-137.33		129.64   	-188.20		
-68.97   	-232.54   	 52.37   	-147.51		128.89   	-213.63		
-70.19   	-234.07   	 51.78   	-152.59		128.04   	-233.98		
-72.63   	-235.90   	 51.17   	-162.77		127.10   	-239.06		
-75.38   	-238.34   	 50.52   	-167.85		126.14   	-228.89		
-77.21   	-240.17   	 49.85   	-183.11		125.23   	-233.98		
-77.82   	-242.31   	 49.11   	-208.54		124.29   	-239.06		
-78.74   	-244.75   	 48.28   	-254.32		123.34   	-254.32		
-79.96   	-247.19   	 47.26   	-315.36		122.32   	-264.50		
-81.48   	-247.80   	 46.00   	-381.48		121.26   	-228.89		
-81.79   	-244.75   	 44.48   	-447.61		120.35   	-188.20		
-80.26   	-238.04   	 42.69   	-539.16		119.59   	-203.46		
-78.43   	-230.41   	 40.53   	-661.24		118.78   	-244.15		
-77.21   	-225.52   	 37.88   	-712.10		117.80   	-244.15		
-78.13   	-224.91   	 35.04   	-712.10		116.83   	-213.63		
-79.96   	-226.75   	 32.19   	-712.10		115.97   	-188.20		
-80.57   	-227.66   	 29.34   	-752.79		115.22   	-213.63		
-79.04   	-225.22   	 26.33   	-788.40		114.36   	-254.32		
-75.99   	-220.03   	 23.17   	-803.66		113.35   	-254.32		
-72.94   	-214.54   	 19.96   	-778.23		112.33   	-233.98		
-70.80   	-211.79   	 16.85   	-717.19		111.39   	-254.32		
-70.80   	-211.79   	 13.98   	-640.89		110.38   	-310.27		
-72.02   	-213.01   	 11.41   	-600.20		109.13   	-340.79		
-72.94   	-212.71   	  9.01   	-569.68		107.77   	-320.45		
-72.33   	-209.96   	  6.73   	-539.16		106.49   	-279.75		
-70.80   	-206.30   	  4.58   	-478.13		105.37   	-295.01		
-68.97   	-204.16   	  2.67   	-406.92		104.19   	-350.97		
-67.75   	-204.77   	  1.04   	-335.71		102.79   	-361.14		
-66.83   	-207.21   	 -0.31   	-274.67		101.34   	-315.36		
-65.61   	-209.05   	 -1.40   	-233.98		100.08   	-249.24		
-64.70   	-209.66   	 -2.34   	-198.37		 99.08   	-218.72		
-64.39   	-208.74   	 -3.13   	-147.51		 98.21   	-208.54		
-64.70   	-206.91   	 -3.72   	-101.73		 97.37   	-157.68		
-64.70   	-202.64   	 -4.13   	 -55.95		 96.74   	-101.73		
-60.73   	-194.40   	 -4.35   	 -10.17		 96.34   	 -91.56		
-50.66   	-179.75   	 -4.39(D)	  20.35		 95.97   	-101.73		
-35.40   	-159.00   	 -4.31   	  45.78		 95.56   	-101.73		
-17.70   	-134.28   	 -4.13   	  71.21		 95.16   	 -96.64		
 -2.44   	-110.47   	 -3.85   	 101.73		 94.77   	 -86.47		
  7.93   	-89.72   	 -3.44   	 132.25		 94.42   	 -76.30		
 14.34   	-71.72   	 -2.91   	 157.68		 94.12   	 -76.30		
 20.14   	-52.49   	 -2.28   	 167.85		 93.81   	 -91.56		
 29.30   	-28.69   	 -1.61   	 178.03		 93.45   	-101.73		
 43.95   	 -1.22   	 -0.90   	 188.20		 93.04   	-101.73		
 61.95   	 21.67   	 -0.14   	 193.29		 92.63   	-111.90		
 77.21   	 28.69   	  0.63   	 193.29		 92.19   	-106.82		
 83.92   	 12.51   	  1.40   	 193.29		 91.76   	 -91.56		
 78.43   	-26.55   	  2.18   	 172.94		 91.39   	 -61.04		
 59.81   	-79.04   	  2.87   	 157.68		 91.15   	 -30.52		
 31.74   	-130.31   	  3.50   	 137.33		 91.03   	 -25.43		
 -0.31   	-167.54   	  4.05   	 111.90		 90.93   	 -45.78		
-30.21   	-188.29   	  4.50   	  91.56		 90.74   	 -66.12		
-54.02   	-196.23   	  4.86   	  71.21		 90.48   	 -40.69		
-69.27   	-199.89   	  5.15   	  55.95		 90.32   	 -15.26		
-76.29   	-204.47   	  5.37   	  50.86		 90.25   	  10.17		
-77.82   	-211.79   	  5.57   	  35.61		 90.29   	  40.69		
-76.90   	-218.51   	  5.72   	  25.43		 90.46   	  10.17		
-76.90   	-221.25   	  5.82   	   0.00		 90.50   	 -71.21		
-79.04   	-220.03   	  5.82   	 -20.35		 90.21   	-106.82		
-82.09   	-216.67   	  5.74   	 -25.43		 89.79   	 -71.21		
-83.62   	-213.32   	  5.64   	 -30.52		 89.50   	 -15.26		
-82.09   	-211.18   	  5.51   	 -35.61		 89.44   	 -20.35		
-78.13   	-210.27   	  5.37   	 -20.35		 89.36   	 -55.95		
-70.19   	-211.49   	  5.29   	  -5.09		 89.13   	 -81.38		
-55.24   	-216.98   	  5.27   	  25.43		 88.81   	 -86.47		
-29.60   	-230.10   	  5.37   	  45.78		 88.46   	 -76.30		
  5.49   	-240.78   	  5.55   	  30.52		 88.16   	 -76.30		
 43.64   	-218.20   	  5.68   	  10.17		 87.85   	 -66.12		
 75.99   	-105.29   	  5.72   	  -5.09		 87.59   	 -35.61		
 99.18   	168.15   	  5.70   	  -5.09		 87.45   	 -20.35		
101.32   	648.19   	  5.68(E)	  10.17		 87.36   	 -45.78		
 50.66   	1275.94   	  5.72   	  40.69		 87.18   	 -71.21		
-83.92   	1843.57(R)	  5.88   	  71.21		 86.90   	-132.25		
-550.84   	1767.88   	  6.16   	  15.26		 86.37   	 -35.61		
-714.42   	1004.03   	  6.23   	  25.43		 86.23   	 -45.78		
-705.26   	112.00   	  6.33   	  30.52		 86.04   	 -55.95		
-526.12   	-507.81   	  6.45   	  35.61		 85.82   	 -61.04		
-275.57   	-654.30   	  6.59   	  40.69		 85.57   	 -55.95		
-79.04   	-437.32   	  6.75   	  40.69		 85.35   	 -55.95		
 -4.27   	-147.09   	  6.92   	  45.78		 85.13   	 -71.21		
-28.99   	-16.78   	  7.10   	  55.95		 84.84   	 -86.47		
-79.35   	-80.87   	  7.32   	  66.12		 84.50   	 -76.30		
-97.35   	-219.42   	  7.59   	  96.64		 84.19   	 -50.86		
-74.46   	-302.43   	  7.98   	 122.07		 83.99   	 -50.86		
-38.76   	-292.97   	  8.46   	 162.77		 83.78   	 -71.21		
-16.48   	-237.12   	  9.11   	 218.72		 83.50   	 -91.56		
-13.43   	-195.31   	  9.99   	 295.01		 83.13   	 -86.47		
-19.84   	-188.90   	 11.17   	 350.97		 82.79   	 -45.78		
-24.41   	-204.47   	 12.57   	 417.09		 82.60   	 -30.52		
-23.19   	-219.42   	 14.24   	 473.04		 82.48   	 -45.78		
-18.31   	-221.86   	 16.13   	 534.08		 82.30   	 -76.30		
-13.73   	-211.49   	 18.27   	 656.15		 81.99   	 -86.47		
-10.68   	-196.23   	 20.90   	 813.83		 81.65   	 -66.12		
 -9.16   	-183.11   	 24.15   	 925.73		 81.38   	 -40.69		
 -7.93   	-174.56   	 27.85   	 910.47		 81.22   	 -35.61		
 -5.80   	-167.24   	 31.50   	 813.83		 81.08   	 -55.95		
 -2.75   	-157.17   	 34.75   	 737.54		 80.85   	 -61.04		
  1.53   	-143.43   	 37.70   	 742.62		 80.61   	 -55.95		
  5.80   	-129.09   	 40.67   	 783.31		 80.39   	 -40.69		
  9.77   	-117.19   	 43.80   	 783.31		 80.22   	 -40.69		
 13.73   	-107.73   	 46.94   	 701.93		 80.06   	 -66.12		
 17.70   	-98.88   	 49.75   	 584.94		 79.80   	-111.90		
 22.58   	-88.50   	 52.09   	 498.47		 79.35   	-142.42		
 28.08   	-74.77   	 54.08   	 437.43		 78.78   	-122.07		
 34.48   	-57.07   	 55.83   	 401.83		 78.29   	 -91.56		
 41.20   	-37.54   	 57.44   	 340.79		 77.92   	 -96.64		
 47.91   	-17.70   	 58.80   	 264.50		 77.54   	-122.07		
 54.63   	  1.83   	 59.86   	 178.03		 77.05   	-127.16		
 62.26   	 22.89   	 60.57   	 116.99		 76.54   	-106.82		
 71.72   	 47.61   	 61.04   	  81.38		 76.11   	 -76.30		
 83.01   	 78.43   	 61.36   	  50.86		 75.81   	 -55.95		
 96.44   	114.44   	 61.57   	  10.17		 75.58   	 -10.17		
110.78   	153.50   	 61.61(S)	 -45.78		 75.54(D)	 111.90		
125.43   	194.09   	 61.42   	-101.73		 75.99   	 300.10		
140.08   	234.68   	 61.02   	-142.42		 77.19   	 523.90		
154.42   	275.88   	 60.45   	-157.68		 79.29   	 757.88		
167.85   	317.69   	 59.82   	-188.20		 82.32   	 986.77		
179.14   	357.97   	 59.06   	-244.15		 86.27   	1174.97		
187.07   	396.42   	 58.09   	-295.01		 90.97   	1256.35		
192.87   	432.43   	 56.91   	-310.27		 95.99   	1200.40		
197.75   	466.61   	 55.67   	-300.10		100.79   	1068.15		
202.64   	498.66   	 54.47   	-289.93		105.07   	 915.56		
206.91   	526.73   	 53.31   	-274.67		108.73   	 783.31		
208.74   	547.79   	 52.21   	-254.32		111.86   	 656.15		
206.91   	559.08   	 51.19   	-254.32		114.49   	 508.65		
200.81   	558.78   	 50.17   	-264.50		116.52   	 366.22		
190.43   	545.65   	 49.11   	-244.15		117.99   	 274.67		
175.78   	518.19   	 48.14   	-208.54		119.08   	 274.67		
157.47   	475.16   	 47.30   	-162.77		120.18   	 295.01		
137.02   	417.18   	 46.65   	-152.59		121.36   	 289.93		
114.44   	348.51   	 46.04   	-152.59		122.52   	 264.50		
 91.55   	274.35   	 45.43   	-132.25		123.58   	 259.41		
 68.36   	201.11   	 44.90   	-111.90		124.62   	 310.27		
 45.17   	132.45   	 44.46   	 -96.64		125.86   	 366.22		
 22.58   	 71.11   	 44.07   	 -91.56		127.32   	 371.31		
  2.14   	 17.70   	 43.70   	 -81.38		128.81   	 315.36		
-15.56   	-28.38   	 43.38   	 -66.12		130.07   	 244.15		
-28.99   	-66.83   	 43.11   	 -50.86		131.05   	 193.29		
-37.54   	-97.66   	 42.91   	 -45.78		131.82   	 127.16		
-42.72   	-121.15   	 42.73   	 -61.04		132.33   	  30.52		
-46.69   	-138.24   	 42.48   	 -61.04		132.45(S)	 -40.69		
-51.88   	-151.37   	 42.24   	 -55.95		132.29   	 -81.38		
-59.20   	-162.05   	 42.01   	 -50.86		131.96   	-101.73		
-67.14   	-170.59   	 41.81   	 -50.86		131.56   	-142.42		
-73.24   	-176.39   	 41.61   	 -61.04		130.99   	-198.37		
-76.29   	-179.44   	 41.36   	 -86.47		130.19   	-228.89		
-76.90   	-179.75   	 41.02   	 -96.64		129.28   	-213.63		
-76.60   	-177.92   	 40.63   	-122.07		128.42   	-218.72		
-75.99   	-175.48   	 40.14   	-142.42		127.55   	-274.67		
-75.07   	-172.73   	 39.57   	-172.94		126.45   	-279.75		
-74.16   	-169.98   	 38.88   	-213.63		125.33   	-269.58		
-73.55   	-167.24   	 38.03   	-264.50		124.25   	-259.41		
-74.16   	-164.49   	 36.97   	-310.27		123.21   	-198.37		
-75.99   	-161.74   	 35.73   	-366.22		122.42   	-162.77		
-78.74   	-159.30   	 34.26   	-417.09		121.77   	-223.80		
-80.87   	-156.86   	 32.59   	-493.39		120.87   	-254.32		
-81.48   	-154.72   	 30.62   	-584.94		119.86   	-239.06		
-79.65   	-152.59   	 28.28   	-630.72		118.90   	-228.89		
-75.99   	-150.45   	 25.76   	-630.72		117.99   	-228.89		
-72.94   	-148.32   	 23.23   	-600.20		117.07   	-233.98		
-71.41   	-146.18   	 20.83   	-600.20		116.13   	-233.98		
-71.72   	-143.43   	 18.43   	-615.46		115.20   	-239.06		
-72.63   	-140.38   	 15.97   	-635.81		114.24   	-254.32		
-72.33   	-137.94   	 13.43   	-630.72		113.22   	-269.58		
-70.80   	-136.72   	 10.91   	-600.20		112.15   	-269.58		
-68.36   	-137.33   	  8.50   	-523.90		111.07   	-300.10		
-66.22   	-139.47   	  6.41   	-462.87		109.87   	-345.88		
-65.00   	-141.91   	  4.56   	-412.00		108.48   	-350.97		
-64.70   	-144.04   	  2.91   	-386.57		107.08   	-330.62		
-64.39   	-144.65   	  1.36   	-345.88		105.76   	-310.27		
-64.39   	-143.74   	 -0.02   	-300.10		104.52   	-330.62		
-64.70   	-141.30   	 -1.22   	-249.24		103.19   	-330.62		
-64.70   	-137.63   	 -2.22   	-188.20		101.87   	-300.10		
-64.39   	-133.06   	 -2.97   	-142.42		100.67   	-254.32		
-63.17   	-129.39   	 -3.54   	-106.82		 99.65   	-208.54		
-61.34   	-127.87   	 -3.97   	 -66.12		 98.82   	-193.29		
-59.51   	-129.09   	 -4.23   	 -30.52		 98.05   	-172.94		
-58.29   	-132.14   	 -4.35(D)	   5.09		 97.35   	-157.68		
-57.98   	-135.50   	 -4.33   	  40.69		 96.72   	-132.25		
-58.29   	-137.33   	 -4.17   	  66.12		 96.19   	 -96.64		
-59.20   	-136.72   	 -3.91   	  91.56		 95.81   	 -71.21		
-60.73   	-133.36   	 -3.54   	 122.07		 95.52   	 -76.30		
-61.65   	-126.65   	 -3.05   	 142.42		 95.22   	-111.90		
-60.42   	-115.66   	 -2.48   	 157.68		 94.77   	-132.25		
-54.63   	-100.10   	 -1.85   	 162.77		 94.24   	-137.33		
-42.72   	-79.96   	 -1.20   	 178.03		 93.69   	-111.90		
-27.16   	-58.29   	 -0.49   	 193.29		 93.24   	 -91.56		
-12.21   	-38.76   	  0.28   	 198.37		 92.88   	 -81.38		
 -1.53   	-22.28   	  1.08   	 193.29		 92.55   	 -91.56		
  4.27   	 -6.71   	  1.85   	 183.11		 92.19   	 -91.56		
 10.38   	 12.82   	  2.58   	 167.85		 91.82   	 -86.47		
 21.97   	 39.06   	  3.26   	 137.33		 91.47   	 -66.12		
 41.50   	 67.75   	  3.80   	 106.82		 91.21   	 -55.95		
 63.78   	 87.59   	  4.23   	  86.47		 90.99   	 -66.12		
 79.96   	 85.14   	  4.58   	  81.38		 90.72   	 -50.86		
 82.40   	 55.85   	  4.90   	  76.30		 90.52   	 -10.17		
 69.27   	  5.49   	  5.21   	  71.21		 90.48   	  15.26		
 43.95   	-50.96   	  5.49   	  61.04		 90.54   	   5.09		
 13.12   	-97.66   	  5.74   	  40.69		 90.56   	 -30.52		
-17.09   	-125.73   	  5.90   	  15.26		 90.44   	 -66.12		
-43.03   	-138.24   	  5.96   	   0.00		 90.17   	 -40.69		
-62.87   	-144.35   	  5.96   	 -10.17		 90.01   	   0.00		
-76.60   	-152.59   	  5.92   	 -20.35		 90.01   	  -5.09		
-84.84   	-166.02   	  5.84   	 -30.52		 89.99   	 -45.78		
-88.81   	-180.66   	  5.72   	 -35.61		 89.81   	 -76.30		
-89.11   	-189.82   	  5.57   	 -35.61		 89.50   	 -66.12		
-86.67   	-190.43   	  5.43   	 -40.69		 89.24   	 -50.86		
-83.92   	-185.24   	  5.27   	 -40.69		 89.03   	 -50.86		
-82.09   	-179.75   	  5.11   	 -30.52		 88.83   	 -71.21		
-82.40   	-177.92   	  4.98   	  -5.09		 88.54   	 -71.21		
-83.92   	-179.44   	  4.96   	  15.26		 88.26   	 -40.69		
-83.92   	-181.58   	  5.03   	  25.43		 88.10   	 -35.61		
-76.90   	-183.11   	  5.13   	  10.17		 87.95   	 -45.78		
-57.98   	-188.29   	  5.17   	  -5.09		 87.77   	 -86.47		
-25.94   	-200.20   	  5.15   	  -5.09		 87.43   	 -86.47		
 14.34   	-209.05   	  5.13(E)	  25.43		 87.08   	 -50.86		
 53.41   	-177.92   	  5.23   	  50.86		 86.88   	 -35.61		
 83.92   	-43.03   	  5.43   	  55.95		 86.73   	 -50.86		
104.37   	271.00   	  5.66   	  50.86		 86.53   	 -61.04		
 99.79   	797.12   	  5.86   	  35.61		 86.29   	 -61.04		
 34.18   	1442.87   	  6.00   	  30.52		 86.04   	 -55.95		
-125.12   	1966.86(R)	  6.12   	  96.64		 85.82   	-122.07		
-625.61   	1660.77   	  6.51   	  55.95		 85.33   	 -76.30		
-767.82   	826.42   	  6.73   	  40.69		 85.03   	 -76.30		
-716.25   	-38.76   	  6.90   	  35.61		 84.72   	 -61.04		
-498.35   	-555.42   	  7.04   	  35.61		 84.48   	 -55.95		
-233.46   	-594.79   	  7.18   	  45.78		 84.25   	 -71.21		
-51.27   	-329.90   	  7.37   	  61.04		 83.97   	 -86.47		
 -3.66   	-61.65   	  7.61   	  61.04		 83.62   	-101.73		
-47.30   	 17.40   	  7.85   	  55.95		 83.21   	 -81.38		
-100.40   	-79.96   	  8.08   	  61.04		 82.89   	 -55.95		
-109.86   	-216.98   	  8.32   	  91.56		 82.66   	 -50.86		
-78.74   	-280.46   	  8.69   	 116.99		 82.46   	 -55.95		
-40.89   	-257.57   	  9.16   	 157.68		 82.24   	 -76.30		
-22.58   	-205.99   	  9.79   	 228.89		 81.93   	 -66.12		
