SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  RFA     	  RFA'		
-104.98   	  9.16   	  8.18   	  35.61		 45.53   	 -61.04		
-54.63   	112.61   	  8.32   	  35.61		 45.29   	 -61.04		
-49.44   	112.30   	  8.46   	  45.78		 45.05   	 -50.86		
-65.00   	 65.92   	  8.65   	  61.04		 44.84   	 -45.78		
-76.60   	 33.26   	  8.89   	  61.04		 44.66   	 -40.69		
-73.24   	 37.23   	  9.14   	  76.30		 44.50   	 -40.69		
-59.20   	 63.78   	  9.44   	  86.47		 44.33   	 -35.61		
-46.08   	 87.28   	  9.79   	 152.59		 44.19   	 -30.52		
-38.45   	 89.42   	 10.40   	 188.20		 44.07   	 -40.69		
-37.54   	 83.01   	 11.15   	 213.63		 43.91   	 -55.95		
-34.48   	 83.01   	 12.00   	 218.72		 43.68   	 -61.04		
-29.30   	 90.03   	 12.88   	 228.89		 43.44   	 -66.12		
-23.50   	 99.18   	 13.79   	 254.32		 43.17   	 -61.04		
-18.31   	105.59   	 14.81   	 259.41		 42.93   	 -61.04		
-14.34   	107.42   	 15.85   	 259.41		 42.69   	 -55.95		
-10.99   	107.42   	 16.89   	 254.32		 42.46   	 -50.86		
 -7.32   	108.95   	 17.90   	 249.24		 42.26   	 -45.78		
 -2.14   	113.83   	 18.90   	 239.06		 42.08   	 -40.69		
  4.27   	120.85   	 19.86   	 218.72		 41.91   	 -35.61		
 11.29   	127.26   	 20.73   	 203.46		 41.77   	 -35.61		
 17.70   	131.53   	 21.55   	 178.03		 41.63   	 -35.61		
 23.80   	134.58   	 22.26   	 162.77		 41.49   	 -35.61		
 29.91   	137.63   	 22.91   	 147.51		 41.34   	 -35.61		
 36.93   	142.52   	 23.50   	 122.07		 41.20   	 -35.61		
 44.86   	148.93   	 23.99   	 111.90		 41.06   	 -30.52		
 53.71   	155.64   	 24.44   	 101.73		 40.94   	 -25.43		
 62.56   	160.22   	 24.84   	  81.38		 40.83   	 -20.35		
 70.50   	162.96   	 25.17   	  76.30		 40.75   	  -5.09		
 78.13   	164.79   	 25.47   	  61.04		 40.73(D)	   5.09		
 85.75   	167.24   	 25.72   	  55.95		 40.75   	  40.69		
 93.99   	170.29   	 25.94   	  45.78		 40.92   	  86.47		
102.54   	173.65   	 26.12   	  40.69		 41.26   	 142.42		
110.78   	175.48   	 26.29   	  40.69		 41.83   	 259.41		
126.04   	175.48   	 26.45   	  35.61		 42.87   	 289.93		
133.06   	174.87   	 26.59   	  35.61		 44.03   	 310.27		
139.16   	175.48   	 26.73   	  35.61		 45.27   	 315.36		
144.96   	177.00   	 26.88   	  30.52		 46.53   	 310.27		
150.76   	179.14   	 27.00   	  35.61		 47.77   	 310.27		
157.17   	179.75   	 27.14   	  40.69		 49.01   	 320.45		
164.79   	178.22   	 27.30   	  40.69		 50.29   	 340.79		
172.12   	174.56   	 27.47   	  45.78		 51.66   	 350.97		
177.92   	171.20   	 27.65   	  35.61		 53.06   	 361.14		
181.88   	169.98   	 27.79   	  40.69		 54.51   	 386.57		
185.55   	173.03   	 27.96   	  40.69		 56.05   	 396.74		
189.21   	179.14   	 28.12   	  40.69		 57.64   	 406.92		
192.57   	186.46   	 28.28   	  40.69		 59.27   	 401.83		
192.57   	192.87   	 28.44   	  35.61		 60.87   	 376.40		
185.85   	197.45   	 28.59   	  40.69		 62.38   	 350.97		
170.90   	199.58   	 28.75   	  30.52		 63.78   	 310.27		
149.54   	198.97   	 28.87   	  30.52		 65.03   	 284.84		
124.51   	193.18   	 28.99   	  20.35		 66.16   	 264.50		
 99.18   	181.27   	 29.07   	  20.35		 67.22   	 239.06		
 74.16   	162.66   	 29.16   	  10.17		 68.18   	 228.89		
 49.44   	141.30   	 29.20   	  10.17		 69.09   	 208.54		
 25.94   	120.54   	 29.24(S)	   0.00		 69.93   	 178.03		
  4.27   	103.76   	 29.24   	   0.00		 70.64   	 147.51		
-13.43   	 90.94   	 29.24   	 -15.26		 71.23   	 116.99		
-26.25   	 79.96   	 29.18   	 -20.35		 71.70   	  86.47		
-35.10   	 68.36   	 29.09   	 -25.43		 72.04   	  61.04		
-41.50   	 55.54   	 28.99   	 -30.52		 72.29   	  30.52		
-47.61   	 43.03   	 28.87   	 -40.69		 72.41(S)	   0.00		
-53.41   	 32.65   	 28.71   	 -50.86		 72.41   	 -20.35		
-58.90   	 25.94   	 28.50   	 -61.04		 72.33   	 -35.61		
-62.26   	 22.28   	 28.26   	 -76.30		 72.19   	 -55.95		
-64.09   	 19.23   	 27.96   	 -86.47		 71.96   	 -66.12		
-64.09   	 15.26   	 27.61   	-106.82		 71.70   	 -71.21		
-64.09   	 10.68   	 27.18   	-127.16		 71.41   	 -86.47		
-64.70   	  7.32   	 26.67   	-147.51		 71.07   	-101.73		
-66.22   	  6.41   	 26.08   	-162.77		 70.66   	-116.99		
-67.75   	  8.54   	 25.43   	-178.03		 70.19   	-122.07		
-68.97   	 11.60   	 24.72   	-198.37		 69.70   	-127.16		
-68.97   	 13.43   	 23.93   	-213.63		 69.20   	-132.25		
-68.66   	 12.51   	 23.07   	-223.80		 68.67   	-132.25		
-68.36   	 10.07   	 22.18   	-228.89		 68.14   	-142.42		
-68.66   	  7.93   	 21.26   	-254.32		 67.57   	-152.59		
-69.27   	  7.32   	 20.24   	-269.58		 66.96   	-157.68		
-69.58   	  8.54   	 19.17   	-274.67		 66.33   	-172.94		
-69.27   	 10.99   	 18.07   	-269.58		 65.64   	-188.20		
-67.75   	 15.26   	 16.99   	-279.75		 64.88   	-213.63		
-64.39   	 21.67   	 15.87   	-279.75		 64.03   	-218.72		
-58.90   	 31.74   	 14.75   	-269.58		 63.15   	-233.98		
-51.57   	 44.86   	 13.67   	-259.41		 62.22   	-228.89		
-43.33   	 58.29   	 12.63   	-244.15		 61.30   	-228.89		
-36.01   	 68.66   	 11.66   	-239.06		 60.39   	-218.72		
-30.82   	 73.55   	 10.70   	-213.63		 59.51   	-198.37		
-29.60   	 73.55   	  9.85   	-208.54		 58.72   	-193.29		
-31.13   	 72.02   	  9.01   	-193.29		 57.94   	-178.03		
-31.13   	 74.77   	  8.24   	-178.03		 57.23   	-162.77		
-24.72   	 86.98   	  7.53   	-157.68		 56.58   	-152.59		
 -8.54   	110.78   	  6.90   	-147.51		 55.97   	-152.59		
 15.26   	143.43   	  6.31   	-132.25		 55.36   	-162.77		
 41.20   	179.14   	  5.78   	-127.16		 54.71   	-157.68		
 60.12   	209.96   	  5.27   	-116.99		 54.08   	-147.51		
 66.53   	226.75   	  4.80   	 -96.64		 53.49   	-137.33		
 57.68   	222.17   	  4.42   	 -81.38		 52.94   	-127.16		
 36.01   	193.18   	  4.09   	 -66.12		 52.43   	-116.99		
  7.02   	144.96   	  3.83   	 -45.78		 51.96   	-106.82		
-23.19   	 89.72   	  3.64   	 -30.52		 51.54   	 -96.64		
-48.52   	 41.81   	  3.52   	 -20.35		 51.15   	-101.73		
-65.61   	  9.46   	  3.44   	  -5.09		 50.74   	 -96.64		
-74.46   	 -7.93   	  3.42(D)	  10.17		 50.36   	 -86.47		
-77.21   	-18.31   	  3.46   	  25.43		 50.01   	 -71.21		
-77.82   	-25.94   	  3.56   	  25.43		 49.73   	 -76.30		
-78.13   	-30.82   	  3.66   	  25.43		 49.42   	 -76.30		
-79.65   	-31.13   	  3.76   	  35.61		 49.11   	 -66.12		
-80.87   	-28.08   	  3.91   	  40.69		 48.85   	 -50.86		
-80.87   	-25.33   	  4.07   	  45.78		 48.65   	 -35.61		
-80.26   	-26.25   	  4.25   	  45.78		 48.50   	 -25.43		
-80.26   	-29.91   	  4.44   	  50.86		 48.40   	 -30.52		
-81.48   	-32.65   	  4.64   	  50.86		 48.28   	 -35.61		
-82.70   	-32.35   	  4.84   	  40.69		 48.14   	 -35.61		
-83.62   	-29.91   	  5.01   	  45.78		 48.00   	 -40.69		
-83.31   	-28.38   	  5.19   	  40.69		 47.83   	 -35.61		
-82.70   	-29.60   	  5.35   	  45.78		 47.69   	 -40.69		
-83.31   	-31.74   	  5.53   	  35.61		 47.53   	 -35.61		
-87.28   	-29.30   	  5.68   	  35.61		 47.39   	 -25.43		
-101.93   	 -7.93   	  5.82   	  35.61		 47.28   	 -20.35		
-140.08   	 56.46   	  5.96   	  35.61		 47.20   	 -10.17		
-203.25   	191.04   	  6.10   	  45.78		 47.16   	 -15.26		
-259.09   	408.94   	  6.29   	  35.61		 47.10   	 -20.35		
-228.27   	655.21   	  6.43   	  40.69		 47.02   	 -35.61		
357.97   	601.50   	  6.59   	  40.69		 46.88   	 -30.52		
809.63   	 58.59   	  6.75   	  35.61		 46.75   	 -25.43		
1132.20   	-742.80   	  6.90   	  25.43		 46.65   	 -30.52		
1169.43   	-1521.30   	  7.00   	  25.43		 46.53   	 -30.52		
912.48   	-1985.17   	  7.10   	  20.35		 46.41   	 -30.52		
502.62   	-2006.53(R)	  7.18(E)	  15.26		 46.29   	 -35.61		
121.77   	-1670.84   	  7.24   	  15.26		 46.14   	 -30.52		
-132.75   	-1188.96   	  7.30   	  10.17		 46.02   	 -35.61		
-279.24   	-765.69   	  7.34   	  10.17		 45.88   	 -30.52		
-384.52   	-516.66   	  7.39   	  10.17		 45.76   	 -25.43		
-486.45   	-456.85   	  7.43   	  20.35		 45.66   	 -30.52		
-567.93   	-523.68   	  7.51   	  20.35		 45.53   	 -35.61		
-587.46   	-611.88   	  7.59   	  25.43		 45.39   	 -25.43		
-525.51   	-619.81   	  7.69   	  30.52		 45.29   	 -30.52		
-401.92   	-498.05   	  7.81   	  40.69		 45.17   	 -35.61		
-258.48   	-278.63   	  7.98   	  35.61		 45.03   	 -40.69		
-138.85   	-54.93   	  8.12   	  40.69		 44.86   	 -55.95		
-68.66   	 85.75   	  8.28   	  40.69		 44.64   	 -50.86		
-48.52   	120.24   	  8.44   	  50.86		 44.44   	 -45.78		
-58.29   	 88.81   	  8.65   	  50.86		 44.25   	 -45.78		
-72.02   	 50.66   	  8.85   	  66.12		 44.07   	 -40.69		
-73.55   	 39.67   	  9.11   	  76.30		 43.91   	 -45.78		
-63.48   	 54.93   	  9.42   	  81.38		 43.72   	 -40.69		
-50.66   	 77.82   	  9.75   	 101.73		 43.56   	 -45.78		
-42.72   	 92.77   	 10.15   	 183.11		 43.38   	 -35.61		
-38.76   	 92.16   	 10.89   	 203.46		 43.23   	 -35.61		
-37.23   	 88.81   	 11.70   	 218.72		 43.09   	 -50.86		
-34.79   	 90.03   	 12.57   	 228.89		 42.89   	 -55.95		
-30.52   	 96.13   	 13.49   	 244.15		 42.67   	 -66.12		
-25.02   	104.06   	 14.47   	 254.32		 42.40   	 -61.04		
-18.62   	110.47   	 15.48   	 249.24		 42.16   	 -55.95		
-13.12   	113.53   	 16.48   	 244.15		 41.93   	 -55.95		
 -8.54   	115.05   	 17.46   	 239.06		 41.71   	 -40.69		
 -4.58   	117.49   	 18.41   	 233.98		 41.55   	 -35.61		
  0.61   	121.77   	 19.35   	 218.72		 41.40   	 -30.52		
  7.02   	126.95   	 20.22   	 198.37		 41.28   	 -35.61		
 14.04   	130.92   	 21.02   	 188.20		 41.14   	 -40.69		
 20.14   	132.45   	 21.77   	 162.77		 40.98   	 -45.78		
 25.33   	133.06   	 22.42   	 152.59		 40.79   	 -40.69		
 30.52   	134.89   	 23.03   	 132.25		 40.63   	 -45.78		
 36.62   	139.16   	 23.56   	 116.99		 40.45   	 -35.61		
 44.56   	145.57   	 24.03   	  96.64		 40.31   	 -30.52		
 53.71   	151.98   	 24.41   	  91.56		 40.18   	 -15.26		
 63.17   	156.56   	 24.78   	  76.30		 40.12   	  -5.09		
 72.02   	159.00   	 25.09   	  66.12		 40.10(D)	  15.26		
 79.96   	160.22   	 25.35   	  55.95		 40.16   	  45.78		
 87.59   	162.05   	 25.57   	  45.78		 40.35   	  81.38		
 95.83   	165.41   	 25.76   	  40.69		 40.67   	 127.16		
104.98   	169.68   	 25.92   	  40.69		 41.18   	 178.03		
115.05   	173.03   	 26.08   	  40.69		 41.89   	 300.10		
133.97   	176.09   	 26.25   	  35.61		 43.09   	 320.45		
141.60   	177.00   	 26.39   	  35.61		 44.37   	 325.53		
148.32   	178.83   	 26.53   	  40.69		 45.68   	 330.62		
155.03   	180.97   	 26.69   	  45.78		 47.00   	 335.71		
162.05   	181.27   	 26.88   	  45.78		 48.34   	 335.71		
168.46   	179.44   	 27.06   	  40.69		 49.68   	 340.79		
174.26   	176.09   	 27.22   	  40.69		 51.05   	 356.05		
179.14   	173.03   	 27.39   	  45.78		 52.47   	 376.40		
183.72   	173.34   	 27.57   	  45.78		 53.98   	 391.66		
188.60   	177.00   	 27.75   	  45.78		 55.54   	 406.92		
193.79   	184.02   	 27.93   	  45.78		 57.17   	 401.83		
197.45   	192.26   	 28.12   	  45.78		 58.78   	 396.74		
196.84   	200.20   	 28.30   	  45.78		 60.37   	 371.31		
189.82   	206.60   	 28.48   	  35.61		 61.85   	 350.97		
175.48   	209.66   	 28.63   	  35.61		 63.26   	 320.45		
155.33   	208.44   	 28.77   	  30.52		 64.54   	 305.19		
131.84   	201.42   	 28.89   	  30.52		 65.76   	 284.84		
106.20   	188.29   	 29.01   	  25.43		 66.90   	 264.50		
 79.65   	170.90   	 29.11   	  15.26		 67.95   	 228.89		
 52.49   	151.67   	 29.18   	  15.26		 68.87   	 198.37		
 26.55   	133.36   	 29.24(S)	   0.00		 69.66   	 172.94		
  3.97   	116.27   	 29.24   	  -5.09		 70.36   	 152.59		
-14.04   	100.71   	 29.22   	 -10.17		 70.97   	 122.07		
-27.47   	 85.75   	 29.18   	 -15.26		 71.45   	  96.64		
-37.23   	 71.72   	 29.11   	 -20.35		 71.84   	  71.21		
-45.78   	 59.81   	 29.03   	 -30.52		 72.13   	  40.69		
-53.41   	 50.05   	 28.91   	 -40.69		 72.29   	  15.26		
-60.12   	 42.11   	 28.75   	 -45.78		 72.35(S)	 -10.17		
-64.70   	 35.10   	 28.57   	 -61.04		 72.31   	 -30.52		
-67.75   	 28.69   	 28.32   	 -66.12		 72.19   	 -45.78		
-69.58   	 22.89   	 28.06   	 -86.47		 72.00   	 -66.12		
-71.11   	 19.53   	 27.71   	 -91.56		 71.74   	 -76.30		
-72.94   	 18.31   	 27.34   	-116.99		 71.43   	 -91.56		
-74.46   	 18.31   	 26.88   	-137.33		 71.07   	-101.73		
-75.07   	 18.62   	 26.33   	-147.51		 70.66   	-116.99		
-74.46   	 17.70   	 25.74   	-167.85		 70.19   	-127.16		
-73.55   	 15.87   	 25.07   	-188.20		 69.68   	-132.25		
-72.94   	 14.95   	 24.31   	-203.46		 69.16   	-127.16		
-72.94   	 16.17   	 23.50   	-213.63		 68.65   	-127.16		
-73.24   	 18.92   	 22.64   	-223.80		 68.14   	-132.25		
-73.85   	 21.97   	 21.75   	-244.15		 67.61   	-142.42		
-74.46   	 23.50   	 20.77   	-259.41		 67.04   	-152.59		
-75.07   	 23.19   	 19.74   	-269.58		 66.43   	-162.77		
-75.07   	 22.58   	 18.66   	-269.58		 65.78   	-178.03		
-73.55   	 24.41   	 17.58   	-274.67		 65.07   	-193.29		
-70.50   	 31.13   	 16.48   	-274.67		 64.29   	-213.63		
-65.31   	 42.72   	 15.38   	-279.75		 63.44   	-233.98		
-57.98   	 57.68   	 14.26   	-269.58		 62.50   	-239.06		
-49.13   	 72.33   	 13.18   	-259.41		 61.55   	-233.98		
-40.28   	 82.70   	 12.15   	-249.24		 60.61   	-218.72		
-33.87   	 87.59   	 11.15   	-228.89		 59.74   	-203.46		
-31.74   	 87.28   	 10.23   	-218.72		 58.92   	-198.37		
-32.65   	 86.06   	  9.36   	-203.46		 58.13   	-178.03		
-32.65   	 88.50   	  8.55   	-188.20		 57.42   	-162.77		
-27.47   	 98.57   	  7.79   	-178.03		 56.76   	-152.59		
-14.04   	118.41   	  7.08   	-157.68		 56.15   	-147.51		
  7.02   	147.09   	  6.45   	-147.51		 55.56   	-152.59		
 31.13   	180.36   	  5.86   	-137.33		 54.95   	-162.77		
 51.57   	212.10   	  5.31   	-122.07		 54.30   	-162.77		
 61.34   	232.54   	  4.82   	-111.90		 53.65   	-152.59		
 56.46   	231.93   	  4.37   	 -86.47		 53.04   	-137.33		
 36.32   	205.99   	  4.03   	 -76.30		 52.49   	-122.07		
  6.10   	158.39   	  3.72   	 -55.95		 52.00   	-111.90		
-26.55   	102.54   	  3.50   	 -40.69		 51.56   	-101.73		
-53.71   	 54.02   	  3.34   	 -25.43		 51.15   	 -86.47		
-71.11   	 21.97   	  3.23   	 -10.17		 50.80   	 -81.38		
-79.35   	  5.19   	  3.19(D)	  15.26		 50.48   	 -81.38		
-81.18   	 -3.97   	  3.26   	  20.35		 50.15   	 -71.21		
-80.57   	-11.60   	  3.34   	  35.61		 49.87   	 -81.38		
-80.57   	-17.09   	  3.48   	  50.86		 49.54   	 -76.30		
-81.79   	-18.92   	  3.68   	  55.95		 49.24   	 -76.30		
-83.62   	-16.17   	  3.91   	  66.12		 48.93   	 -66.12		
-85.14   	-12.82   	  4.17   	  61.04		 48.67   	 -55.95		
-85.14   	-11.29   	  4.42   	  50.86		 48.44   	 -45.78		
-83.92   	-13.73   	  4.62   	  55.95		 48.26   	 -25.43		
-82.70   	-17.40   	  4.84   	  50.86		 48.16   	 -20.35		
-82.40   	-19.84   	  5.05   	  40.69		 48.08   	 -20.35		
-83.92   	-20.45   	  5.21   	  40.69		 48.00   	 -35.61		
-86.36   	-19.53   	  5.37   	  30.52		 47.85   	 -40.69		
-88.20   	-18.62   	  5.49   	  30.52		 47.69   	 -45.78		
-88.81   	-19.23   	  5.62   	  30.52		 47.51   	 -40.69		
-89.72   	-19.23   	  5.74   	  30.52		 47.34   	 -30.52		
-99.49   	 -7.63   	  5.86   	  35.61		 47.22   	 -30.52		
-132.14   	 41.20   	  6.00   	  35.61		 47.10   	 -25.43		
-193.79   	157.78   	  6.14   	  30.52		 47.00   	 -10.17		
-259.70   	361.63   	  6.27   	  30.52		 46.96   	  -5.09		
-256.04   	616.46   	  6.39   	  35.61		 46.94   	 -15.26		
263.06   	685.73   	  6.53   	  35.61		 46.88   	 -25.43		
722.66   	221.56   	  6.67   	  30.52		 46.77   	 -30.52		
1097.41   	-541.69   	  6.80   	  30.52		 46.65   	 -30.52		
1208.80   	-1351.93   	  6.92   	  25.43		 46.53   	 -30.52		
1009.22   	-1904.60   	  7.02   	  30.52		 46.41   	 -35.61		
612.49   	-2029.11(R)	  7.14(E)	  30.52		 46.27   	 -45.78		
203.86   	-1765.75   	  7.26   	  15.26		 46.08   	 -40.69		
-90.64   	-1304.63   	  7.32   	  15.26		 45.92   	 -35.61		
-263.67   	-856.93   	  7.39   	  10.17		 45.78   	 -15.26		
-377.20   	-560.30   	  7.43   	  20.35		 45.72   	 -10.17		
-480.35   	-454.71   	  7.51   	  20.35		 45.68   	 -15.26		
-569.46   	-497.13   	  7.59   	  20.35		 45.62   	 -25.43		
-605.77   	-590.82   	  7.67   	  30.52		 45.51   	 -35.61		
-563.05   	-627.44   	  7.79   	  30.52		 45.37   	 -50.86		
-450.44   	-537.72   	  7.91   	  30.52		 45.17   	 -61.04		
-305.79   	-332.03   	  8.04   	  30.52		 44.92   	 -61.04		
-173.95   	-97.35   	  8.16   	  35.61		 44.68   	 -50.86		
-88.20   	 67.44   	  8.30   	  40.69		 44.48   	 -35.61		
-57.07   	119.93   	  8.46   	  45.78		 44.33   	 -25.43		
-64.70   	 93.08   	  8.65   	  55.95		 44.23   	 -25.43		
-82.40   	 50.35   	  8.87   	  61.04		 44.13   	 -30.52		
-88.50   	 35.40   	  9.11   	  66.12		 44.01   	 -35.61		
-79.04   	 51.27   	  9.38   	  81.38		 43.87   	 -35.61		
-64.09   	 75.99   	  9.70   	 101.73		 43.72   	 -45.78		
-54.02   	 90.33   	 10.11   	 183.11		 43.54   	 -50.86		
-51.57   	 87.59   	 10.84   	 213.63		 43.34   	 -55.95		
-49.74   	 86.98   	 11.70   	 218.72		 43.11   	 -55.95		
-45.17   	 91.86   	 12.57   	 228.89		 42.89   	 -55.95		
-39.06   	 98.88   	 13.49   	 249.24		 42.67   	 -55.95		
-32.96   	104.68   	 14.49   	 259.41		 42.44   	 -40.69		
-28.08   	108.34   	 15.52   	 254.32		 42.28   	 -45.78		
-24.41   	111.39   	 16.54   	 244.15		 42.10   	 -35.61		
-20.75   	115.05   	 17.52   	 239.06		 41.95   	 -45.78		
-16.17   	119.32   	 18.47   	 228.89		 41.77   	 -45.78		
-10.68   	122.68   	 19.39   	 218.72		 41.59   	 -55.95		
 -4.58   	125.43   	 20.26   	 198.37		 41.36   	 -50.86		
  2.14   	128.17   	 21.06   	 183.11		 41.16   	 -55.95		
  8.54   	132.45   	 21.79   	 167.85		 40.94   	 -50.86		
 15.56   	138.55   	 22.46   	 147.51		 40.73   	 -40.69		
 23.50   	144.65   	 23.05   	 127.16		 40.57   	 -30.52		
 31.74   	149.54   	 23.56   	 116.99		 40.45   	 -20.35		
 40.28   	152.89   	 24.03   	 106.82		 40.37   	 -10.17		
 48.83   	155.94   	 24.46   	  91.56		 40.33   	  -5.09		
 57.68   	160.83   	 24.82   	  76.30		 40.31(D)	   0.00		
 66.53   	167.24   	 25.13   	  71.21		 40.31   	  15.26		
 75.68   	173.65   	 25.41   	  55.95		 40.37   	  40.69		
 84.53   	178.22   	 25.64   	  55.95		 40.53   	  81.38		
 93.08   	181.27   	 25.86   	  45.78		 40.85   	 127.16		
101.62   	183.41   	 26.04   	  40.69		 41.36   	 188.20		
109.86   	186.16   	 26.21   	  45.78		 42.12   	 320.45		
126.95   	191.96   	 26.39   	  40.69		 43.40   	 345.88		
134.28   	192.26   	 26.55   	  45.78		 44.78   	 350.97		
140.99   	191.35   	 26.73   	  45.78		 46.18   	 340.79		
147.40   	190.43   	 26.92   	  40.69		 47.55   	 335.71		
153.50   	190.73   	 27.08   	  40.69		 48.89   	 330.62		
159.30   	191.65   	 27.24   	  40.69		 50.21   	 340.79		
164.49   	192.57   	 27.41   	  45.78		 51.58   	 356.05		
169.07   	192.57   	 27.59   	  40.69		 53.00   	 381.48		
174.26   	192.87   	 27.75   	  45.78		 54.53   	 401.83		
180.97   	194.70   	 27.93   	  40.69		 56.13   	 417.09		
188.29   	199.28   	 28.10   	  45.78		 57.80   	 417.09		
193.48   	206.60   	 28.28   	  40.69		 59.47   	 406.92		
194.09   	215.15   	 28.44   	  40.69		 61.10   	 391.66		
188.29   	223.69   	 28.61   	  40.69		 62.67   	 361.14		
175.78   	229.49   	 28.77   	  35.61		 64.11   	 340.79		
157.47   	230.41   	 28.91   	  35.61		 65.47   	 315.36		
134.89   	224.30   	 29.05   	  30.52		 66.73   	 274.67		
108.64   	211.79   	 29.18   	  20.35		 67.83   	 244.15		
 80.87   	195.01   	 29.26   	  15.26		 68.81   	 213.63		
 53.41   	177.00   	 29.32   	  15.26		 69.66   	 193.29		
 28.99   	159.61   	 29.38   	   5.09		 70.44   	 172.94		
  7.93   	143.43   	 29.40(S)	   0.00		 71.13   	 147.51		
 -9.46   	128.17   	 29.40   	  -5.09		 71.72   	 127.16		
-24.41   	113.22   	 29.38   	 -15.26		 72.23   	  96.64		
-37.54   	 98.88   	 29.32   	 -20.35		 72.61   	  66.12		
-49.13   	 85.45   	 29.24   	 -30.52		 72.88   	  45.78		
-58.29   	 72.63   	 29.11   	 -35.61		 73.06   	  25.43		
-65.00   	 60.73   	 28.97   	 -40.69		 73.16(S)	  -5.09		
-69.58   	 50.96   	 28.81   	 -55.95		 73.14   	 -30.52		
-72.63   	 44.25   	 28.59   	 -66.12		 73.02   	 -55.95		
-74.46   	 41.20   	 28.32   	 -76.30		 72.80   	 -71.21		
-74.77   	 41.20   	 28.02   	 -86.47		 72.51   	 -86.47		
-74.16   	 41.50   	 27.67   	-106.82		 72.17   	 -96.64		
-73.55   	 39.67   	 27.24   	-127.16		 71.78   	-101.73		
-73.85   	 36.01   	 26.73   	-147.51		 71.37   	-111.90		
-75.07   	 32.65   	 26.14   	-157.68		 70.93   	-116.99		
-76.90   	 32.04   	 25.51   	-183.11		 70.46   	-122.07		
-77.82   	 33.87   	 24.78   	-198.37		 69.97   	-122.07		
-77.21   	 36.62   	 23.99   	-218.72		 69.48   	-122.07		
-75.68   	 37.23   	 23.11   	-228.89		 68.99   	-122.07		
-74.46   	 35.10   	 22.20   	-239.06		 68.50   	-137.33		
-74.16   	 32.35   	 21.24   	-254.32		 67.95   	-147.51		
-74.46   	 31.74   	 20.22   	-269.58		 67.36   	-172.94		
-74.46   	 34.48   	 19.15   	-279.75		 66.67   	-188.20		
-73.55   	 40.59   	 18.03   	-274.67		 65.92   	-203.46		
-71.11   	 48.22   	 16.93   	-279.75		 65.11   	-213.63		
-65.92   	 56.46   	 15.81   	-284.84		 64.25   	-218.72		
-58.59   	 65.00   	 14.67   	-269.58		 63.38   	-213.63		
-49.74   	 74.46   	 13.59   	-264.50		 62.52   	-218.72		
-41.20   	 84.84   	 12.53   	-254.32		 61.65   	-218.72		
-35.40   	 94.30   	 11.52   	-244.15		 60.77   	-213.63		
-33.26   	100.10   	 10.54   	-223.80		 59.92   	-208.54		
-33.87   	101.32   	  9.64   	-213.63		 59.08   	-203.46		
-34.18   	101.32   	  8.79   	-198.37		 58.27   	-183.11		
-29.91   	105.90   	  8.00   	-183.11		 57.54   	-167.85		
-17.40   	122.38   	  7.26   	-162.77		 56.87   	-157.68		
  3.66   	151.98   	  6.61   	-147.51		 56.24   	-157.68		
 29.30   	189.21   	  6.02   	-137.33		 55.61   	-152.59		
 51.88   	223.39   	  5.47   	-132.25		 54.99   	-142.42		
 63.17   	243.53   	  4.94   	-111.90		 54.43   	-137.33		
 58.90   	240.78   	  4.50   	 -96.64		 53.88   	-127.16		
 39.37   	213.93   	  4.11   	 -81.38		 53.37   	-122.07		
  9.46   	168.46   	  3.78   	 -66.12		 52.88   	-116.99		
-22.28   	116.27   	  3.52   	 -45.78		 52.41   	-111.90		
-49.74   	 68.66   	  3.34   	 -25.43		 51.96   	-106.82		
-69.27   	 33.57   	  3.23   	 -10.17		 51.54   	-101.73		
-80.57   	 10.99   	  3.19(D)	  10.17		 51.13   	 -86.47		
-85.14   	 -3.05   	  3.23   	  30.52		 50.78   	 -81.38		
-86.06   	-10.99   	  3.36   	  35.61		 50.46   	 -76.30		
-85.14   	-14.34   	  3.50   	  50.86		 50.15   	 -71.21		
-84.84   	-13.43   	  3.70   	  61.04		 49.87   	 -61.04		
-85.75   	-11.60   	  3.95   	  66.12		 49.62   	 -50.86		
-87.89   	-11.90   	  4.21   	  66.12		 49.42   	 -45.78		
-90.33   	-14.65   	  4.48   	  61.04		 49.24   	 -45.78		
-92.16   	-18.62   	  4.72   	  55.95		 49.05   	 -40.69		
-92.47   	-21.36   	  4.94   	  45.78		 48.89   	 -35.61		
-92.16   	-22.28   	  5.13   	  45.78		 48.75   	 -30.52		
-91.25   	-22.28   	  5.31   	  40.69		 48.63   	 -35.61		
-90.33   	-22.58   	  5.47   	  35.61		 48.48   	 -35.61		
-89.72   	-22.89   	  5.62   	  30.52		 48.34   	 -35.61		
-89.72   	-21.67   	  5.74   	  20.35		 48.20   	 -35.61		
-91.25   	-17.40   	  5.82   	  25.43		 48.06   	 -30.52		
-101.01   	 -1.53   	  5.92   	  25.43		 47.93   	 -25.43		
-132.14   	 47.30   	  6.02   	  20.35		 47.83   	 -25.43		
-191.96   	159.00   	  6.10   	  20.35		 47.73   	 -15.26		
