SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  AO     	  AO'		  RV     	  RV'		
 40.35   	 -20.35		 19.82   	 356.05		
 40.26   	 -25.43		 21.24   	 350.97		
 40.16   	 -20.35		 22.64   	 345.88		
 40.08   	 -25.43		 24.03   	 345.88		
 39.98   	 -25.43		 25.41   	 330.62		
 39.88   	 -20.35		 26.73   	 320.45		
 39.80   	 -20.35		 28.02   	 315.36		
 39.72   	 -20.35		 29.28   	 289.93		
 39.63   	 -15.26		 30.44   	 279.75		
 39.57   	 -10.17		 31.56   	 269.58		
 39.53(D)	   5.09		 32.63   	 249.24		
 39.55   	  20.35		 33.63   	 239.06		
 39.63   	  40.69		 34.59   	 213.63		
 39.80   	  71.21		 35.44   	 208.54		
 40.08   	 101.73		 36.28   	 198.37		
 40.49   	 142.42		 37.07   	 183.11		
 41.06   	 183.11		 37.80   	 172.94		
 41.79   	 223.80		 38.49   	 162.77		
 42.69   	 325.53		 39.15   	 178.03		
 43.99   	 340.79		 39.86   	 167.85		
 45.35   	 350.97		 40.53   	 167.85		
 46.75   	 361.14		 41.20   	 162.77		
 48.20   	 366.22		 41.85   	 157.68		
 49.66   	 376.40		 42.48   	 152.59		
 51.17   	 376.40		 43.09   	 152.59		
 52.68   	 381.48		 43.70   	 152.59		
 54.20   	 386.57		 44.31   	 152.59		
 55.75   	 386.57		 44.92   	 152.59		
 57.29   	 381.48		 45.53   	 142.42		
 58.82   	 376.40		 46.10   	 147.51		
 60.33   	 376.40		 46.69   	 132.25		
 61.83   	 371.31		 47.22   	 132.25		
 63.32   	 361.14		 47.75   	 127.16		
 64.76   	 361.14		 48.26   	 127.16		
 66.21   	 361.14		 48.77   	 116.99		
 67.65   	 361.14		 49.24   	 106.82		
 69.09   	 350.97		 49.66   	 101.73		
 70.50   	 340.79		 50.07   	  91.56		
 71.86   	 325.53		 50.44   	  81.38		
 73.16   	 300.10		 50.76   	  71.21		
 74.36   	 259.41		 51.05   	  61.04		
 75.40   	 218.72		 51.29   	  55.95		
 76.28   	 162.77		 51.52   	  50.86		
 76.93   	 106.82		 51.72   	  40.69		
 77.35   	  66.12		 51.88   	  30.52		
 77.62   	  20.35		 52.00   	  25.43		
 77.70(S)	 -15.26		 52.11   	  15.26		
 77.64   	 -35.61		 52.17   	  10.17		
 77.50   	 -50.86		 52.21   	   5.09		
 77.29   	 -61.04		 52.23(S)	  -5.09		
 77.05   	 -61.04		 52.21   	  -5.09		
 76.81   	 -61.04		 52.19   	 -20.35		
 76.56   	 -66.12		 52.11   	 -25.43		
 76.30   	 -66.12		 52.00   	 -30.52		
 76.03   	 -71.21		 51.88   	 -35.61		
 75.75   	 -76.30		 51.74   	 -45.78		
 75.44   	 -86.47		 51.56   	 -66.12		
 75.10   	-101.73		 51.29   	 -76.30		
 74.69   	-106.82		 50.99   	-101.73		
 74.26   	-111.90		 50.58   	-122.07		
 73.81   	-111.90		 50.09   	-157.68		
 73.37   	-106.82		 49.46   	-183.11		
 72.94   	-106.82		 48.73   	-223.80		
 72.51   	 -96.64		 47.83   	-269.58		
 72.13   	 -96.64		 46.75   	-315.36		
 71.74   	 -96.64		 45.49   	-361.14		
 71.35   	-101.73		 44.05   	-401.83		
 70.95   	-111.90		 42.44   	-437.43		
 70.50   	-116.99		 40.69   	-483.21		
 70.03   	-137.33		 38.76   	-508.65		
 69.48   	-147.51		 36.72   	-523.90		
 68.89   	-167.85		 34.63   	-544.25		
 68.22   	-178.03		 32.45   	-549.34		
 67.51   	-188.20		 30.25   	-544.25		
 66.75   	-198.37		 28.08   	-534.08		
 65.96   	-208.54		 25.94   	-523.90		
 65.13   	-208.54		 23.85   	-503.56		
 64.29   	-208.54		 21.83   	-478.13		
 63.46   	-198.37		 19.92   	-447.61		
 62.67   	-183.11		 18.13   	-422.18		
 61.93   	-162.77		 16.44   	-391.66		
 61.28   	-137.33		 14.87   	-350.97		
 60.73   	-122.07		 13.47   	-315.36		
 60.24   	-101.73		 12.21   	-279.75		
 59.84   	 -96.64		 11.09   	-249.24		
 59.45   	 -91.56		 10.09   	-213.63		
 59.08   	 -96.64		  9.24   	-188.20		
 58.70   	-106.82		  8.48   	-157.68		
 58.27   	-106.82		  7.85   	-127.16		
 57.84   	-116.99		  7.34   	-106.82		
 57.38   	-116.99		  6.92   	 -81.38		
 56.91   	-116.99		  6.59   	 -61.04		
 56.44   	-106.82		  6.35   	 -50.86		
 56.01   	-106.82		  6.14   	 -35.61		
 55.58   	 -91.56		  6.00   	 -30.52		
 55.22   	 -76.30		  5.88   	 -20.35		
 54.91   	 -66.12		  5.80   	 -15.26		
 54.65   	 -55.95		  5.74   	 -10.17		
 54.43   	 -50.86		  5.70   	 -15.26		
 54.22   	 -40.69		  5.64   	 -15.26		
 54.06   	 -40.69		  5.57   	 -20.35		
 53.90   	 -45.78		  5.49   	 -30.52		
 53.71   	 -40.69		  5.37   	 -30.52		
 53.55   	 -50.86		  5.25   	 -25.43		
 53.35   	 -50.86		  5.15   	 -30.52		
 53.14   	 -50.86		  5.03   	 -30.52		
 52.94   	 -55.95		  4.90   	 -30.52		
 52.72   	 -55.95		  4.78   	 -25.43		
 52.49   	 -50.86		  4.68   	 -20.35		
 52.29   	 -55.95		  4.60   	 -15.26		
 52.06   	 -45.78		  4.54   	 -10.17		
 51.88   	 -45.78		  4.50(D)	   0.00		
 51.70   	 -40.69		  4.50   	   5.09		
 51.54   	 -40.69		  4.52   	  15.26		
 51.37   	 -35.61		  4.58   	  15.26		
 51.23   	 -35.61		  4.64   	  20.35		
 51.09   	 -35.61		  4.72   	  25.43		
 50.95   	 -35.61		  4.82   	  25.43		
 50.80   	 -40.69		  4.92   	  25.43		
 50.64   	 -40.69		  5.03   	  30.52		
 50.48   	 -40.69		  5.15   	  25.43		
 50.32   	 -45.78		  5.25   	  30.52		
 50.13   	 -40.69		  5.37   	  25.43		
 49.97   	 -45.78		  5.47   	  25.43		
 49.79   	 -40.69		  5.57   	  20.35		
 49.62   	 -40.69		  5.66   	  10.17		
 49.46   	 -40.69		  5.70   	  10.17		
 49.30   	 -40.69		  5.74   	  10.17		
 49.14   	 -45.78		  5.78   	  10.17		
 48.95   	 -40.69		  5.82   	   5.09		
 48.79   	 -45.78		  5.84   	   5.09		
 48.61   	 -45.78		  5.86   	   0.00		
 48.42   	 -40.69		  5.86   	   0.00		
 48.26   	 -40.69		  5.86   	   0.00		
 48.10   	 -40.69		  5.86   	   0.00		
 47.93   	 -40.69		  5.86   	  -5.09		
 47.77   	 -40.69		  5.84   	   5.09		
 47.61   	 -35.61		  5.86   	  10.17		
 47.47   	 -40.69		  5.90   	   5.09		
 47.30   	 -35.61		  5.92   	   0.00		
 47.16   	 -35.61		  5.92   	  10.17		
 47.02   	 -40.69		  5.96   	  20.35		
 46.86   	 -35.61		  6.04   	  15.26		
 46.71   	 -40.69		  6.10   	  15.26		
 46.55   	 -40.69		  6.16   	  20.35		
 46.39   	 -35.61		  6.25   	  20.35		
 46.25   	 -40.69		  6.33   	  25.43		
 46.08   	 -40.69		  6.43   	  15.26		
 45.92   	 -40.69		  6.49   	  25.43		
 45.76   	 -40.69		  6.59(E)	  20.35		
 45.59   	 -40.69		  6.67   	  20.35		
 45.43   	 -35.61		  6.75   	  15.26		
 45.29   	 -30.52		  6.82   	  10.17		
 45.17   	 -35.61		  6.86   	   5.09		
 45.03   	 -30.52		  6.88   	   5.09		
 44.90   	 -30.52		  6.90   	   5.09		
 44.78   	 -35.61		  6.92   	   0.00		
 44.64   	 -30.52		  6.92   	   0.00		
 44.52   	 -35.61		  6.92   	   5.09		
 44.37   	 -30.52		  6.94   	   0.00		
 44.25   	 -35.61		  6.94   	   5.09		
 44.11   	 -35.61		  6.96   	  10.17		
 43.97   	 -35.61		  7.00   	  15.26		
 43.82   	 -35.61		  7.06   	  15.26		
 43.68   	 -35.61		  7.12   	  20.35		
 43.54   	 -30.52		  7.20   	  35.61		
 43.42   	 -25.43		  7.34   	  45.78		
 43.32   	 -30.52		  7.53   	  66.12		
 43.19   	 -25.43		  7.79   	  81.38		
 43.09   	 -30.52		  8.12   	  96.64		
 42.97   	 -30.52		  8.50   	 111.90		
 42.85   	 -30.52		  8.95   	 142.42		
 42.73   	 -30.52		  9.52   	 162.77		
 42.60   	 -35.61		 10.17   	 218.72		
 42.46   	 -40.69		 11.05   	 244.15		
 42.30   	 -35.61		 12.02   	 269.58		
 42.16   	 -30.52		 13.10   	 284.84		
 42.03   	 -35.61		 14.24   	 295.01		
 41.89   	 -35.61		 15.42   	 305.19		
 41.75   	 -30.52		 16.64   	 330.62		
 41.63   	 -30.52		 17.97   	 345.88		
 41.51   	 -30.52		 19.35   	 345.88		
 41.38   	 -30.52		 20.73   	 345.88		
 41.26   	 -30.52		 22.12   	 340.79		
 41.14   	 -25.43		 23.48   	 335.71		
 41.04   	 -30.52		 24.82   	 325.53		
 40.92   	 -25.43		 26.12   	 315.36		
 40.81   	 -25.43		 27.39   	 295.01		
 40.71   	 -20.35		 28.57   	 279.75		
 40.63   	 -10.17		 29.68   	 264.50		
 40.59   	  -5.09		 30.74   	 244.15		
 40.57(D)	  10.17		 31.72   	 223.80		
 40.61   	  25.43		 32.61   	 208.54		
 40.71   	  50.86		 33.45   	 193.29		
 40.92   	  81.38		 34.22   	 178.03		
 41.24   	 116.99		 34.93   	 157.68		
 41.71   	 157.68		 35.56   	 147.51		
 42.34   	 193.29		 36.15   	 142.42		
 43.11   	 289.93		 36.72   	 142.42		
 44.27   	 315.36		 37.29   	 132.25		
 45.53   	 330.62		 37.82   	 132.25		
 46.86   	 345.88		 38.35   	 122.07		
 48.24   	 356.05		 38.84   	 122.07		
 49.66   	 371.31		 39.33   	 127.16		
 51.15   	 371.31		 39.84   	 127.16		
 52.63   	 381.48		 40.35   	 127.16		
 54.16   	 381.48		 40.85   	 127.16		
 55.69   	 381.48		 41.36   	 122.07		
 57.21   	 381.48		 41.85   	 132.25		
 58.74   	 376.40		 42.38   	 127.16		
 60.24   	 371.31		 42.89   	 122.07		
 61.73   	 361.14		 43.38   	 127.16		
 63.17   	 361.14		 43.89   	 122.07		
 64.62   	 350.97		 44.37   	 122.07		
 66.02   	 345.88		 44.86   	 111.90		
 67.41   	 345.88		 45.31   	 106.82		
 68.79   	 340.79		 45.74   	  96.64		
 70.15   	 335.71		 46.12   	  86.47		
 71.50   	 315.36		 46.47   	  76.30		
 72.76   	 295.01		 46.77   	  71.21		
 73.94   	 264.50		 47.06   	  66.12		
 74.99   	 228.89		 47.32   	  50.86		
 75.91   	 178.03		 47.53   	  35.61		
 76.62   	 127.16		 47.67   	  30.52		
 77.13   	  81.38		 47.79   	  25.43		
 77.46   	  35.61		 47.89   	  10.17		
 77.60(S)	 -10.17		 47.93(S)	   0.00		
 77.56   	 -40.69		 47.93   	  -5.09		
 77.40   	 -61.04		 47.91   	 -10.17		
 77.15   	 -71.21		 47.87   	 -20.35		
 76.87   	 -71.21		 47.79   	 -25.43		
 76.58   	 -76.30		 47.69   	 -40.69		
 76.28   	 -66.12		 47.53   	 -40.69		
 76.01   	 -66.12		 47.37   	 -50.86		
 75.75   	 -61.04		 47.16   	 -66.12		
 75.50   	 -71.21		 46.90   	 -81.38		
 75.22   	 -71.21		 46.57   	-101.73		
 74.93   	 -81.38		 46.16   	-116.99		
 74.61   	 -86.47		 45.70   	-147.51		
 74.26   	 -96.64		 45.11   	-178.03		
 73.88   	-101.73		 44.39   	-223.80		
 73.47   	-106.82		 43.50   	-259.41		
 73.04   	-111.90		 42.46   	-305.19		
 72.59   	-111.90		 41.24   	-356.05		
 72.15   	-116.99		 39.82   	-396.74		
 71.68   	-111.90		 38.23   	-442.52		
 71.23   	-116.99		 36.46   	-473.04		
 70.76   	-116.99		 34.57   	-508.65		
 70.29   	-127.16		 32.53   	-528.99		
 69.79   	-137.33		 30.42   	-534.08		
 69.24   	-142.42		 28.28   	-544.25		
 68.67   	-162.77		 26.10   	-539.16		
 68.02   	-172.94		 23.95   	-528.99		
 67.32   	-183.11		 21.83   	-503.56		
 66.59   	-203.46		 19.82   	-483.21		
 65.78   	-213.63		 17.88   	-452.69		
 64.92   	-218.72		 16.07   	-422.18		
 64.05   	-218.72		 14.38   	-386.57		
 63.17   	-208.54		 12.84   	-350.97		
 62.34   	-193.29		 11.43   	-315.36		
 61.57   	-172.94		 10.17   	-279.75		
 60.87   	-142.42		  9.05   	-249.24		
 60.30   	-127.16		  8.06   	-213.63		
 59.80   	-106.82		  7.20   	-188.20		
 59.37   	-101.73		  6.45   	-157.68		
 58.96   	 -91.56		  5.82   	-132.25		
 58.60   	 -96.64		  5.29   	-111.90		
 58.21   	-101.73		  4.84   	 -96.64		
 57.80   	-106.82		  4.46   	 -71.21		
 57.38   	-116.99		  4.17   	 -55.95		
 56.91   	-122.07		  3.95   	 -45.78		
 56.42   	-116.99		  3.76   	 -40.69		
 55.95   	-111.90		  3.60   	 -30.52		
 55.50   	-106.82		  3.48   	 -25.43		
 55.08   	 -96.64		  3.38   	 -25.43		
 54.69   	 -76.30		  3.28   	 -15.26		
 54.38   	 -71.21		  3.21   	 -15.26		
 54.10   	 -55.95		  3.15   	 -10.17		
 53.88   	 -45.78		  3.11   	 -15.26		
 53.69   	 -45.78		  3.05   	 -10.17		
 53.51   	 -40.69		  3.01   	  -5.09		
 53.35   	 -45.78		  2.99   	  -5.09		
 53.16   	 -50.86		  2.97   	  -5.09		
 52.96   	 -50.86		  2.95   	  -5.09		
 52.76   	 -50.86		  2.93(D)	   5.09		
 52.55   	 -61.04		  2.95   	   5.09		
 52.31   	 -55.95		  2.97   	   5.09		
 52.09   	 -55.95		  2.99   	   5.09		
 51.86   	 -50.86		  3.01   	   5.09		
 51.66   	 -45.78		  3.03   	  10.17		
 51.47   	 -40.69		  3.07   	  10.17		
 51.31   	 -40.69		  3.11   	  15.26		
 51.15   	 -30.52		  3.17   	  10.17		
 51.03   	 -35.61		  3.21   	  15.26		
 50.88   	 -35.61		  3.28   	   5.09		
 50.74   	 -35.61		  3.30   	  10.17		
 50.60   	 -35.61		  3.34   	  10.17		
 50.46   	 -40.69		  3.38   	  15.26		
 50.29   	 -45.78		  3.44   	  15.26		
 50.11   	 -45.78		  3.50   	  10.17		
 49.93   	 -45.78		  3.54   	  10.17		
 49.75   	 -50.86		  3.58   	  10.17		
 49.54   	 -45.78		  3.62   	  10.17		
 49.36   	 -50.86		  3.66   	  10.17		
 49.16   	 -40.69		  3.70   	   0.00		
 48.99   	 -45.78		  3.70   	   0.00		
 48.81   	 -40.69		  3.70   	   0.00		
 48.65   	 -40.69		  3.70   	   5.09		
 48.48   	 -35.61		  3.72   	   0.00		
 48.34   	 -40.69		  3.72   	   0.00		
 48.18   	 -40.69		  3.72   	   0.00		
 48.02   	 -40.69		  3.72   	   0.00		
 47.85   	 -40.69		  3.72   	   5.09		
 47.69   	 -40.69		  3.74   	   0.00		
 47.53   	 -40.69		  3.74   	   5.09		
 47.37   	 -40.69		  3.76   	  10.17		
 47.20   	 -45.78		  3.80   	  15.26		
 47.02   	 -40.69		  3.87   	  10.17		
 46.86   	 -40.69		  3.91   	  10.17		
 46.69   	 -40.69		  3.95   	  15.26		
 46.53   	 -40.69		  4.01   	  25.43		
 46.37   	 -35.61		  4.11   	  20.35		
 46.23   	 -40.69		  4.19   	  15.26		
 46.06   	 -35.61		  4.25   	  20.35		
 45.92   	 -35.61		  4.33   	  25.43		
 45.78   	 -35.61		  4.44   	  25.43		
 45.64   	 -35.61		  4.54   	  15.26		
 45.49   	 -35.61		  4.60   	  20.35		
 45.35   	 -40.69		  4.68   	  20.35		
 45.19   	 -45.78		  4.76(E)	  15.26		
 45.00   	 -40.69		  4.82   	  15.26		
 44.84   	 -40.69		  4.88   	  15.26		
 44.68   	 -35.61		  4.94   	  20.35		
 44.54   	 -40.69		  5.03   	  10.17		
 44.37   	 -35.61		  5.07   	   5.09		
 44.23   	 -30.52		  5.09   	   5.09		
 44.11   	 -35.61		  5.11   	   0.00		
 43.97   	 -35.61		  5.11   	   5.09		
 43.82   	 -30.52		  5.13   	   5.09		
 43.70   	 -35.61		  5.15   	  10.17		
 43.56   	 -35.61		  5.19   	  10.17		
 43.42   	 -30.52		  5.23   	  15.26		
 43.30   	 -35.61		  5.29   	  15.26		
 43.15   	 -30.52		  5.35   	  20.35		
 43.03   	 -30.52		  5.43   	  30.52		
 42.91   	 -35.61		  5.55   	  40.69		
 42.77   	 -30.52		  5.72   	  55.95		
 42.64   	 -30.52		  5.94   	  81.38		
 42.52   	 -30.52		  6.27   	  96.64		
 42.40   	 -30.52		  6.65   	 111.90		
 42.28   	 -30.52		  7.10   	 137.33		
 42.16   	 -30.52		  7.65   	 167.85		
 42.03   	 -35.61		  8.32   	 198.37		
 41.89   	 -40.69		  9.11   	 269.58		
 41.73   	 -40.69		 10.19   	 295.01		
 41.57   	 -40.69		 11.37   	 310.27		
 41.40   	 -30.52		 12.61   	 325.53		
 41.28   	 -35.61		 13.92   	 335.71		
 41.14   	 -25.43		 15.26   	 345.88		
 41.04   	 -25.43		 16.64   	 345.88		
 40.94   	 -25.43		 18.03   	 356.05		
 40.83   	 -25.43		 19.45   	 345.88		
 40.73   	 -20.35		 20.83   	 345.88		
 40.65   	 -20.35		 22.22   	 335.71		
 40.57   	 -25.43		 23.56   	 335.71		
 40.47   	 -25.43		 24.90   	 315.36		
 40.37   	 -25.43		 26.16   	 300.10		
 40.26   	 -30.52		 27.37   	 284.84		
 40.14   	 -25.43		 28.50   	 269.58		
 40.04   	 -25.43		 29.58   	 259.41		
 39.94   	 -20.35		 30.62   	 244.15		
 39.86   	 -15.26		 31.60   	 223.80		
 39.80   	  -5.09		 32.49   	 208.54		
 39.78(D)	  15.26		 33.33   	 203.46		
 39.84   	  35.61		 34.14   	 188.20		
 39.98   	  61.04		 34.89   	 183.11		
 40.22   	  96.64		 35.63   	 172.94		
 40.61   	 132.25		 36.32   	 167.85		
 41.14   	 228.89		 36.99   	 172.94		
 42.05   	 259.41		 37.68   	 172.94		
 43.09   	 284.84		 38.37   	 172.94		
 44.23   	 300.10		 39.06   	 167.85		
 45.43   	 310.27		 39.74   	 162.77		
 46.67   	 325.53		 40.39   	 162.77		
 47.98   	 325.53		 41.04   	 162.77		
 49.28   	 335.71		 41.69   	 152.59		
 50.62   	 335.71		 42.30   	 152.59		
 51.96   	 345.88		 42.91   	 147.51		
 53.35   	 345.88		 43.50   	 152.59		
 54.73   	 350.97		 44.11   	 142.42		
 56.13   	 350.97		 44.68   	 142.42		
 57.54   	 345.88		 45.25   	 132.25		
 58.92   	 340.79		 45.78   	 127.16		
 60.28   	 340.79		 46.29   	 116.99		
 61.65   	 325.53		 46.75   	 116.99		
 62.95   	 320.45		 47.22   	 106.82		
 64.23   	 315.36		 47.65   	  96.64		
 65.49   	 310.27		 48.04   	  86.47		
 66.73   	 305.19		 48.38   	  81.38		
 67.95   	 289.93		 48.71   	  76.30		
 69.11   	 279.75		 49.01   	  61.04		
 70.23   	 264.50		 49.26   	  61.04		
 71.29   	 233.98		 49.50   	  45.78		
 72.23   	 203.46		 49.68   	  40.69		
 73.04   	 162.77		 49.85   	  25.43		
 73.69   	 116.99		 49.95   	  25.43		
 74.16   	  81.38		 50.05   	  20.35		
 74.49   	  35.61		 50.13   	  10.17		
 74.63   	   5.09		 50.17   	   5.09		
 74.65(S)	 -30.52		 50.19(S)	  -5.09		
 74.53   	 -50.86		 50.17   	  -5.09		
 74.32   	 -71.21		 50.15   	 -15.26		
 74.04   	 -81.38		 50.09   	 -25.43		
 73.71   	 -86.47		 49.99   	 -25.43		
 73.37   	 -81.38		 49.89   	 -35.61		
 73.04   	 -86.47		 49.75   	 -45.78		
 72.70   	 -81.38		 49.56   	 -61.04		
 72.37   	 -81.38		 49.32   	 -76.30		
 72.04   	 -81.38		 49.01   	-101.73		
 71.72   	 -91.56		 48.61   	-127.16		
 71.35   	 -96.64		 48.10   	-147.51		
 70.97   	-101.73		 47.51   	-178.03		
 70.56   	-111.90		 46.80   	-218.72		
 70.11   	-111.90		 45.92   	-269.58		
 69.66   	-122.07		 44.84   	-310.27		
 69.18   	-122.07		 43.60   	-345.88		
 68.69   	-122.07		 42.22   	-381.48		
 68.20   	-122.07		 40.69   	-427.26		
 67.71   	-127.16		 38.98   	-467.95		
 67.20   	-127.16		 37.11   	-493.39		
 66.69   	-137.33		 35.14   	-508.65		
 66.14   	-147.51		 33.10   	-518.82		
 65.55   	-162.77		 31.03   	-534.08		
 64.90   	-172.94		 28.89   	-534.08		
 64.21   	-193.29		 26.75   	-528.99		
 63.44   	-203.46		 24.64   	-523.90		
 62.62   	-208.54		 22.54   	-498.47		
 61.79   	-213.63		 20.55   	-478.13		
 60.94   	-203.46		 18.64   	-452.69		
 60.12   	-183.11		 16.83   	-427.26		
 59.39   	-167.85		 15.12   	-391.66		
 58.72   	-147.51		 13.55   	-361.14		
 58.13   	-122.07		 12.11   	-330.62		
 57.64   	-101.73		 10.78   	-295.01		
 57.23   	 -96.64		  9.60   	-259.41		
 56.85   	 -91.56		  8.57   	-233.98		
 56.48   	 -91.56		  7.63   	-203.46		
 56.11   	 -96.64		  6.82   	-172.94		
 55.73   	-101.73		  6.12   	-147.51		
 55.32   	-111.90		  5.53   	-127.16		
 54.87   	-116.99		  5.03   	-106.82		
 54.40   	-116.99		  4.60   	 -96.64		
 53.94   	-111.90		  4.21   	 -76.30		
 53.49   	-106.82		  3.91   	 -66.12		
 53.06   	 -96.64		  3.64   	 -55.95		
 52.68   	 -81.38		  3.42   	 -45.78		
 52.35   	 -61.04		  3.23   	 -50.86		
 52.11   	 -55.95		  3.03   	 -40.69		
 51.88   	 -40.69		  2.87   	 -40.69		
 51.72   	 -40.69		  2.71   	 -35.61		
 51.56   	 -35.61		  2.56   	 -25.43		
 51.41   	 -35.61		  2.46   	 -25.43		
 51.27   	 -40.69		  2.36   	 -20.35		
 51.11   	 -45.78		  2.28   	 -10.17		
 50.93   	 -45.78		  2.24(D)	   0.00		
 50.74   	 -50.86		  2.24   	   5.09		
 50.54   	 -55.95		  2.26   	   5.09		
 50.32   	 -50.86		  2.28   	  10.17		
 50.11   	 -50.86		  2.32   	  15.26		
 49.91   	 -45.78		  2.38   	  20.35		
 49.73   	 -40.69		  2.46   	  15.26		
 49.56   	 -35.61		  2.52   	  20.35		
 49.42   	 -35.61		  2.60   	  15.26		
 49.28   	 -30.52		  2.67   	  15.26		
 49.16   	 -25.43		  2.73   	  20.35		
 49.05   	 -30.52		  2.81   	  15.26		
 48.93   	 -30.52		  2.87   	  15.26		
 48.81   	 -30.52		  2.93   	  10.17		
 48.69   	 -35.61		  2.97   	  10.17		
 48.55   	 -40.69		  3.01   	  10.17		
 48.38   	 -35.61		  3.05   	  15.26		
 48.24   	 -40.69		  3.11   	  10.17		
 48.08   	 -45.78		  3.15   	  10.17		
 47.89   	 -40.69		  3.19   	  10.17		
 47.73   	 -40.69		  3.23   	  15.26		
 47.57   	 -40.69		  3.30   	  15.26		
 47.41   	 -35.61		  3.36   	  15.26		
 47.26   	 -40.69		  3.42   	  10.17		
 47.10   	 -30.52		  3.46   	  15.26		
 46.98   	 -35.61		  3.52   	  10.17		
 46.84   	 -35.61		  3.56   	  15.26		
 46.69   	 -35.61		  3.62   	  20.35		
 46.55   	 -35.61		  3.70   	  15.26		
 46.41   	 -35.61		  3.76   	  15.26		
 46.27   	 -40.69		  3.83   	  15.26		
 46.10   	 -40.69		  3.89   	  15.26		
 45.94   	 -35.61		  3.95   	  20.35		
 45.80   	 -40.69		  4.03   	  25.43		
 45.64   	 -40.69		  4.13   	  20.35		
 45.47   	 -40.69		  4.21(E)	  20.35		
 45.31   	 -40.69		  4.29   	  20.35		
 45.15   	 -45.78		  4.37   	  15.26		
 44.96   	 -40.69		  4.44   	  20.35		
 44.80   	 -40.69		  4.52   	  10.17		
 44.64   	 -40.69		  4.56   	  10.17		
 44.48   	 -40.69		  4.60   	   5.09		
 44.31   	 -35.61		  4.62   	  10.17		
 44.17   	 -35.61		  4.66   	   5.09		
 44.03   	 -35.61		  4.68   	   0.00		
 43.89   	 -30.52		  4.68   	   5.09		
 43.76   	 -35.61		  4.70   	   5.09		
 43.62   	 -30.52		  4.72   	   5.09		
 43.50   	 -30.52		  4.74   	  15.26		
 43.38   	 -30.52		  4.80   	  20.35		
 43.26   	 -25.43		  4.88   	  25.43		
 43.15   	 -35.61		  4.98   	  45.78		
 43.01   	 -30.52		  5.17   	  55.95		
 42.89   	 -35.61		  5.39   	  71.21		
 42.75   	 -30.52		  5.68   	  81.38		
 42.62   	 -40.69		  6.00   	 101.73		
 42.46   	 -35.61		  6.41   	 122.07		
 42.32   	 -35.61		  6.90   	 152.59		
 42.18   	 -35.61		  7.51   	 172.94		
 42.03   	 -35.61		  8.20   	 198.37		
 41.89   	 -35.61		  8.99   	 269.58		
 41.75   	 -35.61		 10.07   	 289.93		
 41.61   	 -35.61		 11.23   	 310.27		
 41.46   	 -30.52		 12.47   	 315.36		
 41.34   	 -25.43		 13.73   	 330.62		
 41.24   	 -25.43		 15.06   	 335.71		
 41.14   	 -30.52		 16.40   	 340.79		
 41.02   	 -25.43		 17.76   	 350.97		
 40.92   	 -25.43		 19.17   	 345.88		
 40.81   	 -30.52		 20.55   	 345.88		
 40.69   	 -30.52		 21.93   	 335.71		
 40.57   	 -30.52		 23.28   	 325.53		
 40.45   	 -30.52		 24.58   	 310.27		
 40.33   	 -25.43		 25.82   	 300.10		
 40.22   	 -30.52		 27.02   	 284.84		
 40.10   	 -25.43		 28.16   	 269.58		
 40.00   	 -15.26		 29.24   	 259.41		
 39.94   	 -15.26		 30.27   	 239.06		
 39.88   	 -10.17		 31.23   	 223.80		
 39.84(D)	   0.00		 32.13   	 213.63		
 39.84   	  15.26		 32.98   	 198.37		
 39.90   	  35.61		 33.77   	 188.20		
 40.04   	  61.04		 34.53   	 178.03		
 40.28   	  86.47		 35.24   	 167.85		
 40.63   	 127.16		 35.91   	 162.77		
 41.14   	 223.80		 36.56   	 172.94		
 42.03   	 249.24		 37.25   	 167.85		
 43.03   	 269.58		 37.92   	 162.77		
 44.11   	 295.01		 38.58   	 157.68		
 45.29   	 305.19		 39.21   	 152.59		
 46.51   	 310.27		 39.82   	 157.68		
 47.75   	 325.53		 40.45   	 152.59		
 49.05   	 330.62		 41.06   	 152.59		
 50.38   	 335.71		 41.67   	 152.59		
 51.72   	 340.79		 42.28   	 142.42		
 53.08   	 350.97		 42.85   	 147.51		
 54.49   	 350.97		 43.44   	 137.33		
 55.89   	 345.88		 43.99   	 137.33		
 57.27   	 345.88		 44.54   	 132.25		
 58.66   	 340.79		 45.07   	 127.16		
 60.02   	 330.62		 45.57   	 127.16		
 61.34   	 325.53		 46.08   	 116.99		
 62.64   	 315.36		 46.55   	 101.73		
 63.91   	 305.19		 46.96   	 101.73		
 65.13   	 305.19		 47.37   	  91.56		
 66.35   	 295.01		 47.73   	  86.47		
 67.53   	 284.84		 48.08   	  71.21		
 68.67   	 279.75		 48.36   	  61.04		
 69.79   	 259.41		 48.61   	  61.04		
 70.82   	 233.98		 48.85   	  50.86		
 71.76   	 208.54		 49.05   	  40.69		
 72.59   	 162.77		 49.22   	  25.43		
 73.24   	 127.16		 49.32   	  25.43		
 73.75   	  76.30		 49.42   	  20.35		
 74.06   	  35.61		 49.50   	  10.17		
 74.20(S)	  -5.09		 49.54   	   5.09		
 74.18   	 -35.61		 49.56(S)	  -5.09		
 74.04   	 -61.04		 49.54   	  -5.09		
 73.79   	 -76.30		 49.52   	 -15.26		
