SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
2885.74   	1019.59   	 39.84   	 -30.52		 11.11(D)	   0.00		
3198.85   	1525.88(R)	 39.72   	 -35.61		 11.11(E)	   0.00		
1444.09   	1481.93   	 39.57   	 -35.61		 11.11   	   5.09		
-425.11   	1192.02   	 39.43   	 -35.61		 11.13   	  10.17		
-2185.67   	995.48   	 39.29   	 -30.52		 11.17   	  10.17		
-3132.02   	881.04   	 39.17   	 -30.52		 11.21   	  10.17		
-2963.87   	685.42   	 39.04   	 -30.52		 11.25   	  15.26		
-1965.64   	311.28   	 38.92   	 -30.52		 11.31   	  15.26		
-772.40   	-125.43   	 38.80   	 -25.43		 11.37   	  20.35		
 50.96   	-401.00   	 38.70   	 -30.52		 11.45   	  20.35		
301.51   	-405.58   	 38.58   	 -20.35		 11.54   	  25.43		
150.76   	-232.85   	 38.49   	 -25.43		 11.64   	  25.43		
-80.26   	-73.24   	 38.39   	 -25.43		 11.74   	  25.43		
-173.34   	-43.03   	 38.29   	 -25.43		 11.84   	  30.52		
-109.25   	-114.75   	 38.19   	 -20.35		 11.96   	  35.61		
  9.46   	-189.82   	 38.11   	 -25.43		 12.11   	  40.69		
 83.01   	-206.91   	 38.01   	 -20.35		 12.27   	  50.86		
 81.48   	-177.61   	 37.92   	 -20.35		 12.47   	  61.04		
 38.45   	-143.74   	 37.84   	 -25.43		 12.72   	  76.30		
  3.05   	-129.39   	 37.74   	 -25.43		 13.02   	  81.38		
  0.00   	-131.84   	 37.64   	 -20.35		 13.35   	  96.64		
 18.92   	-139.77   	 37.56   	 -25.43		 13.73   	 111.90		
 36.32   	-143.13   	 37.46   	 -20.35		 14.18   	 122.07		
 39.06   	-138.85   	 37.38   	 -20.35		 14.67   	 142.42		
 30.82   	-128.48   	 37.29   	 -20.35		 15.24   	 152.59		
 21.36   	-118.71   	 37.21   	 -15.26		 15.85   	 172.94		
 15.87   	-114.75   	 37.15   	 -20.35		 16.54   	 218.72		
 12.82   	-119.32   	 37.07   	 -15.26		 17.42   	 228.89		
  9.77   	-118.71   	 37.01   	 -20.35		 18.33   	 233.98		
  4.27   	-114.14   	 36.93   	 -15.26		 19.27   	 249.24		
 -1.83   	-108.03   	 36.87   	 -20.35		 20.26   	 254.32		
 -6.71   	-101.93   	 36.79   	 -15.26		 21.28   	 264.50		
-10.68   	-97.35   	 36.72   	 -10.17		 22.34   	 264.50		
-14.95   	-94.30   	 36.68   	  -5.09		 23.40   	 274.67		
-21.67   	-93.08   	 36.66(D)	  10.17		 24.50   	 279.75		
-30.82   	-91.55   	 36.70   	  30.52		 25.62   	 274.67		
-40.89   	-90.03   	 36.83   	  50.86		 26.71   	 284.84		
-50.66   	-87.89   	 37.03   	  81.38		 27.85   	 279.75		
-59.20   	-85.45   	 37.35   	 111.90		 28.97   	 284.84		
-67.14   	-83.62   	 37.80   	 137.33		 30.11   	 284.84		
-75.68   	-82.09   	 38.35   	 162.77		 31.25   	 279.75		
-85.75   	-79.65   	 39.00   	 178.03		 32.37   	 279.75		
-96.74   	-76.60   	 39.72   	 198.37		 33.49   	 279.75		
-108.34   	-73.55   	 40.51   	 208.54		 34.61   	 274.67		
-119.93   	-71.41   	 41.34   	 208.54		 35.71   	 269.58		
-132.45   	-70.19   	 42.18   	 213.63		 36.79   	 269.58		
-146.18   	-70.50   	 43.03   	 213.63		 37.86   	 259.41		
-160.83   	-70.80   	 43.89   	 213.63		 38.90   	 259.41		
-176.70   	-70.50   	 44.74   	 203.46		 39.94   	 249.24		
-192.26   	-69.27   	 45.55   	 203.46		 40.94   	 249.24		
-207.82   	-66.83   	 46.37   	 203.46		 41.93   	 239.06		
-224.30   	-64.70   	 47.18   	 223.80		 42.89   	 254.32		
-263.37   	-63.17   	 48.08   	 228.89		 43.91   	 244.15		
-287.48   	-62.87   	 48.99   	 228.89		 44.88   	 228.89		
-314.33   	-62.56   	 49.91   	 239.06		 45.80   	 223.80		
-342.71   	-62.26   	 50.86   	 233.98		 46.69   	 208.54		
-372.31   	-64.70   	 51.80   	 239.06		 47.53   	 198.37		
-403.44   	-72.33   	 52.76   	 233.98		 48.32   	 183.11		
-436.40   	-88.81   	 53.69   	 223.80		 49.05   	 172.94		
-469.67   	-114.75   	 54.59   	 208.54		 49.75   	 162.77		
-500.49   	-148.93   	 55.42   	 188.20		 50.40   	 147.51		
-526.43   	-187.99   	 56.17   	 167.85		 50.99   	 137.33		
-546.57   	-226.44   	 56.85   	 142.42		 51.54   	 122.07		
-562.44   	-259.40   	 57.42   	 116.99		 52.02   	 111.90		
-576.78   	-283.51   	 57.88   	  91.56		 52.47   	  96.64		
-589.29   	-299.99   	 58.25   	  66.12		 52.86   	  81.38		
-597.53   	-310.06   	 58.51   	  40.69		 53.18   	  71.21		
-597.53   	-315.86   	 58.68   	  25.43		 53.47   	  61.04		
-585.33   	-316.77   	 58.78(S)	   0.00		 53.71   	  40.69		
-559.39   	-311.28   	 58.78   	 -10.17		 53.88   	  25.43		
-519.10   	-299.99   	 58.74   	 -25.43		 53.98   	  15.26		
-464.78   	-285.03   	 58.64   	 -35.61		 54.04(S)	  -5.09		
-397.03   	-269.47   	 58.49   	 -45.78		 54.02   	 -20.35		
-318.30   	-253.30   	 58.31   	 -55.95		 53.94   	 -40.69		
-234.07   	-234.07   	 58.09   	 -66.12		 53.77   	 -61.04		
-151.06   	-207.82   	 57.82   	 -81.38		 53.53   	 -76.30		
-75.99   	-174.26   	 57.50   	-106.82		 53.22   	-137.33		
 36.32   	-104.37   	 57.07   	-116.99		 52.68   	-162.77		
 72.63   	-78.43   	 56.60   	-132.25		 52.02   	-183.11		
 97.96   	-59.81   	 56.07   	-137.33		 51.29   	-203.46		
115.05   	-45.78   	 55.52   	-152.59		 50.48   	-228.89		
126.65   	-35.10   	 54.91   	-167.85		 49.56   	-249.24		
135.19   	-26.55   	 54.24   	-172.94		 48.57   	-274.67		
142.21   	-19.53   	 53.55   	-178.03		 47.47   	-289.93		
