SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
180.05   	 27.16   	 59.84   	 -35.61		 73.69   	 249.24		
177.92   	 34.18   	 59.69   	 -30.52		 74.69   	 279.75		
175.17   	 41.50   	 59.57   	 -35.61		 75.81   	 320.45		
171.51   	 47.91   	 59.43   	 -25.43		 77.09   	 376.40		
167.54   	 54.63   	 59.33   	 -30.52		 78.60   	 381.48		
164.79   	 61.65   	 59.21   	 -25.43		 80.12   	 376.40		
163.88   	 70.50   	 59.10   	 -40.69		 81.63   	 406.92		
163.27   	 91.55   	 58.94   	 -40.69		 83.26   	 386.57		
161.44   	102.54   	 58.78   	 -35.61		 84.80   	 371.31		
158.08   	114.14   	 58.64   	 -40.69		 86.29   	 350.97		
154.11   	126.04   	 58.47   	 -35.61		 87.69   	 325.53		
151.06   	139.16   	 58.33   	 -35.61		 88.99   	 310.27		
149.54   	154.11   	 58.19   	 -35.61		 90.23   	 315.36		
148.93   	171.20   	 58.05   	 -30.52		 91.50   	 350.97		
148.01   	189.82   	 57.92   	 -35.61		 92.90   	 427.26		
146.79   	208.74   	 57.78   	 -25.43		 94.61   	 503.56		
144.96   	227.66   	 57.68   	 -25.43		 96.62   	 569.68		
143.13   	245.36   	 57.58   	 -20.35		 98.90   	 635.81		
142.21   	261.84   	 57.50   	 -10.17		101.44   	 635.81		
141.91   	277.71   	 57.46   	   0.00		103.99   	 574.77		
141.91   	293.27   	 57.46   	  15.26		106.29   	 483.21		
141.60   	307.01   	 57.52   	  30.52		108.22   	 320.45		
140.69   	317.99   	 57.64   	  35.61		109.50   	 127.16		
139.16   	324.10   	 57.78   	  45.78		110.01   	   5.09		
136.11   	323.79   	 57.97   	  40.69		110.03   	 -15.26		
132.14   	315.86   	 58.13   	  50.86		109.97   	  30.52		
126.95   	300.60   	 58.33   	  50.86		110.09   	 198.37		
122.07   	279.24   	 58.53   	  55.95		110.88   	 442.52		
118.41   	253.30   	 58.76   	  61.04		112.65   	 625.63		
115.97   	224.30   	 59.00   	  66.12		115.16   	 666.32		
113.53   	193.48   	 59.27   	  66.12		117.82   	 595.11		
110.17   	160.83   	 59.53   	  81.38		120.20   	 295.01		
 97.96   	 93.08   	 59.86   	  86.47		121.38   	  86.47		
 90.64   	 59.20   	 60.20   	  86.47		121.73(S)	-101.73		
 84.23   	 27.47   	 60.55   	  86.47		121.32   	-249.24		
 79.04   	 -0.92   	 60.89   	  91.56		120.33   	-350.97		
 74.77   	-25.63   	 61.26   	  91.56		118.92   	-386.57		
 71.11   	-46.69   	 61.63   	  96.64		117.37   	-396.74		
 66.83   	-64.70   	 62.01   	  91.56		115.79   	-361.14		
 62.56   	-79.96   	 62.38   	  96.64		114.34   	-310.27		
 58.29   	-92.77   	 62.77   	 101.73		113.10   	-254.32		
 54.02   	-103.76   	 63.17   	 101.73		112.09   	-208.54		
 50.05   	-112.92   	 63.58   	 106.82		111.25   	-183.11		
 45.78   	-120.24   	 64.01   	 101.73		110.52   	-183.11		
 42.11   	-125.73   	 64.41   	 101.73		109.79   	-193.29		
 39.67   	-128.78   	 64.82   	  91.56		109.01   	-239.06		
 39.06   	-130.00   	 65.19   	  96.64		108.06   	-300.10		
 39.67   	-130.31   	 65.57   	  96.64		106.86   	-371.31		
 39.98   	-130.31   	 65.96   	  96.64		105.37   	-457.78		
 37.84   	-130.62   	 66.35   	  91.56		103.54   	-559.51		
 32.35   	-131.84   	 66.71   	  91.56		101.30   	-666.32		
 24.11   	-132.45   	 67.08   	  91.56		 98.64   	-762.97		
 15.26   	-132.75   	 67.45   	  86.47		 95.58   	-844.35		
  8.54   	-132.75   	 67.79   	  86.47		 92.21   	-920.65		
  4.27   	-132.75   	 68.14   	  86.47		 88.52   	-971.51		
  1.22   	-133.06   	 68.48   	  76.30		 84.64   	-986.77		
 -2.44   	-134.28   	 68.79   	  81.38		 80.69   	-1007.12		
 -7.93   	-135.50   	 69.11   	  76.30		 76.66   	-1002.03		
-13.73   	-136.72   	 69.42   	  76.30		 72.65   	-976.60		
-18.01   	-137.33   	 69.73   	  71.21		 68.75   	-930.82		
-19.84   	-137.02   	 70.01   	  71.21		 65.03   	-874.87		
-19.84   	-136.41   	 70.29   	  71.21		 61.53   	-818.92		
-19.53   	-136.41   	 70.58   	  66.12		 58.25   	-778.23		
-19.84   	-137.33   	 70.84   	  61.04		 55.14   	-737.54		
-20.45   	-139.47   	 71.09   	  55.95		 52.19   	-712.10		
-21.36   	-141.91   	 71.31   	  55.95		 49.34   	-691.76		
-21.67   	-144.35   	 71.54   	  50.86		 46.57   	-671.41		
-22.58   	-146.79   	 71.74   	  50.86		 43.89   	-656.15		
-24.41   	-148.93   	 71.94   	  45.78		 41.26   	-635.81		
-27.16   	-151.67   	 72.13   	  40.69		 38.72   	-610.37		
-29.60   	-154.42   	 72.29   	  40.69		 36.28   	-595.11		
-31.43   	-157.17   	 72.45   	  40.69		 33.90   	-579.86		
-31.74   	-159.61   	 72.61   	  40.69		 31.58   	-569.68		
-31.43   	-161.74   	 72.78   	  40.69		 29.30   	-549.34		
-32.04   	-163.57   	 72.94   	  35.61		 27.10   	-539.16		
-33.57   	-165.10   	 73.08   	  25.43		 24.94   	-523.90		
-36.01   	-165.71   	 73.18   	  25.43		 22.85   	-493.39		
-37.84   	-165.71   	 73.29   	  15.26		 20.87   	-457.78		
-37.84   	-165.10   	 73.35   	  20.35		 19.04   	-406.92		
-35.71   	-165.10   	 73.43   	  15.26		 17.42   	-361.14		
-33.26   	-166.02   	 73.49   	  10.17		 15.97   	-315.36		
-32.04   	-167.54   	 73.53   	  10.17		 14.71   	-289.93		
-31.74   	-168.46   	 73.57   	   5.09		 13.55   	-264.50		
-31.74   	-168.76   	 73.59   	   5.09		 12.49   	-239.06		
-31.13   	-168.46   	 73.61   	   5.09		 11.54   	-203.46		
-29.91   	-168.15   	 73.63   	   5.09		 10.72   	-188.20		
-28.38   	-167.85   	 73.65   	   0.00		  9.97   	-183.11		
-27.77   	-167.85   	 73.65   	  -5.09		  9.24   	-193.29		
-28.38   	-168.15   	 73.63   	  -5.09		  8.46   	-259.41		
-29.60   	-168.15   	 73.61   	 -10.17		  7.43   	-366.22		
-31.13   	-168.76   	 73.57   	 -10.17		  5.96   	-437.43		
-32.96   	-169.68   	 73.53   	 -15.26		  4.21   	-467.95		
-36.32   	-170.90   	 73.47   	 -15.26		  2.34   	-457.78		
-41.81   	-171.81   	 73.41   	 -15.26		  0.51   	-412.00		
-48.83   	-172.73   	 73.35   	 -20.35		 -1.14   	-330.62		
-56.46   	-173.34   	 73.27   	 -20.35		 -2.46   	-228.89		
-63.17   	-173.34   	 73.18   	 -15.26		 -3.38   	-132.25		
-68.36   	-173.03   	 73.12   	 -20.35		 -3.91   	 -45.78		
-71.41   	-172.42   	 73.04   	 -20.35		 -4.09(D)	  35.61		
-72.02   	-170.90   	 72.96   	 -20.35		 -3.95   	 116.99		
-70.80   	-167.54   	 72.88   	 -30.52		 -3.48   	 193.29		
-68.36   	-162.96   	 72.76   	 -25.43		 -2.71   	 249.24		
-65.92   	-158.69   	 72.65   	 -30.52		 -1.71   	 279.75		
-64.39   	-157.47   	 72.53   	 -30.52		 -0.59   	 295.01		
-61.95   	-157.78   	 72.41   	 -25.43		  0.59   	 279.75		
-56.46   	-154.42   	 72.31   	 -35.61		  1.71   	 228.89		
-46.69   	-142.21   	 72.17   	 -35.61		  2.62   	 137.33		
-33.87   	-120.54   	 72.02   	 -30.52		  3.17   	  30.52		
-21.36   	-94.60   	 71.90   	 -35.61		  3.30   	 -71.21		
-13.12   	-73.85   	 71.76   	 -25.43		  3.01   	-152.59		
-10.99   	-65.31   	 71.66   	 -35.61		  2.40   	-213.63		
-15.26   	-70.19   	 71.52   	 -35.61		  1.55   	-244.15		
-23.19   	-83.01   	 71.37   	 -40.69		  0.57   	-239.06		
-30.52   	-93.38   	 71.21   	 -45.78		 -0.39   	-203.46		
-34.48   	-92.16   	 71.03   	 -45.78		 -1.20   	-152.59		
-33.26   	-75.68   	 70.84   	 -40.69		 -1.81   	 -96.64		
-28.38   	-49.13   	 70.68   	 -35.61		 -2.20   	 -35.61		
-24.11   	-26.86   	 70.54   	 -45.78		 -2.34   	  15.26		
-25.33   	-19.53   	 70.36   	 -40.69		 -2.28   	  66.12		
-34.48   	-26.86   	 70.19   	 -40.69		 -2.01   	 116.99		
-49.44   	-40.59   	 70.03   	 -35.61		 -1.55   	 147.51		
-64.39   	-52.19   	 69.89   	 -35.61		 -0.96   	 162.77		
-73.55   	-61.34   	 69.75   	 -45.78		 -0.31   	 152.59		
-75.68   	-77.21   	 69.56   	 -45.78		  0.31   	 137.33		
-76.90   	-105.59   	 69.38   	 -50.86		  0.85   	 132.25		
-83.01   	-142.21   	 69.18   	 -50.86		  1.38   	 111.90		
-96.44   	-173.03   	 68.97   	 -45.78		  1.83   	  76.30		
-112.61   	-185.55   	 68.79   	 -40.69		  2.14   	  50.86		
-123.90   	-178.53   	 68.63   	 -40.69		  2.34   	  40.69		
-126.65   	-161.13   	 68.46   	 -40.69		  2.50   	  30.52		
-123.29   	-146.18   	 68.30   	 -45.78		  2.62   	  15.26		
-119.32   	-141.60   	 68.12   	 -45.78		  2.69   	  10.17		
-119.32   	-145.26   	 67.93   	 -45.78		  2.73   	 -10.17		
-122.99   	-151.98   	 67.75   	 -40.69		  2.69   	 -35.61		
-127.87   	-155.94   	 67.59   	 -45.78		  2.54   	 -40.69		
-130.92   	-155.94   	 67.41   	 -50.86		  2.38   	 -40.69		
-131.53   	-154.11   	 67.20   	 -50.86		  2.22   	 -20.35		
-130.00   	-152.28   	 67.00   	 -50.86		  2.14   	 -10.17		
-128.17   	-151.06   	 66.80   	 -45.78		  2.10   	  20.35		
-126.34   	-149.84   	 66.61   	 -45.78		  2.18   	  55.95		
-124.82   	-148.32   	 66.43   	 -35.61		  2.40   	  81.38		
-123.90   	-146.79   	 66.29   	 -40.69		  2.73   	  96.64		
-122.68   	-146.18   	 66.12   	 -45.78		  3.11   	 116.99		
-120.85   	-146.18   	 65.94   	 -45.78		  3.58   	 111.90		
-117.49   	-144.35   	 65.76   	 -45.78		  4.03   	  96.64		
-112.00   	-136.41   	 65.57   	 -45.78		  4.42   	  71.21		
-101.93   	-115.97   	 65.39   	 -40.69		  4.70   	  40.69		
-81.48   	-74.77   	 65.23   	 -40.69		  4.86   	  15.26		
-42.42   	 -7.63   	 65.07   	 -45.78		  4.92   	  10.17		
 25.94   	 88.50   	 64.88   	 -45.78		  4.96   	  10.17		
122.99   	219.12   	 64.70   	 -45.78		  5.01   	  30.52		
221.86   	390.01   	 64.52   	 -40.69		  5.13   	  45.78		
266.42   	593.87   	 64.35   	 -35.61		  5.31   	  61.04		
199.58   	790.10   	 64.21   	 -50.86		  5.55   	  76.30		
-308.23   	889.89(R)	 64.01   	 -50.86		  5.86(E)	  76.30		
-629.27   	709.23   	 63.80   	 -45.78		  6.16   	  76.30		
-877.99   	409.85   	 63.62   	 -45.78		  6.47   	  61.04		
-1010.74   	 78.13   	 63.44   	 -35.61		  6.71   	  40.69		
-1040.34   	-202.03   	 63.30   	 -35.61		  6.88   	  25.43		
-1006.47   	-381.77   	 63.15   	 -45.78		  6.98   	   0.00		
-942.69   	-449.83   	 62.97   	 -40.69		  6.98   	 -15.26		
-860.90   	-429.69   	 62.81   	 -45.78		  6.92   	 -25.43		
-762.33   	-368.96   	 62.62   	 -45.78		  6.82   	 -15.26		
-656.74   	-325.32   	 62.44   	 -40.69		  6.75   	   5.09		
-563.66   	-339.05   	 62.28   	 -40.69		  6.78   	  35.61		
-494.08   	-407.41   	 62.12   	 -40.69		  6.92   	  76.30		
-438.54   	-483.40   	 61.95   	 -35.61		  7.22   	 106.82		
-374.76   	-505.98   	 61.81   	 -40.69		  7.65   	 142.42		
-290.22   	-440.37   	 61.65   	 -35.61		  8.22   	 188.20		
-195.92   	-303.04   	 61.51   	 -35.61		  8.97   	 249.24		
-115.66   	-149.54   	 61.36   	 -35.61		  9.97   	 335.71		
-68.36   	-36.62   	 61.22   	 -35.61		 11.31   	 427.26		
-54.02   	 10.99   	 61.08   	 -35.61		 13.02   	 513.73		
-57.68   	  5.49   	 60.94   	 -40.69		 15.08   	 605.29		
-61.65   	-19.84   	 60.77   	 -45.78		 17.50   	 681.58		
-58.90   	-34.48   	 60.59   	 -40.69		 20.22   	 717.19		
-51.57   	-27.77   	 60.43   	 -40.69		 23.09   	 737.54		
-44.56   	 -7.63   	 60.26   	 -35.61		 26.04   	 762.97		
-40.89   	 11.90   	 60.12   	 -35.61		 29.09   	 895.22		
-42.11   	 24.41   	 59.98   	 -40.69		 32.68   	 895.22		
-43.33   	 22.58   	 59.82   	 -40.69		 36.26   	 874.87		
-42.11   	 21.97   	 59.65   	 -40.69		 39.76   	 849.44		
-39.06   	 23.50   	 59.49   	 -40.69		 43.15   	 824.00		
-36.01   	 27.16   	 59.33   	 -45.78		 46.45   	 773.14		
-34.18   	 32.65   	 59.15   	 -40.69		 49.54   	 717.19		
-35.40   	 38.76   	 58.98   	 -40.69		 52.41   	 666.32		
-38.76   	 43.95   	 58.82   	 -35.61		 55.08   	 630.72		
-43.03   	 47.00   	 58.68   	 -35.61		 57.60   	 590.03		
-47.00   	 47.61   	 58.53   	 -35.61		 59.96   	 559.51		
-49.74   	 47.61   	 58.39   	 -35.61		 62.20   	 493.39		
-51.57   	 49.13   	 58.25   	 -35.61		 64.17   	 422.18		
-53.41   	 53.71   	 58.11   	 -30.52		 65.86   	 350.97		
-55.24   	 61.34   	 57.99   	 -35.61		 67.26   	 295.01		
-57.37   	 70.50   	 57.84   	 -30.52		 68.44   	 239.06		
-59.51   	 79.35   	 57.72   	 -35.61		 69.40   	 208.54		
-60.73   	 85.14   	 57.58   	 -35.61		 70.23   	 178.03		
-61.34   	 88.50   	 57.44   	 -35.61		 70.95   	 167.85		
-60.73   	 89.72   	 57.29   	 -30.52		 71.62   	 162.77		
-58.59   	 91.25   	 57.17   	 -30.52		 72.27   	 152.59		
-56.15   	 95.52   	 57.05   	 -25.43		 72.88   	 157.68		
-53.41   	103.15   	 56.95   	 -30.52		 73.51   	 178.03		
-52.49   	113.53   	 56.83   	 -35.61		 74.22   	 208.54		
-53.41   	124.51   	 56.68   	 -30.52		 75.06   	 244.15		
-55.54   	135.50   	 56.56   	 -35.61		 76.03   	 366.22		
-57.98   	158.08   	 56.42   	 -35.61		 77.50   	 401.83		
-59.20   	170.29   	 56.28   	 -35.61		 79.10   	 432.35		
-62.26   	182.80   	 56.13   	 -35.61		 80.83   	 452.69		
-67.44   	195.31   	 55.99   	 -35.61		 82.64   	 467.95		
-73.24   	207.82   	 55.85   	 -35.61		 84.52   	 478.13		
-77.82   	221.25   	 55.71   	 -35.61		 86.43   	 498.47		
-79.65   	236.82   	 55.56   	 -35.61		 88.42   	 498.47		
-79.35   	255.13   	 55.42   	 -35.61		 90.42   	 442.52		
-78.13   	275.88   	 55.28   	 -35.61		 92.19   	 396.74		
-77.21   	298.77   	 55.14   	 -35.61		 93.77   	 371.31		
-77.82   	321.66   	 54.99   	 -30.52		 95.26   	 315.36		
-79.35   	342.41   	 54.87   	 -25.43		 96.52   	 279.75		
-80.57   	359.80   	 54.77   	 -25.43		 97.64   	 239.06		
-80.87   	373.54   	 54.67   	 -20.35		 98.60   	 218.72		
-79.96   	383.91   	 54.59   	 -10.17		 99.47   	 208.54		
-78.43   	391.54   	 54.55   	   0.00		100.30   	 203.46		
-77.51   	396.42   	 54.55   	  15.26		101.12   	 244.15		
-77.82   	397.34   	 54.61   	  20.35		102.10   	 310.27		
-79.35   	393.37   	 54.69   	  35.61		103.34   	 361.14		
-81.18   	383.30   	 54.83   	  40.69		104.78   	 401.83		
-81.48   	365.91   	 54.99   	  45.78		106.39   	 457.78		
-79.96   	340.27   	 55.18   	  45.78		108.22   	 508.65		
-78.43   	306.70   	 55.36   	  45.78		110.25   	 579.86		
-77.82   	267.33   	 55.54   	  55.95		112.57   	 579.86		
-79.35   	225.83   	 55.77   	  61.04		114.89   	 305.19		
-86.36   	154.11   	 56.01   	  61.04		116.11   	  61.04		
-88.50   	126.65   	 56.26   	  66.12		116.36(S)	-122.07		
-90.03   	102.23   	 56.52   	  71.21		115.87   	-264.50		
-91.55   	 77.21   	 56.81   	  76.30		114.81   	-320.45		
-94.30   	 50.96   	 57.11   	  81.38		113.53   	-310.27		
-98.27   	 24.41   	 57.44   	  86.47		112.29   	-279.75		
-102.23   	  1.22   	 57.78   	  81.38		111.17   	-223.80		
-104.68   	-16.78   	 58.11   	  86.47		110.27   	-142.42		
-105.90   	-28.99   	 58.45   	  86.47		109.70   	 -96.64		
-106.81   	-37.23   	 58.80   	  86.47		109.32   	 -55.95		
-108.34   	-43.95   	 59.15   	  86.47		109.09   	 -35.61		
-110.17   	-50.35   	 59.49   	  91.56		108.95   	 -50.86		
-112.30   	-56.46   	 59.86   	  91.56		108.75   	 -81.38		
-114.14   	-61.95   	 60.22   	  91.56		108.42   	-137.33		
-115.66   	-66.53   	 60.59   	  96.64		107.87   	-213.63		
-116.88   	-69.58   	 60.98   	  96.64		107.02   	-295.01		
-118.41   	-71.41   	 61.36   	  96.64		105.84   	-381.48		
-119.32   	-72.63   	 61.75   	  91.56		104.31   	-467.95		
-119.32   	-74.16   	 62.12   	  91.56		102.44   	-574.77		
-117.80   	-75.68   	 62.48   	  86.47		100.14   	-656.15		
-114.75   	-76.29   	 62.83   	  86.47		 97.52   	-712.10		
-110.47   	-74.77   	 63.17   	  81.38		 94.67   	-773.14		
-105.59   	-70.50   	 63.50   	  86.47		 91.58   	-818.92		
-101.32   	-65.61   	 63.85   	  81.38		 88.30   	-834.18		
-98.88   	-62.56   	 64.17   	  81.38		 84.96   	-844.35		
-99.18   	-62.26   	 64.50   	  86.47		 81.59   	-839.26		
-102.23   	-63.17   	 64.84   	  76.30		 78.23   	-839.26		
-105.90   	-63.48   	 65.15   	  81.38		 74.87   	-808.75		
-108.03   	-61.65   	 65.47   	  71.21		 71.64   	-757.88		
-108.34   	-58.90   	 65.76   	  71.21		 68.61   	-732.45		
-107.42   	-57.37   	 66.04   	  61.04		 65.68   	-712.10		
-107.12   	-58.90   	 66.29   	  55.95		 62.83   	-686.67		
-108.03   	-62.87   	 66.51   	  55.95		 60.08   	-681.58		
-109.56   	-68.05   	 66.73   	  61.04		 57.35   	-686.67		
-109.86   	-73.24   	 66.98   	  55.95		 54.61   	-707.02		
-108.34   	-77.51   	 67.20   	  55.95		 51.78   	-737.54		
