SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
  6.71   	 42.72   	  5.19   	-101.73		 36.30   	 -66.12		
 19.84   	 69.27   	  4.78   	-101.73		 36.03   	 -35.61		
 30.52   	 92.16   	  4.37   	 -96.64		 35.89   	   0.00		
 36.93   	102.84   	  3.99   	 -81.38		 35.89   	  25.43		
 37.23   	 98.27   	  3.66   	 -50.86		 35.99   	  15.26		
 33.26   	 86.36   	  3.46   	 -25.43		 36.05   	 -20.35		
 27.16   	 81.79   	  3.36   	  -5.09		 35.97   	 -45.78		
 19.84   	 91.86   	  3.34(D)	  15.26		 35.79   	 -61.04		
 10.99   	108.03   	  3.40   	  15.26		 35.54   	 -71.21		
 -0.31   	111.08   	  3.46   	  20.35		 35.26   	 -76.30		
-14.04   	 87.28   	  3.54   	  20.35		 34.95   	 -50.86		
-27.47   	 41.50   	  3.62   	  20.35		 34.75   	 -30.52		
-37.84   	 -4.58   	  3.70   	  15.26		 34.63   	 -25.43		
-41.50   	-32.35   	  3.76   	  10.17		 34.53   	 -45.78		
-39.06   	-37.23   	  3.80   	  15.26		 34.34   	 -71.21		
-32.96   	-32.04   	  3.87   	  10.17		 34.06   	 -61.04		
-27.47   	-31.13   	  3.91   	  15.26		 33.81   	 -50.86		
-25.94   	-38.76   	  3.97   	  35.61		 33.61   	 -61.04		
-28.69   	-49.13   	  4.11   	  35.61		 33.37   	 -45.78		
-32.35   	-55.24   	  4.25   	  40.69		 33.18   	  15.26		
-35.10   	-55.54   	  4.42   	  45.78		 33.25   	  30.52		
-35.40   	-53.41   	  4.60   	  40.69		 33.37   	 -30.52		
-34.79   	-52.19   	  4.76   	  30.52		 33.25   	 -81.38		
-34.79   	-52.80   	  4.88   	  25.43		 32.92   	 -81.38		
-35.71   	-54.02   	  4.98   	  20.35		 32.59   	 -66.12		
-36.93   	-54.02   	  5.07   	  25.43		 32.33   	 -86.47		
-38.45   	-51.88   	  5.17   	  25.43		 31.98   	 -71.21		
-41.81   	-42.72   	  5.27   	  40.69		 31.70   	 -20.35		
-49.13   	-14.04   	  5.43   	  40.69		 31.62   	   0.00		
-61.95   	 46.69   	  5.60   	  50.86		 31.62   	  -5.09		
-75.99   	139.77   	  5.80   	  55.95		 31.60   	   5.09		
-74.16   	233.15   	  6.02   	  50.86		 31.62   	 -10.17		
-30.52   	236.82   	  6.23   	  45.78		 31.58   	 -45.78		
 68.66   	 32.65   	  6.41   	  35.61		 31.39   	 -76.30		
196.23   	-431.21   	  6.55   	  40.69		 31.09   	 -66.12		
286.25   	-1062.62   	  6.71   	  30.52		 30.82   	 -40.69		
269.17   	-1617.43   	  6.84   	  30.52		 30.66   	 -35.61		
122.38   	-1821.59(R)	  6.96(E)	  20.35		 30.52   	 -15.26		
-98.57   	-1567.38   	  7.04   	  15.26		 30.46   	 -20.35		
-293.58   	-1008.91   	  7.10   	  15.26		 30.38   	 -25.43		
-388.49   	-465.39   	  7.16   	  15.26		 30.27   	 -35.61		
-381.16   	-205.38   	  7.22   	  20.35		 30.13   	 -20.35		
-328.67   	-279.85   	  7.30   	  30.52		 30.05   	 -15.26		
-293.88   	-528.87   	  7.43   	  35.61		 29.99   	 -35.61		
-296.02   	-734.56   	  7.57   	  30.52		 29.85   	 -20.35		
-304.87   	-765.08   	  7.69   	  20.35		 29.77   	   5.09		
-278.32   	-618.90   	  7.77   	  20.35		 29.79   	 -45.78		
-201.42   	-379.03   	  7.85   	  25.43		 29.60   	-127.16		
-98.57   	-138.85   	  7.96   	  50.86		 29.09   	 -86.47		
-10.99   	 35.71   	  8.16   	  86.47		 28.75   	  10.17		
 32.04   	115.66   	  8.50   	 116.99		 28.79   	  20.35		
 29.30   	112.30   	  8.97   	 137.33		 28.87   	 -10.17		
  5.19   	 70.50   	  9.52   	 137.33		 28.83   	   0.00		
-13.12   	 39.67   	 10.07   	 152.59		 28.83   	  35.61		
-14.04   	 42.72   	 10.68   	 178.03		 28.97   	   0.00		
 -1.83   	 68.36   	 11.39   	 218.72		 28.97   	 -76.30		
 10.07   	 91.86   	 12.27   	 269.58		 28.67   	-106.82		
 14.65   	 97.96   	 13.35   	 310.27		 28.24   	 -81.38		
 12.21   	 91.55   	 14.59   	 345.88		 27.91   	 -40.69		
  8.54   	 84.84   	 15.97   	 350.97		 27.75   	  -5.09		
  7.32   	 85.45   	 17.38   	 340.79		 27.73(D)	  15.26		
  8.85   	 91.25   	 18.74   	 330.62		 27.79   	  40.69		
 10.99   	 96.74   	 20.06   	 315.36		 27.96   	  45.78		
 11.90   	 99.79   	 21.32   	 315.36		 28.14   	  96.64		
 11.60   	100.10   	 22.58   	 305.19		 28.52   	 213.63		
 10.07   	 99.79   	 23.80   	 295.01		 29.38   	 361.14		
  9.46   	100.10   	 24.98   	 279.75		 30.82   	 488.30		
 10.38   	102.84   	 26.10   	 269.58		 32.78   	 584.94		
 13.43   	108.64   	 27.18   	 254.32		 35.12   	 640.89		
 17.09   	116.27   	 28.20   	 239.06		 37.68   	 640.89		
 20.75   	123.90   	 29.16   	 223.80		 40.24   	 579.86		
 22.89   	130.00   	 30.05   	 218.72		 42.56   	 513.73		
 24.11   	133.97   	 30.93   	 208.54		 44.62   	 462.87		
 25.02   	136.41   	 31.76   	 213.63		 46.47   	 432.35		
 26.86   	138.24   	 32.61   	 203.46		 48.20   	 427.26		
 29.30   	140.69   	 33.43   	 203.46		 49.91   	 432.35		
 32.35   	143.74   	 34.24   	 203.46		 51.64   	 457.78		
 34.48   	147.09   	 35.06   	 203.46		 53.47   	 498.47		
 35.71   	150.76   	 35.87   	 213.63		 55.46   	 523.90		
 36.62   	155.03   	 36.72   	 213.63		 57.56   	 534.08		
 38.15   	160.22   	 37.58   	 223.80		 59.69   	 498.47		
 40.59   	166.63   	 38.47   	 218.72		 61.69   	 396.74		
 43.03   	173.03   	 39.35   	 208.54		 63.28   	 249.24		
 44.86   	177.61   	 40.18   	 198.37		 64.27   	  81.38		
 46.08   	180.36   	 40.98   	 193.29		 64.60(S)	 -25.43		
 47.61   	181.88   	 41.75   	 178.03		 64.50   	 -35.61		
 49.74   	184.02   	 42.46   	 167.85		 64.35   	 -25.43		
 53.41   	187.38   	 43.13   	 167.85		 64.25   	 -76.30		
 57.07   	192.26   	 43.80   	 167.85		 63.95   	 -91.56		
 60.73   	197.75   	 44.48   	 172.94		 63.58   	 -15.26		
 63.78   	202.94   	 45.17   	 167.85		 63.52   	  66.12		
 66.83   	206.91   	 45.84   	 157.68		 63.78   	  25.43		
 70.19   	209.96   	 46.47   	 142.42		 63.89   	 -35.61		
 73.85   	213.01   	 47.04   	 127.16		 63.74   	 -96.64		
 78.13   	216.67   	 47.55   	 101.73		 63.36   	-172.94		
 82.70   	221.25   	 47.96   	  91.56		 62.67   	-244.15		
 87.28   	226.75   	 48.32   	  81.38		 61.69   	-259.41		
 91.86   	232.85   	 48.65   	  76.30		 60.65   	-208.54		
 96.44   	238.04   	 48.95   	  81.38		 59.82   	-116.99		
101.01   	242.31   	 49.28   	  86.47		 59.35   	 -35.61		
105.90   	245.36   	 49.62   	  91.56		 59.21   	  10.17		
110.78   	248.41   	 49.99   	  91.56		 59.25   	  15.26		
115.66   	251.77   	 50.36   	  71.21		 59.31   	 -10.17		
119.32   	256.04   	 50.64   	  55.95		 59.27   	 -91.56		
120.85   	260.31   	 50.86   	  40.69		 58.90   	-203.46		
119.32   	262.76   	 51.03   	  20.35		 58.09   	-274.67		
114.14   	261.54   	 51.11   	  10.17		 56.99   	-244.15		
106.20   	254.82   	 51.15   	   5.09		 56.01   	-106.82		
 95.52   	241.70   	 51.17   	   5.09		 55.58   	   5.09		
 82.70   	223.39   	 51.19   	  10.17		 55.61   	  35.61		
 68.97   	200.50   	 51.23   	  15.26		 55.75   	  20.35		
 54.63   	174.87   	 51.29   	  10.17		 55.83   	 -15.26		
 40.59   	147.71   	 51.33(S)	   0.00		 55.77   	 -71.21		
 27.77   	120.85   	 51.33   	 -20.35		 55.48   	 -96.64		
 16.48   	 95.21   	 51.25   	 -55.95		 55.10   	-127.16		
  6.71   	 72.02   	 51.03   	 -86.47		 54.59   	-178.03		
 -1.53   	 51.57   	 50.68   	-122.07		 53.88   	-198.37		
 -8.85   	 34.18   	 50.19   	-152.59		 53.08   	-152.59		
-14.95   	 19.84   	 49.58   	-178.03		 52.47   	-147.51		
-20.14   	  8.24   	 48.87   	-203.46		 51.88   	-142.42		
-23.80   	 -0.31   	 48.06   	-233.98		 51.31   	-122.07		
-25.94   	 -4.88   	 47.12   	-249.24		 50.82   	-142.42		
-26.86   	 -6.10   	 46.12   	-274.67		 50.25   	-203.46		
-26.86   	 -4.58   	 45.03   	-310.27		 49.44   	-254.32		
-26.55   	 -2.44   	 43.78   	-356.05		 48.42   	-330.62		
-26.25   	 -1.53   	 42.36   	-401.83		 47.10   	-412.00		
-25.63   	 -2.14   	 40.75   	-457.78		 45.45   	-422.18		
-24.72   	 -2.75   	 38.92   	-483.21		 43.76   	-417.09		
-24.41   	 -2.75   	 36.99   	-498.47		 42.10   	-376.40		
-24.41   	 -1.22   	 34.99   	-503.56		 40.59   	-233.98		
-25.02   	  1.22   	 32.98   	-498.47		 39.65   	   0.00		
-25.94   	  3.66   	 30.99   	-478.13		 39.65   	 178.03		
-26.55   	  4.88   	 29.07   	-467.95		 40.37   	 244.15		
-26.86   	  5.49   	 27.20   	-447.61		 41.34   	 183.11		
-26.86   	  5.19   	 25.41   	-437.43		 42.08   	  35.61		
-26.25   	  4.27   	 23.66   	-427.26		 42.22   	-137.33		
-25.33   	  3.05   	 21.95   	-417.09		 41.67   	-259.41		
-24.72   	  0.92   	 20.28   	-406.92		 40.63   	-335.71		
-23.80   	 -0.61   	 18.66   	-386.57		 39.29   	-305.19		
-23.19   	 -1.22   	 17.11   	-356.05		 38.07   	-193.29		
-22.28   	 -0.31   	 15.69   	-335.71		 37.29   	 -50.86		
-21.67   	  1.53   	 14.34   	-305.19		 37.09   	  71.21		
-21.36   	  2.44   	 13.12   	-284.84		 37.38   	 152.59		
-21.36   	  1.83   	 11.98   	-264.50		 37.99   	 147.51		
-21.67   	 -0.31   	 10.93   	-239.06		 38.58   	  45.78		
-21.97   	 -2.75   	  9.97   	-213.63		 38.76   	 -40.69		
-22.28   	 -4.27   	  9.11   	-193.29		 38.60   	-101.73		
-21.67   	 -4.27   	  8.34   	-162.77		 38.19   	-147.51		
-19.23   	 -1.22   	  7.69   	-147.51		 37.60   	-178.03		
-13.73   	  7.02   	  7.10   	-127.16		 36.89   	-157.68		
 -5.19   	 22.58   	  6.59   	-111.90		 36.26   	 -81.38		
  6.41   	 46.39   	  6.14   	-106.82		 35.93   	   0.00		
 18.62   	 72.63   	  5.72   	 -96.64		 35.93   	  25.43		
 28.38   	 92.77   	  5.33   	 -96.64		 36.03   	   0.00		
 33.57   	 98.57   	  4.94   	 -91.56		 36.03   	  -5.09		
 33.87   	 91.86   	  4.58   	 -76.30		 36.01   	   0.00		
 29.91   	 83.62   	  4.27   	 -66.12		 36.01   	 -50.86		
 23.50   	 86.36   	  4.01   	 -50.86		 35.81   	-132.25		
 14.95   	100.40   	  3.80   	 -20.35		 35.28   	-127.16		
  3.97   	111.08   	  3.72   	  -5.09		 34.77   	 -76.30		
 -9.46   	 99.79   	  3.70(D)	  15.26		 34.47   	 -35.61		
-24.72   	 61.04   	  3.76   	  15.26		 34.32   	 -15.26		
-38.15   	 10.07   	  3.83   	   5.09		 34.26   	  10.17		
-46.39   	-30.52   	  3.85   	  -5.09		 34.30   	  10.17		
-47.91   	-47.30   	  3.83   	  -5.09		 34.34   	 -25.43		
-43.64   	-44.86   	  3.80   	  -5.09		 34.24   	 -71.21		
-37.54   	-38.45   	  3.78   	   0.00		 33.96   	 -91.56		
-33.87   	-38.45   	  3.78   	   5.09		 33.59   	 -96.64		
-34.18   	-44.86   	  3.80   	  10.17		 33.20   	 -76.30		
-37.84   	-51.27   	  3.85   	  15.26		 32.90   	 -35.61		
-41.50   	-53.10   	  3.91   	  15.26		 32.76   	  -5.09		
-43.64   	-51.27   	  3.97   	  20.35		 32.74   	 -20.35		
-43.33   	-49.13   	  4.05   	  20.35		 32.66   	 -66.12		
-40.89   	-48.22   	  4.13   	  20.35		 32.39   	 -50.86		
-38.15   	-48.52   	  4.21   	  20.35		 32.19   	 -15.26		
-36.32   	-48.83   	  4.29   	  20.35		 32.13   	 -15.26		
-36.01   	-48.83   	  4.37   	  25.43		 32.06   	 -35.61		
-38.45   	-45.17   	  4.48   	  25.43		 31.92   	 -61.04		
-45.17   	-25.94   	  4.58   	  35.61		 31.68   	 -61.04		
-58.29   	 23.50   	  4.72   	  55.95		 31.43   	 -20.35		
-74.46   	110.47   	  4.94   	  61.04		 31.35   	 -30.52		
-83.31   	218.20   	  5.19   	  61.04		 31.23   	 -71.21		
-59.20   	277.10   	  5.43   	  45.78		 30.95   	 -50.86		
 21.06   	166.93   	  5.62   	  35.61		 30.74   	 -10.17		
148.93   	-202.94   	  5.76   	  25.43		 30.70   	  -5.09		
268.86   	-800.17   	  5.86   	  30.52		 30.68   	 -25.43		
303.04   	-1428.53   	  5.98   	  30.52		 30.58   	 -30.52		
200.50   	-1796.57(R)	  6.10(E)	  35.61		 30.46   	 -35.61		
-13.73   	-1710.21   	  6.25   	  25.43		 30.32   	 -45.78		
-245.36   	-1226.20   	  6.35   	  25.43		 30.13   	 -30.52		
-395.51   	-627.14   	  6.45   	  20.35		 30.01   	  -5.09		
-428.47   	-233.15   	  6.53   	  20.35		 29.99   	 -15.26		
-384.52   	-188.60   	  6.61   	  20.35		 29.93   	 -35.61		
-333.86   	-397.95   	  6.69   	  20.35		 29.79   	 -15.26		
-318.60   	-641.78   	  6.78   	  25.43		 29.73   	 -20.35		
-326.84   	-744.93   	  6.88   	  30.52		 29.64   	 -76.30		
-314.94   	-661.62   	  7.00   	  30.52		 29.34   	 -96.64		
-253.60   	-454.71   	  7.12   	  30.52		 28.95   	 -76.30		
-152.59   	-219.42   	  7.24   	  30.52		 28.65   	 -20.35		
-50.66   	-27.77   	  7.37   	  40.69		 28.57   	  15.26		
 14.65   	 82.70   	  7.53   	  71.21		 28.63   	  20.35		
 30.21   	108.34   	  7.81   	 132.25		 28.71   	  20.35		
 11.90   	 79.35   	  8.34   	 183.11		 28.79   	  15.26		
-10.99   	 43.64   	  9.07   	 188.20		 28.85   	  25.43		
-18.92   	 34.18   	  9.83   	 183.11		 28.95   	  10.17		
-10.68   	 53.41   	 10.56   	 193.29		 28.99   	 -35.61		
  2.44   	 79.96   	 11.33   	 223.80		 28.85   	 -96.64		
  9.77   	 93.99   	 12.23   	 259.41		 28.46   	-157.68		
  8.85   	 92.16   	 13.27   	 300.10		 27.83   	-142.42		
  5.19   	 85.14   	 14.47   	 325.53		 27.26   	 -86.47		
  3.66   	 82.70   	 15.77   	 345.88		 26.92   	 -40.69		
  5.49   	 86.36   	 17.15   	 340.79		 26.75(D)	  35.61		
  8.24   	 93.08   	 18.51   	 325.53		 26.90   	 157.68		
 10.07   	 99.18   	 19.82   	 315.36		 27.53   	 233.98		
 10.99   	104.68   	 21.08   	 310.27		 28.46   	 218.72		
 11.29   	109.56   	 22.32   	 300.10		 29.34   	 239.06		
 11.90   	113.83   	 23.52   	 284.84		 30.29   	 345.88		
 12.51   	117.49   	 24.66   	 269.58		 31.68   	 457.78		
 13.12   	120.24   	 25.74   	 254.32		 33.51   	 518.82		
 13.12   	121.77   	 26.75   	 233.98		 35.58   	 569.68		
 13.12   	122.38   	 27.69   	 223.80		 37.86   	 600.20		
 13.12   	122.99   	 28.59   	 218.72		 40.26   	 595.11		
 13.43   	124.51   	 29.46   	 213.63		 42.64   	 523.90		
 14.34   	127.26   	 30.32   	 218.72		 44.74   	 442.52		
 16.48   	131.53   	 31.19   	 218.72		 46.51   	 442.52		
 19.23   	135.80   	 32.06   	 218.72		 48.28   	 483.21		
 21.97   	140.08   	 32.94   	 218.72		 50.21   	 473.04		
 24.72   	143.74   	 33.81   	 218.72		 52.11   	 457.78		
 26.55   	147.09   	 34.69   	 213.63		 53.94   	 528.99		
 27.77   	150.45   	 35.54   	 218.72		 56.05   	 559.51		
 28.69   	154.11   	 36.42   	 218.72		 58.29   	 447.61		
 30.21   	158.08   	 37.29   	 218.72		 60.08   	 330.62		
 32.65   	162.66   	 38.17   	 213.63		 61.40   	 305.19		
 35.40   	167.54   	 39.02   	 208.54		 62.62   	 218.72		
 37.84   	172.73   	 39.86   	 198.37		 63.50   	  50.86		
 39.67   	177.61   	 40.65   	 193.29		 63.70(S)	 -50.86		
 41.81   	181.88   	 41.42   	 178.03		 63.50   	 -40.69		
 44.25   	186.16   	 42.14   	 172.94		 63.34   	 -35.61		
 47.61   	190.43   	 42.83   	 172.94		 63.19   	 -25.43		
 50.96   	195.01   	 43.52   	 162.77		 63.09   	  10.17		
 54.32   	200.20   	 44.17   	 162.77		 63.13   	  50.86		
 57.68   	205.38   	 44.82   	 162.77		 63.34   	  45.78		
 61.65   	210.57   	 45.47   	 152.59		 63.52   	 -25.43		
 66.22   	215.15   	 46.08   	 132.25		 63.42   	 -86.47		
 71.41   	219.42   	 46.61   	 127.16		 63.07   	-152.59		
 75.99   	223.08   	 47.12   	 111.90		 62.46   	-213.63		
 79.65   	226.75   	 47.57   	 101.73		 61.61   	-218.72		
 82.70   	229.80   	 47.98   	  91.56		 60.73   	-152.59		
 86.06   	233.15   	 48.34   	  86.47		 60.12   	-101.73		
 90.94   	237.12   	 48.69   	  76.30		 59.71   	 -96.64		
 97.05   	241.39   	 48.99   	  81.38		 59.33   	-111.90		
104.06   	245.67   	 49.32   	  71.21		 58.88   	 -71.21		
111.39   	249.63   	 49.60   	  71.21		 58.60   	 -45.78		
118.10   	252.99   	 49.89   	  61.04		 58.41   	 -50.86		
122.99   	256.04   	 50.13   	  50.86		 58.21   	 -96.64		
125.12   	258.48   	 50.34   	  45.78		 57.82   	-137.33		
123.29   	259.40   	 50.52   	  35.61		 57.27   	-132.25		
116.88   	257.26   	 50.66   	  20.35		 56.74   	-122.07		
105.90   	249.33   	 50.74   	  20.35		 56.26   	-132.25		
 91.55   	234.99   	 50.82   	  10.17		 55.73   	-111.90		
 75.99   	214.54   	 50.86(S)	   0.00		 55.28   	 -86.47		
 60.73   	189.82   	 50.86   	 -10.17		 54.93   	 -66.12		
 46.39   	162.35   	 50.82   	 -20.35		 54.67   	 -66.12		
 33.26   	134.28   	 50.74   	 -35.61		 54.40   	 -66.12		
 20.75   	107.12   	 50.60   	 -45.78		 54.14   	 -86.47		
  9.16   	 82.09   	 50.42   	 -66.12		 53.79   	-101.73		
 -0.92   	 60.42   	 50.15   	 -86.47		 53.39   	 -96.64		
 -9.16   	 42.72   	 49.81   	-122.07		 53.00   	-106.82		
-15.56   	 28.99   	 49.32   	-157.68		 52.57   	-142.42		
-19.53   	 18.01   	 48.69   	-193.29		 52.00   	-208.54		
-22.28   	  9.77   	 47.91   	-228.89		 51.17   	-264.50		
-23.19   	  3.36   	 47.00   	-254.32		 50.11   	-274.67		
-23.80   	 -1.22   	 45.98   	-284.84		 49.01   	-254.32		
-24.41   	 -3.97   	 44.84   	-325.53		 48.00   	-218.72		
-25.63   	 -5.80   	 43.54   	-350.97		 47.12   	-249.24		
-27.77   	 -7.02   	 42.14   	-391.66		 46.12   	-320.45		
-29.91   	 -7.93   	 40.57   	-427.26		 44.84   	-376.40		
-31.74   	 -8.24   	 38.86   	-457.78		 43.34   	-396.74		
-32.96   	 -7.63   	 37.03   	-473.04		 41.75   	-345.88		
-33.26   	 -6.41   	 35.14   	-493.39		 40.37   	-213.63		
-32.96   	 -4.88   	 33.16   	-488.30		 39.51   	 -25.43		
-32.04   	 -3.05   	 31.21   	-473.04		 39.41   	 132.25		
-31.13   	 -1.53   	 29.32   	-467.95		 39.94   	 208.54		
-30.52   	  0.31   	 27.45   	-452.69		 40.77   	 188.20		
-29.60   	  3.05   	 25.64   	-447.61		 41.53   	  45.78		
-28.38   	  5.19   	 23.85   	-437.43		 41.71   	-147.51		
-26.86   	  6.71   	 22.10   	-427.26		 41.12   	-259.41		
-25.94   	  6.71   	 20.39   	-412.00		 40.08   	-295.01		
-25.94   	  5.49   	 18.74   	-396.74		 38.90   	-284.84		
-26.55   	  4.27   	 17.15   	-366.22		 37.76   	-172.94		
-27.77   	  3.36   	 15.69   	-340.79		 37.07   	 -15.26		
-28.08   	  3.05   	 14.32   	-310.27		 37.01   	  91.56		
-28.08   	  2.75   	 13.08   	-289.93		 37.38   	 116.99		
-27.77   	  1.83   	 11.92   	-259.41		 37.84   	  96.64		
-27.47   	  0.61   	 10.89   	-249.24		 38.23   	  76.30		
-26.86   	 -0.31   	  9.89   	-223.80		 38.53   	   5.09		
-26.55   	  0.00   	  8.99   	-203.46		 38.56   	-132.25		
-26.86   	  1.53   	  8.18   	-183.11		 38.03   	-208.54		
-27.16   	  3.66   	  7.45   	-157.68		 37.19   	-193.29		
-25.94   	  6.41   	  6.82   	-137.33		 36.42   	-152.59		
-21.06   	 12.82   	  6.27   	-122.07		 35.81   	 -71.21		
-10.68   	 25.94   	  5.78   	-106.82		 35.52   	  40.69		
  4.27   	 47.61   	  5.35   	 -96.64		 35.69   	  86.47		
 20.14   	 72.33   	  4.96   	 -86.47		 36.03   	  20.35		
 31.74   	 90.03   	  4.62   	 -76.30		 36.11   	 -40.69		
 36.62   	 93.08   	  4.31   	 -76.30		 35.95   	 -30.52		
 35.71   	 84.53   	  4.01   	 -66.12		 35.83   	 -30.52		
 31.43   	 76.29   	  3.74   	 -45.78		 35.71   	 -96.64		
 25.94   	 81.18   	  3.56   	 -30.52		 35.32   	-132.25		
 18.62   	 98.27   	  3.44   	 -15.26		 34.79   	-111.90		
  7.93   	110.47   	  3.38(D)	   5.09		 34.34   	 -71.21		
 -6.71   	 99.49   	  3.40   	  25.43		 34.06   	 -71.21		
-23.80   	 61.34   	  3.50   	  20.35		 33.77   	 -50.86		
-38.45   	 12.21   	  3.58   	  15.26		 33.57   	  15.26		
-47.00   	-25.33   	  3.64   	   5.09		 33.63   	  55.95		
-47.91   	-39.37   	  3.66   	   5.09		 33.86   	  35.61		
-43.33   	-35.71   	  3.68   	  -5.09		 34.00   	   0.00		
-37.54   	-29.91   	  3.66   	 -10.17		 34.00   	 -40.69		
-34.18   	-31.43   	  3.62   	   0.00		 33.84   	-116.99		
-33.87   	-39.06   	  3.62   	   5.09		 33.37   	-162.77		
-35.40   	-46.08   	  3.64   	  15.26		 32.72   	-127.16		
-37.23   	-48.83   	  3.70   	  20.35		 32.21   	 -76.30		
-37.84   	-48.22   	  3.78   	  25.43		 31.90   	 -50.86		
-38.76   	-46.69   	  3.89   	  35.61		 31.70   	  -5.09		
-39.37   	-46.08   	  4.03   	  25.43		 31.68   	  35.61		
-39.67   	-45.78   	  4.13   	  30.52		 31.82   	  45.78		
-39.37   	-45.47   	  4.25   	  35.61		 32.00   	  30.52		
-38.45   	-45.78   	  4.39   	  40.69		 32.13   	 -20.35		
-38.76   	-43.03   	  4.56   	  40.69		 32.04   	 -71.21		
-44.25   	-24.11   	  4.72   	  30.52		 31.76   	-101.73		
-57.07   	 28.08   	  4.84   	  30.52		 31.35   	 -86.47		
-75.07   	119.93   	  4.96   	  45.78		 31.01   	 -66.12		
-84.23   	231.02   	  5.15   	  45.78		 30.74   	 -45.78		
-58.59   	285.64   	  5.33   	  50.86		 30.56   	 -30.52		
 26.55   	161.44   	  5.53   	  50.86		 30.44   	 -10.17		
158.39   	-226.44   	  5.74   	  45.78		 30.40   	   5.09		
276.79   	-834.35   	  5.92   	  35.61		 30.42   	 -10.17		
302.43   	-1453.55   	  6.06   	  25.43		 30.38   	 -50.86		
187.38   	-1791.99(R)	  6.16(E)	  15.26		 30.17   	 -50.86		
-36.93   	-1668.70   	  6.23   	  10.17		 29.97   	 -35.61		
-270.08   	-1159.67   	  6.27   	  10.17		 29.83   	 -30.52		
-413.51   	-558.78   	  6.31   	  10.17		 29.70   	 -40.69		
-437.93   	-180.66   	  6.35   	  15.26		 29.54   	 -35.61		
-388.18   	-153.50   	  6.41   	  15.26		 29.40   	 -30.52		
-336.91   	-369.26   	  6.47   	  15.26		 29.28   	 -20.35		
-323.18   	-606.69   	  6.53   	  20.35		 29.20   	 -15.26		
-330.81   	-699.46   	  6.61   	  15.26		 29.14   	 -15.26		
-314.94   	-610.96   	  6.67   	  20.35		 29.07   	 -25.43		
-248.11   	-407.71   	  6.75   	  10.17		 28.97   	 -45.78		
-143.13   	-182.50   	  6.80   	  20.35		 28.79   	 -55.95		
-40.59   	 -2.14   	  6.88   	  30.52		 28.57   	 -40.69		
 22.28   	 99.49   	  7.00   	  76.30		 28.40   	 -30.52		
 34.18   	121.46   	  7.30   	 127.16		 28.28   	 -15.26		
 14.04   	 93.38   	  7.81   	 152.59		 28.22   	  -5.09		
 -8.85   	 59.51   	  8.42   	 147.51		 28.20   	 -20.35		
-15.87   	 50.96   	  9.01   	 162.77		 28.12   	 -66.12		
 -6.41   	 67.44   	  9.66   	 178.03		 27.85   	-106.82		
  7.02   	 89.42   	 10.38   	 208.54		 27.43   	 -71.21		
 13.73   	 99.49   	 11.21   	 254.32		 27.14   	 -30.52		
 12.21   	 96.13   	 12.23   	 289.93		 27.02   	 -10.17		
  7.93   	 90.03   	 13.39   	 305.19		 26.98(D)	  15.26		
  6.10   	 90.03   	 14.61   	 320.45		 27.04   	  55.95		
  7.93   	 97.35   	 15.89   	 320.45		 27.26   	  35.61		
 11.29   	106.51   	 17.17   	 300.10		 27.41   	  -5.09		
 14.04   	112.00   	 18.37   	 284.84		 27.39   	  30.52		
 15.87   	112.92   	 19.51   	 264.50		 27.51   	  66.12		
 16.78   	111.39   	 20.57   	 249.24		 27.77   	  71.21		
 17.70   	110.78   	 21.57   	 228.89		 28.06   	 213.63		
 18.62   	114.44   	 22.48   	 213.63		 28.91   	 422.18		
 19.53   	122.68   	 23.34   	 208.54		 30.60   	 549.34		
 19.84   	131.53   	 24.17   	 203.46		 32.80   	 615.46		
 19.23   	137.94   	 24.98   	 198.37		 35.26   	 661.24		
 18.01   	140.08   	 25.78   	 203.46		 37.90   	 640.89		
 17.09   	138.85   	 26.59   	 198.37		 40.47   	 539.16		
 17.70   	136.72   	 27.39   	 198.37		 42.62   	 467.95		
 19.84   	135.19   	 28.18   	 198.37		 44.50   	 417.09		
 22.89   	135.50   	 28.97   	 203.46		 46.16   	 350.97		
 25.33   	138.24   	 29.79   	 193.29		 47.57   	 335.71		
 26.25   	143.74   	 30.56   	 193.29		 48.91   	 422.18		
 26.86   	151.67   	 31.33   	 188.20		 50.60   	 467.95		
 28.38   	160.22   	 32.09   	 183.11		 52.47   	 462.87		
 31.43   	167.85   	 32.82   	 183.11		 54.32   	 457.78		
 36.01   	173.34   	 33.55   	 188.20		 56.15   	 483.21		
 40.28   	176.70   	 34.30   	 193.29		 58.09   	 396.74		
 43.03   	178.83   	 35.08   	 188.20		 59.67   	 259.41		
 44.25   	181.27   	 35.83   	 188.20		 60.71   	 157.68		
 45.17   	184.63   	 36.58   	 183.11		 61.34   	  45.78		
 47.30   	188.90   	 37.31   	 178.03		 61.53(S)	 -71.21		
 50.96   	194.09   	 38.03   	 162.77		 61.24   	 -96.64		
 55.85   	200.50   	 38.68   	 152.59		 60.85   	 -45.78		
 60.12   	206.60   	 39.29   	 152.59		 60.67   	 -10.17		
