SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
379.03   	508.73   	 43.80   	  50.86		 71.23   	 259.41		
362.24   	491.94   	 44.01   	  50.86		 72.27   	 264.50		
343.32   	472.41   	 44.21   	  45.78		 73.33   	 274.67		
324.10   	450.13   	 44.39   	  40.69		 74.42   	 289.93		
304.57   	426.33   	 44.56   	  35.61		 75.58   	 269.58		
285.95   	401.00   	 44.70   	  40.69		 76.66   	 259.41		
268.55   	375.67   	 44.86   	  35.61		 77.70   	 264.50		
252.69   	353.09   	 45.00   	  40.69		 78.76   	 279.75		
238.34   	334.78   	 45.17   	  40.69		 79.88   	 269.58		
225.83   	319.82   	 45.33   	  45.78		 80.96   	 254.32		
214.54   	307.31   	 45.51   	  45.78		 81.97   	 239.06		
203.86   	295.72   	 45.70   	  35.61		 82.93   	 244.15		
193.79   	284.42   	 45.84   	  20.35		 83.91   	 249.24		
184.33   	274.35   	 45.92(S)	 -25.43		 84.90   	 239.06		
168.46   	260.01   	 45.82   	 -61.04		 85.86   	 213.63		
163.27   	256.35   	 45.57   	 -96.64		 86.71   	 208.54		
159.91   	254.21   	 45.19   	-132.25		 87.55   	 213.63		
158.08   	253.30   	 44.66   	-162.77		 88.40   	 198.37		
157.17   	251.77   	 44.01   	-198.37		 89.20   	 167.85		
157.17   	250.24   	 43.21   	-233.98		 89.87   	 152.59		
156.86   	249.02   	 42.28   	-269.58		 90.48   	 132.25		
155.94   	248.72   	 41.20   	-310.27		 91.01   	 122.07		
154.11   	249.63   	 39.96   	-356.05		 91.50   	 101.73		
151.67   	251.77   	 38.53   	-406.92		 91.90   	  86.47		
150.15   	254.21   	 36.91   	-478.13		 92.25   	  76.30		
150.15   	256.65   	 34.99   	-528.99		 92.55   	  55.95		
151.67   	259.09   	 32.88   	-574.77		 92.78   	  45.78		
154.11   	261.54   	 30.58   	-574.77		 92.96   	  30.52		
156.86   	264.28   	 28.28   	-554.42		 93.08   	  10.17		
159.00   	267.33   	 26.06   	-513.73		 93.12   	   5.09		
162.05   	270.39   	 24.01   	-462.87		 93.14(S)	 -15.26		
166.02   	273.44   	 22.16   	-417.09		 93.08   	 -50.86		
171.20   	276.79   	 20.49   	-371.31		 92.88   	 -61.04		
176.70   	280.76   	 19.00   	-330.62		 92.63   	 -61.04		
181.58   	284.12   	 17.68   	-305.19		 92.39   	 -71.21		
184.63   	286.87   	 16.46   	-289.93		 92.11   	 -91.56		
186.77   	289.31   	 15.30   	-279.75		 91.74   	-111.90		
188.29   	291.14   	 14.18   	-279.75		 91.29   	-132.25		
190.43   	293.27   	 13.06   	-279.75		 90.76   	-137.33		
192.57   	295.72   	 11.94   	-274.67		 90.21   	-142.42		
194.70   	299.07   	 10.84   	-269.58		 89.64   	-157.68		
196.84   	302.73   	  9.77   	-254.32		 89.01   	-178.03		
198.06   	305.79   	  8.75   	-244.15		 88.30   	-193.29		
198.97   	308.23   	  7.77   	-228.89		 87.53   	-188.20		
199.58   	309.45   	  6.86   	-203.46		 86.77   	-198.37		
200.20   	309.75   	  6.04   	-183.11		 85.98   	-203.46		
200.81   	309.75   	  5.31   	-157.68		 85.17   	-208.54		
201.11   	309.75   	  4.68   	-132.25		 84.33   	-198.37		
201.11   	309.75   	  4.15   	-106.82		 83.54   	-188.20		
200.50   	310.06   	  3.72   	 -86.47		 82.79   	-172.94		
198.97   	310.36   	  3.38   	 -66.12		 82.10   	-172.94		
197.14   	310.06   	  3.11   	 -50.86		 81.40   	-167.85		
195.01   	309.14   	  2.91   	 -45.78		 80.73   	-162.77		
192.57   	307.31   	  2.73   	 -25.43		 80.08   	-167.85		
190.12   	304.87   	  2.62   	 -25.43		 79.41   	-147.51		
187.99   	302.73   	  2.52   	 -15.26		 78.82   	-116.99		
186.77   	301.82   	  2.46   	  -5.09		 78.35   	-132.25		
186.16   	300.90   	  2.44   	  -5.09		 77.82   	-152.59		
185.85   	299.68   	  2.42   	   0.00		 77.21   	-147.51		
185.55   	298.16   	  2.42   	  -5.09		 76.62   	-122.07		
184.94   	296.63   	  2.40(D)	   5.09		 76.13   	-116.99		
184.63   	295.72   	  2.42   	   0.00		 75.67   	-127.16		
184.02   	296.02   	  2.42   	   5.09		 75.16   	-132.25		
184.02   	296.63   	  2.44   	   5.09		 74.63   	-127.16		
184.33   	296.63   	  2.46   	   0.00		 74.12   	-111.90		
185.55   	296.02   	  2.46   	   0.00		 73.67   	-101.73		
187.68   	294.80   	  2.46   	   5.09		 73.27   	-101.73		
189.51   	293.58   	  2.48   	  -5.09		 72.86   	-111.90		
190.73   	292.66   	  2.46   	   0.00		 72.41   	-101.73		
191.04   	291.75   	  2.46   	  -5.09		 72.00   	-101.73		
190.43   	290.22   	  2.44   	   5.09		 71.60   	 -86.47		
189.82   	288.39   	  2.46   	  10.17		 71.25   	 -91.56		
189.51   	287.48   	  2.50   	  15.26		 70.88   	 -91.56		
190.12   	287.78   	  2.56   	  15.26		 70.52   	 -91.56		
191.04   	288.70   	  2.62   	  10.17		 70.15   	 -81.38		
192.57   	289.61   	  2.67   	   5.09		 69.83   	 -76.30		
195.01   	289.92   	  2.69   	   0.00		 69.52   	 -76.30		
197.75   	289.31   	  2.69   	  -5.09		 69.22   	 -71.21		
199.89   	288.70   	  2.67   	   0.00		 68.93   	 -71.21		
200.50   	288.70   	  2.67   	   0.00		 68.65   	 -61.04		
198.97   	288.39   	  2.67   	   5.09		 68.40   	 -61.04		
195.92   	288.09   	  2.69   	  10.17		 68.16   	 -66.12		
193.18   	287.48   	  2.73   	   5.09		 67.89   	 -61.04		
191.96   	287.78   	  2.75   	   0.00		 67.65   	 -50.86		
192.26   	289.00   	  2.75   	   0.00		 67.45   	 -45.78		
192.87   	290.53   	  2.75   	  -5.09		 67.26   	 -45.78		
193.48   	292.05   	  2.73   	   5.09		 67.08   	 -45.78		
193.18   	292.36   	  2.75   	   5.09		 66.90   	 -40.69		
192.26   	292.05   	  2.77   	  10.17		 66.73   	 -35.61		
191.35   	290.53   	  2.81   	  10.17		 66.59   	 -35.61		
190.43   	289.00   	  2.85   	  15.26		 66.45   	 -35.61		
190.43   	287.78   	  2.91   	   5.09		 66.31   	 -40.69		
191.35   	287.17   	  2.93   	   5.09		 66.14   	 -35.61		
193.18   	287.48   	  2.95   	   5.09		 66.00   	 -35.61		
195.31   	289.00   	  2.97   	   5.09		 65.86   	 -35.61		
196.84   	290.53   	  2.99   	  10.17		 65.72   	 -40.69		
197.14   	291.44   	  3.03   	  10.17		 65.55   	 -25.43		
196.84   	291.75   	  3.07   	  10.17		 65.45   	 -25.43		
196.23   	291.75   	  3.11   	   0.00		 65.35   	 -45.78		
195.92   	292.05   	  3.11   	   0.00		 65.17   	 -55.95		
196.53   	292.97   	  3.11   	  -5.09		 64.94   	 -35.61		
197.45   	293.27   	  3.09   	   0.00		 64.80   	 -15.26		
198.36   	292.66   	  3.09   	   5.09		 64.74   	 -15.26		
199.58   	291.44   	  3.11   	  10.17		 64.68   	 -20.35		
200.50   	289.92   	  3.15   	  15.26		 64.60   	 -30.52		
201.42   	288.70   	  3.21   	  20.35		 64.48   	 -25.43		
203.25   	288.39   	  3.30   	  15.26		 64.37   	 -25.43		
205.38   	289.00   	  3.36   	  15.26		 64.27   	 -20.35		
207.21   	289.61   	  3.42   	   5.09		 64.19   	 -30.52		
208.44   	290.22   	  3.44   	   5.09		 64.07   	 -25.43		
208.44   	290.22   	  3.46   	   5.09		 63.97   	 -20.35		
207.52   	289.92   	  3.48   	   5.09		 63.89   	 -25.43		
206.30   	289.92   	  3.50   	   5.09		 63.78   	 -20.35		
205.99   	290.22   	  3.52   	  10.17		 63.70   	 -30.52		
207.21   	290.22   	  3.56   	  10.17		 63.58   	 -30.52		
209.05   	289.61   	  3.60   	   0.00		 63.46   	 -25.43		
210.88   	288.70   	  3.60   	   5.09		 63.36   	 -25.43		
211.49   	287.78   	  3.62   	   5.09		 63.26   	 -30.52		
211.49   	287.48   	  3.64   	   5.09		 63.13   	 -45.78		
210.57   	288.09   	  3.66   	  10.17		 62.95   	 -45.78		
209.66   	288.70   	  3.70   	   0.00		 62.77   	 -40.69		
209.66   	289.00   	  3.70   	   0.00		 62.60   	 -35.61		
210.57   	289.00   	  3.70   	   5.09		 62.46   	 -25.43		
212.10   	288.70   	  3.72   	   0.00		 62.36   	 -30.52		
213.62   	288.70   	  3.72   	   5.09		 62.24   	 -25.43		
215.15   	289.61   	  3.74   	   5.09		 62.14   	 -15.26		
216.37   	290.53   	  3.76   	  10.17		 62.08   	 -30.52		
219.12   	292.66   	  3.80   	  15.26		 61.95   	 -30.52		
224.30   	296.63   	  3.87   	  15.26		 61.83   	 -30.52		
232.85   	304.26   	  3.93   	  15.26		 61.71   	 -25.43		
243.53   	316.47   	  3.99   	   5.09		 61.61   	 -20.35		
253.60   	332.03   	  4.01   	   5.09		 61.53   	 -25.43		
261.23   	347.29   	  4.03   	   5.09		 61.42   	 -30.52		
266.11   	359.50   	  4.05   	  10.17		 61.30   	 -35.61		
270.39   	367.43   	  4.09   	   5.09		 61.16   	 -30.52		
276.18   	372.31   	  4.11   	   5.09		 61.04   	 -35.61		
284.42   	377.20   	  4.13   	  -5.09		 60.89   	 -35.61		
292.66   	383.00   	  4.11   	   0.00		 60.75   	 -40.69		
297.24   	389.40   	  4.11   	  -5.09		 60.59   	 -30.52		
296.33   	394.90   	  4.09   	  -5.09		 60.47   	 -30.52		
291.44   	397.34   	  4.07   	   0.00		 60.35   	 -30.52		
285.95   	394.90   	  4.07   	   5.09		 60.22   	 -35.61		
281.98   	386.96   	  4.09   	  15.26		 60.08   	 -20.35		
280.46   	373.23   	  4.15   	  15.26		 60.00   	 -25.43		
279.24   	355.53   	  4.21   	  15.26		 59.90   	 -35.61		
275.88   	337.83   	  4.27   	  15.26		 59.76   	 -55.95		
267.94   	322.88   	  4.33   	  10.17		 59.53   	 -30.52		
254.82   	310.67   	  4.37   	   5.09		 59.41   	 -15.26		
237.43   	298.16   	  4.39   	  10.17		 59.35   	 -15.26		
219.73   	283.81   	  4.44   	  15.26		 59.29   	 -25.43		
206.60   	267.33   	  4.50   	  25.43		 59.19   	 -40.69		
200.50   	252.69   	  4.60   	  25.43		 59.02   	 -55.95		
201.42   	243.84   	  4.70   	  20.35		 58.80   	 -40.69		
205.08   	240.48   	  4.78   	  15.26		 58.64   	  -5.09		
207.82   	240.17   	  4.84   	  20.35		 58.62   	   0.00		
206.91   	238.65   	  4.92   	  15.26		 58.62   	 -25.43		
203.86   	234.99   	  4.98   	  30.52		 58.51   	 -35.61		
200.81   	230.71   	  5.11   	  40.69		 58.37   	 -40.69		
199.89   	227.97   	  5.27   	  50.86		 58.21   	 -35.61		
200.50   	227.36   	  5.47   	  50.86		 58.07   	 -20.35		
201.11   	227.97   	  5.68   	  45.78		 57.99   	 -10.17		
200.81   	227.66   	  5.86   	  30.52		 57.94   	 -25.43		
198.36   	224.91   	  5.98   	   5.09		 57.84   	 -71.21		
192.57   	217.90   	  6.00   	 -30.52		 57.56   	 -76.30		
181.27   	204.47   	  5.88   	 -45.78		 57.25   	 -35.61		
162.35   	184.02   	  5.70   	 -55.95		 57.11   	 -20.35		
137.94   	159.00   	  5.47   	 -45.78		 57.03   	 -15.26		
118.71   	138.85   	  5.29   	 -20.35		 56.97   	 -10.17		
122.68   	139.47   	  5.21   	   0.00		 56.93   	 -25.43		
169.68   	181.58   	  5.21   	  15.26		 56.83   	 -25.43		
273.44   	285.64   	  5.27   	  35.61		 56.72   	 -30.52		
434.88   	464.78   	  5.41   	  45.78		 56.60   	 -40.69		
639.65   	716.55   	  5.60   	  55.95		 56.44   	 -40.69		
851.44   	1023.25   	  5.82   	  55.95		 56.28   	 -35.61		
1019.29   	1341.55   	  6.04   	  45.78		 56.13   	 -35.61		
1049.50   	1721.19(R)	  6.23   	  30.52		 55.99   	 -20.35		
885.01   	1649.17   	  6.35   	  15.26		 55.91   	 -25.43		
638.73   	1371.77   	  6.41   	  -5.09		 55.81   	 -20.35		
361.33   	944.21   	  6.39   	 -10.17		 55.73   	 -20.35		
105.59   	472.41   	  6.35   	 -15.26		 55.65   	 -25.43		
-82.09   	 68.97   	  6.29(E)	  -5.09		 55.54   	 -30.52		
-169.98   	-188.29   	  6.27   	  15.26		 55.42   	 -25.43		
-156.25   	-279.85   	  6.33   	  35.61		 55.32   	 -30.52		
-72.63   	-240.48   	  6.47   	  61.04		 55.20   	 -25.43		
 29.60   	-132.14   	  6.71   	  86.47		 55.10   	 -25.43		
107.73   	 -7.93   	  7.06   	 111.90		 54.99   	 -30.52		
149.54   	101.62   	  7.51   	 132.25		 54.87   	 -25.43		
169.37   	185.24   	  8.04   	 142.42		 54.77   	 -20.35		
186.16   	240.17   	  8.61   	 157.68		 54.69   	   0.00		
205.38   	266.42   	  9.24   	 254.32		 54.69   	  -5.09		
221.25   	269.78   	 10.25   	 345.88		 54.67   	 -25.43		
228.27   	262.15   	 11.64   	 371.31		 54.57   	 -40.69		
228.88   	257.26   	 13.12   	 361.14		 54.40   	 -30.52		
229.80   	261.54   	 14.57   	 356.05		 54.28   	 -15.26		
234.68   	272.83   	 15.99   	 391.66		 54.22   	 -25.43		
242.00   	283.20   	 17.56   	 406.92		 54.12   	 -35.61		
248.11   	288.39   	 19.19   	 401.83		 53.98   	 -40.69		
252.69   	289.31   	 20.79   	 401.83		 53.81   	 -25.43		
255.43   	289.61   	 22.40   	 396.74		 53.71   	 -20.35		
257.87   	291.44   	 23.99   	 422.18		 53.63   	 -25.43		
261.54   	296.63   	 25.68   	 401.83		 53.53   	 -30.52		
262.45   	298.46   	 27.28   	 376.40		 53.41   	 -25.43		
262.76   	300.60   	 28.79   	 340.79		 53.31   	 -20.35		
262.45   	303.34   	 30.15   	 310.27		 53.22   	 -15.26		
262.15   	306.70   	 31.39   	 295.01		 53.16   	  -5.09		
261.84   	310.36   	 32.57   	 259.41		 53.14   	 -10.17		
263.06   	314.03   	 33.61   	 233.98		 53.10   	 -25.43		
265.50   	318.30   	 34.55   	 208.54		 53.00   	 -30.52		
268.86   	322.57   	 35.38   	 172.94		 52.88   	 -30.52		
272.83   	326.84   	 36.07   	 137.33		 52.76   	 -25.43		
277.40   	330.20   	 36.62   	 111.90		 52.65   	 -20.35		
282.29   	333.25   	 37.07   	  76.30		 52.57   	 -15.26		
287.17   	335.69   	 37.38   	  55.95		 52.51   	 -10.17		
292.05   	339.05   	 37.60   	  45.78		 52.47   	 -15.26		
296.33   	343.02   	 37.78   	  35.61		 52.41   	 -15.26		
299.99   	347.90   	 37.92   	  35.61		 52.35   	 -10.17		
303.65   	353.39   	 38.07   	  40.69		 52.31   	 -15.26		
307.62   	359.50   	 38.23   	  45.78		 52.25   	  -5.09		
312.50   	365.60   	 38.41   	  45.78		 52.23   	  -5.09		
317.99   	370.18   	 38.60   	  50.86		 52.21(D)	   5.09		
324.40   	372.92   	 38.80   	  45.78		 52.23   	  20.35		
331.12   	374.15   	 38.98   	  40.69		 52.31   	  45.78		
337.83   	374.15   	 39.15   	  20.35		 52.49   	  96.64		
344.24   	375.06   	 39.23   	  -5.09		 52.88   	 188.20		
349.73   	376.89   	 39.21   	 -20.35		 53.63   	 412.00		
358.28   	384.52   	 39.12   	 -20.35		 55.28   	 381.48		
361.33   	388.49   	 39.04   	 -10.17		 56.81   	 295.01		
364.69   	391.54   	 39.00   	 -15.26		 57.99   	 239.06		
367.74   	393.68   	 38.94   	 -10.17		 58.94   	 239.06		
371.70   	395.20   	 38.90   	  10.17		 59.90   	 244.15		
375.37   	396.42   	 38.94   	  25.43		 60.87   	 233.98		
377.81   	397.95   	 39.04   	  30.52		 61.81   	 213.63		
377.50   	399.17   	 39.17   	  30.52		 62.67   	 213.63		
374.45   	399.17   	 39.29   	  35.61		 63.52   	 233.98		
368.35   	396.12   	 39.43   	  35.61		 64.46   	 239.06		
359.50   	388.79   	 39.57   	  30.52		 65.41   	 239.06		
347.60   	377.81   	 39.69   	  25.43		 66.37   	 233.98		
332.95   	363.46   	 39.80   	  25.43		 67.30   	 233.98		
316.16   	346.68   	 39.90   	  25.43		 68.24   	 233.98		
298.16   	327.76   	 40.00   	  25.43		 69.18   	 244.15		
279.85   	305.79   	 40.10   	  25.43		 70.15   	 249.24		
261.23   	280.76   	 40.20   	  20.35		 71.15   	 259.41		
242.00   	253.91   	 40.28   	  10.17		 72.19   	 264.50		
222.78   	227.05   	 40.33   	  15.26		 73.24   	 269.58		
204.16   	202.33   	 40.39   	  25.43		 74.32   	 259.41		
187.99   	180.66   	 40.49   	  30.52		 75.36   	 254.32		
173.95   	162.05   	 40.61   	  25.43		 76.38   	 239.06		
160.83   	146.18   	 40.71   	  25.43		 77.33   	 233.98		
148.32   	132.75   	 40.81   	  20.35		 78.27   	 233.98		
135.80   	121.46   	 40.90(S)	 -10.17		 79.21   	 249.24		
112.00   	101.62   	 40.85   	 -30.52		 80.20   	 228.89		
102.23   	 92.16   	 40.73   	 -61.04		 81.12   	 213.63		
 94.60   	 83.31   	 40.49   	 -91.56		 81.97   	 208.54		
 89.42   	 75.68   	 40.12   	-132.25		 82.81   	 183.11		
 86.36   	 69.89   	 39.59   	-162.77		 83.54   	 167.85		
 84.84   	 65.92   	 38.94   	-198.37		 84.21   	 152.59		
 83.92   	 62.87   	 38.15   	-233.98		 84.82   	 137.33		
 83.31   	 60.42   	 37.21   	-274.67		 85.37   	 127.16		
 82.70   	 57.98   	 36.11   	-305.19		 85.88   	 116.99		
 82.09   	 55.85   	 34.89   	-340.79		 86.35   	 101.73		
 81.79   	 53.71   	 33.53   	-371.31		 86.75   	  76.30		
 82.40   	 52.80   	 32.04   	-412.00		 87.06   	  66.12		
 83.31   	 53.10   	 30.40   	-452.69		 87.32   	  55.95		
 84.84   	 54.93   	 28.59   	-503.56		 87.55   	  35.61		
 85.75   	 57.07   	 26.57   	-549.34		 87.69   	  15.26		
 85.75   	 58.59   	 24.37   	-569.68		 87.75   	  10.17		
 84.84   	 59.20   	 22.10   	-544.25		 87.79(S)	   0.00		
 84.53   	 59.20   	 19.92   	-523.90		 87.79   	 -20.35		
 85.14   	 59.51   	 17.82   	-493.39		 87.71   	 -45.78		
 87.28   	 59.20   	 15.85   	-452.69		 87.53   	 -61.04		
 89.11   	 57.98   	 14.04   	-412.00		 87.28   	 -66.12		
 89.72   	 55.54   	 12.39   	-381.48		 87.02   	 -71.21		
 88.81   	 51.88   	 10.86   	-356.05		 86.73   	 -96.64		
 86.36   	 48.52   	  9.44   	-325.53		 86.35   	-116.99		
 84.53   	 47.00   	  8.14   	-310.27		 85.88   	-142.42		
 84.53   	 47.30   	  6.90   	-295.01		 85.31   	-147.51		
 86.06   	 49.13   	  5.72   	-295.01		 84.72   	-147.51		
 89.11   	 51.27   	  4.54   	-279.75		 84.13   	-167.85		
 91.86   	 51.88   	  3.42   	-279.75		 83.46   	-188.20		
 93.08   	 50.05   	  2.30   	-269.58		 82.71   	-193.29		
 92.16   	 46.69   	  1.22   	-254.32		 81.93   	-188.20		
 89.72   	 43.03   	  0.20   	-249.24		 81.18   	-178.03		
 86.67   	 39.98   	 -0.79   	-233.98		 80.47   	-167.85		
 83.62   	 37.84   	 -1.73   	-213.63		 79.80   	-172.94		
 81.79   	 35.71   	 -2.58   	-178.03		 79.10   	-188.20		
 80.57   	 33.26   	 -3.30   	-152.59		 78.35   	-203.46		
 79.35   	 30.82   	 -3.91   	-127.16		 77.54   	-183.11		
 78.13   	 28.38   	 -4.42   	-106.82		 76.81   	-162.77		
 76.60   	 25.63   	 -4.84   	 -86.47		 76.15   	-157.68		
 74.16   	 22.58   	 -5.19   	 -71.21		 75.52   	-162.77		
 70.50   	 18.62   	 -5.47   	 -55.95		 74.87   	-172.94		
 65.31   	 13.73   	 -5.70   	 -40.69		 74.18   	-157.68		
 59.20   	  7.63   	 -5.86   	 -25.43		 73.55   	-147.51		
 53.71   	  0.92   	 -5.96   	 -20.35		 72.96   	-137.33		
 49.44   	 -5.19   	 -6.04   	 -10.17		 72.41   	-137.33		
 46.69   	 -9.77   	 -6.08   	 -15.26		 71.86   	-137.33		
 43.95   	-11.90   	 -6.14   	 -25.43		 71.31   	-137.33		
 40.59   	-13.12   	 -6.25   	 -25.43		 70.76   	-132.25		
 36.93   	-14.65   	 -6.35   	 -25.43		 70.23   	-132.25		
 33.87   	-18.31   	 -6.45   	 -25.43		 69.70   	-127.16		
 32.04   	-24.41   	 -6.55   	 -25.43		 69.20   	-127.16		
 31.13   	-31.13   	 -6.65   	 -20.35		 68.69   	-111.90		
 30.52   	-37.54   	 -6.73   	 -25.43		 68.24   	-111.90		
 28.69   	-41.81   	 -6.84   	 -20.35		 67.79   	-106.82		
 26.55   	-44.25   	 -6.92   	 -25.43		 67.36   	-111.90		
 24.11   	-46.39   	 -7.02   	 -15.26		 66.92   	-101.73		
 22.28   	-48.22   	 -7.08   	 -15.26		 66.51   	-101.73		
 21.06   	-49.74   	 -7.14   	 -10.17		 66.10   	 -96.64		
 20.14   	-50.66   	 -7.18   	  -5.09		 65.72   	-101.73		
 18.92   	-50.96   	 -7.20   	   0.00		 65.31   	 -91.56		
 18.31   	-51.57   	 -7.20   	   0.00		 64.94   	 -86.47		
 18.31   	-54.02   	 -7.20   	  -5.09		 64.60   	 -81.38		
 18.92   	-58.59   	 -7.22   	 -10.17		 64.27   	 -81.38		
 19.53   	-63.78   	 -7.26   	 -15.26		 63.95   	 -81.38		
 19.23   	-67.75   	 -7.32   	 -15.26		 63.62   	 -71.21		
 18.62   	-69.27   	 -7.39   	 -15.26		 63.34   	 -71.21		
 17.40   	-68.36   	 -7.45   	 -10.17		 63.05   	 -66.12		
 16.78   	-67.75   	 -7.49   	 -10.17		 62.79   	 -71.21		
 16.48   	-69.27   	 -7.53   	 -10.17		 62.50   	 -61.04		
 16.17   	-72.94   	 -7.57   	 -15.26		 62.26   	 -55.95		
 14.95   	-76.90   	 -7.63   	 -10.17		 62.03   	 -55.95		
 13.43   	-79.65   	 -7.67   	 -10.17		 61.81   	 -55.95		
 12.21   	-80.57   	 -7.71   	  -5.09		 61.59   	 -55.95		
 12.21   	-80.57   	 -7.73   	  -5.09		 61.36   	 -45.78		
 12.51   	-80.57   	 -7.75   	   0.00		 61.18   	 -50.86		
 11.60   	-82.40   	 -7.75   	   0.00		 60.98   	 -45.78		
  8.85   	-86.36   	 -7.75   	   0.00		 60.79   	 -40.69		
  5.19   	-91.86   	 -7.75   	  -5.09		 60.63   	 -40.69		
  1.83   	-97.35   	 -7.77   	 -10.17		 60.47   	 -40.69		
 -0.31   	-101.93   	 -7.81   	 -10.17		 60.30   	 -40.69		
 -1.22   	-104.06   	 -7.85   	 -10.17		 60.14   	 -40.69		
 -1.83   	-103.76   	 -7.89   	  -5.09		 59.98   	 -40.69		
 -2.14   	-101.93   	 -7.91   	   5.09		 59.82   	 -35.61		
 -1.53   	-100.40   	 -7.89   	   5.09		 59.67   	 -30.52		
 -0.61   	-101.01   	 -7.87   	   0.00		 59.55   	 -35.61		
  0.00   	-104.06   	 -7.87   	   0.00		 59.41   	 -25.43		
 -0.31   	-108.64   	 -7.87   	  -5.09		 59.31   	 -30.52		
 -1.53   	-112.92   	 -7.89   	  -5.09		 59.19   	 -35.61		
 -2.44   	-115.36   	 -7.91   	   0.00		 59.04   	 -30.52		
 -1.83   	-116.27   	 -7.91   	   0.00		 58.92   	 -30.52		
 -0.31   	-118.10   	 -7.91   	   0.00		 58.80   	 -30.52		
  1.83   	-121.15   	 -7.91   	   5.09		 58.68   	 -25.43		
  3.97   	-123.29   	 -7.89   	   0.00		 58.58   	 -30.52		
  7.63   	-121.46   	 -7.89   	   0.00		 58.45   	 -25.43		
 13.73   	-112.00   	 -7.89   	  -5.09		 58.35   	 -25.43		
 21.36   	-96.44   	 -7.91   	 -10.17		 58.25   	 -25.43		
 28.69   	-78.43   	 -7.96   	   0.00		 58.15   	 -30.52		
 33.57   	-64.09   	 -7.96   	  -5.09		 58.03   	 -30.52		
 36.93   	-55.54   	 -7.98   	   5.09		 57.90   	 -25.43		
 40.59   	-51.27   	 -7.96   	   0.00		 57.80   	 -25.43		
 45.47   	-47.91   	 -7.96   	  -5.09		 57.70   	 -20.35		
 51.57   	-43.64   	 -7.98   	  -5.09		 57.62   	 -20.35		
 55.54   	-37.84   	 -8.00   	  -5.09		 57.54   	 -20.35		
 55.85   	-31.74   	 -8.02   	  -5.09		 57.46   	 -25.43		
 52.49   	-26.86   	 -8.04(D)	   0.00		 57.35   	 -20.35		
 48.52   	-25.02   	 -8.04   	   0.00		 57.27   	 -25.43		
 46.08   	-29.30   	 -8.04   	   5.09		 57.17   	 -30.52		
 45.78   	-41.50   	 -8.02   	   5.09		 57.05   	 -40.69		
 44.25   	-60.42   	 -8.00   	   0.00		 56.89   	 -40.69		
 39.67   	-81.79   	 -8.00   	   0.00		 56.72   	 -35.61		
 30.21   	-99.18   	 -8.00   	   0.00		 56.58   	 -25.43		
 15.87   	-111.39   	 -8.00   	  -5.09		 56.48   	 -25.43		
 -0.92   	-120.24   	 -8.02   	  -5.09		 56.38   	 -25.43		
-17.70   	-130.62   	 -8.04   	   5.09		 56.28   	 -25.43		
-31.43   	-144.65   	 -8.02   	  10.17		 56.17   	 -30.52		
-39.67   	-160.22   	 -7.98   	  15.26		 56.05   	 -25.43		
-42.42   	-172.73   	 -7.91   	  15.26		 55.95   	 -25.43		
-41.81   	-180.05   	 -7.85   	  25.43		 55.85   	 -25.43		
-40.28   	-183.11   	 -7.75   	  20.35		 55.75   	 -25.43		
-40.28   	-184.94   	 -7.67   	  25.43		 55.65   	 -30.52		
-41.50   	-187.68   	 -7.57   	  30.52		 55.52   	 -25.43		
-42.72   	-191.65   	 -7.45   	  40.69		 55.42   	 -40.69		
-43.33   	-195.31   	 -7.28   	  50.86		 55.26   	 -45.78		
-43.95   	-197.45   	 -7.08   	  50.86		 55.08   	 -30.52		
-44.86   	-198.06   	 -6.88   	  40.69		 54.95   	 -15.26		
-45.47   	-197.45   	 -6.71   	  30.52		 54.89   	  -5.09		
-46.69   	-197.45   	 -6.59   	  25.43		 54.87   	 -15.26		
-49.74   	-200.81   	 -6.49   	  15.26		 54.81   	 -35.61		
-57.37   	-209.96   	 -6.43   	   5.09		 54.67   	 -45.78		
-73.85   	-227.36   	 -6.41   	  10.17		 54.49   	 -40.69		
-98.57   	-251.77   	 -6.37   	  15.26		 54.32   	 -30.52		
-123.29   	-275.88   	 -6.31   	  35.61		 54.20   	 -25.43		
-130.00   	-285.64   	 -6.16   	  50.86		 54.10   	 -25.43		
-96.13   	-262.15   	 -5.96   	  55.95		 54.00   	 -25.43		
 -4.58   	-184.63   	 -5.74   	  61.04		 53.90   	 -30.52		
150.15   	-36.32   	 -5.49   	  55.95		 53.77   	 -25.43		
357.67   	187.07   	 -5.27   	  55.95		 53.67   	 -20.35		
586.55   	477.29   	 -5.05   	  45.78		 53.59   	 -30.52		
786.74   	802.00   	 -4.86   	  40.69		 53.47   	 -30.52		
906.37   	1092.53   	 -4.70   	  25.43		 53.35   	 -35.61		
770.57   	1256.10(R)	 -4.60   	  10.17		 53.20   	 -20.35		
526.12   	1043.09   	 -4.56   	  10.17		 53.12   	 -15.26		
222.17   	672.30   	 -4.52   	  10.17		 53.06   	 -25.43		
-79.35   	238.34   	 -4.48   	  15.26		 52.96   	 -30.52		
-316.47   	-159.61   	 -4.42   	  35.61		 52.84   	 -35.61		
