SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  AO     	  AO'		  RV     	  RV'		
 49.77   	 -71.21		 44.78   	-574.77		
 49.48   	 -71.21		 42.48   	-564.60		
 49.20   	 -71.21		 40.22   	-554.42		
 48.91   	 -61.04		 38.01   	-544.25		
 48.67   	 -61.04		 35.83   	-534.08		
 48.42   	 -55.95		 33.69   	-523.90		
 48.20   	 -50.86		 31.60   	-518.82		
 48.00   	 -55.95		 29.52   	-503.56		
 47.77   	 -45.78		 27.51   	-503.56		
 47.59   	 -50.86		 25.49   	-493.39		
 47.39   	 -50.86		 23.52   	-488.30		
 47.18   	 -45.78		 21.57   	-462.87		
 47.00   	 -45.78		 19.72   	-442.52		
 46.82   	 -50.86		 17.94   	-396.74		
 46.61   	 -50.86		 16.36   	-350.97		
 46.41   	 -45.78		 14.95   	-305.19		
 46.23   	 -45.78		 13.73   	-244.15		
 46.04   	 -45.78		 12.76   	-203.46		
 45.86   	 -50.86		 11.94   	-157.68		
 45.66   	 -50.86		 11.31   	-122.07		
 45.45   	 -45.78		 10.82   	 -86.47		
 45.27   	 -45.78		 10.48   	 -66.12		
 45.09   	 -45.78		 10.21   	 -50.86		
 44.90   	 -50.86		 10.01   	 -40.69		
 44.70   	 -40.69		  9.85   	 -40.69		
 44.54   	 -45.78		  9.68   	 -50.86		
 44.35   	 -40.69		  9.48   	 -55.95		
 44.19   	 -40.69		  9.26   	 -66.12		
 44.03   	 -40.69		  8.99   	 -55.95		
 43.87   	 -35.61		  8.77   	 -45.78		
 43.72   	 -40.69		  8.59   	 -55.95		
 43.56   	 -35.61		  8.36   	 -55.95		
 43.42   	 -30.52		  8.14   	 -61.04		
 43.30   	 -30.52		  7.89   	 -66.12		
 43.17   	 -35.61		  7.63   	 -61.04		
 43.03   	 -45.78		  7.39   	 -50.86		
 42.85   	 -35.61		  7.18   	 -45.78		
 42.71   	 -40.69		  7.00   	 -25.43		
 42.54   	 -40.69		  6.90(D)	   5.09		
 42.38   	 -45.78		  6.92(E)	  20.35		
 42.20   	 -35.61		  7.00   	  45.78		
 42.05   	 -25.43		  7.18   	  61.04		
 41.95   	 -20.35		  7.43   	  81.38		
 41.87   	 -15.26		  7.75   	  96.64		
 41.81   	 -10.17		  8.14   	 116.99		
 41.77   	 -10.17		  8.61   	 116.99		
 41.73   	 -20.35		  9.07   	 111.90		
 41.65   	 -30.52		  9.52   	 101.73		
 41.53   	 -30.52		  9.93   	 101.73		
 41.40   	 -30.52		 10.34   	  76.30		
 41.28   	 -35.61		 10.64   	  40.69		
 41.14   	 -40.69		 10.80   	  15.26		
 40.98   	 -35.61		 10.86   	   5.09		
 40.83   	 -30.52		 10.89   	 -15.26		
 40.71   	 -30.52		 10.82   	 -30.52		
 40.59   	 -30.52		 10.70   	 -35.61		
 40.47   	 -35.61		 10.56   	 -25.43		
 40.33   	 -40.69		 10.46   	 -30.52		
 40.16   	 -35.61		 10.34   	 -10.17		
 40.02   	 -40.69		 10.29   	  50.86		
 39.86   	 -30.52		 10.50   	 167.85		
 39.74   	 -20.35		 11.17   	 254.32		
 39.65   	 -15.26		 12.19   	 284.84		
 39.59   	 -30.52		 13.33   	 310.27		
 39.47   	 -25.43		 14.57   	 391.66		
 39.37   	 -15.26		 16.13   	 467.95		
 39.31   	 -15.26		 18.01   	 513.73		
 39.25   	 -15.26		 20.06   	 534.08		
 39.19   	 -10.17		 22.20   	 554.42		
 39.15(D)	   5.09		 24.41   	 564.60		
 39.17   	  20.35		 26.67   	 564.60		
 39.25   	  35.61		 28.93   	 564.60		
 39.39   	  81.38		 31.19   	 554.42		
 39.72   	 137.33		 33.41   	 549.34		
 40.26   	 208.54		 35.61   	 549.34		
 41.10   	 274.67		 37.80   	 549.34		
 42.20   	 345.88		 40.00   	 549.34		
 43.58   	 386.57		 42.20   	 539.16		
 45.13   	 412.00		 44.35   	 534.08		
 46.77   	 422.18		 46.49   	 523.90		
 48.46   	 417.09		 48.59   	 513.73		
 50.13   	 391.66		 50.64   	 508.65		
 51.70   	 350.97		 52.68   	 488.30		
 53.10   	 315.36		 54.63   	 473.04		
 54.36   	 269.58		 56.52   	 447.61		
 55.44   	 228.89		 58.31   	 427.26		
 56.36   	 188.20		 60.02   	 396.74		
 57.11   	 152.59		 61.61   	 376.40		
 57.72   	 111.90		 63.11   	 345.88		
 58.17   	  86.47		 64.50   	 325.53		
 58.51   	  61.04		 65.80   	 295.01		
 58.76   	  40.69		 66.98   	 274.67		
 58.92   	  20.35		 68.08   	 259.41		
 59.00   	   5.09		 69.11   	 244.15		
 59.02   	   0.00		 70.09   	 228.89		
 59.02   	 -10.17		 71.01   	 218.72		
 58.98   	 -10.17		 71.88   	 218.72		
 58.94   	   0.00		 72.76   	 218.72		
 58.94   	  10.17		 73.63   	 218.72		
 58.98   	   5.09		 74.51   	 228.89		
 59.00   	  10.17		 75.42   	 233.98		
 59.04   	  20.35		 76.36   	 239.06		
 59.12   	  25.43		 77.31   	 249.24		
 59.23   	  40.69		 78.31   	 254.32		
 59.39   	  50.86		 79.33   	 269.58		
 59.59   	  45.78		 80.41   	 284.84		
 59.78   	  50.86		 81.55   	 284.84		
 59.98   	  55.95		 82.69   	 279.75		
 60.20   	  45.78		 83.80   	 269.58		
 60.39   	  40.69		 84.88   	 264.50		
 60.55   	  30.52		 85.94   	 249.24		
 60.67   	  25.43		 86.94   	 233.98		
 60.77   	  15.26		 87.87   	 213.63		
 60.83   	   5.09		 88.73   	 198.37		
 60.85(S)	   0.00		 89.52   	 178.03		
 60.85   	  -5.09		 90.23   	 162.77		
 60.83   	 -10.17		 90.88   	 147.51		
 60.79   	 -15.26		 91.47   	 122.07		
 60.73   	 -25.43		 91.96   	 111.90		
 60.63   	 -25.43		 92.41   	  86.47		
 60.53   	 -35.61		 92.76   	  76.30		
 60.39   	 -35.61		 93.06   	  55.95		
 60.24   	 -40.69		 93.29   	  35.61		
 60.08   	 -50.86		 93.43   	  20.35		
 59.88   	 -66.12		 93.51(S)	   0.00		
 59.61   	 -66.12		 93.51   	 -25.43		
 59.35   	 -76.30		 93.41   	 -55.95		
 59.04   	 -91.56		 93.18   	 -86.47		
 58.68   	-101.73		 92.84   	-122.07		
 58.27   	-116.99		 92.35   	-157.68		
 57.80   	-137.33		 91.72   	-208.54		
 57.25   	-157.68		 90.88   	-264.50		
 56.62   	-178.03		 89.83   	-340.79		
 55.91   	-208.54		 88.46   	-422.18		
 55.08   	-239.06		 86.77   	-513.73		
 54.12   	-254.32		 84.72   	-584.94		
 53.10   	-244.15		 82.38   	-640.89		
 52.13   	-218.72		 79.82   	-701.93		
 51.25   	-157.68		 77.01   	-752.79		
 50.62   	 -91.56		 74.00   	-778.23		
 50.25   	 -20.35		 70.88   	-783.31		
 50.17   	  20.35		 67.75   	-788.40		
 50.25   	  45.78		 64.60   	-778.23		
 50.44   	  45.78		 61.49   	-752.79		
 50.62   	  45.78		 58.47   	-727.36		
 50.80   	  25.43		 55.56   	-696.84		
 50.91   	   0.00		 52.78   	-666.32		
 50.91   	 -25.43		 50.11   	-630.72		
 50.80   	 -50.86		 47.59   	-595.11		
 50.60   	 -55.95		 45.21   	-579.86		
 50.38   	 -71.21		 42.89   	-564.60		
 50.09   	 -76.30		 40.63   	-544.25		
 49.79   	 -66.12		 38.45   	-528.99		
 49.52   	 -66.12		 36.34   	-518.82		
 49.26   	 -61.04		 34.26   	-503.56		
 49.01   	 -55.95		 32.25   	-493.39		
 48.79   	 -55.95		 30.27   	-493.39		
 48.57   	 -55.95		 28.30   	-488.30		
 48.34   	 -45.78		 26.35   	-483.21		
 48.16   	 -50.86		 24.41   	-488.30		
 47.96   	 -55.95		 22.46   	-478.13		
 47.73   	 -55.95		 20.55   	-457.78		
 47.51   	 -50.86		 18.72   	-422.18		
 47.30   	 -50.86		 17.03   	-381.48		
 47.10   	 -45.78		 15.50   	-340.79		
 46.92   	 -50.86		 14.14   	-289.93		
 46.71   	 -45.78		 12.98   	-244.15		
 46.53   	 -45.78		 12.00   	-198.37		
 46.35   	 -40.69		 11.21   	-152.59		
 46.18   	 -45.78		 10.60   	-116.99		
 46.00   	 -50.86		 10.13   	 -86.47		
 45.80   	 -45.78		  9.79   	 -66.12		
 45.62   	 -55.95		  9.52   	 -55.95		
 45.39   	 -55.95		  9.30   	 -40.69		
 45.17   	 -55.95		  9.14   	 -40.69		
 44.94   	 -45.78		  8.97   	 -45.78		
 44.76   	 -45.78		  8.79   	 -45.78		
 44.58   	 -45.78		  8.61   	 -50.86		
 44.39   	 -35.61		  8.40   	 -55.95		
 44.25   	 -35.61		  8.18   	 -66.12		
 44.11   	 -35.61		  7.91   	 -66.12		
 43.97   	 -40.69		  7.65   	 -76.30		
 43.80   	 -45.78		  7.34   	 -86.47		
 43.62   	 -40.69		  7.00   	 -91.56		
 43.46   	 -40.69		  6.63   	 -91.56		
 43.30   	 -40.69		  6.27   	 -81.38		
 43.13   	 -45.78		  5.94   	 -66.12		
 42.95   	 -45.78		  5.68   	 -45.78		
 42.77   	 -35.61		  5.49   	  -5.09		
 42.62   	 -35.61		  5.47(D)	  30.52		
 42.48   	 -35.61		  5.60   	  66.12		
 42.34   	 -30.52		  5.86   	  96.64		
 42.22   	 -20.35		  6.25   	 116.99		
 42.14   	 -15.26		  6.71   	 132.25		
 42.08   	 -15.26		  7.24   	 127.16		
 42.01   	 -15.26		  7.75   	 122.07		
 41.95   	 -25.43		  8.24   	 101.73		
 41.85   	 -25.43		  8.65   	  76.30		
 41.75   	 -35.61		  8.95   	  55.95		
 41.61   	 -35.61		  9.18   	  35.61		
 41.46   	 -35.61		  9.32   	  20.35		
 41.32   	 -30.52		  9.40   	   5.09		
 41.20   	 -35.61		  9.42   	 -10.17		
 41.06   	 -25.43		  9.38   	 -20.35		
 40.96   	 -30.52		  9.30   	 -25.43		
 40.83   	 -30.52		  9.20   	 -25.43		
 40.71   	 -35.61		  9.09   	 -20.35		
 40.57   	 -30.52		  9.01   	 -10.17		
 40.45   	 -35.61		  8.97   	   0.00		
 40.31   	 -40.69		  8.97   	  -5.09		
 40.14   	 -45.78		  8.95   	  -5.09		
 39.96   	 -40.69		  8.93   	  15.26		
 39.80   	 -25.43		  8.99   	  91.56		
 39.69   	 -30.52		  9.36   	 203.46		
 39.57   	 -20.35		 10.17   	 300.10		
 39.49   	 -25.43		 11.37   	 381.48		
 39.39   	 -20.35		 12.90   	 447.61		
 39.31   	 -15.26		 14.69   	 473.04		
 39.25   	 -15.26		 16.58   	 483.21		
 39.19   	 -20.35		 18.51   	 503.56		
 39.10   	 -20.35		 20.53   	 513.73		
 39.02   	 -10.17		 22.58   	 534.08		
 38.98(D)	   0.00		 24.72   	 549.34		
 38.98   	  20.35		 26.92   	 539.16		
 39.06   	  45.78		 29.07   	 528.99		
 39.25   	  86.47		 31.19   	 539.16		
 39.59   	 152.59		 33.35   	 554.42		
 40.20   	 218.72		 35.56   	 574.77		
 41.08   	 284.84		 37.86   	 600.20		
 42.22   	 356.05		 40.26   	 605.29		
 43.64   	 396.74		 42.69   	 590.03		
 45.23   	 417.09		 45.05   	 574.77		
 46.90   	 417.09		 47.34   	 554.42		
 48.57   	 401.83		 49.56   	 534.08		
 50.17   	 376.40		 51.70   	 493.39		
 51.68   	 330.62		 53.67   	 467.95		
 53.00   	 295.01		 55.54   	 427.26		
 54.18   	 254.32		 57.25   	 401.83		
 55.20   	 213.63		 58.86   	 361.14		
 56.05   	 178.03		 60.30   	 330.62		
 56.76   	 137.33		 61.63   	 310.27		
 57.31   	 111.90		 62.87   	 284.84		
 57.76   	  86.47		 64.01   	 274.67		
 58.11   	  61.04		 65.11   	 254.32		
 58.35   	  40.69		 66.12   	 244.15		
 58.51   	  25.43		 67.10   	 239.06		
 58.62   	  10.17		 68.06   	 233.98		
 58.66   	  -5.09		 68.99   	 233.98		
 58.64   	  -5.09		 69.93   	 228.89		
 58.62   	 -10.17		 70.84   	 233.98		
 58.58   	  -5.09		 71.78   	 239.06		
 58.56   	   0.00		 72.74   	 244.15		
 58.56   	  15.26		 73.71   	 264.50		
 58.62   	  20.35		 74.77   	 264.50		
 58.70   	  30.52		 75.83   	 274.67		
 58.82   	  45.78		 76.93   	 274.67		
 59.00   	  50.86		 78.03   	 279.75		
 59.21   	  61.04		 79.15   	 274.67		
 59.45   	  71.21		 80.24   	 274.67		
 59.74   	  66.12		 81.34   	 269.58		
 60.00   	  45.78		 82.42   	 259.41		
 60.18   	  50.86		 83.46   	 254.32		
 60.39   	  55.95		 84.48   	 239.06		
 60.61   	  35.61		 85.43   	 223.80		
 60.75   	  20.35		 86.33   	 213.63		
 60.83   	  15.26		 87.18   	 198.37		
 60.89   	   5.09		 87.98   	 178.03		
 60.92(S)	 -10.17		 88.69   	 167.85		
 60.87   	 -15.26		 89.36   	 147.51		
 60.81   	 -30.52		 89.95   	 132.25		
 60.69   	 -35.61		 90.48   	 116.99		
 60.55   	 -35.61		 90.95   	  96.64		
 60.41   	 -45.78		 91.33   	  81.38		
 60.22   	 -50.86		 91.66   	  66.12		
 60.02   	 -50.86		 91.92   	  45.78		
 59.82   	 -45.78		 92.11   	  25.43		
 59.63   	 -61.04		 92.21   	   5.09		
 59.39   	 -71.21		 92.23(S)	 -20.35		
 59.10   	 -76.30		 92.15   	 -50.86		
 58.80   	 -86.47		 91.94   	 -86.47		
 58.45   	 -96.64		 91.60   	-111.90		
 58.07   	-111.90		 91.15   	-157.68		
 57.62   	-132.25		 90.52   	-198.37		
 57.09   	-157.68		 89.72   	-254.32		
 56.46   	-178.03		 88.71   	-325.53		
 55.75   	-203.46		 87.41   	-401.83		
 54.93   	-228.89		 85.80   	-483.21		
 54.02   	-244.15		 83.87   	-559.51		
 53.04   	-244.15		 81.63   	-615.46		
 52.06   	-218.72		 79.17   	-681.58		
 51.19   	-162.77		 76.44   	-722.28		
 50.54   	 -86.47		 73.55   	-752.79		
 50.19   	 -30.52		 70.54   	-768.05		
 50.07   	  10.17		 67.47   	-768.05		
 50.11   	  30.52		 64.39   	-762.97		
 50.23   	  45.78		 61.34   	-742.62		
 50.42   	  40.69		 58.37   	-722.28		
 50.58   	  20.35		 55.48   	-691.76		
 50.66   	  -5.09		 52.72   	-666.32		
 50.64   	 -25.43		 50.05   	-640.89		
 50.54   	 -45.78		 47.49   	-620.55		
 50.36   	 -61.04		 45.00   	-590.03		
 50.11   	 -66.12		 42.64   	-569.68		
 49.85   	 -76.30		 40.37   	-554.42		
 49.54   	 -71.21		 38.15   	-539.16		
 49.26   	 -66.12		 35.99   	-518.82		
 48.99   	 -61.04		 33.92   	-503.56		
 48.75   	 -66.12		 31.90   	-493.39		
 48.48   	 -61.04		 29.93   	-488.30		
 48.24   	 -50.86		 27.98   	-488.30		
 48.04   	 -45.78		 26.02   	-478.13		
 47.85   	 -50.86		 24.11   	-478.13		
 47.65   	 -50.86		 22.20   	-467.95		
 47.45   	 -50.86		 20.33   	-457.78		
 47.24   	 -50.86		 18.49   	-427.26		
 47.04   	 -50.86		 16.79   	-396.74		
 46.84   	 -45.78		 15.20   	-356.05		
 46.65   	 -50.86		 13.77   	-315.36		
 46.45   	 -55.95		 12.51   	-259.41		
 46.23   	 -45.78		 11.48   	-213.63		
 46.04   	 -50.86		 10.62   	-167.85		
 45.84   	 -50.86		  9.95   	-132.25		
 45.64   	 -45.78		  9.42   	 -91.56		
 45.45   	 -45.78		  9.05   	 -66.12		
 45.27   	 -50.86		  8.79   	 -50.86		
 45.07   	 -50.86		  8.59   	 -40.69		
 44.86   	 -45.78		  8.42   	 -35.61		
 44.68   	 -50.86		  8.28   	 -30.52		
 44.48   	 -40.69		  8.16   	 -40.69		
 44.31   	 -40.69		  8.00   	 -50.86		
 44.15   	 -45.78		  7.79   	 -61.04		
 43.97   	 -40.69		  7.55   	 -71.21		
 43.80   	 -40.69		  7.26   	 -81.38		
 43.64   	 -35.61		  6.94   	 -81.38		
 43.50   	 -30.52		  6.61   	 -86.47		
 43.38   	 -30.52		  6.27   	 -91.56		
 43.26   	 -30.52		  5.90   	 -86.47		
 43.13   	 -35.61		  5.55   	 -76.30		
 42.99   	 -35.61		  5.25   	 -45.78		
 42.85   	 -35.61		  5.07   	 -10.17		
 42.71   	 -40.69		  5.03(D)	  25.43		
 42.54   	 -45.78		  5.13   	  50.86		
 42.36   	 -40.69		  5.33   	  81.38		
 42.20   	 -35.61		  5.66   	 106.82		
 42.05   	 -35.61		  6.08   	 122.07		
 41.91   	 -25.43		  6.57   	 127.16		
 41.81   	 -25.43		  7.08   	 122.07		
 41.71   	 -15.26		  7.57   	 122.07		
 41.65   	 -20.35		  8.06   	  96.64		
 41.57   	 -20.35		  8.44   	  71.21		
 41.49   	 -30.52		  8.73   	  50.86		
 41.36   	 -25.43		  8.93   	  25.43		
 41.26   	 -30.52		  9.03   	   0.00		
 41.14   	 -35.61		  9.03   	 -20.35		
 41.00   	 -40.69		  8.95   	 -35.61		
 40.83   	 -35.61		  8.81   	 -40.69		
 40.69   	 -35.61		  8.65   	 -45.78		
 40.55   	 -30.52		  8.46   	 -30.52		
 40.43   	 -30.52		  8.34   	 -20.35		
 40.31   	 -30.52		  8.26   	   0.00		
 40.18   	 -30.52		  8.26   	  20.35		
 40.06   	 -25.43		  8.34   	  45.78		
 39.96   	 -35.61		  8.52   	  45.78		
 39.82   	 -25.43		  8.71   	  55.95		
 39.72   	 -15.26		  8.93   	 152.59		
 39.65   	 -15.26		  9.54   	 269.58		
 39.59   	 -30.52		 10.62   	 320.45		
 39.47   	 -30.52		 11.90   	 361.14		
 39.35   	 -25.43		 13.35   	 417.09		
 39.25   	 -25.43		 15.02   	 467.95		
 39.15   	 -20.35		 16.89   	 493.39		
 39.06   	 -20.35		 18.86   	 508.65		
 38.98   	 -15.26		 20.90   	 513.73		
 38.92   	 -10.17		 22.95   	 534.08		
 38.88   	  -5.09		 25.09   	 574.77		
 38.86(D)	  15.26		 27.39   	 590.03		
 38.92   	  50.86		 29.75   	 590.03		
 39.12   	  91.56		 32.11   	 595.11		
 39.49   	 137.33		 34.49   	 610.37		
 40.04   	 208.54		 36.93   	 635.81		
 40.87   	 284.84		 39.47   	 635.81		
 42.01   	 340.79		 42.01   	 615.46		
 43.38   	 386.57		 44.48   	 590.03		
 44.92   	 401.83		 46.84   	 564.60		
 46.53   	 406.92		 49.09   	 528.99		
 48.16   	 401.83		 51.21   	 493.39		
 49.77   	 371.31		 53.18   	 457.78		
 51.25   	 335.71		 55.02   	 432.35		
 52.59   	 300.10		 56.74   	 396.74		
 53.79   	 254.32		 58.33   	 361.14		
 54.81   	 218.72		 59.78   	 330.62		
 55.69   	 178.03		 61.10   	 310.27		
 56.40   	 142.42		 62.34   	 305.19		
 56.97   	 111.90		 63.56   	 279.75		
 57.42   	  71.21		 64.68   	 264.50		
 57.70   	  50.86		 65.74   	 254.32		
 57.90   	  40.69		 66.75   	 249.24		
 58.07   	  20.35		 67.75   	 254.32		
 58.15   	   5.09		 68.77   	 239.06		
 58.17   	   5.09		 69.73   	 239.06		
 58.19   	  -5.09		 70.68   	 254.32		
 58.17   	   0.00		 71.70   	 249.24		
 58.17   	   5.09		 72.70   	 259.41		
 58.19   	  20.35		 73.73   	 264.50		
 58.27   	  25.43		 74.79   	 269.58		
 58.37   	  30.52		 75.87   	 274.67		
 58.49   	  40.69		 76.97   	 269.58		
 58.66   	  50.86		 78.05   	 274.67		
 58.86   	  50.86		 79.15   	 274.67		
 59.06   	  50.86		 80.24   	 274.67		
 59.27   	  55.95		 81.34   	 274.67		
 59.49   	  61.04		 82.44   	 274.67		
 59.74   	  50.86		 83.54   	 259.41		
 59.94   	  35.61		 84.58   	 249.24		
 60.08   	  35.61		 85.57   	 249.24		
 60.22   	  35.61		 86.57   	 233.98		
 60.37   	  20.35		 87.51   	 203.46		
 60.45(S)	   0.00		 88.32   	 193.29		
 60.45   	  -5.09		 89.09   	 183.11		
 60.43   	 -10.17		 89.83   	 152.59		
 60.39   	 -30.52		 90.44   	 142.42		
 60.26   	 -30.52		 91.01   	 132.25		
 60.14   	 -35.61		 91.54   	 111.90		
 60.00   	 -30.52		 91.98   	  96.64		
 59.88   	 -35.61		 92.37   	  76.30		
 59.74   	 -40.69		 92.68   	  66.12		
 59.57   	 -35.61		 92.94   	  50.86		
 59.43   	 -50.86		 93.14   	  30.52		
 59.23   	 -55.95		 93.27   	  10.17		
 59.00   	 -61.04		 93.31(S)	 -15.26		
 58.76   	 -71.21		 93.24   	 -40.69		
 58.47   	 -96.64		 93.08   	 -76.30		
 58.09   	-111.90		 92.78   	-111.90		
 57.64   	-122.07		 92.33   	-147.51		
 57.15   	-142.42		 91.74   	-203.46		
 56.58   	-167.85		 90.93   	-254.32		
 55.91   	-188.20		 89.91   	-325.53		
 55.16   	-213.63		 88.61   	-396.74		
 54.30   	-233.98		 87.02   	-483.21		
 53.37   	-244.15		 85.09   	-549.34		
 52.39   	-233.98		 82.89   	-605.29		
 51.45   	-198.37		 80.47   	-661.24		
 50.66   	-137.33		 77.82   	-717.19		
 50.11   	 -71.21		 74.95   	-737.54		
 49.83   	 -15.26		 72.00   	-747.71		
 49.77   	  25.43		 69.01   	-752.79		
 49.87   	  45.78		 66.00   	-752.79		
 50.05   	  50.86		 62.99   	-732.45		
 50.25   	  30.52		 60.06   	-712.10		
 50.38   	  20.35		 57.21   	-686.67		
 50.46   	  -5.09		 54.47   	-671.41		
 50.44   	 -35.61		 51.78   	-651.07		
 50.29   	 -61.04		 49.18   	-625.63		
 50.05   	 -66.12		 46.67   	-610.37		
 49.79   	 -71.21		 44.23   	-595.11		
 49.50   	 -76.30		 41.85   	-574.77		
 49.20   	 -66.12		 39.55   	-554.42		
 48.93   	 -61.04		 37.33   	-534.08		
 48.69   	 -50.86		 35.20   	-518.82		
 48.48   	 -50.86		 33.12   	-508.65		
 48.28   	 -50.86		 31.09   	-498.47		
 48.08   	 -50.86		 29.09   	-488.30		
 47.87   	 -55.95		 27.14   	-488.30		
 47.65   	 -55.95		 25.19   	-483.21		
 47.43   	 -61.04		 23.26   	-478.13		
 47.18   	 -55.95		 21.34   	-462.87		
 46.96   	 -55.95		 19.49   	-452.69		
 46.73   	 -55.95		 17.68   	-422.18		
 46.51   	 -55.95		 15.99   	-386.57		
 46.29   	 -50.86		 14.45   	-340.79		
 46.08   	 -50.86		 13.08   	-295.01		
 45.88   	 -45.78		 11.90   	-244.15		
 45.70   	 -45.78		 10.93   	-198.37		
 45.51   	 -50.86		 10.13   	-152.59		
 45.31   	 -50.86		  9.52   	-116.99		
 45.11   	 -45.78		  9.05   	 -86.47		
 44.92   	 -35.61		  8.71   	 -66.12		
 44.78   	 -45.78		  8.44   	 -45.78		
 44.60   	 -40.69		  8.26   	 -35.61		
 44.44   	 -40.69		  8.12   	 -35.61		
 44.27   	 -30.52		  7.98   	 -30.52		
 44.15   	 -40.69		  7.85   	 -35.61		
 43.99   	 -40.69		  7.71   	 -35.61		
 43.82   	 -40.69		  7.57   	 -50.86		
 43.66   	 -25.43		  7.37   	 -55.95		
 43.56   	 -35.61		  7.14   	 -66.12		
 43.42   	 -35.61		  6.88   	 -76.30		
 43.28   	 -35.61		  6.57   	 -86.47		
 43.13   	 -30.52		  6.23   	 -86.47		
 43.01   	 -40.69		  5.88   	 -81.38		
 42.85   	 -45.78		  5.55   	 -71.21		
 42.67   	 -45.78		  5.27   	 -40.69		
 42.48   	 -40.69		  5.11   	 -10.17		
 42.32   	 -50.86		  5.07(D)	  20.35		
 42.12   	 -40.69		  5.15   	  61.04		
 41.95   	 -35.61		  5.39   	  91.56		
 41.81   	 -25.43		  5.76   	 122.07		
 41.71   	 -20.35		  6.25   	 142.42		
 41.63   	 -10.17		  6.82   	 147.51		
 41.59   	 -15.26		  7.41   	 147.51		
 41.53   	 -15.26		  8.00   	 122.07		
 41.46   	 -25.43		  8.48   	  86.47		
 41.36   	 -25.43		  8.83   	  55.95		
 41.26   	 -35.61		  9.05   	  15.26		
 41.12   	 -35.61		  9.11   	 -10.17		
 40.98   	 -40.69		  9.07   	 -35.61		
 40.81   	 -35.61		  8.93   	 -50.86		
 40.67   	 -35.61		  8.73   	 -45.78		
 40.53   	 -25.43		  8.55   	 -50.86		
 40.43   	 -30.52		  8.34   	 -30.52		
 40.31   	 -25.43		  8.22   	  -5.09		
 40.20   	 -25.43		  8.20   	  25.43		
 40.10   	 -30.52		  8.30   	  45.78		
 39.98   	 -35.61		  8.48   	  66.12		
 39.84   	 -30.52		  8.75   	  76.30		
 39.72   	 -25.43		  9.05   	 127.16		
 39.61   	 -25.43		  9.56   	 244.15		
 39.51   	 -25.43		 10.54   	 300.10		
 39.41   	 -30.52		 11.74   	 325.53		
 39.29   	 -25.43		 13.04   	 376.40		
 39.19   	 -15.26		 14.55   	 417.09		
 39.12   	 -20.35		 16.22   	 473.04		
 39.04   	 -20.35		 18.11   	 528.99		
 38.96   	  -5.09		 20.22   	 584.94		
 38.94(D)	   0.00		 22.56   	 615.46		
 38.94   	   0.00		 25.03   	 615.46		
 38.94   	   0.00		 27.49   	 615.46		
 38.94   	  25.43		 29.95   	 615.46		
 39.04   	  61.04		 32.41   	 635.81		
 39.29   	 116.99		 34.95   	 640.89		
 39.76   	 183.11		 37.52   	 635.81		
 40.49   	 259.41		 40.06   	 605.29		
 41.53   	 320.45		 42.48   	 590.03		
 42.81   	 376.40		 44.84   	 564.60		
 44.31   	 401.83		 47.10   	 539.16		
 45.92   	 422.18		 49.26   	 518.82		
 47.61   	 417.09		 51.33   	 493.39		
 49.28   	 396.74		 53.31   	 462.87		
 50.86   	 356.05		 55.16   	 432.35		
 52.29   	 310.27		 56.89   	 406.92		
 53.53   	 264.50		 58.51   	 376.40		
 54.59   	 218.72		 60.02   	 345.88		
 55.46   	 178.03		 61.40   	 330.62		
 56.17   	 137.33		 62.73   	 310.27		
 56.72   	 111.90		 63.97   	 284.84		
 57.17   	  81.38		 65.11   	 274.67		
 57.50   	  50.86		 66.21   	 269.58		
 57.70   	  25.43		 67.28   	 254.32		
 57.80   	  20.35		 68.30   	 254.32		
 57.88   	  15.26		 69.32   	 249.24		
 57.94   	  10.17		 70.32   	 254.32		
 57.99   	  10.17		 71.33   	 259.41		
 58.03   	  15.26		 72.37   	 259.41		
 58.09   	  15.26		 73.41   	 259.41		
 58.15   	  20.35		 74.45   	 259.41		
 58.23   	  25.43		 75.48   	 269.58		
 58.33   	  30.52		 76.56   	 269.58		
 58.45   	  35.61		 77.64   	 269.58		
 58.60   	  45.78		 78.72   	 269.58		
 58.78   	  45.78		 79.80   	 269.58		
 58.96   	  40.69		 80.87   	 274.67		
 59.12   	  45.78		 81.97   	 269.58		
 59.31   	  61.04		 83.05   	 264.50		
 59.55   	  55.95		 84.11   	 259.41		
 59.78   	  35.61		 85.15   	 254.32		
 59.92   	  45.78		 86.16   	 244.15		
 60.10   	  45.78		 87.14   	 233.98		
 60.28   	  20.35		 88.08   	 213.63		
 60.37(S)	  -5.09		 88.93   	 198.37		
 60.35   	  -5.09		 89.72   	 188.20		
 60.33   	 -10.17		 90.48   	 167.85		
 60.28   	 -25.43		 91.15   	 157.68		
 60.18   	 -30.52		 91.78   	 137.33		
 60.06   	 -30.52		 92.33   	 116.99		
 59.94   	 -20.35		 92.80   	 111.90		
 59.86   	 -20.35		 93.24   	  96.64		
 59.78   	 -30.52		 93.63   	  76.30		
 59.65   	 -40.69		 93.94   	  55.95		
 59.49   	 -50.86		 94.16   	  45.78		
 59.29   	 -61.04		 94.34   	  20.35		
 59.04   	 -66.12		 94.42(S)	 -10.17		
