SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
151.37   	-69.58   	 54.18   	 -20.35		  1.71   	 193.29		
142.52   	-129.70   	 54.10   	 -25.43		  2.48   	 300.10		
133.67   	-170.59   	 54.00   	 -20.35		  3.68   	 406.92		
137.94   	-170.90   	 53.92   	 -15.26		  5.31   	 417.09		
153.81   	-144.35   	 53.86   	 -10.17		  6.98   	 381.48		
170.59   	-117.19   	 53.81   	 -25.43		  8.50   	 396.74		
180.66   	-105.29   	 53.71   	 -30.52		 10.09   	 406.92		
182.19   	-108.64   	 53.59   	 -45.78		 11.72   	 386.57		
179.44   	-117.80   	 53.41   	 -50.86		 13.27   	 412.00		
176.70   	-124.51   	 53.20   	 -50.86		 14.91   	 467.95		
176.70   	-124.82   	 53.00   	-101.73		 16.79   	1078.33		
183.72   	-111.39   	 52.59   	 -45.78		 21.10   	 610.37		
187.99   	-102.23   	 52.41   	 -40.69		 23.54   	 651.07		
190.73   	-93.69   	 52.25   	 -30.52		 26.14   	 696.84		
190.43   	-87.28   	 52.13   	 -25.43		 28.93   	 732.45		
187.99   	-82.70   	 52.02   	  -5.09		 31.86   	 757.88		
185.24   	-78.13   	 52.00   	  -5.09		 34.89   	 757.88		
184.63   	-71.41   	 51.98   	  -5.09		 37.92   	 722.28		
187.38   	-61.95   	 51.96   	 -10.17		 40.81   	 661.24		
191.96   	-51.57   	 51.92   	 -15.26		 43.46   	 574.77		
195.01   	-43.64   	 51.86   	 -30.52		 45.76   	 462.87		
193.79   	-39.37   	 51.74   	 -35.61		 47.61   	 345.88		
188.29   	-37.23   	 51.60   	 -35.61		 48.99   	 233.98		
183.11   	-33.57   	 51.45   	 -45.78		 49.93   	 116.99		
183.72   	-25.94   	 51.27   	 -40.69		 50.40   	  10.17		
190.73   	-13.73   	 51.11   	 -40.69		 50.44   	 -76.30		
201.11   	 -0.31   	 50.95   	 -30.52		 50.13   	-162.77		
208.13   	 10.68   	 50.82   	 -30.52		 49.48   	-233.98		
209.66   	 18.31   	 50.70   	 -25.43		 48.55   	-274.67		
207.82   	 24.11   	 50.60   	 -10.17		 47.45   	-300.10		
208.13   	 31.74   	 50.56   	  -5.09		 46.25   	-310.27		
213.93   	 42.72   	 50.54   	  -5.09		 45.00   	-289.93		
223.69   	 56.76   	 50.52   	 -15.26		 43.85   	-254.32		
232.85   	 71.41   	 50.46   	 -15.26		 42.83   	-218.72		
237.73   	 84.84   	 50.40   	 -10.17		 41.95   	-162.77		
237.73   	 97.35   	 50.36   	 -30.52		 41.30   	-147.51		
233.46   	125.12   	 50.23   	  15.26		 40.71   	  25.43		
234.07   	141.60   	 50.29   	  66.12		 40.81   	  81.38		
235.60   	159.00   	 50.56   	 142.42		 41.14   	 132.25		
236.51   	176.39   	 51.13   	 254.32		 41.67   	 183.11		
235.29   	193.48   	 52.15   	 396.74		 42.40   	 223.80		
232.54   	209.96   	 53.73   	 564.60		 43.30   	 259.41		
228.58   	226.75   	 55.99   	 681.58		 44.33   	 284.84		
224.61   	243.53   	 58.72   	 732.45		 45.47   	 300.10		
220.64   	260.62   	 61.65   	 696.84		 46.67   	 300.10		
215.76   	277.40   	 64.44   	 610.37		 47.87   	 289.93		
209.35   	294.49   	 66.88   	 493.39		 49.03   	 274.67		
202.03   	311.58   	 68.85   	 335.71		 50.13   	 249.24		
195.31   	328.67   	 70.19   	 193.29		 51.13   	 218.72		
190.43   	346.07   	 70.97   	  76.30		 52.00   	 183.11		
187.38   	363.46   	 71.27   	 -10.17		 52.74   	 157.68		
184.63   	379.94   	 71.23   	 -66.12		 53.37   	 127.16		
180.36   	395.20   	 70.97   	 -71.21		 53.88   	  96.64		
174.26   	408.63   	 70.68   	 -50.86		 54.26   	  71.21		
166.93   	420.23   	 70.48   	  -5.09		 54.55   	  45.78		
160.22   	429.08   	 70.46   	  66.12		 54.73   	  15.26		
155.33   	432.43   	 70.72   	 132.25		 54.79   	   5.09		
152.28   	426.03   	 71.25   	 208.54		 54.81(S)	  -5.09		
150.45   	406.49   	 72.09   	 264.50		 54.79   	 -20.35		
150.15   	373.23   	 73.14   	 310.27		 54.71   	 -25.43		
151.67   	328.37   	 74.38   	 691.76		 54.61   	 -61.04		
163.27   	220.95   	 77.15   	 340.79		 54.36   	 -20.35		
173.03   	164.79   	 78.51   	 320.45		 54.28   	 -20.35		
183.72   	108.34   	 79.80   	 284.84		 54.20   	 -20.35		
194.09   	 53.41   	 80.94   	 223.80		 54.12   	 -10.17		
202.64   	  2.44   	 81.83   	 178.03		 54.08   	   0.00		
208.74   	-42.11   	 82.54   	 137.33		 54.08   	   0.00		
211.49   	-78.13   	 83.09   	  91.56		 54.08   	   5.09		
212.10   	-105.59   	 83.46   	  45.78		 54.10   	  15.26		
211.49   	-125.43   	 83.64   	  25.43		 54.16   	  15.26		
211.49   	-139.16   	 83.74   	  10.17		 54.22   	  10.17		
213.01   	-149.23   	 83.78   	  10.17		 54.26   	  10.17		
213.93   	-156.86   	 83.82   	  15.26		 54.30   	   0.00		
213.32   	-163.57   	 83.89   	  20.35		 54.30   	 -15.26		
210.27   	-170.29   	 83.97   	  30.52		 54.24   	 -30.52		
207.21   	-176.09   	 84.09   	  30.52		 54.12   	 -55.95		
206.30   	-180.36   	 84.21   	  35.61		 53.90   	 -81.38		
207.82   	-183.11   	 84.35   	  20.35		 53.57   	-116.99		
210.88   	-185.24   	 84.44(S)	   0.00		 53.10   	-157.68		
212.71   	-188.60   	 84.44   	 -30.52		 52.47   	-208.54		
212.40   	-194.70   	 84.31   	 -61.04		 51.64   	-289.93		
210.88   	-202.94   	 84.07   	 -86.47		 50.48   	-361.14		
208.44   	-211.18   	 83.72   	-111.90		 49.03   	-391.66		
206.30   	-216.67   	 83.28   	-142.42		 47.47   	-452.69		
204.47   	-217.59   	 82.71   	-167.85		 45.66   	-498.47		
203.25   	-215.45   	 82.03   	-167.85		 43.66   	-478.13		
202.03   	-213.32   	 81.36   	-172.94		 41.75   	-559.51		
200.81   	-214.54   	 80.67   	-183.11		 39.51   	-737.54		
199.58   	-219.42   	 79.94   	-178.03		 36.56   	-818.92		
198.97   	-225.52   	 79.23   	-162.77		 33.29   	-818.92		
199.89   	-229.49   	 78.58   	-152.59		 30.01   	-813.83		
202.33   	-229.19   	 77.97   	-142.42		 26.75   	-768.05		
205.69   	-225.52   	 77.40   	-132.25		 23.68   	-737.54		
209.05   	-220.64   	 76.87   	-132.25		 20.73   	-737.54		
211.49   	-216.06   	 76.34   	-127.16		 17.78   	-701.93		
213.93   	-211.79   	 75.83   	-122.07		 14.97   	-645.98		
217.90   	-205.99   	 75.34   	-127.16		 12.39   	-584.94		
223.39   	-198.97   	 74.83   	-137.33		 10.05   	-544.25		
228.58   	-190.73   	 74.28   	-142.42		  7.87   	-478.13		
231.32   	-183.41   	 73.71   	-152.59		  5.96   	-417.09		
231.02   	-176.70   	 73.10   	-157.68		  4.29   	-356.05		
230.10   	-170.90   	 72.47   	-167.85		  2.87   	-300.10		
231.32   	-165.10   	 71.80   	-172.94		  1.67   	-244.15		
235.60   	-159.00   	 71.11   	-178.03		  0.69   	-193.29		
241.39   	-153.20   	 70.40   	-172.94		 -0.08   	-147.51		
245.36   	-149.23   	 69.70   	-167.85		 -0.67   	-111.90		
245.97   	-148.32   	 69.03   	-167.85		 -1.12   	 -71.21		
242.92   	-150.45   	 68.36   	-157.68		 -1.40   	 -45.78		
238.34   	-155.03   	 67.73   	-152.59		 -1.59   	 -30.52		
234.68   	-159.91   	 67.12   	-142.42		 -1.71   	 -15.26		
232.24   	-163.88   	 66.55   	-106.82		 -1.77   	   0.00		
230.71   	-166.63   	 66.12   	 -86.47		 -1.77   	  10.17		
229.19   	-168.76   	 65.78   	 -66.12		 -1.73   	  10.17		
227.05   	-171.20   	 65.51   	 -55.95		 -1.69   	  10.17		
223.08   	-174.26   	 65.29   	 -35.61		 -1.65   	  -5.09		
218.20   	-177.31   	 65.15   	 -25.43		 -1.67   	 -15.26		
213.32   	-179.44   	 65.05   	 -35.61		 -1.73   	 -30.52		
209.96   	-179.44   	 64.90   	 -50.86		 -1.85   	 -50.86		
209.66   	-177.92   	 64.70   	 -55.95		 -2.05   	 -50.86		
211.79   	-174.56   	 64.48   	 -66.12		 -2.26   	 -45.78		
213.62   	-170.59   	 64.21   	 -76.30		 -2.44   	 -35.61		
212.71   	-167.54   	 63.91   	 -91.56		 -2.58   	 -25.43		
208.13   	-167.24   	 63.54   	-106.82		 -2.69   	 -10.17		
201.42   	-169.37   	 63.11   	-101.73		 -2.73(D)	   0.00		
196.23   	-172.12   	 62.71   	 -96.64		 -2.73   	  15.26		
195.31   	-172.73   	 62.32   	 -91.56		 -2.67   	  25.43		
198.67   	-169.07   	 61.95   	 -86.47		 -2.56   	  30.52		
205.08   	-161.44   	 61.61   	 -71.21		 -2.44   	  35.61		
211.79   	-151.67   	 61.32   	 -50.86		 -2.30   	  50.86		
217.29   	-141.91   	 61.12   	 -40.69		 -2.10   	  55.95		
221.56   	-133.67   	 60.96   	 -30.52		 -1.87   	  55.95		
224.30   	-127.87   	 60.83   	 -15.26		 -1.65   	  61.04		
225.52   	-124.82   	 60.77   	 -15.26		 -1.40   	  55.95		
225.22   	-123.90   	 60.71   	 -20.35		 -1.18   	  55.95		
224.00   	-123.60   	 60.63   	 -25.43		 -0.96   	  45.78		
222.78   	-121.15   	 60.53   	 -25.43		 -0.77   	  30.52		
223.69   	-114.44   	 60.43   	 -25.43		 -0.65   	  30.52		
227.36   	-101.01   	 60.33   	 -35.61		 -0.53   	  30.52		
233.76   	-77.21   	 60.18   	 -40.69		 -0.41   	  20.35		
241.39   	-40.28   	 60.02   	 -30.52		 -0.33   	  20.35		
248.41   	  7.63   	 59.90   	 -20.35		 -0.24   	  25.43		
252.99   	 56.15   	 59.82   	 -20.35		 -0.14   	  25.43		
254.21   	 90.94   	 59.74   	 -10.17		 -0.04   	  25.43		
252.69   	102.23   	 59.69   	   0.00		  0.06   	  20.35		
251.46   	 93.99   	 59.69   	   5.09		  0.14   	  25.43		
255.43   	 80.87   	 59.71   	  10.17		  0.24   	  25.43		
266.72   	 76.60   	 59.76   	   0.00		  0.35   	  30.52		
283.20   	 83.01   	 59.76   	  -5.09		  0.47   	  30.52		
297.24   	 87.28   	 59.74   	 -10.17		  0.59   	  25.43		
299.68   	 72.94   	 59.69   	 -20.35		  0.69   	  30.52		
286.25   	 33.87   	 59.61   	 -30.52		  0.81   	  35.61		
261.84   	-21.06   	 59.49   	 -30.52		  0.96   	  20.35		
236.21   	-74.16   	 59.37   	 -25.43		  1.04   	  20.35		
218.20   	-109.56   	 59.27   	 -20.35		  1.12   	  15.26		
211.79   	-122.38   	 59.19   	 -20.35		  1.18   	  25.43		
213.93   	-121.15   	 59.10   	 -10.17		  1.28   	  20.35		
217.59   	-120.24   	 59.06   	  10.17		  1.36   	  25.43		
216.37   	-130.00   	 59.10   	   5.09		  1.46   	  25.43		
208.44   	-150.45   	 59.12   	  10.17		  1.57   	  35.61		
196.23   	-172.73   	 59.17   	   5.09		  1.71   	  30.52		
184.63   	-186.77   	 59.19   	   5.09		  1.83   	  35.61		
177.92   	-188.29   	 59.21   	   5.09		  1.97   	  30.52		
177.00   	-181.58   	 59.23   	   0.00		  2.10   	  30.52		
179.44   	-174.56   	 59.23   	 -15.26		  2.22   	  30.52		
180.97   	-173.34   	 59.17   	 -25.43		  2.34   	  25.43		
178.53   	-177.00   	 59.06   	 -25.43		  2.44   	  20.35		
172.42   	-181.58   	 58.96   	 -25.43		  2.52   	   5.09		
165.10   	-183.72   	 58.86   	 -25.43		  2.54   	   0.00		
160.52   	-181.58   	 58.76   	 -15.26		  2.54   	   0.00		
159.91   	-177.00   	 58.70   	  -5.09		  2.54   	 -10.17		
162.66   	-172.42   	 58.68   	   5.09		  2.50   	 -10.17		
165.71   	-169.68   	 58.70   	   0.00		  2.46   	   0.00		
166.32   	-169.98   	 58.70   	   5.09		  2.46   	   0.00		
163.27   	-172.42   	 58.72   	   0.00		  2.46   	  10.17		
158.39   	-175.78   	 58.72   	   0.00		  2.50   	  10.17		
153.50   	-178.53   	 58.72   	 -10.17		  2.54   	  10.17		
150.15   	-179.75   	 58.68   	 -25.43		  2.58   	  10.17		
147.71   	-179.44   	 58.58   	 -25.43		  2.62   	  15.26		
144.96   	-178.22   	 58.47   	 -25.43		  2.69   	  25.43		
142.52   	-177.00   	 58.37   	 -25.43		  2.79   	  30.52		
141.60   	-177.92   	 58.27   	 -30.52		  2.91   	  35.61		
144.04   	-185.24   	 58.15   	 -30.52		  3.05   	  40.69		
151.67   	-203.55   	 58.03   	 -20.35		  3.21   	  40.69		
164.49   	-228.27   	 57.94   	 -10.17		  3.38   	  50.86		
180.97   	-234.99   	 57.90   	 -10.17		  3.58   	  55.95		
198.97   	-184.33   	 57.86   	 -10.17		  3.80   	  50.86		
219.12   	-34.79   	 57.82   	 -15.26		  4.01   	  50.86		
246.28   	233.76   	 57.76   	 -25.43		  4.21   	  40.69		
279.54   	603.94   	 57.66   	 -30.52		  4.37   	  35.61		
295.72   	1019.29   	 57.54   	 -30.52		  4.52   	  30.52		
252.69   	1389.47   	 57.42   	 -66.12		  4.64   	  40.69		
-115.05   	1640.93(R)	 57.15   	 -35.61		  4.80(E)	  10.17		
-379.94   	1463.93   	 57.01   	 -30.52		  4.84   	   0.00		
-596.62   	1165.47   	 56.89   	 -25.43		  4.84   	   0.00		
-710.14   	849.61   	 56.79   	 -15.26		  4.84   	 -10.17		
-721.44   	578.61   	 56.72   	 -10.17		  4.80   	 -20.35		
-671.08   	341.80   	 56.68   	 -10.17		  4.72   	 -25.43		
-599.98   	 93.38   	 56.64   	  -5.09		  4.62   	 -30.52		
-522.16   	-170.90   	 56.62   	 -10.17		  4.50   	 -30.52		
-427.55   	-387.57   	 56.58   	 -15.26		  4.37   	 -30.52		
-305.79   	-472.72   	 56.52   	 -25.43		  4.25   	 -20.35		
-165.71   	-399.17   	 56.42   	 -25.43		  4.17   	  -5.09		
-33.26   	-231.93   	 56.32   	 -30.52		  4.15   	  35.61		
 65.61   	-83.31   	 56.20   	 -30.52		  4.29   	 101.73		
118.71   	-28.69   	 56.07   	 -35.61		  4.70   	 167.85		
131.23   	-63.17   	 55.93   	 -40.69		  5.37   	 218.72		
121.77   	-126.65   	 55.77   	 -30.52		  6.25   	 203.46		
110.47   	-162.66   	 55.65   	 -20.35		  7.06   	 198.37		
108.64   	-155.33   	 55.56   	 -20.35		  7.85   	 269.58		
115.97   	-128.17   	 55.48   	 -20.35		  8.93   	 335.71		
125.43   	-110.78   	 55.40   	 -20.35		 10.27   	 366.22		
130.92   	-114.14   	 55.32   	 -20.35		 11.74   	 422.18		
130.62   	-128.17   	 55.24   	 -25.43		 13.43   	 493.39		
126.95   	-135.50   	 55.14   	 -40.69		 15.40   	 528.99		
123.90   	-127.87   	 54.97   	 -40.69		 17.52   	 564.60		
122.38   	-109.56   	 54.81   	 -91.56		 19.78   	1286.87		
124.51   	-86.36   	 54.45   	 -40.69		 24.92   	 696.84		
126.04   	-90.64   	 54.28   	 -30.52		 27.71   	 737.54		
127.56   	-96.44   	 54.16   	 -30.52		 30.66   	 757.88		
130.62   	-94.60   	 54.04   	 -30.52		 33.69   	 773.14		
135.80   	-81.48   	 53.92   	 -25.43		 36.79   	 793.49		
142.52   	-61.95   	 53.81   	 -10.17		 39.96   	 798.57		
147.71   	-46.69   	 53.77   	 -15.26		 43.15   	 762.97		
148.62   	-41.81   	 53.71   	 -20.35		 46.21   	 696.84		
144.96   	-46.69   	 53.63   	 -25.43		 48.99   	 610.37		
138.85   	-51.88   	 53.53   	 -25.43		 51.43   	 498.47		
133.97   	-48.22   	 53.43   	 -40.69		 53.43   	 371.31		
132.14   	-32.35   	 53.27   	 -45.78		 54.91   	 218.72		
132.75   	 -8.54   	 53.08   	 -45.78		 55.79   	  91.56		
134.58   	 14.04   	 52.90   	 -40.69		 56.15   	 -20.35		
137.02   	 27.77   	 52.74   	 -35.61		 56.07   	-122.07		
139.77   	 31.43   	 52.59   	 -35.61		 55.58   	-203.46		
144.04   	 30.52   	 52.45   	 -20.35		 54.77   	-264.50		
148.01   	 32.04   	 52.37   	 -10.17		 53.71   	-305.19		
150.15   	 40.28   	 52.33   	  -5.09		 52.49   	-335.71		
148.01   	 53.71   	 52.31   	 -15.26		 51.15   	-325.53		
141.91   	 66.53   	 52.25   	  -5.09		 49.85   	-305.19		
135.50   	 73.24   	 52.23   	  -5.09		 48.63   	-279.75		
132.45   	 72.94   	 52.21   	 -10.17		 47.51   	-218.72		
133.67   	 72.02   	 52.17   	 -20.35		 46.63   	-152.59		
137.02   	 78.43   	 52.09   	  -5.09		 46.02   	-111.90		
136.41   	120.54   	 52.06(D)	  25.43		 45.57   	  45.78		
131.23   	144.65   	 52.17   	  76.30		 45.76   	 116.99		
126.04   	159.91   	 52.47   	 167.85		 46.23   	 162.77		
123.60   	165.71   	 53.14   	 295.01		 46.88   	 213.63		
123.90   	169.37   	 54.32   	 447.61		 47.73   	 264.50		
124.51   	179.75   	 56.11   	 600.20		 48.79   	 300.10		
122.07   	201.11   	 58.51   	 696.84		 49.99   	 320.45		
115.05   	229.80   	 61.30   	 727.36		 51.27   	 335.71		
105.29   	257.26   	 64.21   	 681.58		 52.61   	 350.97		
 95.83   	275.88   	 66.94   	 579.86		 54.02   	 335.71		
 89.42   	286.25   	 69.26   	 452.69		 55.36   	 305.19		
 86.98   	294.49   	 71.07   	 310.27		 56.58   	 279.75		
 87.89   	309.45   	 72.31   	 172.94		 57.70   	 228.89		
 89.11   	333.86   	 73.00   	  66.12		 58.62   	 183.11		
 87.59   	363.77   	 73.27   	 -15.26		 59.35   	 157.68		
 81.48   	390.93   	 73.20   	 -55.95		 59.98   	 122.07		
 71.41   	407.41   	 72.98   	 -61.04		 60.47   	  86.47		
 60.42   	411.07   	 72.74   	 -30.52		 60.81   	  50.86		
 51.27   	406.19   	 72.61   	  30.52		 61.02   	  25.43		
 45.47   	399.78   	 72.74   	  91.56		 61.12(S)	  -5.09		
 41.20   	394.90   	 73.10   	 162.77		 61.10   	 -30.52		
 36.01   	388.49   	 73.75   	 223.80		 60.98   	 -25.43		
 29.30   	372.62   	 74.65   	 274.67		 60.87   	 -20.35		
 22.58   	339.97   	 75.75   	 315.36		 60.79   	 -45.78		
 19.23   	289.61   	 77.01   	 671.41		 60.61   	 -71.21		
 27.77   	167.54   	 79.69   	 330.62		 60.33   	 -20.35		
 36.01   	115.66   	 81.02   	 300.10		 60.24   	 -20.35		
 42.42   	 73.85   	 82.22   	 264.50		 60.16   	  -5.09		
 45.78   	 38.15   	 83.28   	 218.72		 60.14   	  10.17		
 47.61   	  2.44   	 84.15   	 167.85		 60.18   	  15.26		
 50.66   	-36.01   	 84.82   	 122.07		 60.24   	  30.52		
 56.15   	-73.24   	 85.31   	  81.38		 60.37   	  25.43		
 62.87   	-102.84   	 85.64   	  61.04		 60.47   	  35.61		
 67.14   	-120.24   	 85.88   	  40.69		 60.61   	  40.69		
 67.75   	-126.34   	 86.04   	  25.43		 60.77   	  35.61		
 65.31   	-126.34   	 86.14   	  30.52		 60.92   	  30.52		
 63.48   	-126.65   	 86.27   	  20.35		 61.04   	  20.35		
 65.61   	-130.92   	 86.35   	  10.17		 61.12   	   0.00		
 70.19   	-138.85   	 86.39   	   5.09		 61.12   	 -20.35		
 74.16   	-145.57   	 86.41   	   5.09		 61.04   	 -50.86		
 74.46   	-147.40   	 86.43(S)	 -10.17		 60.83   	 -81.38		
 71.72   	-143.13   	 86.39   	 -25.43		 60.51   	-116.99		
 68.36   	-136.11   	 86.29   	 -50.86		 60.04   	-167.85		
 67.75   	-131.53   	 86.08   	 -66.12		 59.37   	-218.72		
 70.80   	-134.28   	 85.82   	 -81.38		 58.49   	-284.84		
 75.38   	-144.65   	 85.49   	 -96.64		 57.35   	-345.88		
 78.43   	-157.78   	 85.11   	-137.33		 55.97   	-376.40		
 77.82   	-167.24   	 84.56   	-162.77		 54.47   	-437.43		
 73.55   	-169.07   	 83.91   	-172.94		 52.72   	-467.95		
 67.44   	-165.41   	 83.21   	-178.03		 50.84   	-417.09		
 60.73   	-162.66   	 82.50   	-188.20		 49.18   	-503.56		
 55.85   	-166.63   	 81.75   	-172.94		 47.16   	-630.72		
 53.71   	-177.61   	 81.06   	-162.77		 44.64   	-707.02		
 54.02   	-188.90   	 80.41   	-147.51		 41.81   	-798.57		
 56.15   	-192.26   	 79.82   	-142.42		 38.62   	-839.26		
 57.98   	-184.33   	 79.25   	-127.16		 35.26   	-788.40		
 57.98   	-169.68   	 78.74   	-116.99		 32.11   	-752.79		
 55.54   	-156.86   	 78.27   	-116.99		 29.09   	-773.14		
 50.96   	-153.81   	 77.80   	-111.90		 26.00   	-752.79		
 46.69   	-160.52   	 77.35   	-116.99		 22.99   	-701.93		
 44.25   	-169.98   	 76.89   	-137.33		 20.18   	-656.15		
 44.25   	-174.26   	 76.34   	-147.51		 17.56   	-620.55		
 45.17   	-169.07   	 75.75   	-152.59		 15.08   	-574.77		
 44.86   	-157.17   	 75.14   	-167.85		 12.78   	-513.73		
 44.25   	-144.35   	 74.47   	-183.11		 10.72   	-462.87		
 45.47   	-136.72   	 73.73   	-183.11		  8.87   	-406.92		
 50.35   	-136.11   	 73.00   	-178.03		  7.24   	-345.88		
 58.59   	-139.47   	 72.29   	-172.94		  5.86   	-289.93		
 65.92   	-142.52   	 71.60   	-183.11		  4.70   	-239.06		
 68.66   	-141.91   	 70.86   	-172.94		  3.74   	-183.11		
 65.61   	-138.55   	 70.17   	-157.68		  3.01   	-147.51		
 60.42   	-135.19   	 69.54   	-152.59		  2.42   	-101.73		
 57.68   	-134.58   	 68.93   	-147.51		  2.01   	 -71.21		
 60.12   	-137.02   	 68.34   	-132.25		  1.73   	 -50.86		
 66.83   	-140.38   	 67.81   	-111.90		  1.53   	 -40.69		
 73.85   	-143.13   	 67.36   	 -96.64		  1.36   	 -35.61		
 77.51   	-145.26   	 66.98   	 -81.38		  1.22   	 -35.61		
 76.60   	-148.62   	 66.65   	 -61.04		  1.08   	 -40.69		
 71.11   	-154.42   	 66.41   	 -50.86		  0.92   	 -45.78		
 64.09   	-162.35   	 66.21   	 -50.86		  0.73   	 -45.78		
 57.98   	-169.37   	 66.00   	 -61.04		  0.55   	 -40.69		
 54.93   	-172.12   	 65.76   	 -50.86		  0.39   	 -35.61		
 55.24   	-169.98   	 65.55   	 -55.95		  0.24   	 -30.52		
 57.68   	-164.79   	 65.33   	 -66.12		  0.12   	 -20.35		
 59.20   	-160.22   	 65.07   	 -86.47		  0.04   	 -25.43		
 57.98   	-158.08   	 64.72   	 -86.47		 -0.06   	 -30.52		
 54.02   	-159.61   	 64.37   	 -86.47		 -0.18   	 -40.69		
 49.74   	-163.27   	 64.03   	 -91.56		 -0.35   	 -45.78		
 46.39   	-166.93   	 63.66   	 -96.64		 -0.53   	 -45.78		
 45.47   	-169.68   	 63.28   	 -91.56		 -0.71   	 -30.52		
 46.69   	-169.68   	 62.91   	 -91.56		 -0.83   	 -20.35		
 48.83   	-166.32   	 62.54   	 -81.38		 -0.92(D)	   5.09		
 50.66   	-159.00   	 62.22   	 -61.04		 -0.90   	  35.61		
 50.66   	-150.15   	 61.97   	 -55.95		 -0.75   	  45.78		
 48.22   	-142.82   	 61.75   	 -45.78		 -0.57   	  50.86		
 44.25   	-138.24   	 61.57   	 -40.69		 -0.37   	  55.95		
 40.28   	-136.11   	 61.40   	 -15.26		 -0.14   	  61.04		
 39.06   	-134.58   	 61.34   	 -10.17		  0.10   	  55.95		
 40.59   	-131.84   	 61.30   	 -20.35		  0.33   	  55.95		
 43.64   	-129.09   	 61.22   	 -25.43		  0.55   	  45.78		
 45.78   	-128.17   	 61.12   	 -20.35		  0.73   	  35.61		
 45.17   	-130.00   	 61.04   	 -15.26		  0.87   	  35.61		
 41.81   	-134.28   	 60.98   	 -30.52		  1.02   	  30.52		
 37.84   	-137.94   	 60.85   	 -35.61		  1.14   	  15.26		
 34.79   	-138.55   	 60.71   	 -40.69		  1.20   	  15.26		
 33.87   	-135.19   	 60.55   	 -25.43		  1.26   	  10.17		
 34.18   	-129.70   	 60.45   	 -20.35		  1.30   	  -5.09		
 34.79   	-123.60   	 60.37   	 -20.35		  1.28   	  -5.09		
 35.40   	-117.49   	 60.28   	 -15.26		  1.26   	  -5.09		
 38.15   	-109.25   	 60.22   	  -5.09		  1.24   	 -10.17		
 44.56   	-92.77   	 60.20   	  -5.09		  1.20   	 -10.17		
 54.32   	-62.26   	 60.18   	  -5.09		  1.16   	 -10.17		
 62.56   	-18.62   	 60.16   	 -15.26		  1.12   	 -15.26		
 65.31   	 28.99   	 60.10   	 -10.17		  1.06   	 -10.17		
 60.42   	 65.31   	 60.06   	 -15.26		  1.02   	  -5.09		
 52.80   	 80.57   	 60.00   	 -20.35		  1.00   	  -5.09		
 50.35   	 77.21   	 59.92   	 -30.52		  0.98   	  -5.09		
