SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
  5.49   	 26.86   	 44.98   	-213.63		  6.98   	-310.27		
 15.56   	 53.10   	 44.13   	-167.85		  5.74   	-269.58		
 24.72   	 73.55   	 43.46   	-132.25		  4.66   	-218.72		
 32.96   	 80.57   	 42.93   	-111.90		  3.78   	-172.94		
 39.06   	 68.97   	 42.48   	-106.82		  3.09   	-132.25		
 39.67   	 39.37   	 42.05   	-127.16		  2.56   	 -96.64		
 29.30   	 -3.97   	 41.55   	-147.51		  2.18   	 -61.04		
  5.19   	-52.19   	 40.96   	-172.94		  1.93   	 -35.61		
-28.69   	-95.52   	 40.26   	-188.20		  1.79   	 -25.43		
-62.26   	-127.56   	 39.51   	-198.37		  1.69   	 -10.17		
-85.14   	-145.87   	 38.72   	-183.11		  1.65   	  -5.09		
-93.38   	-152.59   	 37.99   	-172.94		  1.63   	 -10.17		
-90.33   	-151.98   	 37.29   	-137.33		  1.59   	  -5.09		
-83.92   	-150.15   	 36.74   	-111.90		  1.57   	 -10.17		
-80.26   	-149.23   	 36.30   	 -76.30		  1.53   	 -15.26		
-80.87   	-150.76   	 35.99   	 -55.95		  1.46   	 -20.35		
-83.62   	-152.89   	 35.77   	 -45.78		  1.38   	 -25.43		
-85.75   	-154.11   	 35.58   	 -40.69		  1.28   	 -30.52		
-87.59   	-155.03   	 35.42   	 -35.61		  1.16   	 -30.52		
-93.08   	-159.61   	 35.28   	 -50.86		  1.04   	 -35.61		
-110.47   	-170.29   	 35.08   	 -55.95		  0.90   	 -25.43		
-140.38   	-179.14   	 34.85   	 -71.21		  0.79   	 -25.43		
-159.30   	-155.94   	 34.57   	 -81.38		  0.69   	 -10.17		
-115.36   	-41.81   	 34.24   	 -91.56		  0.65(D)	   0.00		
 49.44   	226.75   	 33.88   	 -91.56		  0.65   	  15.26		
340.27   	659.18   	 33.51   	 -91.56		  0.71   	  35.61		
663.76   	1142.88   	 33.14   	 -91.56		  0.85   	  61.04		
793.46   	1391.60(R)	 32.78   	 -76.30		  1.10   	  66.12		
468.75   	892.03   	 32.47   	 -66.12		  1.36   	  66.12		
 40.28   	154.42   	 32.21   	 -66.12		  1.63   	  61.04		
-281.68   	-477.60   	 31.94   	 -55.95		  1.87   	  55.95		
-374.45   	-738.22   	 31.72   	 -61.04		  2.10   	  50.86		
-271.91   	-607.91   	 31.47   	 -55.95		  2.30   	  40.69		
-109.86   	-294.19   	 31.25   	 -61.04		  2.46   	  35.61		
-13.12   	-54.02   	 31.01   	 -61.04		  2.60   	  40.69		
-15.56   	-10.07   	 30.76   	 -61.04		  2.77   	  40.69		
-70.19   	-107.42   	 30.52   	 -45.78		  2.93   	  55.95		
-111.69   	-212.71   	 30.34   	 -45.78		  3.15   	  76.30		
-112.00   	-240.17   	 30.15   	 -35.61		  3.46   	 106.82		
-85.14   	-197.45   	 30.01   	 -35.61		  3.89   	 142.42		
-59.81   	-141.60   	 29.87   	 -30.52		  4.46   	 183.11		
-50.66   	-115.36   	 29.75   	 -30.52		  5.19   	 239.06		
-55.85   	-121.77   	 29.62   	 -30.52		  6.14   	 295.01		
-63.78   	-138.85   	 29.50   	 -40.69		  7.32   	 340.79		
-66.83   	-147.40   	 29.34   	 -45.78		  8.69   	 376.40		
-63.78   	-142.82   	 29.16   	 -55.95		 10.19   	 412.00		
-58.90   	-131.84   	 28.93   	 -66.12		 11.84   	 422.18		
-55.54   	-122.07   	 28.67   	 -66.12		 13.53   	 412.00		
-55.54   	-117.19   	 28.40   	 -61.04		 15.18   	 391.66		
-56.15   	-115.97   	 28.16   	 -50.86		 16.74   	 345.88		
-55.54   	-114.75   	 27.96   	 -10.17		 18.13   	 300.10		
-52.80   	-111.69   	 27.91(D)	 157.68		 19.33   	 213.63		
-46.08   	-100.71   	 28.55   	 259.41		 20.18   	 157.68		
-43.03   	-94.91   	 29.58   	 356.05		 20.81   	 106.82		
-40.28   	-88.50   	 31.01   	 452.69		 21.24   	  76.30		
-36.62   	-81.48   	 32.82   	 523.90		 21.55   	  45.78		
-32.96   	-74.46   	 34.91   	 569.68		 21.73   	  25.43		
-29.30   	-67.14   	 37.19   	 584.94		 21.83   	  20.35		
-25.94   	-60.73   	 39.53   	 584.94		 21.91   	  15.26		
-23.19   	-54.63   	 41.87   	 574.77		 21.97   	  15.26		
-21.06   	-49.74   	 44.17   	 559.51		 22.03   	  25.43		
-19.23   	-46.08   	 46.41   	 544.25		 22.14   	  35.61		
-17.70   	-43.03   	 48.59   	 523.90		 22.28   	  55.95		
-15.26   	-38.45   	 50.68   	 503.56		 22.50   	  66.12		
-11.60   	-31.74   	 52.70   	 483.21		 22.77   	  86.47		
 -7.02   	-23.50   	 54.63   	 467.95		 23.11   	  91.56		
 -2.75   	-14.95   	 56.50   	 452.69		 23.48   	 106.82		
  0.92   	 -7.93   	 58.31   	 427.26		 23.91   	 106.82		
  3.36   	 -2.44   	 60.02   	 401.83		 24.33   	  96.64		
  6.10   	  3.97   	 61.63   	 376.40		 24.72   	  86.47		
 10.68   	 13.43   	 63.13   	 340.79		 25.07   	  61.04		
 17.09   	 26.25   	 64.50   	 305.19		 25.31   	  30.52		
 24.41   	 39.67   	 65.72   	 264.50		 25.43   	   5.09		
 31.13   	 51.88   	 66.77   	 233.98		 25.45   	 -20.35		
 36.93   	 61.34   	 67.71   	 193.29		 25.37   	 -40.69		
 41.50   	 68.66   	 68.48   	 157.68		 25.21   	 -50.86		
 46.08   	 75.38   	 69.11   	 116.99		 25.00   	 -50.86		
 50.96   	 82.70   	 69.58   	  91.56		 24.80   	 -35.61		
 56.46   	 89.72   	 69.95   	  61.04		 24.66   	 -20.35		
 61.65   	 96.74   	 70.19   	  40.69		 24.58   	   0.00		
 66.83   	104.06   	 70.36   	  10.17		 24.58   	  25.43		
 71.72   	112.92   	 70.40(S)	 -20.35		 24.68   	  45.78		
 77.21   	122.99   	 70.32   	 -40.69		 24.86   	  61.04		
 83.31   	133.67   	 70.15   	 -71.21		 25.11   	  71.21		
 90.64   	144.65   	 69.87   	 -86.47		 25.39   	  81.38		
 99.79   	155.64   	 69.52   	-106.82		 25.72   	  76.30		
111.08   	166.63   	 69.09   	-116.99		 26.02   	  61.04		
123.29   	177.61   	 68.63   	-127.16		 26.27   	  45.78		
133.67   	185.85   	 68.12   	-137.33		 26.45   	  20.35		
138.85   	188.29   	 67.57   	-142.42		 26.53(S)	  -5.09		
136.11   	182.19   	 67.00   	-152.59		 26.51   	 -35.61		
123.29   	166.63   	 66.39   	-157.68		 26.37   	 -66.12		
101.62   	142.21   	 65.76   	-162.77		 26.10   	 -86.47		
 73.24   	110.78   	 65.11   	-157.68		 25.76   	-106.82		
 42.72   	 74.46   	 64.48   	-157.68		 25.33   	-116.99		
 13.73   	 36.01   	 63.85   	-152.59		 24.86   	-122.07		
-10.68   	 -1.83   	 63.23   	-142.42		 24.37   	-122.07		
-29.30   	-34.79   	 62.67   	-132.25		 23.89   	-116.99		
-43.03   	-61.65   	 62.14   	-122.07		 23.42   	-101.73		
-52.80   	-82.09   	 61.65   	-116.99		 23.01   	 -81.38		
-60.12   	-97.35   	 61.18   	-111.90		 22.69   	 -61.04		
-65.31   	-108.95   	 60.73   	-106.82		 22.44   	 -40.69		
-68.66   	-117.49   	 60.30   	-101.73		 22.28   	 -35.61		
-71.11   	-122.99   	 59.90   	-101.73		 22.14   	 -20.35		
-73.24   	-126.04   	 59.49   	-106.82		 22.05   	 -30.52		
-75.38   	-127.87   	 59.06   	-111.90		 21.93   	 -40.69		
-76.90   	-129.09   	 58.62   	-116.99		 21.77   	 -66.12		
-77.21   	-129.09   	 58.15   	-137.33		 21.51   	-106.82		
-75.99   	-127.87   	 57.60   	-152.59		 21.08   	-152.59		
-74.16   	-126.04   	 56.99   	-167.85		 20.47   	-208.54		
-72.63   	-122.99   	 56.32   	-193.29		 19.63   	-264.50		
-71.41   	-118.10   	 55.54   	-213.63		 18.58   	-320.45		
-68.36   	-108.95   	 54.69   	-239.06		 17.29   	-366.22		
-61.95   	-93.99   	 53.73   	-264.50		 15.83   	-401.83		
-52.49   	-75.68   	 52.68   	-300.10		 14.22   	-422.18		
-41.50   	-57.68   	 51.47   	-320.45		 12.53   	-427.26		
-31.74   	-43.64   	 50.19   	-340.79		 10.82   	-417.09		
-24.11   	-32.04   	 48.83   	-335.71		  9.16   	-386.57		
-16.48   	-18.31   	 47.49   	-315.36		  7.61   	-350.97		
 -7.63   	  1.83   	 46.23   	-274.67		  6.21   	-295.01		
  2.75   	 28.38   	 45.13   	-228.89		  5.03   	-244.15		
 14.04   	 56.15   	 44.21   	-183.11		  4.05   	-193.29		
 24.41   	 76.29   	 43.48   	-152.59		  3.28   	-137.33		
 33.57   	 80.87   	 42.87   	-127.16		  2.73   	 -91.56		
 39.06   	 66.83   	 42.36   	-116.99		  2.36   	 -55.95		
 36.62   	 34.48   	 41.89   	-127.16		  2.14   	 -25.43		
 21.36   	-10.07   	 41.38   	-142.42		  2.03   	  -5.09		
 -7.63   	-57.98   	 40.81   	-162.77		  2.01   	  -5.09		
-43.33   	-99.18   	 40.16   	-178.03		  1.99   	   0.00		
-75.68   	-127.56   	 39.45   	-178.03		  1.99   	 -10.17		
-94.60   	-142.21   	 38.74   	-172.94		  1.95   	 -20.35		
-98.88   	-146.79   	 38.05   	-152.59		  1.87   	 -35.61		
-94.30   	-147.40   	 37.44   	-132.25		  1.73   	 -45.78		
-89.11   	-147.71   	 36.91   	-106.82		  1.55   	 -45.78		
-87.59   	-148.01   	 36.48   	 -81.38		  1.36   	 -55.95		
-89.11   	-148.01   	 36.15   	 -66.12		  1.14   	 -45.78		
-90.33   	-147.09   	 35.89   	 -55.95		  0.96   	 -45.78		
-89.42   	-145.57   	 35.67   	 -61.04		  0.77   	 -35.61		
-88.20   	-146.18   	 35.42   	 -66.12		  0.63   	 -25.43		
-93.69   	-152.89   	 35.16   	 -76.30		  0.53   	 -10.17		
-115.36   	-166.02   	 34.85   	 -86.47		  0.49   	  -5.09		
-149.54   	-173.65   	 34.51   	 -91.56		  0.47(D)	   5.09		
-165.41   	-139.47   	 34.14   	 -86.47		  0.49   	  20.35		
-105.90   	 -0.31   	 33.79   	 -81.38		  0.57   	  25.43		
 85.75   	303.96   	 33.47   	 -76.30		  0.67   	  35.61		
396.73   	763.24   	 33.16   	 -66.12		  0.81   	  40.69		
714.11   	1237.49   	 32.90   	 -50.86		  0.98   	  61.04		
751.34   	1336.98(R)	 32.70   	 -55.95		  1.22   	  55.95		
389.40   	763.86   	 32.47   	 -50.86		  1.44   	  55.95		
-36.93   	 14.95   	 32.27   	 -50.86		  1.67   	  55.95		
-321.35   	-560.61   	 32.06   	 -50.86		  1.89   	  55.95		
-369.26   	-736.08   	 31.86   	 -50.86		  2.12   	  50.86		
-241.39   	-545.96   	 31.66   	 -50.86		  2.32   	  50.86		
-82.70   	-226.75   	 31.45   	 -61.04		  2.52   	  50.86		
 -4.88   	-22.28   	 31.21   	 -61.04		  2.73   	  55.95		
-24.11   	-18.01   	 30.97   	 -55.95		  2.95   	  61.04		
-81.79   	-130.62   	 30.74   	 -61.04		  3.19   	  71.21		
-116.88   	-226.14   	 30.50   	 -66.12		  3.48   	  91.56		
-109.25   	-236.21   	 30.23   	 -66.12		  3.85   	 111.90		
-79.96   	-184.33   	 29.97   	 -66.12		  4.29   	 142.42		
-57.07   	-131.23   	 29.70   	 -66.12		  4.86   	 178.03		
-52.49   	-112.61   	 29.44   	 -66.12		  5.57   	 223.80		
-60.12   	-122.99   	 29.18   	 -61.04		  6.47   	 274.67		
-68.05   	-137.94   	 28.93   	 -55.95		  7.57   	 310.27		
-68.66   	-140.99   	 28.71   	 -45.78		  8.81   	 356.05		
-63.17   	-131.53   	 28.52   	 -45.78		 10.23   	 386.57		
-56.76   	-119.02   	 28.34   	 -40.69		 11.78   	 401.83		
-54.02   	-110.78   	 28.18   	 -20.35		 13.39   	 401.83		
-55.24   	-108.64   	 28.10   	 -10.17		 14.99   	 386.57		
-56.76   	-108.64   	 28.06(D)	  20.35		 16.54   	 350.97		
-55.85   	-106.20   	 28.14   	  61.04		 17.94   	 305.19		
-52.19   	-99.79   	 28.38   	 218.72		 19.17   	 249.24		
-43.64   	-85.75   	 29.26   	 310.27		 20.16   	 193.29		
-42.11   	-82.40   	 30.50   	 391.66		 20.94   	 152.59		
-41.50   	-80.26   	 32.06   	 467.95		 21.55   	 116.99		
-40.59   	-77.51   	 33.94   	 518.82		 22.01   	  86.47		
-38.76   	-72.33   	 36.01   	 539.16		 22.36   	  66.12		
-35.40   	-65.31   	 38.17   	 534.08		 22.62   	  50.86		
-31.74   	-57.68   	 40.31   	 528.99		 22.83   	  40.69		
-28.69   	-50.96   	 42.42   	 518.82		 22.99   	  35.61		
-26.25   	-45.47   	 44.50   	 503.56		 23.13   	  35.61		
-23.80   	-39.67   	 46.51   	 508.65		 23.28   	  40.69		
-21.06   	-32.35   	 48.55   	 503.56		 23.44   	  40.69		
-17.70   	-23.50   	 50.56   	 508.65		 23.60   	  50.86		
-14.65   	-14.34   	 52.59   	 508.65		 23.80   	  50.86		
-11.90   	 -6.10   	 54.63   	 493.39		 24.01   	  50.86		
 -9.16   	  0.31   	 56.60   	 493.39		 24.21   	  55.95		
 -5.80   	  6.10   	 58.58   	 467.95		 24.44   	  61.04		
 -1.22   	 12.82   	 60.45   	 437.43		 24.68   	  66.12		
  4.88   	 21.67   	 62.20   	 406.92		 24.94   	  66.12		
 10.99   	 31.74   	 63.82   	 366.22		 25.21   	  55.95		
 16.78   	 42.42   	 65.29   	 325.53		 25.43   	  55.95		
 21.67   	 53.10   	 66.59   	 284.84		 25.66   	  45.78		
 25.94   	 63.17   	 67.73   	 239.06		 25.84   	  45.78		
 29.91   	 72.33   	 68.69   	 183.11		 26.02   	  40.69		
 32.96   	 79.96   	 69.42   	 137.33		 26.19   	  25.43		
 35.40   	 86.06   	 69.97   	  81.38		 26.29   	  10.17		
 38.76   	 92.16   	 70.29   	  40.69		 26.33   	   5.09		
 43.33   	 99.49   	 70.46   	   5.09		 26.35   	   0.00		
 50.35   	108.95   	 70.48(S)	 -20.35		 26.35   	  -5.09		
 57.98   	119.93   	 70.40   	 -35.61		 26.33   	   0.00		
 63.78   	130.00   	 70.25   	 -45.78		 26.33   	   0.00		
 67.75   	138.24   	 70.07   	 -55.95		 26.33   	   5.09		
 70.50   	144.96   	 69.85   	 -55.95		 26.35   	  15.26		
 74.46   	152.89   	 69.62   	 -66.12		 26.41   	  25.43		
 81.48   	163.88   	 69.36   	 -76.30		 26.51   	  30.52		
 91.25   	177.31   	 69.05   	 -96.64		 26.63   	  35.61		
101.62   	190.43   	 68.67   	-106.82		 26.78   	  25.43		
110.17   	199.58   	 68.24   	-116.99		 26.88   	  15.26		
114.14   	200.81   	 67.77   	-122.07		 26.94   	   5.09		
111.08   	192.57   	 67.28   	-116.99		 26.96(S)	 -10.17		
 99.49   	174.26   	 66.82   	-116.99		 26.92   	 -25.43		
 79.96   	147.09   	 66.35   	-116.99		 26.82   	 -30.52		
 54.02   	112.30   	 65.88   	-127.16		 26.69   	 -35.61		
 25.33   	 72.63   	 65.37   	-132.25		 26.55   	 -50.86		
 -2.14   	 31.43   	 64.84   	-137.33		 26.35   	 -61.04		
-24.72   	 -7.32   	 64.29   	-142.42		 26.10   	 -66.12		
-41.50   	-39.98   	 63.72   	-137.33		 25.84   	 -71.21		
-52.19   	-65.61   	 63.17   	-137.33		 25.55   	 -71.21		
-58.59   	-83.62   	 62.62   	-132.25		 25.27   	 -81.38		
-62.87   	-96.13   	 62.10   	-127.16		 24.94   	 -81.38		
-65.92   	-104.37   	 61.59   	-127.16		 24.62   	 -81.38		
-68.36   	-109.86   	 61.08   	-111.90		 24.29   	 -86.47		
-70.50   	-113.83   	 60.63   	-116.99		 23.95   	 -81.38		
-72.94   	-117.19   	 60.16   	-116.99		 23.62   	 -81.38		
-74.77   	-120.54   	 59.69   	-127.16		 23.30   	 -91.56		
-75.99   	-122.99   	 59.19   	-132.25		 22.93   	-111.90		
-75.99   	-123.29   	 58.66   	-147.51		 22.48   	-137.33		
-74.77   	-121.46   	 58.07   	-167.85		 21.93   	-178.03		
-73.85   	-118.10   	 57.40   	-178.03		 21.22   	-233.98		
-73.24   	-114.14   	 56.68   	-193.29		 20.28   	-274.67		
-72.33   	-109.56   	 55.91   	-218.72		 19.19   	-325.53		
-69.89   	-101.62   	 55.04   	-233.98		 17.88   	-356.05		
-64.39   	-88.20   	 54.10   	-259.41		 16.46   	-381.48		
-56.46   	-71.41   	 53.06   	-284.84		 14.93   	-396.74		
-47.91   	-54.63   	 51.92   	-310.27		 13.35   	-386.57		
-39.98   	-40.28   	 50.68   	-325.53		 11.80   	-376.40		
-32.96   	-27.77   	 49.38   	-330.62		 10.29   	-350.97		
-24.72   	-11.90   	 48.06   	-310.27		  8.89   	-310.27		
-14.65   	 10.99   	 46.82   	-274.67		  7.65   	-269.58		
 -3.66   	 40.89   	 45.72   	-233.98		  6.57   	-228.89		
  6.41   	 72.33   	 44.78   	-193.29		  5.66   	-178.03		
 14.95   	 96.74   	 44.01   	-162.77		  4.94   	-142.42		
 21.97   	106.20   	 43.36   	-147.51		  4.37   	-106.82		
 27.16   	 95.83   	 42.77   	-132.25		  3.95   	 -71.21		
 27.47   	 65.61   	 42.24   	-142.42		  3.66   	 -45.78		
 17.40   	 18.92   	 41.67   	-147.51		  3.48   	 -20.35		
 -5.49   	-35.71   	 41.08   	-157.68		  3.40   	 -10.17		
-37.23   	-86.98   	 40.45   	-162.77		  3.36   	   0.00		
-67.44   	-125.43   	 39.80   	-162.77		  3.36   	  -5.09		
-86.36   	-146.48   	 39.15   	-152.59		  3.34   	 -10.17		
-91.55   	-152.28   	 38.53   	-142.42		  3.30   	 -15.26		
-87.89   	-150.76   	 37.97   	-122.07		  3.23   	 -25.43		
-82.70   	-148.62   	 37.48   	 -96.64		  3.13   	 -30.52		
-81.48   	-148.62   	 37.09   	 -81.38		  3.01   	 -30.52		
-83.01   	-149.84   	 36.76   	 -71.21		  2.89   	 -30.52		
-84.84   	-149.84   	 36.48   	 -66.12		  2.77   	 -30.52		
-84.84   	-148.93   	 36.22   	 -61.04		  2.64   	 -25.43		
-84.53   	-150.15   	 35.97   	 -71.21		  2.54   	 -10.17		
-88.50   	-157.47   	 35.69   	 -76.30		  2.50   	 -10.17		
-104.68   	-173.03   	 35.38   	 -76.30		  2.46(D)	   5.09		
-133.06   	-187.07   	 35.08   	 -76.30		  2.48(E)	  10.17		
-153.50   	-166.93   	 34.77   	 -76.30		  2.52   	  20.35		
-120.85   	-53.41   	 34.47   	 -76.30		  2.60   	  25.43		
 16.78   	220.03   	 34.16   	 -71.21		  2.71   	  35.61		
266.11   	664.06   	 33.88   	 -71.21		  2.85   	  40.69		
547.49   	1163.94   	 33.59   	 -71.21		  3.01   	  50.86		
670.47   	1436.77(R)	 33.31   	 -71.21		  3.21   	  50.86		
396.73   	934.75   	 33.02   	 -66.12		  3.42   	  45.78		
 32.96   	187.99   	 32.76   	 -61.04		  3.60   	  45.78		
-239.26   	-454.71   	 32.51   	 -61.04		  3.78   	  35.61		
-315.55   	-721.74   	 32.27   	 -61.04		  3.93   	  40.69		
-226.44   	-592.96   	 32.02   	 -55.95		  4.09   	  35.61		
-89.72   	-279.54   	 31.80   	 -50.86		  4.23   	  35.61		
-10.99   	-41.20   	 31.60   	 -50.86		  4.37   	  40.69		
-17.40   	 -1.83   	 31.39   	 -50.86		  4.54   	  45.78		
-66.83   	-104.68   	 31.19   	 -50.86		  4.72   	  61.04		
-102.84   	-213.93   	 30.99   	 -50.86		  4.96   	  71.21		
-102.84   	-242.61   	 30.78   	 -50.86		  5.25   	  91.56		
-79.96   	-198.67   	 30.58   	 -55.95		  5.62   	 111.90		
-58.29   	-140.38   	 30.36   	 -50.86		  6.06   	 137.33		
-50.96   	-112.30   	 30.15   	 -61.04		  6.61   	 188.20		
-55.54   	-117.49   	 29.91   	 -55.95		  7.37   	 249.24		
-62.26   	-133.67   	 29.68   	 -55.95		  8.36   	 300.10		
-64.39   	-140.69   	 29.46   	 -55.95		  9.56   	 340.79		
-61.04   	-133.67   	 29.24   	 -55.95		 10.93   	 381.48		
