SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RV     	  RV'		  AO     	  AO'		
 -0.49   	  30.52		 76.50   	 -25.43		
 -0.37   	  20.35		 76.40   	 -30.52		
 -0.28   	  20.35		 76.28   	 -30.52		
 -0.20   	  20.35		 76.15   	 -20.35		
 -0.12   	  20.35		 76.07   	 -20.35		
 -0.04   	  15.26		 75.99   	 -35.61		
  0.02   	  15.26		 75.85   	 -40.69		
  0.08   	  10.17		 75.69   	 -25.43		
  0.12   	  10.17		 75.58   	 -30.52		
  0.16   	  10.17		 75.46   	 -35.61		
  0.20   	  10.17		 75.32   	 -35.61		
  0.24   	  10.17		 75.18   	 -40.69		
  0.28   	  10.17		 75.01   	 -50.86		
  0.33   	  10.17		 74.81   	 -45.78		
  0.37   	  10.17		 74.63   	 -40.69		
  0.41   	  15.26		 74.47   	 -55.95		
  0.47   	  15.26		 74.24   	 -50.86		
  0.53   	  10.17		 74.04   	 -45.78		
  0.57   	  15.26		 73.86   	 -50.86		
  0.63   	  10.17		 73.65   	 -55.95		
  0.67   	  10.17		 73.43   	 -61.04		
  0.71   	  15.26		 73.18   	 -55.95		
  0.77   	  10.17		 72.96   	 -50.86		
  0.81   	  10.17		 72.76   	 -50.86		
  0.85   	  10.17		 72.55   	 -55.95		
  0.90   	  10.17		 72.33   	 -61.04		
  0.94   	  15.26		 72.09   	 -55.95		
  1.00   	  15.26		 71.86   	 -61.04		
  1.06   	  15.26		 71.62   	 -61.04		
  1.12   	  25.43		 71.37   	 -55.95		
  1.22   	  30.52		 71.15   	 -55.95		
  1.34   	  40.69		 70.93   	 -35.61		
  1.51   	  50.86		 70.78   	 -45.78		
  1.71   	  35.61		 70.60   	 -61.04		
  1.85   	  30.52		 70.36   	 -71.21		
  1.97   	  20.35		 70.07   	 -66.12		
  2.05   	   5.09		 69.81   	 -66.12		
  2.08   	   0.00		 69.54   	 -50.86		
  2.08   	  -5.09		 69.34   	 -30.52		
  2.05   	   0.00		 69.22   	 -30.52		
  2.05(E)	  15.26		 69.09   	 -76.30		
  2.12   	  25.43		 68.79   	 -66.12		
  2.22   	  35.61		 68.52   	 -61.04		
  2.36   	  35.61		 68.28   	 -55.95		
  2.50   	  35.61		 68.06   	 -50.86		
  2.64   	  45.78		 67.85   	 -45.78		
  2.83   	  50.86		 67.67   	 -50.86		
  3.03   	  50.86		 67.47   	 -61.04		
  3.23   	  55.95		 67.22   	 -55.95		
  3.46   	  50.86		 67.00   	 -61.04		
  3.66   	  40.69		 66.75   	 -55.95		
  3.83   	  50.86		 66.53   	 -45.78		
  4.03   	  76.30		 66.35   	 -35.61		
  4.33   	 101.73		 66.21   	 -50.86		
  4.74   	 116.99		 66.00   	 -55.95		
  5.21   	 137.33		 65.78   	 -35.61		
  5.76   	 167.85		 65.64   	 -40.69		
  6.43   	 178.03		 65.47   	 -50.86		
  7.14   	 162.77		 65.27   	 -55.95		
  7.79   	 233.98		 65.05   	 -40.69		
  8.73   	 381.48		 64.88   	 -25.43		
 10.25   	 478.13		 64.78   	 -15.26		
 12.17   	 554.42		 64.72   	 -20.35		
 14.38   	 630.72		 64.64   	 -35.61		
 16.91   	 630.72		 64.50   	 -55.95		
 19.43   	 635.81		 64.27   	 -25.43		
 21.97   	 595.11		 64.17   	 -20.35		
 24.35   	 559.51		 64.09   	 -25.43		
 26.59   	 528.99		 63.99   	 -25.43		
 28.71   	 488.30		 63.89   	 -30.52		
 30.66   	 442.52		 63.76   	 -40.69		
 32.43   	 396.74		 63.60   	 -35.61		
 34.02   	 361.14		 63.46   	 -10.17		
 35.46   	 310.27		 63.42   	 -25.43		
 36.70   	 274.67		 63.32   	 -45.78		
 37.80   	 244.15		 63.13   	 -35.61		
 38.78   	 218.72		 62.99   	 -20.35		
 39.65   	 193.29		 62.91   	 -40.69		
 40.43   	 172.94		 62.75   	 -50.86		
 41.12   	 157.68		 62.54   	 -55.95		
 41.75   	 142.42		 62.32   	 -55.95		
 42.32   	 122.07		 62.10   	 -55.95		
 42.81   	 111.90		 61.87   	 -61.04		
 43.26   	 111.90		 61.63   	 -45.78		
 43.70   	 101.73		 61.44   	 -40.69		
 44.11   	  86.47		 61.28   	 -35.61		
 44.46   	  86.47		 61.14   	 -15.26		
 44.80   	  76.30		 61.08(D)	   0.00		
 45.11   	  71.21		 61.08   	  76.30		
 45.39   	  71.21		 61.38   	 223.80		
 45.68   	  71.21		 62.28   	 732.45		
 45.96   	  71.21		 65.21   	 874.87		
 46.25   	  76.30		 68.71   	 798.57		
 46.55   	  96.64		 71.90   	 564.60		
 46.94   	 106.82		 74.16   	 406.92		
 47.37   	 106.82		 75.79   	 371.31		
 47.79   	 106.82		 77.27   	 427.26		
 48.22   	 111.90		 78.98   	 503.56		
 48.67   	  96.64		 81.00   	 534.08		
 49.05   	  86.47		 83.13   	 478.13		
 49.40   	  76.30		 85.05   	 427.26		
 49.70   	  55.95		 86.75   	 427.26		
 49.93   	  50.86		 88.46   	 457.78		
 50.13   	  50.86		 90.29   	 462.87		
 50.34   	  45.78		 92.15   	 442.52		
 50.52   	  40.69		 93.92   	 417.09		
 50.68   	  35.61		 95.58   	 401.83		
 50.82   	  25.43		 97.19   	 371.31		
 50.93   	  15.26		 98.68   	 340.79		
 50.99   	   5.09		100.04   	 330.62		
 51.01   	  -5.09		101.36   	 330.62		
 50.99   	 -20.35		102.69   	 305.19		
 50.91   	 -35.61		103.91   	 264.50		
 50.76   	 -45.78		104.96   	 223.80		
 50.58   	 -61.04		105.86   	 193.29		
 50.34   	 -61.04		106.63   	 142.42		
 50.09   	 -55.95		107.20   	 106.82		
 49.87   	 -45.78		107.63   	  86.47		
 49.68   	 -25.43		107.98   	  66.12		
 49.58   	  30.52		108.24   	  25.43		
 49.70   	  76.30		108.34(S)	 -10.17		
 50.01   	  91.56		108.30   	 -40.69		
 50.38   	 106.82		108.14   	 -76.30		
 50.80   	  76.30		107.83   	-101.73		
 51.11   	  20.35		107.43   	 -96.64		
 51.19(S)	 -50.86		107.04   	-122.07		
 50.99   	-142.42		106.55   	-152.59		
 50.42   	-228.89		105.94   	-162.77		
 49.50   	-300.10		105.29   	-162.77		
 48.30   	-366.22		104.64   	-178.03		
 46.84   	-467.95		103.93   	-183.11		
 44.96   	-518.82		103.19   	-178.03		
 42.89   	-534.08		102.48   	-178.03		
 40.75   	-564.60		101.77   	-188.20		
 38.49   	-584.94		101.02   	-183.11		
 36.15   	-579.86		100.28   	-193.29		
 33.84   	-579.86		 99.51   	-203.46		
 31.52   	-584.94		 98.70   	-188.20		
 29.18   	-569.68		 97.94   	-183.11		
 26.90   	-559.51		 97.21   	-183.11		
 24.66   	-539.16		 96.48   	-193.29		
 22.50   	-518.82		 95.71   	-193.29		
 20.43   	-498.47		 94.93   	-188.20		
 18.43   	-473.04		 94.18   	-198.37		
 16.54   	-447.61		 93.39   	-203.46		
 14.75   	-417.09		 92.57   	-198.37		
 13.08   	-391.66		 91.78   	-208.54		
 11.52   	-361.14		 90.95   	-218.72		
 10.07   	-330.62		 90.07   	-228.89		
  8.75   	-305.19		 89.16   	-223.80		
  7.53   	-284.84		 88.26   	-233.98		
  6.39   	-269.58		 87.32   	-239.06		
  5.31   	-254.32		 86.37   	-228.89		
  4.29   	-223.80		 85.45   	-218.72		
  3.40   	-203.46		 84.58   	-208.54		
  2.58   	-172.94		 83.74   	-203.46		
  1.89   	-147.51		 82.93   	-183.11		
  1.30   	-127.16		 82.20   	-162.77		
  0.79   	-101.73		 81.55   	-157.68		
  0.39   	 -86.47		 80.92   	-147.51		
  0.04   	 -71.21		 80.33   	-132.25		
 -0.24   	 -50.86		 79.80   	-127.16		
 -0.45   	 -45.78		 79.29   	-132.25		
 -0.63   	 -40.69		 78.76   	-127.16		
 -0.79   	 -30.52		 78.25   	-111.90		
 -0.92   	 -30.52		 77.80   	-111.90		
 -1.04   	 -50.86		 77.35   	-101.73		
 -1.24   	 -81.38		 76.95   	 -86.47		
 -1.57   	-101.73		 76.60   	 -91.56		
 -1.97   	 -81.38		 76.24   	 -81.38		
 -2.30   	 -61.04		 75.91   	 -71.21		
 -2.54   	 -35.61		 75.63   	 -61.04		
 -2.69   	 -15.26		 75.38   	 -55.95		
 -2.75(D)	  10.17		 75.16   	 -55.95		
 -2.71   	  20.35		 74.93   	 -45.78		
 -2.62   	  30.52		 74.75   	 -40.69		
 -2.50   	  35.61		 74.59   	 -40.69		
 -2.36   	  45.78		 74.42   	 -25.43		
 -2.18   	  45.78		 74.32   	 -25.43		
 -1.99   	  25.43		 74.22   	 -30.52		
 -1.89   	  20.35		 74.10   	 -30.52		
 -1.81   	  10.17		 73.98   	 -15.26		
 -1.77   	   5.09		 73.92   	 -15.26		
 -1.75   	   5.09		 73.86   	 -35.61		
 -1.73   	  15.26		 73.71   	 -20.35		
 -1.67   	  25.43		 73.63   	  -5.09		
 -1.57   	  30.52		 73.61   	 -30.52		
 -1.44   	  35.61		 73.49   	 -30.52		
 -1.30   	  35.61		 73.37   	 -10.17		
 -1.16   	  40.69		 73.33   	 -15.26		
 -1.00   	  35.61		 73.27   	 -35.61		
 -0.85   	  40.69		 73.12   	 -30.52		
 -0.69   	  35.61		 73.00   	 -10.17		
 -0.55   	  35.61		 72.96   	 -20.35		
 -0.41   	  30.52		 72.88   	 -45.78		
 -0.28   	  30.52		 72.70   	 -35.61		
 -0.16   	  35.61		 72.55   	 -25.43		
 -0.02   	  30.52		 72.45   	 -45.78		
  0.10   	  40.69		 72.27   	 -45.78		
  0.26   	  55.95		 72.09   	 -30.52		
  0.49   	  66.12		 71.96   	 -40.69		
  0.75   	  71.21		 71.80   	 -50.86		
  1.04   	  71.21		 71.60   	 -35.61		
  1.32   	  66.12		 71.45   	 -40.69		
  1.59   	  55.95		 71.29   	 -50.86		
  1.81   	  45.78		 71.09   	 -45.78		
  1.99   	  30.52		 70.91   	 -40.69		
  2.12   	  20.35		 70.74   	 -35.61		
  2.20   	  20.35		 70.60   	 -50.86		
  2.28   	  25.43		 70.40   	 -45.78		
  2.38   	  50.86		 70.21   	 -55.95		
  2.58   	  71.21		 69.99   	 -50.86		
  2.87   	  96.64		 69.79   	 -45.78		
  3.26   	 111.90		 69.60   	 -55.95		
  3.70   	 111.90		 69.38   	 -61.04		
  4.15   	  96.64		 69.14   	 -55.95		
  4.54(E)	  71.21		 68.91   	 -61.04		
  4.82   	  61.04		 68.67   	 -66.12		
  5.07   	  61.04		 68.40   	 -55.95		
  5.31   	  55.95		 68.18   	 -45.78		
  5.53   	  55.95		 68.00   	 -50.86		
  5.76   	  61.04		 67.79   	 -55.95		
  6.00   	  71.21		 67.57   	 -55.95		
  6.29   	  81.38		 67.34   	 -45.78		
  6.61   	  71.21		 67.16   	 -45.78		
  6.90   	 106.82		 66.98   	 -45.78		
  7.32   	 239.06		 66.80   	 -55.95		
  8.28   	 320.45		 66.57   	 -50.86		
  9.56   	 422.18		 66.37   	 -25.43		
 11.25   	 518.82		 66.27   	 -30.52		
 13.33   	 549.34		 66.14   	 -40.69		
 15.52   	 610.37		 65.98   	 -50.86		
 17.97   	 681.58		 65.78   	 -45.78		
 20.69   	 686.67		 65.59   	 -40.69		
 23.44   	 656.15		 65.43   	 -45.78		
 26.06   	 600.20		 65.25   	 -25.43		
 28.46   	 534.08		 65.15   	 -25.43		
 30.60   	 467.95		 65.05   	 -35.61		
 32.47   	 417.09		 64.90   	 -30.52		
 34.14   	 361.14		 64.78   	 -15.26		
 35.58   	 320.45		 64.72   	 -25.43		
 36.87   	 289.93		 64.62   	 -30.52		
 38.03   	 254.32		 64.50   	 -20.35		
 39.04   	 233.98		 64.41   	 -25.43		
 39.98   	 208.54		 64.31   	 -40.69		
 40.81   	 203.46		 64.15   	 -35.61		
 41.63   	 198.37		 64.01   	 -35.61		
 42.42   	 188.20		 63.87   	 -45.78		
 43.17   	 167.85		 63.68   	 -66.12		
 43.85   	 157.68		 63.42   	 -55.95		
 44.48   	 152.59		 63.19   	 -45.78		
 45.09   	 147.51		 63.01   	 -61.04		
 45.68   	 137.33		 62.77   	 -50.86		
 46.23   	 137.33		 62.56   	 -35.61		
 46.77   	 132.25		 62.42   	 -35.61		
 47.30   	 122.07		 62.28   	 -50.86		
 47.79   	 111.90		 62.08   	 -25.43		
 48.24   	 106.82		 61.97(D)	  10.17		
 48.67   	 111.90		 62.01   	 111.90		
 49.11   	 111.90		 62.46   	 274.67		
 49.56   	 106.82		 63.56   	 483.21		
 49.99   	 106.82		 65.49   	 661.24		
 50.42   	 111.90		 68.14   	 732.45		
 50.86   	 122.07		 71.07   	 645.98		
 51.35   	 127.16		 73.65   	 467.95		
 51.86   	 132.25		 75.52   	 330.62		
 52.39   	 137.33		 76.85   	 330.62		
 52.94   	 137.33		 78.17   	 412.00		
 53.49   	 137.33		 79.82   	 462.87		
 54.04   	 127.16		 81.67   	 478.13		
 54.55   	 127.16		 83.58   	 447.61		
 55.06   	 116.99		 85.37   	 412.00		
 55.52   	 101.73		 87.02   	 406.92		
 55.93   	  96.64		 88.65   	 417.09		
 56.32   	  86.47		 90.32   	 417.09		
 56.66   	  76.30		 91.98   	 406.92		
 56.97   	  71.21		 93.61   	 391.66		
 57.25   	  61.04		 95.18   	 366.22		
 57.50   	  55.95		 96.64   	 345.88		
 57.72   	  50.86		 98.03   	 330.62		
 57.92   	  40.69		 99.35   	 300.10		
 58.09   	  35.61		100.55   	 274.67		
 58.23   	  25.43		101.65   	 259.41		
 58.33   	  20.35		102.69   	 239.06		
 58.41   	  10.17		103.64   	 208.54		
 58.45   	   5.09		104.48   	 178.03		
 58.47(S)	   0.00		105.19   	 137.33		
 58.47   	 -10.17		105.74   	 111.90		
 58.43   	 -15.26		106.18   	  66.12		
 58.37   	 -35.61		106.45   	  30.52		
 58.23   	 -45.78		106.57(S)	   0.00		
 58.05   	 -71.21		106.57   	 -15.26		
 57.76   	 -96.64		106.51   	 -40.69		
 57.38   	-122.07		106.35   	 -61.04		
 56.89   	-152.59		106.10   	 -81.38		
 56.28   	-203.46		105.78   	-111.90		
 55.46   	-254.32		105.33   	-137.33		
 54.45   	-284.84		104.78   	-142.42		
 53.31   	-320.45		104.21   	-147.51		
 52.02   	-381.48		103.62   	-172.94		
 50.50   	-442.52		102.93   	-183.11		
 48.73   	-457.78		102.20   	-172.94		
 46.90   	-467.95		101.51   	-172.94		
 45.03   	-473.04		100.81   	-188.20		
 43.13   	-457.78		100.06   	-183.11		
 41.30   	-437.43		 99.33   	-183.11		
 39.55   	-412.00		 98.60   	-193.29		
 37.90   	-396.74		 97.82   	-193.29		
 36.32   	-406.92		 97.05   	-183.11		
 34.69   	-432.35		 96.32   	-188.20		
 32.96   	-462.87		 95.56   	-198.37		
 31.11   	-483.21		 94.77   	-208.54		
 29.18   	-498.47		 93.94   	-198.37		
 27.18   	-508.65		 93.14   	-188.20		
 25.15   	-508.65		 92.39   	-203.46		
 23.11   	-498.47		 91.58   	-208.54		
 21.12   	-473.04		 90.74   	-223.80		
 19.23   	-442.52		 89.85   	-228.89		
 17.46   	-417.09		 88.93   	-233.98		
 15.79   	-391.66		 88.00   	-228.89		
 14.22   	-350.97		 87.08   	-228.89		
 12.82   	-320.45		 86.16   	-233.98		
 11.54   	-289.93		 85.23   	-223.80		
 10.38   	-259.41		 84.33   	-203.46		
  9.34   	-233.98		 83.52   	-203.46		
  8.40   	-218.72		 82.71   	-193.29		
  7.53   	-193.29		 81.93   	-172.94		
  6.75   	-178.03		 81.24   	-162.77		
  6.04   	-162.77		 80.59   	-157.68		
  5.39   	-142.42		 79.96   	-137.33		
  4.82   	-132.25		 79.41   	-127.16		
  4.29   	-106.82		 78.90   	-132.25		
  3.87   	 -86.47		 78.37   	-132.25		
  3.52   	 -66.12		 77.84   	-122.07		
  3.26   	 -45.78		 77.35   	-106.82		
  3.07   	 -35.61		 76.93   	-106.82		
  2.93   	 -25.43		 76.50   	 -91.56		
  2.83   	 -20.35		 76.13   	 -81.38		
  2.75   	 -10.17		 75.81   	 -76.30		
  2.71   	 -15.26		 75.50   	 -76.30		
  2.64   	 -10.17		 75.20   	 -66.12		
  2.60   	 -20.35		 74.93   	 -61.04		
  2.52   	 -20.35		 74.69   	 -55.95		
  2.44   	 -25.43		 74.47   	 -40.69		
  2.34   	 -30.52		 74.30   	 -40.69		
  2.22   	 -30.52		 74.14   	 -45.78		
  2.10   	 -40.69		 73.96   	 -40.69		
  1.93   	 -50.86		 73.79   	 -25.43		
  1.73   	 -71.21		 73.69   	 -30.52		
  1.44   	 -96.64		 73.57   	 -30.52		
  1.06   	-106.82		 73.45   	 -30.52		
  0.63   	-106.82		 73.33   	 -25.43		
  0.20   	 -76.30		 73.22   	 -25.43		
 -0.10   	 -50.86		 73.12   	 -20.35		
 -0.31   	 -15.26		 73.04   	 -20.35		
 -0.37(D)	  10.17		 72.96   	 -25.43		
 -0.33   	  25.43		 72.86   	 -20.35		
 -0.22   	  45.78		 72.78   	 -20.35		
 -0.04   	  55.95		 72.70   	 -20.35		
  0.18   	  55.95		 72.61   	 -25.43		
  0.41   	  55.95		 72.51   	 -20.35		
  0.63   	  61.04		 72.43   	 -20.35		
  0.87   	  61.04		 72.35   	 -30.52		
  1.12   	  50.86		 72.23   	 -35.61		
  1.32   	  35.61		 72.09   	 -30.52		
  1.46   	  30.52		 71.96   	 -40.69		
  1.59   	  20.35		 71.80   	 -35.61		
  1.67   	  20.35		 71.66   	 -35.61		
  1.75   	  20.35		 71.52   	 -40.69		
  1.83   	  25.43		 71.35   	 -45.78		
  1.93   	  25.43		 71.17   	 -40.69		
  2.03   	  35.61		 71.01   	 -35.61		
  2.18   	  20.35		 70.86   	 -61.04		
  2.26   	  20.35		 70.62   	 -50.86		
  2.34   	   5.09		 70.42   	 -35.61		
  2.36   	  -5.09		 70.27   	 -40.69		
  2.34   	 -20.35		 70.11   	 -55.95		
  2.26   	 -10.17		 69.89   	 -45.78		
  2.22   	   0.00		 69.70   	 -45.78		
  2.22(E)	  10.17		 69.52   	 -61.04		
  2.26   	  30.52		 69.28   	 -61.04		
  2.38   	  45.78		 69.03   	 -50.86		
  2.56   	  50.86		 68.83   	 -50.86		
  2.77   	  55.95		 68.63   	 -55.95		
  2.99   	  61.04		 68.40   	 -71.21		
  3.23   	  50.86		 68.12   	 -61.04		
  3.44   	  50.86		 67.87   	 -50.86		
  3.64   	  40.69		 67.67   	 -55.95		
  3.80   	  45.78		 67.45   	 -61.04		
  3.99   	  66.12		 67.20   	 -55.95		
  4.25   	  91.56		 66.98   	 -50.86		
  4.62   	 137.33		 66.77   	 -50.86		
  5.17   	 147.51		 66.57   	 -50.86		
  5.76   	 152.59		 66.37   	 -45.78		
  6.37   	 198.37		 66.18   	 -45.78		
  7.16   	 233.98		 66.00   	 -45.78		
  8.10   	 218.72		 65.82   	 -55.95		
  8.97   	 213.63		 65.59   	 -81.38		
  9.83   	 279.75		 65.27   	 -55.95		
 10.95   	 381.48		 65.05   	 -15.26		
 12.47   	 488.30		 64.98   	 -10.17		
 14.43   	 569.68		 64.94   	 -45.78		
 16.70   	 691.76		 64.76   	 -61.04		
 19.47   	 671.41		 64.52   	 -50.86		
 22.16   	 661.24		 64.31   	 -35.61		
 24.80   	 635.81		 64.17   	 -30.52		
 27.34   	 600.20		 64.05   	 -30.52		
 29.75   	 549.34		 63.93   	 -35.61		
 31.94   	 493.39		 63.78   	 -45.78		
 33.92   	 437.43		 63.60   	 -45.78		
 35.67   	 376.40		 63.42   	 -35.61		
 37.17   	 325.53		 63.28   	 -30.52		
 38.47   	 279.75		 63.15   	 -25.43		
 39.59   	 233.98		 63.05   	 -40.69		
 40.53   	 203.46		 62.89   	 -45.78		
 41.34   	 178.03		 62.71   	 -40.69		
 42.05   	 157.68		 62.54   	 -45.78		
 42.69   	 137.33		 62.36   	 -61.04		
 43.23   	 132.25		 62.12   	 -61.04		
 43.76   	 127.16		 61.87   	 -55.95		
 44.27   	 127.16		 61.65   	 -55.95		
 44.78   	 127.16		 61.42   	 -55.95		
 45.29   	 116.99		 61.20   	 -35.61		
 45.76   	 101.73		 61.06   	 -20.35		
 46.16   	  96.64		 60.98   	 -20.35		
 46.55   	  86.47		 60.89(D)	  15.26		
 46.90   	  76.30		 60.96   	  81.38		
 47.20   	  71.21		 61.28   	 427.26		
 47.49   	  66.12		 62.99   	 671.41		
 47.75   	  61.04		 65.68   	 818.92		
 48.00   	  61.04		 68.95   	 768.05		
 48.24   	  76.30		 72.02   	 579.86		
 48.55   	  86.47		 74.34   	 396.74		
 48.89   	  81.38		 75.93   	 325.53		
 49.22   	  86.47		 77.23   	 386.57		
 49.56   	  81.38		 78.78   	 483.21		
 49.89   	  86.47		 80.71   	 513.73		
 50.23   	  81.38		 82.77   	 473.04		
 50.56   	  81.38		 84.66   	 417.09		
 50.88   	  71.21		 86.33   	 406.92		
 51.17   	  45.78		 87.95   	 422.18		
 51.35   	  55.95		 89.64   	 442.52		
 51.58   	  40.69		 91.41   	 432.35		
 51.74   	  30.52		 93.14   	 401.83		
 51.86   	  30.52		 94.75   	 386.57		
 51.98   	  10.17		 96.30   	 371.31		
 52.02   	  10.17		 97.78   	 345.88		
 52.06   	   5.09		 99.17   	 325.53		
 52.09(S)	  -5.09		100.47   	 315.36		
 52.06   	 -10.17		101.73   	 300.10		
 52.02   	 -30.52		102.93   	 264.50		
 51.90   	 -45.78		103.99   	 233.98		
 51.72   	 -55.95		104.92   	 198.37		
 51.50   	 -55.95		105.72   	 152.59		
 51.27   	 -50.86		106.33   	 122.07		
 51.07   	 -40.69		106.82   	  86.47		
 50.91   	 -20.35		107.16   	  35.61		
 50.82   	 -20.35		107.30   	  66.12		
 50.74   	 -40.69		107.57   	  61.04		
 50.58   	 -20.35		107.81(S)	 -40.69		
 50.50   	  15.26		107.65   	 -91.56		
 50.56   	  35.61		107.28   	 -91.56		
 50.70   	  25.43		106.92   	-101.73		
 50.80   	 -20.35		106.51   	-106.82		
 50.72   	-106.82		106.08   	-111.90		
 50.29   	-208.54		105.64   	-147.51		
 49.46   	-310.27		105.05   	-172.94		
 48.22   	-381.48		104.35   	-188.20		
 46.69   	-498.47		103.60   	-188.20		
 44.70   	-579.86		102.85   	-178.03		
 42.38   	-620.55		102.14   	-167.85		
 39.90   	-656.15		101.46   	-172.94		
 37.27   	-676.50		100.77   	-188.20		
 34.57   	-651.07		100.02   	-193.29		
 31.96   	-640.89		 99.25   	-178.03		
 29.40   	-620.55		 98.53   	-178.03		
 26.92   	-569.68		 97.82   	-183.11		
 24.64   	-518.82		 97.09   	-172.94		
 22.56   	-503.56		 96.40   	-178.03		
 20.55   	-478.13		 95.69   	-193.29		
 18.64   	-462.87		 94.91   	-188.20		
 16.79   	-442.52		 94.16   	-198.37		
 15.02   	-401.83		 93.37   	-193.29		
 13.41   	-361.14		 92.59   	-188.20		
 11.96   	-320.45		 91.84   	-198.37		
 10.68   	-295.01		 91.05   	-223.80		
  9.50   	-279.75		 90.15   	-223.80		
  8.38   	-264.50		 89.26   	-218.72		
  7.32   	-254.32		 88.38   	-233.98		
  6.31   	-239.06		 87.45   	-233.98		
  5.35   	-213.63		 86.51   	-228.89		
  4.50   	-183.11		 85.59   	-228.89		
  3.76   	-162.77		 84.68   	-223.80		
  3.11   	-127.16		 83.78   	-213.63		
  2.60   	-111.90		 82.93   	-188.20		
  2.16   	 -91.56		 82.18   	-167.85		
  1.79   	 -71.21		 81.51   	-157.68		
  1.51   	 -55.95		 80.87   	-162.77		
  1.28   	 -35.61		 80.22   	-157.68		
  1.14   	 -30.52		 79.59   	-147.51		
  1.02   	 -20.35		 79.00   	-137.33		
  0.94   	 -20.35		 78.45   	-127.16		
  0.85   	 -25.43		 77.94   	-127.16		
  0.75   	 -25.43		 77.44   	-106.82		
  0.65   	 -30.52		 77.01   	-101.73		
  0.53   	 -25.43		 76.60   	-111.90		
  0.43   	 -40.69		 76.15   	 -91.56		
  0.26   	 -61.04		 75.79   	 -66.12		
  0.02   	 -76.30		 75.52   	 -86.47		
 -0.28   	 -71.21		 75.18   	 -81.38		
 -0.57   	 -55.95		 74.85   	 -40.69		
 -0.79   	 -40.69		 74.69   	 -35.61		
 -0.96   	 -15.26		 74.55   	 -66.12		
 -1.02(D)	  10.17		 74.28   	 -55.95		
 -0.98   	  25.43		 74.06   	 -30.52		
 -0.87   	  40.69		 73.94   	 -35.61		
 -0.71   	  40.69		 73.79   	 -40.69		
 -0.55   	  40.69		 73.63   	 -20.35		
 -0.39   	  40.69		 73.55   	 -10.17		
 -0.22   	  30.52		 73.51   	 -35.61		
 -0.10   	  25.43		 73.37   	 -40.69		
  0.00   	  15.26		 73.20   	 -15.26		
  0.06   	  10.17		 73.14   	 -20.35		
  0.10   	   5.09		 73.06   	 -30.52		
  0.12   	   0.00		 72.94   	 -35.61		
  0.12   	   5.09		 72.80   	 -15.26		
  0.14   	  10.17		 72.74   	 -20.35		
  0.18   	  20.35		 72.65   	 -40.69		
  0.26   	  25.43		 72.49   	 -30.52		
  0.37   	  35.61		 72.37   	 -20.35		
  0.51   	  30.52		 72.29   	 -25.43		
  0.63   	  40.69		 72.19   	 -40.69		
  0.79   	  40.69		 72.02   	 -35.61		
  0.96   	  35.61		 71.88   	 -30.52		
  1.10   	  40.69		 71.76   	 -40.69		
  1.26   	  30.52		 71.60   	 -45.78		
  1.38   	  35.61		 71.41   	 -35.61		
  1.53   	  40.69		 71.27   	 -45.78		
  1.69   	  45.78		 71.09   	 -50.86		
  1.87   	  50.86		 70.88   	 -40.69		
  2.08   	  50.86		 70.72   	 -40.69		
  2.28   	  35.61		 70.56   	 -50.86		
  2.42   	  20.35		 70.36   	 -50.86		
  2.50   	   0.00		 70.15   	 -45.78		
  2.50   	 -10.17		 69.97   	 -50.86		
  2.46   	 -15.26		 69.77   	 -50.86		
  2.40   	 -10.17		 69.56   	 -45.78		
  2.36   	   5.09		 69.38   	 -55.95		
  2.38(E)	  25.43		 69.16   	 -55.95		
  2.48   	  35.61		 68.93   	 -45.78		
  2.62   	  40.69		 68.75   	 -61.04		
  2.79   	  45.78		 68.50   	 -61.04		
  2.97   	  45.78		 68.26   	 -50.86		
  3.15   	  45.78		 68.06   	 -55.95		
  3.34   	  50.86		 67.83   	 -66.12		
  3.54   	  61.04		 67.57   	 -55.95		
  3.78   	  66.12		 67.34   	 -55.95		
  4.05   	  81.38		 67.12   	 -61.04		
  4.37   	 101.73		 66.88   	 -50.86		
  4.78   	 106.82		 66.67   	 -55.95		
  5.21   	 106.82		 66.45   	 -55.95		
  5.64   	 111.90		 66.23   	 -55.95		
  6.08   	 132.25		 66.00   	 -35.61		
  6.61   	 147.51		 65.86   	 -40.69		
  7.20   	 172.94		 65.70   	 -71.21		
  7.89   	 228.89		 65.41   	 -71.21		
  8.81   	 356.05		 65.13   	 -30.52		
 10.23   	 462.87		 65.00   	 -15.26		
 12.09   	 518.82		 64.94   	 -35.61		
 14.16   	 584.94		 64.80   	 -45.78		
 16.50   	 615.46		 64.62   	 -61.04		
 18.96   	 630.72		 64.37   	 -50.86		
 21.49   	 625.63		 64.17   	 -30.52		
 23.99   	 600.20		 64.05   	 -25.43		
 26.39   	 564.60		 63.95   	 -30.52		
 28.65   	 508.65		 63.82   	 -50.86		
 30.68   	 457.78		 63.62   	 -35.61		
 32.51   	 406.92		 63.48   	 -25.43		
 34.14   	 366.22		 63.38   	 -40.69		
 35.61   	 320.45		 63.21   	 -40.69		
 36.89   	 295.01		 63.05   	 -25.43		
 38.07   	 264.50		 62.95   	 -20.35		
 39.12   	 218.72		 62.87   	 -35.61		
