SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
309.14   	243.84   	 45.27   	  61.04		 56.15   	 167.85		
314.33   	249.33   	 45.51   	  81.38		 56.83   	 152.59		
318.91   	254.21   	 45.84   	 106.82		 57.44   	 127.16		
322.88   	259.70   	 46.27   	 142.42		 57.94   	 111.90		
326.54   	265.20   	 46.84   	 172.94		 58.39   	 101.73		
331.12   	271.30   	 47.53   	 193.29		 58.80   	  91.56		
335.69   	276.79   	 48.30   	 203.46		 59.17   	  81.38		
339.97   	282.29   	 49.11   	 198.37		 59.49   	  71.21		
343.32   	287.78   	 49.91   	 188.20		 59.78   	  76.30		
345.76   	293.58   	 50.66   	 172.94		 60.08   	  71.21		
346.37   	299.07   	 51.35   	 152.59		 60.37   	  71.21		
345.15   	304.26   	 51.96   	 142.42		 60.65   	  76.30		
341.49   	307.62   	 52.53   	 137.33		 60.96   	  86.47		
333.86   	308.84   	 53.08   	 127.16		 61.30   	  96.64		
322.57   	307.92   	 53.59   	 132.25		 61.69   	 106.82		
306.70   	304.57   	 54.12   	 147.51		 62.12   	 111.90		
287.17   	299.07   	 54.71   	 167.85		 62.56   	 122.07		
263.37   	291.75   	 55.38   	 178.03		 63.05   	 137.33		
236.21   	282.29   	 56.09   	 193.29		 63.60   	 142.42		
205.69   	270.08   	 56.87   	 208.54		 64.17   	 152.59		
173.34   	255.74   	 57.70   	 203.46		 64.78   	 157.68		
140.38   	239.56   	 58.51   	 193.29		 65.41   	 157.68		
108.64   	221.56   	 59.29   	 193.29		 66.04   	 162.77		
 79.35   	202.03   	 60.06   	 188.20		 66.69   	 162.77		
 53.10   	180.36   	 60.81   	 183.11		 67.34   	 162.77		
 30.21   	157.17   	 61.55   	 183.11		 68.00   	 152.59		
 10.38   	133.06   	 62.28   	 188.20		 68.61   	 147.51		
 -6.71   	108.95   	 63.03   	 183.11		 69.20   	 127.16		
-21.06   	 85.75   	 63.76   	 188.20		 69.70   	 116.99		
-32.35   	 63.48   	 64.52   	 188.20		 70.17   	  96.64		
-40.89   	 42.72   	 65.27   	 198.37		 70.56   	  76.30		
-47.00   	 23.50   	 66.06   	 208.54		 70.86   	  50.86		
-51.88   	  5.49   	 66.90   	 208.54		 71.07   	  30.52		
-55.85   	-10.07   	 67.73   	 208.54		 71.19(S)	   0.00		
-58.90   	-23.19   	 68.57   	 198.37		 71.19   	 -30.52		
-60.73   	-33.26   	 69.36   	 188.20		 71.07   	 -61.04		
-60.73   	-40.59   	 70.11   	 167.85		 70.82   	 -91.56		
-59.51   	-45.78   	 70.78   	 167.85		 70.46   	-127.16		
-57.07   	-49.44   	 71.45   	 152.59		 69.95   	-162.77		
-54.93   	-51.88   	 72.06   	 142.42		 69.30   	-198.37		
-53.41   	-52.80   	 72.63   	 132.25		 68.50   	-233.98		
-52.19   	-52.49   	 73.16   	 106.82		 67.57   	-269.58		
-50.66   	-51.88   	 73.59   	  96.64		 66.49   	-310.27		
-48.83   	-51.57   	 73.98   	  76.30		 65.25   	-356.05		
-46.08   	-51.57   	 74.28   	  55.95		 63.82   	-422.18		
-43.03   	-51.27   	 74.51   	  40.69		 62.14   	-457.78		
-39.98   	-49.74   	 74.67   	  20.35		 60.30   	-457.78		
-36.62   	-47.30   	 74.75   	  10.17		 58.47   	-406.92		
-33.26   	-44.25   	 74.79(S)	  -5.09		 56.85   	-371.31		
-29.91   	-42.11   	 74.77   	 -20.35		 55.36   	-376.40		
-26.55   	-41.50   	 74.69   	 -40.69		 53.86   	-391.66		
-23.50   	-41.50   	 74.53   	 -50.86		 52.29   	-412.00		
-21.06   	-42.11   	 74.32   	 -61.04		 50.64   	-422.18		
-18.92   	-42.42   	 74.08   	 -86.47		 48.95   	-447.61		
-16.78   	-42.11   	 73.73   	 -96.64		 47.16   	-473.04		
-14.65   	-41.81   	 73.35   	-106.82		 45.27   	-488.30		
-12.51   	-41.50   	 72.92   	-116.99		 43.32   	-513.73		
-10.38   	-41.20   	 72.45   	-122.07		 41.26   	-528.99		
 -8.24   	-41.20   	 71.96   	-132.25		 39.15   	-539.16		
 -6.41   	-41.50   	 71.43   	-132.25		 36.99   	-554.42		
 -4.58   	-41.81   	 70.91   	-137.33		 34.77   	-564.60		
 -2.75   	-42.11   	 70.36   	-132.25		 32.51   	-559.51		
 -1.22   	-41.50   	 69.83   	-127.16		 30.27   	-559.51		
  0.00   	-39.67   	 69.32   	-122.07		 28.04   	-549.34		
  1.22   	-37.54   	 68.83   	-111.90		 25.84   	-534.08		
  1.83   	-35.71   	 68.38   	-106.82		 23.70   	-513.73		
  2.44   	-34.18   	 67.95   	-106.82		 21.65   	-493.39		
  2.44   	-33.26   	 67.53   	-101.73		 19.67   	-462.87		
  1.83   	-32.35   	 67.12   	 -96.64		 17.82   	-432.35		
  0.61   	-31.74   	 66.73   	 -86.47		 16.09   	-391.66		
 -0.61   	-31.13   	 66.39   	 -91.56		 14.53   	-350.97		
 -1.83   	-31.13   	 66.02   	 -96.64		 13.12   	-315.36		
 -2.75   	-30.82   	 65.64   	-101.73		 11.86   	-274.67		
 -3.36   	-30.21   	 65.23   	-101.73		 10.76   	-233.98		
 -4.58   	-29.60   	 64.82   	-101.73		  9.83   	-198.37		
 -5.49   	-28.99   	 64.41   	-101.73		  9.03   	-157.68		
 -6.41   	-28.08   	 64.01   	-101.73		  8.40   	-116.99		
 -7.32   	-27.16   	 63.60   	 -96.64		  7.93   	 -81.38		
 -8.24   	-25.94   	 63.21   	 -91.56		  7.61   	 -55.95		
 -9.16   	-24.72   	 62.85   	 -81.38		  7.39   	 -30.52		
-10.68   	-24.41   	 62.52   	 -81.38		  7.26   	 -10.17		
-12.51   	-24.72   	 62.20   	 -76.30		  7.22(D)	  10.17		
-14.04   	-25.02   	 61.89   	 -86.47		  7.26   	  20.35		
-15.87   	-25.63   	 61.55   	 -86.47		  7.34   	  30.52		
-18.01   	-25.94   	 61.20   	 -76.30		  7.47   	  35.61		
-19.23   	-27.77   	 60.89   	 -71.21		  7.61   	  35.61		
-18.62   	-32.96   	 60.61   	 -76.30		  7.75   	  40.69		
-13.43   	-41.81   	 60.30   	 -71.21		  7.91   	  35.61		
 -3.36   	-52.19   	 60.02   	 -66.12		  8.06   	  35.61		
 10.99   	-59.81   	 59.76   	 -66.12		  8.20   	  25.43		
 27.47   	-60.73   	 59.49   	 -61.04		  8.30   	  25.43		
 43.95   	-52.80   	 59.25   	 -55.95		  8.40   	  30.52		
 59.20   	-34.79   	 59.02   	 -55.95		  8.52   	  20.35		
 74.46   	 -7.63   	 58.80   	 -55.95		  8.61   	  15.26		
 90.94   	 24.41   	 58.58   	 -50.86		  8.67   	  10.17		
108.95   	 56.15   	 58.37   	 -61.04		  8.71   	  15.26		
126.04   	 80.26   	 58.13   	 -66.12		  8.77   	  10.17		
136.41   	 90.94   	 57.86   	 -66.12		  8.81   	   5.09		
135.50   	 86.98   	 57.60   	 -50.86		  8.83   	   0.00		
123.60   	 70.80   	 57.40   	 -50.86		  8.83   	  10.17		
106.20   	 47.30   	 57.19   	 -61.04		  8.87   	   5.09		
 89.72   	 20.75   	 56.95   	 -50.86		  8.89   	   5.09		
 78.13   	 -2.44   	 56.74   	 -55.95		  8.91   	   0.00		
 68.97   	-17.70   	 56.52   	 -66.12		  8.91   	   5.09		
 57.68   	-23.19   	 56.26   	 -61.04		  8.93   	  10.17		
 41.20   	-21.06   	 56.01   	 -55.95		  8.97   	  10.17		
 21.36   	-17.70   	 55.79   	 -50.86		  9.01   	  10.17		
  1.53   	-18.92   	 55.58   	 -50.86		  9.05   	   5.09		
-17.09   	-26.86   	 55.38   	 -55.95		  9.07   	  15.26		
-34.79   	-39.67   	 55.16   	 -55.95		  9.14   	  10.17		
-52.80   	-52.19   	 54.93   	 -61.04		  9.18   	  10.17		
-69.58   	-61.04   	 54.69   	 -66.12		  9.22   	  10.17		
-81.18   	-65.31   	 54.43   	 -55.95		  9.26   	  15.26		
-84.53   	-66.22   	 54.20   	 -50.86		  9.32   	  10.17		
-82.09   	-65.92   	 54.00   	 -55.95		  9.36   	  10.17		
-78.43   	-65.92   	 53.77   	 -61.04		  9.40   	  20.35		
-76.90   	-67.14   	 53.53   	 -50.86		  9.48   	  15.26		
-78.74   	-68.66   	 53.33   	 -50.86		  9.54   	  20.35		
-81.18   	-69.58   	 53.12   	 -55.95		  9.62   	  20.35		
-82.40   	-70.19   	 52.90   	 -50.86		  9.70   	  20.35		
-81.18   	-69.89   	 52.70   	 -45.78		  9.79   	  25.43		
-79.35   	-69.27   	 52.51   	 -45.78		  9.89   	  25.43		
-77.82   	-68.97   	 52.33   	 -50.86		  9.99   	  25.43		
-76.90   	-68.97   	 52.13   	 -55.95		 10.09   	  30.52		
-76.90   	-69.27   	 51.90   	 -55.95		 10.21   	  25.43		
-76.90   	-69.27   	 51.68   	 -61.04		 10.32   	  35.61		
-75.99   	-68.97   	 51.43   	 -61.04		 10.46   	  25.43		
-74.77   	-68.05   	 51.19   	 -55.95		 10.56   	  35.61		
-72.94   	-66.83   	 50.97   	 -40.69		 10.70   	  30.52		
-71.41   	-66.53   	 50.80   	 -45.78		 10.82   	  40.69		
-70.80   	-66.53   	 50.62   	 -30.52		 10.99   	  40.69		
-71.11   	-67.14   	 50.50   	 -35.61		 11.15   	  35.61		
-73.55   	-66.22   	 50.36   	 -35.61		 11.29   	  40.69		
-80.26   	-61.65   	 50.21   	 -45.78		 11.45   	  35.61		
-93.08   	-51.27   	 50.03   	 -40.69		 11.60   	  35.61		
-111.69   	-36.01   	 49.87   	 -40.69		 11.74   	  30.52		
-129.39   	-18.62   	 49.70   	 -45.78		 11.86   	  25.43		
-133.06   	 -1.53   	 49.52   	 -40.69		 11.96   	  25.43		
-108.64   	 16.48   	 49.36   	 -40.69		 12.07   	  20.35		
-55.54   	 29.60   	 49.20   	 -50.86		 12.15   	  10.17		
 -3.36   	  8.54   	 48.99   	 -45.78		 12.19   	   0.00		
-19.53   	-93.69   	 48.81   	 -30.52		 12.19   	   0.00		
-176.70   	-306.70   	 48.69   	 -35.61		 12.19   	  -5.09		
-497.13   	-609.44   	 48.55   	 -40.69		 12.17   	 -15.26		
-923.16   	-923.77   	 48.38   	 -30.52		 12.11   	 -20.35		
-1334.23   	-1160.28   	 48.26   	 -25.43		 12.02   	 -15.26		
-1610.41   	-1280.52   	 48.16   	 -20.35		 11.96   	 -20.35		
-1698.91   	-1311.65(R)	 48.08   	 -20.35		 11.88(E)	 -20.35		
-1624.76   	-1304.02   	 48.00   	 -30.52		 11.80   	 -25.43		
-1452.94   	-1278.99   	 47.87   	 -25.43		 11.70   	 -25.43		
-1237.79   	-1212.46   	 47.77   	 -35.61		 11.60   	 -25.43		
-1008.00   	-1075.74   	 47.63   	 -40.69		 11.50   	 -25.43		
-780.33   	-875.85   	 47.47   	 -40.69		 11.39   	 -25.43		
-567.32   	-652.47   	 47.30   	 -35.61		 11.29   	 -15.26		
-376.59   	-442.50   	 47.16   	 -30.52		 11.23   	  -5.09		
-207.82   	-263.06   	 47.04   	 -20.35		 11.21   	   0.00		
-60.73   	-111.08   	 46.96   	 -15.26		 11.21   	  15.26		
 57.68   	 12.51   	 46.90   	 -20.35		 11.27   	  45.78		
159.61   	129.39   	 46.82   	 -15.26		 11.45   	  55.95		
149.54   	125.12   	 46.75   	 -20.35		 11.68   	  71.21		
131.84   	109.25   	 46.67   	 -20.35		 11.96   	  86.47		
128.78   	103.45   	 46.59   	 -30.52		 12.31   	 106.82		
143.74   	113.22   	 46.47   	 -25.43		 12.74   	 127.16		
165.10   	129.70   	 46.37   	 -30.52		 13.25   	 142.42		
180.97   	142.52   	 46.25   	 -25.43		 13.81   	 172.94		
186.77   	147.09   	 46.14   	 -25.43		 14.51   	 193.29		
187.68   	146.18   	 46.04   	 -20.35		 15.28   	 223.80		
189.82   	145.57   	 45.96   	 -20.35		 16.17   	 249.24		
195.62   	148.01   	 45.88   	 -10.17		 17.17   	 279.75		
203.86   	153.20   	 45.84   	 -15.26		 18.29   	 320.45		
212.10   	158.69   	 45.78   	 -15.26		 19.57   	 340.79		
219.12   	162.66   	 45.72   	 -10.17		 20.94   	 371.31		
225.52   	165.10   	 45.68   	  -5.09		 22.42   	 396.74		
232.24   	166.32   	 45.66   	   0.00		 24.01   	 427.26		
238.95   	167.85   	 45.66   	 -10.17		 25.72   	 442.52		
246.58   	169.68   	 45.62   	  -5.09		 27.49   	 457.78		
254.21   	172.12   	 45.59   	  -5.09		 29.32   	 462.87		
262.15   	175.17   	 45.57   	 -15.26		 31.17   	 467.95		
269.47   	178.83   	 45.51   	 -15.26		 33.04   	 467.95		
276.18   	183.41   	 45.45   	 -15.26		 34.91   	 462.87		
282.29   	189.51   	 45.39   	 -20.35		 36.76   	 457.78		
288.09   	197.45   	 45.31   	 -25.43		 38.60   	 447.61		
293.27   	205.99   	 45.21   	 -25.43		 40.39   	 432.35		
298.46   	214.23   	 45.11   	 -15.26		 42.12   	 422.18		
303.34   	220.95   	 45.05   	  -5.09		 43.80   	 406.92		
308.23   	227.05   	 45.03   	 -20.35		 45.43   	 381.48		
313.11   	233.15   	 44.94   	 -30.52		 46.96   	 356.05		
317.69   	240.17   	 44.82   	  -5.09		 48.38   	 335.71		
321.96   	248.11   	 44.80   	   0.00		 49.73   	 320.45		
326.54   	256.35   	 44.80   	 -15.26		 51.01   	 289.93		
331.12   	264.59   	 44.74(D)	   5.09		 52.17   	 269.58		
336.00   	272.52   	 44.76   	  35.61		 53.24   	 244.15		
340.88   	279.85   	 44.90   	  30.52		 54.22   	 218.72		
345.46   	286.87   	 45.03   	  45.78		 55.10   	 198.37		
349.73   	293.27   	 45.21   	  61.04		 55.89   	 178.03		
354.31   	299.07   	 45.45   	  81.38		 56.60   	 162.77		
359.19   	304.87   	 45.78   	 106.82		 57.25   	 142.42		
364.69   	310.67   	 46.21   	 137.33		 57.82   	 127.16		
369.87   	316.47   	 46.75   	 162.77		 58.33   	 106.82		
373.84   	321.96   	 47.41   	 172.94		 58.76   	  96.64		
376.59   	326.84   	 48.10   	 183.11		 59.15   	  81.38		
379.03   	331.73   	 48.83   	 183.11		 59.47   	  76.30		
381.47   	336.30   	 49.56   	 183.11		 59.78   	  71.21		
384.83   	341.19   	 50.29   	 178.03		 60.06   	  76.30		
387.27   	346.07   	 51.01   	 157.68		 60.37   	  76.30		
388.18   	350.65   	 51.64   	 157.68		 60.67   	  81.38		
385.74   	354.31   	 52.27   	 142.42		 61.00   	  81.38		
379.33   	357.06   	 52.84   	 147.51		 61.32   	  91.56		
369.26   	357.36   	 53.43   	 152.59		 61.69   	  96.64		
355.53   	354.92   	 54.04   	 162.77		 62.08   	 111.90		
338.13   	350.04   	 54.69   	 172.94		 62.52   	 122.07		
316.16   	342.71   	 55.38   	 178.03		 63.01   	 132.25		
289.31   	333.56   	 56.09   	 193.29		 63.54   	 142.42		
258.79   	322.57   	 56.87   	 198.37		 64.11   	 147.51		
225.22   	309.75   	 57.66   	 198.37		 64.70   	 157.68		
191.04   	294.80   	 58.45   	 193.29		 65.33   	 162.77		
157.78   	278.32   	 59.23   	 193.29		 65.98   	 162.77		
126.04   	260.31   	 60.00   	 193.29		 66.63   	 167.85		
 97.05   	240.78   	 60.77   	 183.11		 67.30   	 162.77		
 71.11   	219.73   	 61.51   	 183.11		 67.95   	 162.77		
 49.13   	197.14   	 62.24   	 178.03		 68.61   	 152.59		
 30.82   	173.95   	 62.95   	 183.11		 69.22   	 137.33		
 16.78   	150.45   	 63.68   	 188.20		 69.77   	 122.07		
  6.10   	127.87   	 64.44   	 193.29		 70.25   	 106.82		
 -1.83   	106.51   	 65.21   	 198.37		 70.68   	  86.47		
 -8.54   	 86.36   	 66.00   	 208.54		 71.03   	  61.04		
-14.95   	 67.75   	 66.84   	 208.54		 71.27   	  35.61		
-20.45   	 50.96   	 67.67   	 208.54		 71.41   	  10.17		
-25.63   	 36.01   	 68.50   	 208.54		 71.45(S)	 -20.35		
-29.30   	 23.80   	 69.34   	 208.54		 71.37   	 -45.78		
-31.43   	 14.34   	 70.17   	 188.20		 71.19   	 -81.38		
-32.96   	  7.32   	 70.93   	 183.11		 70.86   	-106.82		
-33.87   	  2.44   	 71.66   	 162.77		 70.44   	-147.51		
-34.48   	 -0.92   	 72.31   	 147.51		 69.85   	-178.03		
-34.79   	 -3.05   	 72.90   	 122.07		 69.14   	-218.72		
-34.18   	 -4.27   	 73.39   	 111.90		 68.26   	-249.24		
-32.65   	 -4.58   	 73.83   	  91.56		 67.26   	-289.93		
-30.52   	 -4.88   	 74.20   	  71.21		 66.10   	-325.53		
-28.38   	 -4.88   	 74.49   	  55.95		 64.80   	-381.48		
-26.55   	 -4.88   	 74.71   	  45.78		 63.28   	-442.52		
-24.72   	 -4.27   	 74.89   	  30.52		 61.51   	-478.13		
-22.58   	 -3.66   	 75.01   	  15.26		 59.59   	-447.61		
-19.84   	 -2.75   	 75.08(S)	  -5.09		 57.80   	-396.74		
-17.09   	 -1.83   	 75.06   	 -25.43		 56.22   	-356.05		
-14.65   	 -1.22   	 74.95   	 -40.69		 54.79   	-350.97		
-12.21   	 -0.61   	 74.79   	 -55.95		 53.39   	-361.14		
 -9.77   	  0.00   	 74.57   	 -71.21		 51.94   	-371.31		
 -7.32   	  0.92   	 74.28   	 -91.56		 50.46   	-386.57		
 -4.58   	  1.83   	 73.92   	 -96.64		 48.91   	-417.09		
 -2.14   	  2.44   	 73.53   	-111.90		 47.24   	-447.61		
  0.31   	  2.75   	 73.08   	-127.16		 45.45   	-473.04		
  1.83   	  2.14   	 72.57   	-122.07		 43.56   	-498.47		
  3.36   	  1.53   	 72.09   	-122.07		 41.57   	-523.90		
  5.19   	  1.53   	 71.60   	-132.25		 39.47   	-544.25		
  7.32   	  1.83   	 71.07   	-127.16		 37.29   	-569.68		
  9.46   	  3.05   	 70.56   	-127.16		 35.02   	-574.77		
 11.29   	  3.97   	 70.05   	-116.99		 32.72   	-584.94		
 11.90   	  4.58   	 69.58   	-122.07		 30.38   	-590.03		
 11.60   	  4.58   	 69.09   	-116.99		 28.02   	-579.86		
 10.38   	  4.27   	 68.63   	-106.82		 25.70   	-559.51		
  8.85   	  3.66   	 68.20   	-111.90		 23.46   	-539.16		
  7.93   	  3.36   	 67.75   	-106.82		 21.30   	-513.73		
  7.63   	  2.75   	 67.32   	 -96.64		 19.25   	-478.13		
  7.02   	  2.14   	 66.94   	 -91.56		 17.33   	-437.43		
  6.10   	  1.53   	 66.57   	 -96.64		 15.58   	-401.83		
