SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  FA     	  FA'		  RV     	  RV'		
 84.50   	-183.11		 18.82   	-432.35		
 83.76   	-193.29		 17.09   	-376.40		
 82.99   	-198.37		 15.58   	-330.62		
 82.20   	-203.46		 14.26   	-289.93		
 81.38   	-203.46		 13.10   	-264.50		
 80.57   	-203.46		 12.04   	-254.32		
 79.76   	-188.20		 11.03   	-254.32		
 79.00   	-172.94		 10.01   	-264.50		
 78.31   	-162.77		  8.95   	-264.50		
 77.66   	-142.42		  7.89   	-274.67		
 77.09   	-122.07		  6.80   	-264.50		
 76.60   	-111.90		  5.74   	-259.41		
 76.15   	 -96.64		  4.70   	-244.15		
 75.77   	 -96.64		  3.72   	-228.89		
 75.38   	 -91.56		  2.81   	-193.29		
 75.01   	-101.73		  2.03   	-147.51		
 74.61   	-101.73		  1.44   	 -96.64		
 74.20   	-111.90		  1.06   	 -50.86		
 73.75   	-122.07		  0.85(D)	  10.17		
 73.27   	-122.07		  0.90   	  55.95		
 72.78   	-132.25		  1.12   	  96.64		
 72.25   	-127.16		  1.51   	 111.90		
 71.74   	-127.16		  1.95   	 122.07		
 71.23   	-122.07		  2.44   	 122.07		
 70.74   	-111.90		  2.93   	 106.82		
 70.29   	-101.73		  3.36   	  91.56		
 69.89   	 -91.56		  3.72   	  71.21		
 69.52   	 -76.30		  4.01   	  50.86		
 69.22   	 -76.30		  4.21   	  30.52		
 68.91   	 -66.12		  4.33   	  20.35		
 68.65   	 -66.12		  4.42   	   5.09		
 68.38   	 -61.04		  4.44   	  -5.09		
 68.14   	 -66.12		  4.42   	 -10.17		
 67.87   	 -66.12		  4.37   	 -20.35		
 67.61   	 -66.12		  4.29   	 -35.61		
 67.34   	 -71.21		  4.15   	 -30.52		
 67.06   	 -71.21		  4.03   	 -20.35		
 66.77   	 -76.30		  3.95   	 -20.35		
 66.47   	 -76.30		  3.87   	 -15.26		
 66.16   	 -71.21		  3.80   	   0.00		
 65.88   	 -71.21		  3.80   	  20.35		
 65.59   	 -61.04		  3.89   	  20.35		
 65.35   	 -66.12		  3.97   	  25.43		
 65.09   	 -61.04		  4.07   	  25.43		
 64.84   	 -55.95		  4.17   	  35.61		
 64.62   	 -55.95		  4.31   	  45.78		
 64.39   	 -61.04		  4.50   	  40.69		
 64.15   	 -55.95		  4.66   	  40.69		
 63.93   	 -55.95		  4.82   	  45.78		
 63.70   	 -50.86		  5.01   	  45.78		
 63.50   	 -61.04		  5.19   	  50.86		
 63.26   	 -55.95		  5.39   	  45.78		
 63.03   	 -61.04		  5.57   	  35.61		
 62.79   	 -61.04		  5.72   	  35.61		
 62.54   	 -66.12		  5.86   	  35.61		
 62.28   	 -61.04		  6.00   	  30.52		
 62.03   	 -61.04		  6.12   	  20.35		
 61.79   	 -61.04		  6.21   	   5.09		
 61.55   	 -61.04		  6.23   	  -5.09		
 61.30   	 -55.95		  6.21   	  -5.09		
 61.08   	 -55.95		  6.19   	 -15.26		
 60.85   	 -50.86		  6.12   	 -15.26		
 60.65   	 -50.86		  6.06   	  -5.09		
 60.45   	 -50.86		  6.04   	   5.09		
 60.24   	 -45.78		  6.06   	  10.17		
 60.06   	 -45.78		  6.10   	  25.43		
 59.88   	 -50.86		  6.21   	  35.61		
 59.67   	 -45.78		  6.35   	  40.69		
 59.49   	 -45.78		  6.51   	  50.86		
 59.31   	 -40.69		  6.71   	  55.95		
 59.15   	 -45.78		  6.94   	  66.12		
 58.96   	 -45.78		  7.20   	  71.21		
 58.78   	 -40.69		  7.49   	  81.38		
 58.62   	 -45.78		  7.81   	  81.38		
 58.43   	 -40.69		  8.14   	  81.38		
 58.27   	 -40.69		  8.46   	  81.38		
 58.11   	 -45.78		  8.79   	  66.12		
 57.92   	 -40.69		  9.05   	  45.78		
 57.76   	 -45.78		  9.24   	  30.52		
 57.58   	 -45.78		  9.36   	  15.26		
 57.40   	 -40.69		  9.42   	  -5.09		
 57.23   	 -50.86		  9.40(E)	 -35.61		
 57.03   	 -45.78		  9.26   	 -35.61		
 56.85   	 -45.78		  9.11   	 -35.61		
 56.66   	 -40.69		  8.97   	 -35.61		
 56.50   	 -35.61		  8.83   	 -30.52		
 56.36   	 -40.69		  8.71   	 -15.26		
 56.20   	 -35.61		  8.65   	   0.00		
 56.05   	 -35.61		  8.65   	  20.35		
 55.91   	 -40.69		  8.73   	  45.78		
 55.75   	 -40.69		  8.91   	  81.38		
 55.58   	 -40.69		  9.24   	 132.25		
 55.42   	 -35.61		  9.77   	 172.94		
 55.28   	 -45.78		 10.46   	 203.46		
 55.10   	 -40.69		 11.27   	 239.06		
 54.93   	 -45.78		 12.23   	 274.67		
 54.75   	 -40.69		 13.33   	 310.27		
 54.59   	 -40.69		 14.57   	 345.88		
 54.43   	 -40.69		 15.95   	 396.74		
 54.26   	 -35.61		 17.54   	 483.21		
 54.12   	 -35.61		 19.47   	 564.60		
 53.98   	 -30.52		 21.73   	 640.89		
 53.86   	 -35.61		 24.29   	 701.93		
 53.71   	 -30.52		 27.10   	 762.97		
 53.59   	 -30.52		 30.15   	 788.40		
 53.47   	 -30.52		 33.31   	 788.40		
 53.35   	 -30.52		 36.46   	 798.57		
 53.22   	 -25.43		 39.65   	 707.02		
 53.12   	 -30.52		 42.48   	 595.11		
 53.00   	 -25.43		 44.86   	 473.04		
 52.90   	 -25.43		 46.75   	 366.22		
 52.80   	 -30.52		 48.22   	 274.67		
 52.68   	 -30.52		 49.32   	 198.37		
 52.55   	 -35.61		 50.11   	 132.25		
 52.41   	 -35.61		 50.64   	 101.73		
 52.27   	 -40.69		 51.05   	  86.47		
 52.11   	 -45.78		 51.39   	  76.30		
 51.92   	 -45.78		 51.70   	  71.21		
 51.74   	 -45.78		 51.98   	  86.47		
 51.56   	 -45.78		 52.33   	 127.16		
 51.37   	 -45.78		 52.84   	 167.85		
 51.19   	 -30.52		 53.51   	 203.46		
 51.07   	 -25.43		 54.32   	 254.32		
 50.97   	  -5.09		 55.34   	 315.36		
 50.95(D)	  30.52		 56.60   	 340.79		
 51.07   	  96.64		 57.97   	 330.62		
 51.45   	 193.29		 59.29   	 310.27		
 52.23   	 330.62		 60.53   	 289.93		
 53.55   	 478.13		 61.69   	 254.32		
 55.46   	 605.29		 62.71   	 223.80		
 57.88   	 696.84		 63.60   	 193.29		
 60.67   	 752.79		 64.37   	 178.03		
 63.68   	 752.79		 65.09   	 157.68		
 66.69   	 737.54		 65.72   	 132.25		
 69.64   	 686.67		 66.25   	 137.33		
 72.39   	 625.63		 66.80   	 137.33		
 74.89   	 559.51		 67.34   	 142.42		
 77.13   	 493.39		 67.91   	 152.59		
 79.10   	 427.26		 68.52   	 162.77		
 80.81   	 381.48		 69.18   	 162.77		
 82.34   	 350.97		 69.83   	 162.77		
 83.74   	 330.62		 70.48   	 162.77		
 85.07   	 335.71		 71.13   	 152.59		
 86.41   	 345.88		 71.74   	 142.42		
 87.79   	 371.31		 72.31   	 122.07		
 89.28   	 401.83		 72.80   	 111.90		
 90.88   	 427.26		 73.24   	  91.56		
 92.59   	 447.61		 73.61   	  81.38		
 94.38   	 457.78		 73.94   	  61.04		
 96.22   	 447.61		 74.18   	  55.95		
 98.01   	 422.18		 74.40   	  40.69		
 99.69   	 366.22		 74.57   	  25.43		
101.16   	 289.93		 74.67   	  20.35		
102.32   	 203.46		 74.75   	  20.35		
103.13   	 116.99		 74.83   	  10.17		
103.60   	  35.61		 74.87   	   5.09		
103.74(S)	 -40.69		 74.89   	  10.17		
103.58   	 -86.47		 74.93(S)	   0.00		
103.23   	-116.99		 74.93   	   0.00		
102.77   	-127.16		 74.93   	 -10.17		
102.26   	-127.16		 74.89   	 -15.26		
101.75   	 -96.64		 74.83   	 -45.78		
101.36   	 -55.95		 74.65   	 -66.12		
101.14   	 -25.43		 74.38   	-101.73		
101.04   	   0.00		 73.98   	-142.42		
101.04   	   5.09		 73.41   	-183.11		
101.06   	   5.09		 72.68   	-244.15		
101.08   	 -15.26		 71.70   	-315.36		
101.02   	 -55.95		 70.44   	-356.05		
100.79   	 -96.64		 69.01   	-381.48		
100.41   	-142.42		 67.49   	-427.26		
 99.84   	-183.11		 65.78   	-503.56		
 99.10   	-223.80		 63.76   	-569.68		
 98.21   	-249.24		 61.49   	-645.98		
 97.21   	-254.32		 58.90   	-737.54		
 96.19   	-254.32		 55.95   	-824.00		
 95.18   	-244.15		 52.65   	-890.13		
 94.20   	-228.89		 49.09   	-935.91		
 93.29   	-213.63		 45.35   	-961.34		
 92.43   	-198.37		 41.51   	-956.25		
 91.64   	-178.03		 37.68   	-910.47		
 90.93   	-167.85		 34.04   	-854.52		
 90.25   	-162.77		 30.62   	-788.40		
 89.60   	-162.77		 27.47   	-696.84		
 88.95   	-167.85		 24.68   	-610.37		
 88.28   	-178.03		 22.24   	-534.08		
 87.57   	-193.29		 20.10   	-452.69		
 86.80   	-213.63		 18.29   	-381.48		
 85.94   	-223.80		 16.76   	-330.62		
 85.05   	-228.89		 15.44   	-289.93		
 84.13   	-239.06		 14.28   	-259.41		
 83.17   	-228.89		 13.25   	-244.15		
 82.26   	-223.80		 12.27   	-239.06		
 81.36   	-203.46		 11.31   	-239.06		
 80.55   	-183.11		 10.36   	-249.24		
 79.82   	-162.77		  9.36   	-259.41		
 79.17   	-137.33		  8.32   	-269.58		
 78.62   	-122.07		  7.24   	-259.41		
 78.13   	-101.73		  6.21   	-244.15		
 77.72   	-101.73		  5.23   	-228.89		
 77.31   	 -96.64		  4.31   	-198.37		
 76.93   	 -96.64		  3.52   	-167.85		
 76.54   	-111.90		  2.85   	-132.25		
 76.09   	-122.07		  2.32   	 -76.30		
 75.60   	-132.25		  2.01   	 -15.26		
 75.08   	-142.42		  1.95(D)	  25.43		
 74.51   	-147.51		  2.05   	  50.86		
 73.92   	-152.59		  2.26   	  86.47		
 73.31   	-147.51		  2.60   	 101.73		
 72.72   	-137.33		  3.01   	  91.56		
 72.17   	-132.25		  3.38   	  86.47		
 71.64   	-116.99		  3.72   	  81.38		
 71.17   	-101.73		  4.05   	  55.95		
 70.76   	 -96.64		  4.27   	  45.78		
 70.38   	 -81.38		  4.46   	  30.52		
 70.05   	 -71.21		  4.58   	  25.43		
 69.77   	 -71.21		  4.68   	  15.26		
 69.48   	 -66.12		  4.74   	  15.26		
 69.22   	 -66.12		  4.80   	   5.09		
 68.95   	 -71.21		  4.82   	  10.17		
 68.67   	 -76.30		  4.86   	  10.17		
 68.36   	 -81.38		  4.90   	   5.09		
 68.04   	 -86.47		  4.92   	   5.09		
 67.69   	 -86.47		  4.94   	   5.09		
 67.34   	 -86.47		  4.96   	   5.09		
 67.00   	 -86.47		  4.98   	  10.17		
 66.65   	 -81.38		  5.03   	  10.17		
 66.33   	 -76.30		  5.07   	  10.17		
 66.02   	 -66.12		  5.11   	  10.17		
 65.76   	 -61.04		  5.15   	  20.35		
 65.51   	 -55.95		  5.23   	  25.43		
 65.29   	 -50.86		  5.33   	  25.43		
 65.09   	 -50.86		  5.43   	  20.35		
 64.88   	 -55.95		  5.51   	  25.43		
 64.66   	 -55.95		  5.62   	  25.43		
 64.44   	 -55.95		  5.72   	  25.43		
 64.21   	 -55.95		  5.82   	  25.43		
 63.99   	 -66.12		  5.92   	  20.35		
 63.72   	 -66.12		  6.00   	  20.35		
 63.46   	 -66.12		  6.08   	  10.17		
 63.19   	 -61.04		  6.12   	   5.09		
 62.95   	 -66.12		  6.14   	   0.00		
 62.69   	 -66.12		  6.14   	  -5.09		
 62.42   	 -61.04		  6.12   	 -10.17		
 62.18   	 -61.04		  6.08   	  -5.09		
 61.93   	 -55.95		  6.06   	   0.00		
 61.71   	 -50.86		  6.06   	  15.26		
 61.51   	 -50.86		  6.12   	  20.35		
 61.30   	 -45.78		  6.21   	  25.43		
 61.12   	 -50.86		  6.31   	  35.61		
 60.92   	 -45.78		  6.45   	  40.69		
 60.73   	 -45.78		  6.61   	  50.86		
 60.55   	 -40.69		  6.82   	  45.78		
 60.39   	 -45.78		  7.00   	  50.86		
 60.20   	 -45.78		  7.20   	  61.04		
 60.02   	 -45.78		  7.45   	  55.95		
 59.84   	 -45.78		  7.67   	  50.86		
 59.65   	 -45.78		  7.87   	  55.95		
 59.47   	 -40.69		  8.10   	  50.86		
 59.31   	 -45.78		  8.30   	  40.69		
 59.12   	 -50.86		  8.46   	  40.69		
 58.92   	 -40.69		  8.63   	  35.61		
 58.76   	 -45.78		  8.77   	  25.43		
 58.58   	 -50.86		  8.87   	  20.35		
 58.37   	 -45.78		  8.95   	  10.17		
 58.19   	 -40.69		  8.99   	   5.09		
 58.03   	 -50.86		  9.01(E)	 -10.17		
 57.82   	 -40.69		  8.97   	 -20.35		
 57.66   	 -40.69		  8.89   	 -20.35		
 57.50   	 -40.69		  8.81   	 -20.35		
 57.33   	 -40.69		  8.73   	 -10.17		
 57.17   	 -45.78		  8.69   	 -10.17		
 56.99   	 -40.69		  8.65   	  -5.09		
 56.83   	 -40.69		  8.63   	  15.26		
 56.66   	 -45.78		  8.69   	  40.69		
 56.48   	 -40.69		  8.85   	  61.04		
 56.32   	 -45.78		  9.09   	  96.64		
 56.13   	 -40.69		  9.48   	 147.51		
 55.97   	 -40.69		 10.07   	 203.46		
 55.81   	 -45.78		 10.89   	 244.15		
 55.63   	 -40.69		 11.86   	 279.75		
 55.46   	 -45.78		 12.98   	 320.45		
 55.28   	 -40.69		 14.26   	 376.40		
 55.12   	 -40.69		 15.77   	 442.52		
 54.95   	 -40.69		 17.54   	 498.47		
 54.79   	 -35.61		 19.53   	 554.42		
 54.65   	 -35.61		 21.75   	 605.29		
 54.51   	 -35.61		 24.17   	 666.32		
 54.36   	 -35.61		 26.84   	 712.10		
 54.22   	 -25.43		 29.68   	 727.36		
 54.12   	 -30.52		 32.59   	 727.36		
 54.00   	 -30.52		 35.50   	 762.97		
 53.88   	 -25.43		 38.56   	 676.50		
 53.77   	 -30.52		 41.26   	 579.86		
 53.65   	 -25.43		 43.58   	 488.30		
 53.55   	 -25.43		 45.53   	 391.66		
 53.45   	 -35.61		 47.10   	 295.01		
 53.31   	 -35.61		 48.28   	 233.98		
 53.16   	 -35.61		 49.22   	 178.03		
 53.02   	 -40.69		 49.93   	 137.33		
 52.86   	 -45.78		 50.48   	 111.90		
 52.68   	 -50.86		 50.93   	 101.73		
 52.47   	 -50.86		 51.33   	  91.56		
 52.27   	 -50.86		 51.70   	 101.73		
 52.06   	 -50.86		 52.11   	 122.07		
 51.86   	 -45.78		 52.59   	 147.51		
 51.68   	 -35.61		 53.18   	 162.77		
 51.54   	 -25.43		 53.83   	 198.37		
 51.43(D)	   0.00		 54.63   	 244.15		
 51.43   	  40.69		 55.61   	 274.67		
 51.60   	 122.07		 56.70   	 269.58		
 52.09   	 233.98		 57.78   	 264.50		
 53.02   	 376.40		 58.84   	 259.41		
 54.53   	 523.90		 59.88   	 239.06		
 56.62   	 640.89		 60.83   	 213.63		
 59.19   	 727.36		 61.69   	 203.46		
 62.10   	 757.88		 62.50   	 183.11		
 65.13   	 757.88		 63.23   	 167.85		
 68.16   	 722.28		 63.91   	 157.68		
 71.05   	 671.41		 64.54   	 142.42		
 73.73   	 610.37		 65.11   	 152.59		
 76.17   	 534.08		 65.72   	 157.68		
 78.31   	 467.95		 66.35   	 162.77		
 80.18   	 401.83		 67.00   	 162.77		
 81.79   	 356.05		 67.65   	 157.68		
 83.21   	 325.53		 68.28   	 147.51		
 84.52   	 320.45		 68.87   	 137.33		
 85.80   	 325.53		 69.42   	 132.25		
 87.10   	 345.88		 69.95   	 111.90		
 88.48   	 371.31		 70.40   	 101.73		
 89.97   	 406.92		 70.80   	  81.38		
 91.60   	 427.26		 71.13   	  71.21		
 93.31   	 442.52		 71.41   	  55.95		
 95.08   	 447.61		 71.64   	  45.78		
 96.87   	 422.18		 71.82   	  30.52		
 98.56   	 381.48		 71.94   	  20.35		
100.08   	 320.45		 72.02   	  20.35		
101.36   	 233.98		 72.11   	  10.17		
102.30   	 157.68		 72.15   	   5.09		
102.93   	  71.21		 72.17   	   5.09		
103.21(S)	  -5.09		 72.19(S)	  -5.09		
103.19   	 -50.86		 72.17   	  -5.09		
102.99   	 -91.56		 72.15   	 -15.26		
102.62   	-106.82		 72.09   	 -20.35		
102.20   	-106.82		 72.00   	 -35.61		
101.77   	 -91.56		 71.86   	 -45.78		
101.40   	 -71.21		 71.68   	 -76.30		
101.12   	 -35.61		 71.37   	-101.73		
100.98   	  -5.09		 70.97   	-142.42		
100.96   	  10.17		 70.40   	-183.11		
101.00   	  15.26		 69.66   	-233.98		
101.06   	   0.00		 68.73   	-305.19		
101.06   	 -35.61		 67.51   	-371.31		
100.92   	 -76.30		 66.02   	-406.92		
100.61   	-132.25		 64.39   	-447.61		
100.08   	-167.85		 62.60   	-518.82		
 99.41   	-198.37		 60.53   	-595.11		
 98.62   	-228.89		 58.15   	-661.24		
 97.70   	-239.06		 55.50   	-747.71		
 96.74   	-249.24		 52.51   	-839.26		
 95.75   	-239.06		 49.16   	-905.39		
 94.79   	-233.98		 45.53   	-935.91		
 93.86   	-218.72		 41.79   	-951.17		
 92.98   	-203.46		 37.99   	-951.17		
 92.17   	-178.03		 34.18   	-905.39		
 91.45   	-162.77		 30.56   	-839.26		
 90.80   	-157.68		 27.20   	-762.97		
 90.17   	-152.59		 24.15   	-671.41		
 89.56   	-157.68		 21.46   	-579.86		
 88.93   	-167.85		 19.15   	-498.47		
 88.26   	-188.20		 17.15   	-427.26		
 87.51   	-198.37		 15.44   	-356.05		
 86.71   	-223.80		 14.02   	-310.27		
 85.82   	-228.89		 12.78   	-284.84		
 84.90   	-239.06		 11.64   	-259.41		
 83.95   	-239.06		 10.60   	-249.24		
 82.99   	-233.98		  9.60   	-249.24		
 82.05   	-218.72		  8.61   	-254.32		
 81.18   	-198.37		  7.59   	-249.24		
 80.39   	-178.03		  6.59   	-244.15		
 79.67   	-157.68		  5.62   	-228.89		
 79.04   	-137.33		  4.70   	-223.80		
 78.49   	-122.07		  3.80   	-198.37		
 78.01   	-111.90		  3.01   	-162.77		
 77.56   	-106.82		  2.36   	-122.07		
 77.13   	-106.82		  1.87   	 -71.21		
 76.70   	-116.99		  1.59   	  -5.09		
 76.24   	-116.99		  1.57(D)	  40.69		
 75.77   	-132.25		  1.73   	  71.21		
 75.24   	-142.42		  2.01   	  96.64		
 74.67   	-147.51		  2.40   	 116.99		
 74.08   	-147.51		  2.87   	 116.99		
 73.49   	-147.51		  3.34   	  91.56		
 72.90   	-147.51		  3.70   	  76.30		
 72.31   	-132.25		  4.01   	  45.78		
 71.78   	-127.16		  4.19   	  30.52		
 71.27   	-111.90		  4.31   	  15.26		
 70.82   	-101.73		  4.37   	  -5.09		
 70.42   	 -91.56		  4.35   	  -5.09		
 70.05   	 -86.47		  4.33   	  -5.09		
 69.70   	 -76.30		  4.31   	   0.00		
 69.40   	 -71.21		  4.31   	  10.17		
 69.11   	 -76.30		  4.35   	  10.17		
 68.81   	 -76.30		  4.39   	  20.35		
 68.50   	 -76.30		  4.48   	  20.35		
 68.20   	 -81.38		  4.56   	  25.43		
 67.87   	 -81.38		  4.66   	  30.52		
 67.55   	 -86.47		  4.78   	  30.52		
 67.20   	 -86.47		  4.90   	  30.52		
 66.86   	 -86.47		  5.03   	  15.26		
 66.51   	 -81.38		  5.09   	  15.26		
 66.18   	 -81.38		  5.15   	  10.17		
 65.86   	 -71.21		  5.19   	   5.09		
 65.57   	 -71.21		  5.21   	   0.00		
 65.29   	 -66.12		  5.21   	   5.09		
 65.03   	 -61.04		  5.23   	  -5.09		
 64.78   	 -61.04		  5.21   	  -5.09		
 64.54   	 -61.04		  5.19   	   0.00		
 64.29   	 -55.95		  5.19   	   5.09		
 64.07   	 -61.04		  5.21   	   0.00		
 63.82   	 -55.95		  5.21   	   5.09		
 63.60   	 -61.04		  5.23   	   5.09		
 63.36   	 -55.95		  5.25   	  10.17		
 63.13   	 -66.12		  5.29   	   5.09		
 62.87   	 -61.04		  5.31   	  15.26		
 62.62   	 -66.12		  5.37   	  25.43		
 62.36   	 -66.12		  5.47   	  25.43		
 62.10   	 -61.04		  5.57   	  35.61		
 61.85   	 -66.12		  5.72   	  40.69		
 61.59   	 -55.95		  5.88   	  40.69		
 61.36   	 -61.04		  6.04   	  40.69		
 61.12   	 -50.86		  6.21   	  40.69		
 60.92   	 -55.95		  6.37   	  35.61		
 60.69   	 -50.86		  6.51   	  25.43		
 60.49   	 -45.78		  6.61   	  20.35		
 60.30   	 -40.69		  6.69   	  20.35		
 60.14   	 -45.78		  6.78   	  25.43		
 59.96   	 -40.69		  6.88   	  10.17		
 59.80   	 -40.69		  6.92   	   5.09		
 59.63   	 -40.69		  6.94   	   0.00		
 59.47   	 -45.78		  6.94   	   0.00		
 59.29   	 -45.78		  6.94   	  -5.09		
 59.10   	 -45.78		  6.92   	  -5.09		
 58.92   	 -45.78		  6.90   	   5.09		
 58.74   	 -45.78		  6.92   	  15.26		
 58.56   	 -45.78		  6.98   	  30.52		
 58.37   	 -45.78		  7.10   	  40.69		
 58.19   	 -40.69		  7.26   	  55.95		
 58.03   	 -45.78		  7.49   	  71.21		
 57.84   	 -40.69		  7.77   	  81.38		
 57.68   	 -40.69		  8.10   	  76.30		
 57.52   	 -40.69		  8.40   	  81.38		
 57.35   	 -35.61		  8.73   	  91.56		
 57.21   	 -40.69		  9.09   	  86.47		
 57.05   	 -35.61		  9.44   	  81.38		
 56.91   	 -40.69		  9.77   	  66.12		
 56.74   	 -40.69		 10.03   	  40.69		
 56.58   	 -40.69		 10.19   	  20.35		
 56.42   	 -45.78		 10.27(E)	 -20.35		
 56.24   	 -40.69		 10.19   	 -45.78		
 56.07   	 -40.69		 10.01   	 -55.95		
 55.91   	 -45.78		  9.79   	 -61.04		
 55.73   	 -40.69		  9.54   	 -61.04		
 55.56   	 -45.78		  9.30   	 -55.95		
 55.38   	 -40.69		  9.07   	 -35.61		
 55.22   	 -35.61		  8.93   	  -5.09		
 55.08   	 -40.69		  8.91   	  30.52		
 54.91   	 -40.69		  9.03   	  76.30		
 54.75   	 -40.69		  9.34   	 122.07		
 54.59   	 -35.61		  9.83   	 188.20		
 54.45   	 -40.69		 10.58   	 254.32		
 54.28   	 -35.61		 11.60   	 289.93		
 54.14   	 -40.69		 12.76   	 325.53		
 53.98   	 -35.61		 14.06   	 376.40		
 53.83   	 -40.69		 15.56   	 406.92		
 53.67   	 -40.69		 17.19   	 432.35		
 53.51   	 -40.69		 18.92   	 483.21		
 53.35   	 -35.61		 20.85   	 554.42		
 53.20   	 -35.61		 23.07   	 625.63		
 53.06   	 -40.69		 25.57   	 676.50		
 52.90   	 -30.52		 28.28   	 717.19		
 52.78   	 -35.61		 31.15   	 732.45		
 52.63   	 -30.52		 34.08   	 717.19		
 52.51   	 -30.52		 36.95   	 696.84		
 52.39   	 -25.43		 39.74   	 590.03		
 52.29   	 -25.43		 42.10   	 483.21		
 52.19   	 -25.43		 44.03   	 371.31		
 52.09   	 -30.52		 45.51   	 284.84		
 51.96   	 -30.52		 46.65   	 208.54		
 51.84   	 -35.61		 47.49   	 157.68		
 51.70   	 -35.61		 48.12   	 132.25		
 51.56   	 -40.69		 48.65   	 122.07		
 51.39   	 -45.78		 49.14   	 137.33		
 51.21   	 -45.78		 49.68   	 147.51		
 51.03   	 -50.86		 50.27   	 178.03		
 50.82   	 -50.86		 50.99   	 223.80		
 50.62   	 -50.86		 51.88   	 254.32		
 50.42   	 -40.69		 52.90   	 259.41		
 50.25   	 -35.61		 53.94   	 254.32		
 50.11   	 -25.43		 54.95   	 218.72		
 50.01(D)	  10.17		 55.83   	 183.11		
 50.05   	  50.86		 56.56   	 137.33		
 50.25   	 127.16		 57.11   	  96.64		
 50.76   	 244.15		 57.50   	  66.12		
 51.74   	 381.48		 57.76   	  66.12		
 53.27   	 534.08		 58.03   	  86.47		
 55.40   	 645.98		 58.37   	 137.33		
 57.99   	 727.36		 58.92   	 208.54		
 60.89   	 757.88		 59.76   	 259.41		
 63.93   	 752.79		 60.79   	 289.93		
 66.94   	 712.10		 61.95   	 320.45		
 69.79   	 651.07		 63.23   	 330.62		
 72.39   	 590.03		 64.56   	 315.36		
 74.75   	 518.82		 65.82   	 289.93		
 76.83   	 447.61		 66.98   	 259.41		
 78.62   	 386.57		 68.02   	 218.72		
 80.16   	 340.79		 68.89   	 167.85		
 81.53   	 315.36		 69.56   	 137.33		
 82.79   	 305.19		 70.11   	  96.64		
 84.01   	 315.36		 70.50   	  71.21		
 85.27   	 335.71		 70.78   	  40.69		
 86.61   	 371.31		 70.95   	  30.52		
 88.10   	 401.83		 71.07   	  10.17		
 89.70   	 432.35		 71.11   	   5.09		
 91.43   	 452.69		 71.13   	  -5.09		
 93.24   	 452.69		 71.11   	   0.00		
 95.06   	 432.35		 71.11   	  -5.09		
 96.78   	 391.66		 71.09   	  -5.09		
 98.35   	 325.53		 71.07   	   5.09		
 99.65   	 239.06		 71.09   	   0.00		
100.61   	 157.68		 71.09   	   5.09		
101.24   	  71.21		 71.11   	  10.17		
101.53(S)	   0.00		 71.15(S)	  -5.09		
101.53   	 -55.95		 71.13   	   0.00		
101.30   	 -96.64		 71.13   	 -10.17		
100.92   	-116.99		 71.09   	 -20.35		
100.45   	-122.07		 71.01   	 -40.69		
 99.96   	-106.82		 70.84   	 -50.86		
 99.53   	 -66.12		 70.64   	 -76.30		
 99.27   	 -40.69		 70.34   	-106.82		
 99.10   	 -20.35		 69.91   	-142.42		
 99.02   	 -10.17		 69.34   	-188.20		
 98.98   	  -5.09		 68.59   	-233.98		
 98.96   	  -5.09		 67.65   	-310.27		
 98.94   	 -40.69		 66.41   	-366.22		
 98.78   	 -86.47		 64.94   	-391.66		
 98.43   	-127.16		 63.38   	-437.43		
 97.92   	-162.77		 61.63   	-508.65		
 97.27   	-203.46		 59.59   	-569.68		
 96.46   	-228.89		 57.31   	-630.72		
 95.54   	-249.24		 54.79   	-717.19		
 94.55   	-254.32		 51.92   	-798.57		
 93.53   	-249.24		 48.73   	-849.44		
 92.53   	-244.15		 45.33   	-890.13		
 91.56   	-228.89		 41.77   	-925.73		
 90.64   	-208.54		 38.07   	-925.73		
 89.81   	-188.20		 34.36   	-890.13		
 89.05   	-178.03		 30.80   	-834.18		
 88.34   	-167.85		 27.47   	-773.14		
 87.67   	-157.68		 24.37   	-686.67		
 87.04   	-162.77		 21.63   	-605.29		
 86.39   	-162.77		 19.21   	-528.99		
 85.74   	-178.03		 17.09   	-447.61		
 85.03   	-193.29		 15.30   	-391.66		
 84.25   	-208.54		 13.73   	-345.88		
 83.42   	-223.80		 12.35   	-305.19		
 82.52   	-233.98		 11.13   	-289.93		
 81.59   	-239.06		  9.97   	-274.67		
 80.63   	-233.98		  8.87   	-279.75		
 79.69   	-223.80		  7.75   	-284.84		
 78.80   	-203.46		  6.61   	-279.75		
 77.99   	-183.11		  5.49   	-274.67		
 77.25   	-157.68		  4.39   	-264.50		
 76.62   	-137.33		  3.34   	-249.24		
 76.07   	-122.07		  2.34   	-228.89		
 75.58   	-106.82		  1.42   	-183.11		
 75.16   	-101.73		  0.69   	-132.25		
 74.75   	-106.82		  0.16   	 -71.21		
 74.32   	-101.73		 -0.12   	 -10.17		
 73.92   	-116.99		 -0.16(D)	  35.61		
 73.45   	-122.07		 -0.02   	  66.12		
 72.96   	-137.33		  0.24   	  91.56		
 72.41   	-142.42		  0.61   	  96.64		
 71.84   	-142.42		  1.00   	  86.47		
 71.27   	-147.51		  1.34   	  71.21		
 70.68   	-142.42		  1.63   	  45.78		
