SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
144.35   	-12.51   	 34.26   	 -30.52		 15.02   	 259.41		
126.95   	-42.72   	 34.14   	 -20.35		 16.05   	 264.50		
113.22   	-69.89   	 34.06   	 -20.35		 17.11   	 269.58		
113.53   	-73.85   	 33.98   	 -20.35		 18.19   	 274.67		
123.90   	-59.51   	 33.90   	 -15.26		 19.29   	 279.75		
135.19   	-42.42   	 33.84   	 -45.78		 20.41   	 350.97		
144.35   	-35.10   	 33.65   	 -15.26		 21.81   	 345.88		
143.43   	-39.98   	 33.59   	 -10.17		 23.19   	 345.88		
143.13   	-42.11   	 33.55   	   5.09		 24.58   	 335.71		
145.87   	-39.06   	 33.57   	  25.43		 25.92   	 315.36		
150.76   	-33.57   	 33.67   	  61.04		 27.18   	 305.19		
155.64   	-28.08   	 33.92   	 116.99		 28.40   	 284.84		
159.30   	-25.02   	 34.38   	 172.94		 29.54   	 269.58		
161.44   	-23.19   	 35.08   	 233.98		 30.62   	 264.50		
163.88   	-21.36   	 36.01   	 289.93		 31.68   	 254.32		
166.93   	-18.92   	 37.17   	 325.53		 32.70   	 249.24		
170.90   	-15.56   	 38.47   	 335.71		 33.69   	 244.15		
175.17   	-12.82   	 39.82   	 340.79		 34.67   	 244.15		
179.75   	-10.68   	 41.18   	 325.53		 35.65   	 244.15		
184.02   	 -9.16   	 42.48   	 310.27		 36.62   	 239.06		
188.60   	 -7.63   	 43.72   	 279.75		 37.58   	 239.06		
193.18   	 -5.80   	 44.84   	 254.32		 38.53   	 233.98		
198.06   	 -3.05   	 45.86   	 218.72		 39.47   	 233.98		
203.25   	  0.92   	 46.73   	 188.20		 40.41   	 223.80		
209.05   	  5.80   	 47.49   	 152.59		 41.30   	 218.72		
215.76   	 11.60   	 48.10   	 132.25		 42.18   	 218.72		
222.17   	 17.70   	 48.63   	 122.07		 43.05   	 208.54		
227.97   	 23.50   	 49.11   	 111.90		 43.89   	 198.37		
232.85   	 28.69   	 49.56   	 116.99		 44.68   	 198.37		
237.12   	 33.87   	 50.03   	 122.07		 45.47   	 188.20		
241.09   	 40.28   	 50.52   	 137.33		 46.23   	 188.20		
245.97   	 48.22   	 51.07   	 152.59		 46.98   	 183.11		
251.16   	 57.37   	 51.68   	 178.03		 47.71   	 172.94		
256.35   	 67.14   	 52.39   	 208.54		 48.40   	 172.94		
261.23   	 76.29   	 53.22   	 233.98		 49.09   	 162.77		
265.81   	 83.92   	 54.16   	 249.24		 49.75   	 152.59		
270.69   	 91.25   	 55.16   	 264.50		 50.36   	 147.51		
275.27   	 99.18   	 56.22   	 284.84		 50.95   	 142.42		
280.46   	109.56   	 57.35   	 289.93		 51.52   	 132.25		
285.34   	122.38   	 58.51   	 295.01		 52.04   	 122.07		
289.92   	136.72   	 59.69   	 284.84		 52.53   	 116.99		
294.19   	151.67   	 60.83   	 269.58		 53.00   	 111.90		
298.16   	165.41   	 61.91   	 249.24		 53.45   	 106.82		
302.12   	178.53   	 62.91   	 213.63		 53.88   	  91.56		
305.79   	191.35   	 63.76   	 167.85		 54.24   	  86.47		
309.75   	204.77   	 64.44   	 122.07		 54.59   	  71.21		
313.42   	217.90   	 64.92   	  76.30		 54.87   	  66.12		
317.69   	230.71   	 65.23   	  35.61		 55.14   	  61.04		
322.27   	242.61   	 65.37   	   5.09		 55.38   	  55.95		
328.06   	252.99   	 65.39(S)	 -25.43		 55.61   	  45.78		
334.47   	262.45   	 65.29   	 -61.04		 55.79   	  45.78		
340.27   	270.69   	 65.05   	 -91.56		 55.97   	  35.61		
343.63   	276.49   	 64.68   	-106.82		 56.11   	  25.43		
343.63   	279.85   	 64.25   	-122.07		 56.22   	  15.26		
338.13   	280.46   	 63.76   	-132.25		 56.28(S)	   0.00		
326.23   	278.63   	 63.23   	-122.07		 56.28   	  -5.09		
306.70   	273.44   	 62.75   	-116.99		 56.26   	 -15.26		
280.15   	263.06   	 62.28   	-106.82		 56.20   	 -15.26		
246.89   	245.97   	 61.85   	-106.82		 56.13   	 -25.43		
208.74   	219.73   	 61.42   	 -91.56		 56.03   	 -25.43		
168.15   	183.72   	 61.06   	 -71.21		 55.93   	 -35.61		
127.87   	141.30   	 60.77   	 -66.12		 55.79   	 -40.69		
 90.03   	 96.44   	 60.51   	 -50.86		 55.63   	 -50.86		
 56.76   	 54.02   	 60.30   	 -30.52		 55.42   	 -50.86		
 29.60   	 17.09   	 60.18   	 -35.61		 55.22   	 -61.04		
  7.93   	-14.04   	 60.04   	 -25.43		 54.97   	 -61.04		
 -9.46   	-41.20   	 59.94   	 -30.52		 54.73   	 -71.21		
-23.19   	-64.39   	 59.82   	 -30.52		 54.45   	 -76.30		
-33.87   	-83.92   	 59.69   	 -30.52		 54.14   	 -81.38		
-41.50   	-98.88   	 59.57   	 -35.61		 53.81   	 -91.56		
-47.30   	-109.25   	 59.43   	 -45.78		 53.45   	 -96.64		
-51.57   	-116.27   	 59.25   	 -55.95		 53.06   	-106.82		
-55.54   	-121.15   	 59.02   	 -71.21		 52.63   	-122.07		
-59.51   	-125.12   	 58.74   	 -81.38		 52.15   	-127.16		
-62.56   	-127.87   	 58.41   	 -86.47		 51.64   	-147.51		
-64.39   	-129.39   	 58.07   	 -86.47		 51.05   	-172.94		
-65.31   	-130.00   	 57.72   	-101.73		 50.36   	-203.46		
-66.22   	-130.31   	 57.31   	-111.90		 49.54   	-239.06		
-67.44   	-130.62   	 56.87   	-132.25		 48.59   	-269.58		
-68.36   	-130.62   	 56.34   	-137.33		 47.51   	-310.27		
-68.05   	-130.00   	 55.79   	-152.59		 46.27   	-335.71		
-66.83   	-127.87   	 55.18   	-167.85		 44.92   	-381.48		
-64.39   	-125.73   	 54.51   	-193.29		 43.40   	-422.18		
-61.95   	-124.51   	 53.73   	-218.72		 41.71   	-447.61		
-60.12   	-125.12   	 52.86   	-228.89		 39.92   	-457.78		
-58.29   	-127.26   	 51.94   	-218.72		 38.09   	-493.39		
-56.76   	-128.78   	 51.07   	-188.20		 36.11   	-549.34		
-54.63   	-129.39   	 50.32   	-147.51		 33.92   	-590.03		
-52.49   	-128.17   	 49.73   	 -91.56		 31.56   	-579.86		
-50.66   	-125.43   	 49.36   	 -61.04		 29.24   	-508.65		
-49.13   	-121.77   	 49.11   	 -50.86		 27.20   	-432.35		
-48.22   	-119.02   	 48.91   	 -45.78		 25.47   	-396.74		
-47.61   	-117.80   	 48.73   	 -45.78		 23.89   	-386.57		
-46.39   	-117.49   	 48.55   	 -40.69		 22.34   	-386.57		
-44.86   	-118.41   	 48.38   	 -35.61		 20.79   	-361.14		
-43.03   	-119.02   	 48.24   	 -35.61		 19.35   	-345.88		
-41.20   	-119.32   	 48.10   	 -40.69		 17.97   	-330.62		
-39.98   	-119.02   	 47.93   	 -40.69		 16.64   	-320.45		
-39.37   	-119.02   	 47.77   	 -50.86		 15.36   	-300.10		
-39.06   	-119.93   	 47.57   	 -55.95		 14.16   	-279.75		
-38.45   	-121.77   	 47.34   	 -50.86		 13.04   	-249.24		
-37.54   	-123.60   	 47.14   	 -50.86		 12.04   	-228.89		
-36.62   	-124.51   	 46.94   	 -50.86		 11.13   	-208.54		
-36.32   	-123.29   	 46.73   	 -45.78		 10.29   	-183.11		
-36.62   	-120.54   	 46.55   	 -55.95		  9.56   	-162.77		
-37.84   	-117.49   	 46.33   	 -50.86		  8.91   	-147.51		
-39.06   	-115.36   	 46.12   	 -50.86		  8.32   	-137.33		
-40.59   	-114.44   	 45.92   	 -50.86		  7.77   	-122.07		
-42.11   	-113.53   	 45.72   	 -50.86		  7.28   	-106.82		
-43.64   	-111.69   	 45.51   	 -40.69		  6.86   	 -76.30		
-44.56   	-110.17   	 45.35   	 -45.78		  6.55   	 -45.78		
-45.47   	-108.95   	 45.17   	 -35.61		  6.37   	 -20.35		
-45.78   	-109.25   	 45.03   	 -35.61		  6.29   	   0.00		
-46.39   	-110.47   	 44.88   	 -35.61		  6.29   	   0.00		
-47.61   	-111.39   	 44.74   	 -40.69		  6.29   	   5.09		
-49.44   	-111.69   	 44.58   	 -40.69		  6.31   	   0.00		
-51.57   	-111.39   	 44.41   	 -40.69		  6.31   	   5.09		
-52.80   	-110.47   	 44.25   	 -45.78		  6.33   	   5.09		
-52.49   	-109.86   	 44.07   	 -45.78		  6.35   	   0.00		
-50.96   	-110.47   	 43.89   	 -40.69		  6.35   	 -10.17		
-49.13   	-114.14   	 43.72   	 -35.61		  6.31   	 -20.35		
-45.78   	-121.77   	 43.58   	 -45.78		  6.23   	 -10.17		
-38.76   	-130.31   	 43.40   	 -40.69		  6.19(D)	   0.00		
-23.80   	-135.19   	 43.23   	 -40.69		  6.19   	  15.26		
  0.61   	-133.06   	 43.07   	 -40.69		  6.25   	  15.26		
 31.43   	-124.21   	 42.91   	 -35.61		  6.31   	  25.43		
 62.56   	-110.17   	 42.77   	 -45.78		  6.41   	  35.61		
 86.06   	-93.38   	 42.58   	 -45.78		  6.55   	  50.86		
 99.49   	-72.02   	 42.40   	 -50.86		  6.75   	  66.12		
105.59   	-43.95   	 42.20   	 -55.95		  7.02   	  66.12		
108.34   	-10.38   	 41.97   	 -50.86		  7.28   	  61.04		
108.34   	 18.92   	 41.77   	 -55.95		  7.53   	  61.04		
101.32   	 32.04   	 41.55   	 -50.86		  7.77   	  50.86		
 80.87   	 21.06   	 41.34   	 -55.95		  7.98   	  45.78		
 45.78   	-11.29   	 41.12   	 -45.78		  8.16   	  30.52		
  3.36   	-52.80   	 40.94   	 -50.86		  8.28   	  25.43		
-35.10   	-87.28   	 40.73   	 -45.78		  8.38   	  10.17		
-60.12   	-105.90   	 40.55   	 -40.69		  8.42   	   5.09		
-71.41   	-109.56   	 40.39   	 -40.69		  8.44   	   0.00		
-76.60   	-108.34   	 40.22   	 -40.69		  8.44   	 -10.17		
-84.23   	-112.00   	 40.06   	 -45.78		  8.40   	  -5.09		
-96.74   	-122.38   	 39.88   	 -40.69		  8.38   	 -10.17		
-111.08   	-135.19   	 39.72   	 -45.78		  8.34   	   0.00		
-121.46   	-142.82   	 39.53   	 -40.69		  8.34   	   5.09		
-126.65   	-142.52   	 39.37   	 -35.61		  8.36   	  15.26		
-126.95   	-136.72   	 39.23   	 -35.61		  8.42   	  15.26		
-125.12   	-130.31   	 39.08   	 -40.69		  8.48   	  20.35		
-123.29   	-126.65   	 38.92   	 -40.69		  8.57   	  25.43		
-121.46   	-125.12   	 38.76   	 -45.78		  8.67   	  25.43		
-119.63   	-123.90   	 38.58   	 -40.69		  8.77   	  25.43		
-118.10   	-122.07   	 38.41   	 -50.86		  8.87   	  25.43		
-115.97   	-118.71   	 38.21   	 -45.78		  8.97   	  25.43		
-113.53   	-115.36   	 38.03   	 -40.69		  9.07   	  25.43		
-110.47   	-111.69   	 37.86   	 -35.61		  9.18   	  20.35		
-107.73   	-108.34   	 37.72   	 -40.69		  9.26   	  20.35		
-105.29   	-104.98   	 37.56   	 -35.61		  9.34   	  20.35		
-103.76   	-102.23   	 37.42   	 -30.52		  9.42   	  20.35		
-102.23   	-100.10   	 37.29   	 -30.52		  9.50   	  20.35		
-101.01   	-98.88   	 37.17   	 -25.43		  9.58   	  20.35		
-100.10   	-98.27   	 37.07   	 -25.43		  9.66   	  15.26		
-98.57   	-98.57   	 36.97   	 -30.52		  9.73   	  20.35		
-93.08   	-101.01   	 36.85   	 -25.43		  9.81   	  20.35		
-74.46   	-108.95   	 36.74   	 -30.52		  9.89   	  20.35		
-32.35   	-118.10   	 36.62   	 -25.43		  9.97   	  20.35		
 47.00   	-104.06   	 36.52   	 -20.35		 10.05   	  20.35		
174.26   	-18.31   	 36.44   	 -25.43		 10.13   	  20.35		
338.44   	194.70   	 36.34   	 -15.26		 10.21   	  20.35		
480.65   	566.10   	 36.28   	 -20.35		 10.29   	  10.17		
501.10   	1047.36   	 36.20   	 -25.43		 10.34   	  15.26		
309.75   	1493.84   	 36.09   	 -50.86		 10.40   	   5.09		
-691.53   	1727.91(R)	 35.89   	 -25.43		 10.42(E)	   0.00		
-1234.74   	1479.19   	 35.79   	 -20.35		 10.42   	  -5.09		
-1582.03   	1131.59   	 35.71   	 -20.35		 10.40   	  -5.09		
-1672.97   	760.50   	 35.63   	 -25.43		 10.38   	  -5.09		
-1574.10   	323.18   	 35.52   	 -30.52		 10.36   	  -5.09		
-1416.02   	-249.94   	 35.40   	 -25.43		 10.34   	  -5.09		
-1288.76   	-912.17   	 35.30   	 -25.43		 10.32   	  -5.09		
-1173.10   	-1441.96   	 35.20   	 -25.43		 10.29   	   5.09		
-980.53   	-1575.93   	 35.10   	 -25.43		 10.32   	   5.09		
-658.57   	-1235.35   	 34.99   	 -25.43		 10.34   	  15.26		
-260.62   	-618.29   	 34.89   	 -20.35		 10.40   	  25.43		
 74.77   	-64.39   	 34.81   	 -20.35		 10.50   	  45.78		
229.80   	183.72   	 34.73   	 -20.35		 10.68   	  71.21		
201.72   	123.90   	 34.65   	 -20.35		 10.97   	 101.73		
 93.08   	-60.73   	 34.57   	 -25.43		 11.37   	 127.16		
 20.14   	-180.66   	 34.47   	 -25.43		 11.88   	 147.51		
 29.60   	-172.12   	 34.36   	 -25.43		 12.47   	 178.03		
 87.59   	-91.86   	 34.26   	 -20.35		 13.18   	 213.63		
135.50   	-26.25   	 34.18   	 -20.35		 14.04   	 239.06		
144.65   	-14.65   	 34.10   	 -20.35		 14.99   	 259.41		
128.17   	-41.20   	 34.02   	 -20.35		 16.03   	 264.50		
113.83   	-67.75   	 33.94   	 -25.43		 17.09   	 274.67		
114.44   	-72.02   	 33.84   	 -20.35		 18.19   	 279.75		
126.34   	-57.37   	 33.75   	 -20.35		 19.31   	 284.84		
138.55   	-38.45   	 33.67   	 -50.86		 20.45   	 335.71		
146.18   	-26.55   	 33.47   	 -25.43		 21.79   	 340.79		
144.35   	-29.30   	 33.37   	 -15.26		 23.15   	 330.62		
143.43   	-29.91   	 33.31(D)	   0.00		 24.48   	 320.45		
145.87   	-26.55   	 33.31   	  25.43		 25.76   	 315.36		
150.76   	-21.36   	 33.41   	  61.04		 27.02   	 295.01		
155.94   	-17.40   	 33.65   	 116.99		 28.20   	 289.93		
160.22   	-15.87   	 34.12   	 178.03		 29.36   	 279.75		
163.88   	-15.87   	 34.83   	 239.06		 30.48   	 274.67		
167.54   	-15.26   	 35.79   	 295.01		 31.58   	 274.67		
171.20   	-13.73   	 36.97   	 330.62		 32.68   	 264.50		
174.87   	-11.60   	 38.29   	 350.97		 33.73   	 264.50		
178.53   	 -9.46   	 39.69   	 345.88		 34.79   	 264.50		
182.80   	 -7.63   	 41.08   	 340.79		 35.85   	 259.41		
187.38   	 -6.10   	 42.44   	 320.45		 36.89   	 254.32		
192.26   	 -3.97   	 43.72   	 289.93		 37.90   	 244.15		
196.53   	 -1.22   	 44.88   	 264.50		 38.88   	 239.06		
200.20   	  3.05   	 45.94   	 223.80		 39.84   	 233.98		
203.55   	  8.54   	 46.84   	 193.29		 40.77   	 228.89		
207.52   	 14.95   	 47.61   	 157.68		 41.69   	 218.72		
213.01   	 21.97   	 48.24   	 132.25		 42.56   	 218.72		
220.03   	 29.30   	 48.77   	 116.99		 43.44   	 213.63		
227.05   	 36.32   	 49.24   	 116.99		 44.29   	 208.54		
232.85   	 42.72   	 49.70   	 111.90		 45.13   	 198.37		
237.43   	 48.22   	 50.15   	 116.99		 45.92   	 203.46		
240.78   	 53.10   	 50.62   	 137.33		 46.73   	 193.29		
244.45   	 58.59   	 51.17   	 152.59		 47.51   	 198.37		
249.02   	 65.00   	 51.78   	 188.20		 48.30   	 188.20		
254.52   	 72.94   	 52.53   	 218.72		 49.05   	 188.20		
260.01   	 82.09   	 53.41   	 233.98		 49.81   	 178.03		
264.59   	 91.25   	 54.34   	 259.41		 50.52   	 167.85		
267.94   	100.71   	 55.38   	 284.84		 51.19   	 162.77		
271.00   	110.17   	 56.52   	 295.01		 51.84   	 152.59		
274.35   	119.93   	 57.70   	 305.19		 52.45   	 147.51		
278.32   	130.31   	 58.92   	 310.27		 53.04   	 142.42		
282.90   	140.99   	 60.16   	 300.10		 53.61   	 132.25		
287.17   	152.28   	 61.36   	 284.84		 54.14   	 122.07		
291.75   	163.88   	 62.50   	 259.41		 54.63   	 111.90		
296.33   	176.09   	 63.54   	 223.80		 55.08   	 101.73		
300.90   	188.90   	 64.44   	 183.11		 55.48   	  96.64		
305.48   	202.03   	 65.17   	 137.33		 55.87   	  81.38		
309.14   	215.15   	 65.72   	  96.64		 56.20   	  76.30		
311.89   	227.36   	 66.10   	  55.95		 56.50   	  66.12		
314.64   	238.04   	 66.33   	  10.17		 56.76   	  61.04		
317.69   	246.89   	 66.37(S)	 -25.43		 57.01   	  55.95		
322.27   	254.21   	 66.27   	 -61.04		 57.23   	  40.69		
326.84   	259.70   	 66.02   	 -96.64		 57.40   	  35.61		
330.51   	263.98   	 65.64   	-116.99		 57.54   	  25.43		
331.12   	267.03   	 65.17   	-122.07		 57.64   	  20.35		
326.84   	269.17   	 64.68   	-127.16		 57.72   	  15.26		
315.86   	269.47   	 64.17   	-127.16		 57.78   	   5.09		
297.55   	266.11   	 63.66   	-122.07		 57.80(S)	   0.00		
271.61   	256.96   	 63.17   	-116.99		 57.80   	  -5.09		
239.26   	240.48   	 62.71   	-111.90		 57.78   	 -15.26		
202.64   	216.67   	 62.26   	 -91.56		 57.72   	 -20.35		
163.88   	186.46   	 61.89   	 -71.21		 57.64   	 -30.52		
126.04   	151.06   	 61.61   	 -55.95		 57.52   	 -35.61		
 90.64   	112.61   	 61.38   	 -50.86		 57.38   	 -40.69		
 58.90   	 73.24   	 61.18   	 -40.69		 57.21   	 -50.86		
 31.43   	 36.01   	 61.02   	 -30.52		 57.01   	 -55.95		
  9.16   	  3.05   	 60.89   	 -30.52		 56.79   	 -61.04		
 -7.93   	-24.11   	 60.77   	 -25.43		 56.54   	 -66.12		
-20.45   	-46.08   	 60.67   	 -25.43		 56.28   	 -76.30		
-30.21   	-62.87   	 60.57   	 -30.52		 55.97   	 -81.38		
-38.15   	-76.29   	 60.45   	 -35.61		 55.65   	 -86.47		
-45.47   	-86.36   	 60.30   	 -45.78		 55.30   	 -86.47		
-52.19   	-93.99   	 60.12   	 -55.95		 54.95   	 -96.64		
-57.68   	-99.18   	 59.90   	 -55.95		 54.57   	-106.82		
-61.65   	-102.84   	 59.67   	 -71.21		 54.14   	-116.99		
-64.39   	-105.29   	 59.39   	 -76.30		 53.67   	-137.33		
-65.92   	-106.20   	 59.08   	 -81.38		 53.12   	-157.68		
-67.14   	-106.81   	 58.76   	 -96.64		 52.49   	-188.20		
-67.75   	-107.12   	 58.37   	-106.82		 51.74   	-223.80		
-68.36   	-107.12   	 57.94   	-122.07		 50.84   	-264.50		
-68.97   	-107.12   	 57.46   	-127.16		 49.79   	-295.01		
-68.66   	-106.81   	 56.95   	-137.33		 48.61   	-335.71		
-67.44   	-105.59   	 56.40   	-162.77		 47.26   	-376.40		
-65.92   	-103.76   	 55.75   	-183.11		 45.76   	-427.26		
-63.78   	-102.23   	 55.02   	-213.63		 44.05   	-462.87		
-62.26   	-101.32   	 54.16   	-233.98		 42.20   	-473.04		
-60.73   	-100.71   	 53.22   	-233.98		 40.31   	-483.21		
-59.51   	-100.71   	 52.29   	-213.63		 38.37   	-513.73		
-57.98   	-100.40   	 51.43   	-162.77		 36.32   	-544.25		
-56.15   	-100.40   	 50.78   	-116.99		 34.14   	-554.42		
-54.32   	-100.40   	 50.32   	 -86.47		 31.92   	-498.47		
-52.49   	-101.32   	 49.97   	 -66.12		 29.93   	-437.43		
-51.57   	-103.15   	 49.70   	 -55.95		 28.18   	-412.00		
-50.96   	-105.59   	 49.48   	 -50.86		 26.53   	-406.92		
-50.35   	-107.12   	 49.28   	 -35.61		 24.90   	-396.74		
-49.44   	-108.03   	 49.14   	 -30.52		 23.32   	-371.31		
-48.22   	-107.73   	 49.01   	 -30.52		 21.83   	-356.05		
-47.00   	-107.12   	 48.89   	 -25.43		 20.41   	-345.88		
-45.78   	-106.51   	 48.79   	 -30.52		 19.02   	-325.53		
-44.86   	-105.90   	 48.67   	 -35.61		 17.72   	-289.93		
-44.25   	-104.98   	 48.52   	 -45.78		 16.56   	-269.58		
-43.95   	-104.37   	 48.34   	 -40.69		 15.48   	-244.15		
-43.95   	-104.37   	 48.18   	 -55.95		 14.51   	-218.72		
-43.95   	-105.29   	 47.96   	 -50.86		 13.63   	-203.46		
-43.64   	-105.90   	 47.75   	 -50.86		 12.82   	-203.46		
-42.72   	-105.29   	 47.55   	 -66.12		 12.00   	-193.29		
-41.20   	-103.15   	 47.28   	 -45.78		 11.23   	-183.11		
-40.28   	-101.01   	 47.10   	 -10.17		 10.50   	-152.59		
-39.98   	-99.49   	 47.06   	 -20.35		  9.89   	-127.16		
-40.89   	-99.79   	 46.98   	 -40.69		  9.38   	 -91.56		
-42.42   	-101.01   	 46.82   	 -40.69		  9.01   	 -66.12		
-43.95   	-101.62   	 46.65   	 -20.35		  8.75   	 -45.78		
-45.47   	-101.32   	 46.57   	   5.09		  8.57   	 -45.78		
-46.69   	-100.40   	 46.59   	   5.09		  8.38   	 -35.61		
-48.22   	-99.49   	 46.61   	 -20.35		  8.24(D)	   0.00		
-49.44   	-99.49   	 46.53   	 -81.38		  8.24   	  30.52		
-50.66   	-99.79   	 46.21   	 -76.30		  8.36   	  30.52		
-51.27   	-100.40   	 45.90   	 -35.61		  8.48   	  25.43		
-51.27   	-100.40   	 45.76   	 -20.35		  8.59   	  35.61		
-51.57   	-100.40   	 45.68   	 -45.78		  8.73   	  35.61		
-51.88   	-100.10   	 45.49   	 -81.38		  8.87   	  30.52		
-51.88   	-99.49   	 45.17   	 -81.38		  8.99   	  10.17		
-52.19   	-98.27   	 44.84   	 -45.78		  9.03   	 -10.17		
-51.88   	-97.05   	 44.66   	 -35.61		  8.99   	 -30.52		
-51.88   	-97.05   	 44.52   	 -61.04		  8.87   	 -35.61		
-52.19   	-100.40   	 44.27   	 -86.47		  8.73   	 -35.61		
-53.41   	-109.56   	 43.93   	 -86.47		  8.59   	 -30.52		
-53.71   	-123.60   	 43.58   	 -61.04		  8.46   	 -20.35		
-48.52   	-138.85   	 43.34   	 -40.69		  8.38   	   0.00		
-33.87   	-149.54   	 43.17   	 -35.61		  8.38   	  20.35		
 -7.93   	-151.06   	 43.03   	 -40.69		  8.46   	  45.78		
 25.33   	-140.08   	 42.87   	 -55.95		  8.65   	  55.95		
 58.29   	-117.49   	 42.64   	 -55.95		  8.87   	  61.04		
 83.31   	-85.45   	 42.42   	 -50.86		  9.11   	  66.12		
 96.74   	-46.69   	 42.22   	 -40.69		  9.38   	  61.04		
100.40   	 -6.41   	 42.05   	 -30.52		  9.62   	  45.78		
 97.96   	 27.16   	 41.93   	 -25.43		  9.81   	  35.61		
 89.72   	 45.17   	 41.83   	 -30.52		  9.95   	  20.35		
 71.72   	 42.11   	 41.71   	 -35.61		 10.03   	   0.00		
 42.72   	 18.62   	 41.57   	 -35.61		 10.03   	  -5.09		
  6.10   	-15.56   	 41.42   	 -35.61		 10.01   	 -15.26		
-28.08   	-47.91   	 41.28   	 -40.69		  9.95   	 -15.26		
-51.57   	-68.36   	 41.12   	 -35.61		  9.89   	 -15.26		
-62.56   	-75.07   	 40.98   	 -35.61		  9.83   	  -5.09		
-67.14   	-75.68   	 40.83   	 -40.69		  9.81   	  -5.09		
