SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-150.45   	-187.38   	 32.78   	-412.00		 75.34   	-183.11		
-143.13   	-176.39   	 31.13   	-406.92		 74.61   	-183.11		
-135.19   	-170.90   	 29.50   	-412.00		 73.88   	-188.20		
-130.92   	-170.29   	 27.85   	-412.00		 73.12   	-198.37		
-130.92   	-171.20   	 26.21   	-417.09		 72.33   	-208.54		
-131.23   	-167.85   	 24.54   	-417.09		 71.50   	-208.54		
-128.17   	-157.47   	 22.87   	-401.83		 70.66   	-218.72		
-119.93   	-140.08   	 21.26   	-396.74		 69.79   	-213.63		
-108.34   	-117.19   	 19.67   	-376.40		 68.93   	-203.46		
-96.74   	-91.55   	 18.17   	-361.14		 68.12   	-193.29		
-84.23   	-62.87   	 16.72   	-340.79		 67.34   	-178.03		
-67.14   	-29.91   	 15.36   	-330.62		 66.63   	-152.59		
-45.47   	  2.14   	 14.04   	-310.27		 66.02   	-137.33		
-25.63   	 26.25   	 12.80   	-284.84		 65.47   	-111.90		
-12.82   	 40.28   	 11.66   	-269.58		 65.03   	 -96.64		
 -7.93   	 47.61   	 10.58   	-244.15		 64.64   	 -86.47		
 -9.16   	 51.88   	  9.60   	-228.89		 64.29   	 -71.21		
-13.12   	 54.32   	  8.69   	-203.46		 64.01   	 -66.12		
-14.65   	 53.10   	  7.87   	-178.03		 63.74   	 -61.04		
-14.04   	 45.17   	  7.16   	-152.59		 63.50   	 -61.04		
-15.56   	 28.38   	  6.55   	-127.16		 63.26   	 -71.21		
-22.28   	  2.75   	  6.04   	-101.73		 62.97   	 -71.21		
-38.45   	-31.13   	  5.64   	 -76.30		 62.69   	 -76.30		
-63.48   	-69.27   	  5.33   	 -50.86		 62.38   	 -86.47		
-89.42   	-102.84   	  5.13   	 -35.61		 62.03   	 -81.38		
-107.42   	-123.90   	  4.98   	 -25.43		 61.71   	 -91.56		
-115.05   	-130.92   	  4.88   	 -10.17		 61.34   	 -86.47		
-117.80   	-133.06   	  4.84   	   5.09		 61.00   	 -81.38		
-123.29   	-140.08   	  4.86   	  10.17		 60.67   	 -76.30		
-133.97   	-155.03   	  4.90   	  15.26		 60.37   	 -76.30		
-144.96   	-172.42   	  4.96   	  20.35		 60.06   	 -66.12		
-150.76   	-184.94   	  5.05   	  25.43		 59.80   	 -55.95		
-148.62   	-188.29   	  5.15   	  25.43		 59.57   	 -55.95		
-142.21   	-185.24   	  5.25   	  25.43		 59.35   	 -40.69		
-138.24   	-182.19   	  5.35   	  30.52		 59.19   	 -30.52		
-140.38   	-181.27   	  5.47   	  30.52		 59.06   	 -30.52		
-144.65   	-181.27   	  5.60   	  30.52		 58.94   	 -25.43		
-146.48   	-180.66   	  5.72   	  25.43		 58.84   	 -30.52		
-144.65   	-180.36   	  5.82   	  25.43		 58.72   	 -25.43		
-140.69   	-182.80   	  5.92   	  30.52		 58.62   	 -25.43		
-135.50   	-188.90   	  6.04   	  30.52		 58.51   	 -30.52		
-122.07   	-197.45   	  6.16   	  35.61		 58.39   	 -30.52		
-83.62   	-197.45   	  6.31   	  35.61		 58.27   	 -35.61		
  3.36   	-168.15   	  6.45   	  40.69		 58.13   	 -35.61		
148.01   	-73.55   	  6.61   	  50.86		 57.99   	 -35.61		
318.30   	126.04   	  6.82   	  55.95		 57.84   	 -40.69		
443.73   	421.45   	  7.04   	  61.04		 57.68   	 -40.69		
448.91   	724.18   	  7.28   	  76.30		 57.52   	 -50.86		
-14.34   	876.46   	  7.59   	  71.21		 57.31   	 -50.86		
-372.62   	659.48   	  7.87   	  66.12		 57.11   	 -45.78		
-678.10   	375.37   	  8.14   	  66.12		 56.93   	 -45.78		
-858.76   	127.26   	  8.40   	  61.04		 56.74   	 -45.78		
-901.79   	-82.09   	  8.65   	  61.04		 56.56   	 -40.69		
-845.95   	-316.16   	  8.89   	  50.86		 56.40   	 -40.69		
-746.15   	-595.09   	  9.09   	  45.78		 56.24   	 -45.78		
-634.46   	-831.30   	  9.28   	  40.69		 56.05   	 -40.69		
-513.00   	-893.55(R)	  9.44(E)	  35.61		 55.89   	 -45.78		
-376.89   	-735.17   	  9.58   	  40.69		 55.71   	 -45.78		
-239.26   	-451.36   	  9.75   	  40.69		 55.52   	 -45.78		
-133.97   	-205.38   	  9.91   	  50.86		 55.34   	 -40.69		
-88.50   	-104.37   	 10.11   	  55.95		 55.18   	 -45.78		
-98.57   	-136.72   	 10.34   	  66.12		 54.99   	 -40.69		
-128.17   	-212.40   	 10.60   	  76.30		 54.83   	 -40.69		
-141.30   	-249.94   	 10.91   	  81.38		 54.67   	 -45.78		
-125.73   	-229.80   	 11.23   	  81.38		 54.49   	 -40.69		
-96.44   	-182.50   	 11.56   	  76.30		 54.32   	 -45.78		
-74.16   	-145.57   	 11.86   	 122.07		 54.14   	 -50.86		
-66.83   	-135.19   	 12.35   	 208.54		 53.94   	 -40.69		
-67.44   	-144.04   	 13.18   	 259.41		 53.77   	 -45.78		
-67.14   	-153.81   	 14.22   	 274.67		 53.59   	 -45.78		
-63.48   	-151.37   	 15.32   	 279.75		 53.41   	 -40.69		
-61.65   	-137.94   	 16.44   	 284.84		 53.24   	 -40.69		
-66.53   	-126.04   	 17.58   	 401.83		 53.08   	 -55.95		
-80.26   	-131.23   	 19.19   	 422.18		 52.86   	 -50.86		
-75.07   	-135.80   	 20.87   	 437.43		 52.65   	 -55.95		
-63.48   	-133.06   	 22.62   	 427.26		 52.43   	 -55.95		
-54.32   	-125.12   	 24.33   	 417.09		 52.21   	 -50.86		
-56.46   	-118.41   	 26.00   	 417.09		 52.00   	 -45.78		
-68.97   	-117.19   	 27.67   	 401.83		 51.82   	 -50.86		
-78.74   	-116.58   	 29.28   	 396.74		 51.62   	 -50.86		
-72.63   	-109.56   	 30.86   	 371.31		 51.41   	 -50.86		
-50.66   	-94.91   	 32.35   	 340.79		 51.21   	 -45.78		
-21.97   	-77.21   	 33.71   	 305.19		 51.03   	 -45.78		
  1.53   	-61.34   	 34.93   	 284.84		 50.84   	 -40.69		
 13.43   	-48.52   	 36.07   	 259.41		 50.68   	 -35.61		
 16.17   	-38.76   	 37.11   	 239.06		 50.54   	 -25.43		
 15.87   	-30.21   	 38.07   	 208.54		 50.44   	 -15.26		
 18.62   	-23.19   	 38.90   	 183.11		 50.38   	   5.09		
 27.77   	-19.53   	 39.63   	 167.85		 50.40   	  30.52		
 43.33   	-18.31   	 40.31   	 142.42		 50.52   	  66.12		
 62.87   	-15.56   	 40.87   	 127.16		 50.78   	 116.99		
 81.48   	 -7.32   	 41.38   	 111.90		 51.25   	 183.11		
 95.83   	  8.54   	 41.83   	 101.73		 51.98   	 249.24		
103.45   	 28.08   	 42.24   	  96.64		 52.98   	 320.45		
102.84   	 45.17   	 42.62   	  96.64		 54.26   	 381.48		
 96.74   	 55.24   	 43.01   	  91.56		 55.79   	 437.43		
 91.25   	 60.42   	 43.38   	  91.56		 57.54   	 467.95		
 92.77   	 66.83   	 43.74   	 101.73		 59.41   	 559.51		
117.80   	 93.08   	 44.15   	  96.64		 61.65   	 539.16		
128.78   	107.12   	 44.54   	  96.64		 63.80   	 503.56		
131.84   	118.10   	 44.92   	 106.82		 65.82   	 467.95		
128.17   	126.65   	 45.35   	 101.73		 67.69   	 422.18		
122.07   	136.11   	 45.76   	 101.73		 69.38   	 371.31		
116.88   	147.09   	 46.16   	 101.73		 70.86   	 325.53		
111.69   	156.86   	 46.57   	 101.73		 72.17   	 295.01		
105.59   	163.57   	 46.98   	 101.73		 73.35   	 274.67		
100.71   	169.07   	 47.39   	  96.64		 74.45   	 269.58		
 96.74   	174.56   	 47.77   	 101.73		 75.52   	 269.58		
 91.25   	177.61   	 48.18   	  91.56		 76.60   	 279.75		
 79.96   	173.03   	 48.55   	  86.47		 77.72   	 295.01		
 57.98   	157.78   	 48.89   	  81.38		 78.90   	 310.27		
 24.11   	130.00   	 49.22   	  71.21		 80.14   	 315.36		
-18.62   	 93.69   	 49.50   	  61.04		 81.40   	 320.45		
-62.56   	 55.54   	 49.75   	  55.95		 82.69   	 300.10		
-99.79   	 20.75   	 49.97   	  45.78		 83.89   	 279.75		
-126.34   	 -8.54   	 50.15   	  40.69		 85.00   	 244.15		
-140.38   	-33.26   	 50.32   	  30.52		 85.98   	 208.54		
-146.48   	-56.15   	 50.44   	  15.26		 86.82   	 162.77		
-151.67   	-80.26   	 50.50   	  15.26		 87.47   	 122.07		
-160.83   	-107.12   	 50.56   	   5.09		 87.95   	  71.21		
-175.17   	-133.97   	 50.58(S)	  -5.09		 88.24   	  35.61		
-189.82   	-156.25   	 50.56   	 -10.17		 88.38(S)	  -5.09		
-198.97   	-171.51   	 50.52   	 -30.52		 88.36   	 -50.86		
-199.58   	-186.46   	 50.40   	 -35.61		 88.16   	 -61.04		
-194.70   	-189.82   	 50.25   	 -40.69		 87.91   	 -81.38		
-191.65   	-194.09   	 50.09   	 -50.86		 87.59   	 -86.47		
-190.73   	-199.58   	 49.89   	 -55.95		 87.24   	 -91.56		
-192.26   	-205.99   	 49.66   	 -55.95		 86.88   	-101.73		
-197.45   	-215.76   	 49.44   	 -61.04		 86.47   	-101.73		
-205.99   	-227.05   	 49.20   	 -71.21		 86.06   	-111.90		
-213.62   	-235.60   	 48.91   	 -76.30		 85.62   	-111.90		
-216.98   	-239.26   	 48.61   	 -96.64		 85.17   	-116.99		
-216.06   	-238.65   	 48.22   	-106.82		 84.70   	-127.16		
-210.27   	-234.68   	 47.79   	-127.16		 84.19   	-132.25		
-201.72   	-229.19   	 47.28   	-152.59		 83.66   	-132.25		
-195.31   	-227.36   	 46.67   	-172.94		 83.13   	-142.42		
-193.48   	-230.41   	 45.98   	-198.37		 82.56   	-142.42		
-196.23   	-237.43   	 45.19   	-228.89		 81.99   	-152.59		
-202.03   	-245.97   	 44.27   	-264.50		 81.38   	-152.59		
-207.82   	-252.99   	 43.21   	-279.75		 80.77   	-152.59		
-208.13   	-256.35   	 42.10   	-300.10		 80.16   	-152.59		
-200.81   	-257.87   	 40.90   	-310.27		 79.55   	-152.59		
-186.77   	-260.01   	 39.65   	-325.53		 78.94   	-157.68		
-170.90   	-264.59   	 38.35   	-330.62		 78.31   	-157.68		
-161.74   	-272.83   	 37.03   	-361.14		 77.68   	-162.77		
-167.54   	-285.03   	 35.58   	-386.57		 77.03   	-167.85		
-187.99   	-299.68   	 34.04   	-406.92		 76.36   	-167.85		
-212.40   	-311.28   	 32.41   	-417.09		 75.69   	-172.94		
-225.52   	-313.72   	 30.74   	-417.09		 74.99   	-183.11		
-217.90   	-305.18   	 29.07   	-417.09		 74.26   	-193.29		
-192.57   	-292.36   	 27.41   	-422.18		 73.49   	-203.46		
-162.96   	-282.59   	 25.72   	-422.18		 72.68   	-208.54		
-140.69   	-278.63   	 24.03   	-422.18		 71.84   	-218.72		
-130.00   	-277.10   	 22.34   	-412.00		 70.97   	-223.80		
-127.56   	-272.22   	 20.69   	-396.74		 70.07   	-218.72		
-127.26   	-260.01   	 19.10   	-376.40		 69.20   	-213.63		
-124.21   	-241.70   	 17.60   	-356.05		 68.34   	-198.37		
-113.83   	-218.51   	 16.17   	-340.79		 67.55   	-178.03		
-93.38   	-192.87   	 14.81   	-330.62		 66.84   	-162.77		
-64.70   	-166.63   	 13.49   	-310.27		 66.18   	-132.25		
-34.48   	-142.52   	 12.25   	-284.84		 65.66   	-116.99		
-11.90   	-123.60   	 11.11   	-254.32		 65.19   	 -96.64		
 -3.36   	-112.00   	 10.09   	-239.06		 64.80   	 -81.38		
 -9.77   	-107.73   	  9.14   	-213.63		 64.48   	 -71.21		
-25.33   	-111.39   	  8.28   	-188.20		 64.19   	 -66.12		
-41.81   	-120.54   	  7.53   	-167.85		 63.93   	 -61.04		
-50.66   	-131.23   	  6.86   	-147.51		 63.68   	 -66.12		
-51.27   	-141.30   	  6.27   	-116.99		 63.42   	 -61.04		
-49.44   	-154.72   	  5.80   	 -91.56		 63.17   	 -71.21		
-55.85   	-176.39   	  5.43   	 -66.12		 62.89   	 -71.21		
-75.68   	-206.60   	  5.17   	 -45.78		 62.60   	 -76.30		
-105.59   	-239.26   	  4.98   	 -30.52		 62.30   	 -86.47		
-134.58   	-263.98   	  4.86   	 -10.17		 61.95   	 -81.38		
-152.59   	-273.44   	  4.82(D)	   0.00		 61.63   	 -81.38		
-155.94   	-271.91   	  4.82   	  10.17		 61.30   	 -81.38		
-150.45   	-268.55   	  4.86   	  20.35		 60.98   	 -76.30		
-142.82   	-269.78   	  4.94   	  25.43		 60.67   	 -71.21		
-137.02   	-274.96   	  5.05   	  30.52		 60.39   	 -66.12		
-136.11   	-280.46   	  5.17   	  25.43		 60.12   	 -61.04		
-142.82   	-284.42   	  5.27   	  20.35		 59.88   	 -50.86		
-156.25   	-287.78   	  5.35   	  20.35		 59.67   	 -45.78		
-173.34   	-293.27   	  5.43   	  25.43		 59.49   	 -40.69		
-185.85   	-300.90   	  5.53   	  25.43		 59.33   	 -30.52		
-184.02   	-304.87   	  5.64   	  30.52		 59.21   	 -25.43		
-166.02   	-303.34   	  5.76   	  25.43		 59.10   	 -25.43		
-144.04   	-300.60   	  5.86   	  30.52		 59.00   	 -25.43		
-135.19   	-302.73   	  5.98   	  30.52		 58.90   	 -25.43		
-143.43   	-312.81   	  6.10   	  30.52		 58.80   	 -30.52		
-152.28   	-326.23   	  6.23   	  35.61		 58.68   	 -30.52		
-129.39   	-328.06   	  6.37   	  45.78		 58.56   	 -35.61		
-43.33   	-292.05   	  6.55   	  45.78		 58.41   	 -30.52		
109.56   	-180.36   	  6.73   	  45.78		 58.29   	 -40.69		
282.59   	 41.50   	  6.92   	  55.95		 58.13   	 -40.69		
395.81   	346.98   	  7.14   	  55.95		 57.97   	 -40.69		
372.62   	631.41   	  7.37   	  76.30		 57.80   	 -50.86		
-149.54   	689.39   	  7.67   	  71.21		 57.60   	 -50.86		
-506.90   	449.22   	  7.96   	  66.12		 57.40   	 -50.86		
-787.66   	173.65   	  8.22   	  61.04		 57.19   	 -45.78		
-933.23   	-57.98   	  8.46   	  55.95		 57.01   	 -45.78		
-946.66   	-268.55   	  8.69   	  55.95		 56.83   	 -40.69		
-873.11   	-521.55   	  8.91   	  50.86		 56.66   	 -45.78		
-761.72   	-807.19   	  9.11   	  45.78		 56.48   	 -45.78		
-633.85   	-1012.57   	  9.30   	  40.69		 56.30   	 -45.78		
-492.86   	-1015.01(R)	  9.46(E)	  40.69		 56.11   	 -45.78		
-346.07   	-804.44   	  9.62   	  35.61		 55.93   	 -45.78		
-215.45   	-504.76   	  9.77   	  40.69		 55.75   	 -45.78		
-131.23   	-278.32   	  9.93   	  50.86		 55.56   	 -45.78		
-105.59   	-206.30   	 10.13   	  61.04		 55.38   	 -45.78		
-119.93   	-252.69   	 10.38   	  71.21		 55.20   	 -40.69		
-139.16   	-323.79   	 10.66   	  81.38		 55.04   	 -40.69		
-138.24   	-352.17   	 10.99   	  76.30		 54.87   	 -40.69		
-116.88   	-330.81   	 11.29   	  71.21		 54.71   	 -45.78		
-93.99   	-292.36   	 11.58   	  76.30		 54.53   	 -45.78		
-86.36   	-267.64   	 11.88   	 137.33		 54.34   	 -40.69		
-95.21   	-264.28   	 12.43   	 223.80		 54.18   	 -45.78		
-109.56   	-272.22   	 13.33   	 264.50		 54.00   	 -45.78		
-119.93   	-279.54   	 14.38   	 274.67		 53.81   	 -45.78		
-124.82   	-281.37   	 15.48   	 274.67		 53.63   	 -45.78		
-126.65   	-278.63   	 16.58   	 289.93		 53.45   	 -45.78		
-126.34   	-274.05   	 17.74   	 406.92		 53.27   	 -55.95		
-119.32   	-265.20   	 19.37   	 437.43		 53.04   	 -50.86		
-113.22   	-260.62   	 21.12   	 442.52		 52.84   	 -55.95		
-107.73   	-258.48   	 22.89   	 427.26		 52.61   	 -50.86		
-103.76   	-261.23   	 24.60   	 417.09		 52.41   	 -50.86		
-99.18   	-265.50   	 26.27   	 412.00		 52.21   	 -45.78		
-91.25   	-267.33   	 27.91   	 406.92		 52.02   	 -50.86		
-77.51   	-263.06   	 29.54   	 391.66		 51.82   	 -50.86		
-57.68   	-252.38   	 31.11   	 361.14		 51.62   	 -50.86		
-33.87   	-238.34   	 32.55   	 335.71		 51.41   	 -50.86		
-10.07   	-226.14   	 33.90   	 305.19		 51.21   	 -40.69		
  7.93   	-218.81   	 35.12   	 279.75		 51.05   	 -40.69		
 16.48   	-216.67   	 36.24   	 254.32		 50.88   	 -30.52		
 17.09   	-217.29   	 37.25   	 228.89		 50.76   	 -25.43		
 15.56   	-216.37   	 38.17   	 208.54		 50.66   	 -10.17		
 20.14   	-209.05   	 39.00   	 183.11		 50.62(D)	  10.17		
 37.23   	-193.79   	 39.74   	 162.77		 50.66   	  35.61		
 62.26   	-173.03   	 40.39   	 137.33		 50.80   	  81.38		
 84.23   	-154.72   	 40.94   	 122.07		 51.13   	 132.25		
 93.38   	-143.13   	 41.42   	 111.90		 51.66   	 193.29		
 89.72   	-137.94   	 41.87   	 101.73		 52.43   	 264.50		
 82.09   	-133.97   	 42.28   	 101.73		 53.49   	 340.79		
 79.65   	-127.26   	 42.69   	  91.56		 54.85   	 396.74		
 87.28   	-115.97   	 43.05   	  86.47		 56.44   	 452.69		
100.71   	-104.06   	 43.40   	  86.47		 58.25   	 483.21		
112.30   	-95.52   	 43.74   	 101.73		 60.18   	 569.68		
122.07   	-79.04   	 44.15   	 111.90		 62.46   	 544.25		
124.82   	-67.14   	 44.60   	 106.82		 64.64   	 503.56		
129.70   	-52.80   	 45.03   	 111.90		 66.65   	 457.78		
136.11   	-39.67   	 45.47   	 106.82		 68.48   	 412.00		
138.85   	-32.65   	 45.90   	 111.90		 70.13   	 366.22		
135.80   	-32.65   	 46.35   	 111.90		 71.60   	 325.53		
130.00   	-34.48   	 46.80   	 111.90		 72.90   	 295.01		
124.51   	-32.96   	 47.24   	 106.82		 74.08   	 279.75		
122.99   	-25.02   	 47.67   	 101.73		 75.20   	 274.67		
122.99   	-13.43   	 48.08   	 101.73		 76.30   	 279.75		
116.27   	 -6.71   	 48.48   	  96.64		 77.42   	 295.01		
 96.13   	-13.12   	 48.87   	  86.47		 78.60   	 310.27		
 62.26   	-33.87   	 49.22   	  86.47		 79.84   	 325.53		
 21.36   	-63.78   	 49.56   	  81.38		 81.14   	 325.53		
-18.01   	-94.91   	 49.89   	  71.21		 82.44   	 320.45		
-50.35   	-122.68   	 50.17   	  55.95		 83.72   	 295.01		
-77.51   	-147.71   	 50.40   	  50.86		 84.90   	 274.67		
-103.15   	-170.90   	 50.60   	  45.78		 86.00   	 239.06		
-127.87   	-192.57   	 50.78   	  30.52		 86.96   	 203.46		
-150.45   	-212.40   	 50.91   	  20.35		 87.77   	 152.59		
-169.37   	-231.93   	 50.99   	  10.17		 88.38   	 106.82		
-183.11   	-253.30   	 51.03   	   5.09		 88.81   	  66.12		
-190.12   	-275.57   	 51.05(S)	  -5.09		 89.07   	  30.52		
-189.82   	-295.10   	 51.03   	 -10.17		 89.20(S)	  -5.09		
-182.50   	-307.01   	 50.99   	 -20.35		 89.18   	 -50.86		
-166.32   	-314.64   	 50.91   	 -30.52		 88.97   	 -61.04		
-168.15   	-319.21   	 50.78   	 -40.69		 88.73   	 -81.38		
-175.17   	-327.45   	 50.62   	 -45.78		 88.40   	 -91.56		
-183.41   	-337.52   	 50.44   	 -40.69		 88.04   	 -96.64		
-188.60   	-346.98   	 50.27   	 -50.86		 87.65   	-101.73		
-188.90   	-354.00   	 50.07   	 -50.86		 87.24   	-101.73		
-186.77   	-358.28   	 49.87   	 -61.04		 86.84   	-111.90		
-185.55   	-359.19   	 49.62   	 -66.12		 86.39   	-106.82		
-188.60   	-358.58   	 49.36   	 -86.47		 85.96   	-116.99		
-196.84   	-357.67   	 49.01   	 -96.64		 85.49   	-116.99		
-204.47   	-356.45   	 48.63   	-122.07		 85.03   	-122.07		
-205.69   	-353.09   	 48.14   	-137.33		 84.54   	-127.16		
-198.36   	-348.82   	 47.59   	-172.94		 84.03   	-132.25		
-189.21   	-345.46   	 46.90   	-198.37		 83.50   	-137.33		
-189.21   	-347.29   	 46.10   	-228.89		 82.95   	-142.42		
-205.08   	-354.00   	 45.19   	-254.32		 82.38   	-142.42		
-229.19   	-359.50   	 44.17   	-274.67		 81.81   	-147.51		
-247.50   	-357.67   	 43.07   	-295.01		 81.22   	-152.59		
-249.33   	-347.60   	 41.89   	-320.45		 80.61   	-152.59		
-235.29   	-334.47   	 40.61   	-325.53		 80.00   	-157.68		
-217.90   	-326.54   	 39.31   	-340.79		 79.37   	-162.77		
-212.10   	-328.98   	 37.94   	-366.22		 78.72   	-167.85		
-224.30   	-342.71   	 36.48   	-391.66		 78.05   	-167.85		
-245.06   	-358.28   	 34.91   	-406.92		 77.38   	-172.94		
-256.96   	-365.60   	 33.29   	-417.09		 76.68   	-178.03		
-250.24   	-361.63   	 31.62   	-422.18		 75.97   	-183.11		
-229.19   	-353.09   	 29.93   	-422.18		 75.24   	-193.29		
-205.99   	-348.82   	 28.24   	-427.26		 74.47   	-198.37		
-193.48   	-354.31   	 26.53   	-427.26		 73.67   	-208.54		
-193.79   	-364.38   	 24.82   	-422.18		 72.84   	-213.63		
-196.23   	-366.82   	 23.13   	-406.92		 71.98   	-218.72		
-188.90   	-352.17   	 21.51   	-386.57		 71.11   	-213.63		
-169.07   	-321.96   	 19.96   	-366.22		 70.25   	-208.54		
-142.82   	-285.64   	 18.49   	-350.97		 69.42   	-198.37		
-119.32   	-253.30   	 17.09   	-340.79		 68.63   	-178.03		
-104.37   	-228.88   	 15.73   	-320.45		 67.91   	-152.59		
-97.05   	-210.88   	 14.45   	-295.01		 67.30   	-137.33		
-92.16   	-196.84   	 13.27   	-274.67		 66.75   	-111.90		
-84.23   	-183.72   	 12.17   	-249.24		 66.31   	 -91.56		
-72.94   	-169.98   	 11.17   	-228.89		 65.94   	 -76.30		
-64.70   	-157.78   	 10.25   	-203.46		 65.64   	 -71.21		
-64.70   	-149.23   	  9.44   	-183.11		 65.35   	 -66.12		
-73.55   	-146.48   	  8.71   	-157.68		 65.09   	 -66.12		
-87.89   	-151.67   	  8.08   	-137.33		 64.82   	 -61.04		
-100.10   	-166.02   	  7.53   	-111.90		 64.58   	 -66.12		
-102.23   	-187.07   	  7.08   	 -81.38		 64.31   	 -76.30		
-92.16   	-212.40   	  6.75   	 -61.04		 64.01   	 -76.30		
-79.04   	-241.39   	  6.51   	 -45.78		 63.70   	 -81.38		
-75.68   	-272.83   	  6.33   	 -25.43		 63.38   	 -86.47		
-89.11   	-304.26   	  6.23   	 -15.26		 63.03   	 -86.47		
-112.61   	-327.76   	  6.16(D)	   0.00		 62.69   	 -86.47		
-130.31   	-338.44   	  6.16   	  10.17		 62.34   	 -81.38		
-130.00   	-338.75   	  6.21   	  20.35		 62.01   	 -76.30		
-113.83   	-335.39   	  6.29   	  25.43		 61.71   	 -76.30		
-95.83   	-336.91   	  6.39   	  25.43		 61.40   	 -61.04		
-90.64   	-346.68   	  6.49   	  20.35		 61.16   	 -61.04		
-101.93   	-360.11   	  6.57   	  25.43		 60.92   	 -50.86		
-120.85   	-368.96   	  6.67   	  20.35		 60.71   	 -45.78		
-134.28   	-369.57   	  6.75   	  25.43		 60.53   	 -30.52		
-135.50   	-364.38   	  6.86   	  20.35		 60.41   	 -30.52		
-123.29   	-356.45   	  6.94   	  25.43		 60.28   	 -30.52		
-106.51   	-350.65   	  7.04   	  25.43		 60.16   	 -25.43		
-95.52   	-350.04   	  7.14   	  25.43		 60.06   	 -25.43		
-96.44   	-353.70   	  7.24   	  30.52		 59.96   	 -25.43		
-105.59   	-360.11   	  7.37   	  25.43		 59.86   	 -30.52		
-110.78   	-368.04   	  7.47   	  35.61		 59.74   	 -30.52		
