SAMPLE NUMBER:   6
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
198.97   	190.12   	 66.96   	-137.33		 13.25   	-127.16		
198.67   	163.88   	 66.41   	-137.33		 12.74   	-137.33		
180.97   	121.15   	 65.86   	-132.25		 12.19   	-137.33		
149.54   	 69.89   	 65.33   	-147.51		 11.64   	-106.82		
 73.24   	-12.82   	 64.74   	-137.33		 11.21   	 -66.12		
 39.98   	-39.37   	 64.19   	-132.25		 10.95   	 -25.43		
 12.82   	-64.70   	 63.66   	-132.25		 10.84   	 -20.35		
 -8.85   	-92.16   	 63.13   	-132.25		 10.76   	 -25.43		
-25.33   	-115.36   	 62.60   	-127.16		 10.66   	 -71.21		
-36.62   	-127.56   	 62.10   	-127.16		 10.38   	-132.25		
-43.95   	-127.26   	 61.59   	-127.16		  9.85   	-178.03		
-48.22   	-122.99   	 61.08   	-116.99		  9.14   	-152.59		
-51.57   	-124.82   	 60.61   	-116.99		  8.52   	 -81.38		
-54.63   	-136.41   	 60.14   	-106.82		  8.20   	  -5.09		
-57.68   	-150.15   	 59.71   	-106.82		  8.18   	  45.78		
-60.12   	-157.17   	 59.29   	-101.73		  8.36   	  61.04		
-62.56   	-155.33   	 58.88   	-101.73		  8.61   	  15.26		
-65.00   	-150.15   	 58.47   	 -81.38		  8.67   	 -35.61		
-65.31   	-150.15   	 58.15   	 -66.12		  8.52   	 -61.04		
-62.26   	-159.61   	 57.88   	 -71.21		  8.28   	 -35.61		
-57.07   	-171.20   	 57.60   	 -66.12		  8.14(D)	  20.35		
-51.57   	-169.68   	 57.33   	 -71.21		  8.22   	  96.64		
-47.61   	-146.79   	 57.05   	 -76.30		  8.61   	 167.85		
-42.42   	-109.25   	 56.74   	 -66.12		  9.28   	 203.46		
-31.43   	-71.41   	 56.48   	 -55.95		 10.09   	 228.89		
-14.65   	-42.11   	 56.26   	 -55.95		 11.01   	 259.41		
 -9.77   	-18.31   	 56.03   	 -55.95		 12.04   	 259.41		
-50.96   	  6.41   	 55.81   	 -55.95		 13.08   	 244.15		
-173.34   	 26.25   	 55.58   	 -40.69		 14.06   	 213.63		
-690.00   	-80.26   	 55.42   	 -45.78		 14.91   	 193.29		
-1004.94   	-241.70   	 55.24   	 -50.86		 15.69   	 142.42		
-1260.38   	-441.28   	 55.04   	 -40.69		 16.26   	  71.21		
-1392.21   	-628.97   	 54.87   	 -40.69		 16.54   	 -10.17		
-1374.21   	-776.06   	 54.71   	 -30.52		 16.50   	 -61.04		
-1227.11   	-886.84   	 54.59   	 -35.61		 16.26   	 -86.47		
-1008.00   	-980.53   	 54.45   	 -35.61		 15.91   	 -81.38		
-781.25   	-1056.21   	 54.30   	 -40.69		 15.58   	 -55.95		
-590.82   	-1085.51(R)	 54.14   	 -45.78		 15.36(E)	 -10.17		
-446.17   	-1035.46   	 53.96   	 -40.69		 15.32   	  25.43		
-328.98   	-894.17   	 53.79   	 -45.78		 15.42   	  66.12		
