SAMPLE NUMBER:   5
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
 42.11   	 39.98   	 56.54   	-279.75		  6.71   	-966.43		
 59.81   	 71.41   	 55.42   	-279.75		  2.85   	-686.67		
 76.60   	108.34   	 54.30   	-274.67		  0.10   	-432.35		
 86.98   	146.48   	 53.20   	-259.41		 -1.63   	-152.59		
 87.89   	177.61   	 52.17   	-239.06		 -2.24   	  71.21		
 78.74   	193.79   	 51.21   	-218.72		 -1.95   	 228.89		
 63.78   	189.21   	 50.34   	-183.11		 -1.04   	 345.88		
 48.52   	162.66   	 49.60   	-157.68		  0.35   	 396.74		
 38.45   	118.10   	 48.97   	-132.25		  1.93   	 376.40		
 33.87   	 63.48   	 48.44   	-106.82		  3.44   	 295.01		
 30.52   	  7.32   	 48.02   	 -91.56		  4.62   	 193.29		
 22.58   	-42.11   	 47.65   	 -66.12		  5.39   	  86.47		
 10.07   	-76.90   	 47.39   	 -50.86		  5.74   	 -25.43		
 -2.44   	-92.77   	 47.18   	 -45.78		  5.64   	-116.99		
 -9.46   	-92.77   	 47.00   	 -50.86		  5.17   	-386.57		
 -3.36   	-77.82   	 46.80   	 -20.35		  3.62   	-198.37		
 -0.31   	-77.82   	 46.71   	 -15.26		  2.83   	-172.94		
 -2.14   	-86.06   	 46.65   	 -20.35		  2.14   	-137.33		
 -5.49   	-102.23   	 46.57   	 -20.35		  1.59   	-127.16		
 -2.44   	-126.34   	 46.49   	 -20.35		  1.08   	-111.90		
 18.31   	-146.79   	 46.41   	 -25.43		  0.63   	 -55.95		
 67.75   	-137.94   	 46.31   	 -30.52		  0.41(E)	 132.25		
129.39   	-69.89   	 46.18   	 -35.61		  0.94   	 401.83		
134.58   	 58.90   	 46.04   	 -45.78		  2.54   	 549.34		
 -3.97   	200.20   	 45.86   	-116.99		  4.74   	 584.94		
-717.16   	250.85(R)	 45.39   	 -66.12		  7.08   	 -91.56		
-1027.22   	121.77   	 45.13   	 -76.30		  6.71   	-152.59		
-1070.25   	-28.69   	 44.82   	 -81.38		  6.10   	-228.89		
-816.04   	-120.85   	 44.50   	 -81.38		  5.19   	-254.32		
-407.41   	-130.62   	 44.17   	 -86.47		  4.17   	-132.25		
-53.10   	-90.94   	 43.82   	 -91.56		  3.64   	  10.17		
116.58   	-55.85   	 43.46   	 -86.47		  3.68   	  96.64		
112.30   	-56.15   	 43.11   	 -86.47		  4.07   	 178.03		
 36.62   	-82.09   	 42.77   	 -86.47		  4.78   	 254.32		
-13.43   	-104.06   	 42.42   	 -81.38		  5.80   	 340.79		
 -7.63   	-103.45   	 42.10   	 -81.38		  7.16   	 467.95		
 27.16   	-84.23   	 41.77   	 -81.38		  9.03   	 564.60		
 55.54   	-61.95   	 41.44   	 -81.38		 11.29   	 564.60		
 62.87   	-48.52   	 41.12   	 -76.30		 13.55   	 630.72		
 56.46   	-45.78   	 40.81   	 -76.30		 16.07   	 752.79		
 47.91   	-48.22   	 40.51   	 -71.21		 19.08   	 824.00		
 44.86   	-48.83   	 40.22   	 -71.21		 22.38   	 813.83		
 48.52   	-45.78   	 39.94   	 -71.21		 25.64   	 839.26		
 54.32   	-40.89   	 39.65   	 -61.04		 28.99   	 946.08		
 57.37   	-37.84   	 39.41   	 -50.86		 32.78   	 956.25		
 55.24   	-37.54   	 39.21   	 -45.78		 36.60   	 854.52		
 50.35   	-38.15   	 39.02   	 -45.78		 40.02   	 778.23		
 45.78   	-37.54   	 38.84   	 -25.43		 43.13   	 676.50		
 42.42   	-35.71   	 38.74   	   5.09		 45.84   	 539.16		
 40.59   	-31.74   	 38.76   	 193.29		 48.00   	 686.67		
 43.64   	-16.78   	 39.53   	 208.54		 50.74   	 167.85		
 49.74   	 -7.32   	 40.37   	 295.01		 51.41   	 101.73		
 55.54   	  0.61   	 41.55   	 366.22		 51.82   	  45.78		
 58.59   	  4.58   	 43.01   	 427.26		 52.00   	  15.26		
 57.07   	  4.58   	 44.72   	 483.21		 52.06   	  30.52		
 52.19   	  2.14   	 46.65   	 518.82		 52.19   	  35.61		
 46.69   	  0.31   	 48.73   	 544.25		 52.33   	  61.04		
 43.95   	  1.22   	 50.91   	 549.34		 52.57   	  76.30		
 44.86   	  6.10   	 53.10   	 534.08		 52.88   	  71.21		
 49.13   	 14.95   	 55.24   	 513.73		 53.16   	  50.86		
 55.85   	 27.47   	 57.29   	 483.21		 53.37(S)	   0.00		
 61.34   	 39.98   	 59.23   	 442.52		 53.37   	 -81.38		
 63.78   	 48.83   	 61.00   	 381.48		 53.04   	-208.54		
 63.17   	 53.71   	 62.52   	 325.53		 52.21   	-366.22		
 61.04   	 56.46   	 63.82   	 264.50		 50.74   	-508.65		
 61.34   	 61.04   	 64.88   	 203.46		 48.71   	-478.13		
 65.61   	 69.89   	 65.70   	 142.42		 46.80   	-289.93		
 73.24   	 82.40   	 66.27   	  81.38		 45.64   	 -71.21		
 81.18   	 94.30   	 66.59   	  30.52		 45.35   	 111.90		
 86.98   	102.84   	 66.71(S)	 -20.35		 45.80   	 208.54		
 90.03   	109.25   	 66.63   	 -71.21		 46.63   	 142.42		
 91.86   	115.05   	 66.35   	-111.90		 47.20   	  50.86		
 93.38   	120.54   	 65.90   	-147.51		 47.41   	 -15.26		
 94.30   	124.21   	 65.31   	-178.03		 47.34   	-152.59		
 94.30   	122.68   	 64.60   	-427.26		 46.73   	-762.97		
 87.28   	 96.74   	 62.89   	-228.89		 43.68   	-579.86		
 80.87   	 76.60   	 61.97   	-239.06		 41.36   	-681.58		
 73.55   	 57.07   	 61.02   	-244.15		 38.64   	-783.31		
 65.92   	 40.89   	 60.04   	-249.24		 35.50   	-869.78		
 58.59   	 28.38   	 59.04   	-249.24		 32.02   	-915.56		
 51.57   	 18.92   	 58.05   	-249.24		 28.36   	-925.73		
 44.86   	 11.29   	 57.05   	-264.50		 24.66   	-961.34		
 39.37   	  6.71   	 55.99   	-264.50		 20.81   	-1012.20		
 36.62   	  6.71   	 54.93   	-274.67		 16.76   	-905.39		
 38.15   	 12.82   	 53.83   	-295.01		 13.14   	-798.57		
 45.47   	 26.86   	 52.65   	-295.01		  9.95   	-747.71		
 59.81   	 50.05   	 51.47   	-284.84		  6.96   	-600.20		
 79.04   	 83.01   	 50.34   	-259.41		  4.56   	-442.52		
100.10   	125.12   	 49.30   	-239.06		  2.79   	-335.71		
117.49   	169.07   	 48.34   	-203.46		  1.44   	-198.37		
126.65   	203.86   	 47.53   	-172.94		  0.65   	 -86.47		
124.21   	216.67(R)	 46.84   	-142.42		  0.31(E)	   0.00		
109.56   	199.58   	 46.27   	-111.90		  0.31   	  96.64		
 86.67   	152.89   	 45.82   	 -91.56		  0.69   	 137.33		
 60.73   	 86.67   	 45.45   	 -61.04		  1.24   	 147.51		
 37.54   	 15.87   	 45.21   	 -35.61		  1.83   	 172.94		
 20.75   	-44.56   	 45.07   	 -20.35		  2.52   	 162.77		
 11.60   	-83.92   	 44.98   	 -10.17		  3.17   	 106.82		
  7.63   	-99.79   	 44.94   	   0.00		  3.60   	  76.30		
  6.71   	-98.27   	 44.94   	   5.09		  3.91   	  55.95		
  3.97   	-83.62   	 44.96   	   5.09		  4.13   	 -96.64		
  2.75   	-84.53   	 44.98   	   0.00		  3.74   	-193.29		
  2.14   	-90.03   	 44.98   	  -5.09		  2.97   	-320.45		
  2.75   	-99.49   	 44.96   	 -15.26		  1.69   	-401.83		
  7.93   	-114.75   	 44.90   	 -15.26		  0.08   	-213.63		
 24.11   	-134.28   	 44.84   	 -25.43		 -0.77(D)	 218.72		
 63.17   	-138.55   	 44.74   	 -30.52		  0.10   	 488.30		
128.78   	-95.21   	 44.62   	 -45.78		  2.05   	 295.01		
175.48   	 14.95   	 44.44   	 -50.86		  3.23   	 -55.95		
108.95   	163.57   	 44.23   	 -66.12		  3.01   	-122.07		
-141.60   	278.02   	 43.97   	-147.51		  2.52   	 -40.69		
-952.15   	177.31   	 43.38   	 -81.38		  2.36   	  20.35		
-1146.55   	  3.66   	 43.05   	 -86.47		  2.44   	 132.25		
-1015.01   	-137.02   	 42.71   	 -86.47		  2.97   	 188.20		
-634.46   	-187.38   	 42.36   	 -91.56		  3.72   	 228.89		
-214.84   	-157.78   	 41.99   	 -91.56		  4.64   	 269.58		
 57.68   	-100.71   	 41.63   	 -86.47		  5.72   	 254.32		
129.39   	-66.53   	 41.28   	 -86.47		  6.73   	 208.54		
 75.38   	-69.89   	 40.94   	 -86.47		  7.57   	 152.59		
  8.85   	-91.25   	 40.59   	 -81.38		  8.18   	 122.07		
 -7.63   	-104.06   	 40.26   	 -76.30		  8.67   	 183.11		
 18.92   	-99.18   	 39.96   	 -71.21		  9.40   	 310.27		
 51.88   	-82.09   	 39.67   	 -71.21		 10.64   	 376.40		
 68.97   	-63.78   	 39.39   	 -66.12		 12.15   	 417.09		
 70.19   	-50.35   	 39.12   	 -61.04		 13.81   	 584.94		
 65.61   	-43.64   	 38.88   	 -61.04		 16.15   	 803.66		
 63.17   	-41.81   	 38.64   	 -50.86		 19.37   	 839.26		
 63.78   	-42.42   	 38.43   	 -50.86		 22.73   	 854.52		
 64.70   	-45.17   	 38.23   	 -45.78		 26.14   	1027.46		
 62.87   	-48.83   	 38.05   	 -45.78		 30.25   	1073.24		
 58.59   	-50.35   	 37.86   	 -35.61		 34.55   	 991.86		
 56.46   	-46.08   	 37.72   	 -30.52		 38.51   	 915.56		
 59.81   	-36.01   	 37.60   	 -25.43		 42.18   	 793.49		
 65.61   	-24.41   	 37.50   	 -10.17		 45.35   	 625.63		
 69.27   	-16.48   	 37.46(D)	  35.61		 47.85   	 457.78		
 67.75   	-14.04   	 37.60   	 259.41		 49.68   	 467.95		
 58.90   	-15.56   	 38.64   	 244.15		 51.56   	  45.78		
 58.90   	-13.43   	 39.61   	 325.53		 51.74   	 -30.52		
 62.26   	 -8.24   	 40.92   	 381.48		 51.62   	 -86.47		
 67.14   	 -1.53   	 42.44   	 437.43		 51.27   	-122.07		
 71.41   	  5.80   	 44.19   	 483.21		 50.78   	-152.59		
 73.85   	 12.82   	 46.12   	 513.73		 50.17   	-183.11		
 74.77   	 19.84   	 48.18   	 523.90		 49.44   	-178.03		
 74.77   	 26.25   	 50.27   	 528.99		 48.73   	-116.99		
 74.46   	 32.35   	 52.39   	 518.82		 48.26   	 -20.35		
 74.46   	 38.45   	 54.47   	 483.21		 48.18   	 147.51		
 75.07   	 44.86   	 56.40   	 452.69		 48.77   	 422.18		
 75.99   	 51.88   	 58.21   	 412.00		 50.46   	 666.32		
 76.60   	 57.68   	 59.86   	 356.05		 53.12   	 651.07		
 76.29   	 61.95   	 61.28   	 300.10		 55.73   	 483.21		
 75.38   	 64.70   	 62.48   	 239.06		 57.66   	 183.11		
 75.68   	 68.05   	 63.44   	 178.03		 58.39(S)	-162.77		
 78.74   	 74.16   	 64.15   	 122.07		 57.74   	-412.00		
 83.92   	 82.70   	 64.64   	  61.04		 56.09   	-554.42		
 88.81   	 90.94   	 64.88   	  10.17		 53.88   	-645.98		
 90.03   	 95.83   	 64.92(S)	 -40.69		 51.29   	-656.15		
 87.89   	 97.96   	 64.76   	 -81.38		 48.67   	-610.37		
 86.36   	 99.79   	 64.44   	-116.99		 46.23   	-534.08		
 88.81   	103.15   	 63.97   	-152.59		 44.09   	-432.35		
 96.44   	107.42   	 63.36   	-172.94		 42.36   	-330.62		
105.59   	108.64   	 62.67   	-406.92		 41.04   	-478.13		
106.20   	 89.11   	 61.04   	-223.80		 39.12   	-193.29		
 93.69   	 69.58   	 60.14   	-228.89		 38.35   	-239.06		
 77.21   	 49.13   	 59.23   	-233.98		 37.40   	-330.62		
 61.95   	 31.74   	 58.29   	-239.06		 36.07   	-462.87		
 51.88   	 18.92   	 57.33   	-244.15		 34.22   	-584.94		
 46.08   	  9.77   	 56.36   	-249.24		 31.88   	-737.54		
 42.11   	  3.36   	 55.36   	-254.32		 28.93   	-951.17		
 39.06   	  0.31   	 54.34   	-269.58		 25.13   	-991.86		
 39.06   	  3.66   	 53.27   	-284.84		 21.16   	-981.68		
 46.08   	 17.70   	 52.13   	-295.01		 17.23   	-1002.03		
 61.34   	 43.64   	 50.95   	-284.84		 13.22   	-940.99		
 83.31   	 79.65   	 49.81   	-269.58		  9.46   	-813.83		
106.51   	121.15   	 48.73   	-244.15		  6.21   	-691.76		
124.51   	160.83   	 47.75   	-223.80		  3.44   	-523.90		
132.14   	190.43   	 46.86   	-183.11		  1.34   	-325.53		
128.78   	202.64(R)	 46.12   	-152.59		  0.04   	-162.77		
115.97   	191.96   	 45.51   	-127.16		 -0.61   	 -25.43		
 97.35   	157.47   	 45.00   	-101.73		 -0.71(D)	  86.47		
 78.13   	104.37   	 44.60   	 -66.12		 -0.37   	 178.03		
 59.81   	 42.11   	 44.33   	 -45.78		  0.35   	 228.89		
 43.95   	-17.70   	 44.15   	 -25.43		  1.26   	 239.06		
 29.91   	-63.48   	 44.05   	 -10.17		  2.22   	 239.06		
 18.31   	-88.50   	 44.01   	   0.00		  3.17   	 213.63		
  9.46   	-94.30   	 44.01   	   5.09		  4.03   	 152.59		
  3.05   	-89.11   	 44.03   	  25.43		  4.64   	  20.35		
 -3.36   	-84.53   	 44.13   	  10.17		  4.72   	-162.77		
 -4.58   	-90.64   	 44.17   	   5.09		  4.07   	-284.84		
 -3.05   	-100.10   	 44.19   	   0.00		  2.93   	-401.83		
  4.58   	-113.22   	 44.19   	  -5.09		  1.32   	-315.36		
 23.80   	-130.62   	 44.17   	 -20.35		  0.06   	  76.30		
 62.87   	-138.85   	 44.09   	 -25.43		  0.37   	 381.48		
126.65   	-108.95   	 43.99   	 -35.61		  1.89   	 233.98		
179.75   	-15.87   	 43.85   	 -50.86		  2.83   	-132.25		
134.89   	125.12   	 43.64   	 -55.95		  2.30   	-162.77		
-85.75   	250.55   	 43.42   	-137.33		  1.65   	  71.21		
-894.17   	200.81   	 42.87   	 -76.30		  1.93   	  61.04		
-1136.47   	 36.32   	 42.56   	 -81.38		  2.18   	 208.54		
-1057.74   	-112.30   	 42.24   	 -81.38		  3.01   	 264.50		
-700.07   	-174.26   	 41.91   	 -91.56		  4.07   	 249.24		
-263.06   	-147.71   	 41.55   	 -91.56		  5.07   	 289.93		
 47.30   	-85.14   	 41.18   	 -91.56		  6.23   	 269.58		
148.01   	-44.86   	 40.81   	 -81.38		  7.30   	 208.54		
 98.88   	-49.74   	 40.49   	 -81.38		  8.14   	 152.59		
 19.84   	-78.43   	 40.16   	 -81.38		  8.75   	  86.47		
 -9.46   	-97.66   	 39.84   	 -81.38		  9.09   	 106.82		
 14.04   	-92.77   	 39.51   	 -76.30		  9.52   	 254.32		
 51.88   	-71.72   	 39.21   	 -71.21		 10.54   	 335.71		
 71.41   	-51.88   	 38.92   	 -71.21		 11.88   	 366.22		
 68.36   	-43.95   	 38.64   	 -61.04		 13.35   	 554.42		
 55.54   	-47.30   	 38.39   	 -61.04		 15.56   	 783.31		
 46.39   	-54.32   	 38.15   	 -61.04		 18.70   	 834.18		
 47.30   	-57.07   	 37.90   	 -55.95		 22.03   	 890.13		
 55.54   	-54.32   	 37.68   	 -50.86		 25.60   	1068.15		
 64.09   	-47.91   	 37.48   	 -45.78		 29.87   	1124.11		
 66.22   	-42.72   	 37.29   	 -35.61		 34.36   	1032.55		
 62.26   	-40.28   	 37.15   	 -25.43		 38.49   	 940.99		
 57.98   	-39.67   	 37.05   	 -15.26		 42.26   	 829.09		
 56.46   	-38.45   	 36.99(D)	   5.09		 45.57   	 661.24		
 58.59   	-35.10   	 37.01   	  50.86		 48.22   	 488.30		
 62.26   	-28.99   	 37.21   	 310.27		 50.17   	 467.95		
 65.00   	-14.34   	 38.45   	 264.50		 52.04   	  35.61		
 65.31   	 -7.63   	 39.51   	 356.05		 52.19   	 -35.61		
 66.53   	 -0.31   	 40.94   	 412.00		 52.04   	 -66.12		
 68.36   	  7.02   	 42.58   	 467.95		 51.78   	 -66.12		
 70.19   	 13.43   	 44.46   	 508.65		 51.52   	 -50.86		
 70.80   	 17.40   	 46.49   	 539.16		 51.31   	 -40.69		
 70.19   	 18.31   	 48.65   	 549.34		 51.15   	 -35.61		
 69.58   	 18.62   	 50.84   	 549.34		 51.01   	 -71.21		
 69.89   	 21.06   	 53.04   	 528.99		 50.72   	-127.16		
 72.02   	 27.77   	 55.16   	 498.47		 50.21   	-172.94		
 75.07   	 37.84   	 57.15   	 462.87		 49.52   	-152.59		
 77.82   	 47.61   	 59.00   	 417.09		 48.91   	 -50.86		
 78.74   	 52.80   	 60.67   	 356.05		 48.71   	  71.21		
 77.51   	 53.10   	 62.10   	 300.10		 48.99   	 289.93		
 75.07   	 51.57   	 63.30   	 249.24		 50.15   	 605.29		
 75.07   	 53.71   	 64.29   	 183.11		 52.57   	 666.32		
 79.35   	 62.56   	 65.03   	 127.16		 55.24   	 427.26		
 86.98   	 76.90   	 65.53   	  66.12		 56.95   	  96.64		
 93.69   	 90.94   	 65.80   	  15.26		 57.33(S)	-264.50		
 95.83   	 99.79   	 65.86(S)	 -30.52		 56.28   	-518.82		
 93.38   	102.54   	 65.74   	 -76.30		 54.20   	-645.98		
 90.33   	102.54   	 65.43   	-116.99		 51.62   	-717.19		
 91.86   	104.06   	 64.96   	-152.59		 48.75   	-707.02		
100.10   	108.34   	 64.35   	-167.85		 45.92   	-645.98		
109.86   	110.78   	 63.68   	-391.66		 43.34   	-1042.72		
106.51   	 85.14   	 62.12   	-218.72		 39.17   	-386.57		
 88.81   	 55.85   	 61.24   	-218.72		 37.62   	-320.45		
 66.53   	 24.11   	 60.37   	-218.72		 36.34   	-305.19		
 47.30   	 -1.22   	 59.49   	-228.89		 35.12   	-345.88		
 35.40   	-15.87   	 58.58   	-223.80		 33.73   	-427.26		
 30.21   	-20.45   	 57.68   	-223.80		 32.02   	-528.99		
 29.30   	-18.31   	 56.79   	-239.06		 29.91   	-681.58		
 30.21   	-12.21   	 55.83   	-244.15		 27.18   	-890.13		
 32.35   	 -2.75   	 54.85   	-249.24		 23.62   	-935.91		
 37.23   	 11.60   	 53.86   	-269.58		 19.88   	-920.65		
 47.30   	 33.26   	 52.78   	-284.84		 16.20   	-971.51		
 63.78   	 63.48   	 51.64   	-274.67		 12.31   	-915.56		
 84.84   	101.93   	 50.54   	-259.41		  8.65   	-773.14		
104.68   	143.13   	 49.50   	-239.06		  5.55   	-645.98		
117.19   	177.92   	 48.55   	-218.72		  2.97   	-478.13		
118.41   	195.62   	 47.67   	-183.11		  1.06   	-295.01		
107.12   	188.60   	 46.94   	-157.68		 -0.12   	-152.59		
 87.28   	155.64   	 46.31   	-127.16		 -0.73   	 -15.26		
 64.09   	102.84   	 45.80   	 -96.64		 -0.79(D)	 106.82		
 41.50   	 39.67   	 45.41   	 -76.30		 -0.37   	 178.03		
 21.97   	-20.75   	 45.11   	 -55.95		  0.35   	 228.89		
  7.93   	-66.53   	 44.88   	 -35.61		  1.26   	 254.32		
 -0.31   	-90.94   	 44.74   	 -15.26		  2.28   	 239.06		
 -3.36   	-94.30   	 44.68   	 -15.26		  3.23   	 193.29		
 -3.66   	-86.06   	 44.62   	  -5.09		  4.01   	 162.77		
 -5.80   	-77.51   	 44.60   	   0.00		  4.66   	 -86.47		
 -9.46   	-86.36   	 44.60   	   0.00		  4.31   	-193.29		
-13.12   	-100.40   	 44.60   	 -10.17		  3.54   	-356.05		
-13.12   	-118.71   	 44.56   	 -10.17		  2.12   	-376.40		
 -2.75   	-141.60   	 44.52   	  -5.09		  0.61   	   0.00		
 27.47   	-155.94   	 44.50   	 -25.43		  0.61   	 366.22		
 88.20   	-134.58   	 44.39   	 -30.52		  2.08   	 244.15		
154.11   	-49.44   	 44.27   	 -40.69		  3.05   	-142.42		
141.30   	 91.25   	 44.11   	 -45.78		  2.48   	-218.72		
-40.89   	226.14(R)	 43.93   	-122.07		  1.61(E)	   0.00		
-837.71   	210.88   	 43.44   	 -71.21		  1.61   	  55.95		
-1130.98   	 50.35   	 43.15   	 -71.21		  1.83   	 213.63		
-1116.33   	-109.56   	 42.87   	 -86.47		  2.69   	 279.75		
-801.70   	-191.35   	 42.52   	 -81.38		  3.80   	 279.75		
-366.52   	-180.97   	 42.20   	 -86.47		  4.92   	 315.36		
-24.41   	-121.15   	 41.85   	 -86.47		  6.19   	 289.93		
117.49   	-69.89   	 41.51   	 -86.47		  7.34   	 213.63		
 95.83   	-57.98   	 41.16   	 -91.56		  8.20   	 152.59		
 22.58   	-75.68   	 40.79   	 -86.47		  8.81   	  81.38		
-16.17   	-95.21   	 40.45   	 -76.30		  9.14   	  76.30		
 -5.19   	-99.79   	 40.14   	 -76.30		  9.44   	 203.46		
 25.33   	-90.03   	 39.84   	 -76.30		 10.25   	 320.45		
 45.78   	-76.29   	 39.53   	 -76.30		 11.54   	 350.97		
 50.35   	-67.14   	 39.23   	 -76.30		 12.94   	 493.39		
 46.69   	-64.70   	 38.92   	 -66.12		 14.91   	 742.62		
 43.95   	-64.70   	 38.66   	 -61.04		 17.88   	 849.44		
 46.69   	-62.87   	 38.41   	 -66.12		 21.28   	 890.13		
 53.71   	-58.29   	 38.15   	 -55.95		 24.84   	1042.72		
 59.81   	-52.80   	 37.92   	 -50.86		 29.01   	1139.36		
 61.34   	-49.74   	 37.72   	 -40.69		 33.57   	1078.33		
 58.29   	-49.13   	 37.56   	 -40.69		 37.88   	 976.60		
 54.93   	-49.44   	 37.40   	 -20.35		 41.79   	 879.96		
 54.63   	-47.61   	 37.31(D)	   0.00		 45.31   	 717.19		
 57.68   	-43.33   	 37.31   	  35.61		 48.18   	 513.73		
 60.73   	-38.15   	 37.46   	 284.84		 50.23   	 498.47		
 61.65   	-28.69   	 38.60   	 259.41		 52.23   	  45.78		
 60.12   	-25.02   	 39.63   	 345.88		 52.41   	 -40.69		
 58.29   	-21.67   	 41.02   	 412.00		 52.25   	-101.73		
 57.07   	-18.92   	 42.67   	 462.87		 51.84   	-132.25		
 56.46   	-18.01   	 44.52   	 513.73		 51.31   	-157.68		
 56.46   	-17.70   	 46.57   	 539.16		 50.68   	-172.94		
 58.29   	-13.73   	 48.73   	 559.51		 49.99   	-188.20		
 61.34   	 -3.66   	 50.97   	 559.51		 49.24   	-162.77		
 63.78   	 10.99   	 53.20   	 539.16		 48.59   	 -71.21		
 63.17   	 24.72   	 55.36   	 508.65		 48.30   	  40.69		
 60.73   	 33.26   	 57.40   	 478.13		 48.46   	 198.37		
 57.98   	 36.32   	 59.31   	 427.26		 49.26   	 513.73		
 58.29   	 38.45   	 61.02   	 371.31		 51.31   	 798.57		
 62.56   	 43.95   	 62.50   	 320.45		 54.51   	 717.19		
 69.58   	 54.02   	 63.78   	 259.41		 57.38   	 457.78		
 76.29   	 64.70   	 64.82   	 193.29		 59.21   	  96.64		
 79.96   	 72.02   	 65.59   	 132.25		 59.59(S)	-284.84		
 81.18   	 75.38   	 66.12   	  71.21		 58.45   	-528.99		
 81.18   	 75.99   	 66.41   	  20.35		 56.34   	-661.24		
 81.48   	 76.90   	 66.49(S)	 -30.52		 53.69   	-722.28		
 82.09   	 77.82   	 66.37   	 -76.30		 50.80   	-701.93		
 83.01   	 78.74   	 66.06   	-111.90		 48.00   	-640.89		
 84.23   	 78.43   	 65.62   	-147.51		 45.43   	-534.08		
 87.28   	 78.43   	 65.03   	-167.85		 43.30   	-401.83		
 92.47   	 78.74   	 64.35   	-396.74		 41.69   	-478.13		
101.01   	 73.55   	 62.77   	-213.63		 39.78   	-157.68		
 97.66   	 63.48   	 61.91   	-213.63		 39.15   	-142.42		
 87.28   	 47.30   	 61.06   	-228.89		 38.58   	-198.37		
 71.72   	 28.69   	 60.14   	-223.80		 37.78   	-305.19		
 55.24   	 11.29   	 59.25   	-223.80		 36.56   	-462.87		
 41.20   	 -1.22   	 58.35   	-223.80		 34.71   	-630.72		
 32.65   	 -7.02   	 57.46   	-233.98		 32.19   	-783.31		
 30.21   	 -5.80   	 56.52   	-244.15		 29.05   	-991.86		
 32.04   	  1.22   	 55.54   	-249.24		 25.09   	-1103.76		
 36.62   	 11.29   	 54.55   	-264.50		 20.67   	-1047.81		
 43.95   	 25.33   	 53.49   	-274.67		 16.48   	-1037.64		
 56.15   	 46.08   	 52.39   	-274.67		 12.33   	-981.68		
 74.16   	 77.21   	 51.29   	-274.67		  8.40   	-808.75		
 95.52   	116.88   	 50.19   	-249.24		  5.17   	-635.81		
113.83   	156.56   	 49.20   	-223.80		  2.62   	-452.69		
121.77   	182.80   	 48.30   	-193.29		  0.81   	-254.32		
115.36   	183.72   	 47.53   	-167.85		 -0.20   	-127.16		
 96.74   	155.03   	 46.86   	-137.33		 -0.71(D)	   5.09		
 72.02   	102.23   	 46.31   	-106.82		 -0.69   	 137.33		
 47.91   	 37.84   	 45.88   	 -86.47		 -0.14   	 193.29		
 29.30   	-22.89   	 45.53   	 -61.04		  0.63   	 218.72		
 18.01   	-68.05   	 45.29   	 -45.78		  1.51   	 244.15		
 13.12   	-90.94   	 45.11   	 -25.43		  2.48   	 228.89		
 11.60   	-95.21   	 45.00   	 -15.26		  3.40   	 183.11		
  9.46   	-91.25   	 44.94   	 -15.26		  4.13   	 157.68		
 -3.36   	-97.35   	 44.88   	  -5.09		  4.76   	 -81.38		
-10.99   	-108.64   	 44.86   	  -5.09		  4.44   	-172.94		
-16.17   	-119.32   	 44.84   	  -5.09		  3.74   	-325.53		
-15.56   	-129.70   	 44.82   	 -10.17		  2.44   	-386.57		
