SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
126.65   	 91.25   	 61.02   	  61.04		 43.89   	 213.63		
124.21   	103.45   	 61.26   	  15.26		 44.74   	 198.37		
135.50   	130.00   	 61.32   	 -10.17		 45.53   	 183.11		
140.38   	133.06   	 61.28   	 -10.17		 46.27   	 178.03		
144.65   	112.00   	 61.24   	  15.26		 46.98   	 162.77		
164.18   	122.07   	 61.30   	  76.30		 47.63   	 162.77		
159.61   	131.53   	 61.61   	 132.25		 48.28   	 157.68		
158.08   	137.63   	 62.14   	 193.29		 48.91   	 152.59		
168.76   	156.56   	 62.91   	 233.98		 49.52   	 152.59		
155.94   	163.57   	 63.85   	 279.75		 50.13   	 142.42		
166.32   	167.85   	 64.96   	 310.27		 50.70   	 147.51		
152.89   	162.05   	 66.21   	 335.71		 51.29   	 142.42		
145.26   	176.09   	 67.55   	 320.45		 51.86   	 142.42		
130.00   	170.90   	 68.83   	 289.93		 52.43   	 142.42		
115.66   	154.42   	 69.99   	 254.32		 53.00   	 137.33		
101.32   	136.72   	 71.01   	 223.80		 53.55   	 132.25		
 86.36   	 93.99   	 71.90   	 178.03		 54.08   	 127.16		
 60.42   	 54.32   	 72.61   	 127.16		 54.59   	 111.90		
 25.02   	 24.11   	 73.12   	  91.56		 55.04   	 101.73		
 12.51   	-13.43   	 73.49   	  76.30		 55.44   	  91.56		
-20.14   	-54.63   	 73.79   	  66.12		 55.81   	  81.38		
-16.48   	-78.43   	 74.06   	  50.86		 56.13   	  66.12		
-19.23   	-110.17   	 74.26   	  45.78		 56.40   	  55.95		
-70.80   	-134.58   	 74.45   	  40.69		 56.62   	  45.78		
-57.37   	-127.87   	 74.61   	  50.86		 56.81   	  35.61		
-84.23   	-160.52   	 74.81   	  50.86		 56.95   	  25.43		
-87.59   	-171.81   	 75.01   	  40.69		 57.05   	  10.17		
-53.10   	-163.27   	 75.18   	  25.43		 57.09(S)	   0.00		
-74.46   	-188.29   	 75.28   	  15.26		 57.09   	  -5.09		
-75.07   	-172.42   	 75.34   	   5.09		 57.07   	 -20.35		
-86.06   	-171.51   	 75.36(S)	 -15.26		 56.99   	 -25.43		
-97.66   	-194.40   	 75.30   	 -40.69		 56.89   	 -35.61		
-84.53   	-181.88   	 75.14   	 -55.95		 56.74   	 -45.78		
-97.35   	-191.65   	 74.91   	 -71.21		 56.56   	 -45.78		
-79.65   	-178.83   	 74.63   	 -76.30		 56.38   	 -55.95		
-92.47   	-171.20   	 74.32   	 -91.56		 56.15   	 -55.95		
-86.06   	-173.65   	 73.96   	-101.73		 55.93   	 -66.12		
-87.28   	-173.95   	 73.55   	-106.82		 55.67   	 -76.30		
-100.71   	-189.82   	 73.12   	-106.82		 55.36   	 -86.47		
-95.52   	-187.38   	 72.70   	-111.90		 55.02   	 -96.64		
-102.23   	-174.26   	 72.25   	-111.90		 54.63   	-111.90		
-85.14   	-179.14   	 71.80   	-127.16		 54.18   	-137.33		
-85.14   	-177.61   	 71.29   	-147.51		 53.63   	-172.94		
-78.13   	-188.29   	 70.70   	-157.68		 52.94   	-208.54		
-90.03   	-215.76   	 70.07   	-172.94		 52.11   	-259.41		
-105.29   	-212.10   	 69.38   	-208.54		 51.07   	-300.10		
-90.33   	-210.88   	 68.55   	-254.32		 49.87   	-350.97		
-93.69   	-203.25   	 67.53   	-300.10		 48.46   	-432.35		
-76.60   	-182.80   	 66.33   	-315.36		 46.73   	-503.56		
-67.14   	-180.66   	 65.07   	-284.84		 44.72   	-569.68		
-76.60   	-181.88   	 63.93   	-228.89		 42.44   	-615.46		
-67.75   	-183.72   	 63.01   	-172.94		 39.98   	-645.98		
-80.26   	-200.50   	 62.32   	-122.07		 37.40   	-666.32		
-88.20   	-197.45   	 61.83   	 -71.21		 34.73   	-676.50		
-80.57   	-193.18   	 61.55   	 -35.61		 32.02   	-686.67		
-97.66   	-196.84   	 61.40   	  -5.09		 29.28   	-691.76		
-76.29   	-194.70   	 61.38   	  -5.09		 26.51   	-691.76		
-80.57   	-205.69   	 61.36   	 -25.43		 23.74   	-676.50		
-73.55   	-212.40   	 61.26   	 -61.04		 21.04   	-651.07		
-65.92   	-221.86   	 61.02   	-106.82		 18.43   	-595.11		
-84.53   	-218.81   	 60.59   	-137.33		 16.05   	-534.08		
-65.00   	-204.77   	 60.04   	-152.59		 13.92   	-462.87		
-76.29   	-192.87   	 59.43   	-172.94		 12.07   	-396.74		
-64.70   	-159.61   	 58.74   	-188.20		 10.48   	-340.79		
-35.71   	-136.72   	 57.99   	-183.11		  9.11   	-289.93		
-42.72   	-134.28   	 57.25   	-167.85		  7.96   	-228.89		
-14.34   	-118.41   	 56.58   	-132.25		  7.04   	-167.85		
 -5.49   	-86.67   	 56.05   	-101.73		  6.37   	-116.99		
  1.22   	-52.49   	 55.65   	 -81.38		  5.90   	 -81.38		
 33.87   	-18.62   	 55.32   	 -66.12		  5.57   	 -55.95		
 62.26   	 25.33   	 55.06   	 -50.86		  5.35   	 -30.52		
 72.94   	 30.21   	 54.85   	 -30.52		  5.23   	 -10.17		
 69.58   	 18.62   	 54.73   	 -30.52		  5.19(D)	   5.09		
 74.77   	 15.26   	 54.61   	 -40.69		  5.21   	  20.35		
 49.74   	 -9.46   	 54.45   	 -55.95		  5.29   	  25.43		
 51.88   	-48.22   	 54.22   	 -81.38		  5.39   	  25.43		
 40.28   	-88.81   	 53.90   	 -86.47		  5.49   	  20.35		
  3.05   	-136.72   	 53.55   	 -96.64		  5.57   	  15.26		
-31.43   	-180.97   	 53.16   	 -96.64		  5.64   	  10.17		
-90.64   	-211.49   	 52.78   	-111.90		  5.68   	   5.09		
-113.83   	-239.87   	 52.33   	-116.99		  5.70   	   0.00		
-134.58   	-245.36   	 51.86   	-106.82		  5.70   	   0.00		
-139.16   	-250.55   	 51.43   	 -91.56		  5.70   	   5.09		
-124.51   	-259.40   	 51.07   	 -81.38		  5.72   	  10.17		
-124.51   	-244.45   	 50.74   	 -76.30		  5.76   	  15.26		
-125.73   	-247.19   	 50.44   	 -76.30		  5.82   	  20.35		
-132.75   	-247.19   	 50.13   	 -66.12		  5.90   	  10.17		
-135.19   	-254.82   	 49.87   	 -55.95		  5.94   	  10.17		
-66.83   	-313.42   	 49.64   	 -50.86		  5.98   	   5.09		
 75.99   	-385.74   	 49.44   	 -55.95		  6.00   	   0.00		
360.41   	-383.61   	 49.22   	 -61.04		  6.00   	   0.00		
731.20   	-193.48   	 48.97   	 -61.04		  6.00   	   5.09		
1075.44   	285.95   	 48.73   	 -71.21		  6.02   	   0.00		
1395.26   	981.14   	 48.44   	 -66.12		  6.02   	   0.00		
1290.59   	1698.61(R)	 48.18   	 -81.38		  6.02(E)	   0.00		
 50.96   	1696.78   	 47.85   	 -81.38		  6.02   	   5.09		
-753.78   	820.31   	 47.53   	 -76.30		  6.04   	  15.26		
-1116.94   	-74.46   	 47.22   	 -71.21		  6.10   	  20.35		
-851.14   	-679.32   	 46.94   	 -61.04		  6.19   	  25.43		
-544.43   	-704.65   	 46.69   	 -66.12		  6.29   	  30.52		
-191.04   	-307.92   	 46.43   	 -61.04		  6.41   	  30.52		
-44.56   	-91.86   	 46.18   	 -50.86		  6.53   	  35.61		
-99.49   	-173.65   	 45.98   	 -45.78		  6.67   	  45.78		
-131.53   	-229.19   	 45.80   	 -45.78		  6.86   	  50.86		
-126.04   	-252.38   	 45.62   	 -50.86		  7.06   	  55.95		
-83.01   	-223.08   	 45.41   	 -55.95		  7.28   	  61.04		
-75.99   	-159.91   	 45.19   	 -55.95		  7.53   	  61.04		
-80.57   	-149.54   	 44.96   	 -50.86		  7.77   	  71.21		
-89.11   	-188.29   	 44.76   	 -45.78		  8.06   	  81.38		
-64.70   	-221.25   	 44.58   	 -55.95		  8.38   	  96.64		
-57.68   	-195.62   	 44.35   	 -66.12		  8.77   	 111.90		
-52.80   	-172.12   	 44.09   	 -76.30		  9.22   	 142.42		
-57.07   	-182.80   	 43.78   	 -71.21		  9.79   	 188.20		
-59.81   	-179.75   	 43.50   	 -66.12		 10.54   	 239.06		
-27.77   	-150.76   	 43.23   	 -66.12		 11.50   	 274.67		
-34.48   	-136.72   	 42.97   	 -66.12		 12.59   	 289.93		
-29.60   	-134.28   	 42.71   	 -55.95		 13.75   	 310.27		
-20.14   	-143.13   	 42.48   	 -45.78		 14.99   	 335.71		
-33.87   	-148.93   	 42.30   	 -25.43		 16.34   	 376.40		
 10.07   	-118.71   	 42.20   	 -20.35		 17.84   	 401.83		
  2.14   	-114.75   	 42.12   	 -10.17		 19.45   	 432.35		
 12.51   	-112.30   	 42.08(D)	   5.09		 21.18   	 447.61		
 23.80   	-93.38   	 42.10   	  40.69		 22.97   	 462.87		
  8.24   	-78.74   	 42.26   	  86.47		 24.82   	 467.95		
 41.81   	-64.39   	 42.60   	 142.42		 26.69   	 473.04		
 36.62   	-53.71   	 43.17   	 228.89		 28.59   	 462.87		
 60.12   	-42.72   	 44.09   	 320.45		 30.44   	 452.69		
 54.63   	-44.86   	 45.37   	 417.09		 32.25   	 427.26		
 55.54   	-34.79   	 47.04   	 483.21		 33.96   	 401.83		
 79.96   	-10.38   	 48.97   	 518.82		 35.56   	 376.40		
 76.90   	  0.61   	 51.05   	 523.90		 37.07   	 345.88		
111.39   	 19.23   	 53.14   	 503.56		 38.45   	 315.36		
118.10   	 31.74   	 55.16   	 447.61		 39.72   	 289.93		
122.68   	 21.06   	 56.95   	 361.14		 40.87   	 264.50		
123.90   	 18.31   	 58.39   	 259.41		 41.93   	 244.15		
120.54   	 47.00   	 59.43   	 167.85		 42.91   	 218.72		
100.40   	 61.65   	 60.10   	  86.47		 43.78   	 208.54		
132.14   	 94.60   	 60.45   	  30.52		 44.62   	 188.20		
140.38   	111.08   	 60.57   	  -5.09		 45.37   	 183.11		
145.87   	109.56   	 60.55   	  -5.09		 46.10   	 178.03		
178.83   	112.30   	 60.53   	  15.26		 46.82   	 167.85		
130.31   	 93.38   	 60.59   	  61.04		 47.49   	 167.85		
127.87   	100.71   	 60.83   	 111.90		 48.16   	 167.85		
133.97   	117.49   	 61.28   	 162.77		 48.83   	 162.77		
121.46   	118.10   	 61.93   	 213.63		 49.48   	 162.77		
154.11   	141.60   	 62.79   	 254.32		 50.13   	 162.77		
173.65   	162.66   	 63.80   	 289.93		 50.78   	 172.94		
149.23   	147.40   	 64.96   	 310.27		 51.47   	 183.11		
157.47   	155.03   	 66.21   	 315.36		 52.21   	 183.11		
135.50   	148.32   	 67.47   	 295.01		 52.94   	 183.11		
121.46   	110.47   	 68.65   	 259.41		 53.67   	 167.85		
104.68   	 88.50   	 69.68   	 228.89		 54.34   	 152.59		
 69.58   	 62.87   	 70.60   	 193.29		 54.95   	 137.33		
 75.07   	 39.06   	 71.37   	 152.59		 55.50   	 122.07		
  9.77   	  5.80   	 71.98   	 116.99		 55.99   	 101.73		
  3.36   	-24.11   	 72.45   	  81.38		 56.40   	  86.47		
-19.84   	-77.51   	 72.78   	  66.12		 56.74   	  71.21		
-67.14   	-120.24   	 73.04   	  45.78		 57.03   	  55.95		
-47.30   	-142.21   	 73.22   	  40.69		 57.25   	  40.69		
-67.75   	-156.56   	 73.39   	  35.61		 57.42   	  30.52		
-75.99   	-162.96   	 73.53   	  35.61		 57.54   	  20.35		
-75.38   	-176.09   	 73.67   	  30.52		 57.62   	   5.09		
-97.05   	-194.40   	 73.79   	  35.61		 57.64(S)	   0.00		
-94.30   	-211.49   	 73.94   	  30.52		 57.64   	 -15.26		
-77.21   	-216.06   	 74.06   	  10.17		 57.58   	 -15.26		
-74.77   	-206.30   	 74.10(S)	   0.00		 57.52   	 -20.35		
-71.72   	-194.09   	 74.10   	 -10.17		 57.44   	 -30.52		
-82.40   	-175.17   	 74.06   	 -20.35		 57.31   	 -30.52		
-93.38   	-185.55   	 73.98   	 -30.52		 57.19   	 -35.61		
-97.35   	-207.82   	 73.86   	 -61.04		 57.05   	 -45.78		
-103.45   	-212.71   	 73.61   	 -76.30		 56.87   	 -45.78		
-85.14   	-228.88   	 73.31   	 -91.56		 56.68   	 -50.86		
-112.61   	-227.66   	 72.94   	 -91.56		 56.48   	 -55.95		
-125.43   	-212.10   	 72.57   	-106.82		 56.26   	 -61.04		
-108.03   	-204.47   	 72.15   	-116.99		 56.01   	 -71.21		
-128.17   	-215.15   	 71.68   	-127.16		 55.73   	 -81.38		
-105.59   	-213.93   	 71.17   	-137.33		 55.40   	-101.73		
-87.59   	-214.54   	 70.62   	-132.25		 54.99   	-127.16		
-107.12   	-232.54   	 70.09   	-132.25		 54.49   	-157.68		
-105.29   	-223.39   	 69.56   	-157.68		 53.86   	-198.37		
-113.22   	-220.64   	 68.93   	-188.20		 53.06   	-233.98		
-108.03   	-224.30   	 68.18   	-223.80		 52.13   	-274.67		
-105.29   	-228.27   	 67.28   	-254.32		 51.03   	-320.45		
-93.08   	-226.44   	 66.27   	-279.75		 49.75   	-381.48		
-96.44   	-242.61   	 65.15   	-289.93		 48.22   	-457.78		
-94.60   	-231.32   	 63.99   	-279.75		 46.39   	-518.82		
-98.57   	-219.73   	 62.87   	-233.98		 44.31   	-564.60		
-105.29   	-225.22   	 61.93   	-167.85		 42.05   	-605.29		
-83.01   	-204.47   	 61.26   	 -96.64		 39.63   	-635.81		
-84.84   	-213.32   	 60.87   	 -50.86		 37.09   	-651.07		
-85.14   	-230.71   	 60.67   	 -25.43		 34.49   	-656.15		
-63.17   	-232.85   	 60.57   	 -10.17		 31.86   	-661.24		
-71.41   	-241.70   	 60.53   	  -5.09		 29.22   	-661.24		
-84.23   	-250.85   	 60.51   	 -20.35		 26.57   	-661.24		
-88.50   	-250.24   	 60.43   	 -55.95		 23.93   	-645.98		
-81.79   	-240.78   	 60.20   	-106.82		 21.34   	-630.72		
-115.05   	-245.36   	 59.78   	-137.33		 18.82   	-590.03		
-80.57   	-227.05   	 59.23   	-162.77		 16.46   	-534.08		
-77.82   	-201.72   	 58.58   	-167.85		 14.32   	-467.95		
-64.09   	-183.41   	 57.90   	-178.03		 12.45   	-401.83		
-53.10   	-160.22   	 57.19   	-178.03		 10.84   	-350.97		
-45.78   	-133.06   	 56.48   	-162.77		  9.44   	-295.01		
-21.97   	-108.34   	 55.83   	-132.25		  8.26   	-239.06		
-19.53   	-76.90   	 55.30   	 -96.64		  7.30   	-183.11		
 42.72   	-53.71   	 54.91   	 -76.30		  6.57   	-127.16		
 39.67   	-52.80   	 54.61   	 -55.95		  6.06   	 -86.47		
 69.27   	-25.33   	 54.38   	 -40.69		  5.72   	 -55.95		
 67.44   	-10.38   	 54.22   	 -35.61		  5.49   	 -40.69		
 21.06   	 -7.32   	 54.08   	 -35.61		  5.33   	 -20.35		
 81.18   	 11.90   	 53.94   	 -40.69		  5.25(D)	   0.00		
 43.95   	-35.10   	 53.77   	 -55.95		  5.25   	  10.17		
 41.81   	-99.18   	 53.55   	 -76.30		  5.29   	  20.35		
 51.57   	-127.87   	 53.24   	 -86.47		  5.37   	  20.35		
-36.93   	-180.05   	 52.90   	 -91.56		  5.45   	  25.43		
-53.41   	-209.05   	 52.53   	 -96.64		  5.55   	  20.35		
-109.25   	-227.66   	 52.15   	-111.90		  5.64   	  15.26		
-135.50   	-260.31   	 51.70   	-116.99		  5.70   	  10.17		
-128.17   	-268.86   	 51.23   	-101.73		  5.74   	   5.09		
-154.11   	-266.42   	 50.82   	 -86.47		  5.76   	  10.17		
-122.38   	-254.52   	 50.48   	 -81.38		  5.80   	   5.09		
-143.43   	-251.46   	 50.15   	 -76.30		  5.82   	  20.35		
-143.43   	-259.70   	 49.85   	 -76.30		  5.90   	  20.35		
-145.87   	-287.17   	 49.54   	 -61.04		  5.98   	  15.26		
-126.95   	-328.67   	 49.30   	 -50.86		  6.04   	  10.17		
 -8.24   	-398.56   	 49.09   	 -45.78		  6.08   	  -5.09		
170.29   	-427.86   	 48.91   	 -55.95		  6.06   	 -10.17		
490.72   	-355.22   	 48.69   	 -61.04		  6.02   	 -10.17		
880.13   	-28.08   	 48.44   	 -66.12		  5.98   	  -5.09		
1224.37   	560.91   	 48.18   	 -66.12		  5.96   	  -5.09		
1446.23   	1278.08   	 47.91   	 -71.21		  5.94   	  -5.09		
403.75   	2039.49(R)	 47.63   	 -81.38		  5.92(E)	   0.00		
-314.94   	1332.40   	 47.30   	 -76.30		  5.92   	  10.17		
-1050.72   	395.20   	 47.00   	 -76.30		  5.96   	  15.26		
-1088.87   	-451.66   	 46.69   	 -66.12		  6.02   	  25.43		
-720.21   	-837.40   	 46.43   	 -55.95		  6.12   	  30.52		
-417.79   	-593.57   	 46.21   	 -50.86		  6.25   	  35.61		
-101.01   	-191.35   	 46.00   	 -66.12		  6.39   	  45.78		
-66.22   	-106.81   	 45.74   	 -61.04		  6.57   	  45.78		
-129.70   	-219.42   	 45.49   	 -50.86		  6.75   	  50.86		
-152.59   	-260.93   	 45.29   	 -40.69		  6.96   	  50.86		
-118.71   	-285.34   	 45.13   	 -40.69		  7.16   	  55.95		
-81.18   	-237.12   	 44.96   	 -45.78		  7.39   	  55.95		
-88.81   	-187.68   	 44.78   	 -50.86		  7.61   	  66.12		
-83.01   	-185.24   	 44.58   	 -50.86		  7.87   	  76.30		
-93.99   	-225.22   	 44.37   	 -50.86		  8.18   	  86.47		
-71.72   	-216.67   	 44.17   	 -50.86		  8.52   	 101.73		
-65.92   	-194.40   	 43.97   	 -55.95		  8.93   	 127.16		
-65.00   	-187.99   	 43.74   	 -66.12		  9.44   	 172.94		
-54.02   	-209.05   	 43.48   	 -71.21		 10.13   	 218.72		
-68.36   	-225.52   	 43.19   	 -76.30		 11.01   	 254.32		
-45.17   	-184.94   	 42.89   	 -76.30		 12.02   	 284.84		
-34.18   	-163.57   	 42.58   	 -66.12		 13.16   	 305.19		
-24.41   	-159.91   	 42.32   	 -50.86		 14.38   	 320.45		
 -3.97   	-148.32   	 42.12   	 -40.69		 15.67   	 356.05		
 -3.97   	-132.14   	 41.95   	 -25.43		 17.09   	 391.66		
 -8.85   	-123.60   	 41.85   	 -10.17		 18.66   	 427.26		
 -8.54   	-135.80   	 41.81(D)	   0.00		 20.37   	 447.61		
 -6.41   	-136.41   	 41.81   	  25.43		 22.16   	 457.78		
  2.75   	-115.05   	 41.91   	  55.95		 23.99   	 462.87		
 20.45   	-92.77   	 42.14   	 116.99		 25.84   	 473.04		
  9.77   	-89.72   	 42.60   	 203.46		 27.73   	 467.95		
 41.20   	-69.89   	 43.42   	 295.01		 29.60   	 462.87		
 29.30   	-77.51   	 44.60   	 381.48		 31.45   	 437.43		
 45.78   	-68.97   	 46.12   	 462.87		 33.20   	 422.18		
 58.29   	-29.30   	 47.98   	 508.65		 34.89   	 386.57		
 59.20   	-19.84   	 50.01   	 528.99		 36.44   	 361.14		
 97.05   	 -3.97   	 52.13   	 518.82		 37.88   	 325.53		
 89.42   	  0.61   	 54.20   	 473.04		 39.19   	 295.01		
132.14   	  1.83   	 56.09   	 396.74		 40.37   	 269.58		
129.70   	 15.87   	 57.68   	 305.19		 41.44   	 249.24		
126.65   	 26.25   	 58.90   	 208.54		 42.44   	 233.98		
137.33   	 36.93   	 59.74   	 122.07		 43.38   	 208.54		
105.59   	 46.39   	 60.22   	  45.78		 44.21   	 198.37		
115.05   	 55.85   	 60.41   	  10.17		 45.00   	 188.20		
116.58   	 63.17   	 60.45   	 -10.17		 45.76   	 178.03		
115.05   	 64.39   	 60.41   	   5.09		 46.47   	 172.94		
148.62   	 76.29   	 60.43   	  40.69		 47.16   	 172.94		
148.93   	 74.77   	 60.59   	  91.56		 47.85   	 167.85		
130.92   	 82.40   	 60.96   	 147.51		 48.52   	 172.94		
150.45   	100.40   	 61.55   	 203.46		 49.22   	 172.94		
122.38   	103.45   	 62.36   	 249.24		 49.91   	 183.11		
133.36   	121.15   	 63.36   	 289.93		 50.64   	 193.29		
169.68   	144.65   	 64.52   	 300.10		 51.41   	 198.37		
139.77   	148.32   	 65.72   	 310.27		 52.21   	 193.29		
153.20   	147.09   	 66.96   	 305.19		 52.98   	 183.11		
124.21   	129.70   	 68.18   	 274.67		 53.71   	 167.85		
 88.50   	102.54   	 69.28   	 233.98		 54.38   	 142.42		
102.84   	 82.70   	 70.21   	 198.37		 54.95   	 132.25		
 61.04   	 54.63   	 71.01   	 167.85		 55.48   	 116.99		
 43.03   	 16.17   	 71.68   	 132.25		 55.95   	 106.82		
 15.56   	-30.21   	 72.21   	  91.56		 56.38   	  86.47		
-35.71   	-72.02   	 72.57   	  66.12		 56.72   	  66.12		
-49.74   	-110.78   	 72.84   	  61.04		 56.99   	  55.95		
-67.44   	-140.69   	 73.08   	  61.04		 57.21   	  35.61		
-69.27   	-155.64   	 73.33   	  61.04		 57.35   	  30.52		
-75.07   	-177.92   	 73.57   	  40.69		 57.48   	  20.35		
-80.26   	-192.26   	 73.73   	  30.52		 57.56   	  15.26		
-88.20   	-201.72   	 73.86   	  35.61		 57.62   	   5.09		
-106.20   	-211.18   	 74.00   	  35.61		 57.64(S)	   0.00		
-122.07   	-224.91   	 74.14   	  30.52		 57.64   	  -5.09		
-107.73   	-228.58   	 74.26   	  20.35		 57.62   	 -15.26		
-104.06   	-227.36   	 74.34(S)	  -5.09		 57.56   	 -15.26		
-94.60   	-220.34   	 74.32   	 -10.17		 57.50   	 -20.35		
-72.33   	-209.35   	 74.28   	 -30.52		 57.42   	 -25.43		
-101.62   	-218.81   	 74.16   	 -35.61		 57.31   	 -30.52		
-104.98   	-230.41   	 74.02   	 -61.04		 57.19   	 -40.69		
-109.25   	-242.92   	 73.77   	 -76.30		 57.03   	 -50.86		
-122.38   	-256.96   	 73.47   	 -91.56		 56.83   	 -50.86		
-106.51   	-237.73   	 73.10   	 -96.64		 56.62   	 -55.95		
-124.21   	-232.85   	 72.72   	-106.82		 56.40   	 -66.12		
-107.42   	-224.30   	 72.29   	-122.07		 56.13   	 -76.30		
-109.25   	-220.95   	 71.80   	-127.16		 55.83   	 -91.56		
-116.58   	-245.36   	 71.29   	-127.16		 55.46   	-111.90		
-112.61   	-253.30   	 70.78   	-137.33		 55.02   	-132.25		
-122.07   	-243.84   	 70.23   	-142.42		 54.49   	-172.94		
-126.04   	-252.08   	 69.66   	-162.77		 53.79   	-208.54		
-115.97   	-249.02   	 69.01   	-198.37		 52.96   	-254.32		
-97.05   	-231.02   	 68.22   	-228.89		 51.94   	-295.01		
-107.42   	-242.61   	 67.30   	-259.41		 50.76   	-345.88		
-101.01   	-238.04   	 66.27   	-284.84		 49.38   	-412.00		
-111.08   	-221.56   	 65.13   	-295.01		 47.73   	-483.21		
-117.19   	-238.04   	 63.95   	-269.58		 45.80   	-549.34		
-104.06   	-257.57   	 62.87   	-218.72		 43.60   	-590.03		
-104.68   	-260.31   	 61.99   	-152.59		 41.24   	-625.63		
-99.49   	-256.96   	 61.38   	 -91.56		 38.74   	-651.07		
-96.44   	-252.99   	 61.02   	 -50.86		 36.13   	-661.24		
-101.32   	-228.27   	 60.81   	 -20.35		 33.49   	-671.41		
-103.45   	-228.27   	 60.73   	 -10.17		 30.80   	-666.32		
-95.52   	-245.36   	 60.69   	 -10.17		 28.14   	-666.32		
-104.06   	-252.99   	 60.65   	 -25.43		 25.47   	-661.24		
-100.40   	-249.33   	 60.55   	 -71.21		 22.83   	-645.98		
-81.79   	-252.38   	 60.26   	-111.90		 20.24   	-615.46		
-106.51   	-245.06   	 59.82   	-147.51		 17.78   	-569.68		
-92.16   	-217.59   	 59.23   	-167.85		 15.50   	-508.65		
-91.55   	-198.36   	 58.56   	-178.03		 13.47   	-442.52		
-96.44   	-164.79   	 57.84   	-178.03		 11.70   	-381.48		
-59.20   	-133.06   	 57.13   	-172.94		 10.17   	-330.62		
-53.71   	-128.78   	 56.44   	-157.68		  8.85   	-274.67		
-19.23   	-112.00   	 55.81   	-127.16		  7.75   	-213.63		
 14.65   	-87.89   	 55.30   	 -91.56		  6.90   	-157.68		
 22.28   	-84.23   	 54.93   	 -61.04		  6.27   	-106.82		
 57.98   	-45.78   	 54.69   	 -45.78		  5.84   	 -76.30		
 43.64   	-18.92   	 54.51   	 -40.69		  5.53   	 -50.86		
 43.95   	-12.82   	 54.34   	 -35.61		  5.33   	 -35.61		
 39.06   	-23.19   	 54.20   	 -35.61		  5.19   	 -15.26		
 50.66   	-40.89   	 54.06   	 -45.78		  5.13   	  -5.09		
 46.69   	-88.50   	 53.88   	 -61.04		  5.11(D)	  15.26		
 10.07   	-138.85   	 53.63   	 -86.47		  5.17   	  20.35		
 -3.36   	-158.69   	 53.29   	 -86.47		  5.25   	  25.43		
-58.59   	-188.90   	 52.94   	 -91.56		  5.35   	  25.43		
-101.32   	-233.76   	 52.57   	 -96.64		  5.45   	  30.52		
-98.27   	-263.06   	 52.19   	-106.82		  5.57   	  25.43		
-140.38   	-274.66   	 51.76   	-111.90		  5.68   	  25.43		
-152.89   	-280.76   	 51.31   	-101.73		  5.78   	  20.35		
-154.42   	-272.83   	 50.91   	 -86.47		  5.86   	  15.26		
-166.32   	-264.89   	 50.56   	 -76.30		  5.92   	  20.35		
-155.03   	-285.03   	 50.25   	 -81.38		  6.00   	  10.17		
-164.49   	-299.38   	 49.93   	 -71.21		  6.04   	  10.17		
-144.04   	-303.34   	 49.64   	 -66.12		  6.08   	  -5.09		
-80.26   	-372.92   	 49.38   	 -55.95		  6.06   	 -10.17		
 53.71   	-426.94   	 49.16   	 -61.04		  6.02   	 -20.35		
351.56   	-395.81   	 48.91   	 -61.04		  5.94   	 -15.26		
718.08   	-220.34   	 48.67   	 -66.12		  5.88   	 -15.26		
1082.15   	285.64   	 48.40   	 -61.04		  5.82   	  -5.09		
1421.81   	979.31   	 48.16   	 -61.04		  5.80   	 -10.17		
1299.44   	1679.99(R)	 47.91   	 -71.21		  5.76   	  10.17		
 -3.36   	1659.85   	 47.63   	 -76.30		  5.80   	  10.17		
-830.99   	761.11   	 47.32   	 -71.21		  5.84   	  25.43		
-1181.64   	-142.82   	 47.04   	 -66.12		  5.94   	  25.43		
-876.77   	-757.14   	 46.77   	 -61.04		  6.04   	  30.52		
-565.19   	-760.50   	 46.53   	 -55.95		  6.16   	  40.69		
-195.62   	-334.17   	 46.31   	 -50.86		  6.33   	  35.61		
-56.46   	-98.88   	 46.10   	 -61.04		  6.47   	  45.78		
-120.85   	-177.92   	 45.86   	 -61.04		  6.65   	  50.86		
-113.22   	-232.24   	 45.62   	 -50.86		  6.86   	  45.78		
-136.11   	-274.96   	 45.41   	 -50.86		  7.04   	  55.95		
-85.75   	-264.59   	 45.21   	 -50.86		  7.26   	  50.86		
-58.29   	-204.16   	 45.00   	 -50.86		  7.47   	  55.95		
-122.68   	-204.77   	 44.80   	 -50.86		  7.69   	  71.21		
-96.13   	-219.12   	 44.60   	 -50.86		  7.98   	  86.47		
-90.64   	-247.50   	 44.39   	 -50.86		  8.32   	 101.73		
-85.14   	-213.32   	 44.19   	 -66.12		  8.73   	 122.07		
-57.68   	-174.26   	 43.93   	 -71.21		  9.22   	 157.68		
-79.96   	-200.81   	 43.64   	 -71.21		  9.85   	 193.29		
-66.53   	-218.81   	 43.36   	 -66.12		 10.62   	 244.15		
-62.26   	-199.28   	 43.09   	 -61.04		 11.60   	 269.58		
-50.35   	-180.05   	 42.85   	 -61.04		 12.68   	 300.10		
-44.86   	-186.77   	 42.60   	 -55.95		 13.88   	 320.45		
-30.52   	-166.02   	 42.38   	 -40.69		 15.16   	 350.97		
