SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
-17.70   	-84.23   	 57.48   	1083.41		 16.85   	 101.73		
-13.73   	-77.51   	 61.81   	1073.24		 17.25   	 101.73		
 -9.16   	-70.19   	 66.10   	1022.38		 17.66   	 106.82		
 -3.97   	-61.65   	 70.19   	 925.73		 18.09   	 101.73		
  1.83   	-50.35   	 73.90   	 788.40		 18.49   	 101.73		
  8.24   	-36.62   	 77.05   	 600.20		 18.90   	  96.64		
 14.34   	-21.36   	 79.45   	 427.26		 19.29   	  96.64		
 19.53   	 -4.88   	 81.16   	 264.50		 19.67   	  96.64		
 23.80   	 12.82   	 82.22   	  96.64		 20.06   	  96.64		
 27.77   	 32.35   	 82.60(S)	 -66.12		 20.45   	  96.64		
 31.74   	 53.10   	 82.34   	-203.46		 20.83   	  91.56		
 35.71   	 73.55   	 81.53   	-320.45		 21.20   	  86.47		
 38.45   	 90.33   	 80.24   	-417.09		 21.55   	  91.56		
 39.37   	101.32   	 78.58   	-467.95		 21.91   	  86.47		
 38.45   	106.20   	 76.70   	-488.30		 22.26   	  86.47		
 35.71   	106.51   	 74.75   	-467.95		 22.60   	  81.38		
 32.04   	104.37   	 72.88   	-422.18		 22.93   	  81.38		
 27.77   	100.40   	 71.19   	-371.31		 23.26   	  81.38		
 23.19   	 93.99   	 69.70   	-300.10		 23.58   	  71.21		
 18.62   	 84.84   	 68.50   	-198.37		 23.87   	  76.30		
 13.43   	 73.55   	 67.71   	-122.07		 24.17   	  81.38		
  1.53   	 52.49   	 67.22   	  40.69		 24.50   	  86.47		
 -5.49   	 43.33   	 67.39   	 106.82		 24.84   	 106.82		
-11.60   	 33.87   	 67.81   	 152.59		 25.27   	 152.59		
-17.09   	 22.28   	 68.42   	 223.80		 25.88   	 254.32		
-21.06   	  8.54   	 69.32   	 249.24		 26.90   	 432.35		
-24.41   	 -5.49   	 70.32   	 233.98		 28.63   	 666.32		
-26.86   	-18.62   	 71.25   	 228.89		 31.29   	 910.47		
-28.99   	-29.91   	 72.17   	 218.72		 34.93   	1124.11		
-30.82   	-39.98   	 73.04   	 167.85		 39.43   	1307.22		
-32.04   	-49.74   	 73.71   	 142.42		 44.66   	1449.64		
-33.57   	-58.59   	 74.28   	 101.73		 50.46   	1515.76		
-35.10   	-66.22   	 74.69   	  35.61		 56.52   	1531.02		
-35.40   	-72.02   	 74.83   	 -20.35		 62.64   	1485.24		
-34.79   	-76.60   	 74.75   	 -66.12		 68.59   	1373.34		
-32.96   	-79.04   	 74.49   	 -96.64		 74.08   	1220.75		
-31.13   	-79.65   	 74.10   	-122.07		 78.96   	1037.64		
-30.52   	-79.04   	 73.61   	-152.59		 83.11   	 839.26		
-32.04   	-77.51   	 73.00   	-152.59		 86.47   	 630.72		
-35.10   	-76.29   	 72.39   	-167.85		 88.99   	 437.43		
-37.84   	-75.68   	 71.72   	-167.85		 90.74   	 259.41		
-39.06   	-75.68   	 71.05   	-172.94		 91.78   	 101.73		
-38.15   	-75.38   	 70.36   	-162.77		 92.19(S)	 -40.69		
-36.01   	-74.46   	 69.70   	-147.51		 92.02   	-162.77		
-34.18   	-72.33   	 69.11   	-157.68		 91.37   	-269.58		
-33.57   	-68.97   	 68.48   	-305.19		 90.29   	-508.65		
-34.18   	-59.20   	 67.26   	-188.20		 88.26   	-590.03		
-32.96   	-53.71   	 66.51   	-218.72		 85.90   	-645.98		
-29.60   	-48.52   	 65.64   	-254.32		 83.32   	-696.84		
-25.63   	-43.95   	 64.62   	-295.01		 80.53   	-757.88		
-21.97   	-39.37   	 63.44   	-335.71		 77.50   	-854.52		
-18.01   	-33.57   	 62.10   	-401.83		 74.08   	-935.91		
-12.82   	-25.63   	 60.49   	-406.92		 70.34   	-986.77		
 -4.88   	-14.65   	 58.86   	-345.88		 66.39   	-1012.20		
  7.02   	  0.31   	 57.48   	-264.50		 62.34   	-1037.64		
 20.45   	 18.31   	 56.42   	-172.94		 58.19   	-1057.98		
 31.74   	 38.15   	 55.73   	 -81.38		 53.96   	-1063.07		
 38.45   	 57.37   	 55.40   	  10.17		 49.70   	-1052.90		
 40.59   	 75.07   	 55.44   	  81.38		 45.49   	-1042.72		
 41.50   	 90.33   	 55.77   	 132.25		 41.32   	-1017.29		
 44.56   	105.90   	 56.30   	 157.68		 37.25   	-976.60		
 51.27   	123.60   	 56.93   	 172.94		 33.35   	-920.65		
 58.59   	142.21   	 57.62   	 178.03		 29.66   	-874.87		
 63.17   	158.08   	 58.33   	 152.59		 26.16   	-824.00		
 64.09   	167.85   	 58.94   	 116.99		 22.87   	-783.31		
 63.78   	170.59   	 59.41   	  91.56		 19.74   	-722.28		
 64.09   	168.46   	 59.78   	  50.86		 16.85   	-656.15		
 64.39   	164.18   	 59.98   	   0.00		 14.22   	-595.11		
 62.56   	156.56   	 59.98   	 -55.95		 11.84   	-534.08		
 54.93   	141.30   	 59.76   	 -96.64		  9.70   	-467.95		
 41.50   	115.66   	 59.37   	-127.16		  7.83   	-406.92		
 25.33   	 80.57   	 58.86   	-162.77		  6.21   	-345.88		
  9.46   	 42.11   	 58.21   	-188.20		  4.82   	-300.10		
 -3.66   	  5.49   	 57.46   	-198.37		  3.62   	-254.32		
-12.51   	-24.41   	 56.66   	-188.20		  2.60   	-213.63		
-17.70   	-46.39   	 55.91   	-178.03		  1.75   	-178.03		
-19.23   	-60.73   	 55.20   	-162.77		  1.04   	-137.33		
-19.23   	-69.58   	 54.55   	-137.33		  0.49   	-106.82		
-19.53   	-75.68   	 54.00   	-101.73		  0.06   	 -71.21		
-20.45   	-82.09   	 53.59   	 -76.30		 -0.22   	 -45.78		
-22.28   	-89.11   	 53.29   	 -55.95		 -0.41   	 -20.35		
-24.11   	-95.52   	 53.06   	 -30.52		 -0.49(D)	   5.09		
-26.25   	-99.49   	 52.94   	 -10.17		 -0.47   	  30.52		
-28.08   	-101.32   	 52.90   	   0.00		 -0.35   	  45.78		
-29.60   	-102.84   	 52.90   	  10.17		 -0.16   	  61.04		
-30.82   	-106.20   	 52.94   	  10.17		  0.08   	  71.21		
-31.13   	-111.08   	 52.98   	  10.17		  0.37   	  76.30		
-30.82   	-115.97   	 53.02   	  15.26		  0.67   	  81.38		
-30.21   	-119.32   	 53.08   	   0.00		  1.00   	  86.47		
-30.52   	-120.54   	 53.08   	 -20.35		  1.34   	  86.47		
-30.52   	-121.15   	 53.00   	 -35.61		  1.69   	  76.30		
-30.52   	-122.38   	 52.86   	 -45.78		  1.99   	  76.30		
-28.99   	-126.95   	 52.68   	 -50.86		  2.30   	  71.21		
-25.02   	-142.21   	 52.47   	 -76.30		  2.58   	  71.21		
-17.09   	-175.48   	 52.17   	 -86.47		  2.87   	  55.95		
 -4.27   	-225.83   	 51.82   	 -91.56		  3.09   	  40.69		
 14.34   	-272.52   	 51.45   	-101.73		  3.26   	  30.52		
 37.84   	-273.13   	 51.05   	-101.73		  3.38   	  25.43		
 63.78   	-173.34   	 50.64   	 -96.64		  3.48   	  20.35		
 89.42   	 64.70   	 50.25   	 -96.64		  3.56   	  25.43		
107.12   	446.17   	 49.87   	 -86.47		  3.66   	  25.43		
105.90   	930.79   	 49.52   	 -71.21		  3.76   	  30.52		
 76.90   	1419.98   	 49.24   	 -71.21		  3.89   	  35.61		
 18.92   	1758.73(R)	 48.95   	-127.16		  4.03(E)	  35.61		
-159.30   	1354.37   	 48.44   	 -50.86		  4.17   	  35.61		
-255.43   	570.98   	 48.24   	 -55.95		  4.31   	  25.43		
-332.95   	-307.01   	 48.02   	 -55.95		  4.42   	  30.52		
-366.52   	-934.14   	 47.79   	 -55.95		  4.54   	  20.35		
-333.86   	-1083.98   	 47.57   	 -50.86		  4.62   	  25.43		
-238.04   	-797.42   	 47.37   	 -55.95		  4.72   	  25.43		
-114.14   	-343.32   	 47.14   	 -61.04		  4.82   	  25.43		
-14.04   	-16.78   	 46.90   	 -55.95		  4.92   	  10.17		
 27.77   	 54.63   	 46.67   	 -50.86		  4.96   	  20.35		
 15.87   	-56.76   	 46.47   	 -40.69		  5.05   	  40.69		
-16.17   	-190.43   	 46.31   	 -55.95		  5.21   	  91.56		
-33.57   	-237.73   	 46.08   	 -71.21		  5.57   	 127.16		
-26.55   	-198.67   	 45.80   	 -61.04		  6.08   	 193.29		
 -6.71   	-137.33   	 45.55   	 -45.78		  6.86   	 295.01		
  8.24   	-105.59   	 45.37   	 -45.78		  8.04   	 422.18		
 10.99   	-111.08   	 45.19   	 -61.04		  9.73   	 564.60		
  4.58   	-130.31   	 44.94   	 -61.04		 11.98   	 727.36		
 -2.75   	-141.30   	 44.70   	 -55.95		 14.89   	 890.13		
 -6.41   	-138.24   	 44.48   	 -50.86		 18.45   	1047.81		
 -5.49   	-126.04   	 44.27   	 -45.78		 22.64   	1174.97		
 -1.83   	-113.53   	 44.09   	 -20.35		 27.34   	1271.61		
  2.14   	-105.90   	 44.01(D)	  50.86		 32.43   	1327.56		
  4.27   	-103.45   	 44.21   	 167.85		 37.74   	1347.91		
  3.97   	-101.93   	 44.88   	 335.71		 43.13   	1332.65		
  3.36   	-97.96   	 46.23   	1312.30		 48.46   	1353.00		
  6.41   	-81.48   	 51.47   	 925.73		 53.88   	1220.75		
  9.77   	-72.94   	 55.18   	1057.98		 58.76   	1063.07		
 12.82   	-65.92   	 59.41   	1103.76		 63.01   	 900.30		
 15.26   	-59.81   	 63.82   	1113.93		 66.61   	 742.62		
 17.40   	-53.10   	 68.28   	1057.98		 69.58   	 584.94		
 20.14   	-45.17   	 72.51   	 946.08		 71.92   	 442.52		
 24.11   	-36.01   	 76.30   	 793.49		 73.69   	 320.45		
 28.69   	-25.63   	 79.47   	 615.46		 74.97   	 213.63		
 32.65   	-14.34   	 81.93   	 442.52		 75.83   	 132.25		
 36.32   	 -0.92   	 83.70   	 284.84		 76.36   	  76.30		
 40.89   	 14.95   	 84.84   	 106.82		 76.66   	  35.61		
 46.08   	 33.87   	 85.27(S)	 -45.78		 76.81   	  20.35		
 52.49   	 54.32   	 85.09   	-188.20		 76.89   	   5.09		
 58.59   	 74.77   	 84.33   	-305.19		 76.91   	  15.26		
 64.09   	 92.77   	 83.11   	-412.00		 76.97   	  25.43		
 67.75   	106.51   	 81.46   	-473.04		 77.07   	  45.78		
 69.89   	114.44   	 79.57   	-493.39		 77.25   	  71.21		
 70.50   	117.80   	 77.60   	-493.39		 77.54   	  96.64		
 69.27   	117.19   	 75.63   	-437.43		 77.92   	 132.25		
 66.53   	114.14   	 73.88   	-371.31		 78.45   	 152.59		
 62.56   	108.95   	 72.39   	-320.45		 79.06   	 183.11		
 57.07   	102.23   	 71.11   	-208.54		 79.80   	 198.37		
 51.57   	 94.30   	 70.27   	-111.90		 80.59   	 203.46		
 47.30   	 85.45   	 69.83   	 -61.04		 81.40   	 203.46		
 44.25   	 76.29   	 69.58   	 259.41		 82.22   	 218.72		
 39.06   	 57.07   	 70.62   	 198.37		 83.09   	 193.29		
 35.71   	 46.69   	 71.41   	 249.24		 83.87   	 178.03		
 32.35   	 35.40   	 72.41   	 279.75		 84.58   	 147.51		
 28.69   	 22.89   	 73.53   	 269.58		 85.17   	 132.25		
 25.02   	  9.16   	 74.61   	 259.41		 85.70   	 111.90		
 20.75   	 -5.49   	 75.65   	 203.46		 86.14   	  91.56		
 16.17   	-18.92   	 76.46   	 162.77		 86.51   	  71.21		
 12.82   	-30.21   	 77.11   	 132.25		 86.80   	  66.12		
 10.99   	-38.45   	 77.64   	  76.30		 87.06   	  50.86		
 10.38   	-44.86   	 77.94   	  10.17		 87.26   	  45.78		
  9.16   	-50.66   	 77.99   	 -50.86		 87.45   	  35.61		
  7.32   	-54.93   	 77.78   	 -91.56		 87.59   	  40.69		
  5.49   	-57.68   	 77.42   	-116.99		 87.75   	  45.78		
  4.58   	-58.29   	 76.95   	-116.99		 87.93   	  35.61		
  4.88   	-57.07   	 76.48   	-137.33		 88.08   	  40.69		
  6.10   	-55.54   	 75.93   	-162.77		 88.24   	  40.69		
  6.41   	-54.63   	 75.28   	-183.11		 88.40   	  35.61		
  5.49   	-53.71   	 74.55   	-157.68		 88.54   	  25.43		
  4.27   	-52.49   	 73.92   	-162.77		 88.65   	  20.35		
  3.66   	-50.66   	 73.27   	-157.68		 88.73   	   5.09		
  3.97   	-47.91   	 72.63   	-137.33		 88.75(S)	 -15.26		
  5.19   	-44.56   	 72.09   	-127.16		 88.69   	 -45.78		
  6.10   	-40.59   	 71.58   	-122.07		 88.50   	 -91.56		
  7.02   	-36.01   	 71.09   	-116.99		 88.14   	-152.59		
  7.93   	-31.13   	 70.62   	-254.32		 87.53   	-350.97		
 11.60   	-24.41   	 69.60   	-162.77		 86.12   	-488.30		
 13.43   	-23.50   	 68.95   	-203.46		 84.17   	-640.89		
 14.95   	-23.19   	 68.14   	-259.41		 81.61   	-824.00		
 16.17   	-21.06   	 67.10   	-320.45		 78.31   	-1022.38		
 17.70   	-16.48   	 65.82   	-345.88		 74.22   	-1174.97		
 21.06   	 -8.54   	 64.44   	-371.31		 69.52   	-1256.35		
 27.16   	  1.53   	 62.95   	-376.40		 64.50   	-1322.48		
 36.32   	 13.73   	 61.44   	-350.97		 59.21   	-1378.43		
 47.30   	 28.38   	 60.04   	-274.67		 53.69   	-1388.60		
 58.29   	 46.69   	 58.94   	-188.20		 48.14   	-1363.17		
 66.53   	 67.75   	 58.19   	-106.82		 42.69   	-1327.56		
 70.50   	 89.11   	 57.76   	 -35.61		 37.38   	-1261.44		
 72.02   	108.64   	 57.62   	  30.52		 32.33   	-1174.97		
 73.85   	126.04   	 57.74   	  91.56		 27.63   	-1068.15		
 78.74   	143.13   	 58.11   	 122.07		 23.36   	-966.43		
 84.84   	159.91   	 58.60   	 132.25		 19.49   	-854.52		
 88.50   	173.65   	 59.12   	 137.33		 16.07   	-752.79		
 88.20   	180.66   	 59.67   	 132.25		 13.06   	-645.98		
 85.14   	179.14   	 60.20   	 106.82		 10.48   	-539.16		
 83.31   	172.73   	 60.63   	  71.21		  8.32   	-447.61		
 85.14   	165.41   	 60.92   	  35.61		  6.53   	-361.14		
 87.28   	157.78   	 61.06   	   0.00		  5.09   	-289.93		
 84.53   	145.26   	 61.06   	 -55.95		  3.93   	-223.80		
 73.85   	122.68   	 60.83   	-101.73		  3.03   	-167.85		
 56.46   	 89.11   	 60.43   	-127.16		  2.36   	-127.16		
 37.23   	 49.74   	 59.92   	-142.42		  1.85   	 -86.47		
 21.36   	 11.60   	 59.35   	-167.85		  1.51   	 -45.78		
 10.68   	-20.75   	 58.68   	-178.03		  1.32   	 -25.43		
  4.88   	-45.17   	 57.97   	-172.94		  1.22(D)	   0.00		
  3.05   	-61.95   	 57.27   	-157.68		  1.22   	   5.09		
  2.75   	-72.63   	 56.64   	-147.51		  1.24   	  15.26		
  3.05   	-77.51   	 56.05   	-127.16		  1.30   	  25.43		
  1.83   	-78.74   	 55.54   	-111.90		  1.40   	  25.43		
 -0.92   	-78.74   	 55.10   	 -81.38		  1.51   	  25.43		
 -4.58   	-79.96   	 54.77   	 -61.04		  1.61   	  20.35		
 -7.93   	-83.62   	 54.53   	 -50.86		  1.69   	  15.26		
 -9.16   	-88.81   	 54.32   	 -45.78		  1.75   	  15.26		
 -8.54   	-93.08   	 54.14   	 -25.43		  1.81   	  15.26		
 -7.93   	-96.13   	 54.04   	 -15.26		  1.87   	   5.09		
 -8.85   	-97.96   	 53.98   	 -20.35		  1.89   	  10.17		
-11.60   	-99.79   	 53.90   	 -15.26		  1.93   	  10.17		
-14.95   	-102.84   	 53.83   	 -20.35		  1.97   	  15.26		
-17.40   	-106.81   	 53.75   	 -10.17		  2.03   	  10.17		
-17.70   	-109.56   	 53.71   	 -20.35		  2.08   	  20.35		
-16.17   	-110.78   	 53.63   	 -40.69		  2.16   	  25.43		
-13.43   	-111.69   	 53.47   	 -55.95		  2.26   	  25.43		
 -9.16   	-119.93   	 53.24   	 -55.95		  2.36   	  30.52		
 -2.14   	-146.79   	 53.02   	 -61.04		  2.48   	  30.52		
  8.24   	-196.23   	 52.78   	 -76.30		  2.60   	  30.52		
 22.89   	-253.30   	 52.47   	 -86.47		  2.73   	  25.43		
 42.11   	-278.63   	 52.13   	 -86.47		  2.83   	  25.43		
 64.09   	-216.67   	 51.78   	 -76.30		  2.93   	  20.35		
 87.89   	-20.14   	 51.47   	 -86.47		  3.01   	  20.35		
106.81   	328.06   	 51.13   	 -96.64		  3.09   	  30.52		
109.86   	799.87   	 50.74   	 -81.38		  3.21   	  30.52		
 87.28   	1309.51   	 50.42   	 -66.12		  3.34   	  35.61		
 36.32   	1709.90(R)	 50.15   	-137.33		  3.48(E)	  40.69		
-128.17   	1506.96   	 49.60   	 -66.12		  3.64   	  40.69		
-221.25   	789.18   	 49.34   	 -50.86		  3.80   	  35.61		
-301.82   	-94.60   	 49.14   	 -50.86		  3.95   	  35.61		
-345.46   	-794.68   	 48.93   	 -55.95		  4.09   	  25.43		
-327.45   	-1042.79   	 48.71   	 -55.95		  4.19   	  20.35		
-243.53   	-824.89   	 48.48   	 -50.86		  4.27   	  15.26		
-124.21   	-382.39   	 48.28   	 -50.86		  4.33   	  20.35		
-21.06   	-25.63   	 48.08   	 -55.95		  4.42   	  30.52		
 27.16   	 77.82   	 47.85   	 -71.21		  4.54   	  35.61		
 20.14   	-25.33   	 47.57   	 -76.30		  4.68   	  45.78		
-10.68   	-173.03   	 47.26   	 -66.12		  4.86   	  55.95		
-29.30   	-238.34   	 47.00   	 -71.21		  5.09   	  91.56		
-23.19   	-205.38   	 46.71   	 -71.21		  5.45   	 147.51		
 -3.66   	-138.55   	 46.43   	 -50.86		  6.04   	 228.89		
 10.38   	-101.32   	 46.23   	 -61.04		  6.96   	 356.05		
 10.99   	-107.12   	 45.98   	 -55.95		  8.38   	 498.47		
  2.75   	-131.84   	 45.76   	 -66.12		 10.38   	 661.24		
 -4.27   	-147.71   	 45.49   	 -86.47		 13.02   	 818.92		
 -4.88   	-144.65   	 45.15   	 -71.21		 16.30   	 976.60		
  0.31   	-129.09   	 44.86   	 -45.78		 20.20   	1108.85		
  6.41   	-113.53   	 44.68   	 -25.43		 24.64   	1225.83		
  9.77   	-104.68   	 44.58(D)	  20.35		 29.54   	1286.87		
  9.77   	-102.54   	 44.66   	 132.25		 34.69   	1322.48		
  8.24   	-101.93   	 45.19   	 320.45		 39.98   	1312.30		
  7.93   	-98.57   	 46.47   	1281.79		 45.23   	1342.82		
 11.60   	-87.28   	 51.60   	 925.73		 50.60   	1220.75		
 13.12   	-82.70   	 55.30   	1083.41		 55.48   	1083.41		
 14.65   	-77.51   	 59.63   	1134.28		 59.82   	 935.91		
 17.40   	-70.19   	 64.17   	1129.19		 63.56   	 778.23		
 21.67   	-59.51   	 68.69   	1073.24		 66.67   	 630.72		
 27.16   	-47.91   	 72.98   	 986.77		 69.20   	 493.39		
 31.74   	-36.93   	 76.93   	 829.09		 71.17   	 366.22		
 34.79   	-27.77   	 80.24   	 661.24		 72.63   	 269.58		
 36.32   	-19.23   	 82.89   	 473.04		 73.71   	 178.03		
 38.15   	 -8.85   	 84.78   	 305.19		 74.42   	 116.99		
 41.81   	  4.58   	 86.00   	 137.33		 74.89   	  71.21		
 47.00   	 21.67   	 86.55(S)	 -25.43		 75.18   	  50.86		
 53.10   	 41.50   	 86.45   	-178.03		 75.38   	  35.61		
 58.29   	 62.26   	 85.74   	-310.27		 75.52   	  35.61		
 61.65   	 81.18   	 84.50   	-391.66		 75.67   	  45.78		
 63.78   	 97.05   	 82.93   	-467.95		 75.85   	  66.12		
 65.00   	107.73   	 81.06   	-498.47		 76.11   	  91.56		
 65.92   	113.53   	 79.06   	-493.39		 76.48   	 116.99		
 66.83   	115.05   	 77.09   	-473.04		 76.95   	 142.42		
 67.44   	113.83   	 75.20   	-386.57		 77.52   	 152.59		
 67.14   	110.47   	 73.65   	-310.27		 78.13   	 172.94		
 65.00   	104.68   	 72.41   	-223.80		 78.82   	 178.03		
 60.12   	 96.13   	 71.52   	-111.90		 79.53   	 178.03		
 53.10   	 86.06   	 71.07   	 -35.61		 80.24   	 172.94		
 45.17   	 75.68   	 70.93   	 228.89		 80.94   	 183.11		
 35.40   	 57.37   	 71.84   	 203.46		 81.67   	 178.03		
 33.57   	 48.83   	 72.65   	 203.46		 82.38   	 172.94		
 31.74   	 39.98   	 73.47   	 228.89		 83.07   	 147.51		
 28.38   	 30.21   	 74.38   	 274.67		 83.66   	 127.16		
 23.80   	 20.14   	 75.48   	 279.75		 84.17   	 111.90		
 19.23   	  9.46   	 76.60   	 198.37		 84.62   	  86.47		
 15.56   	 -1.53   	 77.40   	 167.85		 84.96   	  61.04		
 12.51   	-11.90   	 78.07   	 152.59		 85.21   	  45.78		
  9.77   	-21.06   	 78.68   	 101.73		 85.39   	  35.61		
  6.71   	-28.99   	 79.08   	  25.43		 85.53   	  20.35		
  3.66   	-36.32   	 79.19   	 -55.95		 85.62   	  10.17		
  1.53   	-43.64   	 78.96   	 -76.30		 85.66   	   5.09		
  1.53   	-49.74   	 78.66   	 -96.64		 85.68   	   5.09		
  3.36   	-52.49   	 78.27   	-132.25		 85.70   	   5.09		
  5.80   	-51.88   	 77.74   	-167.85		 85.72   	   5.09		
  7.32   	-48.83   	 77.07   	-157.68		 85.74   	   5.09		
  7.32   	-47.00   	 76.44   	-147.51		 85.76   	   5.09		
  5.49   	-47.61   	 75.85   	-162.77		 85.78(S)	   0.00		
  3.05   	-50.96   	 75.20   	-162.77		 85.78   	 -15.26		
  1.53   	-53.71   	 74.55   	-152.59		 85.72   	 -30.52		
