SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
112.30   	104.37   	 64.78   	 824.00		 33.39   	  76.30		
112.61   	107.42   	 68.08   	 762.97		 33.69   	  76.30		
111.39   	112.30   	 71.13   	 676.50		 34.00   	  76.30		
110.17   	117.19   	 73.83   	 559.51		 34.30   	  71.21		
110.47   	119.63   	 76.07   	 442.52		 34.59   	  71.21		
112.92   	119.32   	 77.84   	 305.19		 34.87   	  71.21		
120.54   	113.83   	 79.06   	 239.06		 35.16   	  76.30		
121.15   	110.78   	 80.02   	 188.20		 35.46   	  71.21		
116.27   	106.51   	 80.77   	 157.68		 35.75   	  66.12		
104.37   	 99.79   	 81.40   	 142.42		 36.01   	  61.04		
 85.75   	 89.42   	 81.97   	 137.33		 36.26   	  50.86		
 62.26   	 75.68   	 82.52   	 127.16		 36.46   	  45.78		
 36.32   	 57.98   	 83.03   	 116.99		 36.64   	  35.61		
 12.21   	 37.23   	 83.50   	 101.73		 36.79   	  30.52		
 -8.85   	 14.34   	 83.91   	  81.38		 36.91   	  20.35		
-26.25   	 -9.46   	 84.23   	  55.95		 36.99   	  10.17		
-40.89   	-32.65   	 84.46   	  15.26		 37.03(S)	   0.00		
-53.71   	-54.32   	 84.52(S)	 -25.43		 37.03   	 -10.17		
-64.70   	-73.24   	 84.41   	 -50.86		 36.99   	 -20.35		
-73.24   	-87.89   	 84.21   	 -76.30		 36.91   	 -20.35		
-78.43   	-98.27   	 83.91   	 -96.64		 36.83   	 -35.61		
-82.09   	-104.98   	 83.52   	-111.90		 36.68   	 -40.69		
-85.75   	-109.56   	 83.07   	-127.16		 36.52   	 -50.86		
-90.33   	-113.83   	 82.56   	-127.16		 36.32   	 -66.12		
-95.52   	-118.10   	 82.05   	-137.33		 36.05   	 -81.38		
-100.71   	-122.68   	 81.51   	-137.33		 35.73   	-106.82		
-104.37   	-126.65   	 80.96   	-152.59		 35.30   	-132.25		
-105.90   	-129.70   	 80.35   	-147.51		 34.77   	-167.85		
-104.68   	-131.23   	 79.76   	-157.68		 34.10   	-203.46		
-101.62   	-131.23   	 79.12   	-167.85		 33.29   	-233.98		
-97.05   	-129.70   	 78.45   	-172.94		 32.35   	-264.50		
-92.16   	-126.34   	 77.76   	-178.03		 31.29   	-279.75		
-87.28   	-120.24   	 77.05   	-188.20		 30.17   	-295.01		
-80.57   	-110.17   	 76.30   	-193.29		 28.99   	-325.53		
-70.19   	-94.60   	 75.52   	-198.37		 27.69   	-356.05		
-55.24   	-74.16   	 74.73   	-208.54		 26.27   	-376.40		
-37.84   	-50.66   	 73.90   	-208.54		 24.76   	-406.92		
-20.75   	-27.77   	 73.06   	-213.63		 23.13   	-422.18		
 -6.10   	 -7.93   	 72.21   	-228.89		 21.44   	-432.35		
  7.02   	  9.77   	 71.29   	-239.06		 19.72   	-437.43		
 21.97   	 27.47   	 70.34   	-254.32		 17.97   	-432.35		
 40.89   	 49.13   	 69.32   	-269.58		 16.24   	-417.09		
 62.87   	 74.77   	 68.24   	-279.75		 14.57   	-396.74		
 83.31   	100.71   	 67.12   	-279.75		 12.98   	-371.31		
 95.52   	119.32   	 66.00   	-264.50		 11.50   	-345.88		
 95.52   	124.51   	 64.94   	-239.06		 10.11   	-315.36		
 83.92   	114.75   	 63.99   	-203.46		  8.85   	-284.84		
 66.22   	 94.30   	 63.17   	-162.77		  7.71   	-264.50		
 50.66   	 69.27   	 62.52   	-116.99		  6.65   	-239.06		
 41.50   	 43.03   	 62.05   	 -86.47		  5.70   	-213.63		
 36.93   	 14.34   	 61.71   	 -50.86		  4.84   	-193.29		
 28.99   	-19.84   	 61.51   	 -35.61		  4.07   	-172.94		
 10.68   	-57.98   	 61.36   	 -20.35		  3.38   	-152.59		
-17.70   	-94.91   	 61.28   	 -20.35		  2.77   	-137.33		
-49.13   	-123.29   	 61.20   	 -30.52		  2.22   	-127.16		
-73.55   	-139.77   	 61.08   	 -40.69		  1.71   	-111.90		
-85.75   	-145.87   	 60.92   	 -55.95		  1.26   	-101.73		
-87.28   	-147.40   	 60.69   	 -71.21		  0.85   	 -86.47		
-85.45   	-148.62   	 60.41   	 -76.30		  0.51   	 -71.21		
-85.75   	-152.59   	 60.10   	 -76.30		  0.22   	 -55.95		
-89.72   	-158.08   	 59.80   	 -81.38		  0.00   	 -40.69		
-96.13   	-163.27   	 59.47   	 -81.38		 -0.16   	 -25.43		
-100.71   	-169.07   	 59.15   	 -76.30		 -0.26(D)	   5.09		
-95.21   	-181.27   	 58.84   	 -55.95		 -0.24   	  35.61		
-63.17   	-208.44   	 58.62   	 -40.69		 -0.10   	  61.04		
 20.45   	-250.85   	 58.45   	 -40.69		  0.14   	  86.47		
183.11   	-283.81   	 58.29   	 -35.61		  0.49   	 106.82		
446.17   	-248.41   	 58.15   	 -30.52		  0.92   	 127.16		
803.83   	-76.29   	 58.03   	 -25.43		  1.42   	 137.33		
1179.81   	269.17   	 57.92   	 -25.43		  1.97   	 137.33		
1414.18   	726.93   	 57.82   	 -35.61		  2.52   	 132.25		
1331.79   	1131.59   	 57.68   	 -55.95		  3.05   	 116.99		
 57.68   	1132.81(R)	 57.46   	 -61.04		  3.52(E)	  86.47		
-734.86   	691.83   	 57.21   	 -66.12		  3.87   	  66.12		
-1206.67   	166.63   	 56.95   	 -71.21		  4.13   	  45.78		
-1201.48   	-236.82   	 56.66   	 -66.12		  4.31   	  25.43		
-821.84   	-413.51   	 56.40   	 -71.21		  4.42   	  10.17		
-342.71   	-391.85   	 56.11   	 -66.12		  4.46   	  20.35		
-21.97   	-274.66   	 55.85   	 -61.04		  4.54   	  45.78		
 51.27   	-163.57   	 55.61   	 -61.04		  4.72   	  61.04		
-37.84   	-111.39   	 55.36   	 -55.95		  4.96   	  71.21		
-143.13   	-115.66   	 55.14   	 -55.95		  5.25   	  86.47		
-175.17   	-142.21   	 54.91   	 -55.95		  5.60   	 101.73		
-137.33   	-159.00   	 54.69   	 -55.95		  6.00   	 101.73		
-82.40   	-153.50   	 54.47   	 -66.12		  6.41   	 101.73		
-54.02   	-132.75   	 54.20   	 -66.12		  6.82   	 142.42		
-57.98   	-112.00   	 53.94   	 -71.21		  7.39   	 198.37		
-74.77   	-102.84   	 53.65   	 -76.30		  8.18   	 249.24		
-83.92   	-103.76   	 53.35   	 -76.30		  9.18   	 289.93		
-79.35   	-104.68   	 53.04   	 -86.47		 10.34   	 356.05		
-66.83   	-97.96   	 52.70   	 -86.47		 11.76   	 422.18		
-54.93   	-84.84   	 52.35   	 -81.38		 13.45   	 478.13		
-48.22   	-70.50   	 52.02   	 -81.38		 15.36   	 518.82		
-45.17   	-59.20   	 51.70   	 -81.38		 17.44   	 544.25		
-42.11   	-51.27   	 51.37   	 -81.38		 19.61   	 549.34		
-36.32   	-43.95   	 51.05   	 -71.21		 21.81   	 523.90		
-27.16   	-35.71   	 50.76   	 -81.38		 23.91   	 493.39		
 -5.49   	-15.56   	 50.44   	 -76.30		 25.88   	 422.18		
  3.05   	 -5.80   	 50.13   	 -76.30		 27.57   	 345.88		
 10.07   	  2.44   	 49.83   	 -71.21		 28.95   	 274.67		
 17.40   	 10.07   	 49.54   	 -71.21		 30.05   	 218.72		
 26.25   	 18.31   	 49.26   	 -66.12		 30.93   	 167.85		
 37.23   	 28.99   	 48.99   	 -61.04		 31.60   	 132.25		
 48.52   	 41.81   	 48.75   	 -50.86		 32.13   	 111.90		
 59.51   	 55.24   	 48.55   	 -50.86		 32.57   	  96.64		
 69.58   	 68.36   	 48.34   	 -30.52		 32.96   	  91.56		
 78.13   	 79.04   	 48.22   	  -5.09		 33.33   	  96.64		
 85.45   	 86.67   	 48.20(D)	  50.86		 33.71   	  96.64		
 91.55   	 91.55   	 48.40   	 122.07		 34.10   	 106.82		
 96.74   	 94.91   	 48.89   	 233.98		 34.53   	 106.82		
101.01   	 97.96   	 49.83   	 391.66		 34.95   	 111.90		
103.76   	101.01   	 51.39   	 554.42		 35.40   	 116.99		
105.90   	104.06   	 53.61   	 696.84		 35.87   	 111.90		
107.12   	106.81   	 56.40   	 793.49		 36.32   	 106.82		
107.73   	108.03   	 59.57   	 844.35		 36.74   	 111.90		
108.64   	108.64   	 62.95   	 854.52		 37.19   	 101.73		
110.47   	109.25   	 66.37   	 818.92		 37.60   	 101.73		
113.22   	110.17   	 69.64   	 742.62		 38.01   	  96.64		
116.58   	112.30   	 72.61   	 645.98		 38.39   	  86.47		
120.85   	114.75   	 75.20   	 534.08		 38.74   	  91.56		
124.51   	117.49   	 77.33   	 422.18		 39.10   	  81.38		
127.56   	119.63   	 79.02   	 300.10		 39.43   	  86.47		
130.31   	119.63   	 80.22   	 239.06		 39.78   	  86.47		
128.17   	115.97   	 81.18   	 198.37		 40.12   	  76.30		
119.93   	108.64   	 81.97   	 172.94		 40.43   	  81.38		
103.45   	 97.66   	 82.66   	 157.68		 40.75   	  66.12		
 79.35   	 83.31   	 83.30   	 142.42		 41.02   	  66.12		
 51.88   	 65.31   	 83.87   	 137.33		 41.28   	  61.04		
 25.02   	 42.42   	 84.41   	 122.07		 41.53   	  50.86		
  1.83   	 15.56   	 84.90   	 101.73		 41.73   	  45.78		
-18.01   	-13.73   	 85.31   	  81.38		 41.91   	  35.61		
-36.32   	-41.81   	 85.64   	  45.78		 42.05   	  30.52		
-52.80   	-65.92   	 85.82   	  15.26		 42.18   	  20.35		
-66.53   	-83.92   	 85.88(S)	 -15.26		 42.26   	   5.09		
-76.60   	-96.74   	 85.82   	 -50.86		 42.28   	   5.09		
-84.23   	-107.12   	 85.62   	 -76.30		 42.30(S)	  -5.09		
-91.55   	-116.27   	 85.31   	 -96.64		 42.28   	 -10.17		
-99.79   	-123.90   	 84.92   	-116.99		 42.24   	 -20.35		
-107.73   	-130.00   	 84.46   	-132.25		 42.16   	 -35.61		
-113.22   	-134.28   	 83.93   	-142.42		 42.01   	 -55.95		
-114.14   	-136.41   	 83.36   	-147.51		 41.79   	 -71.21		
-111.69   	-137.94   	 82.77   	-157.68		 41.51   	-106.82		
-108.34   	-139.16   	 82.14   	-157.68		 41.08   	-132.25		
-106.20   	-140.38   	 81.51   	-162.77		 40.55   	-172.94		
-105.90   	-141.60   	 80.85   	-162.77		 39.86   	-208.54		
-105.90   	-142.52   	 80.20   	-172.94		 39.02   	-239.06		
-104.68   	-142.82   	 79.51   	-178.03		 38.07   	-254.32		
-101.32   	-141.30   	 78.80   	-188.20		 37.05   	-264.50		
-96.13   	-137.94   	 78.05   	-193.29		 35.99   	-269.58		
-89.42   	-132.14   	 77.27   	-198.37		 34.91   	-300.10		
-80.87   	-122.68   	 76.48   	-203.46		 33.71   	-330.62		
-69.89   	-107.73   	 75.67   	-208.54		 32.39   	-361.14		
-56.76   	-87.28   	 74.83   	-223.80		 30.95   	-391.66		
-42.11   	-63.17   	 73.94   	-228.89		 29.38   	-422.18		
-26.55   	-39.06   	 73.02   	-233.98		 27.69   	-442.52		
 -9.16   	-17.40   	 72.09   	-254.32		 25.92   	-452.69		
 10.99   	  2.75   	 71.07   	-269.58		 24.11   	-452.69		
 33.87   	 23.80   	 69.99   	-284.84		 22.30   	-447.61		
 57.98   	 47.61   	 68.85   	-284.84		 20.51   	-427.26		
 79.35   	 73.55   	 67.71   	-274.67		 18.80   	-406.92		
 93.08   	 96.74   	 66.61   	-259.41		 17.17   	-386.57		
 95.21   	109.56   	 65.57   	-223.80		 15.63   	-356.05		
 85.75   	108.03   	 64.68   	-188.20		 14.20   	-325.53		
 66.53   	 92.16   	 63.93   	-142.42		 12.90   	-310.27		
 43.03   	 66.83   	 63.36   	-106.82		 11.66   	-284.84		
 22.58   	 37.84   	 62.93   	 -71.21		 10.52   	-274.67		
 10.38   	  8.54   	 62.64   	 -45.78		  9.42   	-249.24		
  5.49   	-22.58   	 62.46   	 -25.43		  8.42   	-228.89		
 -0.61   	-57.98   	 62.36   	 -25.43		  7.51   	-208.54		
-15.87   	-96.74   	 62.26   	 -30.52		  6.67   	-183.11		
-43.03   	-133.36   	 62.14   	 -45.78		  5.94   	-152.59		
-75.68   	-162.05   	 61.95   	 -55.95		  5.33   	-137.33		
-102.84   	-180.36   	 61.73   	 -66.12		  4.78   	-111.90		
-117.49   	-189.51   	 61.46   	 -81.38		  4.33   	 -91.56		
-121.15   	-194.40   	 61.14   	 -86.47		  3.97   	 -76.30		
-120.85   	-199.28   	 60.79   	 -91.56		  3.66   	 -55.95		
-121.77   	-204.77   	 60.43   	 -91.56		  3.44   	 -45.78		
-124.82   	-209.66   	 60.06   	 -76.30		  3.26   	 -45.78		
-127.56   	-212.40   	 59.76   	 -71.21		  3.07   	 -40.69		
-125.73   	-214.23   	 59.47   	 -50.86		  2.91   	 -35.61		
-111.08   	-222.47   	 59.27   	 -50.86		  2.77   	 -25.43		
-67.14   	-243.53   	 59.06   	 -40.69		  2.67   	 -20.35		
 31.43   	-273.74   	 58.90   	 -35.61		  2.58(D)	   0.00		
214.23   	-281.68   	 58.76   	 -30.52		  2.58(E)	  20.35		
499.27   	-206.60   	 58.64   	 -30.52		  2.67   	  35.61		
866.09   	 13.73   	 58.51   	 -40.69		  2.81   	  50.86		
1212.46   	399.78   	 58.35   	 -50.86		  3.01   	  66.12		
1363.83   	869.14   	 58.15   	 -66.12		  3.28   	  81.38		
570.37   	1339.42(R)	 57.88   	 -71.21		  3.60   	  86.47		
-230.71   	1070.56   	 57.60   	 -81.38		  3.95   	  76.30		
-910.34   	523.68   	 57.27   	 -81.38		  4.25   	  71.21		
-1181.95   	-65.92   	 56.95   	 -81.38		  4.54   	  55.95		
-990.60   	-458.98   	 56.62   	 -81.38		  4.76   	  35.61		
-535.58   	-549.93   	 56.30   	 -81.38		  4.90   	  20.35		
-119.93   	-406.49   	 55.97   	 -71.21		  4.98   	  10.17		
 56.76   	-198.36   	 55.69   	 -71.21		  5.03   	   5.09		
  1.53   	-74.77   	 55.40   	 -71.21		  5.05   	  10.17		
-138.85   	-77.51   	 55.12   	 -66.12		  5.09   	  20.35		
-223.39   	-149.54   	 54.85   	 -66.12		  5.17   	  45.78		
-210.88   	-209.35   	 54.59   	 -66.12		  5.35   	  61.04		
-148.62   	-217.90   	 54.32   	 -66.12		  5.60   	  71.21		
-100.10   	-188.60   	 54.06   	 -71.21		  5.88   	  76.30		
-91.86   	-156.25   	 53.77   	 -71.21		  6.19   	 132.25		
-108.64   	-143.13   	 53.49   	 -81.38		  6.71   	 213.63		
-122.68   	-147.09   	 53.16   	 -81.38		  7.57   	 259.41		
-120.85   	-153.20   	 52.84   	 -76.30		  8.61   	 295.01		
-107.12   	-151.06   	 52.53   	 -81.38		  9.79   	 366.22		
-93.38   	-141.30   	 52.21   	 -76.30		 11.25   	 432.35		
-86.98   	-129.70   	 51.90   	 -81.38		 12.98   	 488.30		
-86.98   	-119.32   	 51.58   	 -76.30		 14.93   	 523.90		
-87.28   	-110.17   	 51.27   	 -76.30		 17.03   	 549.34		
-82.70   	-100.71   	 50.97   	 -71.21		 19.23   	 554.42		
-72.94   	-91.25   	 50.68   	 -86.47		 21.44   	 564.60		
-49.13   	-72.94   	 50.34   	 -86.47		 23.70   	 498.47		
-39.67   	-63.78   	 49.99   	 -81.38		 25.70   	 432.35		
-31.74   	-53.71   	 49.66   	 -76.30		 27.43   	 350.97		
-24.11   	-43.03   	 49.36   	 -76.30		 28.83   	 284.84		
-16.78   	-32.35   	 49.05   	 -71.21		 29.97   	 213.63		
 -8.85   	-21.97   	 48.77   	 -66.12		 30.82   	 162.77		
  0.92   	-11.29   	 48.50   	 -61.04		 31.47   	 122.07		
 12.82   	  1.53   	 48.26   	 -45.78		 31.96   	  96.64		
 26.55   	 16.48   	 48.08   	 -25.43		 32.35   	  86.47		
 41.20   	 32.96   	 47.98(D)	   0.00		 32.70   	  71.21		
 54.02   	 48.52   	 47.98   	  55.95		 32.98   	  81.38		
 64.39   	 61.95   	 48.20   	 147.51		 33.31   	  86.47		
 72.33   	 72.63   	 48.79   	 279.75		 33.65   	  86.47		
 79.35   	 81.48   	 49.91   	 447.61		 34.00   	  91.56		
 86.67   	 88.81   	 51.70   	 615.46		 34.36   	  96.64		
 93.99   	 94.60   	 54.16   	 762.97		 34.75   	  91.56		
100.40   	 99.18   	 57.21   	 854.52		 35.12   	  96.64		
104.98   	102.23   	 60.63   	 905.39		 35.50   	  91.56		
106.81   	103.76   	 64.25   	 905.39		 35.87   	  81.38		
107.73   	105.29   	 67.87   	 859.61		 36.20   	  81.38		
108.95   	106.81   	 71.31   	 768.05		 36.52   	  71.21		
111.39   	108.95   	 74.38   	 661.24		 36.81   	  61.04		
114.44   	111.39   	 77.03   	 539.16		 37.05   	  61.04		
117.19   	113.53   	 79.19   	 422.18		 37.29   	  55.95		
118.41   	114.75   	 80.87   	 289.93		 37.52   	  55.95		
117.19   	114.75   	 82.03   	 233.98		 37.74   	  50.86		
116.58   	113.22   	 82.97   	 198.37		 37.94   	  55.95		
112.92   	109.56   	 83.76   	 178.03		 38.17   	  55.95		
103.15   	102.54   	 84.48   	 167.85		 38.39   	  55.95		
 84.84   	 91.25   	 85.15   	 162.77		 38.62   	  50.86		
 59.20   	 75.07   	 85.80   	 157.68		 38.82   	  45.78		
 30.52   	 54.02   	 86.43   	 147.51		 39.00   	  45.78		
  4.27   	 28.69   	 87.02   	 127.16		 39.19   	  40.69		
-17.09   	  0.92   	 87.53   	  96.64		 39.35   	  25.43		
-33.26   	-27.47   	 87.91   	  66.12		 39.45   	  25.43		
-46.08   	-54.02   	 88.18   	  25.43		 39.55   	  15.26		
-58.29   	-77.82   	 88.28(S)	 -10.17		 39.61   	   5.09		
-70.80   	-98.57   	 88.24   	 -45.78		 39.63(S)	  -5.09		
-83.01   	-116.27   	 88.06   	 -76.30		 39.61   	 -15.26		
-93.99   	-130.31   	 87.75   	-106.82		 39.55   	 -20.35		
-101.93   	-140.69   	 87.32   	-122.07		 39.47   	 -35.61		
-106.81   	-147.40   	 86.84   	-137.33		 39.33   	 -45.78		
-108.64   	-151.37   	 86.29   	-142.42		 39.15   	 -61.04		
-109.56   	-153.20   	 85.72   	-152.59		 38.90   	 -81.38		
-110.17   	-153.20   	 85.11   	-152.59		 38.58   	-111.90		
-109.86   	-152.28   	 84.50   	-157.68		 38.13   	-142.42		
-107.73   	-150.45   	 83.87   	-157.68		 37.56   	-183.11		
-103.76   	-147.71   	 83.23   	-167.85		 36.83   	-223.80		
-98.88   	-144.96   	 82.56   	-167.85		 35.93   	-269.58		
-95.83   	-143.13   	 81.89   	-178.03		 34.85   	-310.27		
-95.83   	-142.82   	 81.18   	-188.20		 33.61   	-345.88		
-97.96   	-143.13   	 80.43   	-188.20		 32.23   	-386.57		
-100.40   	-143.13   	 79.67   	-198.37		 30.68   	-422.18		
-99.49   	-140.99   	 78.88   	-198.37		 28.99   	-442.52		
-92.77   	-133.97   	 78.09   	-203.46		 27.22   	-467.95		
-79.96   	-121.77   	 77.27   	-213.63		 25.35   	-488.30		
-63.78   	-104.06   	 76.42   	-213.63		 23.40   	-488.30		
-46.69   	-81.79   	 75.56   	-218.72		 21.44   	-483.21		
-30.21   	-57.07   	 74.69   	-233.98		 19.51   	-462.87		
-14.04   	-31.13   	 73.75   	-244.15		 17.66   	-432.35		
  3.97   	 -3.97   	 72.78   	-254.32		 15.93   	-406.92		
 24.41   	 24.72   	 71.76   	-269.58		 14.30   	-381.48		
 46.39   	 54.63   	 70.68   	-274.67		 12.78   	-350.97		
 67.44   	 82.40   	 69.58   	-269.58		 11.37   	-305.19		
 83.62   	102.84   	 68.50   	-249.24		 10.15   	-264.50		
 90.33   	110.17   	 67.51   	-223.80		  9.09   	-244.15		
 85.45   	101.93   	 66.61   	-188.20		  8.12   	-218.72		
 68.66   	 78.74   	 65.86   	-152.59		  7.24   	-198.37		
 44.86   	 45.17   	 65.25   	-106.82		  6.45   	-178.03		
 22.58   	  8.54   	 64.82   	 -81.38		  5.74   	-162.77		
  7.93   	-27.47   	 64.50   	 -55.95		  5.09   	-137.33		
 -1.22   	-61.95   	 64.27   	 -40.69		  4.54   	-132.25		
-12.82   	-96.44   	 64.11   	 -35.61		  4.01   	-111.90		
-33.87   	-130.31   	 63.97   	 -35.61		  3.56   	-106.82		
-64.70   	-161.13   	 63.82   	 -45.78		  3.13   	 -91.56		
-96.74   	-184.63   	 63.64   	 -61.04		  2.77   	 -86.47		
-119.63   	-198.36   	 63.40   	 -76.30		  2.42   	 -76.30		
-128.17   	-203.25   	 63.09   	 -81.38		  2.12   	 -61.04		
-126.04   	-203.25   	 62.77   	 -86.47		  1.87   	 -50.86		
-121.46   	-202.33   	 62.42   	 -91.56		  1.67   	 -35.61		
-120.54   	-203.25   	 62.05   	 -96.64		  1.53   	 -30.52		
-124.21   	-205.99   	 61.67   	 -86.47		  1.40   	 -20.35		
-130.62   	-209.96   	 61.32   	 -81.38		  1.32   	  -5.09		
-133.36   	-217.59   	 61.00   	 -66.12		  1.30(D)	   5.09		
-119.32   	-234.07   	 60.73   	 -66.12		  1.32   	  25.43		
-67.44   	-264.89   	 60.47   	 -50.86		  1.42   	  40.69		
 51.57   	-299.68   	 60.26   	 -50.86		  1.59   	  55.95		
266.72   	-297.85   	 60.06   	 -40.69		  1.81   	  71.21		
588.99   	-195.01   	 59.90   	 -40.69		  2.10   	  86.47		
980.53   	 68.05   	 59.74   	 -50.86		  2.44   	  86.47		
1314.09   	494.69   	 59.53   	 -50.86		  2.79   	  96.64		
1403.81   	974.43   	 59.33   	 -76.30		  3.17   	 101.73		
433.35   	1336.06(R)	 59.02   	 -81.38		  3.58(E)	  86.47		
-379.33   	983.28   	 58.70   	 -86.47		  3.93   	  76.30		
-981.75   	388.49   	 58.35   	 -81.38		  4.23   	  55.95		
-1129.15   	-186.77   	 58.03   	 -81.38		  4.46   	  35.61		
-841.06   	-514.53   	 57.70   	 -81.38		  4.60   	  20.35		
-371.40   	-528.87   	 57.38   	 -81.38		  4.68   	  10.17		
-19.23   	-341.19   	 57.05   	 -76.30		  4.72   	   0.00		
 71.41   	-138.85   	 56.74   	 -71.21		  4.72   	   5.09		
-34.48   	-53.41   	 56.46   	 -66.12		  4.74   	  15.26		
-171.81   	-91.25   	 56.20   	 -71.21		  4.80   	  35.61		
-224.30   	-173.03   	 55.91   	 -66.12		  4.94   	  55.95		
-187.07   	-219.73   	 55.65   	 -76.30		  5.17   	  66.12		
-124.82   	-209.96   	 55.34   	 -76.30		  5.43   	  81.38		
-92.77   	-171.51   	 55.04   	 -81.38		  5.76   	 106.82		
-100.10   	-142.21   	 54.71   	 -81.38		  6.19   	 178.03		
-121.46   	-137.02   	 54.38   	 -86.47		  6.90   	 239.06		
-130.92   	-145.26   	 54.04   	 -91.56		  7.85   	 274.67		
-122.07   	-150.15   	 53.67   	 -86.47		  8.95   	 330.62		
-103.45   	-144.04   	 53.33   	 -86.47		 10.27   	 396.74		
-88.50   	-129.39   	 52.98   	 -86.47		 11.86   	 457.78		
-82.09   	-114.14   	 52.63   	 -86.47		 13.69   	 503.56		
-80.87   	-102.54   	 52.29   	 -86.47		 15.71   	 523.90		
-78.13   	-94.60   	 51.94   	 -81.38		 17.80   	 534.08		
