SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
-22.58   	-42.42   	 63.19   	 -10.17		 52.86   	-645.98		
-19.53   	-41.20   	 63.15   	 -35.61		 50.27   	-635.81		
-15.87   	-40.28   	 63.01   	 -61.04		 47.73   	-625.63		
-13.43   	-40.89   	 62.77   	 -76.30		 45.23   	-600.20		
-13.73   	-42.72   	 62.46   	 -76.30		 42.83   	-579.86		
-15.56   	-44.86   	 62.16   	 -86.47		 40.51   	-559.51		
-17.40   	-46.08   	 61.81   	-106.82		 38.27   	-549.34		
-17.09   	-45.47   	 61.38   	-106.82		 36.07   	-523.90		
-14.65   	-43.64   	 60.96   	 -86.47		 33.98   	-508.65		
-10.99   	-42.11   	 60.61   	 -76.30		 31.94   	-483.21		
 -7.63   	-40.89   	 60.30   	 -55.95		 30.01   	-452.69		
 -5.19   	-40.59   	 60.08   	 -50.86		 28.20   	-432.35		
 -3.36   	-40.28   	 59.88   	 -40.69		 26.47   	-406.92		
 -2.75   	-39.98   	 59.71   	 -35.61		 24.84   	-381.48		
 -4.58   	-40.89   	 59.57   	 -15.26		 23.32   	-345.88		
 -9.16   	-42.72   	 59.51   	 -20.35		 21.93   	-320.45		
-14.95   	-45.17   	 59.43   	 -25.43		 20.65   	-300.10		
-19.23   	-47.00   	 59.33   	 -35.61		 19.45   	-269.58		
-19.84   	-47.00   	 59.19   	 -30.52		 18.37   	-228.89		
-18.31   	-45.78   	 59.06   	 -25.43		 17.46   	-203.46		
-16.48   	-44.25   	 58.96   	 -40.69		 16.64   	-203.46		
-15.87   	-43.33   	 58.80   	 -50.86		 15.83   	-193.29		
-16.17   	-43.95   	 58.60   	 -55.95		 15.06   	-172.94		
-17.09   	-45.17   	 58.37   	 -45.78		 14.36   	-147.51		
-18.01   	-46.39   	 58.19   	 -45.78		 13.77   	-172.94		
-19.53   	-46.39   	 58.01   	 -55.95		 13.08   	-203.46		
-21.36   	-46.08   	 57.78   	 -55.95		 12.27   	-218.72		
-21.67   	-45.17   	 57.56   	 -50.86		 11.39   	-198.37		
-20.45   	-44.86   	 57.35   	 -45.78		 10.60   	-167.85		
-18.62   	-44.56   	 57.17   	 -45.78		  9.93   	-147.51		
-17.40   	-43.64   	 56.99   	 -45.78		  9.34   	-122.07		
-17.70   	-41.81   	 56.81   	 -40.69		  8.85   	 -86.47		
-19.23   	-39.98   	 56.64   	 -35.61		  8.50   	 -55.95		
-20.45   	-39.06   	 56.50   	 -35.61		  8.28   	 -25.43		
-21.06   	-39.37   	 56.36   	 -45.78		  8.18   	  -5.09		
-21.06   	-39.98   	 56.17   	 -40.69		  8.16(D)	  10.17		
-21.67   	-39.98   	 56.01   	 -40.69		  8.20   	  40.69		
-22.58   	-38.76   	 55.85   	 -40.69		  8.36   	  45.78		
-22.58   	-36.62   	 55.69   	 -40.69		  8.55   	  50.86		
-21.36   	-33.26   	 55.52   	 -45.78		  8.75   	  55.95		
-17.70   	-26.25   	 55.34   	 -35.61		  8.97   	  55.95		
-11.29   	-10.07   	 55.20   	 -40.69		  9.20   	  55.95		
 -0.92   	 20.45   	 55.04   	 -45.78		  9.42   	  35.61		
 13.43   	 68.05   	 54.85   	 -50.86		  9.56   	  25.43		
 29.91   	129.39   	 54.65   	 -40.69		  9.66   	  20.35		
 45.47   	194.40   	 54.49   	 -35.61		  9.75   	  15.26		
 57.07   	249.63   	 54.34   	 -35.61		  9.81   	   5.09		
 65.61   	286.25   	 54.20   	 -40.69		  9.83   	  -5.09		
 73.55   	300.29   	 54.04   	 -45.78		  9.81   	 -10.17		
 81.18   	289.31   	 53.86   	 -40.69		  9.77   	  -5.09		
 86.06   	251.46   	 53.69   	 -40.69		  9.75   	 -10.17		
 82.40   	187.99   	 53.53   	 -40.69		  9.70   	 -10.17		
 66.53   	106.81   	 53.37   	 -45.78		  9.66   	 -10.17		
 40.89   	 27.47   	 53.18   	 -45.78		  9.62   	 -10.17		
 11.90   	-29.30   	 53.00   	 -45.78		  9.58   	   0.00		
-12.82   	-53.71   	 52.82   	 -35.61		  9.58   	  -5.09		
-29.30   	-54.63   	 52.68   	 -45.78		  9.56   	 -10.17		
-36.93   	-48.83   	 52.49   	 -35.61		  9.52   	   0.00		
-39.37   	-49.13   	 52.35   	 -30.52		  9.52   	  10.17		
-39.67   	-57.07   	 52.23   	 -35.61		  9.56   	   5.09		
-40.28   	-66.22   	 52.09   	 -45.78		  9.58   	  -5.09		
-41.81   	-69.89   	 51.90   	 -40.69		  9.56(E)	  10.17		
-43.33   	-68.36   	 51.74   	 -30.52		  9.60   	   5.09		
-43.03   	-69.89   	 51.62   	 -35.61		  9.62   	   5.09		
-40.28   	-85.75   	 51.47   	 -35.61		  9.64   	   0.00		
-32.04   	-114.75   	 51.33   	 -40.69		  9.64   	  15.26		
-11.90   	-126.95   	 51.17   	 -35.61		  9.70   	  15.26		
 25.33   	-53.10   	 51.03   	 -30.52		  9.77   	  15.26		
 71.72   	189.21   	 50.91   	 -30.52		  9.83   	  25.43		
 98.27   	606.69   	 50.78   	 -30.52		  9.93   	  35.61		
 57.37   	1089.17   	 50.66   	 -35.61		 10.07   	  30.52		
-91.55   	1474.00   	 50.52   	 -45.78		 10.19   	  35.61		
-626.83   	1617.13(R)	 50.34   	 -40.69		 10.34   	  30.52		
-846.25   	1503.60   	 50.17   	 -40.69		 10.46   	  35.61		
-910.95   	1363.83   	 50.01   	 -35.61		 10.60   	  40.69		
-795.59   	1144.71   	 49.87   	 -40.69		 10.76   	  45.78		
-550.54   	771.48   	 49.70   	 -35.61		 10.95   	  45.78		
-272.22   	273.74   	 49.56   	 -25.43		 11.13   	  66.12		
-53.71   	-182.19   	 49.46   	 -25.43		 11.39   	  71.21		
 56.15   	-413.51   	 49.36   	 -30.52		 11.68   	  76.30		
 65.31   	-379.33   	 49.24   	 -30.52		 11.98   	  81.38		
 23.80   	-207.21   	 49.11   	 -25.43		 12.31   	  86.47		
-13.43   	-72.02   	 49.01   	 -25.43		 12.66   	  96.64		
-18.31   	-55.85   	 48.91   	 -30.52		 13.04   	  96.64		
  2.75   	-120.85   	 48.79   	 -40.69		 13.43   	 106.82		
 26.25   	-181.88   	 48.63   	 -40.69		 13.86   	 111.90		
 34.18   	-192.26   	 48.46   	 -35.61		 14.30   	 137.33		
 26.55   	-164.79   	 48.32   	 -35.61		 14.85   	 178.03		
 16.17   	-134.28   	 48.18   	 -30.52		 15.56   	 223.80		
 12.82   	-121.46   	 48.06   	 -20.35		 16.46   	 254.32		
 16.78   	-124.51   	 47.98   	 -20.35		 17.48   	 259.41		
 21.36   	-132.45   	 47.89   	 -25.43		 18.51   	 325.53		
 23.50   	-136.11   	 47.79   	 -30.52		 19.82   	 401.83		
 24.41   	-131.53   	 47.67   	 -20.35		 21.42   	 452.69		
 27.47   	-120.24   	 47.59   	 -20.35		 23.23   	 478.13		
 32.35   	-108.34   	 47.51   	 -20.35		 25.15   	 508.65		
 36.32   	-101.93   	 47.43   	 -15.26		 27.18   	 549.34		
 36.93   	-101.93   	 47.37(D)	  15.26		 29.38   	 600.20		
 34.18   	-104.98   	 47.43   	  76.30		 31.78   	 610.37		
 31.13   	-107.12   	 47.73   	 167.85		 34.22   	 584.94		
 30.52   	-106.20   	 48.40   	 264.50		 36.56   	 564.60		
 32.65   	-103.15   	 49.46   	 350.97		 38.82   	 544.25		
 36.32   	-98.88   	 50.86   	 432.35		 41.00   	 518.82		
 40.28   	-94.60   	 52.59   	 467.95		 43.07   	 488.30		
 43.64   	-90.64   	 54.47   	 462.87		 45.03   	 457.78		
 47.00   	-86.67   	 56.32   	 417.09		 46.86   	 457.78		
 50.05   	-82.40   	 57.99   	 345.88		 48.69   	 452.69		
 51.57   	-77.82   	 59.37   	 254.32		 50.50   	 412.00		
 51.27   	-73.24   	 60.39   	 142.42		 52.15   	 381.48		
 50.35   	-69.58   	 60.96   	  45.78		 53.67   	 366.22		
 50.35   	-67.14   	 61.14   	 -35.61		 55.14   	 356.05		
 53.41   	-65.61   	 61.00   	 -81.38		 56.56   	 320.45		
 58.29   	-64.39   	 60.67   	-101.73		 57.84   	 300.10		
 62.26   	-62.56   	 60.26   	 -81.38		 59.04   	 300.10		
 64.70   	-60.12   	 59.94   	 -45.78		 60.24   	 284.84		
 66.22   	-56.76   	 59.76   	  20.35		 61.38   	 279.75		
 68.97   	-52.80   	 59.84   	  81.38		 62.50   	 279.75		
 72.94   	-50.05   	 60.16   	 152.59		 63.62   	 295.01		
 75.38   	-49.44   	 60.77   	 218.72		 64.80   	 289.93		
 74.16   	-52.19   	 61.65   	 259.41		 65.96   	 300.10		
 69.89   	-56.76   	 62.69   	 274.67		 67.16   	 295.01		
 66.83   	-60.42   	 63.78   	 284.84		 68.34   	 295.01		
 69.27   	-61.34   	 64.92   	 279.75		 69.52   	 305.19		
 76.29   	-60.12   	 66.04   	 254.32		 70.74   	 305.19		
 83.92   	-57.98   	 67.06   	 218.72		 71.96   	 300.10		
 88.81   	-57.37   	 67.93   	 162.77		 73.16   	 295.01		
 90.03   	-58.59   	 68.59   	 132.25		 74.34   	 289.93		
 90.03   	-61.04   	 69.11   	  96.64		 75.50   	 279.75		
 90.94   	-63.48   	 69.50   	  71.21		 76.62   	 269.58		
 93.69   	-65.31   	 69.79   	  45.78		 77.70   	 249.24		
 97.35   	-66.53   	 69.97   	  30.52		 78.70   	 239.06		
101.32   	-67.75   	 70.09   	  30.52		 79.65   	 223.80		
106.20   	-69.27   	 70.21   	  35.61		 80.55   	 208.54		
112.00   	-72.02   	 70.36   	  40.69		 81.38   	 193.29		
118.71   	-75.38   	 70.52   	  50.86		 82.16   	 183.11		
126.04   	-79.65   	 70.72   	  50.86		 82.89   	 167.85		
133.06   	-84.84   	 70.93   	  61.04		 83.56   	 162.77		
138.85   	-90.64   	 71.17   	  71.21		 84.21   	 157.68		
143.43   	-96.74   	 71.45   	  66.12		 84.84   	 142.42		
147.09   	-102.23   	 71.72   	  45.78		 85.41   	 137.33		
147.71   	-106.20   	 71.90   	  40.69		 85.96   	 127.16		
144.65   	-106.51   	 72.06   	  25.43		 86.47   	 122.07		
138.55   	-102.54   	 72.17   	  20.35		 86.96   	 111.90		
130.62   	-92.77   	 72.25   	   5.09		 87.41   	 101.73		
122.99   	-77.82   	 72.27(S)	 -10.17		 87.81   	  86.47		
115.97   	-58.90   	 72.23   	 -15.26		 88.16   	  76.30		
107.42   	-37.84   	 72.17   	 -20.35		 88.46   	  66.12		
 95.52   	-16.17   	 72.09   	 -15.26		 88.73   	  50.86		
 80.87   	  5.80   	 72.02   	 -25.43		 88.93   	  30.52		
 65.31   	 26.86   	 71.92   	 -35.61		 89.05   	  10.17		
 51.27   	 46.39   	 71.78   	 -40.69		 89.09(S)	 -10.17		
 38.45   	 62.87   	 71.62   	 -35.61		 89.05   	 -30.52		
 26.86   	 74.16   	 71.47   	 -45.78		 88.93   	 -61.04		
 15.56   	 78.43   	 71.29   	 -61.04		 88.69   	 -96.64		
  5.80   	 74.16   	 71.05   	 -66.12		 88.30   	-122.07		
 -2.14   	 62.56   	 70.78   	 -71.21		 87.81   	-157.68		
 -8.24   	 46.69   	 70.50   	 -81.38		 87.18   	-198.37		
-13.12   	 31.13   	 70.17   	 -86.47		 86.39   	-244.15		
-16.78   	 20.14   	 69.83   	 -96.64		 85.41   	-295.01		
-19.23   	 13.73   	 69.44   	-111.90		 84.23   	-371.31		
-19.84   	 10.07   	 68.99   	-127.16		 82.75   	-432.35		
-19.53   	  7.02   	 68.48   	-142.42		 81.02   	-493.39		
-20.45   	  2.75   	 67.91   	-162.77		 79.04   	-554.42		
-23.80   	 -2.44   	 67.26   	-167.85		 76.83   	-605.29		
-28.38   	 -8.24   	 66.59   	-162.77		 74.40   	-640.89		
-32.04   	-13.43   	 65.94   	-142.42		 71.84   	-666.32		
-32.35   	-17.70   	 65.37   	-116.99		 69.18   	-691.76		
-29.91   	-20.14   	 64.90   	 -86.47		 66.41   	-707.02		
-26.86   	-20.14   	 64.56   	 -55.95		 63.58   	-701.93		
-24.72   	-18.92   	 64.33   	 -35.61		 60.77   	-691.76		
-24.11   	-18.92   	 64.19   	 -15.26		 58.01   	-686.67		
-23.50   	-21.06   	 64.13   	 -10.17		 55.26   	-676.50		
-22.58   	-25.33   	 64.09   	 -15.26		 52.55   	-656.15		
-20.75   	-28.99   	 64.03   	 -20.35		 49.93   	-630.72		
-19.84   	-30.82   	 63.95   	 -35.61		 47.41   	-620.55		
-19.53   	-31.13   	 63.80   	 -66.12		 44.92   	-610.37		
-20.45   	-31.74   	 63.54   	 -81.38		 42.48   	-584.94		
-21.06   	-33.57   	 63.21   	 -91.56		 40.14   	-564.60		
-21.06   	-36.93   	 62.85   	-101.73		 37.88   	-544.25		
-19.84   	-40.28   	 62.44   	-101.73		 35.71   	-528.99		
-18.01   	-42.42   	 62.03   	-101.73		 33.59   	-503.56		
-15.56   	-42.72   	 61.63   	 -96.64		 31.58   	-483.21		
-13.73   	-42.11   	 61.24   	 -81.38		 29.64   	-462.87		
-14.34   	-41.20   	 60.92   	 -71.21		 27.79   	-432.35		
-16.78   	-40.59   	 60.63   	 -50.86		 26.06   	-406.92		
-20.14   	-39.67   	 60.43   	 -40.69		 24.44   	-376.40		
-21.67   	-38.76   	 60.26   	 -30.52		 22.93   	-350.97		
-20.45   	-37.54   	 60.14   	 -30.52		 21.53   	-315.36		
-17.70   	-36.32   	 60.02   	 -25.43		 20.26   	-289.93		
-14.95   	-35.71   	 59.92   	 -30.52		 19.10   	-269.58		
-14.65   	-35.71   	 59.80   	 -40.69		 18.03   	-249.24		
-15.56   	-35.71   	 59.63   	 -35.61		 17.03   	-223.80		
-17.09   	-36.01   	 59.49   	 -35.61		 16.13   	-203.46		
-18.31   	-36.32   	 59.35   	 -45.78		 15.32   	-183.11		
-20.14   	-37.23   	 59.17   	 -45.78		 14.59   	-167.85		
-22.89   	-38.15   	 58.98   	 -50.86		 13.92   	-157.68		
-25.33   	-38.76   	 58.78   	 -61.04		 13.29   	-147.51		
-26.55   	-37.54   	 58.53   	 -50.86		 12.70   	-152.59		
-26.25   	-34.79   	 58.33   	 -55.95		 12.09   	-157.68		
-25.02   	-32.04   	 58.11   	 -55.95		 11.45   	-172.94		
-24.11   	-29.60   	 57.88   	 -61.04		 10.76   	-167.85		
-24.41   	-28.69   	 57.64   	 -50.86		 10.09   	-157.68		
-25.33   	-28.69   	 57.44   	 -45.78		  9.46   	-137.33		
-25.63   	-29.60   	 57.25   	 -40.69		  8.91   	-116.99		
-25.02   	-30.52   	 57.09   	 -45.78		  8.44   	 -91.56		
-24.11   	-31.13   	 56.91   	 -50.86		  8.08   	 -66.12		
-24.11   	-30.82   	 56.70   	 -45.78		  7.81   	 -35.61		
-25.33   	-29.30   	 56.52   	 -35.61		  7.67   	  -5.09		
