SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
 -2.44   	  5.19   	 57.99(D)	  10.17		 36.89   	 539.16		
 -2.75   	  7.63   	 58.03   	  45.78		 39.04   	 483.21		
 -0.31   	 12.21   	 58.21   	 101.73		 40.98   	 422.18		
  4.27   	 18.92   	 58.62   	 167.85		 42.67   	 356.05		
  8.85   	 28.38   	 59.29   	 244.15		 44.09   	 300.10		
 12.51   	 38.76   	 60.26   	 325.53		 45.29   	 244.15		
 13.43   	 48.83   	 61.57   	 396.74		 46.27   	 193.29		
 12.21   	 56.15   	 63.15   	 467.95		 47.04   	 152.59		
 10.99   	 60.42   	 65.03   	 518.82		 47.65   	 116.99		
 12.51   	 62.87   	 67.10   	 549.34		 48.12   	  81.38		
 17.09   	 65.31   	 69.30   	 559.51		 48.44   	  55.95		
 22.58   	 68.66   	 71.54   	 549.34		 48.67   	  30.52		
 25.02   	 72.02   	 73.73   	 513.73		 48.79   	   5.09		
 22.28   	 73.55   	 75.79   	 452.69		 48.81   	 -10.17		
 14.95   	 72.94   	 77.60   	 396.74		 48.77   	 -30.52		
  7.02   	 71.41   	 79.19   	 315.36		 48.65   	 -40.69		
  2.14   	 71.11   	 80.45   	 208.54		 48.48   	 -66.12		
  6.10   	 79.35   	 81.28   	 132.25		 48.22   	 -71.21		
  8.85   	 87.28   	 81.81   	  76.30		 47.93   	 -61.04		
  8.24   	 96.13   	 82.12   	  25.43		 47.69   	 -55.95		
  6.10   	104.37   	 82.22   	 -15.26		 47.47   	 -40.69		
  6.41   	112.00   	 82.16   	 -50.86		 47.30   	 -30.52		
 11.60   	120.85   	 81.95   	 -55.95		 47.18   	 -15.26		
 22.28   	132.75   	 81.73   	 -55.95		 47.12   	  -5.09		
 35.10   	147.71   	 81.51   	 -35.61		 47.10   	  10.17		
 48.22   	164.49   	 81.36   	 -15.26		 47.14   	  15.26		
 60.12   	180.66   	 81.30   	  25.43		 47.20   	  25.43		
 70.19   	194.09   	 81.40   	  66.12		 47.30   	  35.61		
 76.60   	204.77   	 81.67   	 116.99		 47.45   	  50.86		
 78.74   	215.15   	 82.14   	 152.59		 47.65   	  55.95		
 77.21   	227.36   	 82.75   	 193.29		 47.87   	  71.21		
 73.85   	241.09   	 83.52   	 233.98		 48.16   	  76.30		
 70.19   	254.82   	 84.46   	 269.58		 48.46   	  86.47		
 65.00   	267.03   	 85.53   	 274.67		 48.81   	  91.56		
 58.90   	277.71   	 86.63   	 279.75		 49.18   	  96.64		
 52.80   	288.70   	 87.75   	 264.50		 49.56   	  96.64		
 48.83   	301.82   	 88.81   	 259.41		 49.95   	  91.56		
 48.83   	317.38   	 89.85   	 233.98		 50.32   	  96.64		
 53.10   	334.17   	 90.78   	 193.29		 50.70   	  96.64		
 59.81   	350.34   	 91.56   	 167.85		 51.09   	  96.64		
 65.61   	362.24   	 92.23   	 132.25		 51.47   	  86.47		
 68.05   	366.52   	 92.76   	  96.64		 51.82   	  86.47		
 66.83   	361.33   	 93.14   	  66.12		 52.17   	  76.30		
 62.87   	346.98   	 93.41   	  30.52		 52.47   	  66.12		
 59.20   	326.23   	 93.53   	  10.17		 52.74   	  55.95		
 56.76   	300.60   	 93.57(S)	 -15.26		 52.96   	  45.78		
 53.10   	269.17   	 93.51   	 -20.35		 53.14   	  40.69		
 44.86   	230.10   	 93.43   	 -30.52		 53.31   	  30.52		
 32.65   	184.63   	 93.31   	 -30.52		 53.43   	  15.26		
 19.53   	137.94   	 93.18   	 -35.61		 53.49   	  10.17		
 10.07   	 95.52   	 93.04   	 -35.61		 53.53(S)	  -5.09		
  4.88   	 60.73   	 92.90   	 -35.61		 53.51   	 -25.43		
  1.83   	 31.74   	 92.76   	 -35.61		 53.41   	 -35.61		
 -1.83   	  7.02   	 92.61   	 -35.61		 53.27   	 -55.95		
 -5.80   	-13.43   	 92.47   	 -30.52		 53.04   	 -76.30		
 -8.24   	-28.69   	 92.35   	 -35.61		 52.74   	 -96.64		
 -8.54   	-38.45   	 92.21   	 -50.86		 52.35   	-111.90		
 -8.24   	-45.47   	 92.00   	 -55.95		 51.90   	-132.25		
 -9.46   	-51.88   	 91.78   	 -66.12		 51.37   	-147.51		
-12.51   	-59.51   	 91.52   	 -76.30		 50.78   	-172.94		
-14.65   	-67.44   	 91.21   	 -86.47		 50.09   	-203.46		
-14.04   	-75.38   	 90.86   	 -91.56		 49.28   	-233.98		
-12.21   	-83.62   	 90.50   	 -96.64		 48.34   	-269.58		
-11.90   	-93.69   	 90.11   	-106.82		 47.26   	-295.01		
-14.65   	-104.68   	 89.68   	-122.07		 46.08   	-320.45		
-19.23   	-113.53   	 89.20   	-127.16		 44.80   	-345.88		
-23.80   	-117.19   	 88.69   	-142.42		 43.42   	-376.40		
-25.94   	-115.66   	 88.12   	-147.51		 41.91   	-401.83		
-26.25   	-112.00   	 87.53   	-167.85		 40.31   	-427.26		
-25.63   	-108.95   	 86.86   	-172.94		 38.60   	-452.69		
-24.41   	-108.64   	 86.16   	-188.20		 36.79   	-467.95		
-22.89   	-110.47   	 85.41   	-208.54		 34.91   	-483.21		
-21.97   	-112.00   	 84.58   	-218.72		 32.98   	-483.21		
-22.89   	-112.92   	 83.70   	-228.89		 31.05   	-483.21		
-25.33   	-112.92   	 82.79   	-239.06		 29.11   	-478.13		
-27.47   	-113.53   	 81.83   	-239.06		 27.20   	-478.13		
-27.16   	-114.44   	 80.87   	-223.80		 25.29   	-467.95		
-24.41   	-115.97   	 79.98   	-208.54		 23.42   	-462.87		
-20.45   	-117.80   	 79.15   	-183.11		 21.57   	-452.69		
-18.01   	-119.32   	 78.41   	-162.77		 19.76   	-437.43		
-17.40   	-119.32   	 77.76   	-127.16		 18.01   	-432.35		
-18.01   	-117.19   	 77.25   	 -96.64		 16.28   	-422.18		
-18.01   	-114.14   	 76.87   	 -61.04		 14.59   	-412.00		
-17.70   	-111.39   	 76.62   	 -40.69		 12.94   	-391.66		
-17.40   	-110.17   	 76.46   	 -20.35		 11.37   	-381.48		
-17.70   	-108.64   	 76.38   	   0.00		  9.85   	-356.05		
-18.62   	-104.98   	 76.38   	   0.00		  8.42   	-340.79		
-20.14   	-99.18   	 76.38   	  10.17		  7.06   	-315.36		
-22.89   	-94.60   	 76.42   	   0.00		  5.80   	-295.01		
-28.08   	-96.44   	 76.42   	  -5.09		  4.62   	-264.50		
-34.79   	-105.90   	 76.40   	 -15.26		  3.56   	-233.98		
-41.81   	-120.24   	 76.34   	 -30.52		  2.62   	-203.46		
-47.30   	-134.89   	 76.22   	 -40.69		  1.81   	-172.94		
-50.05   	-144.96   	 76.05   	 -61.04		  1.12   	-132.25		
-50.35   	-148.93   	 75.81   	 -71.21		  0.59   	 -96.64		
-49.44   	-148.62   	 75.52   	 -86.47		  0.20   	 -66.12		
-47.91   	-144.65   	 75.18   	 -86.47		 -0.06   	 -35.61		
-47.30   	-139.47   	 74.83   	 -96.64		 -0.20   	 -10.17		
-47.00   	-135.19   	 74.45   	 -96.64		 -0.24(D)	  15.26		
-47.30   	-132.14   	 74.06   	 -96.64		 -0.18   	  35.61		
-47.91   	-131.84   	 73.67   	 -86.47		 -0.04   	  55.95		
-49.74   	-135.19   	 73.33   	 -81.38		  0.18   	  71.21		
-51.88   	-141.30   	 73.00   	 -76.30		  0.47   	  81.38		
-54.02   	-147.71   	 72.70   	 -66.12		  0.79   	  91.56		
-54.02   	-152.28   	 72.43   	 -55.95		  1.16   	 101.73		
-52.49   	-153.81   	 72.21   	 -50.86		  1.57   	 106.82		
-51.88   	-153.81   	 72.00   	 -40.69		  1.99   	 101.73		
-55.24   	-155.33   	 71.84   	 -40.69		  2.40   	 101.73		
-62.87   	-161.44   	 71.68   	 -30.52		  2.81   	  96.64		
-71.41   	-170.59   	 71.56   	 -30.52		  3.19   	  91.56		
-76.60   	-178.83   	 71.43   	 -30.52		  3.56   	  81.38		
-76.90   	-183.11   	 71.31   	 -25.43		  3.89   	  76.30		
-74.77   	-183.41   	 71.21   	 -25.43		  4.19   	  66.12		
-73.24   	-181.58   	 71.11   	 -30.52		  4.46   	  66.12		
-73.55   	-179.44   	 70.99   	 -30.52		  4.72   	  50.86		
-73.85   	-177.61   	 70.86   	 -35.61		  4.92   	  40.69		
-71.11   	-174.56   	 70.72   	 -35.61		  5.09   	  35.61		
-65.31   	-169.98   	 70.58   	 -35.61		  5.23   	  20.35		
-58.90   	-164.79   	 70.44   	 -35.61		  5.31   	  10.17		
-55.24   	-161.44   	 70.29   	 -35.61		  5.35   	   0.00		
-56.76   	-160.83   	 70.15   	 -40.69		  5.35   	  -5.09		
-61.04   	-161.74   	 69.99   	 -35.61		  5.33   	 -15.26		
-64.70   	-160.52   	 69.85   	 -35.61		  5.27   	 -15.26		
-65.31   	-155.94   	 69.70   	 -35.61		  5.21   	 -15.26		
-63.17   	-149.54   	 69.56   	 -30.52		  5.15   	 -20.35		
-60.12   	-144.65   	 69.44   	 -35.61		  5.07   	 -20.35		
-57.37   	-142.52   	 69.30   	 -35.61		  4.98   	 -20.35		
-53.10   	-140.69   	 69.16   	 -30.52		  4.90   	 -25.43		
-45.17   	-133.67   	 69.03   	 -35.61		  4.80   	 -20.35		
-32.65   	-119.63   	 68.89   	 -30.52		  4.72   	 -15.26		
-17.40   	-102.54   	 68.77   	 -40.69		  4.66   	 -15.26		
 -2.75   	-88.20   	 68.61   	 -35.61		  4.60   	 -10.17		
 10.38   	-78.74   	 68.46   	 -40.69		  4.56   	 -10.17		
 23.80   	-71.72   	 68.30   	 -40.69		  4.52   	   0.00		
 38.76   	-62.56   	 68.14   	 -40.69		  4.52   	   0.00		
 53.71   	-51.57   	 67.98   	 -45.78		  4.52   	   0.00		
 64.39   	-41.50   	 67.79   	 -45.78		  4.52   	   5.09		
 66.22   	-36.32   	 67.61   	 -45.78		  4.54   	  10.17		
 59.51   	-36.93   	 67.43   	 -40.69		  4.58   	  10.17		
 48.52   	-43.95   	 67.26   	 -45.78		  4.62   	  10.17		
 39.06   	-57.07   	 67.08   	 -45.78		  4.66   	  15.26		
 32.96   	-75.99   	 66.90   	 -45.78		  4.72   	  20.35		
 26.86   	-96.13   	 66.71   	 -40.69		  4.80   	  15.26		
 17.40   	-111.69   	 66.55   	 -45.78		  4.86   	  20.35		
  3.36   	-118.41   	 66.37   	 -45.78		  4.94   	  15.26		
-12.51   	-118.71   	 66.18   	 -40.69		  5.01   	  15.26		
-28.38   	-119.32   	 66.02   	 -45.78		  5.07   	  15.26		
-43.03   	-126.04   	 65.84   	 -45.78		  5.13   	  15.26		
-57.37   	-139.47   	 65.66   	 -40.69		  5.19   	  20.35		
-71.11   	-154.72   	 65.49   	 -45.78		  5.27   	  15.26		
-80.87   	-167.54   	 65.31   	 -45.78		  5.33   	  15.26		
-85.75   	-176.09   	 65.13   	 -40.69		  5.39   	  20.35		
-87.28   	-181.58   	 64.96   	 -40.69		  5.47   	  15.26		
-89.72   	-185.24   	 64.80   	 -40.69		  5.53   	  15.26		
-95.21   	-187.99   	 64.64   	 -40.69		  5.60   	  15.26		
-101.93   	-189.82   	 64.48   	 -40.69		  5.66   	  15.26		
-106.51   	-191.04   	 64.31   	 -35.61		  5.72   	  15.26		
-107.73   	-193.79   	 64.17   	 -35.61		  5.78   	  15.26		
-107.42   	-199.28   	 64.03   	 -35.61		  5.84   	  20.35		
-107.42   	-207.82   	 63.89   	 -35.61		  5.92   	  15.26		
-106.51   	-219.73   	 63.74   	 -35.61		  5.98   	  15.26		
-99.79   	-236.82   	 63.60   	 -35.61		  6.04   	  15.26		
-83.92   	-259.09   	 63.46   	 -35.61		  6.10   	  15.26		
-58.90   	-282.29   	 63.32   	 -40.69		  6.16   	  15.26		
-18.62   	-297.55   	 63.15   	 -35.61		  6.23   	  15.26		
 55.85   	-290.22   	 63.01   	 -45.78		  6.29   	  20.35		
191.04   	-242.31   	 62.83   	 -40.69		  6.37   	  20.35		
396.42   	-133.36   	 62.67   	 -45.78		  6.45   	  25.43		
629.88   	 53.71   	 62.48   	 -45.78		  6.55   	  30.52		
790.71   	317.99   	 62.30   	 -45.78		  6.67   	  35.61		
763.86   	622.56   	 62.12   	 -45.78		  6.82   	  40.69		
498.35   	887.15   	 61.93   	 -55.95		  6.98   	  45.78		
-402.53   	1008.30(R)	 61.71   	 -50.86		  7.16(E)	  50.86		
-717.77   	866.09   	 61.51   	 -55.95		  7.37   	  45.78		
-811.77   	673.52   	 61.28   	 -50.86		  7.55   	  45.78		
-719.91   	478.21   	 61.08   	 -50.86		  7.73   	  40.69		
-547.18   	275.88   	 60.87   	 -50.86		  7.89   	  40.69		
-389.40   	 48.83   	 60.67   	 -45.78		  8.06   	  30.52		
-286.87   	-175.78   	 60.49   	 -45.78		  8.18   	  30.52		
-229.80   	-320.13   	 60.30   	 -45.78		  8.30   	  20.35		
-191.65   	-326.23   	 60.12   	 -35.61		  8.38   	  25.43		
-154.72   	-214.54   	 59.98   	 -40.69		  8.48   	  20.35		
-118.71   	-78.74   	 59.82   	 -30.52		  8.57   	  25.43		
-90.94   	 -8.54   	 59.69   	 -30.52		  8.67   	  25.43		
-76.90   	-26.86   	 59.57   	 -25.43		  8.77   	  40.69		
-74.46   	-86.67   	 59.47   	 -30.52		  8.93   	  45.78		
-75.38   	-127.26   	 59.35   	 -25.43		  9.11   	  61.04		
-71.72   	-125.12   	 59.25   	 -30.52		  9.36   	  71.21		
-61.04   	-97.05   	 59.12   	 -30.52		  9.64   	  86.47		
-47.30   	-72.02   	 59.00   	 -20.35		  9.99   	  81.38		
-37.23   	-65.31   	 58.92   	 -25.43		 10.32   	 101.73		
-34.48   	-73.85   	 58.82   	 -25.43		 10.72   	 157.68		
-37.54   	-86.67   	 58.72   	 -25.43		 11.35   	 254.32		
-42.11   	-95.83   	 58.62   	 -30.52		 12.37   	 356.05		
-46.39   	-98.57   	 58.49   	 -30.52		 13.79   	 447.61		
-50.35   	-96.44   	 58.37   	 -40.69		 15.58   	 518.82		
-53.71   	-93.69   	 58.21   	 -40.69		 17.66   	 635.81		
-49.13   	-89.11   	 58.05   	 -45.78		 20.20   	 630.72		
-39.37   	-82.09   	 57.86   	 -50.86		 22.73   	 630.72		
-27.77   	-71.11   	 57.66   	 -55.95		 25.25   	 620.55		
-19.53   	-59.51   	 57.44   	 -50.86		 27.73   	 615.46		
-17.70   	-51.57   	 57.23   	 -50.86		 30.19   	 590.03		
-20.14   	-49.44   	 57.03   	 -45.78		 32.55   	 549.34		
-23.19   	-50.66   	 56.85   	 -30.52		 34.75   	 498.47		
-23.19   	-50.05   	 56.72   	 -15.26		 36.74   	 427.26		
-19.84   	-44.86   	 56.66(D)	  20.35		 38.45   	 376.40		
-14.95   	-35.10   	 56.74   	  61.04		 39.96   	 315.36		
-10.68   	-22.58   	 56.99   	 122.07		 41.22   	 269.58		
 -6.10   	-10.99   	 57.48   	 198.37		 42.30   	 233.98		
 -0.61   	 -2.44   	 58.27   	 279.75		 43.23   	 193.29		
  7.32   	  3.66   	 59.39   	 356.05		 44.01   	 157.68		
 15.56   	  8.54   	 60.81   	 427.26		 44.64   	 122.07		
 21.36   	 13.43   	 62.52   	 493.39		 45.13   	  81.38		
 21.36   	 17.09   	 64.50   	 534.08		 45.45   	  45.78		
 15.56   	 19.23   	 66.63   	 554.42		 45.64   	  25.43		
  7.02   	 19.53   	 68.85   	 564.60		 45.74   	   5.09		
  0.31   	 19.23   	 71.11   	 544.25		 45.76   	  -5.09		
 -2.75   	 20.14   	 73.29   	 513.73		 45.74   	 -20.35		
 -2.75   	 22.58   	 75.34   	 467.95		 45.66   	 -25.43		
 -1.83   	 25.02   	 77.21   	 406.92		 45.55   	 -35.61		
 -2.14   	 26.25   	 78.84   	 345.88		 45.41   	 -50.86		
 -3.36   	 25.02   	 80.22   	 213.63		 45.21   	 -61.04		
 -5.80   	 20.75   	 81.08   	 127.16		 44.96   	 -61.04		
 -6.41   	 19.23   	 81.59   	  55.95		 44.72   	 -50.86		
 -6.41   	 18.92   	 81.81   	  -5.09		 44.52   	 -35.61		
 -5.19   	 19.84   	 81.79   	 -61.04		 44.37   	 -25.43		
 -3.36   	 22.89   	 81.55   	 -96.64		 44.27   	 -10.17		
 -1.53   	 29.91   	 81.16   	-116.99		 44.23   	   0.00		
  0.31   	 41.81   	 80.69   	-122.07		 44.23   	  15.26		
  3.36   	 58.59   	 80.20   	-106.82		 44.29   	  30.52		
  7.93   	 78.13   	 79.78   	 -81.38		 44.41   	  45.78		
 13.73   	 96.44   	 79.45   	 -40.69		 44.60   	  55.95		
 18.92   	112.61   	 79.29   	  10.17		 44.82   	  71.21		
 22.89   	126.65   	 79.33   	  66.12		 45.11   	  86.47		
 26.55   	141.60   	 79.59   	 127.16		 45.45   	 101.73		
 31.43   	159.00   	 80.10   	 183.11		 45.86   	 106.82		
 37.23   	177.61   	 80.83   	 218.72		 46.29   	 116.99		
 41.50   	195.01   	 81.71   	 259.41		 46.75   	 122.07		
 42.11   	209.35   	 82.75   	 289.93		 47.24   	 122.07		
 38.76   	220.64   	 83.91   	 284.84		 47.73   	 132.25		
 34.79   	231.93   	 85.05   	 274.67		 48.26   	 127.16		
 32.96   	244.75   	 86.14   	 259.41		 48.77   	 127.16		
 33.57   	258.48   	 87.18   	 239.06		 49.28   	 127.16		
 33.57   	270.39   	 88.14   	 203.46		 49.79   	 122.07		
 31.13   	278.32   	 88.95   	 167.85		 50.27   	 116.99		
 27.16   	282.29   	 89.62   	 127.16		 50.74   	 106.82		
 23.80   	282.59   	 90.13   	  91.56		 51.17   	  96.64		
 22.28   	278.93   	 90.50   	  55.95		 51.56   	  81.38		
 21.67   	269.17   	 90.72   	  25.43		 51.88   	  76.30		
 19.53   	250.24   	 90.82(S)	  -5.09		 52.19   	  61.04		
 13.73   	221.25   	 90.80   	 -30.52		 52.43   	  50.86		
  4.88   	184.33   	 90.68   	 -40.69		 52.63   	  35.61		
 -4.88   	143.43   	 90.52   	 -50.86		 52.78   	  25.43		
-13.12   	104.06   	 90.32   	 -50.86		 52.88   	  10.17		
-18.62   	 70.19   	 90.11   	 -55.95		 52.92   	   5.09		
-23.19   	 41.20   	 89.89   	 -61.04		 52.94(S)	 -15.26		
-28.08   	 15.56   	 89.64   	 -66.12		 52.88   	 -25.43		
-34.79   	 -9.77   	 89.38   	 -55.95		 52.78   	 -30.52		
-41.50   	-36.01   	 89.16   	 -61.04		 52.65   	 -45.78		
-47.30   	-62.56   	 88.91   	 -55.95		 52.47   	 -55.95		
-52.19   	-87.89   	 88.69   	 -55.95		 52.25   	 -66.12		
-58.90   	-111.69   	 88.46   	 -61.04		 51.98   	 -91.56		
-68.97   	-133.97   	 88.22   	 -66.12		 51.62   	-111.90		
-81.79   	-152.59   	 87.95   	 -71.21		 51.17   	-147.51		
-93.38   	-166.02   	 87.67   	 -86.47		 50.58   	-183.11		
-101.32   	-173.65   	 87.32   	-101.73		 49.85   	-218.72		
-105.29   	-177.31   	 86.92   	-101.73		 48.97   	-259.41		
-107.73   	-179.44   	 86.51   	-116.99		 47.93   	-274.67		
-110.17   	-181.27   	 86.04   	-127.16		 46.84   	-284.84		
-111.69   	-182.50   	 85.53   	-137.33		 45.70   	-284.84		
-111.69   	-180.66   	 84.98   	-147.51		 44.56   	-284.84		
-108.03   	-174.87   	 84.39   	-167.85		 43.42   	-300.10		
-101.32   	-165.71   	 83.72   	-178.03		 42.22   	-325.53		
-92.77   	-155.03   	 83.01   	-193.29		 40.92   	-366.22		
-83.92   	-145.26   	 82.24   	-208.54		 39.45   	-417.09		
-75.07   	-137.02   	 81.40   	-228.89		 37.78   	-462.87		
-66.83   	-130.92   	 80.49   	-233.98		 35.93   	-483.21		
-59.51   	-127.26   	 79.55   	-244.15		 34.00   	-498.47		
-53.71   	-126.34   	 78.58   	-239.06		 32.00   	-493.39		
-50.05   	-127.87   	 77.62   	-218.72		 30.03   	-483.21		
-48.52   	-130.92   	 76.74   	-198.37		 28.10   	-478.13		
-48.52   	-133.97   	 75.95   	-162.77		 26.19   	-473.04		
-49.44   	-136.72   	 75.30   	-132.25		 24.29   	-478.13		
-51.27   	-139.77   	 74.77   	 -91.56		 22.38   	-473.04		
-54.93   	-144.65   	 74.40   	 -55.95		 20.49   	-467.95		
-60.42   	-152.89   	 74.18   	 -30.52		 18.62   	-457.78		
-65.92   	-162.96   	 74.06   	   0.00		 16.79   	-437.43		
-69.58   	-171.81   	 74.06   	  20.35		 15.04   	-412.00		
-70.50   	-177.00   	 74.14   	  30.52		 13.39   	-381.48		
-69.27   	-178.53   	 74.26   	  30.52		 11.86   	-356.05		
-68.36   	-178.53   	 74.38   	  25.43		 10.44   	-325.53		
-69.27   	-180.05   	 74.49   	  15.26		  9.14   	-300.10		
-71.11   	-184.02   	 74.55   	   5.09		  7.93   	-274.67		
-72.33   	-188.29   	 74.57   	 -15.26		  6.84   	-254.32		
-70.80   	-189.51   	 74.51   	 -30.52		  5.82   	-228.89		
-66.53   	-186.77   	 74.38   	 -50.86		  4.90   	-208.54		
-61.65   	-182.19   	 74.18   	 -66.12		  4.07   	-178.03		
-57.68   	-177.61   	 73.92   	 -81.38		  3.36   	-162.77		
-55.54   	-174.56   	 73.59   	 -96.64		  2.71   	-132.25		
-54.32   	-171.81   	 73.20   	-101.73		  2.18   	-116.99		
-52.19   	-167.85   	 72.80   	-101.73		  1.71   	 -96.64		
-48.52   	-162.35   	 72.39   	-101.73		  1.32   	 -81.38		
-44.25   	-157.47   	 71.98   	-101.73		  1.00   	 -61.04		
-40.89   	-155.03   	 71.58   	 -86.47		  0.75   	 -50.86		
-40.28   	-155.64   	 71.23   	 -81.38		  0.55   	 -30.52		
-43.03   	-158.69   	 70.91   	 -71.21		  0.43   	 -15.26		
-48.52   	-162.66   	 70.62   	 -55.95		  0.37(D)	   0.00		
-54.63   	-167.24   	 70.40   	 -45.78		  0.37   	  10.17		
-59.51   	-173.03   	 70.21   	 -30.52		  0.41   	  30.52		
-63.17   	-181.58   	 70.09   	 -25.43		  0.53   	  45.78		
-66.83   	-191.96   	 69.99   	 -15.26		  0.71   	  55.95		
-72.02   	-202.94   	 69.93   	 -10.17		  0.94   	  66.12		
-77.82   	-212.40   	 69.89   	 -10.17		  1.20   	  81.38		
-82.40   	-219.12   	 69.85   	  -5.09		  1.53   	  81.38		
-82.70   	-222.17   	 69.83   	 -10.17		  1.85   	  86.47		
-77.51   	-221.56   	 69.79   	 -10.17		  2.20   	  91.56		
-68.97   	-217.29   	 69.75   	 -15.26		  2.56   	  86.47		
-60.73   	-210.27   	 69.68   	 -20.35		  2.91   	  86.47		
-55.85   	-202.94   	 69.60   	 -25.43		  3.26   	  76.30		
-54.63   	-197.14   	 69.50   	 -25.43		  3.56   	  81.38		
-54.32   	-191.96   	 69.40   	 -30.52		  3.89   	  71.21		
-52.49   	-187.68   	 69.28   	 -30.52		  4.17   	  61.04		
-48.22   	-184.63   	 69.16   	 -30.52		  4.42   	  61.04		
-41.50   	-183.41   	 69.03   	 -35.61		  4.66   	  50.86		
-32.65   	-182.80   	 68.89   	 -30.52		  4.86   	  40.69		
-21.67   	-179.44   	 68.77   	 -30.52		  5.03   	  30.52		
 -9.16   	-169.68   	 68.65   	 -30.52		  5.15   	  30.52		
  3.05   	-151.98   	 68.52   	 -25.43		  5.27   	  20.35		
 13.43   	-128.48   	 68.42   	 -25.43		  5.35   	  15.26		
 21.97   	-104.37   	 68.32   	 -25.43		  5.41   	  10.17		
 29.60   	-83.92   	 68.22   	 -25.43		  5.45   	   5.09		
 38.76   	-69.89   	 68.12   	 -25.43		  5.47   	   5.09		
 49.13   	-61.95   	 68.02   	 -25.43		  5.49   	   5.09		
 59.51   	-57.98   	 67.91   	 -30.52		  5.51   	   0.00		
 66.53   	-54.93   	 67.79   	 -30.52		  5.51   	   5.09		
 69.27   	-51.27   	 67.67   	 -30.52		  5.53   	   0.00		
 67.44   	-45.78   	 67.55   	 -35.61		  5.53   	   5.09		
 63.48   	-39.67   	 67.41   	 -40.69		  5.55   	   5.09		
 61.04   	-36.32   	 67.24   	 -35.61		  5.57   	   5.09		
 61.95   	-40.28   	 67.10   	 -40.69		  5.60   	   5.09		
 65.00   	-54.32   	 66.94   	 -40.69		  5.62   	  10.17		
 66.22   	-76.90   	 66.77   	 -40.69		  5.66   	  10.17		
 61.65   	-102.23   	 66.61   	 -45.78		  5.70   	   5.09		
 50.96   	-122.68   	 66.43   	 -40.69		  5.72   	  10.17		
 35.71   	-135.50   	 66.27   	 -40.69		  5.76   	   5.09		
 16.78   	-145.57   	 66.10   	 -40.69		  5.78   	   5.09		
 -5.49   	-158.69   	 65.94   	 -40.69		  5.80   	  10.17		
-30.82   	-177.61   	 65.78   	 -40.69		  5.84   	  10.17		
-55.24   	-197.45   	 65.62   	 -35.61		  5.88   	  10.17		
-73.24   	-212.10   	 65.47   	 -40.69		  5.92   	  15.26		
-81.79   	-216.67   	 65.31   	 -35.61		  5.98   	  15.26		
-83.31   	-213.93   	 65.17   	 -35.61		  6.04   	  15.26		
-82.70   	-208.74   	 65.03   	 -30.52		  6.10   	  15.26		
-84.23   	-205.69   	 64.90   	 -35.61		  6.16   	  15.26		
-87.28   	-205.08   	 64.76   	 -30.52		  6.23   	  15.26		
-88.81   	-203.55   	 64.64   	 -35.61		  6.29   	  20.35		
-86.98   	-198.06   	 64.50   	 -30.52		  6.37   	  20.35		
-82.40   	-188.29   	 64.37   	 -35.61		  6.45   	  20.35		
-77.21   	-177.00   	 64.23   	 -35.61		  6.53   	  20.35		
-71.72   	-170.90   	 64.09   	 -35.61		  6.61   	  20.35		
-64.39   	-177.31   	 63.95   	 -30.52		  6.69   	  25.43		
-54.02   	-199.28   	 63.82   	 -35.61		  6.80   	  20.35		
-39.37   	-231.32   	 63.68   	 -35.61		  6.88   	  20.35		
-14.34   	-260.01   	 63.54   	 -35.61		  6.96   	  30.52		
 39.67   	-266.42   	 63.40   	 -35.61		  7.08   	  30.52		
148.62   	-232.85   	 63.26   	 -35.61		  7.20   	  35.61		
326.84   	-143.43   	 63.11   	 -35.61		  7.34   	  40.69		
546.26   	 18.01   	 62.97   	 -40.69		  7.51   	  45.78		
722.05   	257.87   	 62.81   	 -35.61		  7.69   	  50.86		
742.19   	553.89   	 62.67   	 -45.78		  7.89   	  55.95		
538.02   	839.54   	 62.48   	 -45.78		  8.12   	  61.04		
-311.89   	1048.28(R)	 62.30   	 -50.86		  8.36(E)	  55.95		
-659.79   	928.65   	 62.10   	 -50.86		  8.59   	  55.95		
-802.92   	735.17   	 61.89   	 -50.86		  8.81   	  50.86		
-749.51   	533.75   	 61.69   	 -50.86		  9.01   	  45.78		
-588.99   	336.91   	 61.49   	 -45.78		  9.20   	  40.69		
-419.01   	123.90   	 61.30   	 -45.78		  9.36   	  35.61		
-292.66   	-99.18   	 61.12   	 -45.78		  9.50   	  25.43		
-212.71   	-268.25   	 60.94   	 -45.78		  9.60   	  25.43		
-159.30   	-309.45   	 60.75   	 -35.61		  9.70   	  20.35		
-117.19   	-217.90   	 60.61   	 -35.61		  9.79   	  15.26		
-82.70   	-73.55   	 60.47   	 -35.61		  9.85   	  25.43		
-59.51   	 21.36   	 60.33   	 -30.52		  9.95   	  25.43		
-49.13   	 21.36   	 60.20   	 -30.52		 10.05   	  35.61		
-47.91   	-39.06   	 60.08   	 -25.43		 10.19   	  30.52		
-50.05   	-93.99   	 59.98   	 -20.35		 10.32   	  30.52		
