SAMPLE NUMBER:   5
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
141.91   	144.96   	 43.72   	 172.94		100.28   	1363.17		
141.60   	151.67   	 44.41   	   0.00		105.74   	   0.00		
141.60   	151.67   	 44.41   	 198.37		105.74   	1495.42		
141.91   	155.64   	 45.21   	   0.00		111.72   	   0.00		
141.91   	155.64   	 45.21   	 223.80		111.72   	 986.77		
143.13   	190.73   	 46.10   	 132.25		115.67   	 213.63		
141.30   	205.38   	 46.63   	 132.25		116.52   	  91.56		
136.72   	209.66   	 47.16   	 142.42		116.89   	  35.61		
129.09   	204.77   	 47.73   	 127.16		117.03   	  25.43		
118.10   	196.84   	 48.24   	 127.16		117.13   	  76.30		
104.37   	191.96   	 48.75   	 122.07		117.44   	 147.51		
 88.81   	192.57   	 49.24   	 101.73		118.03   	 198.37		
 71.72   	196.53   	 49.64   	  76.30		118.82   	 203.46		
 52.80   	199.28   	 49.95   	  66.12		119.63   	 147.51		
 32.96   	194.70   	 50.21   	  55.95		120.22   	  50.86		
 13.73   	180.36   	 50.44   	  50.86		120.43(S)	 -76.30		
 -2.75   	157.47   	 50.64   	  25.43		120.12   	-147.51		
-15.26   	130.31   	 50.74(S)	 -25.43		119.53   	-147.51		
-23.50   	104.06   	 50.64   	 -50.86		118.94   	-122.07		
-28.99   	 81.48   	 50.44   	 -55.95		118.45   	-106.82		
-33.57   	 62.26   	 50.21   	 -66.12		118.03   	 -96.64		
-38.45   	 44.86   	 49.95   	 -86.47		117.64   	 -50.86		
-43.03   	 27.47   	 49.60   	-132.25		117.44   	  15.26		
-46.08   	 10.99   	 49.07   	-183.11		117.50   	   5.09		
-46.69   	 -2.75   	 48.34   	-203.46		117.52   	 -76.30		
-45.78   	-11.90   	 47.53   	-223.80		117.21   	-152.59		
-44.86   	-18.01   	 46.63   	-254.32		116.60   	-162.77		
-44.25   	-22.28   	 45.62   	-300.10		115.95   	-162.77		
-44.56   	-26.86   	 44.41   	-340.79		115.30   	-193.29		
-44.86   	-31.74   	 43.05   	-381.48		114.53   	-228.89		
-44.56   	-36.01   	 41.53   	-417.09		113.61   	-208.54		
-43.64   	-38.15   	 39.86   	-457.78		112.78   	-122.07		
-42.72   	-39.06   	 38.03   	-503.56		112.29   	 -66.12		
-41.50   	-39.06   	 36.01   	-539.16		112.02   	 -91.56		
-39.98   	-37.84   	 33.86   	-579.86		111.66   	-127.16		
-38.15   	-36.62   	 31.54   	-600.20		111.15   	-157.68		
-36.32   	-35.71   	 29.14   	-595.11		110.52   	-183.11		
-34.48   	-35.10   	 26.75   	-595.11		109.79   	-223.80		
-32.96   	-35.40   	 24.37   	-600.20		108.89   	-279.75		
-31.13   	-36.01   	 21.97   	-605.29		107.77   	-320.45		
-29.30   	-35.71   	 19.55   	-600.20		106.49   	-325.53		
-27.77   	-34.48   	 17.15   	-590.03		105.19   	-305.19		
-26.25   	-32.04   	 14.79   	-564.60		103.97   	-289.93		
-24.72   	-29.30   	 12.53   	   0.00		102.81   	   0.00		
-24.72   	-29.30   	 12.53   	-1047.81		102.81   	-615.46		
-22.58   	-25.94   	  8.34   	   0.00		100.35   	   0.00		
-22.58   	-25.94   	  8.34   	-905.39		100.35   	-579.86		
-21.67   	-25.63   	  4.72   	   0.00		 98.03   	   0.00		
-21.67   	-25.63   	  4.72   	-666.32		 98.03   	-310.27		
-22.28   	-25.02   	  2.05   	   0.00		 96.78   	   0.00		
-22.28   	-25.02   	  2.05   	-376.40		 96.78   	 -10.17		
-23.80   	-25.63   	  0.55   	   0.00		 96.74   	   0.00		
-23.80   	-25.63   	  0.55   	-193.29		 96.74   	  55.95		
-25.33   	-27.16   	 -0.22   	   0.00		 96.97   	   0.00		
-25.33   	-27.16   	 -0.22   	 -71.21		 96.97   	-244.15		
-27.77   	-27.47   	 -0.51   	 -20.35		 95.99   	-203.46		
-29.30   	-27.16   	 -0.59   	  -5.09		 95.18   	-178.03		
-30.52   	-27.16   	 -0.61   	   0.00		 94.47   	-152.59		
-31.13   	-27.47   	 -0.61   	 -25.43		 93.86   	-162.77		
-31.74   	-28.38   	 -0.71   	 -66.12		 93.20   	-147.51		
-32.65   	-29.60   	 -0.98   	 -96.64		 92.61   	 -61.04		
-33.87   	-31.13   	 -1.36   	 -86.47		 92.37   	  20.35		
-35.10   	-32.35   	 -1.71   	 -30.52		 92.45   	  35.61		
-36.01   	-33.57   	 -1.83   	  -5.09		 92.59   	  25.43		
-36.32   	-34.18   	 -1.85   	 -10.17		 92.70   	  10.17		
-36.32   	-34.18   	 -1.89   	 -10.17		 92.74   	 -35.61		
-36.01   	-33.57   	 -1.93(D)	   5.09		 92.59   	 -71.21		
-36.32   	-32.96   	 -1.91   	  30.52		 92.31   	 -66.12		
-36.32   	-31.74   	 -1.79   	  81.38		 92.04   	 -40.69		
-36.01   	-29.60   	 -1.46   	 142.42		 91.88   	 -20.35		
-33.26   	-25.02   	 -0.90   	 208.54		 91.80   	  10.17		
-26.25   	-15.87   	 -0.06   	 254.32		 91.84   	  30.52		
-13.73   	 -0.92   	  0.96   	 259.41		 91.96   	  35.61		
  4.58   	 23.50   	  1.99   	 218.72		 92.11   	  35.61		
 26.25   	 60.73   	  2.87   	 193.29		 92.25   	  -5.09		
 48.22   	111.39   	  3.64   	 178.03		 92.23   	 -35.61		
 67.44   	169.68   	  4.35   	 183.11		 92.09   	 -35.61		
 83.31   	222.78   	  5.09   	 183.11		 91.94   	 -45.78		
 96.74   	259.70   	  5.82   	 162.77		 91.76   	 -61.04		
110.17   	278.93   	  6.47   	 132.25		 91.52   	 -76.30		
126.95   	290.53   	  7.00   	 106.82		 91.21   	 -71.21		
146.18   	304.26   	  7.43   	  86.47		 90.93   	 -30.52		
162.05   	317.99   	  7.77   	  86.47		 90.80   	  -5.09		
166.63   	315.55   	  8.12   	  76.30		 90.78   	 -20.35		
156.25   	283.51   	  8.42   	  61.04		 90.70   	 -35.61		
134.58   	223.39   	  8.67   	  35.61		 90.56   	 -20.35		
112.92   	153.50   	  8.81   	   5.09		 90.48   	   0.00		
 98.88   	 93.38   	  8.83   	 -10.17		 90.48   	  -5.09		
 91.25   	 50.35   	  8.79   	 -15.26		 90.46   	 -45.78		
 79.35   	 17.09   	  8.73   	  -5.09		 90.27   	 -86.47		
 54.63   	-15.26   	  8.71   	   0.00		 89.93   	 -76.30		
 17.09   	-48.83   	  8.71   	 -15.26		 89.62   	 -50.86		
-23.80   	-77.21   	  8.65   	 -40.69		 89.42   	 -55.95		
-55.85   	-94.30   	  8.48   	   0.00		 89.20   	   0.00		
-55.85   	-94.30   	  8.48   	 -86.47		 89.20   	-152.59		
-76.60   	-101.93   	  8.14   	   0.00		 88.59   	   0.00		
-76.60   	-101.93   	  8.14   	 -50.86		 88.59   	 -71.21		
-71.72   	-107.12   	  7.93   	   0.00		 88.30   	   0.00		
-71.72   	-107.12   	  7.93   	 -61.04		 88.30   	-111.90		
-72.63   	-114.14   	  7.69   	   0.00		 87.85   	   0.00		
-72.63   	-114.14   	  7.69   	 -25.43		 87.85   	-132.25		
-76.60   	-114.75   	  7.59   	   0.00		 87.32   	   0.00		
-76.60   	-114.75   	  7.59   	   5.09		 87.32   	-127.16		
-76.60   	-113.22   	  7.61   	   0.00		 86.82   	   0.00		
-76.60   	-113.22   	  7.61   	  40.69		 86.82   	-127.16		
-73.24   	-114.75   	  7.77   	  30.52		 86.31   	 -61.04		
-68.36   	-115.36   	  7.89   	  35.61		 86.06   	 -61.04		
-54.93   	-112.92   	  8.04   	  55.95		 85.82   	 -61.04		
-23.80   	-102.84   	  8.26   	  61.04		 85.57   	 -55.95		
 35.10   	-78.43   	  8.50   	  55.95		 85.35   	 -45.78		
124.82   	-24.72   	  8.73   	  76.30		 85.17   	 -45.78		
231.02   	 83.01   	  9.03   	  91.56		 84.98   	 -66.12		
311.28   	263.06   	  9.40   	  96.64		 84.72   	 -66.12		
294.80   	491.33   	  9.79   	  96.64		 84.46   	 -66.12		
115.36   	686.65   	 10.17   	 167.85		 84.19   	 -96.64		
-672.30   	613.10   	 10.84   	  86.47		 83.80   	 -40.69		
-1041.26   	300.29   	 11.19   	  91.56		 83.64   	 -45.78		
-1194.15   	-88.50   	 11.56   	  81.38		 83.46   	 -30.52		
-1079.10   	-432.74   	 11.88   	  76.30		 83.34   	 -30.52		
-773.01   	-651.25   	 12.19   	  71.21		 83.21   	 -35.61		
-424.80   	-715.64(R)	 12.47(E)	  45.78		 83.07   	 -45.78		
-161.13   	-638.12   	 12.66   	  35.61		 82.89   	 -55.95		
-28.38   	-464.17   	 12.80   	  20.35		 82.66   	 -61.04		
  3.97   	-265.81   	 12.88   	  35.61		 82.42   	 -61.04		
 -5.80   	-118.10   	 13.02   	  45.78		 82.18   	 -45.78		
-16.17   	-63.78   	 13.20   	  45.78		 81.99   	 -45.78		
-14.04   	-91.55   	 13.39   	  20.35		 81.81   	 -50.86		
 -5.19   	-147.40   	 13.47   	  -5.09		 81.61   	 -45.78		
  2.75   	-178.83   	 13.45   	  -5.09		 81.42   	 -40.69		
  6.41   	-170.29   	 13.43   	  15.26		 81.26   	 -25.43		
  6.71   	-142.82   	 13.49   	  66.12		 81.16   	 -10.17		
  6.10   	-123.29   	 13.75   	  96.64		 81.12   	 -35.61		
  7.32   	-121.77   	 14.14   	 101.73		 80.98   	 -45.78		
 10.68   	-130.62   	 14.55   	  96.64		 80.79   	 -50.86		
 14.34   	-138.24   	 14.93   	 132.25		 80.59   	 -55.95		
 16.78   	-139.47   	 15.46   	 198.37		 80.37   	 -55.95		
 17.40   	-135.50   	 16.26   	 208.54		 80.14   	 -61.04		
 17.70   	-130.00   	 17.09   	 152.59		 79.90   	 -66.12		
 18.62   	-126.04   	 17.70   	 122.07		 79.63   	 -50.86		
 19.84   	-124.21   	 18.19   	 528.99		 79.43   	-111.90		
 24.41   	-119.93   	 20.31   	 401.83		 78.98   	 -71.21		
 27.47   	-115.66   	 21.91   	   0.00		 78.70   	   0.00		
 27.47   	-115.66   	 21.91   	 717.19		 78.70   	 -76.30		
 32.04   	-105.59   	 24.78   	   0.00		 78.39   	   0.00		
 32.04   	-105.59   	 24.78   	 701.93		 78.39   	 -96.64		
 36.62   	-97.05   	 27.59   	   0.00		 78.01   	   0.00		
 36.62   	-97.05   	 27.59   	 935.91		 78.01   	-147.51		
 43.03   	-87.28   	 31.33   	   0.00		 77.42   	   0.00		
 43.03   	-87.28   	 31.33   	 890.13		 77.42   	 -86.47		
 47.61   	-78.43   	 34.89   	   0.00		 77.07   	   0.00		
 47.61   	-78.43   	 34.89   	1230.92		 77.07   	-111.90		
 52.49   	-70.19   	 39.82   	   0.00		 76.62   	   0.00		
 52.49   	-70.19   	 39.82   	1368.26		 76.62   	 -66.12		
 61.04   	-59.51   	 45.29   	 396.74		 76.36   	 -30.52		
 65.92   	-54.02   	 46.88   	 259.41		 76.24   	 -25.43		
 71.11   	-49.44   	 47.91   	 274.67		 76.13   	 -20.35		
 76.29   	-44.86   	 49.01   	 345.88		 76.05   	 -10.17		
 81.18   	-39.67   	 50.40   	 300.10		 76.01(D)	  15.26		
 85.45   	-32.35   	 51.60   	 147.51		 76.07   	  66.12		
 89.72   	-23.80   	 52.19   	  30.52		 76.34   	 147.51		
 93.99   	-14.95   	 52.31   	 -10.17		 76.93   	 269.58		
 99.49   	 -6.71   	 52.27   	  25.43		 78.01   	 457.78		
105.90   	  1.22   	 52.37   	  45.78		 79.84   	 681.58		
113.53   	  9.16   	 52.55   	 -10.17		 82.56   	 849.44		
121.15   	 18.01   	 52.51   	 -86.47		 85.96   	 905.39		
128.48   	 27.77   	 52.17   	-111.90		 89.58   	 849.44		
135.19   	 37.84   	 51.72   	 -96.64		 92.98   	 732.45		
141.91   	 47.91   	 51.33   	 -55.95		 95.91   	 544.25		
148.62   	 58.29   	 51.11   	 -35.61		 98.09   	 305.19		
155.64   	 68.97   	 50.97   	 -40.69		 99.31   	 116.99		
162.66   	 80.57   	 50.80   	 -45.78		 99.78   	  91.56		
169.37   	 92.16   	 50.62   	 -30.52		100.14   	 198.37		
175.17   	103.15   	 50.50   	   5.09		100.94   	 350.97		
178.83   	113.83   	 50.52   	  45.78		102.34   	 488.30		
181.27   	125.12   	 50.70   	  76.30		104.29   	 610.37		
182.50   	137.33   	 51.01   	  86.47		106.73   	 722.28		
184.02   	150.15   	 51.35   	  91.56		109.62   	 752.79		
186.16   	162.35   	 51.72   	 106.82		112.63   	 671.41		
188.29   	173.65   	 52.15   	 127.16		115.32   	 518.82		
189.82   	182.50   	 52.65   	 152.59		117.40   	 366.22		
189.82   	190.12   	 53.27   	 167.85		118.86   	 233.98		
187.99   	196.53   	 53.94   	 152.59		119.80   	 122.07		
183.41   	202.33   	 54.55   	 137.33		120.28   	  50.86		
176.39   	207.52   	 55.10   	 152.59		120.49   	  45.78		
165.41   	210.88   	 55.71   	 157.68		120.67   	  86.47		
150.15   	212.10   	 56.34   	 157.68		121.02   	 142.42		
130.62   	209.66   	 56.97   	 137.33		121.59   	 178.03		
108.03   	203.86   	 57.52   	 106.82		122.30   	 198.37		
 84.84   	194.70   	 57.94   	  91.56		123.09   	 147.51		
 62.56   	182.50   	 58.31   	  81.38		123.68   	  55.95		
 42.72   	168.46   	 58.64   	  76.30		123.91(S)	 -20.35		
 25.94   	152.89   	 58.94   	   0.00		123.82   	   0.00		
 25.94   	152.89   	 58.94   	  66.12		123.82   	-162.77		
  0.92   	115.66   	 59.21(S)	   0.00		123.17   	   0.00		
  0.92   	115.66   	 59.21   	 -40.69		123.17   	-259.41		
-15.56   	 73.55   	 59.04   	   0.00		122.14   	   0.00		
-15.56   	 73.55   	 59.04   	-132.25		122.14   	-132.25		
-26.25   	 36.32   	 58.51   	   0.00		121.61   	   0.00		
-26.25   	 36.32   	 58.51   	-239.06		121.61   	 -71.21		
-29.30   	  8.54   	 57.56   	   0.00		121.32   	   0.00		
-29.30   	  8.54   	 57.56   	-391.66		121.32   	-228.89		
-29.30   	 -9.77   	 55.99   	   0.00		120.41   	   0.00		
-29.30   	 -9.77   	 55.99   	-528.99		120.41   	-284.84		
-30.21   	-19.84   	 53.88   	-320.45		119.27   	-183.11		
-30.82   	-22.58   	 52.59   	-366.22		118.53   	-203.46		
-31.74   	-25.02   	 51.13   	-422.18		117.72   	-178.03		
-32.35   	-27.16   	 49.44   	-467.95		117.01   	-162.77		
-32.65   	-28.99   	 47.57   	-513.73		116.36   	-147.51		
-31.43   	-30.21   	 45.51   	-569.68		115.77   	-106.82		
-28.08   	-30.52   	 43.23   	-610.37		115.34   	-111.90		
-23.50   	-29.91   	 40.79   	-640.89		114.89   	-152.59		
-19.53   	-28.38   	 38.23   	-645.98		114.28   	-203.46		
-17.09   	-26.86   	 35.65   	-645.98		113.47   	-233.98		
-16.17   	-25.63   	 33.06   	-645.98		112.53   	-244.15		
-15.26   	-24.72   	 30.48   	-651.07		111.56   	-274.67		
-13.73   	-23.80   	 27.87   	-635.81		110.46   	-330.62		
-11.60   	-22.28   	 25.33   	-625.63		109.13   	-366.22		
-10.07   	-20.45   	 22.83   	-600.20		107.67   	-366.22		
 -9.16   	-18.92   	 20.43   	-574.77		106.21   	-356.05		
 -9.16   	-18.62   	 18.13   	-549.34		104.78   	-330.62		
 -8.54   	-18.92   	 15.93   	-534.08		103.46   	-305.19		
 -7.02   	-20.14   	 13.79   	-498.47		102.24   	-269.58		
 -4.88   	-21.36   	 11.80   	-452.69		101.16   	-193.29		
 -3.05   	-22.28   	  9.99   	-427.26		100.39   	-106.82		
 -2.14   	-22.58   	  8.28   	-386.57		 99.96   	 -45.78		
 -1.83   	-23.19   	  6.73   	-345.88		 99.78   	  -5.09		
 -1.83   	-23.50   	  5.35   	-310.27		 99.76   	  -5.09		
 -1.53   	-23.50   	  4.11   	-254.32		 99.74   	 -40.69		
 -1.53   	-23.50   	  3.09   	-193.29		 99.57   	 -86.47		
 -2.44   	-23.50   	  2.32   	-122.07		 99.23   	-132.25		
 -3.97   	-23.19   	  1.83   	 -40.69		 98.70   	-183.11		
 -6.10   	-23.19   	  1.67(D)	  35.61		 97.97   	-228.89		
 -8.24   	-23.19   	  1.81   	  76.30		 97.05   	-223.80		
 -9.77   	-23.19   	  2.12   	 106.82		 96.15   	-167.85		
-10.99   	-24.11   	  2.54   	 127.16		 95.48   	 -86.47		
-12.21   	-25.94   	  3.05   	 132.25		 95.14   	 -40.69		
-14.04   	-28.08   	  3.58   	 137.33		 94.97   	 -20.35		
-15.87   	-28.99   	  4.13   	 147.51		 94.89   	 -10.17		
-17.70   	-27.77   	  4.72   	 132.25		 94.85   	 -15.26		
-18.62   	-25.94   	  5.25   	 122.07		 94.79   	 -35.61		
-18.62   	-24.11   	  5.74   	  86.47		 94.65   	 -71.21		
-18.92   	-23.50   	  6.08   	   0.00		 94.36   	   0.00		
-18.92   	-23.50   	  6.08   	  30.52		 94.36   	-122.07		
-20.45   	-27.47   	  6.21   	   0.00		 93.88   	   0.00		
-20.45   	-27.47   	  6.21   	-162.77		 93.88   	 -76.30		
-22.28   	-31.43   	  5.55   	   0.00		 93.57   	   0.00		
-22.28   	-31.43   	  5.55   	-172.94		 93.57   	 -96.64		
-17.09   	-22.89   	  4.86   	   0.00		 93.18   	   0.00		
-17.09   	-22.89   	  4.86   	 -96.64		 93.18   	  55.95		
  9.16   	 18.01   	  4.48   	   0.00		 93.41   	   0.00		
  9.16   	 18.01   	  4.48   	 -30.52		 93.41   	  -5.09		
 57.37   	100.40   	  4.35   	   0.00		 93.39   	   0.00		
 57.37   	100.40   	  4.35   	  91.56		 93.39   	-137.33		
103.76   	209.05   	  4.72   	  61.04		 92.84   	 -91.56		
120.54   	253.60   	  4.96   	  55.95		 92.47   	 -71.21		
134.28   	280.76   	  5.19   	  55.95		 92.19   	 -71.21		
147.40   	293.27   	  5.41   	  50.86		 91.90   	 -61.04		
162.35   	301.51   	  5.62   	  66.12		 91.66   	 -30.52		
177.92   	314.03   	  5.88   	  81.38		 91.54   	   5.09		
189.21   	325.01   	  6.21   	  86.47		 91.56   	  10.17		
190.12   	318.60   	  6.55   	  86.47		 91.60   	 -35.61		
178.22   	281.98   	  6.90   	  81.38		 91.45   	 -66.12		
157.78   	219.73   	  7.22   	  76.30		 91.19   	 -66.12		
137.02   	150.15   	  7.53   	  71.21		 90.93   	 -35.61		
121.77   	 91.55   	  7.81   	  66.12		 90.78   	 -40.69		
109.25   	 47.61   	  8.08   	  55.95		 90.62   	 -76.30		
 91.25   	 10.68   	  8.30   	  40.69		 90.32   	-106.82		
 61.34   	-26.25   	  8.46   	  30.52		 89.89   	 -91.56		
 22.58   	-61.34   	  8.59   	  15.26		 89.52   	 -55.95		
-16.48   	-86.36   	  8.65   	   5.09		 89.30   	 -40.69		
-45.78   	-97.05   	  8.67   	   5.09		 89.13   	 -55.95		
-61.65   	-97.66   	  8.69   	  -5.09		 88.91   	 -66.12		
-67.14   	-97.35   	  8.67   	 -10.17		 88.65   	 -61.04		
-67.75   	-101.01   	  8.63   	 -20.35		 88.40   	 -50.86		
-67.44   	-107.73   	  8.55   	 -25.43		 88.20   	 -76.30		
-68.36   	-113.22   	  8.44   	 -15.26		 87.89   	 -86.47		
-70.50   	-114.75   	  8.38   	  -5.09		 87.55   	 -71.21		
-72.94   	-113.83   	  8.36   	  -5.09		 87.26   	 -40.69		
-74.46   	-113.22   	  8.34   	 -15.26		 87.10   	 -45.78		
-74.46   	-114.44   	  8.28   	 -10.17		 86.92   	 -55.95		
-73.55   	-117.19   	  8.24   	   0.00		 86.69   	 -76.30		
-72.63   	-119.63   	  8.24   	   5.09		 86.39   	 -76.30		
-71.72   	-120.24   	  8.26   	  25.43		 86.08   	 -61.04		
-68.36   	-118.10   	  8.36   	  35.61		 85.84   	 -55.95		
-56.15   	-111.39   	  8.50   	  30.52		 85.62   	 -66.12		
-24.72   	-97.05   	  8.63   	  35.61		 85.35   	 -66.12		
 37.23   	-68.36   	  8.77   	  25.43		 85.09   	 -55.95		
132.45   	 -8.85   	  8.87   	  30.52		 84.86   	 -50.86		
244.45   	107.12   	  8.99   	  35.61		 84.66   	 -55.95		
328.37   	295.10   	  9.14   	  45.78		 84.44   	 -71.21		
311.58   	522.46   	  9.32   	  61.04		 84.15   	 -76.30		
124.21   	700.68   	  9.56   	 172.94		 83.85   	-101.73		
-693.97   	552.98   	 10.25   	   0.00		 83.44   	   0.00		
-693.97   	552.98   	 10.25   	 198.37		 83.44   	 -61.04		
-1225.28   	-203.86   	 11.05   	   0.00		 83.19   	   0.00		
-1225.28   	-203.86   	 11.05   	 122.07		 83.19   	 -81.38		
-765.38   	-737.61(R)	 11.54(E)	   0.00		 82.87   	   0.00		
-765.38   	-737.61   	 11.54   	 106.82		 82.87   	-157.68		
-127.56   	-635.68   	 11.96   	   0.00		 82.24   	   0.00		
-127.56   	-635.68   	 11.96   	  61.04		 82.24   	 -96.64		
 17.40   	-226.14   	 12.21   	   0.00		 81.85   	   0.00		
 17.40   	-226.14   	 12.21   	  86.47		 81.85   	 -91.56		
-14.95   	-60.73   	 12.55   	  15.26		 81.48   	 -25.43		
 -9.46   	-99.49   	 12.61   	  -5.09		 81.38   	 -30.52		
  3.36   	-151.37   	 12.59   	  15.26		 81.26   	 -50.86		
 12.82   	-172.12   	 12.66   	  35.61		 81.06   	 -55.95		
 15.26   	-156.56   	 12.80   	  55.95		 80.83   	 -35.61		
 13.12   	-129.39   	 13.02   	  66.12		 80.69   	 -15.26		
 10.68   	-114.75   	 13.29   	  66.12		 80.63   	 -30.52		
 11.60   	-116.58   	 13.55   	  61.04		 80.51   	 -61.04		
 15.56   	-125.12   	 13.79   	  66.12		 80.26   	 -66.12		
 20.14   	-129.70   	 14.06   	  91.56		 80.00   	 -35.61		
 22.58   	-127.87   	 14.43   	 137.33		 79.86   	 -40.69		
 23.19   	-122.38   	 14.97   	 239.06		 79.69   	 -66.12		
 23.19   	-116.88   	 15.93   	 315.36		 79.43   	 -61.04		
 24.41   	-113.53   	 17.19   	 269.58		 79.19   	 -20.35		
 26.55   	-112.92   	 18.27   	 391.66		 79.10   	 -81.38		
 31.13   	-110.47   	 19.84   	 305.19		 78.78   	 -66.12		
 32.96   	-105.90   	 21.06   	 427.26		 78.51   	 -35.61		
 34.79   	-99.79   	 22.77   	 442.52		 78.37   	 -45.78		
 37.23   	-94.30   	 24.54   	 376.40		 78.19   	 -71.21		
 39.67   	-90.03   	 26.04   	 330.62		 77.90   	 -81.38		
 42.11   	-86.67   	 27.37   	 345.88		 77.58   	 -71.21		
 44.25   	-83.92   	 28.75   	 406.92		 77.29   	 -45.78		
 46.08   	-80.26   	 30.38   	 462.87		 77.11   	 -40.69		
 48.52   	-75.38   	 32.23   	 452.69		 76.95   	 -35.61		
 51.88   	-69.27   	 34.04   	 396.74		 76.81   	 -20.35		
 55.85   	-62.56   	 35.63   	 406.92		 76.72   	   0.00		
 59.81   	-56.15   	 37.25   	 539.16		 76.72   	 -20.35		
 62.56   	-50.35   	 39.41   	 737.54		 76.64   	 -45.78		
 65.00   	-45.17   	 42.36   	 783.31		 76.46   	 -55.95		
 67.14   	-40.28   	 45.49   	 549.34		 76.24   	 -50.86		
 70.19   	-35.40   	 47.69   	 249.24		 76.03   	 -45.78		
 73.85   	-30.52   	 48.69   	 122.07		 75.85   	 -35.61		
 78.74   	-24.72   	 49.18   	 188.20		 75.71(D)	  10.17		
 83.62   	-18.01   	 49.93   	 274.67		 75.75   	 157.68		
 88.81   	 -9.77   	 51.03   	 228.89		 76.38   	 330.62		
 94.30   	 -1.22   	 51.94   	  55.95		 77.70   	 483.21		
100.40   	  7.93   	 52.17   	 -81.38		 79.63   	 635.81		
106.81   	 16.48   	 51.84   	   0.00		 82.18   	   0.00		
106.81   	 16.48   	 51.84   	 -66.12		 82.18   	1678.53		
120.85   	 31.43   	 51.58   	   0.00		 88.89   	   0.00		
120.85   	 31.43   	 51.58   	  50.86		 88.89   	1795.52		
133.97   	 45.78   	 51.78   	   0.00		 96.07   	   0.00		
133.97   	 45.78   	 51.78   	-244.15		 96.07   	1012.20		
146.18   	 65.61   	 50.80   	   0.00		100.12   	   0.00		
146.18   	 65.61   	 50.80   	 -96.64		100.12   	 172.94		
158.39   	 90.33   	 50.42   	   0.00		100.81   	   0.00		
158.39   	 90.33   	 50.42   	  10.17		100.81   	 442.52		
167.24   	111.69   	 50.46   	   0.00		102.58   	   0.00		
167.24   	111.69   	 50.46   	 -35.61		102.58   	1108.85		
173.03   	134.28   	 50.32   	  40.69		107.02   	 727.36		
175.78   	147.40   	 50.48   	  86.47		109.93   	 798.57		
178.83   	160.83   	 50.82   	 106.82		113.12   	 757.88		
182.19   	173.34   	 51.25   	 111.90		116.15   	 595.11		
184.94   	184.33   	 51.70   	 106.82		118.53   	 406.92		
186.77   	193.18   	 52.13   	 132.25		120.16   	 254.32		
187.38   	200.20   	 52.65   	 157.68		121.18   	 132.25		
186.16   	206.60   	 53.29   	 157.68		121.71   	  61.04		
182.50   	212.10   	 53.92   	 137.33		121.95   	  50.86		
175.48   	216.37   	 54.47   	 127.16		122.16   	  96.64		
164.79   	219.12   	 54.97   	 147.51		122.54   	 162.77		
149.54   	219.42   	 55.56   	 152.59		123.19   	 193.29		
130.31   	216.98   	 56.17   	 132.25		123.97   	 167.85		
107.73   	211.79   	 56.70   	 106.82		124.64   	 147.51		
 84.23   	203.55   	 57.13   	  76.30		125.23   	 127.16		
 61.34   	191.96   	 57.44   	  61.04		125.74   	  61.04		
 40.59   	176.09   	 57.68   	  55.95		125.98(S)	 -40.69		
 22.89   	156.86   	 57.90   	  40.69		125.82   	-101.73		
  8.85   	135.50   	 58.07   	  15.26		125.41   	-132.25		
 -2.44   	113.53   	 58.13(S)	 -25.43		124.88   	-132.25		
-10.99   	 91.55   	 58.03   	 -50.86		124.35   	-127.16		
-17.40   	 70.80   	 57.82   	 -76.30		123.84   	 -96.64		
-22.58   	 51.57   	 57.52   	-101.73		123.46   	 -45.78		
-26.55   	 34.48   	 57.11   	-137.33		123.28   	 -25.43		
-29.60   	 20.75   	 56.56   	-167.85		123.17   	 -71.21		
-32.04   	  9.46   	 55.89   	-198.37		122.89   	-137.33		
-33.57   	  0.31   	 55.10   	-233.98		122.34   	-157.68		
-34.48   	 -7.32   	 54.16   	-269.58		121.71   	-152.59		
-35.71   	-14.04   	 53.08   	-310.27		121.10   	-178.03		
-36.93   	-19.53   	 51.84   	-361.14		120.39   	-203.46		
-38.15   	-23.19   	 50.40   	-396.74		119.57   	-193.29		
-38.76   	-25.63   	 48.81   	-447.61		118.80   	-152.59		
-38.45   	-27.16   	 47.02   	-488.30		118.19   	-116.99		
-37.54   	-27.77   	 45.07   	-539.16		117.72   	-101.73		
-35.71   	-27.47   	 42.91   	-590.03		117.31   	-137.33		
-32.96   	-26.25   	 40.55   	-635.81		116.76   	-172.94		
-29.60   	-24.41   	 38.01   	-651.07		116.07   	-188.20		
-26.86   	-23.19   	 35.40   	-666.32		115.32   	-193.29		
-24.72   	-23.50   	 32.74   	   0.00		114.55   	   0.00		
-24.72   	-23.50   	 32.74   	-1322.48		114.55   	-457.78		
-22.58   	-25.94   	 27.45   	   0.00		112.72   	   0.00		
-22.58   	-25.94   	 27.45   	-1210.58		112.72   	-625.63		
-18.31   	-24.41   	 22.60   	   0.00		110.21   	   0.00		
-18.31   	-24.41   	 22.60   	-1164.80		110.21   	-681.58		
-14.65   	-21.67   	 17.94   	   0.00		107.49   	   0.00		
