SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  AO     	  AO'		  RV     	  RV'		
101.83   	-127.16		 54.49   	-457.78		
101.32   	-137.33		 52.65   	-447.61		
100.77   	-142.42		 50.86   	-447.61		
100.20   	-147.51		 49.07   	-462.87		
 99.61   	-152.59		 47.22   	-503.56		
 99.00   	-152.59		 45.21   	-528.99		
 98.39   	-162.77		 43.09   	-544.25		
 97.74   	-162.77		 40.92   	-554.42		
 97.09   	-167.85		 38.70   	-564.60		
 96.42   	-178.03		 36.44   	-559.51		
 95.71   	-183.11		 34.20   	-564.60		
 94.97   	-188.20		 31.94   	-559.51		
 94.22   	-188.20		 29.70   	-544.25		
 93.47   	-193.29		 27.53   	-523.90		
 92.70   	-198.37		 25.43   	-498.47		
 91.90   	-203.46		 23.44   	-483.21		
 91.09   	-208.54		 21.51   	-457.78		
 90.25   	-208.54		 19.67   	-437.43		
 89.42   	-198.37		 17.92   	-417.09		
 88.63   	-193.29		 16.26   	-401.83		
 87.85   	-172.94		 14.65   	-376.40		
 87.16   	-167.85		 13.14   	-356.05		
 86.49   	-152.59		 11.72   	-340.79		
 85.88   	-137.33		 10.36   	-320.45		
 85.33   	-132.25		  9.07   	-305.19		
 84.80   	-116.99		  7.85   	-284.84		
 84.33   	-116.99		  6.71   	-264.50		
 83.87   	-106.82		  5.66   	-239.06		
 83.44   	-101.73		  4.70   	-218.72		
 83.03   	-101.73		  3.83   	-193.29		
 82.62   	 -96.64		  3.05   	-167.85		
 82.24   	 -91.56		  2.38   	-152.59		
 81.87   	 -91.56		  1.77   	-132.25		
 81.51   	 -86.47		  1.24   	-116.99		
 81.16   	 -86.47		  0.77   	-106.82		
 80.81   	 -76.30		  0.35   	 -96.64		
 80.51   	 -71.21		 -0.04   	 -76.30		
 80.22   	 -71.21		 -0.35   	 -50.86		
 79.94   	 -61.04		 -0.55   	 -25.43		
 79.69   	 -66.12		 -0.65   	  -5.09		
 79.43   	 -50.86		 -0.67   	  15.26		
 79.23   	 -50.86		 -0.61   	  15.26		
 79.02   	 -45.78		 -0.55   	  25.43		
 78.84   	 -35.61		 -0.45   	  20.35		
 78.70   	 -30.52		 -0.37   	  15.26		
 78.58   	 -25.43		 -0.31   	  10.17		
 78.47   	 -25.43		 -0.26   	   0.00		
 78.37   	 -20.35		 -0.26   	 -10.17		
 78.29   	 -15.26		 -0.31   	 -15.26		
 78.23   	 -15.26		 -0.37   	 -15.26		
 78.17   	 -10.17		 -0.43   	 -20.35		
 78.13   	 -10.17		 -0.51   	 -20.35		
 78.09   	  -5.09		 -0.59   	 -20.35		
 78.07   	  -5.09		 -0.67   	 -15.26		
 78.05   	  -5.09		 -0.73   	  -5.09		
 78.03   	   0.00		 -0.75(D)	  10.17		
 78.03   	  -5.09		 -0.71   	  20.35		
 78.01   	   0.00		 -0.63   	  30.52		
 78.01   	   0.00		 -0.51   	  45.78		
 78.01   	   0.00		 -0.33   	  45.78		
 78.01   	   0.00		 -0.14   	  55.95		
 78.01   	   0.00		  0.08   	  50.86		
 78.01   	  -5.09		  0.28   	  55.95		
 77.99   	  -5.09		  0.51   	  50.86		
 77.97   	 -10.17		  0.71   	  45.78		
 77.92   	 -10.17		  0.90   	  45.78		
 77.88   	 -10.17		  1.08   	  35.61		
 77.84   	 -15.26		  1.22   	  35.61		
 77.78   	 -15.26		  1.36   	  25.43		
 77.72   	 -20.35		  1.46   	  20.35		
 77.64   	 -25.43		  1.55   	  10.17		
 77.54   	 -25.43		  1.59   	   0.00		
 77.44   	 -25.43		  1.59   	   0.00		
 77.33   	 -25.43		  1.59   	 -10.17		
 77.23   	 -30.52		  1.55   	 -15.26		
 77.11   	 -35.61		  1.49   	 -10.17		
 76.97   	 -40.69		  1.44   	 -10.17		
 76.81   	 -40.69		  1.40   	   0.00		
 76.64   	 -40.69		  1.40   	   0.00		
 76.48   	 -45.78		  1.40   	  15.26		
 76.30   	 -40.69		  1.46   	  15.26		
 76.13   	 -40.69		  1.53   	  25.43		
 75.97   	 -40.69		  1.63   	  25.43		
 75.81   	 -45.78		  1.73   	  30.52		
 75.63   	 -40.69		  1.85   	  25.43		
 75.46   	 -45.78		  1.95   	  25.43		
 75.28   	 -40.69		  2.05   	  15.26		
 75.12   	 -45.78		  2.12   	  10.17		
 74.93   	 -40.69		  2.16   	   0.00		
 74.77   	 -40.69		  2.16   	   0.00		
 74.61   	 -40.69		  2.16   	  -5.09		
 74.45   	 -40.69		  2.14   	 -15.26		
 74.28   	 -40.69		  2.08   	 -10.17		
 74.12   	 -45.78		  2.03   	 -15.26		
 73.94   	 -40.69		  1.97   	 -10.17		
 73.77   	 -40.69		  1.93   	  -5.09		
 73.61   	 -45.78		  1.91   	   5.09		
 73.43   	 -45.78		  1.93(E)	  15.26		
 73.24   	 -45.78		  1.99   	  35.61		
 73.06   	 -50.86		  2.14   	  66.12		
 72.86   	 -50.86		  2.40   	  76.30		
 72.65   	 -45.78		  2.71   	  81.38		
 72.47   	 -50.86		  3.03   	  86.47		
 72.27   	 -45.78		  3.38   	  86.47		
 72.09   	 -45.78		  3.72   	  76.30		
 71.90   	 -45.78		  4.03   	  76.30		
 71.72   	 -40.69		  4.33   	  71.21		
 71.56   	 -35.61		  4.62   	  66.12		
 71.41   	 -40.69		  4.88   	  61.04		
 71.25   	 -40.69		  5.13   	  66.12		
 71.09   	 -40.69		  5.39   	  71.21		
 70.93   	 -40.69		  5.68   	  81.38		
 70.76   	 -40.69		  6.00   	 106.82		
 70.60   	 -35.61		  6.43   	 142.42		
 70.46   	 -35.61		  7.00   	 193.29		
 70.32   	 -35.61		  7.77   	 218.72		
 70.17   	 -35.61		  8.65   	 264.50		
 70.03   	 -30.52		  9.70   	 320.45		
 69.91   	 -30.52		 10.99   	 305.19		
 69.79   	 -30.52		 12.21   	 295.01		
 69.66   	 -25.43		 13.39   	 315.36		
 69.56   	 -25.43		 14.65   	 310.27		
 69.46   	 -30.52		 15.89   	 330.62		
 69.34   	 -30.52		 17.21   	 361.14		
 69.22   	 -45.78		 18.66   	 401.83		
 69.03   	 -66.12		 20.26   	 422.18		
 68.77   	 -55.95		 21.95   	 442.52		
 68.55   	 -35.61		 23.72   	 457.78		
 68.40   	   0.00		 25.55   	 488.30		
 68.40   	  10.17		 27.51   	 498.47		
 68.44   	  -5.09		 29.50   	 503.56		
 68.42   	 -30.52		 31.52   	 493.39		
 68.30   	 -45.78		 33.49   	 467.95		
 68.12   	 -45.78		 35.36   	 432.35		
 67.93   	 -20.35		 37.09   	 396.74		
 67.85   	 -15.26		 38.68   	 345.88		
 67.79   	 -10.17		 40.06   	 289.93		
 67.75   	 -15.26		 41.22   	 244.15		
 67.69   	 -30.52		 42.20   	 198.37		
 67.57   	 -30.52		 42.99   	 167.85		
 67.45   	 -25.43		 43.66   	 137.33		
 67.34   	 -15.26		 44.21   	 122.07		
 67.28   	 -10.17		 44.70   	 111.90		
 67.24   	 -15.26		 45.15   	 116.99		
 67.18   	 -15.26		 45.62   	 122.07		
 67.12   	 -15.26		 46.10   	 132.25		
 67.06   	 -15.26		 46.63   	 137.33		
 67.00   	 -15.26		 47.18   	 147.51		
 66.94   	 -15.26		 47.77   	 157.68		
 66.88   	 -10.17		 48.40   	 162.77		
 66.84(D)	   0.00		 49.05   	 162.77		
 66.84   	  20.35		 49.70   	 162.77		
 66.92   	  50.86		 50.36   	 162.77		
 67.12   	  86.47		 51.01   	 157.68		
 67.47   	 142.42		 51.64   	 152.59		
 68.04   	 203.46		 52.25   	 142.42		
 68.85   	 279.75		 52.82   	 137.33		
 69.97   	 345.88		 53.37   	 132.25		
 71.35   	 401.83		 53.90   	 127.16		
 72.96   	 427.26		 54.40   	 122.07		
 74.67   	 432.35		 54.89   	 122.07		
 76.40   	 422.18		 55.38   	 122.07		
 78.09   	 406.92		 55.87   	 122.07		
 79.71   	 396.74		 56.36   	 116.99		
 81.30   	 391.66		 56.83   	 122.07		
 82.87   	 391.66		 57.31   	 116.99		
 84.44   	 391.66		 57.78   	 111.90		
 86.00   	 391.66		 58.23   	 111.90		
 87.57   	 386.57		 58.68   	 106.82		
 89.11   	 376.40		 59.10   	 106.82		
 90.62   	 376.40		 59.53   	 101.73		
 92.13   	 371.31		 59.94   	  96.64		
 93.61   	 366.22		 60.33   	  86.47		
 95.08   	 361.14		 60.67   	  81.38		
 96.52   	 350.97		 61.00   	  76.30		
 97.92   	 340.79		 61.30   	  66.12		
 99.29   	 330.62		 61.57   	  55.95		
100.61   	 325.53		 61.79   	  55.95		
101.91   	 315.36		 62.01   	  45.78		
103.17   	 295.01		 62.20   	  35.61		
104.35   	 269.58		 62.34   	  35.61		
105.43   	 244.15		 62.48   	  30.52		
106.41   	 213.63		 62.60   	  25.43		
107.26   	 188.20		 62.71   	  20.35		
108.02   	 162.77		 62.79   	  10.17		
108.67   	 142.42		 62.83   	   5.09		
109.24   	 106.82		 62.85(S)	  -5.09		
109.66   	  61.04		 62.83   	 -15.26		
109.91   	  15.26		 62.77   	 -25.43		
109.97(S)	 -15.26		 62.67   	 -30.52		
109.91   	  -5.09		 62.54   	 -40.69		
109.89   	  10.17		 62.38   	 -55.95		
109.93   	   5.09		 62.16   	 -66.12		
109.95   	 -30.52		 61.89   	 -81.38		
109.83   	 -71.21		 61.57   	-101.73		
109.54   	-101.73		 61.16   	-132.25		
109.13   	-111.90		 60.63   	-157.68		
108.69   	-106.82		 60.00   	-193.29		
108.26   	-106.82		 59.23   	-239.06		
107.83   	-116.99		 58.27   	-284.84		
107.36   	-122.07		 57.13   	-345.88		
106.88   	-137.33		 55.75   	-401.83		
106.33   	-137.33		 54.14   	-473.04		
105.78   	-142.42		 52.25   	-528.99		
105.21   	-137.33		 50.13   	-549.34		
104.66   	-137.33		 47.93   	-584.94		
104.11   	-132.25		 45.59   	-610.37		
103.58   	-132.25		 43.15   	-630.72		
103.05   	-137.33		 40.63   	-666.32		
102.50   	-147.51		 37.97   	-671.41		
101.91   	-142.42		 35.28   	-661.24		
101.34   	-147.51		 32.63   	-635.81		
100.75   	-142.42		 30.09   	-610.37		
100.18   	-147.51		 27.65   	-564.60		
 99.59   	-152.59		 25.39   	-518.82		
 98.98   	-167.85		 23.32   	-478.13		
 98.31   	-178.03		 21.40   	-442.52		
 97.60   	-188.20		 19.63   	-412.00		
 96.85   	-193.29		 17.99   	-391.66		
 96.07   	-188.20		 16.42   	-381.48		
 95.32   	-193.29		 14.89   	-371.31		
 94.55   	-193.29		 13.41   	-361.14		
 93.77   	-198.37		 11.96   	-356.05		
 92.98   	-198.37		 10.54   	-350.97		
 92.19   	-193.29		  9.14   	-335.71		
 91.41   	-183.11		  7.79   	-325.53		
 90.68   	-172.94		  6.49   	-305.19		
 89.99   	-157.68		  5.27   	-279.75		
 89.36   	-147.51		  4.15   	-254.32		
 88.77   	-137.33		  3.13   	-228.89		
 88.22   	-132.25		  2.22   	-198.37		
 87.69   	-127.16		  1.42   	-162.77		
 87.18   	-116.99		  0.77   	-137.33		
 86.71   	-116.99		  0.22   	-106.82		
 86.25   	-106.82		 -0.20   	 -81.38		
 85.82   	 -96.64		 -0.53   	 -61.04		
 85.43   	 -96.64		 -0.77   	 -40.69		
 85.05   	 -96.64		 -0.94   	 -30.52		
 84.66   	 -91.56		 -1.06   	 -25.43		
 84.29   	 -86.47		 -1.16   	 -10.17		
 83.95   	 -86.47		 -1.20(D)	   0.00		
 83.60   	 -76.30		 -1.20   	   5.09		
 83.30   	 -71.21		 -1.18   	  15.26		
 83.01   	 -61.04		 -1.12   	  20.35		
 82.77   	 -66.12		 -1.04   	  25.43		
 82.50   	 -55.95		 -0.94   	  30.52		
 82.28   	 -55.95		 -0.81   	  25.43		
 82.05   	 -45.78		 -0.71   	  25.43		
 81.87   	 -40.69		 -0.61   	  15.26		
 81.71   	 -35.61		 -0.55   	   0.00		
 81.57   	 -30.52		 -0.55   	 -10.17		
 81.44   	 -25.43		 -0.59   	 -20.35		
 81.34   	 -20.35		 -0.67   	 -15.26		
 81.26   	 -20.35		 -0.73   	 -15.26		
 81.18   	 -15.26		 -0.79   	   0.00		
 81.12   	 -20.35		 -0.79   	  15.26		
 81.04   	 -10.17		 -0.73   	  25.43		
 81.00   	 -10.17		 -0.63   	  40.69		
 80.96   	 -10.17		 -0.47   	  50.86		
 80.92   	  -5.09		 -0.26   	  55.95		
 80.89   	  -5.09		 -0.04   	  61.04		
 80.87   	 -10.17		  0.20   	  61.04		
 80.83   	 -10.17		  0.45   	  55.95		
 80.79   	 -15.26		  0.67   	  50.86		
 80.73   	 -10.17		  0.87   	  45.78		
 80.69   	  -5.09		  1.06   	  45.78		
 80.67   	 -10.17		  1.24   	  35.61		
 80.63   	 -10.17		  1.38   	  35.61		
 80.59   	 -10.17		  1.53   	  30.52		
 80.55   	 -15.26		  1.65   	  30.52		
 80.49   	 -20.35		  1.77   	  20.35		
 80.41   	 -20.35		  1.85   	  25.43		
 80.33   	 -20.35		  1.95   	  15.26		
 80.24   	 -20.35		  2.01   	  10.17		
 80.16   	 -20.35		  2.05   	  10.17		
 80.08   	 -30.52		  2.10   	  10.17		
 79.96   	 -30.52		  2.14   	   5.09		
 79.84   	 -30.52		  2.16   	   5.09		
 79.71   	 -35.61		  2.18   	   0.00		
 79.57   	 -35.61		  2.18   	   5.09		
 79.43   	 -35.61		  2.20   	   5.09		
 79.29   	 -35.61		  2.22   	   0.00		
 79.15   	 -35.61		  2.22   	   0.00		
 79.00   	 -40.69		  2.22(E)	   5.09		
 78.84   	 -40.69		  2.24   	   5.09		
 78.68   	 -45.78		  2.26   	  10.17		
 78.49   	 -50.86		  2.30   	  10.17		
 78.29   	 -45.78		  2.34   	  15.26		
 78.11   	 -40.69		  2.40   	  15.26		
 77.94   	 -40.69		  2.46   	  15.26		
 77.78   	 -45.78		  2.52   	  15.26		
 77.60   	 -45.78		  2.58   	  15.26		
 77.42   	 -45.78		  2.64   	  10.17		
 77.23   	 -50.86		  2.69   	  10.17		
 77.03   	 -45.78		  2.73   	  10.17		
 76.85   	 -45.78		  2.77   	  15.26		
 76.66   	 -40.69		  2.83   	  20.35		
 76.50   	 -45.78		  2.91   	  25.43		
 76.32   	 -45.78		  3.01   	  35.61		
 76.13   	 -50.86		  3.15   	  66.12		
 75.93   	 -50.86		  3.42   	  76.30		
 75.73   	 -50.86		  3.72   	  86.47		
 75.52   	 -45.78		  4.07   	  91.56		
 75.34   	 -45.78		  4.44   	  86.47		
 75.16   	 -45.78		  4.78   	  86.47		
 74.97   	 -50.86		  5.13   	  86.47		
 74.77   	 -45.78		  5.47   	  76.30		
 74.59   	 -45.78		  5.78   	  76.30		
 74.40   	 -45.78		  6.08   	  71.21		
 74.22   	 -45.78		  6.37   	  66.12		
 74.04   	 -40.69		  6.63   	  71.21		
 73.88   	 -40.69		  6.92   	  76.30		
 73.71   	 -40.69		  7.22   	 101.73		
 73.55   	 -40.69		  7.63   	 137.33		
 73.39   	 -40.69		  8.18   	 172.94		
 73.22   	 -30.52		  8.87   	 198.37		
 73.10   	 -35.61		  9.66   	 259.41		
 72.96   	 -30.52		 10.70   	 295.01		
 72.84   	 -30.52		 11.88   	 274.67		
 72.72   	 -25.43		 12.98   	 295.01		
 72.61   	 -30.52		 14.16   	 325.53		
 72.49   	 -30.52		 15.46   	 345.88		
 72.37   	 -25.43		 16.85   	 396.74		
 72.27   	 -30.52		 18.43   	 406.92		
 72.15   	 -30.52		 20.06   	 447.61		
 72.02   	 -30.52		 21.85   	 457.78		
 71.90   	 -30.52		 23.68   	 457.78		
 71.78   	 -25.43		 25.51   	 478.13		
 71.68   	 -35.61		 27.43   	 493.39		
 71.54   	 -30.52		 29.40   	 488.30		
 71.41   	 -30.52		 31.35   	 467.95		
 71.29   	 -30.52		 33.22   	 447.61		
 71.17   	 -30.52		 35.02   	 417.09		
 71.05   	 -30.52		 36.68   	 386.57		
 70.93   	 -35.61		 38.23   	 356.05		
 70.78   	 -30.52		 39.65   	 325.53		
 70.66   	 -35.61		 40.96   	 284.84		
 70.52   	 -30.52		 42.10   	 249.24		
 70.40   	 -30.52		 43.09   	 213.63		
 70.27   	 -25.43		 43.95   	 188.20		
 70.17   	 -25.43		 44.70   	 157.68		
 70.07   	 -25.43		 45.33   	 147.51		
 69.97   	 -25.43		 45.92   	 137.33		
 69.87   	 -30.52		 46.47   	 127.16		
 69.75   	 -25.43		 46.98   	 132.25		
 69.64   	 -30.52		 47.51   	 132.25		
 69.52   	 -25.43		 48.04   	 137.33		
 69.42   	 -20.35		 48.59   	 137.33		
 69.34   	 -20.35		 49.14   	 142.42		
 69.26   	 -10.17		 49.70   	 147.51		
 69.22(D)	   0.00		 50.29   	 152.59		
 69.22   	  15.26		 50.91   	 157.68		
 69.28   	  40.69		 51.54   	 157.68		
 69.44   	  86.47		 52.17   	 157.68		
 69.79   	 142.42		 52.80   	 157.68		
 70.36   	 213.63		 53.43   	 157.68		
 71.21   	 284.84		 54.06   	 142.42		
 72.35   	 356.05		 54.63   	 142.42		
 73.77   	 401.83		 55.20   	 132.25		
 75.38   	 427.26		 55.73   	 132.25		
 77.09   	 437.43		 56.26   	 127.16		
 78.84   	 432.35		 56.76   	 122.07		
 80.57   	 412.00		 57.25   	 127.16		
 82.22   	 401.83		 57.76   	 122.07		
 83.82   	 396.74		 58.25   	 122.07		
 85.41   	 396.74		 58.74   	 116.99		
 87.00   	 391.66		 59.21   	 116.99		
 88.57   	 391.66		 59.67   	 116.99		
 90.13   	 386.57		 60.14   	 106.82		
 91.68   	 386.57		 60.57   	 106.82		
 93.22   	 371.31		 61.00   	 106.82		
 94.71   	 361.14		 61.42   	  96.64		
 96.15   	 350.97		 61.81   	  91.56		
 97.56   	 345.88		 62.18   	  86.47		
 98.94   	 340.79		 62.52   	  76.30		
100.30   	 330.62		 62.83   	  71.21		
101.63   	 320.45		 63.11   	  55.95		
102.91   	 305.19		 63.34   	  50.86		
104.13   	 284.84		 63.54   	  35.61		
105.27   	 269.58		 63.68   	  30.52		
106.35   	 249.24		 63.80   	  25.43		
107.34   	 233.98		 63.91   	  20.35		
108.28   	 208.54		 63.99   	  10.17		
109.11   	 172.94		 64.03   	  10.17		
109.81   	 142.42		 64.07(S)	   0.00		
110.38   	 106.82		 64.07   	 -10.17		
110.80   	  71.21		 64.03   	 -10.17		
111.09   	  35.61		 63.99   	 -20.35		
111.23(S)	  -5.09		 63.91   	 -30.52		
111.21   	 -25.43		 63.78   	 -30.52		
111.11   	 -25.43		 63.66   	 -45.78		
111.01   	 -20.35		 63.48   	 -61.04		
110.93   	 -30.52		 63.23   	 -66.12		
110.80   	 -50.86		 62.97   	 -86.47		
110.60   	 -81.38		 62.62   	-106.82		
110.27   	 -96.64		 62.20   	-132.25		
109.89   	-106.82		 61.67   	-167.85		
109.46   	-101.73		 61.00   	-208.54		
109.05   	-106.82		 60.16   	-254.32		
108.63   	-116.99		 59.15   	-305.19		
108.16   	-127.16		 57.92   	-366.22		
107.65   	-132.25		 56.46   	-437.43		
107.12   	-137.33		 54.71   	-503.56		
106.57   	-142.42		 52.70   	-528.99		
106.00   	-137.33		 50.58   	-559.51		
105.45   	-137.33		 48.34   	-590.03		
104.90   	-137.33		 45.98   	-610.37		
104.35   	-152.59		 43.54   	-645.98		
103.74   	-147.51		 40.96   	-671.41		
103.15   	-157.68		 38.27   	-666.32		
102.52   	-157.68		 35.61   	-656.15		
101.89   	-157.68		 32.98   	-625.63		
101.26   	-162.77		 30.48   	-595.11		
100.61   	-162.77		 28.10   	-554.42		
 99.96   	-152.59		 25.88   	-508.65		
 99.35   	-162.77		 23.85   	-467.95		
 98.70   	-172.94		 21.97   	-432.35		
 98.01   	-193.29		 20.24   	-401.83		
 97.23   	-193.29		 18.64   	-386.57		
 96.46   	-203.46		 17.09   	-371.31		
 95.65   	-208.54		 15.61   	-361.14		
 94.81   	-208.54		 14.16   	-361.14		
 93.98   	-213.63		 12.72   	-356.05		
 93.12   	-203.46		 11.29   	-350.97		
 92.31   	-198.37		  9.89   	-345.88		
 91.52   	-183.11		  8.50   	-330.62		
 90.78   	-172.94		  7.18   	-320.45		
 90.09   	-157.68		  5.90   	-289.93		
 89.46   	-152.59		  4.74   	-264.50		
 88.85   	-142.42		  3.68   	-228.89		
 88.28   	-132.25		  2.77   	-198.37		
 87.75   	-127.16		  1.97   	-157.68		
 87.24   	-116.99		  1.34   	-127.16		
 86.77   	-111.90		  0.83   	 -91.56		
 86.33   	-106.82		  0.47   	 -71.21		
 85.90   	-101.73		  0.18   	 -50.86		
 85.49   	 -96.64		 -0.02   	 -40.69		
 85.11   	 -96.64		 -0.18   	 -30.52		
 84.72   	 -91.56		 -0.31   	 -25.43		
 84.35   	 -81.38		 -0.41   	 -20.35		
 84.03   	 -81.38		 -0.49   	 -15.26		
 83.70   	 -76.30		 -0.55   	 -10.17		
 83.40   	 -71.21		 -0.59   	  -5.09		
 83.11   	 -71.21		 -0.61(D)	   0.00		
 82.83   	 -66.12		 -0.61   	  15.26		
 82.56   	 -61.04		 -0.55   	  15.26		
 82.32   	 -50.86		 -0.49   	  30.52		
 82.12   	 -45.78		 -0.37   	  35.61		
 81.93   	 -45.78		 -0.22   	  30.52		
 81.75   	 -40.69		 -0.10   	  35.61		
 81.59   	 -40.69		  0.04   	  25.43		
 81.42   	 -35.61		  0.14   	  10.17		
 81.28   	 -25.43		  0.18   	 -10.17		
 81.18   	 -25.43		  0.14   	 -20.35		
 81.08   	 -20.35		  0.06   	 -25.43		
