SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
-34.18   	-89.11   	 54.77   	 -55.95		  3.52   	   0.00		
-27.16   	-79.65   	 54.55   	 -50.86		  3.52   	  55.95		
-16.78   	-67.44   	 54.34   	 -66.12		  3.74   	  66.12		
 -4.88   	-54.02   	 54.08   	 -81.38		  4.01   	  20.35		
  5.19   	-42.72   	 53.75   	 -76.30		  4.09   	  50.86		
  7.32   	-39.67   	 53.45   	 -71.21		  4.29   	 111.90		
 -2.75   	-49.13   	 53.16   	 -81.38		  4.74   	  86.47		
-25.33   	-70.50   	 52.84   	 -81.38		  5.09   	  40.69		
-53.71   	-97.66   	 52.51   	 -76.30		  5.25   	  91.56		
-77.82   	-120.54   	 52.21   	 -55.95		  5.62   	 122.07		
-89.11   	-131.23   	 51.98   	 -55.95		  6.10   	  76.30		
-82.40   	-124.51   	 51.76   	 -55.95		  6.41   	  30.52		
-57.98   	-100.40   	 51.54   	 -40.69		  6.53   	  35.61		
-26.25   	-68.05   	 51.37   	 -25.43		  6.67   	  61.04		
 -5.19   	-44.56   	 51.27   	 -30.52		  6.92   	  25.43		
-10.07   	-46.39   	 51.15   	 -30.52		  7.02   	 -25.43		
-46.08   	-78.13   	 51.03   	 -20.35		  6.92   	 -15.26		
-97.35   	-124.82   	 50.95   	 -15.26		  6.86   	   0.00		
-135.50   	-157.17   	 50.88   	 -30.52		  6.86   	 -55.95		
-141.91   	-155.33   	 50.76   	 -45.78		  6.63   	 -81.38		
-120.24   	-121.77   	 50.58   	 -25.43		  6.31   	 -25.43		
-90.03   	-77.51   	 50.48   	 -30.52		  6.21   	 -40.69		
-69.58   	-41.81   	 50.36   	 -45.78		  6.04   	 -86.47		
-61.95   	-19.53   	 50.17   	 -45.78		  5.70   	 -25.43		
-56.46   	 -2.44   	 49.99   	 -35.61		  5.60   	  20.35		
-44.86   	 16.17   	 49.85   	 -35.61		  5.68   	 -20.35		
-28.08   	 31.74   	 49.70   	 -45.78		  5.60   	 -20.35		
-14.34   	 31.74   	 49.52   	 -50.86		  5.51   	  35.61		
-10.07   	  9.16   	 49.32   	 -35.61		  5.66   	  76.30		
-15.26   	-30.82   	 49.18   	 -35.61		  5.96   	  55.95		
-25.63   	-73.24   	 49.03   	 -45.78		  6.19   	  15.26		
-38.15   	-106.20   	 48.85   	 -40.69		  6.25   	  71.21		
-52.80   	-126.34   	 48.69   	 -25.43		  6.53   	 122.07		
-69.27   	-138.85   	 48.59   	 -20.35		  7.02   	  71.21		
-85.45   	-148.93   	 48.50   	 -25.43		  7.30   	  61.04		
-96.44   	-157.47   	 48.40   	 -25.43		  7.55   	  86.47		
-100.10   	-162.66   	 48.30   	 -40.69		  7.89   	  45.78		
-97.96   	-162.96   	 48.14   	 -30.52		  8.08   	  30.52		
-94.60   	-160.52   	 48.02   	 -25.43		  8.20   	  61.04		
-94.30   	-159.30   	 47.91   	 -35.61		  8.44   	  10.17		
-97.66   	-161.44   	 47.77   	 -35.61		  8.48   	 -10.17		
-101.01   	-164.18   	 47.63   	 -30.52		  8.44   	  45.78		
-101.62   	-164.49   	 47.51   	 -40.69		  8.63   	  10.17		
-98.88   	-161.74   	 47.34   	 -35.61		  8.67   	 -45.78		
-94.91   	-157.17   	 47.20   	 -25.43		  8.48   	   5.09		
-91.86   	-153.20   	 47.10   	 -35.61		  8.50   	  15.26		
-91.55   	-151.67   	 46.96   	 -40.69		  8.57   	 -25.43		
-93.08   	-155.03   	 46.80   	 -25.43		  8.46   	   0.00		
-95.21   	-169.07   	 46.69   	 -30.52		  8.46   	  -5.09		
-94.91   	-200.81   	 46.57   	 -30.52		  8.44   	 -25.43		
-83.31   	-250.85   	 46.45   	 -30.52		  8.34   	   5.09		
-45.17   	-306.70   	 46.33   	 -20.35		  8.36(E)	  10.17		
 31.74   	-331.42   	 46.25   	 -15.26		  8.40   	  15.26		
141.91   	-260.31   	 46.18   	 -20.35		  8.46   	  10.17		
250.24   	-18.92   	 46.10   	 -40.69		  8.50   	   0.00		
290.22   	425.42   	 45.94   	 -20.35		  8.50   	  25.43		
194.40   	1000.37   	 45.86   	 -25.43		  8.61   	  40.69		
-43.95   	1509.09(R)	 45.76   	 -45.78		  8.77   	   0.00		
-579.53   	1484.38   	 45.57   	 -20.35		  8.77   	  61.04		
-615.54   	916.14   	 45.49   	 -20.35		  9.01   	  20.35		
-438.23   	285.03   	 45.41   	 -20.35		  9.09   	   0.00		
-151.98   	-121.77   	 45.33   	 -25.43		  9.09   	  25.43		
 88.81   	-194.09   	 45.23   	 -25.43		  9.20   	  15.26		
183.11   	-41.81   	 45.13   	 -30.52		  9.26   	  25.43		
139.47   	130.62   	 45.00   	 -25.43		  9.36   	  45.78		
 43.33   	183.72   	 44.90   	 -35.61		  9.54   	  55.95		
-16.78   	118.71   	 44.76   	 -25.43		  9.77   	  86.47		
-10.68   	 23.80   	 44.66   	 -20.35		 10.11   	 116.99		
 33.87   	-21.97   	 44.58   	 -25.43		 10.58   	 157.68		
 74.16   	 -6.10   	 44.48   	 -20.35		 11.21   	 208.54		
 89.72   	 35.71   	 44.39   	 -15.26		 12.04   	 269.58		
 83.62   	 63.17   	 44.33   	 -15.26		 13.12   	 300.10		
 68.66   	 61.04   	 44.27   	 -20.35		 14.32   	 325.53		
 54.93   	 38.15   	 44.19   	 -25.43		 15.63   	 356.05		
 45.17   	 13.12   	 44.09   	 -20.35		 17.05   	 376.40		
 39.37   	 -0.92   	 44.01   	 -25.43		 18.56   	 335.71		
 34.79   	 -2.44   	 43.91   	 -30.52		 19.90   	 345.88		
 29.91   	  1.53   	 43.78   	 -25.43		 21.28   	 427.26		
 23.80   	  1.83   	 43.68   	 -15.26		 22.99   	 462.87		
 16.17   	 -3.97   	 43.62   	 -20.35		 24.84   	 417.09		
 11.29   	-10.68   	 43.54   	 -25.43		 26.51   	 412.00		
 12.51   	-11.29   	 43.44   	 -25.43		 28.16   	 447.61		
 19.84   	 -4.27   	 43.34   	 -35.61		 29.95   	 818.92		
 37.23   	 18.62   	 43.19   	 -20.35		 33.22   	 340.79		
 40.59   	 25.94   	 43.11   	 -20.35		 34.59   	 335.71		
 40.28   	 29.60   	 43.03   	 -20.35		 35.93   	 305.19		
 39.06   	 32.04   	 42.95   	 -25.43		 37.15   	 249.24		
 40.89   	 36.32   	 42.85   	 -10.17		 38.15   	 172.94		
 47.00   	 43.64   	 42.81   	 -20.35		 38.84   	 116.99		
 55.85   	 53.41   	 42.73   	 -20.35		 39.31   	  76.30		
 63.78   	 62.87   	 42.64   	  -5.09		 39.61   	  76.30		
 68.97   	 70.50   	 42.62   	   0.00		 39.92   	  25.43		
 72.33   	 76.90   	 42.62   	  10.17		 40.02   	 -40.69		
 75.99   	 83.31   	 42.67   	  35.61		 39.86   	 -30.52		
 80.87   	 90.33   	 42.81   	  66.12		 39.74   	  -5.09		
 86.67   	 97.66   	 43.07   	 122.07		 39.72   	 -40.69		
 90.94   	103.45   	 43.56   	 193.29		 39.55   	 -50.86		
 92.16   	107.73   	 44.33   	 274.67		 39.35   	 -30.52		
 92.47   	111.69   	 45.43   	 350.97		 39.23   	 -20.35		
 93.99   	117.19   	 46.84   	 422.18		 39.15   	   5.09		
 96.74   	123.29   	 48.52   	 462.87		 39.17   	  15.26		
 99.49   	129.09   	 50.38   	 493.39		 39.23   	  -5.09		
101.62   	134.28   	 52.35   	 498.47		 39.21   	   5.09		
101.93   	138.85   	 54.34   	 498.47		 39.23   	  40.69		
101.93   	143.74   	 56.34   	 473.04		 39.39   	  30.52		
102.84   	150.45   	 58.23   	 437.43		 39.51   	  20.35		
106.51   	160.22   	 59.98   	 417.09		 39.59   	  40.69		
112.61   	172.42   	 61.65   	 707.02		 39.76   	  50.86		
128.78   	202.64   	 64.48   	 259.41		 39.96   	  20.35		
133.67   	216.67   	 65.51   	 213.63		 40.04   	  40.69		
135.50   	228.88   	 66.37   	 167.85		 40.20   	  15.26		
137.94   	241.70   	 67.04   	 116.99		 40.26(S)	 -15.26		
144.35   	257.57   	 67.51   	  96.64		 40.20   	   0.00		
154.42   	276.79   	 67.89   	  76.30		 40.20   	  10.17		
164.49   	296.33   	 68.20   	  66.12		 40.24   	 -20.35		
170.90   	313.42   	 68.46   	  81.38		 40.16   	 -35.61		
172.73   	326.84   	 68.79   	  86.47		 40.02   	 -20.35		
174.87   	338.44   	 69.14   	  81.38		 39.94   	 -45.78		
180.36   	348.82   	 69.46   	  86.47		 39.76   	 -55.95		
188.29   	354.61   	 69.81   	 101.73		 39.53   	 -25.43		
194.09   	350.34   	 70.21   	  86.47		 39.43   	 -61.04		
191.35   	331.12   	 70.56   	  81.38		 39.19   	-111.90		
178.53   	297.85   	 70.88   	  81.38		 38.74   	 -55.95		
157.78   	255.43   	 71.21   	  76.30		 38.51   	 -45.78		
133.67   	210.27   	 71.52   	  76.30		 38.33   	-101.73		
108.95   	165.41   	 71.82   	  45.78		 37.92   	 -81.38		
 83.31   	120.85   	 72.00   	  10.17		 37.60   	 -76.30		
 57.37   	 77.51   	 72.04(S)	  -5.09		 37.29   	 -91.56		
 32.65   	 37.54   	 72.02   	 -15.26		 36.93   	 -81.38		
 11.60   	  4.58   	 71.96   	 -30.52		 36.60   	-111.90		
 -2.75   	-20.14   	 71.84   	 -45.78		 36.15   	-111.90		
-11.60   	-37.84   	 71.66   	 -45.78		 35.71   	 -86.47		
-16.78   	-51.27   	 71.47   	 -35.61		 35.36   	-101.73		
-21.06   	-63.78   	 71.33   	 -61.04		 34.95   	-127.16		
-25.63   	-74.77   	 71.09   	 -81.38		 34.45   	-122.07		
-30.21   	-83.92   	 70.76   	 -86.47		 33.96   	-111.90		
-33.57   	-90.03   	 70.42   	 -81.38		 33.51   	-132.25		
-34.79   	-92.77   	 70.09   	 -91.56		 32.98   	-157.68		
-33.57   	-93.08   	 69.73   	-111.90		 32.35   	-157.68		
-31.13   	-92.16   	 69.28   	-101.73		 31.72   	-188.20		
-28.99   	-91.25   	 68.87   	-101.73		 30.97   	-233.98		
-27.47   	-89.42   	 68.46   	-111.90		 30.03   	-249.24		
-25.94   	-86.98   	 68.02   	-111.90		 29.03   	-300.10		
-24.11   	-83.92   	 67.57   	 -96.64		 27.83   	-340.79		
-21.36   	-80.57   	 67.18   	 -76.30		 26.47   	-310.27		
-18.31   	-77.82   	 66.88   	 -86.47		 25.23   	-340.79		
-15.56   	-75.38   	 66.53   	 -91.56		 23.87   	-391.66		
-13.43   	-72.63   	 66.16   	 -86.47		 22.30   	-366.22		
-12.51   	-69.89   	 65.82   	 -71.21		 20.83   	-371.31		
-13.43   	-68.36   	 65.53   	 -81.38		 19.35   	-386.57		
-16.78   	-69.27   	 65.21   	-106.82		 17.80   	-361.14		
-22.28   	-73.55   	 64.78   	-111.90		 16.36   	-381.48		
-27.77   	-78.74   	 64.33   	-116.99		 14.83   	-412.00		
-31.13   	-83.01   	 63.87   	-127.16		 13.18   	-356.05		
-32.65   	-86.06   	 63.36   	-167.85		 11.76   	-289.93		
-34.79   	-89.42   	 62.69   	-188.20		 10.60   	-274.67		
-38.76   	-93.99   	 61.93   	-178.03		  9.50   	-254.32		
-43.33   	-98.57   	 61.22   	-198.37		  8.48   	-203.46		
-45.78   	-101.62   	 60.43   	-218.72		  7.67   	-152.59		
-45.47   	-101.32   	 59.55   	-208.54		  7.06   	-127.16		
-44.25   	-100.10   	 58.72   	-167.85		  6.55   	-106.82		
-44.56   	-100.40   	 58.05   	-127.16		  6.12   	 -71.21		
-48.22   	-103.15   	 57.54   	-111.90		  5.84   	 -40.69		
-52.19   	-106.81   	 57.09   	 -81.38		  5.68   	 -45.78		
-54.32   	-108.64   	 56.76   	 -35.61		  5.49   	 -25.43		
-54.02   	-108.34   	 56.62   	 -20.35		  5.39(D)	  15.26		
-52.49   	-107.12   	 56.54   	 -20.35		  5.45   	   0.00		
-51.88   	-106.51   	 56.46   	 -25.43		  5.45   	   5.09		
-53.10   	-107.12   	 56.36   	 -20.35		  5.47   	  35.61		
-53.10   	-106.81   	 56.28   	 -15.26		  5.62   	  35.61		
-50.35   	-104.06   	 56.22   	 -35.61		  5.76   	  25.43		
-46.08   	-99.79   	 56.07   	 -55.95		  5.86   	  35.61		
-42.11   	-95.52   	 55.85   	 -50.86		  6.00   	  45.78		
-40.28   	-93.38   	 55.65   	 -61.04		  6.19   	  40.69		
-40.89   	-93.38   	 55.40   	 -76.30		  6.35   	  30.52		
-42.72   	-95.21   	 55.10   	 -91.56		  6.47   	  40.69		
-43.33   	-95.83   	 54.73   	 -91.56		  6.63   	  40.69		
-42.11   	-95.52   	 54.36   	 -86.47		  6.80   	  30.52		
-39.98   	-93.99   	 54.02   	 -81.38		  6.92   	  40.69		
-35.71   	-90.33   	 53.69   	 -81.38		  7.08   	  30.52		
-30.52   	-84.23   	 53.37   	 -76.30		  7.20   	  15.26		
-25.33   	-77.82   	 53.06   	 -61.04		  7.26   	  45.78		
-20.45   	-71.11   	 52.82   	 -35.61		  7.45   	  55.95		
-15.26   	-64.39   	 52.68   	 -45.78		  7.67   	  -5.09		
 -8.85   	-54.93   	 52.49   	 -35.61		  7.65   	  -5.09		
  2.44   	-38.45   	 52.35   	 -25.43		  7.63   	  25.43		
 18.92   	-10.99   	 52.25   	 -35.61		  7.73   	 -10.17		
 37.23   	 25.02   	 52.11   	 -20.35		  7.69   	 -25.43		
 53.71   	 63.78   	 52.02   	 -25.43		  7.59   	   0.00		
 65.92   	 99.79   	 51.92   	 -30.52		  7.59   	 -15.26		
 74.16   	129.39   	 51.80   	 -20.35		  7.53   	 -15.26		
 81.79   	154.11   	 51.72   	 -35.61		  7.47   	  -5.09		
 91.55   	176.09   	 51.58   	 -45.78		  7.45   	 -20.35		
101.93   	193.18   	 51.39   	 -40.69		  7.37   	  -5.09		
108.64   	197.45   	 51.23   	 -40.69		  7.34   	  10.17		
109.25   	182.19   	 51.07   	 -50.86		  7.39   	  -5.09		
104.37   	147.71   	 50.86   	 -45.78		  7.37   	  10.17		
 96.13   	103.15   	 50.68   	 -35.61		  7.41   	  35.61		
 85.45   	 61.95   	 50.54   	 -50.86		  7.55   	  15.26		
 72.33   	 31.43   	 50.34   	 -50.86		  7.61   	  20.35		
 54.32   	 10.07   	 50.13   	 -30.52		  7.69   	  71.21		
 33.87   	 -7.93   	 50.01   	 -40.69		  7.98   	  50.86		
 15.87   	-25.02   	 49.85   	 -50.86		  8.18   	 -10.17		
  6.41   	-38.15   	 49.64   	 -35.61		  8.14   	  30.52		
  6.10   	-43.64   	 49.50   	 -30.52		  8.26   	  66.12		
 11.90   	-41.50   	 49.38   	 -25.43		  8.52   	  25.43		
 18.92   	-35.71   	 49.28   	 -40.69		  8.63   	  -5.09		
 23.50   	-30.52   	 49.11   	 -45.78		  8.61   	  15.26		
 25.63   	-27.77   	 48.93   	 -15.26		  8.67   	  35.61		
 26.55   	-25.94   	 48.87   	 -15.26		  8.81   	  20.35		
 25.94   	-25.33   	 48.81   	 -40.69		  8.89   	 -25.43		
 21.06   	-28.38   	 48.65   	 -45.78		  8.79   	   0.00		
 10.68   	-37.23   	 48.46   	 -15.26		  8.79   	  50.86		
 -3.97   	-50.96   	 48.40   	 -25.43		  8.99   	  -5.09		
-19.84   	-67.44   	 48.30   	 -50.86		  8.97   	 -45.78		
-32.65   	-86.06   	 48.10   	 -45.78		  8.79   	  15.26		
-40.89   	-113.83   	 47.91   	 -15.26		  8.85   	  55.95		
-42.11   	-159.91   	 47.85   	 -20.35		  9.07   	 -15.26		
-29.91   	-224.61   	 47.77   	 -40.69		  9.01   	 -20.35		
  5.80   	-289.31   	 47.61   	 -40.69		  8.93(E)	  40.69		
 68.97   	-304.87   	 47.45   	 -15.26		  9.09   	  55.95		
147.09   	-191.65   	 47.39   	 -15.26		  9.32   	   0.00		
201.72   	122.68   	 47.32   	 -35.61		  9.32   	   5.09		
176.39   	643.62   	 47.18   	 -35.61		  9.34   	  45.78		
 34.79   	1247.25   	 47.04   	 -25.43		  9.52   	  35.61		
-198.97   	1694.34(R)	 46.94   	 -55.95		  9.66   	  30.52		
-566.71   	1373.29   	 46.71   	 -30.52		  9.79   	  15.26		
-514.83   	724.18   	 46.59   	 -35.61		  9.85   	   5.09		
-314.94   	122.07   	 46.45   	 -25.43		  9.87   	  15.26		
-80.57   	-187.38   	 46.35   	 -20.35		  9.93   	  15.26		
 70.80   	-177.92   	 46.27   	 -15.26		  9.99   	   0.00		
 92.16   	-14.95   	 46.21   	 -30.52		  9.99   	   5.09		
 25.63   	107.42   	 46.08   	 -35.61		 10.01   	  40.69		
-46.69   	104.37   	 45.94   	 -25.43		 10.17   	  86.47		
-69.89   	 17.70   	 45.84   	 -20.35		 10.52   	 101.73		
-45.17   	-62.56   	 45.76   	 -30.52		 10.93   	  86.47		
 -8.24   	-85.45   	 45.64   	 -35.61		 11.27   	 111.90		
 10.38   	-63.78   	 45.49   	 -25.43		 11.72   	 183.11		
  6.41   	-35.40   	 45.39   	  -5.09		 12.45   	 244.15		
 -4.58   	-23.80   	 45.37   	 -20.35		 13.43   	 264.50		
 -7.93   	-28.38   	 45.29   	 -35.61		 14.49   	 279.75		
 -1.83   	-37.23   	 45.15   	 -25.43		 15.61   	 356.05		
  7.93   	-41.20   	 45.05   	 -10.17		 17.03   	 345.88		
 14.65   	-38.15   	 45.00   	 -20.35		 18.41   	 249.24		
 15.87   	-31.43   	 44.92   	 -30.52		 19.41   	 269.58		
 14.95   	-24.72   	 44.80   	 -20.35		 20.49   	 391.66		
 17.09   	-18.92   	 44.72   	 -10.17		 22.05   	 452.69		
 22.28   	-14.04   	 44.68   	 -20.35		 23.87   	 427.26		
 29.30   	 -8.24   	 44.60   	 -20.35		 25.57   	 442.52		
 35.40   	 -1.83   	 44.52   	 -20.35		 27.34   	 452.69		
 39.06   	  4.58   	 44.44   	 -35.61		 29.16   	 813.83		
 43.64   	 16.78   	 44.29   	 -35.61		 32.41   	 371.31		
 45.78   	 22.89   	 44.15   	 -35.61		 33.90   	 300.10		
 47.00   	 28.08   	 44.01   	 -25.43		 35.10   	 284.84		
 47.91   	 32.96   	 43.91   	 -20.35		 36.24   	 249.24		
 49.44   	 38.15   	 43.82   	 -35.61		 37.23   	 167.85		
 53.10   	 45.17   	 43.68   	 -30.52		 37.90   	 122.07		
 58.29   	 53.10   	 43.56   	 -15.26		 38.39   	 101.73		
 63.17   	 60.73   	 43.50   	  -5.09		 38.80   	  61.04		
 65.61   	 66.53   	 43.48   	 -10.17		 39.04   	  30.52		
 65.00   	 70.50   	 43.44(D)	   0.00		 39.17   	  20.35		
 63.78   	 74.16   	 43.44   	  25.43		 39.25(S)	 -20.35		
 65.31   	 80.57   	 43.54   	  76.30		 39.17   	 -50.86		
 71.11   	 90.33   	 43.85   	 142.42		 38.96   	 -20.35		
 79.65   	101.01   	 44.41   	 203.46		 38.88   	 -30.52		
 86.67   	109.56   	 45.23   	 279.75		 38.76   	 -50.86		
 89.11   	114.14   	 46.35   	 386.57		 38.56   	 -10.17		
 88.50   	116.58   	 47.89   	 442.52		 38.51   	   5.09		
 88.50   	120.54   	 49.66   	 462.87		 38.53   	 -15.26		
 91.25   	128.17   	 51.52   	 488.30		 38.47   	 -25.43		
 95.83   	137.63   	 53.47   	 498.47		 38.37   	 -25.43		
100.71   	146.79   	 55.46   	 488.30		 38.27   	   5.09		
104.06   	154.72   	 57.42   	 452.69		 38.29   	  45.78		
106.81   	162.96   	 59.23   	 417.09		 38.47   	  15.26		
111.39   	174.26   	 60.89   	 386.57		 38.53   	 -20.35		
117.49   	188.60   	 62.44   	 656.15		 38.45   	  76.30		
126.34   	215.76   	 65.07   	 223.80		 38.76   	  -5.09		
129.39   	228.27   	 65.96   	 172.94		 38.74   	  10.17		
133.36   	241.39   	 66.65   	 137.33		 38.78   	  10.17		
138.24   	256.35   	 67.20   	 106.82		 38.82   	 -15.26		
144.04   	273.44   	 67.63   	  81.38		 38.76   	   0.00		
150.45   	292.97   	 67.95   	  76.30		 38.76   	  -5.09		
158.08   	314.64   	 68.26   	  91.56		 38.74   	 -30.52		
168.15   	338.75   	 68.63   	  81.38		 38.62   	 -40.69		
180.05   	363.16   	 68.95   	  81.38		 38.45   	 -35.61		
190.73   	381.77   	 69.28   	 106.82		 38.31   	 -25.43		
196.23   	390.01   	 69.70   	 101.73		 38.21   	 -61.04		
195.92   	385.74   	 70.11   	 101.73		 37.97   	-101.73		
191.35   	371.09   	 70.52   	  96.64		 37.56   	 -30.52		
184.94   	348.51   	 70.91   	  86.47		 37.44   	  55.95		
175.78   	319.21   	 71.25   	  66.12		 37.66   	 -15.26		
162.05   	281.98   	 71.52   	  55.95		 37.60   	-122.07		
141.30   	236.21   	 71.74   	  55.95		 37.11   	 -81.38		
114.14   	184.94   	 71.96   	  40.69		 36.79   	 -50.86		
 85.75   	133.36   	 72.13   	  10.17		 36.58   	-116.99		
 60.42   	 86.67   	 72.17(S)	 -25.43		 36.11   	-137.33		
 40.59   	 47.00   	 72.06   	 -20.35		 35.56   	-111.90		
 25.33   	 13.43   	 71.98   	 -15.26		 35.12   	-101.73		
 12.82   	-14.65   	 71.92   	 -45.78		 34.71   	-142.42		
  2.14   	-37.23   	 71.74   	 -76.30		 34.14   	-213.63		
 -5.49   	-53.71   	 71.43   	 -55.95		 33.29   	-152.59		
 -9.77   	-64.09   	 71.21   	 -55.95		 32.68   	-106.82		
-11.29   	-69.89   	 70.99   	 -91.56		 32.25   	-228.89		
-11.29   	-73.55   	 70.62   	-111.90		 31.33   	-264.50		
-11.90   	-77.51   	 70.17   	 -91.56		 30.27   	-162.77		
-14.04   	-81.79   	 69.81   	 -86.47		 29.62   	-203.46		
-16.78   	-85.75   	 69.46   	-111.90		 28.81   	-335.71		
-18.92   	-87.59   	 69.01   	-116.99		 27.47   	-320.45		
-18.92   	-86.98   	 68.55   	 -91.56		 26.19   	-269.58		
-17.09   	-83.92   	 68.18   	 -81.38		 25.11   	-335.71		
-14.65   	-80.26   	 67.85   	 -96.64		 23.76   	-361.14		
-13.12   	-78.43   	 67.47   	-116.99		 22.32   	-330.62		
-14.04   	-79.35   	 67.00   	 -86.47		 21.00   	-350.97		
-16.78   	-82.70   	 66.65   	 -71.21		 19.59   	-320.45		
-20.45   	-86.98   	 66.37   	-116.99		 18.31   	-340.79		
