SAMPLE NUMBER:   14
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-24.11   	-85.14   	 23.97   	-122.07		124.43   	-162.77		
-31.74   	-91.55   	 23.48   	-122.07		123.78   	-178.03		
-41.20   	-99.18   	 22.99   	-132.25		123.07   	-203.46		
-48.83   	-104.68   	 22.46   	-137.33		122.26   	-223.80		
-53.10   	-107.73   	 21.91   	-142.42		121.36   	-239.06		
-54.63   	-108.34   	 21.34   	-142.42		120.41   	-264.50		
-54.63   	-107.73   	 20.77   	-147.51		119.35   	-279.75		
-54.32   	-106.51   	 20.18   	-147.51		118.23   	-300.10		
-55.24   	-106.20   	 19.59   	-152.59		117.03   	-315.36		
-58.29   	-107.42   	 18.98   	-167.85		115.77   	-315.36		
-62.56   	-109.56   	 18.31   	-178.03		114.51   	-305.19		
-66.53   	-112.00   	 17.60   	-203.46		113.29   	-279.75		
-69.27   	-113.53   	 16.79   	-228.89		112.17   	-254.32		
-71.11   	-114.14   	 15.87   	-244.15		111.15   	-218.72		
-71.72   	-114.44   	 14.89   	-244.15		110.27   	-213.63		
-71.41   	-113.22   	 13.92   	-249.24		109.42   	-223.80		
-69.27   	-110.47   	 12.92   	-244.15		108.52   	-228.89		
-65.31   	-106.51   	 11.94   	-218.72		107.61   	-233.98		
-62.26   	-102.54   	 11.07   	-203.46		106.67   	-223.80		
-61.95   	-101.62   	 10.25   	-183.11		105.78   	-208.54		
-66.83   	-104.98   	  9.52   	-167.85		104.94   	-188.20		
-75.38   	-111.08   	  8.85   	-152.59		104.19   	-183.11		
-83.92   	-116.58   	  8.24   	-137.33		103.46   	-178.03		
-89.42   	-119.32   	  7.69   	-122.07		102.75   	-172.94		
-90.03   	-118.10   	  7.20   	-111.90		102.05   	-172.94		
-86.98   	-113.83   	  6.75   	-111.90		101.36   	-157.68		
-82.40   	-109.56   	  6.31   	-106.82		100.73   	-152.59		
-80.26   	-108.03   	  5.88   	-122.07		100.12   	-142.42		
-83.01   	-112.61   	  5.39   	-142.42		 99.55   	-137.33		
-90.64   	-122.38   	  4.82   	-152.59		 99.00   	-122.07		
-98.27   	-132.14   	  4.21   	-127.16		 98.51   	-106.82		
-101.01   	-134.58   	  3.70   	-116.99		 98.09   	-101.73		
-95.52   	-124.51   	  3.23   	-106.82		 97.68   	 -96.64		
-83.62   	-103.45   	  2.81   	 -81.38		 97.29   	-101.73		
-71.72   	-78.74   	  2.48   	 -66.12		 96.89   	 -96.64		
-64.09   	-58.90   	  2.22   	 -35.61		 96.50   	 -86.47		
-61.95   	-48.83   	  2.08   	 -25.43		 96.15   	 -81.38		
-64.39   	-47.91   	  1.97   	  -5.09		 95.83   	 -71.21		
-71.72   	-52.49   	  1.95(D)	   5.09		 95.54   	 -66.12		
-81.79   	-57.37   	  1.97   	  15.26		 95.28   	 -61.04		
-91.55   	-56.76   	  2.03   	  15.26		 95.04   	 -61.04		
-95.52   	-48.22   	  2.10   	  15.26		 94.79   	 -61.04		
-90.33   	-34.18   	  2.16   	  20.35		 94.55   	 -61.04		
-78.13   	-20.75   	  2.24   	  20.35		 94.30   	 -66.12		
-66.83   	-16.78   	  2.32   	  10.17		 94.04   	 -55.95		
-64.39   	-24.41   	  2.36   	  15.26		 93.81   	 -55.95		
-72.02   	-39.67   	  2.42   	  15.26		 93.59   	 -45.78		
-84.23   	-54.93   	  2.48   	  10.17		 93.41   	 -55.95		
-93.08   	-65.92   	  2.52   	  15.26		 93.18   	 -45.78		
-94.30   	-73.85   	  2.58   	  15.26		 93.00   	 -45.78		
-89.42   	-82.09   	  2.64   	  10.17		 92.82   	 -45.78		
-82.70   	-92.77   	  2.69   	  20.35		 92.63   	 -40.69		
-77.51   	-103.15   	  2.77   	  15.26		 92.47   	 -50.86		
-75.07   	-110.17   	  2.83   	  20.35		 92.27   	 -45.78		
-75.38   	-112.30   	  2.91   	  20.35		 92.09   	 -45.78		
-77.82   	-111.69   	  2.99   	  20.35		 91.90   	 -45.78		
-81.79   	-112.00   	  3.07   	  20.35		 91.72   	 -45.78		
-87.28   	-114.75   	  3.15   	  20.35		 91.54   	 -55.95		
-93.99   	-121.15   	  3.23   	  20.35		 91.31   	 -55.95		
-102.23   	-131.53   	  3.32   	  20.35		 91.09   	 -45.78		
-110.78   	-145.57   	  3.40   	  20.35		 90.91   	 -40.69		
-118.41   	-160.22   	  3.48   	  25.43		 90.74   	 -45.78		
-122.38   	-171.51   	  3.58   	  25.43		 90.56   	 -55.95		
-119.32   	-177.92   	  3.68   	  30.52		 90.34   	 -61.04		
-108.64   	-182.19   	  3.80   	  35.61		 90.09   	 -55.95		
-90.33   	-190.12   	  3.95   	  35.61		 89.87   	 -50.86		
-67.14   	-203.55   	  4.09   	  35.61		 89.66   	 -50.86		
-38.76   	-216.06   	  4.23   	  40.69		 89.46   	 -50.86		
 -1.22   	-212.40   	  4.39   	  40.69		 89.26   	 -50.86		
 46.08   	-169.98   	  4.56   	  30.52		 89.05   	 -61.04		
 91.25   	-61.95   	  4.68   	  35.61		 88.81   	 -66.12		
108.34   	142.21   	  4.82   	  25.43		 88.54   	 -66.12		
 73.55   	457.46   	  4.92   	  25.43		 88.28   	 -55.95		
-19.23   	838.32   	  5.03   	  30.52		 88.06   	 -61.04		
-247.50   	1257.63(R)	  5.15(E)	  25.43		 87.81   	 -55.95		
-301.82   	1040.04   	  5.25   	  30.52		 87.59   	 -61.04		
-302.12   	556.64   	  5.37   	  25.43		 87.34   	 -66.12		
-271.30   	  0.92   	  5.47   	  25.43		 87.08   	 -61.04		
-234.68   	-406.19   	  5.57   	  30.52		 86.84   	 -61.04		
-202.03   	-552.98   	  5.70   	  30.52		 86.59   	 -55.95		
-169.98   	-487.37   	  5.82   	  25.43		 86.37   	 -66.12		
-136.72   	-346.98   	  5.92   	  30.52		 86.10   	 -66.12		
-109.25   	-248.72   	  6.04   	  30.52		 85.84   	 -71.21		
-97.96   	-225.83   	  6.16   	  35.61		 85.55   	 -61.04		
-103.45   	-244.14   	  6.31   	  45.78		 85.31   	 -61.04		
-115.36   	-255.13   	  6.49   	  45.78		 85.07   	 -61.04		
-121.46   	-238.95   	  6.67   	  45.78		 84.82   	 -61.04		
-116.88   	-207.21   	  6.86   	  50.86		 84.58   	 -61.04		
-106.51   	-180.66   	  7.06   	  55.95		 84.33   	 -66.12		
-98.88   	-171.51   	  7.28   	  55.95		 84.07   	 -61.04		
-98.27   	-178.53   	  7.51   	  66.12		 83.82   	 -66.12		
-102.84   	-191.35   	  7.77   	  81.38		 83.56   	 -61.04		
-108.03   	-200.50   	  8.10   	  91.56		 83.32   	 -66.12		
-111.69   	-202.33   	  8.46   	  96.64		 83.05   	 -61.04		
-115.36   	-201.42   	  8.85   	 116.99		 82.81   	 -61.04		
-121.15   	-204.16   	  9.32   	 188.20		 82.56   	 -66.12		
-129.39   	-211.18   	 10.07   	 239.06		 82.30   	 -71.21		
-137.02   	-218.20   	 11.03   	 259.41		 82.01   	 -61.04		
-142.21   	-221.25   	 12.07   	 320.45		 81.77   	 -61.04		
-144.65   	-220.64   	 13.35   	 366.22		 81.53   	 -50.86		
-145.26   	-218.51   	 14.81   	 335.71		 81.32   	 -45.78		
-144.65   	-215.76   	 16.15   	 315.36		 81.14   	 -55.95		
-140.69   	-210.88   	 17.42   	 305.19		 80.92   	 -66.12		
-132.14   	-202.94   	 18.64   	 269.58		 80.65   	 -81.38		
-121.15   	-192.26   	 19.72   	 233.98		 80.33   	 -81.38		
-110.17   	-182.19   	 20.65   	 203.46		 80.00   	 -76.30		
-103.15   	-174.56   	 21.46   	 178.03		 79.69   	 -50.86		
-100.10   	-169.98   	 22.18   	 152.59		 79.49   	 -40.69		
-99.49   	-166.63   	 22.79   	 127.16		 79.33   	 -55.95		
-98.27   	-163.88   	 23.30   	 111.90		 79.10   	 -66.12		
-96.13   	-161.13   	 23.74   	  96.64		 78.84   	 -66.12		
-94.60   	-159.91   	 24.13   	  96.64		 78.58   	 -55.95		
-96.13   	-161.13   	 24.52   	  86.47		 78.35   	 -35.61		
-101.32   	-164.79   	 24.86   	  86.47		 78.21(D)	   0.00		
-109.25   	-169.68   	 25.21   	  86.47		 78.21   	  40.69		
-117.49   	-174.56   	 25.55   	  86.47		 78.37   	  91.56		
-122.68   	-179.14   	 25.90   	  81.38		 78.74   	 162.77		
-124.51   	-181.58   	 26.23   	  86.47		 79.39   	 244.15		
-123.60   	-181.58   	 26.57   	  81.38		 80.37   	 315.36		
-122.07   	-180.05   	 26.90   	  81.38		 81.63   	 340.79		
-119.93   	-176.39   	 27.22   	  71.21		 82.99   	 350.97		
-114.75   	-169.98   	 27.51   	  76.30		 84.39   	 350.97		
-104.06   	-160.52   	 27.81   	  66.12		 85.80   	 356.05		
-87.59   	-147.40   	 28.08   	  55.95		 87.22   	 391.66		
-68.66   	-132.45   	 28.30   	  50.86		 88.79   	 437.43		
-53.71   	-119.93   	 28.50   	  50.86		 90.54   	 488.30		
-48.22   	-114.14   	 28.71   	  45.78		 92.49   	 518.82		
-51.27   	-115.66   	 28.89   	  40.69		 94.57   	 528.99		
-57.68   	-121.15   	 29.05   	  45.78		 96.68   	 528.99		
-58.29   	-123.90   	 29.24   	  40.69		 98.80   	 528.99		
-48.22   	-118.41   	 29.40   	  45.78		100.92   	 523.90		
-29.60   	-104.68   	 29.58   	  40.69		103.01   	 528.99		
-10.38   	-89.11   	 29.75   	  40.69		105.13   	 544.25		
 -0.92   	-80.87   	 29.91   	  35.61		107.30   	 544.25		
 -5.19   	-83.62   	 30.05   	  45.78		109.48   	 523.90		
-19.53   	-93.69   	 30.23   	  40.69		111.58   	 508.65		
-32.35   	-101.01   	 30.40   	  40.69		113.61   	 493.39		
-34.18   	-95.21   	 30.56   	  45.78		115.58   	 462.87		
-23.19   	-74.77   	 30.74   	  40.69		117.44   	 442.52		
 -5.49   	-46.08   	 30.91   	  35.61		119.21   	 422.18		
  8.24   	-19.23   	 31.05   	  30.52		120.89   	 406.92		
 10.68   	 -1.83   	 31.17   	  25.43		122.52   	 376.40		
  0.92   	  4.88   	 31.27   	  25.43		124.03   	 345.88		
-14.95   	  4.27   	 31.37   	  25.43		125.41   	 305.19		
-30.82   	  0.31   	 31.47   	  15.26		126.63   	 274.67		
-42.42   	 -6.10   	 31.54   	  20.35		127.73   	 264.50		
-50.05   	-15.26   	 31.62   	  10.17		128.79   	 249.24		
-56.76   	-29.91   	 31.66   	  10.17		129.79   	 239.06		
-65.92   	-50.96   	 31.70   	  10.17		130.74   	 213.63		
-78.74   	-77.82   	 31.74   	   5.09		131.60   	 183.11		
-95.21   	-108.95   	 31.76   	   5.09		132.33   	 152.59		
-114.14   	-142.52   	 31.78   	   0.00		132.94   	 122.07		
-135.19   	-177.31   	 31.78   	  -5.09		133.43   	 101.73		
-157.78   	-210.57   	 31.76   	   0.00		133.83   	  81.38		
-179.44   	-238.34   	 31.76   	 -10.17		134.16   	  76.30		
-195.01   	-254.82   	 31.72   	 -15.26		134.47   	  66.12		
-198.67   	-254.21   	 31.66   	 -15.26		134.73   	  50.86		
-187.99   	-235.90   	 31.60   	 -20.35		134.93   	  20.35		
-166.02   	-203.86   	 31.52   	 -25.43		135.01(S)	   0.00		
-140.99   	-168.15   	 31.41   	 -25.43		135.01   	   0.00		
-122.38   	-138.85   	 31.31   	 -35.61		135.01   	 -20.35		
-114.44   	-121.15   	 31.17   	 -35.61		134.93   	 -35.61		
-116.27   	-115.66   	 31.03   	 -35.61		134.79   	 -35.61		
-120.85   	-116.58   	 30.88   	 -45.78		134.65   	 -50.86		
-121.77   	-117.49   	 30.70   	 -50.86		134.45   	 -66.12		
-116.27   	-113.53   	 30.50   	 -61.04		134.18   	 -76.30		
-105.59   	-103.45   	 30.25   	 -61.04		133.88   	 -81.38		
-93.38   	-90.33   	 30.01   	 -71.21		133.55   	 -91.56		
-83.62   	-77.82   	 29.73   	 -81.38		133.18   	-111.90		
-78.13   	-70.80   	 29.40   	 -96.64		132.74   	-122.07		
-77.51   	-70.19   	 29.01   	-101.73		132.25   	-127.16		
-81.18   	-75.68   	 28.61   	-116.99		131.74   	-132.25		
-85.75   	-82.70   	 28.14   	-127.16		131.21   	-152.59		
-89.42   	-87.89   	 27.63   	-157.68		130.60   	-172.94		
-90.33   	-88.50   	 27.00   	-188.20		129.91   	-193.29		
-88.50   	-84.84   	 26.25   	-188.20		129.13   	-208.54		
-84.23   	-78.43   	 25.49   	-193.29		128.30   	-218.72		
-78.43   	-70.80   	 24.72   	-218.72		127.43   	-228.89		
-71.11   	-61.65   	 23.85   	-218.72		126.51   	-233.98		
-63.78   	-51.27   	 22.97   	-223.80		125.57   	-269.58		
-58.29   	-42.11   	 22.08   	-239.06		124.50   	-289.93		
-57.07   	-36.62   	 21.12   	-249.24		123.34   	-310.27		
-59.51   	-35.71   	 20.12   	-264.50		122.10   	-325.53		
-62.87   	-37.23   	 19.06   	-264.50		120.79   	-330.62		
-63.17   	-37.23   	 18.01   	-254.32		119.47   	-315.36		
-58.29   	-32.96   	 16.99   	-249.24		118.21   	-295.01		
-50.66   	-26.25   	 15.99   	-239.06		117.03   	-264.50		
-45.17   	-21.06   	 15.04   	-223.80		115.97   	-244.15		
-44.86   	-20.14   	 14.14   	-208.54		114.99   	-228.89		
-48.52   	-23.50   	 13.31   	-193.29		114.08   	-228.89		
-52.19   	-27.16   	 12.53   	-178.03		113.16   	-233.98		
-52.49   	-27.77   	 11.82   	-162.77		112.23   	-239.06		
-48.52   	-23.80   	 11.17   	-147.51		111.27   	-228.89		
-41.50   	-17.09   	 10.58   	-137.33		110.36   	-208.54		
-33.87   	 -9.77   	 10.03   	-127.16		109.52   	-203.46		
-27.16   	 -3.05   	  9.52   	-122.07		108.71   	-193.29		
-23.19   	  0.61   	  9.03   	-122.07		107.93   	-198.37		
-22.58   	  0.92   	  8.55   	-127.16		107.14   	-198.37		
-24.72   	 -1.22   	  8.04   	-122.07		106.35   	-188.20		
-26.55   	 -3.97   	  7.55   	-111.90		105.59   	-167.85		
-26.25   	 -6.10   	  7.10   	-101.73		104.92   	-162.77		
-23.80   	 -6.10   	  6.69   	 -96.64		104.27   	-152.59		
-21.97   	 -6.71   	  6.31   	 -81.38		103.66   	-137.33		
-24.41   	-10.38   	  5.98   	 -71.21		103.11   	-122.07		
-30.52   	-18.01   	  5.70   	 -55.95		102.62   	-111.90		
-37.84   	-27.16   	  5.47   	 -40.69		102.18   	-106.82		
-42.72   	-36.01   	  5.31   	 -25.43		101.75   	-106.82		
-43.64   	-41.81   	  5.21   	 -15.26		101.32   	-111.90		
-41.50   	-43.33   	  5.15   	 -10.17		100.87   	-101.73		
-37.84   	-39.67   	  5.11(D)	   0.00		100.47   	 -96.64		
-34.18   	-30.21   	  5.11   	   0.00		100.08   	 -76.30		
-30.82   	-14.95   	  5.11   	  10.17		 99.78   	 -61.04		
-27.47   	  3.05   	  5.15   	   5.09		 99.53   	 -66.12		
-23.50   	 19.23   	  5.17   	  10.17		 99.27   	 -71.21		
-19.84   	 30.52   	  5.21   	  10.17		 98.98   	 -76.30		
-17.09   	 36.01   	  5.25   	  15.26		 98.68   	 -76.30		
-16.48   	 38.15   	  5.31   	   5.09		 98.37   	 -76.30		
-18.31   	 40.89   	  5.33   	   5.09		 98.07   	 -66.12		
-21.06   	 46.08   	  5.35   	   5.09		 97.80   	 -61.04		
-21.97   	 52.49   	  5.37   	   0.00		 97.56   	 -55.95		
-19.53   	 57.98   	  5.37   	   0.00		 97.33   	 -61.04		
-13.12   	 61.04   	  5.37   	   0.00		 97.09   	 -61.04		
 -4.58   	 62.56   	  5.37   	   0.00		 96.85   	 -61.04		
  2.44   	 62.87   	  5.37   	   5.09		 96.60   	 -61.04		
  4.58   	 60.42   	  5.39   	   5.09		 96.36   	 -55.95		
  0.00   	 50.96   	  5.41   	   5.09		 96.13   	 -61.04		
 -9.77   	 31.43   	  5.43   	   5.09		 95.89   	 -50.86		
-21.06   	  4.58   	  5.45   	   0.00		 95.69   	 -55.95		
-30.21   	-22.58   	  5.45   	   0.00		 95.46   	 -55.95		
-34.79   	-41.20   	  5.45   	   5.09		 95.24   	 -55.95		
-35.40   	-48.22   	  5.47   	  10.17		 95.01   	 -50.86		
-33.57   	-46.08   	  5.51   	  10.17		 94.81   	 -55.95		
-31.74   	-41.81   	  5.55   	  10.17		 94.59   	 -55.95		
-30.21   	-39.67   	  5.60   	  15.26		 94.36   	 -55.95		
-29.30   	-40.59   	  5.66   	  15.26		 94.14   	 -61.04		
-28.69   	-43.64   	  5.72   	  15.26		 93.90   	 -61.04		
-27.47   	-47.00   	  5.78   	  25.43		 93.65   	 -55.95		
-25.94   	-50.05   	  5.88   	  30.52		 93.43   	 -66.12		
-23.80   	-52.49   	  6.00   	  30.52		 93.16   	 -66.12		
-20.75   	-54.32   	  6.12   	  30.52		 92.90   	 -61.04		
-17.40   	-58.29   	  6.25   	  25.43		 92.65   	 -61.04		
-12.51   	-68.05   	  6.35   	  20.35		 92.41   	 -66.12		
 -2.44   	-85.14   	  6.43   	  25.43		 92.15   	 -66.12		
 15.26   	-105.59   	  6.53   	  20.35		 91.88   	 -71.21		
 43.03   	-120.85   	  6.61   	  20.35		 91.60   	 -66.12		
 81.48   	-117.19   	  6.69   	  15.26		 91.33   	 -66.12		
125.12   	-76.60   	  6.75   	  15.26		 91.07   	 -66.12		
155.33   	 26.25   	  6.82   	  15.26		 90.80   	 -71.21		
148.32   	225.83   	  6.88   	  15.26		 90.52   	 -76.30		
 87.89   	539.86   	  6.94   	  20.35		 90.21   	 -76.30		
-19.23   	922.55   	  7.02   	  25.43		 89.91   	 -71.21		
-227.36   	1331.79(R)	  7.12(E)	  25.43		 89.62   	 -66.12		
-257.26   	1103.21   	  7.22   	  30.52		 89.36   	 -61.04		
-235.60   	617.98   	  7.34   	  25.43		 89.11   	 -66.12		
-189.82   	 75.07   	  7.45   	  20.35		 88.85   	 -76.30		
-144.35   	-309.75   	  7.53   	  20.35		 88.54   	 -76.30		
-106.81   	-437.62   	  7.61   	  15.26		 88.24   	 -81.38		
-72.94   	-366.82   	  7.67   	  10.17		 87.91   	 -71.21		
-39.67   	-233.76   	  7.71   	   0.00		 87.63   	 -71.21		
-12.82   	-145.57   	  7.71   	  10.17		 87.34   	 -71.21		
 -0.31   	-127.87   	  7.75   	  10.17		 87.06   	 -76.30		
 -4.58   	-146.79   	  7.79   	  15.26		 86.75   	 -81.38		
-19.53   	-159.91   	  7.85   	  20.35		 86.43   	 -81.38		
-37.54   	-152.89   	  7.93   	  30.52		 86.10   	 -71.21		
-54.32   	-138.55   	  8.06   	  35.61		 85.82   	 -71.21		
-68.66   	-133.06   	  8.20   	  45.78		 85.53   	 -71.21		
-79.35   	-140.38   	  8.38   	  55.95		 85.25   	 -66.12		
-84.23   	-152.28   	  8.61   	  61.04		 84.98   	 -66.12		
-81.18   	-158.08   	  8.85   	  76.30		 84.72   	 -71.21		
-72.33   	-152.28   	  9.16   	  86.47		 84.44   	 -76.30		
-61.65   	-137.63   	  9.50   	 101.73		 84.13   	 -71.21		
-54.32   	-123.60   	  9.91   	  91.56		 83.85   	 -76.30		
-53.10   	-118.41   	 10.27   	 142.42		 83.54   	 -76.30		
-56.76   	-121.46   	 10.84   	 274.67		 83.23   	 -71.21		
-61.34   	-126.95   	 11.94   	 361.14		 82.95   	 -66.12		
-62.26   	-128.17   	 13.39   	 330.62		 82.69   	 -55.95		
-57.07   	-122.99   	 14.71   	 320.45		 82.46   	 -55.95		
-48.52   	-113.22   	 15.99   	 310.27		 82.24   	 -50.86		
-40.59   	-103.15   	 17.23   	 274.67		 82.03   	 -50.86		
-37.23   	-97.66   	 18.33   	 249.24		 81.83   	 -66.12		
-40.28   	-98.57   	 19.33   	 233.98		 81.57   	 -81.38		
-47.30   	-104.98   	 20.26   	 203.46		 81.24   	 -76.30		
-54.63   	-113.22   	 21.08   	 167.85		 80.94   	 -71.21		
-60.12   	-118.41   	 21.75   	 152.59		 80.65   	 -66.12		
-62.56   	-119.63   	 22.36   	 142.42		 80.39   	 -66.12		
-62.26   	-116.58   	 22.93   	 122.07		 80.12   	 -55.95		
-59.81   	-111.08   	 23.42   	 116.99		 79.90   	 -55.95		
-56.76   	-105.29   	 23.89   	 111.90		 79.67   	 -55.95		
-53.10   	-100.71   	 24.33   	 106.82		 79.45   	 -55.95		
-50.35   	-97.35   	 24.76   	 101.73		 79.23   	 -35.61		
-48.83   	-94.91   	 25.17   	  96.64		 79.08   	  -5.09		
-48.22   	-93.38   	 25.55   	  91.56		 79.06(D)	  45.78		
-47.61   	-92.16   	 25.92   	  86.47		 79.25   	 111.90		
-47.30   	-91.55   	 26.27   	  91.56		 79.69   	 203.46		
-47.00   	-91.86   	 26.63   	  91.56		 80.51   	 274.67		
-46.39   	-92.77   	 27.00   	  76.30		 81.61   	 325.53		
-45.78   	-94.60   	 27.30   	  71.21		 82.91   	 356.05		
-45.17   	-96.74   	 27.59   	  66.12		 84.33   	 356.05		
-44.86   	-100.40   	 27.85   	  61.04		 85.76   	 356.05		
-45.78   	-105.59   	 28.10   	  45.78		 87.18   	 376.40		
-47.30   	-111.69   	 28.28   	  45.78		 88.69   	 422.18		
-49.44   	-117.80   	 28.46   	  35.61		 90.38   	 462.87		
-51.57   	-123.29   	 28.61   	  30.52		 92.23   	 498.47		
-52.80   	-127.26   	 28.73   	  25.43		 94.22   	 518.82		
-52.49   	-129.39   	 28.83   	  25.43		 96.30   	 534.08		
-50.35   	-130.62   	 28.93   	  25.43		 98.43   	 528.99		
-47.30   	-131.53   	 29.03   	  20.35		100.55   	 534.08		
-43.95   	-131.84   	 29.11   	  25.43		102.69   	 539.16		
-40.59   	-130.92   	 29.22   	  30.52		104.84   	 544.25		
-37.84   	-129.09   	 29.34   	  30.52		107.02   	 534.08		
-36.01   	-124.82   	 29.46   	  30.52		109.16   	 528.99		
-33.26   	-117.49   	 29.58   	  35.61		111.27   	 518.82		
-28.08   	-106.20   	 29.73   	  30.52		113.35   	 493.39		
-18.62   	-90.03   	 29.85   	  30.52		115.32   	 467.95		
 -5.80   	-69.89   	 29.97   	  35.61		117.19   	 432.35		
  5.80   	-48.83   	 30.11   	  25.43		118.92   	 422.18		
 11.90   	-29.91   	 30.21   	  30.52		120.61   	 406.92		
 10.07   	-14.95   	 30.34   	  25.43		122.24   	 381.48		
  1.53   	 -4.88   	 30.44   	  20.35		123.76   	 356.05		
 -9.46   	  1.83   	 30.52   	  20.35		125.19   	 325.53		
-17.70   	  7.63   	 30.60   	  15.26		126.49   	 284.84		
-21.06   	 12.82   	 30.66   	   5.09		127.63   	 264.50		
-21.67   	 16.78   	 30.68   	   5.09		128.69   	 259.41		
-23.50   	 16.48   	 30.70   	   5.09		129.72   	 264.50		
-30.82   	  8.54   	 30.72(S)	   0.00		130.78   	 249.24		
-44.86   	 -8.24   	 30.72   	   0.00		131.78   	 208.54		
-62.87   	-30.52   	 30.72   	  -5.09		132.61   	 147.51		
-78.43   	-51.57   	 30.70   	   0.00		133.20   	 106.82		
-85.75   	-64.70   	 30.70   	  -5.09		133.63   	  86.47		
-83.92   	-68.66   	 30.68   	 -10.17		133.98   	  81.38		
-76.90   	-67.14   	 30.64   	 -15.26		134.30   	  81.38		
-70.19   	-65.31   	 30.58   	 -15.26		134.63   	  71.21		
-67.75   	-66.53   	 30.52   	 -25.43		134.91   	  45.78		
-70.50   	-71.11   	 30.42   	 -25.43		135.10   	  20.35		
-75.38   	-76.29   	 30.32   	 -35.61		135.18(S)	   0.00		
-79.65   	-80.57   	 30.17   	 -40.69		135.18   	 -20.35		
-82.70   	-83.92   	 30.01   	 -45.78		135.10   	 -35.61		
-85.14   	-88.20   	 29.83   	 -55.95		134.95   	 -40.69		
-87.89   	-93.69   	 29.60   	 -55.95		134.79   	 -30.52		
-91.86   	-100.10   	 29.38   	 -61.04		134.67   	 -40.69		
-96.13   	-105.59   	 29.14   	 -66.12		134.51   	 -50.86		
-100.10   	-108.03   	 28.87   	 -76.30		134.30   	 -76.30		
-102.54   	-107.42   	 28.57   	 -86.47		134.00   	-101.73		
-102.84   	-104.37   	 28.22   	 -91.56		133.59   	-111.90		
-101.93   	-100.40   	 27.85   	-106.82		133.14   	-122.07		
-99.79   	-97.05   	 27.43   	-111.90		132.65   	-122.07		
-96.74   	-94.60   	 26.98   	-127.16		132.17   	-132.25		
-92.77   	-91.25   	 26.47   	-137.33		131.64   	-147.51		
-86.36   	-86.36   	 25.92   	-147.51		131.05   	-152.59		
-78.74   	-80.57   	 25.33   	-178.03		130.44   	-178.03		
-72.63   	-75.07   	 24.62   	-203.46		129.72   	-198.37		
-69.89   	-71.72   	 23.80   	-208.54		128.93   	-208.54		
-72.94   	-72.33   	 22.97   	-208.54		128.10   	-223.80		
-80.87   	-76.90   	 22.14   	-228.89		127.20   	-228.89		
-89.72   	-82.70   	 21.22   	-239.06		126.29   	-239.06		
-93.99   	-86.36   	 20.26   	-249.24		125.33   	-264.50		
-90.64   	-84.23   	 19.27   	-269.58		124.27   	-289.93		
-80.57   	-76.29   	 18.19   	-279.75		123.11   	-315.36		
-68.36   	-65.92   	 17.07   	-279.75		121.85   	-330.62		
-60.73   	-59.51   	 15.95   	-269.58		120.53   	-335.71		
-62.26   	-61.95   	 14.87   	-254.32		119.19   	-330.62		
-71.41   	-71.11   	 13.86   	-249.24		117.86   	-310.27		
-82.09   	-82.09   	 12.86   	-228.89		116.62   	-289.93		
-88.81   	-88.81   	 11.94   	-218.72		115.46   	-259.41		
-89.72   	-88.81   	 11.07   	-203.46		114.42   	-239.06		
-86.67   	-85.14   	 10.25   	-188.20		113.47   	-239.06		
-83.01   	-82.70   	  9.50   	-167.85		112.51   	-244.15		
-82.09   	-84.23   	  8.83   	-147.51		111.54   	-244.15		
-84.53   	-90.33   	  8.24   	-142.42		110.56   	-244.15		
-89.42   	-99.49   	  7.67   	-127.16		109.58   	-239.06		
-94.91   	-108.95   	  7.16   	-122.07		108.63   	-239.06		
-99.18   	-116.88   	  6.67   	-122.07		107.67   	-223.80		
-100.40   	-121.77   	  6.19   	-127.16		106.77   	-208.54		
-97.05   	-119.93   	  5.68   	-132.25		105.94   	-198.37		
-90.03   	-112.00   	  5.15   	-127.16		105.15   	-193.29		
-81.48   	-99.49   	  4.64   	-122.07		104.37   	-183.11		
-73.24   	-87.28   	  4.15   	-122.07		103.64   	-167.85		
-67.75   	-79.04   	  3.66   	-111.90		102.97   	-157.68		
-64.70   	-75.68   	  3.21   	-106.82		102.34   	-152.59		
-63.78   	-75.99   	  2.79   	 -91.56		101.73   	-142.42		
-64.09   	-77.82   	  2.42   	 -81.38		101.16   	-132.25		
-66.22   	-79.96   	  2.10   	 -71.21		100.63   	-132.25		
-68.36   	-82.40   	  1.81   	 -50.86		100.10   	-122.07		
-69.58   	-84.84   	  1.61   	 -40.69		 99.61   	-111.90		
-69.58   	-87.59   	  1.44   	 -25.43		 99.17   	-111.90		
-71.11   	-91.55   	  1.34   	 -20.35		 98.72   	-101.73		
-75.99   	-97.96   	  1.26   	   0.00		 98.31   	 -96.64		
-84.84   	-106.20   	  1.26   	   0.00		 97.92   	 -91.56		
-94.30   	-115.05   	  1.26   	   5.09		 97.56   	 -86.47		
-98.88   	-121.46   	  1.28   	   5.09		 97.21   	 -91.56		
-96.13   	-123.29   	  1.30   	   5.09		 96.85   	 -81.38		
-87.59   	-121.15   	  1.32   	   0.00		 96.52   	 -91.56		
