SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
108.64   	120.85   	 60.06   	 300.10		 23.42(S)	  -5.09		
111.39   	122.38   	 61.26   	 289.93		 23.40   	 -15.26		
112.30   	122.68   	 62.42   	 274.67		 23.34   	 -30.52		
112.30   	122.99   	 63.52   	 254.32		 23.21   	 -35.61		
113.22   	125.43   	 64.54   	 233.98		 23.07   	 -50.86		
117.80   	132.14   	 65.47   	 218.72		 22.87   	 -50.86		
126.95   	142.82   	 66.35   	 198.37		 22.67   	 -45.78		
137.94   	154.42   	 67.14   	 178.03		 22.48   	 -50.86		
144.96   	161.44   	 67.85   	 152.59		 22.28   	 -40.69		
138.85   	153.20   	 68.46   	 127.16		 22.12   	 -30.52		
130.00   	141.60   	 68.97   	 101.73		 21.99   	 -30.52		
121.15   	128.17   	 69.38   	  76.30		 21.87   	 -30.52		
110.78   	112.30   	 69.68   	  55.95		 21.75   	 -30.52		
 95.52   	 90.33   	 69.91   	  30.52		 21.63   	 -35.61		
 73.55   	 61.34   	 70.03   	   5.09		 21.49   	 -35.61		
 47.61   	 28.38   	 70.05(S)	 -15.26		 21.34   	 -35.61		
 24.11   	 -1.83   	 69.99   	 -30.52		 21.20   	 -45.78		
  7.63   	-24.41   	 69.87   	 -55.95		 21.02   	 -45.78		
 -3.05   	-39.67   	 69.64   	 -66.12		 20.83   	 -50.86		
-11.60   	-51.88   	 69.38   	 -81.38		 20.63   	 -61.04		
-20.45   	-64.39   	 69.05   	 -91.56		 20.39   	 -61.04		
-28.38   	-75.68   	 68.69   	-106.82		 20.14   	 -76.30		
-32.04   	-81.79   	 68.26   	-106.82		 19.84   	 -96.64		
-29.91   	-79.65   	 67.83   	-122.07		 19.45   	-127.16		
-25.02   	-71.11   	 67.34   	-122.07		 18.94   	-167.85		
-22.89   	-60.42   	 66.86   	-132.25		 18.27   	-203.46		
-24.72   	-51.27   	 66.33   	-132.25		 17.46   	-239.06		
-29.30   	-44.25   	 65.80   	-142.42		 16.50   	-269.58		
-32.35   	-38.15   	 65.23   	-152.59		 15.42   	-300.10		
-30.52   	-31.74   	 64.62   	-167.85		 14.22   	-330.62		
-23.50   	-23.80   	 63.95   	-183.11		 12.90   	-361.14		
-13.43   	-13.73   	 63.21   	-193.29		 11.45   	-350.97		
 -2.44   	 -0.92   	 62.44   	-208.54		 10.05   	-340.79		
  7.02   	 12.51   	 61.61   	-198.37		  8.69   	-300.10		
 13.73   	 21.36   	 60.81   	-203.46		  7.49   	-254.32		
 16.48   	 19.53   	 60.00   	-198.37		  6.47   	-203.46		
 15.26   	  3.66   	 59.21   	-188.20		  5.66   	-147.51		
 10.68   	-22.89   	 58.45   	-188.20		  5.07   	-116.99		
  3.66   	-52.80   	 57.70   	-172.94		  4.60   	 -91.56		
 -6.10   	-78.74   	 57.01   	-162.77		  4.23   	 -71.21		
-18.31   	-98.57   	 56.36   	-157.68		  3.95   	 -50.86		
-32.96   	-113.22   	 55.73   	-142.42		  3.74   	 -50.86		
-47.61   	-125.12   	 55.16   	-137.33		  3.54   	 -45.78		
-58.59   	-133.67   	 54.61   	-122.07		  3.36   	 -40.69		
-62.56   	-137.33   	 54.12   	-106.82		  3.19   	 -40.69		
-59.81   	-135.80   	 53.69   	-101.73		  3.03   	 -45.78		
-54.32   	-131.53   	 53.29   	 -91.56		  2.85   	 -35.61		
-50.66   	-127.56   	 52.92   	 -76.30		  2.71   	 -35.61		
-51.88   	-127.56   	 52.61   	 -71.21		  2.56   	 -30.52		
-55.85   	-132.14   	 52.33   	 -66.12		  2.44   	 -20.35		
-57.98   	-139.47   	 52.06   	 -55.95		  2.36   	 -10.17		
-52.49   	-144.65   	 51.84   	 -50.86		  2.32   	  -5.09		
-32.04   	-137.33   	 51.64   	 -45.78		  2.30(D)	  10.17		
 11.90   	-90.94   	 51.45   	 -40.69		  2.34   	  20.35		
 79.96   	 22.89   	 51.29   	 -45.78		  2.42   	  40.69		
151.37   	191.35   	 51.11   	 -40.69		  2.58   	  61.04		
180.97   	339.66   	 50.95   	 -50.86		  2.83   	  86.47		
-31.13   	215.76   	 50.74   	 -50.86		  3.17   	  91.56		
-230.10   	-81.18   	 50.54   	 -50.86		  3.54   	  76.30		
-383.61   	-388.49   	 50.34   	 -55.95		  3.85   	  61.04		
-419.62   	-563.05(R)	 50.11   	 -55.95		  4.09(E)	  35.61		
-334.78   	-551.15   	 49.89   	 -55.95		  4.23   	  15.26		
-192.57   	-405.88   	 49.66   	 -66.12		  4.29   	  -5.09		
-72.02   	-229.49   	 49.40   	 -66.12		  4.27   	 -15.26		
-16.48   	-106.20   	 49.14   	 -66.12		  4.21   	 -15.26		
-17.09   	-61.95   	 48.87   	 -66.12		  4.15   	 -10.17		
-36.93   	-71.41   	 48.61   	 -71.21		  4.11   	   5.09		
-48.52   	-93.99   	 48.32   	 -71.21		  4.13   	  25.43		
-46.08   	-105.29   	 48.04   	 -71.21		  4.23   	  50.86		
-38.76   	-100.10   	 47.75   	 -76.30		  4.44   	  76.30		
-33.57   	-85.45   	 47.45   	 -71.21		  4.74   	  96.64		
-31.13   	-69.89   	 47.16   	 -76.30		  5.13   	 127.16		
-28.38   	-60.12   	 46.86   	 -81.38		  5.64   	 157.68		
-24.41   	-56.15   	 46.53   	 -76.30		  6.27   	 198.37		
-21.36   	-54.32   	 46.23   	 -76.30		  7.06   	 274.67		
-21.06   	-53.10   	 45.92   	 -71.21		  8.16   	 345.88		
-22.58   	-51.88   	 45.64   	 -66.12		  9.54   	 391.66		
-23.50   	-49.74   	 45.37   	 -66.12		 11.11   	 412.00		
-20.14   	-44.25   	 45.11   	 -66.12		 12.76   	 427.26		
-12.21   	-34.48   	 44.84   	 -55.95		 14.47   	 422.18		
 -2.75   	-23.19   	 44.62   	 -50.86		 16.15   	 381.48		
  3.97   	-14.04   	 44.41   	 -30.52		 17.68   	 284.84		
  7.93   	 -3.05   	 44.29(D)	   5.09		 18.82   	 208.54		
 11.90   	  4.27   	 44.31   	  35.61		 19.65   	 147.51		
 20.45   	 15.56   	 44.46   	  81.38		 20.24   	  86.47		
 31.43   	 28.99   	 44.78   	 116.99		 20.59   	  50.86		
 40.59   	 41.50   	 45.25   	 162.77		 20.79   	  35.61		
 45.78   	 50.05   	 45.90   	 198.37		 20.94   	  25.43		
 47.30   	 55.24   	 46.69   	 233.98		 21.04   	  35.61		
 49.13   	 59.20   	 47.63   	 259.41		 21.18   	  45.78		
 53.71   	 65.00   	 48.67   	 289.93		 21.36   	  61.04		
 61.65   	 72.63   	 49.83   	 300.10		 21.61   	  61.04		
 70.50   	 80.87   	 51.03   	 315.36		 21.85   	  61.04		
 77.21   	 87.59   	 52.29   	 325.53		 22.10   	  66.12		
 79.96   	 91.25   	 53.59   	 320.45		 22.36   	  55.95		
 80.57   	 93.08   	 54.87   	 325.53		 22.58   	  40.69		
 81.48   	 94.60   	 56.17   	 315.36		 22.75   	  30.52		
 84.84   	 97.66   	 57.44   	 305.19		 22.87   	  15.26		
 90.94   	102.84   	 58.66   	 295.01		 22.93(S)	   0.00		
 97.05   	108.64   	 59.84   	 284.84		 22.93   	 -20.35		
101.01   	112.92   	 60.98   	 264.50		 22.85   	 -25.43		
101.62   	114.44   	 62.03   	 254.32		 22.75   	 -25.43		
100.40   	115.05   	 63.05   	 233.98		 22.64   	 -35.61		
101.32   	118.71   	 63.99   	 213.63		 22.50   	 -30.52		
107.73   	127.56   	 64.84   	 198.37		 22.38   	 -30.52		
119.02   	140.69   	 65.64   	 178.03		 22.26   	 -30.52		
130.92   	152.59   	 66.35   	 147.51		 22.14   	 -30.52		
133.97   	150.45   	 66.94   	 127.16		 22.01   	 -30.52		
122.38   	135.80   	 67.45   	 101.73		 21.89   	 -20.35		
106.81   	117.49   	 67.85   	  81.38		 21.81   	 -20.35		
 91.86   	 98.88   	 68.18   	  50.86		 21.73   	 -30.52		
 77.51   	 79.65   	 68.38   	  35.61		 21.61   	 -30.52		
 61.65   	 57.37   	 68.52   	  10.17		 21.49   	 -30.52		
 41.20   	 30.21   	 68.57(S)	  -5.09		 21.36   	 -30.52		
 16.48   	  0.61   	 68.55   	 -25.43		 21.24   	 -30.52		
 -7.63   	-25.94   	 68.44   	 -40.69		 21.12   	 -30.52		
-25.63   	-45.17   	 68.28   	 -61.04		 21.00   	 -35.61		
-35.40   	-56.15   	 68.04   	 -71.21		 20.85   	 -35.61		
-39.37   	-63.17   	 67.75   	 -81.38		 20.71   	 -45.78		
-42.42   	-69.89   	 67.43   	 -91.56		 20.53   	 -61.04		
-46.69   	-77.82   	 67.06   	-106.82		 20.28   	 -61.04		
-50.96   	-82.40   	 66.63   	-106.82		 20.04   	 -81.38		
-50.66   	-79.04   	 66.21   	-116.99		 19.72   	-106.82		
-45.17   	-66.53   	 65.74   	-127.16		 19.29   	-137.33		
-38.15   	-49.44   	 65.23   	-127.16		 18.74   	-162.77		
-34.18   	-35.40   	 64.72   	-137.33		 18.09   	-188.20		
-35.40   	-28.69   	 64.17   	-147.51		 17.33   	-233.98		
-38.45   	-27.47   	 63.58   	-162.77		 16.40   	-269.58		
-37.54   	-24.11   	 62.93   	-178.03		 15.32   	-289.93		
-29.30   	-13.73   	 62.22   	-193.29		 14.16   	-310.27		
-15.56   	  3.36   	 61.44   	-203.46		 12.92   	-325.53		
 -1.53   	 21.06   	 60.63   	-198.37		 11.62   	-325.53		
  7.93   	 29.60   	 59.84   	-198.37		 10.32   	-315.36		
 10.38   	 22.58   	 59.04   	-198.37		  9.05   	-295.01		
  6.71   	  0.61   	 58.25   	-188.20		  7.87   	-279.75		
  0.00   	-29.60   	 57.50   	-178.03		  6.75   	-249.24		
 -8.85   	-59.81   	 56.79   	-172.94		  5.76   	-203.46		
-20.14   	-83.92   	 56.09   	-162.77		  4.94   	-162.77		
-33.87   	-101.01   	 55.44   	-152.59		  4.29   	-132.25		
-49.13   	-112.61   	 54.83   	-137.33		  3.76   	 -91.56		
-62.26   	-120.85   	 54.28   	-132.25		  3.40   	 -61.04		
-70.19   	-126.04   	 53.75   	-116.99		  3.15   	 -30.52		
-72.02   	-128.78   	 53.29   	-111.90		  3.03   	 -20.35		
-70.50   	-130.00   	 52.84   	 -96.64		  2.95   	 -15.26		
-68.66   	-130.31   	 52.45   	 -86.47		  2.89   	 -15.26		
-68.36   	-130.00   	 52.11   	 -76.30		  2.83   	 -15.26		
-68.05   	-127.87   	 51.80   	 -71.21		  2.77   	 -25.43		
-65.92   	-125.73   	 51.52   	 -61.04		  2.67   	 -30.52		
-60.73   	-125.73   	 51.27   	 -50.86		  2.54   	 -20.35		
-50.66   	-128.17   	 51.07   	 -50.86		  2.46   	 -30.52		
-27.77   	-120.24   	 50.86   	 -40.69		  2.34   	 -20.35		
 18.92   	-68.66   	 50.70   	 -40.69		  2.26   	 -15.26		
 90.33   	 55.85   	 50.54   	 -40.69		  2.20(D)	  10.17		
161.13   	229.49   	 50.38   	 -45.78		  2.24   	  61.04		
 94.91   	357.67   	 50.19   	 -45.78		  2.48   	  76.30		
-87.28   	162.35   	 50.01   	 -45.78		  2.79   	  81.38		
-299.68   	-158.39   	 49.83   	 -45.78		  3.11   	  91.56		
-439.76   	-451.66   	 49.64   	 -50.86		  3.48   	  76.30		
-442.20   	-581.97(R)	 49.44   	 -50.86		  3.78   	  55.95		
-322.27   	-522.16   	 49.24   	 -55.95		  4.01   	  35.61		
-162.96   	-348.82   	 49.01   	 -61.04		  4.15   	  20.35		
-49.13   	-174.26   	 48.77   	 -55.95		  4.23   	   0.00		
-15.26   	-74.16   	 48.55   	 -66.12		  4.23   	 -15.26		
-35.40   	-55.54   	 48.28   	 -61.04		  4.17   	  -5.09		
-61.95   	-77.21   	 48.04   	 -71.21		  4.15   	   5.09		
