SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
110.78   	195.62   	 53.75   	 147.51		 77.15   	 193.29		
122.68   	214.54   	 54.34   	 147.51		 77.92   	 183.11		
133.36   	235.29   	 54.93   	 137.33		 78.66   	 172.94		
145.57   	260.01   	 55.48   	 137.33		 79.35   	 167.85		
160.52   	288.70   	 56.03   	 132.25		 80.02   	 157.68		
175.78   	318.91   	 56.56   	 137.33		 80.65   	 142.42		
187.68   	346.37   	 57.11   	 147.51		 81.22   	 122.07		
192.57   	367.43   	 57.70   	 147.51		 81.71   	 106.82		
190.73   	379.94   	 58.29   	 157.68		 82.14   	 127.16		
186.77   	385.44   	 58.92   	 167.85		 82.64   	 178.03		
182.50   	385.13   	 59.59   	 172.94		 83.36   	 193.29		
176.09   	377.20   	 60.28   	 183.11		 84.13   	 132.25		
165.41   	358.89   	 61.02   	 213.63		 84.66   	  76.30		
136.41   	292.36   	 61.87   	 208.54		 84.96   	  66.12		
119.63   	247.80   	 62.71   	 203.46		 85.23   	  35.61		
100.71   	201.11   	 63.52   	 193.29		 85.37   	  25.43		
 75.99   	154.11   	 64.29   	 178.03		 85.47   	  20.35		
 43.33   	107.42   	 65.00   	 167.85		 85.55   	  10.17		
  6.71   	 61.65   	 65.68   	 152.59		 85.59(S)	   0.00		
-28.38   	 18.92   	 66.29   	 142.42		 85.59   	 -10.17		
-57.68   	-18.62   	 66.86   	 122.07		 85.55   	 -25.43		
-80.57   	-50.66   	 67.34   	 122.07		 85.45   	 -50.86		
-97.96   	-76.90   	 67.83   	 111.90		 85.25   	 -81.38		
-111.39   	-97.96   	 68.28   	 101.73		 84.92   	-116.99		
-121.46   	-115.05   	 68.69   	 101.73		 84.46   	-167.85		
-126.95   	-127.87   	 69.09   	 101.73		 83.78   	-213.63		
-124.82   	-136.41   	 69.50   	  91.56		 82.93   	-269.58		
-114.44   	-140.99   	 69.87   	  86.47		 81.85   	-325.53		
-99.79   	-143.13   	 70.21   	  76.30		 80.55   	-391.66		
-84.84   	-143.13   	 70.52   	  66.12		 78.98   	-467.95		
-72.02   	-139.47   	 70.78   	  55.95		 77.11   	-544.25		
-61.04   	-130.92   	 71.01   	  35.61		 74.93   	-620.55		
-48.83   	-118.41   	 71.15   	  25.43		 72.45   	-732.45		
-32.65   	-103.15   	 71.25   	  10.17		 69.52   	-813.83		
-13.12   	-88.50   	 71.29(S)	 -10.17		 66.27   	-824.00		
  5.80   	-78.43   	 71.25   	 -25.43		 62.97   	-808.75		
 21.67   	-73.55   	 71.15   	 -35.61		 59.74   	-793.49		
 35.10   	-72.33   	 71.01   	 -71.21		 56.56   	-788.40		
 60.73   	-69.89   	 70.72   	 -81.38		 53.41   	-747.71		
 75.68   	-64.39   	 70.40   	 -96.64		 50.42   	-712.10		
 90.03   	-56.76   	 70.01   	-101.73		 47.57   	-661.24		
 99.18   	-51.88   	 69.60   	-111.90		 44.92   	-625.63		
 98.88   	-52.80   	 69.16   	-116.99		 42.42   	-615.46		
 89.72   	-59.81   	 68.69   	-127.16		 39.96   	-605.29		
 76.90   	-69.89   	 68.18   	-122.07		 37.54   	-590.03		
 65.61   	-78.74   	 67.69   	-132.25		 35.18   	-574.77		
 60.12   	-84.53   	 67.16   	-137.33		 32.88   	-559.51		
 58.90   	-86.98   	 66.61   	-132.25		 30.64   	-528.99		
 59.81   	-84.53   	 66.08   	-142.42		 28.52   	-493.39		
 62.26   	-72.63   	 65.51   	-142.42		 26.55   	-457.78		
 68.97   	-47.61   	 64.94   	-137.33		 24.72   	-422.18		
 80.57   	-10.38   	 64.39   	-137.33		 23.03   	-391.66		
 93.38   	 29.30   	 63.85   	-127.16		 21.46   	-361.14		
100.10   	 58.90   	 63.34   	-122.07		 20.02   	-330.62		
 97.05   	 72.33   	 62.85   	-111.90		 18.70   	-289.93		
 85.45   	 72.02   	 62.40   	-101.73		 17.54   	-249.24		
 69.27   	 66.22   	 61.99   	 -86.47		 16.54   	-218.72		
 51.57   	 58.59   	 61.65   	 -81.38		 15.67   	-193.29		
 34.48   	 46.08   	 61.32   	 -71.21		 14.89   	-178.03		
 17.70   	 24.11   	 61.04   	 -71.21		 14.18   	-172.94		
  3.97   	 -7.32   	 60.75   	 -71.21		 13.49   	-162.77		
 -1.83   	-41.20   	 60.47   	 -71.21		 12.84   	-157.68		
 -1.53   	-70.19   	 60.18   	 -81.38		 12.21   	-162.77		
 -9.77   	-109.86   	 59.86   	 -86.47		 11.56   	-142.42		
-26.86   	-128.48   	 59.51   	 -91.56		 10.99   	-122.07		
-48.22   	-148.01   	 59.15   	 -86.47		 10.50   	-116.99		
-64.39   	-164.49   	 58.80   	 -81.38		 10.03   	-127.16		
-68.36   	-172.73   	 58.47   	 -86.47		  9.52   	-162.77		
-60.12   	-170.90   	 58.13   	 -81.38		  8.87   	-111.90		
-45.17   	-160.52   	 57.80   	 -76.30		  8.42(D)	  40.69		
-28.08   	-143.43   	 57.50   	 -71.21		  8.59   	 116.99		
-12.82   	-124.51   	 57.21   	 -71.21		  9.05   	  71.21		
 -1.83   	-108.95   	 56.93   	 -55.95		  9.34   	  55.95		
  3.66   	-101.01   	 56.70   	 -55.95		  9.56   	  76.30		
  3.97   	-100.40   	 56.48   	 -45.78		  9.87   	  61.04		
  0.31   	-105.29   	 56.30   	 -45.78		 10.11   	  40.69		
 -7.02   	-112.00   	 56.11   	 -40.69		 10.27   	  25.43		
-15.26   	-119.93   	 55.95   	 -35.61		 10.38   	  35.61		
-17.40   	-134.28   	 55.81   	 -30.52		 10.52   	  30.52		
 -2.75   	-158.08   	 55.69   	 -35.61		 10.64   	  15.26		
 34.79   	-181.27   	 55.54   	 -30.52		 10.70   	   0.00		
 93.99   	-182.50   	 55.42   	 -35.61		 10.70   	 -15.26		
171.20   	-128.48   	 55.28   	 -30.52		 10.64   	 -15.26		
263.67   	 17.70   	 55.16   	 -35.61		 10.58   	  10.17		
360.72   	283.81   	 55.02   	 -30.52		 10.62(E)	  40.69		
422.67   	672.30   	 54.89   	 -30.52		 10.78   	  71.21		
383.30   	1119.69   	 54.77   	 -35.61		 11.07   	 111.90		
-143.43   	1582.34(R)	 54.63   	 -35.61		 11.52   	  81.38		
-520.02   	1345.83   	 54.49   	 -35.61		 11.84   	  45.78		
-816.35   	843.51   	 54.34   	 -40.69		 12.02   	  10.17		
-957.34   	279.54   	 54.18   	 -35.61		 12.07   	  -5.09		
-953.98   	-137.02   	 54.04   	 -35.61		 12.04   	 -10.17		
-869.75   	-315.86   	 53.90   	 -35.61		 12.00   	   0.00		
-751.65   	-312.19   	 53.75   	 -30.52		 12.00   	  20.35		
-610.35   	-235.29   	 53.63   	 -35.61		 12.09   	  35.61		
-444.64   	-158.69   	 53.49   	 -30.52		 12.23   	  50.86		
-271.30   	-109.56   	 53.37   	 -25.43		 12.43   	  61.04		
-126.65   	-91.55   	 53.27   	 -25.43		 12.68   	  66.12		
-40.28   	-101.32   	 53.16   	 -25.43		 12.94   	  66.12		
-11.60   	-130.92   	 53.06   	 -25.43		 13.20   	  86.47		
-15.26   	-162.35   	 52.96   	 -20.35		 13.55   	 127.16		
-21.67   	-173.95   	 52.88   	 -25.43		 14.06   	 193.29		
-16.78   	-161.13   	 52.78   	 -20.35		 14.83   	 249.24		
 -2.14   	-141.60   	 52.70   	 -25.43		 15.83   	 284.84		
 13.43   	-134.89   	 52.59   	 -30.52		 16.97   	 284.84		
 21.67   	-142.21   	 52.47   	 -25.43		 18.11   	 259.41		
 21.36   	-151.37   	 52.37   	 -30.52		 19.15   	 269.58		
 17.70   	-152.28   	 52.25   	 -35.61		 20.22   	 330.62		
 18.92   	-144.04   	 52.11   	 -35.61		 21.55   	 401.83		
 28.99   	-130.92   	 51.96   	 -35.61		 23.15   	 462.87		
 44.56   	-117.49   	 51.82   	 -35.61		 25.00   	 498.47		
 57.68   	-104.98   	 51.68   	 -35.61		 27.00   	 564.60		
 62.26   	-83.92   	 51.54   	 -30.52		 29.26   	 574.77		
 56.76   	-77.51   	 51.41   	 -35.61		 31.56   	 600.20		
 47.91   	-78.13   	 51.27   	 -30.52		 33.96   	 620.55		
 36.62   	-86.98   	 51.15   	 -30.52		 36.44   	 640.89		
 25.33   	-101.62   	 51.03   	 -30.52		 39.00   	 645.98		
 18.01   	-114.44   	 50.91   	 -25.43		 41.59   	 640.89		
 19.84   	-118.10   	 50.80   	 -30.52		 44.15   	 610.37		
 31.43   	-111.08   	 50.68   	 -25.43		 46.59   	 590.03		
 48.22   	-97.35   	 50.58   	 -30.52		 48.95   	 584.94		
 65.61   	-82.09   	 50.46   	 -30.52		 51.29   	 518.82		
 81.48   	-69.27   	 50.34   	 -30.52		 53.37   	 381.48		
 93.69   	-61.65   	 50.21   	 -35.61		 54.89   	 269.58		
101.62   	-59.20   	 50.07   	 -30.52		 55.97   	 223.80		
103.76   	-61.34   	 49.95   	 -30.52		 56.87   	 198.37		
 97.96   	-66.53   	 49.83   	 -30.52		 57.66   	 183.11		
 86.98   	-72.02   	 49.70   	 -30.52		 58.39   	 198.37		
 80.26   	-72.02   	 49.58   	 -25.43		 59.19   	 228.89		
 84.53   	-62.87   	 49.48   	 -30.52		 60.10   	 233.98		
 98.88   	-44.86   	 49.36   	 -25.43		 61.04   	 239.06		
116.58   	-22.89   	 49.26   	 -30.52		 61.99   	 228.89		
126.65   	 -4.88   	 49.14   	 -25.43		 62.91   	 223.80		
122.99   	  2.14   	 49.03   	 -25.43		 63.80   	 203.46		
107.73   	 -3.36   	 48.93   	 -20.35		 64.62   	 178.03		
 88.81   	-16.48   	 48.85   	 -20.35		 65.33   	 167.85		
 72.02   	-29.91   	 48.77   	  -5.09		 66.00   	 178.03		
 51.57   	-32.04   	 48.75(D)	   0.00		 66.71   	 167.85		
 47.91   	-18.01   	 48.75   	  15.26		 67.39   	 188.20		
 49.13   	  2.14   	 48.81   	  30.52		 68.14   	 198.37		
 56.15   	 24.11   	 48.93   	  50.86		 68.93   	 208.54		
 65.61   	 45.17   	 49.14   	  76.30		 69.77   	 218.72		
 71.72   	 61.95   	 49.44   	  91.56		 70.64   	 228.89		
 68.66   	 73.24   	 49.81   	 122.07		 71.56   	 233.98		
 55.85   	 79.35   	 50.29   	 132.25		 72.49   	 239.06		
 37.84   	 81.18   	 50.82   	 152.59		 73.45   	 228.89		
 20.45   	 82.40   	 51.43   	 157.68		 74.36   	 223.80		
 11.60   	 87.89   	 52.06   	 157.68		 75.26   	 218.72		
 14.65   	102.23   	 52.70   	 162.77		 76.13   	 208.54		
 30.82   	126.34   	 53.35   	 157.68		 76.97   	 198.37		
 57.98   	159.61   	 53.98   	 147.51		 77.76   	 193.29		
 91.55   	197.45   	 54.57   	 137.33		 78.53   	 178.03		
122.99   	232.24   	 55.12   	 137.33		 79.25   	 172.94		
145.26   	259.09   	 55.67   	 137.33		 79.94   	 162.77		
155.64   	276.18   	 56.22   	 132.25		 80.59   	 152.59		
156.56   	287.17   	 56.74   	 132.25		 81.20   	 142.42		
154.11   	296.33   	 57.27   	 142.42		 81.77   	 127.16		
152.59   	306.40   	 57.84   	 147.51		 82.28   	 111.90		
151.98   	316.47   	 58.43   	 157.68		 82.73   	 116.99		
151.37   	323.18   	 59.06   	 167.85		 83.19   	 147.51		
152.28   	325.93   	 59.74   	 172.94		 83.78   	 172.94		
159.00   	325.01   	 60.43   	 213.63		 84.48   	 106.82		
190.12   	306.70   	 61.28   	 208.54		 84.90   	  66.12		
201.11   	283.20   	 62.12   	 203.46		 85.17   	  55.95		
196.23   	245.67   	 62.93   	 193.29		 85.39   	  35.61		
172.42   	194.40   	 63.70   	 183.11		 85.53   	  25.43		
136.41   	135.50   	 64.44   	 167.85		 85.64   	  15.26		
 98.57   	 74.77   	 65.11   	 157.68		 85.70   	  10.17		
 68.36   	 19.84   	 65.74   	 147.51		 85.74   	   5.09		
 50.05   	-24.41   	 66.33   	 132.25		 85.76(S)	  -5.09		
 41.20   	-56.15   	 66.86   	 127.16		 85.74   	 -25.43		
 36.62   	-77.51   	 67.36   	 122.07		 85.64   	 -50.86		
 32.35   	-92.77   	 67.85   	 111.90		 85.43   	 -91.56		
 25.94   	-106.51   	 68.30   	 106.82		 85.07   	-132.25		
 17.09   	-120.54   	 68.73   	 101.73		 84.54   	-183.11		
  6.10   	-135.19   	 69.14   	  96.64		 83.80   	-233.98		
 -6.71   	-148.62   	 69.52   	  86.47		 82.87   	-289.93		
-20.45   	-158.69   	 69.87   	  81.38		 81.71   	-345.88		
-35.71   	-165.41   	 70.19   	  71.21		 80.33   	-417.09		
-48.83   	-169.37   	 70.48   	  61.04		 78.66   	-493.39		
-56.15   	-169.98   	 70.72   	  45.78		 76.68   	-564.60		
-54.93   	-167.24   	 70.91   	  30.52		 74.42   	-656.15		
-45.47   	-161.74   	 71.03   	  10.17		 71.80   	-768.05		
-31.13   	-154.42   	 71.07(S)	  -5.09		 68.73   	-834.18		
-18.62   	-148.32   	 71.05   	 -20.35		 65.39   	-824.00		
-14.34   	-148.01   	 70.97   	 -35.61		 62.10   	-818.92		
-20.45   	-155.03   	 70.82   	 -61.04		 58.82   	-849.44		
-47.91   	-179.14   	 70.58   	 -71.21		 55.42   	-778.23		
-55.85   	-186.77   	 70.29   	 -86.47		 52.31   	-737.54		
-50.05   	-184.02   	 69.95   	 -86.47		 49.36   	-681.58		
-32.04   	-171.51   	 69.60   	-101.73		 46.63   	-645.98		
 -9.77   	-153.81   	 69.20   	-106.82		 44.05   	-615.46		
  7.63   	-137.02   	 68.77   	-111.90		 41.59   	-605.29		
 13.43   	-126.95   	 68.32   	-122.07		 39.17   	-600.20		
 10.07   	-125.43   	 67.83   	-127.16		 36.76   	-584.94		
  7.63   	-129.39   	 67.32   	-137.33		 34.43   	-574.77		
 14.95   	-133.06   	 66.77   	-137.33		 32.13   	-554.42		
 34.18   	-130.62   	 66.23   	-137.33		 29.91   	-518.82		
 60.42   	-118.41   	 65.68   	-147.51		 27.83   	-493.39		
 87.59   	-94.30   	 65.09   	-147.51		 25.86   	-452.69		
111.08   	-59.51   	 64.50   	-142.42		 24.05   	-427.26		
130.92   	-18.92   	 63.93   	-137.33		 22.34   	-391.66		
148.62   	 20.45   	 63.38   	-127.16		 20.77   	-350.97		
164.49   	 51.57   	 62.87   	-111.90		 19.37   	-310.27		
174.87   	 69.89   	 62.42   	 -96.64		 18.13   	-269.58		
176.39   	 76.90   	 62.03   	 -86.47		 17.05   	-233.98		
166.93   	 73.55   	 61.69   	 -76.30		 16.11   	-208.54		
147.71   	 58.29   	 61.38   	 -71.21		 15.28   	-183.11		
125.12   	 31.13   	 61.10   	 -66.12		 14.55   	-167.85		
106.51   	 -5.49   	 60.83   	 -66.12		 13.88   	-172.94		
 93.99   	-45.17   	 60.57   	 -71.21		 13.18   	-167.85		
 84.53   	-80.87   	 60.28   	 -71.21		 12.51   	-162.77		
 71.11   	-108.64   	 60.00   	 -81.38		 11.86   	-157.68		
 48.83   	-131.23   	 59.67   	 -81.38		 11.23   	-142.42		
 18.01   	-153.50   	 59.35   	 -81.38		 10.66   	-137.33		
-16.48   	-175.78   	 59.02   	 -86.47		 10.11   	-127.16		
-46.69   	-195.31   	 58.68   	 -86.47		  9.60   	-111.90		
-69.27   	-210.27   	 58.33   	 -81.38		  9.16   	-122.07		
-84.23   	-220.34   	 58.01   	 -76.30		  8.67   	 -96.64		
-93.08   	-226.14   	 57.70   	 -76.30		  8.28(D)	  30.52		
-96.74   	-227.97   	 57.40   	 -66.12		  8.40   	 127.16		
-94.60   	-224.30   	 57.13   	 -61.04		  8.91   	 106.82		
-86.67   	-216.37   	 56.89   	 -55.95		  9.34   	  66.12		
-74.77   	-205.38   	 56.66   	 -50.86		  9.60   	  61.04		
-62.56   	-193.48   	 56.46   	 -45.78		  9.85   	  45.78		
-51.57   	-182.19   	 56.28   	 -45.78		 10.03   	  15.26		
-43.03   	-171.20   	 56.09   	 -45.78		 10.09   	   0.00		
-35.40   	-161.74   	 55.91   	 -40.69		 10.09   	  15.26		
-23.80   	-160.52   	 55.75   	 -40.69		 10.15   	  25.43		
 -3.05   	-176.39   	 55.58   	 -40.69		 10.25   	  40.69		
 30.82   	-206.30   	 55.42   	 -35.61		 10.42   	  61.04		
 78.13   	-228.27   	 55.28   	 -35.61		 10.66   	  76.30		
140.69   	-209.05   	 55.14   	 -30.52		 10.97   	  71.21		
223.69   	-106.81   	 55.02   	 -30.52		 11.25   	  45.78		
329.90   	112.30   	 54.89   	 -30.52		 11.43   	  15.26		
436.10   	462.65   	 54.77   	 -30.52		 11.50   	   0.00		
479.13   	912.78   	 54.65   	 -25.43		 11.50   	   5.09		
383.91   	1344.91   	 54.55   	 -35.61		 11.52   	  20.35		
-246.28   	1498.11(R)	 54.40   	 -35.61		 11.60(E)	  25.43		
-598.45   	1088.56   	 54.26   	 -30.52		 11.70   	  35.61		
-824.59   	517.58   	 54.14   	 -35.61		 11.84   	  30.52		
-891.72   	 12.82   	 54.00   	 -30.52		 11.96   	  35.61		
-844.12   	-271.30   	 53.88   	 -35.61		 12.11   	  45.78		
-743.10   	-334.17   	 53.73   	 -30.52		 12.29   	  45.78		
-617.07   	-278.93   	 53.61   	 -30.52		 12.47   	  55.95		
-466.92   	-198.97   	 53.49   	 -30.52		 12.70   	  55.95		
-301.21   	-140.69   	 53.37   	 -25.43		 12.92   	  50.86		
-151.06   	-115.97   	 53.27   	 -30.52		 13.12   	  35.61		
-52.49   	-124.51   	 53.14   	 -25.43		 13.27   	  30.52		
-19.84   	-161.13   	 53.04   	 -30.52		 13.39   	  30.52		
-34.18   	-209.66   	 52.92   	 -30.52		 13.51   	  50.86		
-64.09   	-245.06   	 52.80   	 -25.43		 13.71   	 101.73		
-86.36   	-251.46   	 52.70   	 -25.43		 14.12   	 152.59		
-93.69   	-235.90   	 52.59   	 -25.43		 14.73   	 208.54		
-88.20   	-218.81   	 52.49   	 -20.35		 15.56   	 249.24		
-75.68   	-210.88   	 52.41   	 -25.43		 16.56   	 264.50		
-61.04   	-206.91   	 52.31   	 -30.52		 17.62   	 315.36		
-47.61   	-200.20   	 52.19   	 -25.43		 18.88   	 406.92		
-35.40   	-190.12   	 52.09   	 -35.61		 20.51   	 483.21		
-23.80   	-181.58   	 51.94   	 -30.52		 22.44   	 528.99		
-10.68   	-176.09   	 51.82   	 -30.52		 24.56   	 554.42		
  2.44   	-173.34   	 51.70   	 -30.52		 26.78   	 539.16		
 13.73   	-171.20   	 51.58   	 -35.61		 28.93   	 549.34		
 30.52   	-161.13   	 51.43   	 -30.52		 31.13   	 569.68		
 41.20   	-149.23   	 51.31   	 -35.61		 33.41   	 605.29		
 56.76   	-133.36   	 51.17   	 -30.52		 35.83   	 630.72		
 76.60   	-117.49   	 51.05   	 -35.61		 38.35   	 645.98		
 97.35   	-104.06   	 50.91   	 -30.52		 40.94   	 640.89		
115.66   	-93.38   	 50.78   	 -30.52		 43.50   	 615.46		
129.70   	-84.23   	 50.66   	 -25.43		 45.96   	 590.03		
140.08   	-75.68   	 50.56   	 -30.52		 48.32   	 559.51		
147.40   	-69.27   	 50.44   	 -30.52		 50.56   	 508.65		
150.15   	-67.44   	 50.32   	 -30.52		 52.59   	 401.83		
146.79   	-72.63   	 50.19   	 -30.52		 54.20   	 284.84		
137.94   	-82.40   	 50.07   	 -35.61		 55.34   	 228.89		
126.65   	-91.86   	 49.93   	 -30.52		 56.26   	 198.37		
118.41   	-96.44   	 49.81   	 -30.52		 57.05   	 183.11		
116.88   	-93.69   	 49.68   	 -30.52		 57.78   	 198.37		
120.54   	-86.06   	 49.56   	 -30.52		 58.58   	 228.89		
124.82   	-77.51   	 49.44   	 -25.43		 59.49   	 249.24		
125.12   	-71.41   	 49.34   	 -25.43		 60.49   	 254.32		
118.71   	-69.58   	 49.24   	 -25.43		 61.51   	 254.32		
106.20   	-72.02   	 49.14   	 -25.43		 62.52   	 239.06		
 89.42   	-77.21   	 49.03   	 -20.35		 63.48   	 223.80		
 70.80   	-83.31   	 48.95   	 -20.35		 64.37   	 193.29		
 53.71   	-87.89   	 48.87   	 -20.35		 65.15   	 178.03		
 41.20   	-88.20   	 48.79   	 -10.17		 65.86   	 157.68		
 35.10   	-83.01   	 48.75(D)	   0.00		 66.49   	 183.11		
 32.35   	-61.95   	 48.75   	  10.17		 67.22   	 183.11		
 30.21   	-50.05   	 48.79   	  25.43		 67.95   	 193.29		
 25.33   	-39.06   	 48.89   	  45.78		 68.73   	 208.54		
 18.01   	-28.99   	 49.07   	  71.21		 69.56   	 223.80		
  7.93   	-21.06   	 49.36   	  91.56		 70.46   	 228.89		
 -5.80   	-14.95   	 49.73   	 116.99		 71.37   	 233.98		
-20.75   	-10.68   	 50.19   	 132.25		 72.31   	 228.89		
-30.52   	 -4.88   	 50.72   	 152.59		 73.22   	 223.80		
-29.30   	  6.41   	 51.33   	 157.68		 74.12   	 218.72		
-16.17   	 25.02   	 51.96   	 167.85		 74.99   	 208.54		
  3.36   	 49.13   	 52.63   	 162.77		 75.83   	 203.46		
 19.84   	 74.46   	 53.29   	 162.77		 76.64   	 193.29		
 26.86   	 96.74   	 53.94   	 152.59		 77.42   	 183.11		
 25.94   	115.36   	 54.55   	 147.51		 78.15   	 172.94		
 25.94   	134.28   	 55.14   	 137.33		 78.84   	 172.94		
 33.26   	157.78   	 55.69   	 137.33		 79.53   	 183.11		
 50.96   	187.38   	 56.24   	 137.33		 80.26   	 203.46		
 75.99   	221.56   	 56.79   	 132.25		 81.08   	 223.80		
103.76   	254.82   	 57.31   	 142.42		 81.97   	 198.37		
130.62   	282.90   	 57.88   	 142.42		 82.77   	 147.51		
155.64   	303.96   	 58.45   	 152.59		 83.36   	 111.90		
177.92   	318.30   	 59.06   	 162.77		 83.80   	 101.73		
196.84   	326.84   	 59.71   	 172.94		 84.21   	  81.38		
211.18   	330.20   	 60.41   	 172.94		 84.54   	  61.04		
222.47   	326.84   	 61.10   	 208.54		 84.78   	  66.12		
240.48   	289.31   	 61.93   	 208.54		 85.05   	  66.12		
246.58   	253.30   	 62.77   	 203.46		 85.31   	  66.12		
248.11   	209.96   	 63.58   	 193.29		 85.57   	  61.04		
241.70   	164.49   	 64.35   	 178.03		 85.82   	  45.78		
226.75   	120.24   	 65.07   	 167.85		 86.00   	  40.69		
205.99   	 80.26   	 65.74   	 152.59		 86.16   	  20.35		
181.88   	 44.25   	 66.35   	 137.33		 86.25(S)	  -5.09		
157.47   	 10.38   	 66.90   	 132.25		 86.23   	 -30.52		
135.19   	-20.45   	 67.43   	 116.99		 86.10   	 -50.86		
115.05   	-47.91   	 67.89   	 111.90		 85.90   	 -91.56		
 96.13   	-72.63   	 68.34   	 106.82		 85.53   	-127.16		
 75.07   	-95.21   	 68.77   	 101.73		 85.03   	-167.85		
 50.05   	-115.66   	 69.18   	  96.64		 84.35   	-218.72		
 21.36   	-133.36   	 69.56   	  86.47		 83.48   	-274.67		
 -7.32   	-147.40   	 69.91   	  81.38		 82.38   	-320.45		
-29.60   	-156.25   	 70.23   	  66.12		 81.10   	-381.48		
-43.03   	-160.52   	 70.50   	  61.04		 79.57   	-457.78		
-49.74   	-163.88   	 70.74   	  45.78		 77.74   	-534.08		
-55.54   	-171.20   	 70.93   	  35.61		 75.60   	-605.29		
-66.53   	-185.24   	 71.07   	  15.26		 73.18   	-712.10		
-83.92   	-204.77   	 71.13(S)	   0.00		 70.34   	-813.83		
-104.37   	-226.44   	 71.13   	 -10.17		 67.08   	-839.26		
-121.46   	-243.23   	 71.09   	 -30.52		 63.72   	-824.00		
-130.31   	-251.16   	 70.97   	 -40.69		 60.43   	-818.92		
-131.23   	-250.55   	 70.80   	 -71.21		 57.15   	-818.92		
-115.97   	-230.71   	 70.52   	 -81.38		 53.88   	-762.97		
-103.45   	-216.67   	 70.19   	 -86.47		 50.82   	-712.10		
-88.20   	-203.55   	 69.85   	 -86.47		 47.98   	-666.32		
-68.66   	-191.65   	 69.50   	 -96.64		 45.31   	-630.72		
-47.30   	-182.50   	 69.11   	-106.82		 42.79   	-615.46		
-25.02   	-174.26   	 68.69   	-116.99		 40.33   	-610.37		
