SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  AO     	  AO'		  RV     	  RV'		
 64.58   	 -20.35		 57.62   	-330.62		
 64.50   	 -25.43		 56.30   	-386.57		
 64.39   	 -40.69		 54.75   	-437.43		
 64.23   	 -45.78		 53.00   	-498.47		
 64.05   	 -55.95		 51.01   	-559.51		
 63.82   	 -61.04		 48.77   	-620.55		
 63.58   	 -66.12		 46.29   	-676.50		
 63.32   	 -76.30		 43.58   	-722.28		
 63.01   	 -71.21		 40.69   	-762.97		
 62.73   	 -76.30		 37.64   	-778.23		
 62.42   	 -71.21		 34.53   	-793.49		
 62.14   	 -71.21		 31.35   	-788.40		
 61.85   	 -71.21		 28.20   	-768.05		
 61.57   	 -71.21		 25.13   	-742.62		
 61.28   	 -71.21		 22.16   	-707.02		
 61.00   	 -76.30		 19.33   	-651.07		
 60.69   	 -81.38		 16.72   	-600.20		
 60.37   	 -91.56		 14.32   	-534.08		
 60.00   	-101.73		 12.19   	-483.21		
 59.59   	-116.99		 10.25   	-412.00		
 59.12   	-127.16		  8.61   	-356.05		
 58.62   	-137.33		  7.18   	-300.10		
 58.07   	-147.51		  5.98   	-249.24		
 57.48   	-152.59		  4.98   	-198.37		
 56.87   	-152.59		  4.19   	-152.59		
 56.26   	-152.59		  3.58   	-122.07		
 55.65   	-152.59		  3.09   	 -86.47		
 55.04   	-137.33		  2.75   	 -61.04		
 54.49   	-122.07		  2.50   	 -45.78		
 54.00   	-106.82		  2.32   	 -25.43		
 53.57   	 -86.47		  2.22   	 -20.35		
 53.22   	 -76.30		  2.14   	 -20.35		
 52.92   	 -66.12		  2.05   	 -25.43		
 52.65   	 -55.95		  1.95   	 -25.43		
 52.43   	 -55.95		  1.85   	 -45.78		
 52.21   	 -55.95		  1.67   	 -61.04		
 51.98   	 -61.04		  1.42   	 -86.47		
 51.74   	 -61.04		  1.08   	-116.99		
 51.50   	 -71.21		  0.61   	-137.33		
 51.21   	 -71.21		  0.06   	-147.51		
 50.93   	 -76.30		 -0.53   	-142.42		
 50.62   	 -76.30		 -1.10   	-142.42		
 50.32   	 -86.47		 -1.67   	-127.16		
 49.97   	 -86.47		 -2.18   	-101.73		
 49.62   	 -86.47		 -2.58   	 -76.30		
 49.28   	 -66.12		 -2.89   	 -55.95		
 49.01   	 -55.95		 -3.11   	 -20.35		
 48.79   	 -50.86		 -3.19   	   5.09		
 48.59   	 -61.04		 -3.17   	  35.61		
 48.34   	 -61.04		 -3.03   	  61.04		
 48.10   	 -55.95		 -2.79   	  81.38		
 47.87   	 -35.61		 -2.46   	 106.82		
 47.73   	 -30.52		 -2.03   	 111.90		
 47.61   	 -30.52		 -1.59   	 127.16		
 47.49   	 -30.52		 -1.08   	 122.07		
 47.37   	 -35.61		 -0.59   	 111.90		
 47.22   	 -40.69		 -0.14   	 106.82		
 47.06   	 -40.69		  0.28   	  86.47		
 46.90   	 -35.61		  0.63   	  71.21		
 46.75   	 -35.61		  0.92   	  55.95		
 46.61   	 -45.78		  1.14   	  40.69		
 46.43   	 -45.78		  1.30   	  20.35		
 46.25   	 -50.86		  1.38   	  10.17		
 46.04   	 -50.86		  1.42   	   0.00		
 45.84   	 -50.86		  1.42   	 -10.17		
 45.64   	 -55.95		  1.38   	 -20.35		
 45.41   	 -55.95		  1.30   	 -20.35		
 45.19   	 -50.86		  1.22   	 -20.35		
 44.98   	 -45.78		  1.14   	 -20.35		
 44.80   	 -45.78		  1.06   	 -15.26		
 44.62   	 -40.69		  1.00   	 -15.26		
 44.46   	 -40.69		  0.94   	  -5.09		
 44.29   	 -40.69		  0.92   	   0.00		
 44.13   	 -35.61		  0.92   	   5.09		
 43.99   	 -30.52		  0.94   	  15.26		
 43.87   	 -30.52		  1.00   	  20.35		
 43.74   	 -30.52		  1.08   	  25.43		
 43.62   	 -30.52		  1.18   	  25.43		
 43.50   	 -30.52		  1.28   	  25.43		
 43.38   	 -35.61		  1.38   	  30.52		
 43.23   	 -30.52		  1.51   	  30.52		
 43.11   	 -25.43		  1.63   	  35.61		
 43.01   	 -30.52		  1.77   	  35.61		
 42.89   	 -35.61		  1.91   	  40.69		
 42.75   	 -30.52		  2.08   	  35.61		
 42.62   	 -35.61		  2.22   	  40.69		
 42.48   	 -35.61		  2.38   	  40.69		
 42.34   	 -35.61		  2.54   	  40.69		
 42.20   	 -35.61		  2.71   	  35.61		
 42.05   	 -30.52		  2.85   	  35.61		
 41.93   	 -40.69		  2.99   	  30.52		
 41.77   	 -35.61		  3.11   	  20.35		
 41.63   	 -30.52		  3.19   	  15.26		
 41.51   	 -30.52		  3.26   	  15.26		
 41.38   	 -25.43		  3.32   	  10.17		
 41.28   	 -25.43		  3.36   	   5.09		
 41.18   	 -30.52		  3.38(E)	  10.17		
 41.06   	 -30.52		  3.42   	  15.26		
 40.94   	 -30.52		  3.48   	  15.26		
 40.81   	 -25.43		  3.54   	  20.35		
 40.71   	 -30.52		  3.62   	  15.26		
 40.59   	 -35.61		  3.68   	  25.43		
 40.45   	 -30.52		  3.78   	  20.35		
 40.33   	 -30.52		  3.87   	  20.35		
 40.20   	 -30.52		  3.95   	  20.35		
 40.08   	 -30.52		  4.03   	  25.43		
 39.96   	 -30.52		  4.13   	  20.35		
 39.84   	 -25.43		  4.21   	  25.43		
 39.74   	 -30.52		  4.31   	  30.52		
 39.61   	 -20.35		  4.44   	  40.69		
 39.53   	 -20.35		  4.60   	  61.04		
 39.45   	 -20.35		  4.84   	  96.64		
 39.37   	 -20.35		  5.23   	 147.51		
 39.29   	 -20.35		  5.82   	 208.54		
 39.21   	 -20.35		  6.65   	 264.50		
 39.12   	 -15.26		  7.71   	 330.62		
 39.06   	 -20.35		  9.03   	 386.57		
 38.98   	 -30.52		 10.58   	 437.43		
 38.86   	 -35.61		 12.33   	 488.30		
 38.72   	 -40.69		 14.28   	 539.16		
 38.56   	 -25.43		 16.44   	 579.86		
 38.45   	 -25.43		 18.76   	 717.19		
 38.35   	 -35.61		 21.63   	 712.10		
 38.21   	 -35.61		 24.48   	 691.76		
 38.07   	 -30.52		 27.24   	 656.15		
 37.94   	 -15.26		 29.87   	 615.46		
 37.88   	 -15.26		 32.33   	 559.51		
 37.82   	 -20.35		 34.57   	 508.65		
 37.74   	 -30.52		 36.60   	 452.69		
 37.62   	 -30.52		 38.41   	 396.74		
 37.50   	 -20.35		 40.00   	 340.79		
 37.42   	 -15.26		 41.36   	 300.10		
 37.35   	 -25.43		 42.56   	 259.41		
 37.25   	 -35.61		 43.60   	 223.80		
 37.11   	 -35.61		 44.50   	 203.46		
 36.97   	 -30.52		 45.31   	 183.11		
 36.85   	 -25.43		 46.04   	 183.11		
 36.74   	 -15.26		 46.77   	 178.03		
 36.68   	 -20.35		 47.49   	 183.11		
 36.60   	 -25.43		 48.22   	 188.20		
 36.50   	 -30.52		 48.97   	 203.46		
 36.38   	 -20.35		 49.79   	 213.63		
 36.30   	 -10.17		 50.64   	 228.89		
 36.26(D)	  15.26		 51.56   	 239.06		
 36.32   	  35.61		 52.51   	 249.24		
 36.46   	  71.21		 53.51   	 259.41		
 36.74   	 218.72		 54.55   	 305.19		
 37.62   	 340.79		 55.77   	 300.10		
 38.98   	 457.78		 56.97   	 284.84		
 40.81   	 534.08		 58.11   	 274.67		
 42.95   	 569.68		 59.21   	 259.41		
 45.23   	 574.77		 60.24   	 239.06		
 47.53   	 539.16		 61.20   	 218.72		
 49.68   	 493.39		 62.08   	 193.29		
 51.66   	 422.18		 62.85   	 172.94		
 53.35   	 335.71		 63.54   	 157.68		
 54.69   	 239.06		 64.17   	 132.25		
 55.65   	 147.51		 64.70   	 116.99		
 56.24   	  66.12		 65.17   	 101.73		
 56.50   	  25.43		 65.57   	  91.56		
 56.60   	   5.09		 65.94   	  76.30		
 56.62   	  10.17		 66.25   	  66.12		
 56.66   	  30.52		 66.51   	  61.04		
 56.79   	  55.95		 66.75   	  55.95		
 57.01   	  91.56		 66.98   	  45.78		
 57.38   	 122.07		 67.16   	  45.78		
 57.86   	 162.77		 67.34   	  40.69		
 58.51   	 188.20		 67.51   	  40.69		
 59.27   	 193.29		 67.67   	  35.61		
 60.04   	 193.29		 67.81   	  30.52		
 60.81   	 178.03		 67.93   	  30.52		
 61.53   	 147.51		 68.06   	  25.43		
 62.12   	 116.99		 68.16   	  20.35		
 62.58   	  91.56		 68.24   	  15.26		
 62.95   	  66.12		 68.30   	   5.09		
 63.21   	  35.61		 68.32(S)	   0.00		
 63.36(S)	  -5.09		 68.32   	 -10.17		
 63.34   	 -25.43		 68.28   	 -15.26		
 63.23   	 -30.52		 68.22   	 -30.52		
 63.11   	 -25.43		 68.10   	 -40.69		
 63.01   	 -20.35		 67.93   	 -55.95		
 62.93   	 -25.43		 67.71   	 -61.04		
 62.83   	 -20.35		 67.47   	 -76.30		
 62.75   	 -10.17		 67.16   	 -86.47		
 62.71   	   5.09		 66.82   	-101.73		
 62.73   	   5.09		 66.41   	-111.90		
 62.75   	  10.17		 65.96   	-132.25		
 62.79   	  15.26		 65.43   	-147.51		
 62.85   	  15.26		 64.84   	-167.85		
 62.91   	   5.09		 64.17   	-193.29		
 62.93   	   0.00		 63.40   	-218.72		
 62.93   	 -10.17		 62.52   	-254.32		
 62.89   	 -20.35		 61.51   	-284.84		
 62.81   	 -25.43		 60.37   	-320.45		
 62.71   	 -40.69		 59.08   	-366.22		
 62.54   	 -45.78		 57.62   	-406.92		
 62.36   	 -55.95		 55.99   	-447.61		
 62.14   	 -61.04		 54.20   	-493.39		
 61.89   	 -66.12		 52.23   	-544.25		
 61.63   	 -71.21		 50.05   	-600.20		
 61.34   	 -71.21		 47.65   	-645.98		
 61.06   	 -61.04		 45.07   	-691.76		
 60.81   	 -66.12		 42.30   	-717.19		
 60.55   	 -71.21		 39.43   	-747.71		
 60.26   	 -71.21		 36.44   	-757.88		
 59.98   	 -71.21		 33.41   	-757.88		
 59.69   	 -71.21		 30.38   	-747.71		
 59.41   	 -81.38		 27.39   	-727.36		
 59.08   	 -86.47		 24.48   	-691.76		
 58.74   	-106.82		 21.71   	-661.24		
 58.31   	-116.99		 19.06   	-610.37		
 57.84   	-122.07		 16.62   	-559.51		
 57.35   	-132.25		 14.38   	-503.56		
 56.83   	-142.42		 12.37   	-452.69		
 56.26   	-147.51		 10.56   	-396.74		
 55.67   	-147.51		  8.97   	-345.88		
 55.08   	-147.51		  7.59   	-284.84		
 54.49   	-132.25		  6.45   	-244.15		
 53.96   	-116.99		  5.47   	-203.46		
 53.49   	-101.73		  4.66   	-172.94		
 53.08   	 -86.47		  3.97   	-147.51		
 52.74   	 -81.38		  3.38   	-127.16		
 52.41   	 -66.12		  2.87   	-122.07		
 52.15   	 -55.95		  2.38   	-111.90		
 51.92   	 -45.78		  1.93   	-116.99		
 51.74   	 -50.86		  1.46   	-116.99		
 51.54   	 -55.95		  1.00   	-116.99		
 51.31   	 -61.04		  0.53   	-122.07		
 51.07   	 -66.12		  0.04   	-116.99		
 50.80   	 -66.12		 -0.43   	-106.82		
 50.54   	 -76.30		 -0.85   	-106.82		
 50.23   	 -81.38		 -1.28   	 -86.47		
 49.91   	 -81.38		 -1.63   	 -76.30		
 49.58   	 -76.30		 -1.93   	 -61.04		
 49.28   	 -76.30		 -2.18   	 -35.61		
 48.97   	 -76.30		 -2.32   	 -15.26		
 48.67   	 -76.30		 -2.38(D)	   5.09		
 48.36   	 -71.21		 -2.36   	  30.52		
 48.08   	 -66.12		 -2.24   	  45.78		
 47.81   	 -50.86		 -2.05   	  55.95		
 47.61   	 -45.78		 -1.83   	  71.21		
 47.43   	 -40.69		 -1.55   	  71.21		
 47.26   	 -45.78		 -1.26   	  81.38		
 47.08   	 -45.78		 -0.94   	  71.21		
 46.90   	 -35.61		 -0.65   	  71.21		
 46.75   	 -35.61		 -0.37   	  66.12		
 46.61   	 -30.52		 -0.10   	  50.86		
 46.49   	 -40.69		  0.10   	  40.69		
 46.33   	 -45.78		  0.26   	  30.52		
 46.14   	 -45.78		  0.39   	  20.35		
 45.96   	 -50.86		  0.47   	   5.09		
 45.76   	 -40.69		  0.49   	   0.00		
 45.59   	 -45.78		  0.49   	  -5.09		
 45.41   	 -45.78		  0.47   	 -15.26		
 45.23   	 -45.78		  0.41   	 -10.17		
 45.05   	 -50.86		  0.37   	 -15.26		
 44.84   	 -50.86		  0.31   	  -5.09		
 44.64   	 -50.86		  0.28   	  -5.09		
 44.44   	 -40.69		  0.26   	   5.09		
 44.27   	 -35.61		  0.28   	  10.17		
 44.13   	 -35.61		  0.33   	  15.26		
 43.99   	 -40.69		  0.39   	  25.43		
 43.82   	 -45.78		  0.49   	  30.52		
 43.64   	 -35.61		  0.61   	  30.52		
 43.50   	 -35.61		  0.73   	  35.61		
 43.36   	 -30.52		  0.87   	  35.61		
 43.23   	 -30.52		  1.02   	  35.61		
 43.11   	 -30.52		  1.16   	  35.61		
 42.99   	 -35.61		  1.30   	  35.61		
 42.85   	 -35.61		  1.44   	  35.61		
 42.71   	 -30.52		  1.59   	  25.43		
 42.58   	 -30.52		  1.69   	  30.52		
 42.46   	 -30.52		  1.81   	  20.35		
 42.34   	 -40.69		  1.89   	  20.35		
 42.18   	 -35.61		  1.97   	  20.35		
 42.03   	 -30.52		  2.05   	  20.35		
 41.91   	 -30.52		  2.14   	  20.35		
 41.79   	 -30.52		  2.22   	  25.43		
 41.67   	 -40.69		  2.32   	  25.43		
 41.51   	 -35.61		  2.42   	  30.52		
 41.36   	 -30.52		  2.54   	  35.61		
 41.24   	 -25.43		  2.69   	  35.61		
 41.14   	 -25.43		  2.83   	  30.52		
 41.04   	 -35.61		  2.95   	  30.52		
 40.90   	 -25.43		  3.07   	  35.61		
 40.79   	 -25.43		  3.21   	  25.43		
 40.69   	 -30.52		  3.32(E)	  30.52		
 40.57   	 -35.61		  3.44   	  25.43		
 40.43   	 -35.61		  3.54   	  25.43		
 40.28   	 -30.52		  3.64   	  25.43		
 40.16   	 -20.35		  3.74   	  20.35		
 40.08   	 -25.43		  3.83   	  15.26		
 39.98   	 -35.61		  3.89   	  15.26		
 39.84   	 -35.61		  3.95   	  10.17		
 39.69   	 -40.69		  3.99   	  10.17		
 39.53   	 -25.43		  4.03   	  10.17		
 39.43   	 -15.26		  4.07   	  10.17		
 39.37   	 -20.35		  4.11   	  15.26		
 39.29   	 -25.43		  4.17   	  25.43		
 39.19   	 -35.61		  4.27   	  30.52		
 39.04   	 -25.43		  4.39   	  61.04		
 38.94   	 -15.26		  4.64   	  91.56		
 38.88   	 -10.17		  5.01   	 137.33		
 38.84   	 -15.26		  5.55   	 203.46		
 38.78   	 -20.35		  6.37   	 269.58		
 38.70   	 -30.52		  7.45   	 320.45		
 38.58   	 -30.52		  8.73   	 391.66		
 38.45   	 -20.35		 10.29   	 442.52		
 38.37   	 -20.35		 12.07   	 493.39		
 38.29   	 -20.35		 14.04   	 549.34		
 38.21   	 -30.52		 16.24   	 595.11		
 38.09   	 -35.61		 18.62   	 732.45		
 37.94   	 -35.61		 21.55   	 722.28		
 37.80   	 -25.43		 24.44   	 707.02		
 37.70   	 -25.43		 27.26   	 666.32		
 37.60   	 -30.52		 29.93   	 625.63		
 37.48   	 -25.43		 32.43   	 569.68		
 37.38   	 -25.43		 34.71   	 513.73		
 37.27   	 -20.35		 36.76   	 452.69		
 37.19   	 -15.26		 38.58   	 396.74		
 37.13   	 -20.35		 40.16   	 340.79		
 37.05   	 -20.35		 41.53   	 295.01		
 36.97   	 -30.52		 42.71   	 254.32		
 36.85   	 -25.43		 43.72   	 223.80		
 36.74   	 -25.43		 44.62   	 198.37		
 36.64   	 -25.43		 45.41   	 183.11		
 36.54   	 -20.35		 46.14   	 172.94		
 36.46   	 -20.35		 46.84   	 183.11		
 36.38   	 -25.43		 47.57   	 183.11		
 36.28   	 -30.52		 48.30   	 193.29		
 36.15   	 -25.43		 49.07   	 208.54		
 36.05   	 -25.43		 49.91   	 223.80		
 35.95   	  -5.09		 50.80   	 233.98		
 35.93(D)	   5.09		 51.74   	 254.32		
 35.95   	  25.43		 52.76   	 264.50		
 36.05   	  66.12		 53.81   	 269.58		
 36.32   	 223.80		 54.89   	 315.36		
 37.21   	 335.71		 56.15   	 305.19		
 38.56   	 447.61		 57.38   	 300.10		
 40.35   	 528.99		 58.58   	 279.75		
 42.46   	 569.68		 59.69   	 264.50		
 44.74   	 579.86		 60.75   	 244.15		
 47.06   	 554.42		 61.73   	 223.80		
 49.28   	 503.56		 62.62   	 203.46		
 51.29   	 432.35		 63.44   	 183.11		
 53.02   	 330.62		 64.17   	 157.68		
 54.34   	 233.98		 64.80   	 137.33		
 55.28   	 147.51		 65.35   	 122.07		
 55.87   	  81.38		 65.84   	 106.82		
 56.20   	  35.61		 66.27   	  86.47		
 56.34   	  10.17		 66.61   	  81.38		
 56.38   	  10.17		 66.94   	  76.30		
 56.42   	  25.43		 67.24   	  66.12		
 56.52   	  61.04		 67.51   	  66.12		
 56.76   	 101.73		 67.77   	  55.95		
 57.17   	 132.25		 68.00   	  50.86		
 57.70   	 162.77		 68.20   	  50.86		
 58.35   	 178.03		 68.40   	  50.86		
 59.06   	 188.20		 68.61   	  45.78		
 59.82   	 193.29		 68.79   	  45.78		
 60.59   	 178.03		 68.97   	  40.69		
 61.30   	 157.68		 69.14   	  30.52		
 61.93   	 132.25		 69.26   	  30.52		
 62.46   	 101.73		 69.38   	  15.26		
 62.87   	  66.12		 69.44   	   5.09		
 63.13   	  35.61		 69.46(S)	   0.00		
 63.28   	  10.17		 69.46   	 -15.26		
 63.32(S)	  -5.09		 69.40   	 -25.43		
 63.30   	  -5.09		 69.30   	 -30.52		
 63.28   	 -15.26		 69.18   	 -45.78		
 63.21   	 -15.26		 68.99   	 -61.04		
 63.15   	 -25.43		 68.75   	 -61.04		
 63.05   	 -10.17		 68.50   	 -76.30		
 63.01   	   5.09		 68.20   	 -86.47		
 63.03   	  10.17		 67.85   	 -91.56		
 63.07   	   5.09		 67.49   	-101.73		
 63.09   	   5.09		 67.08   	-116.99		
 63.11   	  -5.09		 66.61   	-127.16		
 63.09   	   5.09		 66.10   	-142.42		
 63.11   	   5.09		 65.53   	-162.77		
 63.13   	  -5.09		 64.88   	-193.29		
 63.11   	 -15.26		 64.11   	-223.80		
 63.05   	 -25.43		 63.21   	-259.41		
 62.95   	 -40.69		 62.18   	-289.93		
 62.79   	 -35.61		 61.02   	-335.71		
 62.64   	 -40.69		 59.67   	-376.40		
 62.48   	 -45.78		 58.17   	-422.18		
 62.30   	 -55.95		 56.48   	-457.78		
 62.08   	 -66.12		 54.65   	-508.65		
 61.81   	 -61.04		 52.61   	-559.51		
 61.57   	 -61.04		 50.38   	-615.46		
 61.32   	 -61.04		 47.91   	-656.15		
 61.08   	 -66.12		 45.29   	-701.93		
 60.81   	 -66.12		 42.48   	-727.36		
 60.55   	 -76.30		 39.57   	-757.88		
 60.24   	 -76.30		 36.54   	-768.05		
 59.94   	 -76.30		 33.47   	-762.97		
 59.63   	 -76.30		 30.42   	-757.88		
 59.33   	 -81.38		 27.39   	-737.54		
 59.00   	 -91.56		 24.44   	-707.02		
 58.64   	-106.82		 21.61   	-661.24		
 58.21   	-116.99		 18.96   	-620.55		
 57.74   	-127.16		 16.48   	-564.60		
 57.23   	-142.42		 14.22   	-513.73		
 56.66   	-142.42		 12.17   	-452.69		
 56.09   	-142.42		 10.36   	-401.83		
 55.52   	-142.42		  8.75   	-335.71		
 54.95   	-142.42		  7.41   	-289.93		
 54.38   	-137.33		  6.25   	-233.98		
 53.83   	-122.07		  5.31   	-203.46		
 53.35   	-101.73		  4.50   	-162.77		
 52.94   	 -81.38		  3.85   	-147.51		
 52.61   	 -66.12		  3.26   	-127.16		
 52.35   	 -55.95		  2.75   	-116.99		
 52.13   	 -61.04		  2.28   	-111.90		
 51.88   	 -50.86		  1.83   	-116.99		
 51.68   	 -50.86		  1.36   	-127.16		
 51.47   	 -55.95		  0.85   	-127.16		
 51.25   	 -66.12		  0.35   	-127.16		
 50.99   	 -66.12		 -0.16   	-127.16		
 50.72   	 -76.30		 -0.67   	-111.90		
 50.42   	 -81.38		 -1.12   	-101.73		
 50.09   	 -86.47		 -1.53   	 -81.38		
 49.75   	 -81.38		 -1.85   	 -61.04		
 49.42   	 -86.47		 -2.10   	 -40.69		
 49.07   	 -76.30		 -2.26   	 -15.26		
 48.77   	 -71.21		 -2.32(D)	   5.09		
 48.48   	 -71.21		 -2.30   	  25.43		
 48.20   	 -71.21		 -2.20   	  40.69		
 47.91   	 -61.04		 -2.03   	  55.95		
 47.67   	 -50.86		 -1.81   	  66.12		
 47.47   	 -40.69		 -1.55   	  71.21		
 47.30   	 -35.61		 -1.26   	  71.21		
 47.16   	 -40.69		 -0.98   	  71.21		
 47.00   	 -45.78		 -0.69   	  66.12		
 46.82   	 -40.69		 -0.43   	  55.95		
 46.65   	 -40.69		 -0.20   	  50.86		
 46.49   	 -30.52		  0.00   	  40.69		
 46.37   	 -40.69		  0.16   	  30.52		
 46.21   	 -40.69		  0.28   	  20.35		
 46.04   	 -50.86		  0.37   	  10.17		
 45.84   	 -50.86		  0.41   	   0.00		
 45.64   	 -45.78		  0.41   	   0.00		
 45.45   	 -45.78		  0.41   	  -5.09		
 45.27   	 -45.78		  0.39   	  -5.09		
 45.09   	 -50.86		  0.37   	  -5.09		
 44.88   	 -45.78		  0.35   	   0.00		
 44.70   	 -45.78		  0.35   	   0.00		
 44.52   	 -45.78		  0.35   	  10.17		
 44.33   	 -40.69		  0.39   	  10.17		
 44.17   	 -35.61		  0.43   	  15.26		
 44.03   	 -40.69		  0.49   	  20.35		
 43.87   	 -35.61		  0.57   	  25.43		
 43.72   	 -40.69		  0.67   	  30.52		
 43.56   	 -30.52		  0.79   	  30.52		
 43.44   	 -35.61		  0.92   	  35.61		
 43.30   	 -35.61		  1.06   	  30.52		
 43.15   	 -35.61		  1.18   	  35.61		
 43.01   	 -30.52		  1.32   	  35.61		
 42.89   	 -35.61		  1.46   	  30.52		
 42.75   	 -35.61		  1.59   	  30.52		
 42.60   	 -30.52		  1.71   	  20.35		
 42.48   	 -35.61		  1.79   	  25.43		
 42.34   	 -35.61		  1.89   	  20.35		
 42.20   	 -30.52		  1.97   	  20.35		
 42.08   	 -35.61		  2.05   	  20.35		
 41.93   	 -30.52		  2.14   	  15.26		
 41.81   	 -25.43		  2.20   	  25.43		
 41.71   	 -30.52		  2.30   	  20.35		
 41.59   	 -35.61		  2.38   	  25.43		
 41.44   	 -35.61		  2.48   	  25.43		
 41.30   	 -35.61		  2.58   	  35.61		
 41.16   	 -30.52		  2.73   	  35.61		
 41.04   	 -20.35		  2.87   	  40.69		
 40.96   	 -20.35		  3.03   	  40.69		
 40.87   	 -20.35		  3.19   	  45.78		
 40.79   	 -40.69		  3.38   	  50.86		
 40.63   	 -40.69		  3.58(E)	  45.78		
 40.47   	 -25.43		  3.76   	  40.69		
 40.37   	 -20.35		  3.93   	  30.52		
 40.28   	 -25.43		  4.05   	  25.43		
 40.18   	 -35.61		  4.15   	  15.26		
 40.04   	 -45.78		  4.21   	   5.09		
 39.86   	 -35.61		  4.23   	   5.09		
 39.72   	 -30.52		  4.25   	   0.00		
 39.59   	 -25.43		  4.25   	   0.00		
 39.49   	 -20.35		  4.25   	   0.00		
 39.41   	 -25.43		  4.25   	  10.17		
 39.31   	 -35.61		  4.29   	  10.17		
 39.17   	 -30.52		  4.33   	  25.43		
 39.04   	 -15.26		  4.44   	  45.78		
 38.98   	 -15.26		  4.62   	  76.30		
 38.92   	 -10.17		  4.92   	 122.07		
 38.88   	 -20.35		  5.41   	 183.11		
 38.80   	 -25.43		  6.14   	 239.06		
 38.70   	 -25.43		  7.10   	 295.01		
 38.60   	 -25.43		  8.28   	 361.14		
 38.49   	 -20.35		  9.73   	 422.18		
 38.41   	 -20.35		 11.41   	 478.13		
 38.33   	 -25.43		 13.33   	 539.16		
 38.23   	 -20.35		 15.48   	 584.94		
 38.15   	 -45.78		 17.82   	 737.54		
 37.97   	 -35.61		 20.77   	 732.45		
 37.82   	 -25.43		 23.70   	 712.10		
 37.72   	 -15.26		 26.55   	 681.58		
 37.66   	 -15.26		 29.28   	 635.81		
 37.60   	 -30.52		 31.82   	 590.03		
 37.48   	 -35.61		 34.18   	 534.08		
 37.33   	 -25.43		 36.32   	 473.04		
 37.23   	 -25.43		 38.21   	 417.09		
 37.13   	 -15.26		 39.88   	 361.14		
 37.07   	 -20.35		 41.32   	 310.27		
 36.99   	 -15.26		 42.56   	 264.50		
 36.93   	 -25.43		 43.62   	 233.98		
 36.83   	 -30.52		 44.56   	 203.46		
 36.70   	 -30.52		 45.37   	 193.29		
 36.58   	 -25.43		 46.14   	 178.03		
 36.48   	 -20.35		 46.86   	 178.03		
 36.40   	 -20.35		 47.57   	 183.11		
 36.32   	 -25.43		 48.30   	 193.29		
 36.22   	 -20.35		 49.07   	 198.37		
 36.13   	 -25.43		 49.87   	 218.72		
 36.03   	 -20.35		 50.74   	 228.89		
 35.95   	  -5.09		 51.66   	 244.15		
 35.93(D)	  20.35		 52.63   	 259.41		
 36.01   	  50.86		 53.67   	 269.58		
 36.22   	 198.37		 54.75   	 315.36		
