SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
-110.47   	-143.74   	  8.18   	 259.41		 38.94   	 -20.35		
-98.88   	-119.02   	  9.22   	 289.93		 38.86   	 -35.61		
-86.98   	-90.33   	 10.38   	 284.84		 38.72   	 -50.86		
-79.65   	-65.61   	 11.52   	 310.27		 38.51   	 -50.86		
-75.68   	-44.25   	 12.76   	 315.36		 38.31   	 -15.26		
-72.02   	-22.89   	 14.02   	 300.10		 38.25   	  10.17		
-65.61   	  2.14   	 15.22   	 284.84		 38.29   	  10.17		
-57.07   	 31.43   	 16.36   	 300.10		 38.33   	 -55.95		
-38.15   	 96.13   	 17.56   	 269.58		 38.11(D)	   5.09		
-29.30   	129.09   	 18.64   	 239.06		 38.13   	  15.26		
-20.45   	163.27   	 19.59   	 213.63		 38.19   	  10.17		
-10.38   	198.67   	 20.45   	 188.20		 38.23   	   0.00		
  1.53   	236.21   	 21.20   	 172.94		 38.23   	 -10.17		
 15.56   	275.88   	 21.89   	 157.68		 38.19   	  40.69		
 30.52   	317.08   	 22.52   	 172.94		 38.35   	  86.47		
 45.47   	358.28   	 23.21   	 193.29		 38.70   	 106.82		
 58.59   	398.25   	 23.99   	 183.11		 39.12   	 172.94		
 70.19   	436.10   	 24.72   	 132.25		 39.82   	 228.89		
 80.26   	471.80   	 25.25   	  91.56		 40.73   	 264.50		
 90.03   	505.98   	 25.62   	  61.04		 41.79   	 259.41		
100.40   	538.94   	 25.86   	  40.69		 42.83   	 198.37		
111.08   	570.68   	 26.02   	  45.78		 43.62   	 157.68		
121.15   	599.98   	 26.21   	  61.04		 44.25   	 183.11		
129.70   	626.53   	 26.45   	  86.47		 44.98   	 218.72		
136.41   	650.02   	 26.80   	  91.56		 45.86   	 244.15		
141.91   	670.47   	 27.16   	  91.56		 46.84   	 254.32		
147.09   	687.56   	 27.53   	  86.47		 47.85   	 239.06		
152.89   	700.38   	 27.87   	  76.30		 48.81   	 249.24		
159.61   	705.26   	 28.18   	  50.86		 49.81   	 284.84		
166.63   	699.16   	 28.38   	  30.52		 50.95   	 310.27		
173.95   	677.49   	 28.50   	  20.35		 52.19   	 284.84		
180.66   	638.73   	 28.59   	  15.26		 53.33   	 213.63		
184.33   	581.05   	 28.65   	  45.78		 54.18   	 401.83		
173.95   	418.09   	 28.83   	  35.61		 55.79   	 188.20		
156.56   	320.13   	 28.97   	  20.35		 56.54   	 142.42		
130.92   	218.20   	 29.05   	  10.17		 57.11   	 116.99		
 99.18   	118.41   	 29.09(S)	  -5.09		 57.58   	  76.30		
 65.00   	 26.25   	 29.07   	  -5.09		 57.88   	  35.61		
 31.74   	-54.93   	 29.05   	  -5.09		 58.03   	  25.43		
  1.22   	-123.60   	 29.03   	 -10.17		 58.13(S)	 -15.26		
-24.72   	-179.75   	 28.99   	 -15.26		 58.07   	 -25.43		
-46.69   	-224.30   	 28.93   	 -25.43		 57.97   	 -15.26		
-64.70   	-258.79   	 28.83   	 -40.69		 57.90   	 -45.78		
-79.65   	-284.42   	 28.67   	 -61.04		 57.72   	 -45.78		
-91.86   	-303.34   	 28.42   	 -86.47		 57.54   	 -55.95		
-101.01   	-317.08   	 28.08   	-122.07		 57.31   	 -96.64		
-107.42   	-326.84   	 27.59   	-162.77		 56.93   	-137.33		
-111.69   	-333.86   	 26.94   	-193.29		 56.38   	-142.42		
-114.14   	-338.13   	 26.16   	-223.80		 55.81   	-167.85		
-115.05   	-339.97   	 25.27   	-279.75		 55.14   	-178.03		
-115.36   	-340.58   	 24.15   	-310.27		 54.43   	-183.11		
-115.05   	-339.66   	 22.91   	-325.53		 53.69   	-188.20		
-113.83   	-337.52   	 21.61   	-345.88		 52.94   	-162.77		
-109.25   	-332.03   	 20.22   	-371.31		 52.29   	-188.20		
-98.57   	-320.43   	 18.74   	-386.57		 51.54   	-223.80		
-80.26   	-301.51   	 17.19   	-391.66		 50.64   	-218.72		
-55.85   	-275.88   	 15.63   	-371.31		 49.77   	-203.46		
-29.30   	-246.28   	 14.14   	-335.71		 48.95   	-162.77		
 -5.49   	-216.67   	 12.80   	-289.93		 48.30   	 -71.21		
 13.73   	-189.82   	 11.64   	-259.41		 48.02   	 -20.35		
 28.69   	-165.41   	 10.60   	-239.06		 47.93   	 -30.52		
 41.50   	-142.82   	  9.64   	-233.98		 47.81   	 -45.78		
 53.71   	-119.02   	  8.71   	-228.89		 47.63   	 -81.38		
 64.09   	-93.69   	  7.79   	-223.80		 47.30   	-116.99		
 69.89   	-70.80   	  6.90   	-218.72		 46.84   	-157.68		
 71.11   	-53.41   	  6.02   	-198.37		 46.21   	-132.25		
 70.80   	-46.08   	  5.23   	-167.85		 45.68   	 -76.30		
 72.63   	-50.05   	  4.56   	-137.33		 45.37   	 -66.12		
 78.43   	-64.39   	  4.01   	 -81.38		 45.11   	 -50.86		
 85.45   	-88.20   	  3.68   	 -35.61		 44.90   	 -45.78		
 87.28   	-117.80   	  3.54   	   0.00		 44.72   	 -71.21		
 78.74   	-148.32   	  3.54   	   0.00		 44.44   	 -35.61		
 56.15   	-177.00   	  3.54   	 -20.35		 44.29   	 -45.78		
 16.48   	-206.60   	  3.46   	 -40.69		 44.11   	 -81.38		
-38.76   	-242.92   	  3.30   	 -61.04		 43.78   	 -76.30		
-102.23   	-287.78   	  3.05   	 -66.12		 43.48   	 -55.95		
-160.83   	-334.47   	  2.79   	 -45.78		 43.26   	 -25.43		
-198.97   	-369.26   	  2.60   	 -30.52		 43.15   	 -10.17		
-210.57   	-381.77   	  2.48   	  -5.09		 43.11   	 -71.21		
-203.25   	-375.06   	  2.46   	   5.09		 42.83   	 -81.38		
-192.26   	-361.63   	  2.48   	   5.09		 42.50   	 -30.52		
-188.90   	-352.48   	  2.50   	   5.09		 42.38   	 -30.52		
-185.55   	-348.21   	  2.52   	   0.00		 42.26   	 -66.12		
-144.35   	-340.88   	  2.52   	   0.00		 41.99   	 -55.95		
-15.56   	-311.58   	  2.52   	 -10.17		 41.77   	 -50.86		
230.41   	-211.79   	  2.48   	 -10.17		 41.57   	 -55.95		
576.17   	 23.19   	  2.44(D)	   0.00		 41.34   	 -45.78		
924.07   	410.16   	  2.44   	  20.35		 41.16   	 -55.95		
1111.15   	851.14   	  2.52   	  20.35		 40.94   	 -76.30		
571.59   	1024.78   	  2.60   	  30.52		 40.63   	 -40.69		
-46.69   	481.57   	  2.73   	  40.69		 40.47   	 -40.69		
-607.91   	-284.12   	  2.89   	  45.78		 40.31   	 -30.52		
-892.33   	-902.10   	  3.07   	  45.78		 40.18   	 -15.26		
-834.66   	-1097.11(R)	  3.26   	  40.69		 40.12   	 -15.26		
-550.84   	-863.65   	  3.42   	  30.52		 40.06   	 -45.78		
-244.14   	-441.89   	  3.54   	  20.35		 39.88   	 -40.69		
-68.97   	-121.77   	  3.62   	  20.35		 39.72   	 -30.52		
-54.63   	-39.98   	  3.70   	  35.61		 39.59   	 -40.69		
-126.34   	-133.36   	  3.85   	  71.21		 39.43   	 -40.69		
-186.46   	-248.11   	  4.13   	 111.90		 39.27   	 -20.35		
-189.21   	-280.46   	  4.58   	 142.42		 39.19   	 -10.17		
-149.84   	-231.02   	  5.15   	 157.68		 39.15   	  10.17		
-109.86   	-160.52   	  5.78   	 157.68		 39.19   	 -25.43		
-93.69   	-120.24   	  6.41   	 167.85		 39.08   	 -55.95		
-99.18   	-117.19   	  7.08   	 157.68		 38.86   	 -35.61		
-109.25   	-126.95   	  7.71   	  76.30		 38.72   	   0.00		
-109.86   	-124.82   	  8.02   	 106.82		 38.72   	   5.09		
-100.10   	-104.06   	  8.44   	 279.75		 38.74   	   0.00		
-87.28   	-74.77   	  9.56   	 335.71		 38.74   	 -15.26		
-77.82   	-47.61   	 10.91   	 335.71		 38.68   	 -50.86		
-73.55   	-26.25   	 12.25   	 340.79		 38.47   	 -66.12		
-70.19   	 -6.71   	 13.61   	 330.62		 38.21   	 -50.86		
-65.00   	 16.17   	 14.93   	 300.10		 38.01   	  -5.09		
-56.15   	 44.86   	 16.13   	 274.67		 37.99   	  55.95		
-34.79   	112.00   	 17.23   	 259.41		 38.21   	 -50.86		
-24.72   	145.87   	 18.27   	 239.06		 38.01   	 -15.26		
-15.56   	179.14   	 19.23   	 223.80		 37.94(D)	  40.69		
 -6.71   	213.01   	 20.12   	 223.80		 38.11   	  40.69		
  2.75   	249.33   	 21.02   	 213.63		 38.27   	  40.69		
 13.73   	288.09   	 21.87   	 203.46		 38.43   	  15.26		
 26.25   	329.59   	 22.69   	 167.85		 38.49   	  10.17		
 39.98   	371.70   	 23.36   	 152.59		 38.53   	  55.95		
 53.71   	412.90   	 23.97   	 167.85		 38.76   	 152.59		
 66.22   	452.27   	 24.64   	 172.94		 39.37   	 239.06		
 77.21   	488.59   	 25.33   	 152.59		 40.33   	 274.67		
 86.36   	522.77   	 25.94   	 106.82		 41.42   	 279.75		
 95.52   	555.42   	 26.37   	  66.12		 42.54   	 239.06		
104.37   	586.55   	 26.63   	  50.86		 43.50   	 188.20		
113.22   	615.84   	 26.84   	  50.86		 44.25   	 193.29		
121.15   	642.40   	 27.04   	  66.12		 45.03   	 198.37		
128.17   	666.50   	 27.30   	  81.38		 45.82   	 198.37		
134.28   	687.87   	 27.63   	  91.56		 46.61   	 254.32		
139.77   	706.48   	 28.00   	  96.64		 47.63   	 300.10		
144.96   	721.44   	 28.38   	  81.38		 48.83   	 264.50		
150.45   	730.29   	 28.71   	  66.12		 49.89   	 244.15		
156.25   	729.37   	 28.97   	  45.78		 50.86   	 269.58		
163.27   	715.33   	 29.16   	  40.69		 51.94   	 269.58		
170.59   	685.73   	 29.32   	  35.61		 53.02   	 254.32		
177.00   	637.82   	 29.46   	  45.78		 54.04   	 559.51		
175.17   	490.42   	 29.64   	  40.69		 56.28   	 228.89		
163.27   	397.03   	 29.81   	  40.69		 57.19   	 147.51		
143.43   	296.63   	 29.97   	  30.52		 57.78   	  86.47		
117.49   	195.31   	 30.09   	  20.35		 58.13   	  71.21		
 87.28   	 97.96   	 30.17   	  10.17		 58.41   	  35.61		
 54.93   	  8.85   	 30.21(S)	   0.00		 58.56   	  10.17		
 22.58   	-69.27   	 30.21   	  -5.09		 58.60   	  30.52		
 -7.63   	-133.67   	 30.19   	 -15.26		 58.72   	  55.95		
-34.48   	-184.63   	 30.13   	 -25.43		 58.94   	   5.09		
-56.76   	-223.08   	 30.03   	 -35.61		 58.96(S)	 -55.95		
-74.16   	-250.55   	 29.89   	 -45.78		 58.74   	 -45.78		
-86.06   	-269.17   	 29.70   	 -61.04		 58.56   	 -40.69		
-93.99   	-281.37   	 29.46   	 -96.64		 58.39   	-127.16		
-98.27   	-289.00   	 29.07   	-132.25		 57.88   	-152.59		
-100.40   	-293.27   	 28.55   	-183.11		 57.27   	-127.16		
-101.01   	-295.10   	 27.81   	-218.72		 56.76   	-127.16		
-100.71   	-295.41   	 26.94   	-249.24		 56.26   	-157.68		
-100.40   	-295.10   	 25.94   	-289.93		 55.63   	-183.11		
-100.40   	-294.80   	 24.78   	-320.45		 54.89   	-208.54		
-101.01   	-294.49   	 23.50   	-335.71		 54.06   	-213.63		
-100.10   	-292.36   	 22.16   	-356.05		 53.20   	-162.77		
-95.52   	-286.25   	 20.73   	-376.40		 52.55   	-167.85		
-84.53   	-273.74   	 19.23   	-381.48		 51.88   	-218.72		
-66.53   	-253.60   	 17.70   	-381.48		 51.01   	-203.46		
-43.03   	-225.22   	 16.17   	-356.05		 50.19   	-208.54		
-18.01   	-191.96   	 14.75   	-325.53		 49.36   	-172.94		
  3.97   	-158.39   	 13.45   	-279.75		 48.67   	 -71.21		
 20.45   	-128.78   	 12.33   	-254.32		 48.38   	  10.17		
 32.04   	-104.98   	 11.31   	-218.72		 48.42   	  15.26		
 40.28   	-84.53   	 10.44   	-208.54		 48.48   	 -35.61		
 46.39   	-64.70   	  9.60   	-208.54		 48.34   	 -91.56		
 50.05   	-45.17   	  8.77   	-203.46		 47.98   	-142.42		
 50.96   	-27.77   	  7.96   	-188.20		 47.41   	-152.59		
 51.27   	-16.48   	  7.20   	-167.85		 46.80   	-147.51		
 54.63   	-13.73   	  6.53   	-127.16		 46.21   	 -86.47		
 62.87   	-20.14   	  6.02   	 -81.38		 45.86   	 -10.17		
 73.55   	-35.10   	  5.70   	 -50.86		 45.82   	 -15.26		
 80.57   	-58.29   	  5.49   	 -25.43		 45.76   	 -76.30		
 77.21   	-86.67   	  5.39   	 -30.52		 45.45   	 -76.30		
 60.12   	-115.66   	  5.27   	 -55.95		 45.15   	 -66.12		
 27.47   	-144.65   	  5.05   	 -76.30		 44.88   	 -71.21		
-18.92   	-176.70   	  4.74   	 -96.64		 44.60   	 -71.21		
-74.16   	-215.76   	  4.35   	 -86.47		 44.31   	 -45.78		
-128.17   	-260.31   	  4.01   	 -55.95		 44.13   	  -5.09		
-168.15   	-298.77   	  3.78   	 -20.35		 44.11   	   0.00		
-186.16   	-319.82   	  3.70(D)	  15.26		 44.11   	 -50.86		
-184.63   	-320.43   	  3.76   	  40.69		 43.91   	 -81.38		
-175.17   	-309.45   	  3.93   	  40.69		 43.58   	 -96.64		
-169.98   	-300.29   	  4.09   	  25.43		 43.19   	 -71.21		
-168.15   	-299.07   	  4.19   	  10.17		 42.91   	 -25.43		
-143.74   	-303.34   	  4.23   	   0.00		 42.81   	 -20.35		
-51.88   	-298.16   	  4.23   	   5.09		 42.73   	 -45.78		
140.38   	-240.17   	  4.25   	   5.09		 42.54   	 -45.78		
427.86   	-52.80   	  4.27   	  10.17		 42.36   	 -71.21		
739.75   	320.43   	  4.31   	  10.17		 42.08   	 -81.38		
937.50   	824.89   	  4.35   	  10.17		 41.75   	 -30.52		
891.11   	1250.92(R)	  4.39(E)	   5.09		 41.63   	   5.09		
 42.42   	887.45   	  4.42   	  10.17		 41.65   	 -61.04		
-464.17   	 91.25   	  4.46   	  20.35		 41.40   	 -66.12		
-757.75   	-679.02   	  4.54   	  25.43		 41.14   	 -50.86		
-755.31   	-1051.33   	  4.64   	  35.61		 40.94   	 -35.61		
-534.67   	-922.55   	  4.78   	  40.69		 40.79   	 -35.61		
-263.06   	-500.49   	  4.94   	  50.86		 40.65   	 -35.61		
-85.75   	-116.58   	  5.15   	  55.95		 40.51   	 -15.26		
-48.52   	 23.50   	  5.37   	  66.12		 40.45   	 -20.35		
-100.71   	-56.15   	  5.64   	  66.12		 40.37   	   0.00		
-158.69   	-192.87   	  5.90   	  71.21		 40.37   	  10.17		
-171.51   	-252.69   	  6.19   	  81.38		 40.41   	 -55.95		
-143.43   	-213.93   	  6.51   	 111.90		 40.18   	-101.73		
-105.59   	-137.02   	  6.96   	 132.25		 39.78   	 -25.43		
-84.23   	-84.84   	  7.49   	 178.03		 39.67   	  10.17		
-83.62   	-75.07   	  8.20   	 183.11		 39.72   	 -20.35		
-92.16   	-87.59   	  8.93   	 183.11		 39.63   	  10.17		
-97.05   	-94.60   	  9.66   	 244.15		 39.67   	  15.26		
-93.08   	-82.70   	 10.64   	 239.06		 39.74   	 -15.26		
-83.31   	-56.15   	 11.60   	 228.89		 39.67   	 -40.69		
-72.94   	-26.25   	 12.51   	 264.50		 39.51   	 -81.38		
-65.31   	 -0.92   	 13.57   	 310.27		 39.19   	 -55.95		
-60.12   	 18.31   	 14.81   	 340.79		 38.96   	  40.69		
-55.54   	 36.32   	 16.17   	 356.05		 39.12   	  40.69		
-50.05   	 57.68   	 17.60   	 350.97		 39.29   	 -50.86		
-43.33   	 84.53   	 19.00   	 325.53		 39.08   	 -96.64		
-28.69   	148.32   	 20.31   	 274.67		 38.70(D)	  50.86		
-21.36   	181.58   	 21.40   	 233.98		 38.90   	  25.43		
-13.43   	215.45   	 22.34   	 198.37		 39.00   	   0.00		
 -4.88   	250.85   	 23.13   	 178.03		 39.00   	  -5.09		
  5.19   	288.39   	 23.85   	 178.03		 38.98   	  30.52		
 15.56   	328.06   	 24.56   	 178.03		 39.10   	  91.56		
 26.86   	368.35   	 25.27   	 178.03		 39.47   	 127.16		
 37.84   	408.33   	 25.98   	 162.77		 39.98   	 213.63		
 48.52   	446.17   	 26.63   	 137.33		 40.83   	 289.93		
 58.29   	482.18   	 27.18   	 116.99		 41.99   	 305.19		
 68.05   	516.05   	 27.65   	 122.07		 43.21   	 259.41		
 77.51   	548.10   	 28.14   	 152.59		 44.25   	 203.46		
 86.98   	578.31   	 28.75   	 152.59		 45.07   	 172.94		
 95.52   	605.77   	 29.36   	 127.16		 45.76   	 157.68		
102.54   	630.80   	 29.87   	  81.38		 46.39   	 183.11		
107.42   	652.47   	 30.19   	  40.69		 47.12   	 249.24		
110.47   	671.69   	 30.36   	  20.35		 48.12   	 289.93		
113.22   	689.09   	 30.44   	  15.26		 49.28   	 295.01		
116.88   	704.65   	 30.50   	  30.52		 50.46   	 295.01		
122.38   	716.86   	 30.62   	  40.69		 51.64   	 295.01		
129.39   	721.74   	 30.78   	  55.95		 52.82   	 320.45		
137.33   	714.72   	 31.01   	  61.04		 54.10   	 325.53		
144.96   	690.31   	 31.25   	  71.21		 55.40   	 295.01		
150.76   	645.75   	 31.54   	  61.04		 56.58   	 233.98		
153.81   	581.97   	 31.78   	  35.61		 57.52   	 381.48		
144.65   	410.77   	 31.92   	  20.35		 59.04   	 132.25		
129.39   	312.19   	 32.00   	  10.17		 59.57   	  96.64		
107.12   	210.88   	 32.04   	   5.09		 59.96   	 106.82		
 79.35   	112.00   	 32.06(S)	   0.00		 60.39   	 106.82		
 49.44   	 20.75   	 32.06   	   0.00		 60.81   	  50.86		
 19.84   	-58.90   	 32.06   	  -5.09		 61.02   	  10.17		
 -7.63   	-124.51   	 32.04   	  -5.09		 61.06(S)	   0.00		
-32.04   	-176.39   	 32.02   	 -20.35		 61.06   	 -30.52		
-52.80   	-216.06   	 31.94   	 -30.52		 60.94   	 -45.78		
-68.66   	-245.36   	 31.82   	 -55.95		 60.75   	 -66.12		
-79.65   	-265.81   	 31.60   	 -76.30		 60.49   	-122.07		
-85.75   	-278.63   	 31.29   	-106.82		 60.00   	-132.25		
-88.81   	-285.95   	 30.86   	-152.59		 59.47   	-127.16		
-90.64   	-289.31   	 30.25   	-198.37		 58.96   	-132.25		
-92.47   	-291.44   	 29.46   	-223.80		 58.43   	-157.68		
-95.21   	-293.58   	 28.57   	-254.32		 57.80   	-208.54		
-97.66   	-295.72   	 27.55   	-305.19		 56.97   	-198.37		
-99.49   	-297.24   	 26.33   	-340.79		 56.17   	-127.16		
-99.79   	-297.24   	 24.96   	-356.05		 55.67   	-137.33		
-98.27   	-295.41   	 23.54   	-376.40		 55.12   	-223.80		
-93.99   	-290.53   	 22.03   	-396.74		 54.22   	-259.41		
-85.14   	-279.85   	 20.45   	-401.83		 53.18   	-228.89		
-70.19   	-261.84   	 18.84   	-391.66		 52.27   	-188.20		
-49.74   	-234.99   	 17.27   	-361.14		 51.52   	-193.29		
-26.55   	-200.50   	 15.83   	-315.36		 50.74   	-172.94		
 -4.88   	-163.57   	 14.57   	-284.84		 50.05   	 -71.21		
 12.21   	-129.70   	 13.43   	-249.24		 49.77   	  -5.09		
 24.11   	-103.15   	 12.43   	-228.89		 49.75   	 -25.43		
 32.04   	-83.31   	 11.52   	-208.54		 49.64   	 -25.43		
 36.93   	-66.83   	 10.68   	-213.63		 49.54   	 -45.78		
 38.76   	-50.96   	  9.83   	-208.54		 49.36   	-116.99		
 38.45   	-36.32   	  8.99   	-193.29		 48.89   	-147.51		
 39.06   	-25.33   	  8.22   	-167.85		 48.30   	-142.42		
 43.95   	-21.97   	  7.55   	-152.59		 47.73   	-147.51		
 53.71   	-27.77   	  6.94   	-111.90		 47.14   	 -86.47		
 66.22   	-43.33   	  6.49   	 -86.47		 46.80   	 -20.35		
 74.16   	-66.22   	  6.14   	 -66.12		 46.71   	 -45.78		
 71.11   	-93.99   	  5.88   	 -50.86		 46.53   	 -91.56		
 54.02   	-122.38   	  5.68   	 -50.86		 46.16   	 -76.30		
 22.58   	-150.76   	  5.47   	 -50.86		 45.86   	 -35.61		
-21.36   	-183.11   	  5.27   	 -61.04		 45.72   	 -35.61		
-72.02   	-223.08   	  5.03   	 -66.12		 45.57   	 -45.78		
-121.15   	-267.94   	  4.76   	 -55.95		 45.39   	 -61.04		
-158.08   	-307.31   	  4.54   	 -35.61		 45.15   	 -71.21		
-175.78   	-329.28   	  4.39   	 -10.17		 44.86   	 -61.04		
-176.39   	-330.81   	  4.35(D)	   5.09		 44.62   	 -45.78		
-170.29   	-320.43   	  4.37   	  15.26		 44.44   	 -50.86		
-167.54   	-311.28   	  4.44   	  20.35		 44.23   	 -66.12		
-166.93   	-310.06   	  4.52   	  20.35		 43.97   	 -81.38		
-143.13   	-314.64   	  4.60   	  15.26		 43.64   	 -61.04		
-54.02   	-310.97   	  4.66   	  15.26		 43.40   	 -50.86		
130.92   	-252.69   	  4.72   	   5.09		 43.19   	 -30.52		
403.44   	-59.81   	  4.74   	 -10.17		 43.07   	 -25.43		
691.83   	321.66   	  4.70   	 -25.43		 42.97   	 -45.78		
861.51   	826.42   	  4.60   	 -35.61		 42.79   	 -50.86		
791.93   	1231.99(R)	  4.46(E)	  10.17		 42.58   	 -76.30		
-42.42   	789.79   	  4.50   	  35.61		 42.28   	 -25.43		
-505.98   	-16.78   	  4.64   	  61.04		 42.18   	 -45.78		
-748.60   	-755.31   	  4.88   	  55.95		 41.99   	 -81.38		
-710.14   	-1069.64   	  5.11   	  40.69		 41.67   	 -40.69		
-480.96   	-892.94   	  5.27   	  25.43		 41.51   	 -10.17		
-226.44   	-460.21   	  5.37   	  20.35		 41.46   	 -20.35		
-75.07   	-100.10   	  5.45   	  25.43		 41.38   	   0.00		
-55.54   	  7.63   	  5.55   	  25.43		 41.38   	 -30.52		
-111.08   	-88.20   	  5.66   	  40.69		 41.26   	 -61.04		
-162.35   	-220.64   	  5.82   	  50.86		 41.02   	 -55.95		
-169.07   	-267.33   	  6.02   	  66.12		 40.79   	 -30.52		
-140.69   	-221.86   	  6.29   	  86.47		 40.67   	 -15.26		
-107.73   	-149.54   	  6.63   	 106.82		 40.61   	 -30.52		
-91.25   	-106.20   	  7.06   	 127.16		 40.49   	 -45.78		
-91.55   	-101.93   	  7.57   	 147.51		 40.31   	 -35.61		
-96.74   	-113.53   	  8.16   	 198.37		 40.16   	 -15.26		
-96.74   	-116.27   	  8.95   	 233.98		 40.10   	 -10.17		
-89.11   	-101.01   	  9.89   	 223.80		 40.06   	 -15.26		
-78.74   	-74.46   	 10.78   	 244.15		 40.00   	 -10.17		
-71.11   	-47.30   	 11.76   	 274.67		 39.96   	 -15.26		
-66.83   	-25.33   	 12.86   	 295.01		 39.90   	 -61.04		
-64.09   	 -7.32   	 14.04   	 310.27		 39.65   	 -61.04		
-59.51   	 11.60   	 15.28   	 310.27		 39.41   	 -25.43		
-52.49   	 35.10   	 16.52   	 300.10		 39.31   	   0.00		
-43.03   	 63.48   	 17.72   	 295.01		 39.31   	 -45.78		
-24.11   	126.34   	 18.90   	 259.41		 39.12   	 -10.17		
-16.17   	158.39   	 19.94   	 223.80		 39.08(D)	  35.61		
 -8.24   	191.96   	 20.83   	 198.37		 39.23   	  35.61		
  0.31   	228.27   	 21.63   	 203.46		 39.37   	   0.00		
 10.07   	267.33   	 22.44   	 233.98		 39.37   	   0.00		
 21.06   	307.92   	 23.38   	 239.06		 39.37   	  55.95		
 32.96   	348.82   	 24.33   	 193.29		 39.59   	 132.25		
 45.78   	388.79   	 25.11   	 132.25		 40.12   	 172.94		
 59.20   	428.16   	 25.64   	  86.47		 40.81   	 239.06		
 72.33   	466.31   	 25.98   	  55.95		 41.77   	 274.67		
 84.53   	502.62   	 26.21   	  55.95		 42.87   	 259.41		
 94.60   	535.58   	 26.43   	  71.21		 43.91   	 259.41		
102.54   	564.88   	 26.71   	  81.38		 44.94   	 213.63		
108.64   	590.21   	 27.04   	  86.47		 45.80   	 172.94		
113.83   	613.10   	 27.39   	  86.47		 46.49   	 188.20		
119.02   	633.85   	 27.73   	  81.38		 47.24   	 213.63		
124.21   	653.69   	 28.06   	  66.12		 48.10   	 223.80		
129.39   	672.30   	 28.32   	  45.78		 48.99   	 269.58		
134.89   	688.78   	 28.50   	  30.52		 50.07   	 305.19		
140.69   	700.68   	 28.63   	  20.35		 51.29   	 315.36		
148.32   	705.26   	 28.71   	  20.35		 52.55   	 335.71		
157.17   	697.63   	 28.79   	  20.35		 53.90   	 289.93		
166.93   	674.13   	 28.87   	  30.52		 55.06   	 208.54		
175.17   	631.41   	 28.99   	  30.52		 55.89   	 223.80		
178.83   	568.85   	 29.11   	  30.52		 56.79   	 396.74		
164.79   	396.73   	 29.24   	  20.35		 58.37   	 157.68		
146.18   	297.85   	 29.32   	   5.09		 59.00   	 137.33		
121.15   	198.36   	 29.34(S)	 -15.26		 59.55   	  55.95		
 91.25   	102.54   	 29.28   	 -15.26		 59.78   	  15.26		
 58.90   	 13.73   	 29.22   	 -15.26		 59.84(S)	 -10.17		
 26.55   	-65.00   	 29.16   	 -20.35		 59.80   	 -20.35		
 -3.36   	-131.84   	 29.07   	 -25.43		 59.71   	  -5.09		
-29.60   	-185.24   	 28.97   	 -30.52		 59.69   	  30.52		
-50.35   	-225.52   	 28.85   	 -50.86		 59.82   	  -5.09		
-65.61   	-254.52   	 28.65   	 -76.30		 59.80   	 -61.04		
-75.99   	-274.66   	 28.34   	-101.73		 59.55   	-122.07		
-82.09   	-288.39   	 27.93   	-137.33		 59.06   	-157.68		
-86.06   	-298.46   	 27.39   	-193.29		 58.43   	-178.03		
-88.81   	-305.79   	 26.61   	-233.98		 57.72   	-162.77		
-91.55   	-311.28   	 25.68   	-259.41		 57.07   	-122.07		
-93.99   	-315.55   	 24.64   	-305.19		 56.58   	-147.51		
-96.74   	-319.21   	 23.42   	-345.88		 55.99   	-188.20		
-98.88   	-321.66   	 22.03   	-361.14		 55.24   	-198.37		
-99.49   	-322.27   	 20.59   	-391.66		 54.45   	-188.20		
-97.96   	-319.82   	 19.02   	-412.00		 53.69   	-193.29		
-91.55   	-312.19   	 17.38   	-406.92		 52.92   	-223.80		
-78.43   	-297.85   	 15.75   	-391.66		 52.02   	-218.72		
-58.29   	-275.27   	 14.18   	-340.79		 51.15   	-193.29		
-32.65   	-245.67   	 12.82   	-295.01		 50.38   	-167.85		
 -6.71   	-212.40   	 11.64   	-249.24		 49.70   	-137.33		
 15.26   	-179.44   	 10.64   	-218.72		 49.16   	 -66.12		
 30.52   	-151.37   	  9.77   	-203.46		 48.89   	   0.00		
 40.59   	-129.39   	  8.95   	-203.46		 48.89   	 -20.35		
 48.22   	-111.08   	  8.14   	-198.37		 48.81   	 -55.95		
 54.93   	-92.77   	  7.34   	-203.46		 48.59   	-106.82		
 60.42   	-73.55   	  6.53   	-193.29		 48.16   	-162.77		
 64.39   	-54.93   	  5.76   	-172.94		 47.51   	-116.99		
 67.44   	-40.89   	  5.07   	-142.42		 47.04   	 -86.47		
 72.02   	-35.71   	  4.50   	-101.73		 46.69   	 -96.64		
 79.35   	-42.72   	  4.09   	 -61.04		 46.31   	 -81.38		
 87.59   	-62.56   	  3.85   	 -25.43		 45.98   	 -55.95		
 90.94   	-92.16   	  3.74   	 -20.35		 45.76   	 -40.69		
 86.06   	-125.43   	  3.66   	 -25.43		 45.59   	 -45.78		
 69.27   	-155.94   	  3.56   	 -45.78		 45.41   	 -30.52		
 38.45   	-183.41   	  3.38   	 -66.12		 45.29   	 -66.12		
