SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  AO     	  AO'		  RV     	  RV'		
 56.20   	-132.25		  9.07   	-549.34		
 55.67   	-116.99		  6.88   	-503.56		
 55.20   	-101.73		  4.86   	-462.87		
 54.79   	 -91.56		  3.01   	-412.00		
 54.43   	 -76.30		  1.36   	-361.14		
 54.12   	 -71.21		 -0.08   	-305.19		
 53.83   	-137.33		 -1.30   	-239.06		
 53.29   	 -61.04		 -2.26   	-183.11		
 53.04   	 -55.95		 -2.99   	-142.42		
 52.82   	 -55.95		 -3.56   	-101.73		
 52.59   	 -55.95		 -3.97   	 -61.04		
 52.37   	 -55.95		 -4.21   	 -30.52		
 52.15   	 -55.95		 -4.33(D)	   0.00		
 51.92   	 -55.95		 -4.33   	  25.43		
 51.70   	 -50.86		 -4.23   	  45.78		
 51.50   	 -50.86		 -4.05   	  66.12		
 51.29   	 -55.95		 -3.78   	  76.30		
 51.07   	 -45.78		 -3.48   	  81.38		
 50.88   	 -45.78		 -3.15   	  91.56		
 50.70   	 -50.86		 -2.79   	  96.64		
 50.50   	 -40.69		 -2.40   	 101.73		
 50.34   	 -45.78		 -1.99   	  96.64		
 50.15   	 -40.69		 -1.61   	 101.73		
 49.99   	 -40.69		 -1.20   	  91.56		
 49.83   	 -40.69		 -0.83   	  96.64		
 49.66   	 -76.30		 -0.45   	 101.73		
 49.36   	 -40.69		 -0.04   	 106.82		
 49.20   	 -35.61		  0.39   	  96.64		
 49.05   	 -25.43		  0.77   	  91.56		
 48.95   	 -35.61		  1.14(E)	  91.56		
 48.81   	 -45.78		  1.51   	  81.38		
 48.63   	 -40.69		  1.83   	  81.38		
 48.46   	 -35.61		  2.16   	  71.21		
 48.32   	 -40.69		  2.44   	  66.12		
 48.16   	 -40.69		  2.71   	  66.12		
 48.00   	 -45.78		  2.97   	  71.21		
 47.81   	 -40.69		  3.26   	  76.30		
 47.65   	 -35.61		  3.56   	  86.47		
 47.51   	 -40.69		  3.91   	  96.64		
 47.34   	 -40.69		  4.29   	 116.99		
 47.18   	 -35.61		  4.76   	 152.59		
 47.04   	 -35.61		  5.37   	 188.20		
 46.90   	 -35.61		  6.12   	 239.06		
 46.75   	 -45.78		  7.08   	 289.93		
 46.57   	 -40.69		  8.24   	 345.88		
 46.41   	 -35.61		  9.62   	 396.74		
 46.27   	 -35.61		 11.21   	 457.78		
 46.12   	 -45.78		 13.04   	 513.73		
 45.94   	 -50.86		 15.10   	 559.51		
 45.74   	 -35.61		 17.33   	 590.03		
 45.59   	 -71.21		 19.69   	 701.93		
 45.31   	 -40.69		 22.50   	 696.84		
 45.15   	 -40.69		 25.29   	 681.58		
 44.98   	 -20.35		 28.02   	 645.98		
 44.90   	  -5.09		 30.60   	 610.37		
 44.88   	 -10.17		 33.04   	 569.68		
 44.84(D)	   0.00		 35.32   	 518.82		
 44.84   	  40.69		 37.40   	 457.78		
 45.00   	  91.56		 39.23   	 401.83		
 45.37   	 152.59		 40.83   	 350.97		
 45.98   	 218.72		 42.24   	 300.10		
 46.86   	 310.27		 43.44   	 264.50		
 48.10   	 417.09		 44.50   	 218.72		
 49.77   	 508.65		 45.37   	 188.20		
 51.80   	 579.86		 46.12   	 162.77		
 54.12   	 651.07		 46.77   	 152.59		
 56.72   	 712.10		 47.39   	 147.51		
 59.57   	 737.54		 47.98   	 137.33		
 62.52   	 752.79		 48.52   	 142.42		
 65.53   	 717.19		 49.09   	 142.42		
 68.40   	 671.41		 49.66   	 157.68		
 71.09   	 625.63		 50.29   	 167.85		
 73.59   	 564.60		 50.97   	 183.11		
 75.85   	 483.21		 51.70   	 188.20		
 77.78   	 401.83		 52.45   	 198.37		
 79.39   	 584.94		 53.24   	 239.06		
 81.73   	 183.11		 54.20   	 233.98		
 82.46   	 116.99		 55.14   	 233.98		
 82.93   	  61.04		 56.07   	 223.80		
 83.17   	  15.26		 56.97   	 208.54		
 83.23(S)	 -15.26		 57.80   	 198.37		
 83.17   	 -40.69		 58.60   	 183.11		
 83.01   	 -50.86		 59.33   	 157.68		
 82.81   	 -71.21		 59.96   	 137.33		
 82.52   	 -81.38		 60.51   	 116.99		
 82.20   	 -96.64		 60.98   	  96.64		
 81.81   	-101.73		 61.36   	  76.30		
 81.40   	-106.82		 61.67   	  50.86		
 80.98   	-122.07		 61.87   	  30.52		
 80.49   	-132.25		 61.99   	  20.35		
 79.96   	-142.42		 62.08(S)	   0.00		
 79.39   	-147.51		 62.08   	 -10.17		
 78.80   	-157.68		 62.03   	 -15.26		
 78.17   	-162.77		 61.97   	 -30.52		
 77.52   	-162.77		 61.85   	 -35.61		
 76.87   	-157.68		 61.71   	 -40.69		
 76.24   	-152.59		 61.55   	 -45.78		
 75.63   	-147.51		 61.36   	 -45.78		
 75.04   	-132.25		 61.18   	 -50.86		
 74.51   	-122.07		 60.98   	 -55.95		
 74.02   	-188.20		 60.75   	 -81.38		
 73.27   	 -81.38		 60.43   	 -86.47		
 72.94   	 -66.12		 60.08   	-106.82		
 72.68   	 -55.95		 59.65   	-116.99		
 72.45   	 -61.04		 59.19   	-142.42		
 72.21   	 -61.04		 58.62   	-172.94		
 71.96   	 -76.30		 57.92   	-198.37		
 71.66   	 -91.56		 57.13   	-233.98		
 71.29   	-106.82		 56.20   	-259.41		
 70.86   	-142.42		 55.16   	-295.01		
 70.29   	-167.85		 53.98   	-335.71		
 69.62   	-198.37		 52.63   	-376.40		
 68.83   	-228.89		 51.13   	-422.18		
 67.91   	-269.58		 49.44   	-467.95		
 66.84   	-284.84		 47.57   	-513.73		
 65.70   	-284.84		 45.51   	-549.34		
 64.56   	-274.67		 43.32   	-584.94		
 63.46   	-264.50		 40.98   	-615.46		
 62.40   	-239.06		 38.51   	-635.81		
 61.44   	-203.46		 35.97   	-651.07		
 60.63   	-167.85		 33.37   	-651.07		
 59.96   	-137.33		 30.76   	-651.07		
 59.41   	-111.90		 28.16   	-635.81		
 58.96   	 -91.56		 25.62   	-615.46		
 58.60   	 -66.12		 23.15   	-590.03		
 58.33   	-101.73		 20.79   	-590.03		
 57.92   	 -45.78		 18.43   	-544.25		
 57.74   	 -50.86		 16.26   	-498.47		
 57.54   	 -50.86		 14.26   	-447.61		
 57.33   	 -55.95		 12.47   	-401.83		
 57.11   	 -61.04		 10.86   	-356.05		
 56.87   	 -71.21		  9.44   	-310.27		
 56.58   	 -66.12		  8.20   	-264.50		
 56.32   	 -76.30		  7.14   	-223.80		
 56.01   	 -76.30		  6.25   	-178.03		
 55.71   	 -81.38		  5.53   	-147.51		
 55.38   	 -76.30		  4.94   	-111.90		
 55.08   	 -71.21		  4.50   	 -81.38		
 54.79   	 -71.21		  4.17   	 -50.86		
 54.51   	 -71.21		  3.97   	 -30.52		
 54.22   	 -61.04		  3.85   	  -5.09		
 53.98   	 -61.04		  3.83(D)	  10.17		
 53.73   	 -55.95		  3.87   	  30.52		
 53.51   	 -55.95		  3.99   	  35.61		
 53.29   	 -45.78		  4.13   	  40.69		
 53.10   	 -91.56		  4.29   	  55.95		
 52.74   	 -35.61		  4.52   	  50.86		
 52.59   	 -45.78		  4.72   	  45.78		
 52.41   	 -40.69		  4.90   	  40.69		
 52.25   	 -40.69		  5.07(E)	  30.52		
 52.09   	 -40.69		  5.19   	  20.35		
 51.92   	 -45.78		  5.27   	  15.26		
 51.74   	 -50.86		  5.33   	  10.17		
 51.54   	 -45.78		  5.37   	   0.00		
 51.35   	 -45.78		  5.37   	   5.09		
 51.17   	 -55.95		  5.39   	   5.09		
 50.95   	 -55.95		  5.41   	  10.17		
 50.72   	 -55.95		  5.45   	  20.35		
 50.50   	 -50.86		  5.53   	  30.52		
 50.29   	 -45.78		  5.66   	  50.86		
 50.11   	 -55.95		  5.86   	  76.30		
 49.89   	 -50.86		  6.16   	 116.99		
 49.68   	 -45.78		  6.63   	 152.59		
 49.50   	 -45.78		  7.24   	 198.37		
 49.32   	 -50.86		  8.04   	 254.32		
 49.11   	 -55.95		  9.05   	 305.19		
 48.89   	 -50.86		 10.27   	 361.14		
 48.69   	 -50.86		 11.72   	 422.18		
 48.48   	 -50.86		 13.41   	 473.04		
 48.28   	 -45.78		 15.30   	 518.82		
 48.10   	-101.73		 17.38   	 645.98		
 47.69   	 -40.69		 19.96   	 656.15		
 47.53   	 -45.78		 22.58   	 651.07		
 47.34   	 -40.69		 25.19   	 635.81		
 47.18   	 -30.52		 27.73   	 610.37		
 47.06   	 -15.26		 30.17   	 579.86		
 47.00(D)	   5.09		 32.49   	 534.08		
 47.02   	  45.78		 34.63   	 478.13		
 47.20   	 106.82		 36.54   	 422.18		
 47.63   	 167.85		 38.23   	 371.31		
 48.30   	 249.24		 39.72   	 310.27		
 49.30   	 345.88		 40.96   	 259.41		
 50.68   	 442.52		 41.99   	 208.54		
 52.45   	 528.99		 42.83   	 172.94		
 54.57   	 610.37		 43.52   	 137.33		
 57.01   	 666.32		 44.07   	 106.82		
 59.67   	 717.19		 44.50   	  86.47		
 62.54   	 742.62		 44.84   	  76.30		
 65.51   	 737.54		 45.15   	  76.30		
 68.46   	 701.93		 45.45   	  71.21		
 71.27   	 666.32		 45.74   	  81.38		
 73.94   	 620.55		 46.06   	  86.47		
 76.42   	 544.25		 46.41   	 101.73		
 78.60   	 452.69		 46.82   	 111.90		
 80.41   	 376.40		 47.26   	 127.16		
 81.91   	 498.47		 47.77   	 162.77		
 83.91   	 132.25		 48.42   	 172.94		
 84.44   	  66.12		 49.11   	 167.85		
 84.70   	  20.35		 49.79   	 172.94		
 84.78(S)	 -20.35		 50.48   	 167.85		
 84.70   	 -55.95		 51.15   	 152.59		
 84.48   	 -76.30		 51.76   	 147.51		
 84.17   	 -81.38		 52.35   	 132.25		
 83.85   	 -96.64		 52.88   	 111.90		
 83.46   	-111.90		 53.33   	  96.64		
 83.01   	-116.99		 53.71   	  76.30		
 82.54   	-122.07		 54.02   	  55.95		
 82.05   	-127.16		 54.24   	  35.61		
 81.55   	-132.25		 54.38   	  15.26		
 81.02   	-142.42		 54.45(S)	   0.00		
 80.45   	-152.59		 54.45   	 -20.35		
 79.84   	-152.59		 54.36   	 -40.69		
 79.23   	-157.68		 54.20   	 -50.86		
 78.60   	-152.59		 54.00   	 -66.12		
 77.99   	-157.68		 53.73   	 -76.30		
 77.35   	-152.59		 53.43   	 -86.47		
 76.74   	-137.33		 53.08   	-106.82		
 76.20   	-127.16		 52.65   	-111.90		
 75.69   	-111.90		 52.21   	-132.25		
 75.24   	-106.82		 51.68   	-142.42		
 74.81   	-178.03		 51.11   	-213.63		
 74.10   	 -71.21		 50.25   	-239.06		
 73.81   	 -66.12		 49.30   	-274.67		
 73.55   	 -66.12		 48.20   	-315.36		
 73.29   	 -81.38		 46.94   	-366.22		
 72.96   	 -81.38		 45.47   	-422.18		
 72.63   	-101.73		 43.78   	-473.04		
 72.23   	-122.07		 41.89   	-528.99		
 71.74   	-157.68		 39.78   	-569.68		
 71.11   	-188.20		 37.50   	-610.37		
 70.36   	-223.80		 35.06   	-645.98		
 69.46   	-249.24		 32.47   	-666.32		
 68.46   	-274.67		 29.81   	-676.50		
 67.36   	-295.01		 27.10   	-671.41		
 66.18   	-300.10		 24.41   	-661.24		
 64.98   	-279.75		 21.77   	-645.98		
 63.87   	-264.50		 19.19   	-615.46		
 62.81   	-239.06		 16.72   	-574.77		
 61.85   	-208.54		 14.43   	-539.16		
 61.02   	-172.94		 12.27   	-488.30		
 60.33   	-132.25		 10.32   	-442.52		
 59.80   	-106.82		  8.55   	-386.57		
 59.37   	 -91.56		  7.00   	-330.62		
 59.00   	 -61.04		  5.68   	-274.67		
 58.76   	 -50.86		  4.58   	-223.80		
 58.56   	 -86.47		  3.68   	-142.42		
 58.21   	 -40.69		  3.11   	-101.73		
 58.05   	 -50.86		  2.71   	 -55.95		
 57.84   	 -50.86		  2.48   	 -25.43		
 57.64   	 -55.95		  2.38(D)	   5.09		
 57.42   	 -71.21		  2.40   	  25.43		
 57.13   	 -71.21		  2.50   	  40.69		
 56.85   	 -76.30		  2.67   	  50.86		
 56.54   	 -76.30		  2.87   	  55.95		
 56.24   	 -76.30		  3.09   	  55.95		
 55.93   	 -76.30		  3.32   	  55.95		
 55.63   	 -76.30		  3.54   	  55.95		
 55.32   	 -66.12		  3.76   	  45.78		
 55.06   	 -66.12		  3.95   	  40.69		
 54.79   	 -55.95		  4.11   	  35.61		
 54.57   	 -55.95		  4.25   	  30.52		
 54.34   	 -50.86		  4.37   	  20.35		
 54.14   	 -45.78		  4.46   	  20.35		
 53.96   	 -45.78		  4.54   	  15.26		
 53.77   	 -40.69		  4.60   	  15.26		
 53.61   	 -50.86		  4.66   	  10.17		
 53.41   	 -91.56		  4.70   	  10.17		
 53.04   	 -45.78		  4.74   	  10.17		
 52.86   	 -45.78		  4.78   	  10.17		
 52.68   	 -50.86		  4.82   	  10.17		
 52.47   	 -50.86		  4.86(E)	  15.26		
 52.27   	 -55.95		  4.92   	  15.26		
 52.04   	 -50.86		  4.98   	  15.26		
 51.84   	 -50.86		  5.05   	  20.35		
 51.64   	 -55.95		  5.13   	  30.52		
 51.41   	 -55.95		  5.25   	  30.52		
 51.19   	 -55.95		  5.37   	  40.69		
 50.97   	 -50.86		  5.53   	  45.78		
 50.76   	 -55.95		  5.72   	  55.95		
 50.54   	 -50.86		  5.94   	  71.21		
 50.34   	 -55.95		  6.23   	  91.56		
 50.11   	 -50.86		  6.59   	 111.90		
 49.91   	 -45.78		  7.04   	 147.51		
 49.73   	 -50.86		  7.63   	 183.11		
 49.52   	 -55.95		  8.36   	 228.89		
 49.30   	 -50.86		  9.28   	 274.67		
 49.09   	 -50.86		 10.38   	 315.36		
 48.89   	 -55.95		 11.64   	 371.31		
 48.67   	 -55.95		 13.12   	 417.09		
 48.44   	 -50.86		 14.79   	 462.87		
 48.24   	 -45.78		 16.64   	 498.47		
 48.06   	-106.82		 18.64   	 615.46		
 47.63   	 -45.78		 21.10   	 610.37		
 47.45   	 -45.78		 23.54   	 605.29		
 47.26   	 -35.61		 25.96   	 584.94		
 47.12   	 -35.61		 28.30   	 564.60		
 46.98   	 -35.61		 30.56   	 523.90		
 46.84   	 -10.17		 32.66   	 488.30		
 46.80(D)	  15.26		 34.61   	 442.52		
 46.86   	  45.78		 36.38   	 396.74		
 47.04   	  91.56		 37.97   	 356.05		
 47.41   	 162.77		 39.39   	 305.19		
 48.06   	 244.15		 40.61   	 259.41		
 49.03   	 335.71		 41.65   	 223.80		
 50.38   	 427.26		 42.54   	 188.20		
 52.09   	 503.56		 43.30   	 157.68		
 54.10   	 579.86		 43.93   	 142.42		
 56.42   	 651.07		 44.50   	 122.07		
 59.02   	 686.67		 44.98   	 116.99		
 61.77   	 701.93		 45.45   	 111.90		
 64.58   	 696.84		 45.90   	 111.90		
 67.36   	 671.41		 46.35   	 111.90		
 70.05   	 625.63		 46.80   	 122.07		
 72.55   	 574.77		 47.28   	 132.25		
 74.85   	 508.65		 47.81   	 142.42		
 76.89   	 427.26		 48.38   	 147.51		
 78.60   	 625.63		 48.97   	 178.03		
 81.10   	 198.37		 49.68   	 183.11		
 81.89   	 132.25		 50.42   	 172.94		
 82.42   	  71.21		 51.11   	 172.94		
 82.71   	  15.26		 51.80   	 162.77		
 82.77(S)	 -20.35		 52.45   	 152.59		
 82.69   	 -45.78		 53.06   	 137.33		
 82.50   	 -76.30		 53.61   	 127.16		
 82.20   	 -91.56		 54.12   	 106.82		
 81.83   	 -91.56		 54.55   	  91.56		
 81.46   	-106.82		 54.91   	  71.21		
 81.04   	-122.07		 55.20   	  55.95		
 80.55   	-127.16		 55.42   	  35.61		
 80.04   	-132.25		 55.56   	  20.35		
 79.51   	-132.25		 55.65   	   5.09		
 78.98   	-147.51		 55.67(S)	 -15.26		
 78.39   	-157.68		 55.61   	 -25.43		
 77.76   	-167.85		 55.50   	 -35.61		
 77.09   	-167.85		 55.36   	 -45.78		
 76.42   	-162.77		 55.18   	 -61.04		
 75.77   	-167.85		 54.93   	 -66.12		
 75.10   	-167.85		 54.67   	 -81.38		
 74.42   	-167.85		 54.34   	 -81.38		
 73.75   	-147.51		 54.02   	 -96.64		
 73.16   	-137.33		 53.63   	-111.90		
 72.61   	-249.24		 53.18   	-157.68		
 71.62   	-101.73		 52.55   	-178.03		
 71.21   	 -91.56		 51.84   	-203.46		
 70.84   	 -81.38		 51.03   	-239.06		
 70.52   	 -81.38		 50.07   	-274.67		
 70.19   	 -86.47		 48.97   	-315.36		
 69.85   	 -86.47		 47.71   	-361.14		
 69.50   	-111.90		 46.27   	-412.00		
 69.05   	-137.33		 44.62   	-462.87		
 68.50   	-162.77		 42.77   	-508.65		
 67.85   	-193.29		 40.73   	-554.42		
 67.08   	-223.80		 38.51   	-584.94		
 66.18   	-249.24		 36.17   	-615.46		
 65.19   	-269.58		 33.71   	-635.81		
 64.11   	-264.50		 31.17   	-645.98		
 63.05   	-254.32		 28.59   	-645.98		
 62.03   	-228.89		 26.00   	-645.98		
 61.12   	-213.63		 23.42   	-625.63		
 60.26   	-183.11		 20.92   	-605.29		
 59.53   	-162.77		 18.49   	-574.77		
 58.88   	-137.33		 16.20   	-544.25		
 58.33   	-111.90		 14.02   	-503.56		
 57.88   	 -91.56		 12.00   	-462.87		
 57.52   	 -76.30		 10.15   	-417.09		
 57.21   	 -71.21		  8.48   	-366.22		
 56.93   	-116.99		  7.02   	-315.36		
 56.46   	 -61.04		  5.76   	-264.50		
 56.22   	 -55.95		  4.70   	-208.54		
 55.99   	 -66.12		  3.87   	-167.85		
 55.73   	 -71.21		  3.19   	-127.16		
 55.44   	 -71.21		  2.69   	 -96.64		
 55.16   	 -71.21		  2.30   	 -61.04		
 54.87   	 -76.30		  2.05   	 -35.61		
 54.57   	 -76.30		  1.91   	 -10.17		
 54.26   	 -76.30		  1.87(D)	   0.00		
 53.96   	 -76.30		  1.87   	  10.17		
 53.65   	 -76.30		  1.91   	  20.35		
 53.35   	 -76.30		  1.99   	  25.43		
 53.04   	 -71.21		  2.10   	  25.43		
 52.76   	 -66.12		  2.20   	  30.52		
 52.49   	 -55.95		  2.32   	  30.52		
 52.27   	 -66.12		  2.44   	  25.43		
 52.00   	 -66.12		  2.54   	  20.35		
 51.74   	 -55.95		  2.62   	  10.17		
 51.52   	 -45.78		  2.67   	  10.17		
 51.33   	-106.82		  2.71   	  -5.09		
 50.91   	 -50.86		  2.69   	  -5.09		
 50.70   	 -45.78		  2.67   	 -10.17		
 50.52   	 -45.78		  2.62   	 -15.26		
 50.34   	 -50.86		  2.56(E)	 -10.17		
 50.13   	 -50.86		  2.52   	 -10.17		
 49.93   	 -50.86		  2.48   	 -10.17		
 49.73   	 -45.78		  2.44   	  -5.09		
 49.54   	 -55.95		  2.42   	  -5.09		
 49.32   	 -61.04		  2.40   	   5.09		
 49.07   	 -55.95		  2.42   	  15.26		
 48.85   	 -55.95		  2.48   	  20.35		
 48.63   	 -50.86		  2.56   	  40.69		
 48.42   	 -55.95		  2.73   	  55.95		
 48.20   	 -55.95		  2.95   	  76.30		
 47.98   	 -50.86		  3.26   	 106.82		
 47.77   	 -45.78		  3.68   	 132.25		
 47.59   	 -50.86		  4.21   	 178.03		
 47.39   	 -50.86		  4.92   	 223.80		
 47.18   	 -50.86		  5.82   	 264.50		
 46.98   	 -45.78		  6.88   	 315.36		
 46.80   	 -50.86		  8.14   	 366.22		
 46.59   	 -55.95		  9.60   	 412.00		
 46.37   	 -55.95		 11.25   	 457.78		
 46.14   	 -45.78		 13.08   	 488.30		
 45.96   	-111.90		 15.04   	 600.20		
 45.51   	 -55.95		 17.44   	 600.20		
 45.29   	 -50.86		 19.84   	 584.94		
 45.09   	 -45.78		 22.18   	 564.60		
 44.90   	 -45.78		 24.44   	 528.99		
 44.72   	 -45.78		 26.55   	 493.39		
 44.54   	 -30.52		 28.52   	 447.61		
 44.41   	 -10.17		 30.32   	 401.83		
 44.37(D)	  15.26		 31.92   	 345.88		
 44.44   	  40.69		 33.31   	 305.19		
 44.60   	  96.64		 34.53   	 254.32		
 44.98   	 172.94		 35.54   	 213.63		
 45.68   	 249.24		 36.40   	 172.94		
 46.67   	 320.45		 37.09   	 142.42		
 47.96   	 412.00		 37.66   	 116.99		
 49.60   	 488.30		 38.13   	  96.64		
 51.56   	 554.42		 38.51   	  86.47		
 53.77   	 600.20		 38.86   	  76.30		
 56.17   	 625.63		 39.17   	  76.30		
 58.68   	 640.89		 39.47   	  76.30		
 61.24   	 635.81		 39.78   	  86.47		
 63.78   	 600.20		 40.12   	  91.56		
 66.18   	 534.08		 40.49   	 101.73		
 68.32   	 483.21		 40.90   	 111.90		
 70.25   	 422.18		 41.34   	 122.07		
 71.94   	 620.55		 41.83   	 152.59		
 74.42   	 208.54		 42.44   	 157.68		
 75.26   	 147.51		 43.07   	 152.59		
 75.85   	  86.47		 43.68   	 152.59		
 76.20   	  30.52		 44.29   	 152.59		
 76.32(S)	   0.00		 44.90   	 137.33		
 76.32   	 -25.43		 45.45   	 122.07		
 76.22   	 -50.86		 45.94   	 111.90		
 76.01   	 -71.21		 46.39   	 101.73		
 75.73   	 -76.30		 46.80   	  81.38		
 75.42   	 -86.47		 47.12   	  61.04		
 75.08   	 -76.30		 47.37   	  45.78		
 74.77   	 -86.47		 47.55   	  25.43		
 74.42   	 -96.64		 47.65   	  10.17		
 74.04   	-101.73		 47.69(S)	  -5.09		
 73.63   	-106.82		 47.67   	 -20.35		
 73.20   	-111.90		 47.59   	 -40.69		
 72.76   	-132.25		 47.43   	 -50.86		
 72.23   	-142.42		 47.22   	 -55.95		
 71.66   	-142.42		 47.00   	 -71.21		
 71.09   	-152.59		 46.71   	 -81.38		
 70.48   	-162.77		 46.39   	 -91.56		
 69.83   	-167.85		 46.02   	 -96.64		
 69.16   	-162.77		 45.64   	-106.82		
 68.50   	-147.51		 45.21   	-116.99		
 67.91   	-289.93		 44.74   	-162.77		
 66.75   	-132.25		 44.09   	-178.03		
 66.23   	-111.90		 43.38   	-208.54		
 65.78   	-101.73		 42.54   	-233.98		
 65.37   	-106.82		 41.61   	-269.58		
 64.94   	-101.73		 40.53   	-305.19		
 64.54   	 -91.56		 39.31   	-356.05		
 64.17   	 -96.64		 37.88   	-401.83		
 63.78   	-116.99		 36.28   	-447.61		
 63.32   	-137.33		 34.49   	-498.47		
 62.77   	-147.51		 32.49   	-539.16		
 62.18   	-167.85		 30.34   	-574.77		
 61.51   	-193.29		 28.04   	-605.29		
 60.73   	-208.54		 25.62   	-620.55		
 59.90   	-203.46		 23.13   	-630.72		
 59.08   	-193.29		 20.61   	-635.81		
 58.31   	-178.03		 18.07   	-630.72		
 57.60   	-172.94		 15.54   	-615.46		
 56.91   	-157.68		 13.08   	-590.03		
 56.28   	-132.25		 10.72   	-564.60		
 55.75   	-111.90		  8.46   	-523.90		
 55.30   	-101.73		  6.37   	-488.30		
 54.89   	 -91.56		  4.42   	-432.35		
 54.53   	 -81.38		  2.69   	-386.57		
 54.20   	 -61.04		  1.14   	-335.71		
 53.96   	-137.33		 -0.20   	-269.58		
 53.41   	 -66.12		 -1.28   	-213.63		
 53.14   	 -50.86		 -2.14   	-167.85		
 52.94   	 -50.86		 -2.81   	-122.07		
 52.74   	 -61.04		 -3.30   	 -81.38		
 52.49   	 -61.04		 -3.62   	 -50.86		
 52.25   	 -50.86		 -3.83   	 -20.35		
 52.04   	 -45.78		 -3.91(D)	   5.09		
 51.86   	 -50.86		 -3.89   	  20.35		
 51.66   	 -50.86		 -3.80   	  45.78		
 51.45   	 -50.86		 -3.62   	  55.95		
 51.25   	 -35.61		 -3.40   	  71.21		
 51.11   	 -40.69		 -3.11   	  76.30		
 50.95   	 -40.69		 -2.81   	  91.56		
 50.78   	 -50.86		 -2.44   	  96.64		
 50.58   	 -35.61		 -2.05   	 106.82		
 50.44   	 -35.61		 -1.63   	 101.73		
 50.29   	 -40.69		 -1.22   	 111.90		
 50.13   	 -40.69		 -0.77   	 111.90		
 49.97   	 -40.69		 -0.33   	 116.99		
 49.81   	 -76.30		  0.14   	 122.07		
 49.50   	 -40.69		  0.63   	 122.07		
 49.34   	 -40.69		  1.12   	 116.99		
 49.18   	 -30.52		  1.59   	 106.82		
 49.05   	 -40.69		  2.01(E)	 101.73		
 48.89   	 -45.78		  2.42   	  96.64		
 48.71   	 -40.69		  2.81   	  86.47		
 48.55   	 -35.61		  3.15   	  76.30		
 48.40   	 -40.69		  3.46   	  76.30		
 48.24   	 -40.69		  3.76   	  66.12		
 48.08   	 -45.78		  4.03   	  76.30		
 47.89   	 -35.61		  4.33   	  71.21		
 47.75   	 -30.52		  4.62   	  86.47		
 47.63   	 -35.61		  4.96   	  96.64		
 47.49   	 -35.61		  5.35   	 111.90		
 47.34   	 -40.69		  5.80   	 147.51		
 47.18   	 -30.52		  6.39   	 183.11		
 47.06   	 -30.52		  7.12   	 233.98		
 46.94   	 -35.61		  8.06   	 289.93		
 46.80   	 -40.69		  9.22   	 345.88		
 46.63   	 -40.69		 10.60   	 406.92		
 46.47   	 -35.61		 12.23   	 462.87		
 46.33   	 -40.69		 14.08   	 513.73		
 46.16   	 -45.78		 16.13   	 559.51		
 45.98   	 -40.69		 18.37   	 595.11		
 45.82   	 -76.30		 20.75   	 712.10		
 45.51   	 -40.69		 23.60   	 701.93		
 45.35   	 -35.61		 26.41   	 686.67		
 45.21   	 -20.35		 29.16   	 656.15		
 45.13   	 -15.26		 31.78   	 620.55		
 45.07   	 -20.35		 34.26   	 569.68		
 44.98(D)	  10.17		 36.54   	 518.82		
 45.03   	  61.04		 38.62   	 462.87		
 45.27   	 101.73		 40.47   	 406.92		
 45.68   	 157.68		 42.10   	 350.97		
 46.31   	 239.06		 43.50   	 305.19		
 47.26   	 345.88		 44.72   	 249.24		
 48.65   	 442.52		 45.72   	 213.63		
 50.42   	 518.82		 46.57   	 183.11		
 52.49   	 590.03		 47.30   	 157.68		
 54.85   	 666.32		 47.93   	 137.33		
 57.52   	 732.45		 48.48   	 122.07		
 60.45   	 747.71		 48.97   	 122.07		
 63.44   	 732.45		 49.46   	 127.16		
 66.37   	 707.02		 49.97   	 132.25		
 69.20   	 671.41		 50.50   	 137.33		
 71.88   	 620.55		 51.05   	 152.59		
 74.36   	 554.42		 51.66   	 162.77		
 76.58   	 473.04		 52.31   	 183.11		
 78.47   	 396.74		 53.04   	 188.20		
 80.06   	 559.51		 53.79   	 228.89		
 82.30   	 172.94		 54.71   	 228.89		
 82.99   	 111.90		 55.63   	 223.80		
 83.44   	  50.86		 56.52   	 218.72		
 83.64   	  10.17		 57.40   	 208.54		
 83.68(S)	 -25.43		 58.23   	 193.29		
 83.58   	 -40.69		 59.00   	 172.94		
 83.42   	 -66.12		 59.69   	 162.77		
 83.15   	 -76.30		 60.35   	 137.33		
 82.85   	 -91.56		 60.89   	 122.07		
 82.48   	 -96.64		 61.38   	  91.56		
 82.10   	 -96.64		 61.75   	  76.30		
 81.71   	-111.90		 62.05   	  55.95		
 81.26   	-127.16		 62.28   	  35.61		
 80.75   	-142.42		 62.42   	  20.35		
 80.18   	-147.51		 62.50(S)	   0.00		
 79.59   	-152.59		 62.50   	 -15.26		
 78.98   	-162.77		 62.44   	 -20.35		
 78.33   	-172.94		 62.36   	 -30.52		
 77.64   	-172.94		 62.24   	 -45.78		
 76.95   	-157.68		 62.05   	 -50.86		
 76.32   	-157.68		 61.85   	 -55.95		
 75.69   	-147.51		 61.63   	 -55.95		
 75.10   	-137.33		 61.40   	 -61.04		
 74.55   	-111.90		 61.16   	 -71.21		
 74.10   	-183.11		 60.87   	 -91.56		
