SAMPLE NUMBER:   5
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RFA     	  RFA'		  RV     	  RV'		
 69.83   	-111.90		  2.93   	   0.00		
 69.38   	-111.90		  2.93   	  15.26		
 68.93   	-106.82		  2.99   	  20.35		
 68.50   	-106.82		  3.07   	  25.43		
 68.08   	-106.82		  3.17   	  30.52		
 67.65   	-101.73		  3.30   	  25.43		
 67.24   	-106.82		  3.40   	  20.35		
 66.82   	-101.73		  3.48   	  20.35		
 66.41   	-101.73		  3.56   	  15.26		
 66.00   	-101.73		  3.62   	   5.09		
 65.59   	 -96.64		  3.64   	   5.09		
 65.21   	 -86.47		  3.66   	  -5.09		
 64.86   	 -81.38		  3.64   	  -5.09		
 64.54   	 -81.38		  3.62   	 -10.17		
 64.21   	 -81.38		  3.58   	 -10.17		
 63.89   	 -86.47		  3.54   	  -5.09		
 63.54   	 -81.38		  3.52   	 -10.17		
 63.21   	 -86.47		  3.48   	 -10.17		
 62.87   	 -76.30		  3.44   	 -20.35		
 62.56   	 -76.30		  3.36   	 -20.35		
 62.26   	 -71.21		  3.28   	 -25.43		
 61.97   	 -71.21		  3.17   	 -30.52		
 61.69   	 -71.21		  3.05   	 -30.52		
 61.40   	 -71.21		  2.93   	 -20.35		
 61.12   	 -61.04		  2.85   	 -10.17		
 60.87   	 -61.04		  2.81(D)	   0.00		
 60.63   	 -61.04		  2.81   	  10.17		
 60.39   	 -66.12		  2.85   	  20.35		
 60.12   	 -71.21		  2.93   	  20.35		
 59.84   	 -66.12		  3.01   	  25.43		
 59.57   	 -66.12		  3.11   	  20.35		
 59.31   	 -61.04		  3.19   	  25.43		
 59.06   	 -55.95		  3.30   	  25.43		
 58.84   	 -50.86		  3.40   	  30.52		
 58.64   	 -50.86		  3.52   	  35.61		
 58.43   	 -50.86		  3.66   	  40.69		
 58.23   	 -50.86		  3.83   	  55.95		
 58.03   	 -55.95		  4.05   	  55.95		
 57.80   	 -55.95		  4.27   	  61.04		
 57.58   	 -50.86		  4.52   	  55.95		
 57.38   	 -50.86		  4.74   	  50.86		
 57.17   	 -45.78		  4.94   	  50.86		
 56.99   	 -40.69		  5.15   	  45.78		
 56.83   	 -35.61		  5.33   	  45.78		
 56.68   	 -40.69		  5.51   	  40.69		
 56.52   	 -40.69		  5.68   	  40.69		
 56.36   	 -40.69		  5.84   	  40.69		
 56.20   	 -35.61		  6.00   	  45.78		
 56.05   	 -35.61		  6.19   	  45.78		
 55.91   	 -40.69		  6.37   	  45.78		
 55.75   	 -40.69		  6.55(E)	  40.69		
 55.58   	 -40.69		  6.71   	  30.52		
 55.42   	 -30.52		  6.84   	  35.61		
 55.30   	 -30.52		  6.98   	  30.52		
 55.18   	 -30.52		  7.10   	  30.52		
 55.06   	 -30.52		  7.22   	  35.61		
 54.93   	 -35.61		  7.37   	  30.52		
 54.79   	 -35.61		  7.49   	  25.43		
 54.65   	 -35.61		  7.59   	  15.26		
 54.51   	 -30.52		  7.65   	  10.17		
 54.38   	 -25.43		  7.69   	  10.17		
 54.28   	 -25.43		  7.73   	   5.09		
 54.18   	 -30.52		  7.75   	  20.35		
 54.06   	 -25.43		  7.83   	  20.35		
 53.96   	 -30.52		  7.91   	  40.69		
 53.83   	 -30.52		  8.08   	  45.78		
 53.71   	 -30.52		  8.26   	  66.12		
 53.59   	 -25.43		  8.52   	  76.30		
 53.49   	 -30.52		  8.83   	  76.30		
 53.37   	 -25.43		  9.14   	  86.47		
 53.27   	 -20.35		  9.48   	  91.56		
 53.18   	 -25.43		  9.85   	 111.90		
 53.08   	 -25.43		 10.29   	 157.68		
 52.98   	 -20.35		 10.93   	 213.63		
 52.90   	 -25.43		 11.78   	 274.67		
 52.80   	 -25.43		 12.88   	 325.53		
 52.70   	 -25.43		 14.18   	 361.14		
 52.59   	 -20.35		 15.63   	 391.66		
 52.51   	 -20.35		 17.19   	 401.83		
 52.43   	 -20.35		 18.80   	 417.09		
 52.35   	 -15.26		 20.47   	 417.09		
 52.29   	 -25.43		 22.14   	 422.18		
 52.19   	 -25.43		 23.82   	 417.09		
 52.09   	 -20.35		 25.49   	 406.92		
 52.00   	 -25.43		 27.12   	 386.57		
 51.90   	 -20.35		 28.67   	 345.88		
 51.82   	 -20.35		 30.05   	 305.19		
 51.74   	 -15.26		 31.27   	 249.24		
 51.68   	 -20.35		 32.27   	 198.37		
 51.60   	 -20.35		 33.06   	 147.51		
 51.52   	 -20.35		 33.65   	 111.90		
 51.43   	 -20.35		 34.10   	  81.38		
 51.35   	 -20.35		 34.43   	  55.95		
 51.27   	 -25.43		 34.65   	  35.61		
 51.17   	 -20.35		 34.79   	  20.35		
 51.09   	 -15.26		 34.87   	  10.17		
 51.03   	 -20.35		 34.91   	   0.00		
 50.95   	 -20.35		 34.91   	   0.00		
 50.86   	 -20.35		 34.91   	   0.00		
 50.78   	 -20.35		 34.91   	  20.35		
 50.70   	 -20.35		 34.99   	  35.61		
 50.62   	 -15.26		 35.14   	  55.95		
 50.56   	 -15.26		 35.36   	  66.12		
 50.50   	 -15.26		 35.63   	  86.47		
 50.44   	 -10.17		 35.97   	  91.56		
 50.40   	 -10.17		 36.34   	  96.64		
 50.36(D)	   0.00		 36.72   	  96.64		
 50.36   	  10.17		 37.11   	 101.73		
 50.40   	  40.69		 37.52   	 106.82		
 50.56   	  71.21		 37.94   	 106.82		
 50.84   	 106.82		 38.37   	 101.73		
 51.27   	 152.59		 38.78   	 101.73		
 51.88   	 198.37		 39.19   	 101.73		
 52.68   	 228.89		 39.59   	  91.56		
 53.59   	 254.32		 39.96   	  91.56		
 54.61   	 259.41		 40.33   	  81.38		
 55.65   	 259.41		 40.65   	  81.38		
 56.68   	 259.41		 40.98   	  76.30		
 57.72   	 274.67		 41.28   	  66.12		
 58.82   	 279.75		 41.55   	  66.12		
 59.94   	 279.75		 41.81   	  61.04		
 61.06   	 274.67		 42.05   	  61.04		
 62.16   	 269.58		 42.30   	  55.95		
 63.23   	 269.58		 42.52   	  55.95		
 64.31   	 274.67		 42.75   	  61.04		
 65.41   	 269.58		 42.99   	  55.95		
 66.49   	 264.50		 43.21   	  55.95		
 67.55   	 264.50		 43.44   	  61.04		
 68.61   	 259.41		 43.68   	  50.86		
 69.64   	 254.32		 43.89   	  55.95		
 70.66   	 264.50		 44.11   	  45.78		
 71.72   	 264.50		 44.29   	  35.61		
 72.78   	 264.50		 44.44   	  35.61		
 73.83   	 254.32		 44.58   	  30.52		
 74.85   	 244.15		 44.70   	  20.35		
 75.83   	 239.06		 44.78   	  20.35		
 76.79   	 233.98		 44.86   	  10.17		
 77.72   	 228.89		 44.90   	  10.17		
 78.64   	 223.80		 44.94(S)	  -5.09		
 79.53   	 213.63		 44.92   	 -15.26		
 80.39   	 198.37		 44.86   	 -25.43		
 81.18   	 188.20		 44.76   	 -35.61		
 81.93   	 172.94		 44.62   	 -45.78		
 82.62   	 167.85		 44.44   	 -50.86		
 83.30   	 152.59		 44.23   	 -55.95		
 83.91   	 132.25		 44.01   	 -61.04		
 84.44   	 111.90		 43.76   	 -66.12		
 84.88   	  91.56		 43.50   	 -66.12		
 85.25   	  71.21		 43.23   	 -66.12		
 85.53   	  55.95		 42.97   	 -81.38		
 85.76   	  35.61		 42.64   	 -96.64		
 85.90   	  20.35		 42.26   	-116.99		
 85.98   	  15.26		 41.79   	-137.33		
 86.04(S)	   0.00		 41.24   	-167.85		
 86.04   	 -10.17		 40.57   	-183.11		
 86.00   	 -20.35		 39.84   	-203.46		
 85.92   	 -35.61		 39.02   	-223.80		
 85.78   	 -45.78		 38.13   	-254.32		
 85.59   	 -50.86		 37.11   	-289.93		
 85.39   	 -66.12		 35.95   	-330.62		
 85.13   	 -66.12		 34.63   	-381.48		
 84.86   	 -76.30		 33.10   	-427.26		
 84.56   	 -81.38		 31.39   	-467.95		
 84.23   	 -86.47		 29.52   	-498.47		
 83.89   	 -91.56		 27.53   	-508.65		
 83.52   	 -91.56		 25.49   	-508.65		
 83.15   	-101.73		 23.46   	-498.47		
 82.75   	-101.73		 21.46   	-478.13		
 82.34   	-106.82		 19.55   	-467.95		
 81.91   	-111.90		 17.68   	-447.61		
 81.46   	-116.99		 15.89   	-437.43		
 81.00   	-116.99		 14.14   	-417.09		
 80.53   	-116.99		 12.47   	-391.66		
 80.06   	-127.16		 10.91   	-356.05		
 79.55   	-127.16		  9.48   	-320.45		
 79.04   	-132.25		  8.20   	-274.67		
 78.51   	-137.33		  7.10   	-233.98		
 77.97   	-142.42		  6.16   	-188.20		
 77.40   	-142.42		  5.41   	-157.68		
 76.83   	-147.51		  4.78   	-122.07		
 76.24   	-147.51		  4.29   	-106.82		
 75.65   	-137.33		  3.87   	 -86.47		
 75.10   	-137.33		  3.52   	 -76.30		
 74.55   	-132.25		  3.21   	 -61.04		
 74.02   	-132.25		  2.97   	 -50.86		
 73.49   	-127.16		  2.77   	 -35.61		
 72.98   	-127.16		  2.62   	 -20.35		
 72.47   	-116.99		  2.54   	 -10.17		
 72.00   	-122.07		  2.50   	  -5.09		
 71.52   	-116.99		  2.48(D)	   5.09		
 71.05   	-116.99		  2.50   	   5.09		
 70.58   	-111.90		  2.52   	   5.09		
 70.13   	-111.90		  2.54   	   5.09		
 69.68   	-111.90		  2.56   	  10.17		
 69.24   	-106.82		  2.60   	  10.17		
 68.81   	-106.82		  2.64   	  10.17		
 68.38   	-106.82		  2.69   	  20.35		
 67.95   	-106.82		  2.77   	  20.35		
 67.53   	-101.73		  2.85   	  15.26		
 67.12   	 -96.64		  2.91   	  20.35		
 66.73   	 -96.64		  2.99   	  15.26		
 66.35   	 -96.64		  3.05   	  15.26		
 65.96   	 -91.56		  3.11   	  10.17		
 65.59   	 -91.56		  3.15   	  10.17		
 65.23   	 -91.56		  3.19   	   5.09		
 64.86   	 -91.56		  3.21   	   5.09		
 64.50   	 -86.47		  3.23   	   0.00		
 64.15   	 -81.38		  3.23   	   0.00		
 63.82   	 -76.30		  3.23   	  -5.09		
 63.52   	 -76.30		  3.21   	 -10.17		
 63.21   	 -71.21		  3.17   	 -10.17		
 62.93   	 -76.30		  3.13   	 -15.26		
 62.62   	 -81.38		  3.07   	 -10.17		
 62.30   	 -71.21		  3.03   	 -10.17		
 62.01   	 -76.30		  2.99   	  -5.09		
 61.71   	 -71.21		  2.97   	  -5.09		
 61.42   	 -71.21		  2.95   	   0.00		
 61.14   	 -71.21		  2.95   	   0.00		
 60.85   	 -66.12		  2.95   	   0.00		
 60.59   	 -66.12		  2.95   	   0.00		
 60.33   	 -61.04		  2.95   	   0.00		
 60.08   	 -61.04		  2.95   	  10.17		
 59.84   	 -61.04		  2.99   	  15.26		
 59.59   	 -61.04		  3.05   	  30.52		
 59.35   	 -66.12		  3.17   	  40.69		
 59.08   	 -61.04		  3.34   	  45.78		
 58.84   	 -61.04		  3.52   	  50.86		
 58.60   	 -55.95		  3.72   	  55.95		
 58.37   	 -55.95		  3.95   	  50.86		
 58.15   	 -50.86		  4.15   	  45.78		
 57.94   	 -45.78		  4.33   	  50.86		
 57.76   	 -45.78		  4.54   	  50.86		
 57.58   	 -45.78		  4.74   	  55.95		
 57.40   	 -45.78		  4.96   	  61.04		
 57.21   	 -50.86		  5.21   	  66.12		
 57.01   	 -45.78		  5.47   	  61.04		
 56.83   	 -45.78		  5.72   	  61.04		
 56.64   	 -45.78		  5.96   	  50.86		
 56.46   	 -40.69		  6.16   	  45.78		
 56.30   	 -35.61		  6.35   	  30.52		
 56.15   	 -35.61		  6.47   	  25.43		
 56.01   	 -35.61		  6.57   	  30.52		
 55.87   	 -40.69		  6.69   	  25.43		
 55.71   	 -40.69		  6.80   	  50.86		
 55.54   	 -35.61		  7.00(E)	  50.86		
 55.40   	 -30.52		  7.20   	  50.86		
 55.28   	 -40.69		  7.41   	  45.78		
 55.12   	 -35.61		  7.59   	  45.78		
 54.97   	 -30.52		  7.77   	  40.69		
 54.85   	 -35.61		  7.93   	  35.61		
 54.71   	 -30.52		  8.08   	  25.43		
 54.59   	 -30.52		  8.18   	  20.35		
 54.47   	 -25.43		  8.26   	  15.26		
 54.36   	 -30.52		  8.32   	  10.17		
 54.24   	 -25.43		  8.36   	  10.17		
 54.14   	 -30.52		  8.40   	  15.26		
 54.02   	 -25.43		  8.46   	  25.43		
 53.92   	 -35.61		  8.57   	  30.52		
 53.77   	 -30.52		  8.69   	  40.69		
 53.65   	 -35.61		  8.85   	  50.86		
 53.51   	 -25.43		  9.05   	  55.95		
 53.41   	 -25.43		  9.28   	  61.04		
 53.31   	 -25.43		  9.52   	  71.21		
 53.20   	 -20.35		  9.81   	  76.30		
 53.12   	 -25.43		 10.11   	  86.47		
 53.02   	 -20.35		 10.46   	 106.82		
 52.94   	 -25.43		 10.89   	 142.42		
 52.84   	 -25.43		 11.45   	 193.29		
 52.74   	 -30.52		 12.23   	 249.24		
 52.61   	 -25.43		 13.22   	 295.01		
 52.51   	 -25.43		 14.40   	 335.71		
 52.41   	 -20.35		 15.75   	 366.22		
 52.33   	 -15.26		 17.21   	 386.57		
 52.27   	 -20.35		 18.76   	 401.83		
 52.19   	 -20.35		 20.37   	 406.92		
 52.11   	 -20.35		 21.99   	 412.00		
 52.02   	 -20.35		 23.64   	 417.09		
 51.94   	 -25.43		 25.31   	 401.83		
 51.84   	 -20.35		 26.92   	 381.48		
 51.76   	 -25.43		 28.44   	 345.88		
 51.66   	 -20.35		 29.83   	 305.19		
 51.58   	 -20.35		 31.05   	 259.41		
 51.50   	 -20.35		 32.09   	 203.46		
 51.41   	 -20.35		 32.90   	 162.77		
 51.33   	 -20.35		 33.55   	 116.99		
 51.25   	 -25.43		 34.02   	  81.38		
 51.15   	 -20.35		 34.34   	  55.95		
 51.07   	 -15.26		 34.57   	  35.61		
 51.01   	 -15.26		 34.71   	  15.26		
 50.95   	 -20.35		 34.77   	  10.17		
 50.86   	 -20.35		 34.81   	   5.09		
 50.78   	 -15.26		 34.83   	  10.17		
 50.72   	 -25.43		 34.87   	  20.35		
 50.62   	 -20.35		 34.95   	  30.52		
 50.54   	 -15.26		 35.08   	  35.61		
 50.48   	 -20.35		 35.22   	  50.86		
 50.40   	 -15.26		 35.42   	  66.12		
 50.34   	 -15.26		 35.69   	  81.38		
 50.27   	 -15.26		 36.01   	  91.56		
 50.21   	 -10.17		 36.38   	 101.73		
 50.17(D)	   0.00		 36.79   	 106.82		
 50.17   	  10.17		 37.21   	 116.99		
 50.21   	  25.43		 37.68   	 111.90		
 50.32   	  55.95		 38.13   	 116.99		
 50.54   	  91.56		 38.60   	 106.82		
 50.91   	 137.33		 39.02   	 106.82		
 51.45   	 178.03		 39.45   	 101.73		
 52.17   	 218.72		 39.86   	  96.64		
 53.04   	 239.06		 40.24   	  91.56		
 54.00   	 259.41		 40.61   	  76.30		
 55.04   	 264.50		 40.92   	  76.30		
 56.09   	 269.58		 41.22   	  71.21		
 57.17   	 269.58		 41.51   	  66.12		
 58.25   	 274.67		 41.77   	  66.12		
 59.35   	 274.67		 42.03   	  61.04		
 60.45   	 274.67		 42.28   	  55.95		
 61.55   	 274.67		 42.50   	  61.04		
 62.64   	 269.58		 42.75   	  50.86		
 63.72   	 269.58		 42.95   	  55.95		
 64.80   	 264.50		 43.17   	  50.86		
 65.86   	 269.58		 43.38   	  55.95		
 66.94   	 269.58		 43.60   	  55.95		
 68.02   	 264.50		 43.82   	  61.04		
 69.07   	 264.50		 44.07   	  55.95		
 70.13   	 264.50		 44.29   	  55.95		
 71.19   	 259.41		 44.52   	  50.86		
 72.23   	 259.41		 44.72   	  45.78		
 73.27   	 254.32		 44.90   	  40.69		
 74.28   	 244.15		 45.07   	  30.52		
 75.26   	 244.15		 45.19   	  20.35		
 76.24   	 244.15		 45.27   	  10.17		
 77.21   	 233.98		 45.31(S)	   0.00		
 78.15   	 228.89		 45.31   	  -5.09		
 79.06   	 218.72		 45.29   	 -15.26		
 79.94   	 208.54		 45.23   	 -20.35		
 80.77   	 193.29		 45.15   	 -35.61		
 81.55   	 183.11		 45.00   	 -35.61		
 82.28   	 167.85		 44.86   	 -45.78		
 82.95   	 152.59		 44.68   	 -50.86		
 83.56   	 132.25		 44.48   	 -61.04		
 84.09   	 111.90		 44.23   	 -66.12		
 84.54   	 101.73		 43.97   	 -71.21		
 84.94   	  86.47		 43.68   	 -76.30		
 85.29   	  66.12		 43.38   	 -81.38		
 85.55   	  50.86		 43.05   	 -91.56		
 85.76   	  35.61		 42.69   	-101.73		
 85.90   	  20.35		 42.28   	-122.07		
 85.98(S)	   0.00		 41.79   	-142.42		
 85.98   	 -10.17		 41.22   	-162.77		
 85.94   	 -20.35		 40.57   	-178.03		
 85.86   	 -35.61		 39.86   	-203.46		
 85.72   	 -45.78		 39.04   	-233.98		
 85.53   	 -50.86		 38.11   	-274.67		
 85.33   	 -55.95		 37.01   	-310.27		
 85.11   	 -66.12		 35.77   	-356.05		
 84.84   	 -71.21		 34.34   	-401.83		
 84.56   	 -76.30		 32.74   	-447.61		
 84.25   	 -81.38		 30.95   	-473.04		
 83.93   	 -91.56		 29.05   	-488.30		
 83.56   	 -96.64		 27.10   	-493.39		
 83.17   	 -96.64		 25.13   	-488.30		
 82.79   	-101.73		 23.17   	-483.21		
 82.38   	 -96.64		 21.24   	-478.13		
 81.99   	 -96.64		 19.33   	-473.04		
 81.61   	-101.73		 17.44   	-457.78		
 81.20   	-111.90		 15.61   	-437.43		
 80.75   	-116.99		 13.86   	-412.00		
 80.28   	-127.16		 12.21   	-381.48		
 79.78   	-132.25		 10.68   	-335.71		
 79.25   	-137.33		  9.34   	-295.01		
 78.70   	-137.33		  8.16   	-254.32		
 78.15   	-142.42		  7.14   	-223.80		
 77.58   	-142.42		  6.25   	-193.29		
 77.01   	-142.42		  5.47   	-162.77		
 76.44   	-142.42		  4.82   	-137.33		
 75.87   	-142.42		  4.27   	-111.90		
 75.30   	-142.42		  3.83   	 -86.47		
 74.73   	-137.33		  3.48   	 -76.30		
 74.18   	-137.33		  3.17   	 -50.86		
 73.63   	-137.33		  2.97   	 -40.69		
 73.08   	-127.16		  2.81   	 -30.52		
 72.57   	-127.16		  2.69   	 -25.43		
 72.06   	-122.07		  2.58   	 -10.17		
 71.58   	-116.99		  2.54   	 -10.17		
 71.11   	-116.99		  2.50   	  -5.09		
 70.64   	-111.90		  2.48(D)	   5.09		
 70.19   	-111.90		  2.50   	   5.09		
 69.75   	-111.90		  2.52   	  10.17		
 69.30   	-106.82		  2.56   	  15.26		
 68.87   	-106.82		  2.62   	  20.35		
 68.44   	-106.82		  2.71   	  20.35		
 68.02   	-106.82		  2.79   	  25.43		
 67.59   	-101.73		  2.89   	  25.43		
 67.18   	 -96.64		  2.99   	  25.43		
 66.80   	 -96.64		  3.09   	  15.26		
 66.41   	 -96.64		  3.15   	  15.26		
 66.02   	 -91.56		  3.21   	   5.09		
 65.66   	 -91.56		  3.23   	   5.09		
 65.29   	 -91.56		  3.26   	   0.00		
 64.92   	 -86.47		  3.26   	   0.00		
 64.58   	 -86.47		  3.26   	   0.00		
 64.23   	 -86.47		  3.26   	  -5.09		
 63.89   	 -81.38		  3.23   	   0.00		
 63.56   	 -81.38		  3.23   	  -5.09		
 63.23   	 -76.30		  3.21   	 -10.17		
 62.93   	 -81.38		  3.17   	 -10.17		
 62.60   	 -76.30		  3.13   	 -10.17		
 62.30   	 -76.30		  3.09   	 -15.26		
 61.99   	 -71.21		  3.03   	 -15.26		
 61.71   	 -66.12		  2.97   	 -10.17		
 61.44   	 -66.12		  2.93   	  -5.09		
 61.18   	 -66.12		  2.91   	   0.00		
 60.92   	 -66.12		  2.91   	   0.00		
 60.65   	 -66.12		  2.91   	  10.17		
 60.39   	 -71.21		  2.95   	  10.17		
 60.10   	 -61.04		  2.99   	  15.26		
 59.86   	 -61.04		  3.05   	  10.17		
 59.61   	 -55.95		  3.09   	  20.35		
 59.39   	 -61.04		  3.17   	  25.43		
 59.15   	 -61.04		  3.28   	  30.52		
 58.90   	 -61.04		  3.40   	  35.61		
 58.66   	 -55.95		  3.54   	  40.69		
 58.43   	 -50.86		  3.70   	  50.86		
 58.23   	 -55.95		  3.91   	  50.86		
 58.01   	 -50.86		  4.11   	  55.95		
 57.80   	 -45.78		  4.33   	  55.95		
 57.62   	 -50.86		  4.56   	  61.04		
 57.42   	 -45.78		  4.80   	  55.95		
 57.23   	 -45.78		  5.03   	  61.04		
 57.05   	 -50.86		  5.27   	  61.04		
 56.85   	 -40.69		  5.51   	  61.04		
 56.68   	 -40.69		  5.76   	  50.86		
 56.52   	 -35.61		  5.96   	  45.78		
 56.38   	 -35.61		  6.14   	  45.78		
 56.24   	 -35.61		  6.33   	  40.69		
 56.09   	 -40.69		  6.49   	  35.61		
 55.93   	 -40.69		  6.63   	  40.69		
 55.77   	 -40.69		  6.80   	  30.52		
 55.61   	 -35.61		  6.92   	  35.61		
 55.46   	 -30.52		  7.06(E)	  30.52		
 55.34   	 -30.52		  7.18   	  30.52		
 55.22   	 -30.52		  7.30   	  30.52		
 55.10   	 -35.61		  7.43   	  30.52		
 54.95   	 -30.52		  7.55   	  35.61		
 54.83   	 -35.61		  7.69   	  30.52		
 54.69   	 -30.52		  7.81   	  35.61		
 54.57   	 -30.52		  7.96   	  30.52		
 54.45   	 -30.52		  8.08   	  25.43		
 54.32   	 -35.61		  8.18   	  25.43		
 54.18   	 -25.43		  8.28   	  20.35		
 54.08   	 -30.52		  8.36   	  20.35		
 53.96   	 -20.35		  8.44   	  25.43		
 53.88   	 -25.43		  8.55   	  30.52		
 53.77   	 -30.52		  8.67   	  40.69		
 53.65   	 -25.43		  8.83   	  50.86		
 53.55   	 -30.52		  9.03   	  66.12		
 53.43   	 -30.52		  9.30   	  66.12		
 53.31   	 -30.52		  9.56   	  76.30		
 53.18   	 -25.43		  9.87   	  76.30		
 53.08   	 -25.43		 10.17   	  81.38		
 52.98   	 -20.35		 10.50   	  96.64		
 52.90   	 -20.35		 10.89   	 127.16		
 52.82   	 -25.43		 11.39   	 178.03		
 52.72   	 -15.26		 12.11   	 233.98		
 52.65   	 -20.35		 13.04   	 284.84		
 52.57   	 -20.35		 14.18   	 330.62		
 52.49   	 -25.43		 15.50   	 366.22		
 52.39   	 -25.43		 16.97   	 391.66		
 52.29   	 -25.43		 18.54   	 406.92		
 52.19   	 -25.43		 20.16   	 412.00		
 52.09   	 -20.35		 21.81   	 412.00		
 52.00   	 -20.35		 23.46   	 401.83		
 51.92   	 -20.35		 25.07   	 391.66		
 51.84   	 -15.26		 26.63   	 376.40		
 51.78   	 -20.35		 28.14   	 350.97		
 51.70   	 -15.26		 29.54   	 315.36		
 51.64   	 -25.43		 30.80   	 269.58		
 51.54   	 -25.43		 31.88   	 223.80		
 51.43   	 -25.43		 32.78   	 172.94		
 51.33   	 -25.43		 33.47   	 127.16		
 51.23   	 -25.43		 33.98   	  86.47		
 51.13   	 -15.26		 34.32   	  55.95		
 51.07   	 -15.26		 34.55   	  30.52		
 51.01   	 -10.17		 34.67   	  15.26		
 50.97   	 -10.17		 34.73   	   5.09		
 50.93   	 -15.26		 34.75   	  10.17		
 50.86   	 -25.43		 34.79   	  10.17		
 50.76   	 -25.43		 34.83   	  25.43		
 50.66   	 -25.43		 34.93   	  35.61		
 50.56   	 -20.35		 35.08   	  40.69		
 50.48   	 -15.26		 35.24   	  55.95		
 50.42   	 -15.26		 35.46   	  66.12		
 50.36   	 -15.26		 35.73   	  76.30		
 50.29   	 -15.26		 36.03   	  86.47		
 50.23   	 -10.17		 36.38   	  96.64		
 50.19(D)	   0.00		 36.76   	 106.82		
 50.19   	  10.17		 37.19   	 111.90		
 50.23   	  20.35		 37.64   	 116.99		
 50.32   	  45.78		 38.11   	 111.90		
 50.50   	  86.47		 38.56   	 111.90		
 50.84   	 127.16		 39.00   	 106.82		
 51.35   	 178.03		 39.43   	  96.64		
 52.06   	 213.63		 39.82   	  91.56		
 52.92   	 244.15		 40.18   	  81.38		
 53.90   	 259.41		 40.51   	  76.30		
 54.93   	 264.50		 40.81   	  71.21		
 55.99   	 269.58		 41.10   	  66.12		
 57.07   	 269.58		 41.36   	  66.12		
 58.15   	 274.67		 41.63   	  66.12		
 59.25   	 279.75		 41.89   	  66.12		
 60.37   	 274.67		 42.16   	  61.04		
 61.46   	 269.58		 42.40   	  66.12		
 62.54   	 269.58		 42.67   	  61.04		
 63.62   	 269.58		 42.91   	  61.04		
 64.70   	 269.58		 43.15   	  61.04		
 65.78   	 274.67		 43.40   	  61.04		
 66.88   	 269.58		 43.64   	  61.04		
 67.95   	 269.58		 43.89   	  55.95		
 69.03   	 269.58		 44.11   	  61.04		
 70.11   	 264.50		 44.35   	  50.86		
 71.17   	 259.41		 44.56   	  55.95		
 72.21   	 249.24		 44.78   	  45.78		
 73.20   	 249.24		 44.96   	  40.69		
 74.20   	 244.15		 45.13   	  25.43		
 75.18   	 244.15		 45.23   	  20.35		
 76.15   	 239.06		 45.31   	   5.09		
 77.11   	 233.98		 45.33(S)	  -5.09		
 78.05   	 233.98		 45.31   	 -20.35		
 78.98   	 223.80		 45.23   	 -20.35		
 79.88   	 213.63		 45.15   	 -30.52		
 80.73   	 198.37		 45.03   	 -35.61		
 81.53   	 188.20		 44.88   	 -35.61		
 82.28   	 167.85		 44.74   	 -40.69		
 82.95   	 147.51		 44.58   	 -45.78		
 83.54   	 132.25		 44.39   	 -45.78		
 84.07   	 116.99		 44.21   	 -61.04		
 84.54   	 106.82		 43.97   	 -61.04		
 84.96   	  86.47		 43.72   	 -76.30		
 85.31   	  71.21		 43.42   	 -81.38		
 85.59   	  55.95		 43.09   	 -91.56		
 85.82   	  35.61		 42.73   	-101.73		
 85.96   	  15.26		 42.32   	-116.99		
 86.02   	   5.09		 41.85   	-132.25		
 86.04(S)	 -10.17		 41.32   	-147.51		
 86.00   	 -25.43		 40.73   	-167.85		
 85.90   	 -30.52		 40.06   	-198.37		
 85.78   	 -45.78		 39.27   	-223.80		
 85.59   	 -50.86		 38.37   	-259.41		
 85.39   	 -66.12		 37.33   	-305.19		
 85.13   	 -66.12		 36.11   	-345.88		
 84.86   	 -71.21		 34.73   	-401.83		
 84.58   	 -76.30		 33.12   	-442.52		
 84.27   	 -81.38		 31.35   	-478.13		
 83.95   	 -81.38		 29.44   	-498.47		
 83.62   	 -91.56		 27.45   	-498.47		
 83.26   	-101.73		 25.45   	-498.47		
 82.85   	 -96.64		 23.46   	-488.30		
 82.46   	-106.82		 21.51   	-473.04		
 82.03   	-101.73		 19.61   	-467.95		
 81.63   	-106.82		 17.74   	-457.78		
 81.20   	-111.90		 15.91   	-442.52		
 80.75   	-111.90		 14.14   	-422.18		
 80.30   	-116.99		 12.45   	-391.66		
 79.84   	-127.16		 10.89   	-350.97		
 79.33   	-127.16		  9.48   	-315.36		
 78.82   	-142.42		  8.22   	-264.50		
 78.25   	-142.42		  7.16   	-228.89		
 77.68   	-147.51		  6.25   	-188.20		
 77.09   	-147.51		  5.49   	-162.77		
 76.50   	-142.42		  4.84   	-132.25		
 75.93   	-137.33		  4.31   	-116.99		
 75.38   	-137.33		  3.85   	 -96.64		
 74.83   	-137.33		  3.46   	 -81.38		
 74.28   	-127.16		  3.13   	 -66.12		
 73.77   	-127.16		  2.87   	 -45.78		
 73.27   	-127.16		  2.69   	 -30.52		
 72.76   	-127.16		  2.56   	 -20.35		
 72.25   	-127.16		  2.48   	  -5.09		
 71.74   	-122.07		  2.46(D)	   0.00		
 71.25   	-111.90		  2.46   	   0.00		
 70.80   	-111.90		  2.46   	   5.09		
 70.36   	-111.90		  2.48   	   5.09		
 69.91   	-106.82		  2.50   	   5.09		
