SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
  9.77   	 12.51   	 38.96   	   5.09		 23.21   	-254.32		
 10.68   	 -1.53   	 38.98   	 -25.43		 22.20   	 401.83		
  5.49   	-30.21   	 38.88   	 -35.61		 23.80   	1027.46		
 -0.31   	-44.86   	 38.74   	 -30.52		 27.91   	1047.81		
 -2.75   	-40.59   	 38.62   	 -50.86		 32.11   	 839.26		
 -2.14   	-28.99   	 38.41   	 -71.21		 35.46   	 569.68		
 -1.53   	-20.75   	 38.13   	 -55.95		 37.74   	 406.92		
 -1.83   	-18.62   	 37.90   	 -30.52		 39.37   	 396.74		
 -3.05   	-19.53   	 37.78   	 -35.61		 40.96   	 340.79		
 -3.97   	-19.23   	 37.64   	 -45.78		 42.32   	 203.46		
 -4.58   	-16.78   	 37.46   	 -45.78		 43.13   	  50.86		
 -3.97   	-12.82   	 37.27(D)	 193.29		 43.34   	 -55.95		
  3.66   	 -7.02   	 38.05   	 310.27		 43.11   	 -10.17		
 10.07   	 -4.27   	 39.29   	 401.83		 43.07   	   5.09		
 17.09   	  0.31   	 40.90   	 457.78		 43.09   	  25.43		
 23.19   	  6.41   	 42.73   	 513.73		 43.19   	  86.47		
 26.86   	 12.82   	 44.78   	 554.42		 43.54   	 157.68		
 28.08   	 18.31   	 47.00   	 569.68		 44.17   	 183.11		
 27.47   	 23.19   	 49.28   	 518.82		 44.90   	 183.11		
 25.63   	 27.77   	 51.35   	 483.21		 45.64   	 218.72		
 24.41   	 32.04   	 53.29   	 457.78		 46.51   	 244.15		
 23.80   	 36.62   	 55.12   	 396.74		 47.49   	 178.03		
 24.41   	 41.50   	 56.70   	 340.79		 48.20   	 111.90		
 25.63   	 47.30   	 58.07   	 315.36		 48.65   	 101.73		
 27.47   	 54.32   	 59.33   	 310.27		 49.05   	 111.90		
 29.30   	 61.65   	 60.57   	 284.84		 49.50   	 101.73		
 31.43   	 68.36   	 61.71   	 249.24		 49.91   	  55.95		
 32.96   	 73.85   	 62.71   	 249.24		 50.13   	  40.69		
 34.48   	 79.04   	 63.70   	 249.24		 50.29   	  50.86		
 36.62   	 85.45   	 64.70   	 213.63		 50.50   	  20.35		
 38.76   	 94.30   	 65.55   	 157.68		 50.58   	 -10.17		
 41.20   	105.90   	 66.18   	 167.85		 50.54   	  40.69		
 43.95   	118.71   	 66.86   	 167.85		 50.70   	  76.30		
 46.69   	130.62   	 67.53   	 122.07		 51.01   	  30.52		
 49.13   	140.38   	 68.02   	  96.64		 51.13   	  -5.09		
 51.27   	147.71   	 68.40   	 106.82		 51.11   	  20.35		
 52.49   	154.42   	 68.83   	 142.42		 51.19   	 101.73		
 52.49   	170.29   	 69.40(S)	  -5.09		 51.60(S)	 -15.26		
 52.49   	179.44   	 69.38   	 -20.35		 51.54   	 -45.78		
 53.10   	188.60   	 69.30   	 -20.35		 51.35   	 -20.35		
 54.02   	197.45   	 69.22   	 -30.52		 51.27   	 -10.17		
 55.85   	205.69   	 69.09   	 -55.95		 51.23   	 -45.78		
 57.98   	213.62   	 68.87   	 -61.04		 51.05   	 -96.64		
 60.73   	220.95   	 68.63   	 -61.04		 50.66   	-101.73		
 63.17   	225.22   	 68.38   	 -81.38		 50.25   	 -50.86		
 63.17   	224.30   	 68.06   	 -91.56		 50.05   	 -20.35		
 60.42   	216.98   	 67.69   	-101.73		 49.97   	 -45.78		
 54.93   	202.94   	 67.28   	-111.90		 49.79   	 -91.56		
 48.22   	184.02   	 66.84   	-106.82		 49.42   	-122.07		
 40.89   	161.44   	 66.41   	 -61.04		 48.93   	 -86.47		
 34.18   	136.72   	 66.16   	 -50.86		 48.59   	 -71.21		
 27.16   	111.08   	 65.96   	 -81.38		 48.30   	-122.07		
 19.84   	 84.84   	 65.64   	-111.90		 47.81   	-167.85		
 12.51   	 58.90   	 65.19   	 -81.38		 47.14   	-152.59		
  5.49   	 33.87   	 64.86   	 -61.04		 46.53   	-116.99		
 -0.31   	 10.68   	 64.62   	 -76.30		 46.06   	-142.42		
 -4.88   	-10.07   	 64.31   	 -86.47		 45.49   	-188.20		
 -8.24   	-27.47   	 63.97   	 -91.56		 44.74   	-228.89		
-10.38   	-40.89   	 63.60   	 -76.30		 43.82   	-289.93		
-12.51   	-51.27   	 63.30   	 -81.38		 42.67   	-335.71		
-15.26   	-59.20   	 62.97   	 -96.64		 41.32   	-406.92		
-18.01   	-66.22   	 62.58   	-218.72		 39.69   	-1134.28		
-20.75   	-78.13   	 61.71   	-147.51		 35.16   	-640.89		
-20.45   	-83.31   	 61.12   	-193.29		 32.59   	-635.81		
-20.45   	-87.28   	 60.35   	-233.98		 30.05   	-701.93		
-20.75   	-90.03   	 59.41   	-264.50		 27.24   	-737.54		
-21.97   	-91.55   	 58.35   	-289.93		 24.29   	-717.19		
-22.89   	-92.77   	 57.19   	-310.27		 21.42   	-712.10		
-22.58   	-92.77   	 55.95   	-335.71		 18.58   	-803.66		
-20.75   	-92.16   	 54.61   	-325.53		 15.36   	-930.82		
-18.62   	-90.94   	 53.31   	-279.75		 11.64   	-752.79		
-16.78   	-90.03   	 52.19   	-183.11		  8.63   	-203.46		
-16.17   	-90.64   	 51.45   	-111.90		  7.81   	 193.29		
-15.87   	-92.47   	 51.01   	-111.90		  8.59   	  66.12		
-15.26   	-95.52   	 50.56   	-106.82		  8.85   	-203.46		
-13.43   	-97.66   	 50.13   	 -55.95		  8.04   	-259.41		
-10.68   	-98.27   	 49.91   	 -15.26		  7.00   	 -86.47		
 -6.71   	-95.83   	 49.85   	 -30.52		  6.65   	  50.86		
 -0.31   	-89.72   	 49.73   	 -71.21		  6.86   	  25.43		
  9.77   	-80.26   	 49.44   	 -86.47		  6.96   	 -71.21		
 23.80   	-69.27   	 49.09   	 -61.04		  6.67   	-111.90		
 41.81   	-57.37   	 48.85   	 -61.04		  6.23   	 -86.47		
 61.34   	-42.42   	 48.61   	 -96.64		  5.88(D)	   0.00		
 79.35   	-21.06   	 48.22   	-106.82		  5.88   	  66.12		
 92.16   	  8.24   	 47.79   	 -91.56		  6.14   	  76.30		
 97.66   	 38.76   	 47.43   	 -76.30		  6.45   	  55.95		
 95.52   	 56.46   	 47.12   	-142.42		  6.67   	 249.24		
 77.51   	 21.36   	 46.55   	 -45.78		  7.67   	 208.54		
 65.31   	-16.78   	 46.37   	 -30.52		  8.50   	 122.07		
 49.74   	-49.44   	 46.25   	 -40.69		  8.99   	 -55.95		
 29.30   	-69.58   	 46.08   	 -50.86		  8.77   	-228.89		
  6.41   	-80.87   	 45.88   	 -61.04		  7.85   	-274.67		
-14.04   	-89.11   	 45.64   	 -55.95		  6.75   	-127.16		
-26.86   	-96.13   	 45.41   	 -25.43		  6.25   	  71.21		
-30.82   	-100.40   	 45.31   	 -35.61		  6.53   	 147.51		
-29.60   	-101.62   	 45.17   	 -50.86		  7.12   	  96.64		
-28.08   	-101.93   	 44.96   	 -45.78		  7.51   	  50.86		
-28.99   	-103.76   	 44.78   	 -30.52		  7.71   	  86.47		
-31.43   	-107.12   	 44.66   	 -61.04		  8.06   	 127.16		
-34.18   	-110.78   	 44.41   	 -91.56		  8.57   	 132.25		
-36.32   	-112.92   	 44.05   	 -71.21		  9.09   	 127.16		
-38.76   	-113.53   	 43.76   	 -35.61		  9.60   	 147.51		
-41.81   	-112.92   	 43.62   	 -35.61		 10.19   	 147.51		
-44.86   	-111.69   	 43.48   	 -45.78		 10.78   	 122.07		
-46.39   	-109.86   	 43.30   	 -71.21		 11.27   	  86.47		
-45.47   	-110.47   	 43.01   	 -76.30		 11.62   	  40.69		
-41.50   	-124.21   	 42.71   	 -55.95		 11.78   	 -40.69		
-28.08   	-166.02   	 42.48   	 -40.69		 11.62   	-106.82		
  9.46   	-228.58   	 42.32   	 -20.35		 11.19   	 -76.30		
 88.81   	-249.02   	 42.24   	 -40.69		 10.89   	  30.52		
207.21   	-126.34   	 42.08   	 -61.04		 11.01   	 132.25		
311.89   	195.62   	 41.83   	 -55.95		 11.54   	 208.54		
312.19   	635.38   	 41.61   	 -50.86		 12.37   	 274.67		
-183.72   	924.38(R)	 41.40   	 -40.69		 13.47   	  -5.09		
-548.10   	449.22   	 41.24   	 -61.04		 13.45   	 -10.17		
-791.02   	-241.09   	 41.00   	 -40.69		 13.41(E)	  20.35		
-813.29   	-767.21   	 40.83   	 -45.78		 13.49   	   0.00		
-637.51   	-861.82   	 40.65   	 -61.04		 13.49   	 -71.21		
-375.98   	-548.71   	 40.41   	 -66.12		 13.20   	-116.99		
-149.23   	-104.06   	 40.14   	 -45.78		 12.74   	 -86.47		
-21.67   	171.20   	 39.96   	 -61.04		 12.39   	 -10.17		
 13.12   	170.29   	 39.72   	 -45.78		 12.35   	 162.77		
 -0.61   	  7.32   	 39.53   	 -25.43		 13.00   	 386.57		
-21.06   	-134.89   	 39.43   	 -45.78		 14.55   	 615.46		
-27.77   	-159.30   	 39.25   	 -50.86		 17.01   	 747.71		
-20.14   	-93.38   	 39.04   	 -15.26		 20.00   	 549.34		
 -7.02   	-21.36   	 38.98   	 -10.17		 22.20   	 -45.78		
  2.44   	  2.44   	 38.94   	 -20.35		 22.01   	-122.07		
  4.27   	-17.70   	 38.86   	 -20.35		 21.53   	 569.68		
  1.22   	-46.39   	 38.78   	 -20.35		 23.80   	1169.88		
 -1.22   	-57.07   	 38.70   	 -30.52		 28.48   	1297.04		
  0.31   	-47.30   	 38.58   	 -40.69		 33.67   	 890.13		
  4.88   	-29.60   	 38.41   	 -35.61		 37.23   	 361.14		
  9.46   	-15.87   	 38.27   	 -61.04		 38.68   	 244.15		
 12.51   	-11.29   	 38.03   	 -66.12		 39.65   	 391.66		
 14.04   	-14.34   	 37.76   	 -55.95		 41.22   	 417.09		
 14.34   	-20.14   	 37.54   	 -40.69		 42.89   	 198.37		
 13.73   	-23.19   	 37.38(D)	  20.35		 43.68   	-162.77		
 15.56   	-14.95   	 37.46   	 193.29		 43.03   	 -15.26		
 18.01   	 -7.63   	 38.23   	 325.53		 42.97   	  35.61		
 20.14   	 -1.22   	 39.53   	 427.26		 43.11   	  30.52		
 22.28   	  3.66   	 41.24   	 508.65		 43.23   	  45.78		
 24.41   	  7.02   	 43.28   	 549.34		 43.42   	 111.90		
 27.16   	 10.38   	 45.47   	 544.25		 43.87   	 188.20		
 30.52   	 14.34   	 47.65   	 534.08		 44.62   	 218.72		
 32.65   	 19.23   	 49.79   	 513.73		 45.49   	 218.72		
 33.87   	 25.02   	 51.84   	 473.04		 46.37   	 218.72		
 35.10   	 30.82   	 53.73   	 442.52		 47.24   	 208.54		
 37.23   	 36.62   	 55.50   	 417.09		 48.08   	 188.20		
 40.59   	 43.03   	 57.17   	 356.05		 48.83   	 142.42		
 44.25   	 50.05   	 58.60   	 284.84		 49.40   	  96.64		
 47.00   	 57.68   	 59.74   	 284.84		 49.79   	  86.47		
 48.52   	 65.61   	 60.87   	 289.93		 50.13   	  61.04		
 48.83   	 73.85   	 62.03   	 264.50		 50.38   	  30.52		
 48.52   	 82.40   	 63.09   	 233.98		 50.50   	  30.52		
 47.91   	 90.33   	 64.03   	 233.98		 50.62   	  61.04		
 47.00   	 98.27   	 64.96   	 239.06		 50.86   	  86.47		
 46.39   	107.12   	 65.92   	 198.37		 51.21   	  55.95		
 47.30   	117.80   	 66.71   	 147.51		 51.43   	   5.09		
 49.44   	130.00   	 67.30   	 137.33		 51.45   	   5.09		
 52.80   	142.52   	 67.85   	 167.85		 51.47   	  76.30		
 55.85   	152.59   	 68.52   	 142.42		 51.78   	  91.56		
 57.07   	160.22   	 69.09   	  55.95		 52.15   	 -20.35		
 53.71   	171.81   	 69.32   	  50.86		 52.06   	   5.09		
 50.35   	178.83   	 69.52   	  76.30		 52.09   	  50.86		
 46.69   	187.99   	 69.83   	  35.61		 52.29   	  10.17		
 44.25   	198.67   	 69.97(S)	 -45.78		 52.33(S)	 -61.04		
 43.64   	209.96   	 69.79   	 -81.38		 52.09   	 -76.30		
 45.17   	221.25   	 69.46   	 -50.86		 51.78   	 -15.26		
 47.91   	230.71   	 69.26   	 -40.69		 51.72   	  -5.09		
 50.35   	237.43   	 69.09   	 -71.21		 51.70   	 -61.04		
 51.27   	239.87   	 68.81   	-101.73		 51.45   	 -76.30		
 49.13   	236.21   	 68.40   	-106.82		 51.15   	 -71.21		
 44.86   	225.52   	 67.98   	 -86.47		 50.86   	 -71.21		
 39.37   	208.44   	 67.63   	 -91.56		 50.58   	 -91.56		
 33.87   	186.16   	 67.26   	 -86.47		 50.21   	-116.99		
 29.91   	160.83   	 66.92   	 -86.47		 49.75   	-122.07		
 26.25   	134.58   	 66.57   	 -76.30		 49.26   	 -96.64		
 22.58   	108.34   	 66.27   	 -66.12		 48.87   	 -66.12		
 17.40   	 82.40   	 66.00   	 -76.30		 48.61   	 -96.64		
 11.90   	 57.68   	 65.70   	-101.73		 48.22   	-172.94		
  6.71   	 34.48   	 65.29   	 -86.47		 47.53   	-167.85		
  2.75   	 14.04   	 64.94   	 -45.78		 46.86   	-122.07		
 -0.31   	 -3.66   	 64.76   	 -61.04		 46.37   	-132.25		
 -2.75   	-18.92   	 64.52   	 -96.64		 45.84   	-228.89		
 -4.88   	-32.04   	 64.13   	 -96.64		 44.92   	-330.62		
 -7.32   	-42.72   	 63.74   	 -55.95		 43.60   	-381.48		
-10.07   	-50.66   	 63.52   	-167.85		 42.08   	-920.65		
-15.87   	-62.26   	 62.85   	-167.85		 38.39   	-635.81		
-18.62   	-67.14   	 62.18   	-162.77		 35.85   	-686.67		
-20.45   	-72.02   	 61.53   	-167.85		 33.10   	-640.89		
-20.45   	-75.99   	 60.85   	-213.63		 30.54   	-625.63		
-19.53   	-77.82   	 60.00   	-264.50		 28.04   	-671.41		
-17.70   	-77.82   	 58.94   	-300.10		 25.35   	-747.71		
-16.17   	-76.60   	 57.74   	-320.45		 22.36   	-768.05		
-14.65   	-75.07   	 56.46   	-315.36		 19.29   	-783.31		
-13.12   	-74.46   	 55.20   	-300.10		 16.15   	-859.61		
-11.29   	-74.16   	 54.00   	-284.84		 12.72   	-712.10		
-10.07   	-75.07   	 52.86   	-208.54		  9.87   	-208.54		
-10.38   	-76.90   	 52.02   	-111.90		  9.03   	 172.94		
-12.51   	-79.35   	 51.58   	 -71.21		  9.73   	 106.82		
-15.26   	-81.48   	 51.29   	 -71.21		 10.15   	-157.68		
-17.09   	-82.40   	 51.01   	 -91.56		  9.52   	-279.75		
-17.09   	-82.40   	 50.64   	 -66.12		  8.40   	-137.33		
