SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
 13.73   	-51.88   	 48.81   	 -35.61		  6.23   	  35.61		
 18.92   	-34.18   	 48.67   	 -30.52		  6.37   	  50.86		
 27.16   	 -8.24   	 48.55   	 -30.52		  6.57   	  55.95		
 37.54   	 25.02   	 48.42   	 -30.52		  6.80   	  55.95		
 47.30   	 63.78   	 48.30   	 -35.61		  7.02   	  45.78		
 53.10   	106.20   	 48.16   	 -30.52		  7.20   	  35.61		
 53.41   	151.37   	 48.04   	 -30.52		  7.34   	  25.43		
 49.44   	196.84   	 47.91   	 -30.52		  7.45   	  10.17		
 43.95   	238.04   	 47.79   	 -30.52		  7.49   	   5.09		
 40.28   	268.55   	 47.67   	 -35.61		  7.51   	  25.43		
 38.76   	280.76   	 47.53   	 -30.52		  7.61   	  35.61		
 38.15   	268.55   	 47.41   	 -35.61		  7.75   	   5.09		
 36.62   	233.46   	 47.26   	 -30.52		  7.77   	 -25.43		
 32.65   	183.72   	 47.14   	 -30.52		  7.67   	 -30.52		
 27.16   	131.84   	 47.02   	 -35.61		  7.55   	 -10.17		
 21.36   	 87.59   	 46.88   	 -30.52		  7.51   	 -10.17		
 17.40   	 50.35   	 46.75   	 -30.52		  7.47   	   5.09		
 15.26   	 13.73   	 46.63   	 -25.43		  7.49   	  20.35		
 14.34   	-28.08   	 46.53   	 -30.52		  7.57   	  30.52		
 12.21   	-71.72   	 46.41   	 -25.43		  7.69   	  35.61		
  8.54   	-108.34   	 46.31   	 -25.43		  7.83   	  30.52		
  3.97   	-130.00   	 46.21   	 -25.43		  7.96   	  30.52		
  0.92   	-135.19   	 46.10   	 -25.43		  8.08   	  25.43		
  0.31   	-131.23   	 46.00   	 -20.35		  8.18   	  20.35		
  1.83   	-126.04   	 45.92   	 -25.43		  8.26   	  15.26		
  3.05   	-124.51   	 45.82   	 -20.35		  8.32   	  10.17		
  3.05   	-126.04   	 45.74   	 -20.35		  8.36   	  15.26		
  1.83   	-128.48   	 45.66   	 -25.43		  8.42   	  10.17		
  0.92   	-131.53   	 45.55   	 -20.35		  8.46   	  15.26		
  1.83   	-133.36   	 45.47   	 -20.35		  8.52   	  10.17		
  3.97   	-127.56   	 45.39   	 -25.43		  8.57   	  15.26		
  6.41   	-96.74   	 45.29   	 -25.43		  8.63   	  10.17		
  6.71   	-15.26   	 45.19   	 -25.43		  8.67   	  10.17		
  3.05   	130.31   	 45.09   	 -25.43		  8.71   	  10.17		
 -7.63   	326.84   	 44.98   	 -20.35		  8.75   	   5.09		
-32.04   	538.33   	 44.90   	 -25.43		  8.77   	  10.17		
-84.23   	718.08   	 44.80   	 -30.52		  8.81   	  10.17		
-302.43   	862.12(R)	 44.68   	 -25.43		  8.85(E)	  10.17		
-438.23   	796.51   	 44.58   	 -25.43		  8.89   	  10.17		
-540.16   	619.20   	 44.48   	 -30.52		  8.93   	  15.26		
-568.54   	333.86   	 44.35   	 -25.43		  8.99   	  15.26		
-509.34   	 -8.24   	 44.25   	 -25.43		  9.05   	  15.26		
-382.39   	-308.53   	 44.15   	 -25.43		  9.11   	  20.35		
-229.80   	-463.87   	 44.05   	 -20.35		  9.20   	  30.52		
-94.60   	-435.79   	 43.97   	 -20.35		  9.32   	  35.61		
 -5.80   	-279.24   	 43.89   	 -20.35		  9.46   	  35.61		
 31.74   	-106.51   	 43.80   	 -15.26		  9.60   	  40.69		
 32.35   	-12.82   	 43.74   	 -20.35		  9.77   	  40.69		
 19.23   	-19.23   	 43.66   	 -10.17		  9.93   	  40.69		
 10.99   	-78.43   	 43.62   	 -15.26		 10.09   	  30.52		
 13.73   	-128.17   	 43.56   	 -10.17		 10.21   	  15.26		
 23.19   	-137.94   	 43.52   	 -10.17		 10.27   	   0.00		
 31.43   	-118.10   	 43.48   	  -5.09		 10.27   	 -10.17		
 33.57   	-96.74   	 43.46   	   0.00		 10.23   	 -15.26		
 31.13   	-90.94   	 43.46   	   0.00		 10.17   	 -50.86		
 28.08   	-98.27   	 43.46   	  10.17		  9.97   	 -35.61		
 27.16   	-108.03   	 43.50   	   5.09		  9.83   	 162.77		
 28.38   	-112.30   	 43.52   	  10.17		 10.48   	 452.69		
 29.91   	-111.39   	 43.56   	   0.00		 12.29   	 666.32		
 30.82   	-109.25   	 43.56   	   5.09		 14.95   	 696.84		
 30.52   	-108.64   	 43.58   	  15.26		 17.74   	 645.98		
 29.91   	-108.95   	 43.64   	  10.17		 20.33   	 620.55		
 31.13   	-106.81   	 43.68   	 -10.17		 22.81   	 554.42		
 32.96   	-103.76   	 43.64   	 -25.43		 25.03   	 584.94		
 34.48   	-99.79   	 43.54   	 -35.61		 27.37   	 742.62		
 35.10   	-96.74   	 43.40   	 -55.95		 30.34   	 869.78		
 35.10   	-94.60   	 43.17   	 -61.04		 33.81   	 885.04		
 35.40   	-93.38   	 42.93   	 -66.12		 37.35   	 757.88		
 36.62   	-92.16   	 42.67   	 -66.12		 40.39   	 539.16		
 38.76   	-90.64   	 42.40   	 -61.04		 42.54   	 315.36		
 41.20   	-88.50   	 42.16   	 -55.95		 43.80   	 157.68		
 43.64   	-85.45   	 41.93   	 -50.86		 44.44   	  81.38		
 45.47   	-81.48   	 41.73   	 -40.69		 44.76   	  96.64		
 46.08   	-76.90   	 41.57   	 -35.61		 45.15   	 167.85		
 45.78   	-72.02   	 41.42   	 -25.43		 45.82   	 284.84		
 45.17   	-66.83   	 41.32   	 -15.26		 46.96   	 376.40		
 43.64   	-61.34   	 41.26   	  -5.09		 48.46   	 417.09		
 42.42   	-54.63   	 41.24   	  10.17		 50.13   	 386.57		
 41.20   	-47.30   	 41.28   	  30.52		 51.68   	 310.27		
 40.28   	-40.28   	 41.40   	  55.95		 52.92   	 249.24		
 39.06   	-33.26   	 41.63   	 101.73		 53.92   	 198.37		
 37.23   	-26.86   	 42.03   	 147.51		 54.71   	 183.11		
 35.40   	-20.45   	 42.62   	 203.46		 55.44   	 193.29		
 33.87   	-13.73   	 43.44   	 259.41		 56.22   	 213.63		
 32.96   	 -7.02   	 44.48   	 300.10		 57.07   	 223.80		
 32.35   	 -0.31   	 45.68   	 320.45		 57.97   	 218.72		
 32.04   	  6.10   	 46.96   	 350.97		 58.84   	 249.24		
 29.91   	 19.84   	 48.36   	 310.27		 59.84   	 223.80		
 28.69   	 25.63   	 49.60   	 259.41		 60.73   	 208.54		
 28.08   	 29.60   	 50.64   	 208.54		 61.57   	 193.29		
 28.08   	 31.43   	 51.47   	 157.68		 62.34   	 162.77		
 28.69   	 32.04   	 52.11   	 116.99		 62.99   	 147.51		
 30.21   	 32.65   	 52.57   	  86.47		 63.58   	 147.51		
 31.74   	 33.87   	 52.92   	  66.12		 64.17   	 167.85		
 32.96   	 35.40   	 53.18   	  61.04		 64.84   	 183.11		
 33.26   	 36.62   	 53.43   	  55.95		 65.57   	 193.29		
 33.57   	 37.23   	 53.65   	  61.04		 66.35   	 183.11		
 33.87   	 37.84   	 53.90   	  66.12		 67.08   	 167.85		
 34.79   	 39.98   	 54.16   	  66.12		 67.75   	 132.25		
 36.32   	 43.64   	 54.43   	  71.21		 68.28   	  91.56		
 37.54   	 49.13   	 54.71   	  66.12		 68.65   	  55.95		
 38.15   	 56.15   	 54.97   	  66.12		 68.87   	  25.43		
 38.45   	 64.09   	 55.24   	  61.04		 68.97   	  10.17		
 39.06   	 72.94   	 55.48   	  61.04		 69.01   	   0.00		
 40.28   	 82.70   	 55.73   	  61.04		 69.01   	   0.00		
 41.50   	 92.77   	 55.97   	  66.12		 69.01   	   0.00		
 42.11   	103.45   	 56.24   	  71.21		 69.01   	  10.17		
 41.50   	113.83   	 56.52   	  76.30		 69.05   	  10.17		
 40.28   	123.90   	 56.83   	  86.47		 69.09   	   5.09		
 39.06   	133.67   	 57.17   	  96.64		 69.11   	  10.17		
 38.45   	143.43   	 57.56   	  96.64		 69.16(S)	 -10.17		
 38.15   	153.50   	 57.94   	 111.90		 69.11   	 -25.43		
 38.15   	169.37   	 58.39   	 101.73		 69.01   	 -35.61		
 36.93   	171.51   	 58.80   	  91.56		 68.87   	 -35.61		
 35.40   	166.93   	 59.17   	  86.47		 68.73   	 -35.61		
 32.65   	155.94   	 59.51   	  71.21		 68.59   	 -35.61		
 29.91   	139.47   	 59.80   	  66.12		 68.44   	 -30.52		
 26.55   	119.32   	 60.06   	  61.04		 68.32   	 -35.61		
 23.50   	 97.35   	 60.30   	  55.95		 68.18   	 -71.21		
 20.75   	 74.46   	 60.53   	  45.78		 67.89   	-106.82		
 18.31   	 52.49   	 60.71   	  35.61		 67.47   	-122.07		
 16.48   	 31.74   	 60.85   	  30.52		 66.98   	-127.16		
 14.65   	 12.82   	 60.98   	  20.35		 66.47   	-122.07		
 13.73   	 -4.27   	 61.06   	  20.35		 65.98   	-106.82		
 12.82   	-20.14   	 61.14   	  10.17		 65.55   	 -86.47		
 12.51   	-34.18   	 61.18(S)	  -5.09		 65.21   	 -66.12		
 12.51   	-46.08   	 61.16   	  -5.09		 64.94   	 -71.21		
 12.21   	-56.15   	 61.14   	 -10.17		 64.66   	 -66.12		
 11.29   	-64.39   	 61.10   	 -10.17		 64.39   	 -81.38		
 10.07   	-70.80   	 61.06   	 -15.26		 64.07   	 -96.64		
  7.93   	-75.99   	 61.00   	 -10.17		 63.68   	-116.99		
  5.49   	-80.26   	 60.96   	 -30.52		 63.21   	-142.42		
  3.05   	-83.31   	 60.83   	 -35.61		 62.64   	-172.94		
  0.92   	-85.45   	 60.69   	 -35.61		 61.95   	-198.37		
 -0.92   	-86.98   	 60.55   	 -35.61		 61.16   	-233.98		
 -2.44   	-87.89   	 60.41   	 -45.78		 60.22   	-284.84		
 -3.36   	-88.50   	 60.22   	 -55.95		 59.08   	-457.78		
 -4.27   	-90.64   	 60.00   	 -45.78		 57.25   	-518.82		
 -4.27   	-92.16   	 59.82   	 -45.78		 55.18   	-600.20		
 -4.58   	-93.99   	 59.63   	 -50.86		 52.78   	-671.41		
 -4.88   	-95.52   	 59.43   	 -55.95		 50.09   	-727.36		
 -4.58   	-96.44   	 59.21   	 -61.04		 47.18   	-727.36		
 -3.36   	-96.44   	 58.96   	 -71.21		 44.27   	-696.84		
 -2.14   	-95.83   	 58.68   	 -81.38		 41.49   	-686.67		
 -0.61   	-94.30   	 58.35   	 -91.56		 38.74   	-661.24		
  0.31   	-92.16   	 57.99   	-106.82		 36.09   	-645.98		
  1.22   	-90.33   	 57.56   	-127.16		 33.51   	-615.46		
  2.14   	-89.11   	 57.05   	-142.42		 31.05   	-508.65		
  3.05   	-88.81   	 56.48   	-147.51		 29.01   	-447.61		
  4.27   	-89.11   	 55.89   	-142.42		 27.22   	-467.95		
  4.88   	-90.33   	 55.32   	-132.25		 25.35   	-473.04		
  4.88   	-91.86   	 54.79   	-111.90		 23.46   	-437.43		
  3.97   	-93.99   	 54.34   	 -76.30		 21.71   	-422.18		
  2.75   	-96.13   	 54.04   	 -35.61		 20.02   	-401.83		
  1.22   	-98.88   	 53.90   	  -5.09		 18.41   	-371.31		
  0.31   	-102.23   	 53.88   	  20.35		 16.93   	-335.71		
 -0.31   	-105.59   	 53.96   	  35.61		 15.58   	-289.93		
 -0.31   	-109.25   	 54.10   	  30.52		 14.43   	-259.41		
  0.31   	-112.00   	 54.22   	  15.26		 13.39   	-218.72		
  1.53   	-113.53   	 54.28   	   0.00		 12.51   	-183.11		
  2.14   	-114.44   	 54.28   	 -25.43		 11.78   	-157.68		
  1.83   	-114.75   	 54.18   	 -50.86		 11.15   	-137.33		
  0.00   	-115.05   	 53.98   	 -66.12		 10.60   	-116.99		
 -2.44   	-116.58   	 53.71   	 -71.21		 10.13   	 -96.64		
 -4.88   	-119.02   	 53.43   	 -76.30		  9.75   	-106.82		
 -6.41   	-122.38   	 53.12   	 -66.12		  9.32   	-127.16		
 -5.80   	-125.73   	 52.86   	 -55.95		  8.81   	-157.68		
 -4.27   	-129.09   	 52.63   	 -40.69		  8.18   	-167.85		
 -1.53   	-131.84   	 52.47   	 -30.52		  7.51   	-157.68		
  0.61   	-133.67   	 52.35   	 -15.26		  6.88   	-137.33		
  2.14   	-134.58   	 52.29   	 -20.35		  6.33   	-101.73		
  2.44   	-135.19   	 52.21   	 -15.26		  5.92   	 -40.69		
  2.44   	-135.19   	 52.15   	 -25.43		  5.76(D)	  25.43		
  2.14   	-134.89   	 52.04   	 -30.52		  5.86   	  55.95		
  1.53   	-134.28   	 51.92   	 -40.69		  6.08   	  55.95		
  0.92   	-133.67   	 51.76   	 -45.78		  6.31   	  55.95		
  0.00   	-133.06   	 51.58   	 -50.86		  6.53   	  45.78		
 -0.92   	-132.14   	 51.37   	 -50.86		  6.71   	  40.69		
 -2.14   	-130.31   	 51.17   	 -55.95		  6.88   	  15.26		
 -2.44   	-128.17   	 50.95   	 -50.86		  6.94   	   0.00		
 -2.44   	-126.04   	 50.74   	 -40.69		  6.94   	  -5.09		
 -2.14   	-124.21   	 50.58   	 -45.78		  6.92   	  -5.09		
 -2.44   	-123.29   	 50.40   	 -35.61		  6.90   	 -10.17		
 -3.36   	-123.60   	 50.25   	 -30.52		  6.86   	   0.00		
 -5.19   	-124.82   	 50.13   	 -35.61		  6.86   	   0.00		
 -7.02   	-126.65   	 49.99   	 -30.52		  6.86   	   0.00		
 -7.63   	-128.48   	 49.87   	 -30.52		  6.86   	   0.00		
 -6.71   	-130.00   	 49.75   	 -30.52		  6.86   	   0.00		
 -4.88   	-130.92   	 49.62   	 -35.61		  6.86   	 -10.17		
 -3.05   	-130.31   	 49.48   	 -35.61		  6.82   	 -10.17		
 -1.53   	-126.34   	 49.34   	 -35.61		  6.78   	 -15.26		
  0.61   	-116.27   	 49.20   	 -35.61		  6.71   	 -15.26		
  4.58   	-97.66   	 49.05   	 -35.61		  6.65   	 -10.17		
 11.90   	-68.66   	 48.91   	 -40.69		  6.61   	   0.00		
 21.67   	-30.52   	 48.75   	 -30.52		  6.61   	  20.35		
 30.52   	 13.73   	 48.63   	 -35.61		  6.69   	  30.52		
 35.71   	 59.81   	 48.48   	 -30.52		  6.82   	  35.61		
 35.71   	103.45   	 48.36   	 -35.61		  6.96   	  30.52		
 32.04   	142.52   	 48.22   	 -30.52		  7.08   	  20.35		
 27.47   	176.70   	 48.10   	 -30.52		  7.16   	  20.35		
 23.80   	203.25   	 47.98   	 -35.61		  7.24   	   5.09		
 21.36   	217.90   	 47.83   	 -35.61		  7.26   	   0.00		
 19.23   	213.62   	 47.69   	 -35.61		  7.26   	   0.00		
 17.40   	187.07   	 47.55   	 -40.69		  7.26   	   5.09		
 15.26   	142.82   	 47.39   	 -35.61		  7.28   	   0.00		
 12.82   	 91.25   	 47.24   	 -40.69		  7.28   	   5.09		
  9.77   	 41.81   	 47.08   	 -30.52		  7.30   	   5.09		
  7.02   	 -1.53   	 46.96   	 -35.61		  7.32   	  10.17		
  5.80   	-43.03   	 46.82   	 -35.61		  7.37   	   5.09		
  5.80   	-87.59   	 46.67   	 -35.61		  7.39   	   5.09		
  5.49   	-133.97   	 46.53   	 -30.52		  7.41   	   5.09		
  4.27   	-174.26   	 46.41   	 -30.52		  7.43   	   5.09		
  1.53   	-200.20   	 46.29   	 -35.61		  7.45   	   0.00		
 -1.53   	-209.66   	 46.14   	 -30.52		  7.45   	   5.09		
 -3.97   	-207.82   	 46.02   	 -30.52		  7.47   	   0.00		
 -4.27   	-202.94   	 45.90   	 -30.52		  7.47   	  10.17		
 -3.66   	-200.50   	 45.78   	 -30.52		  7.51   	   5.09		
 -3.05   	-201.11   	 45.66   	 -25.43		  7.53   	  10.17		
 -3.05   	-203.55   	 45.55   	 -30.52		  7.57   	   5.09		
 -3.66   	-206.60   	 45.43   	 -30.52		  7.59   	   5.09		
 -3.66   	-210.57   	 45.31   	 -25.43		  7.61   	   5.09		
 -2.44   	-211.18   	 45.21   	 -30.52		  7.63   	   0.00		
  0.31   	-194.09   	 45.09   	 -25.43		  7.63   	   0.00		
  2.75   	-135.19   	 44.98   	 -25.43		  7.63   	   0.00		
  2.75   	-12.51   	 44.88   	 -30.52		  7.63   	   0.00		
 -3.36   	170.90   	 44.76   	 -30.52		  7.63   	   0.00		
-21.06   	384.83   	 44.64   	 -25.43		  7.63   	  -5.09		
-62.26   	584.11   	 44.54   	 -30.52		  7.61   	   5.09		
-255.74   	802.61(R)	 44.41   	 -30.52		  7.63(E)	   0.00		
-393.37   	791.32   	 44.29   	 -30.52		  7.63   	   5.09		
-513.92   	677.19   	 44.17   	 -30.52		  7.65   	   5.09		
-573.12   	446.17   	 44.05   	 -25.43		  7.67   	  10.17		
-544.13   	122.99   	 43.95   	 -25.43		  7.71   	  10.17		
-434.88   	-209.05   	 43.85   	 -25.43		  7.75   	   5.09		
-282.29   	-437.93   	 43.74   	 -25.43		  7.77   	  15.26		
-133.97   	-490.11   	 43.64   	 -25.43		  7.83   	  20.35		
-26.86   	-383.91   	 43.54   	 -20.35		  7.91   	  30.52		
 25.33   	-217.29   	 43.46   	 -25.43		  8.04   	  30.52		
 33.57   	-99.18   	 43.36   	 -20.35		  8.16   	  40.69		
 21.06   	-78.74   	 43.28   	 -15.26		  8.32   	  30.52		
  8.85   	-128.78   	 43.21   	 -20.35		  8.44   	  25.43		
  7.02   	-186.77   	 43.13   	 -15.26		  8.55   	  20.35		
 13.73   	-210.27   	 43.07   	 -10.17		  8.63   	   0.00		
 21.36   	-198.06   	 43.03   	 -10.17		  8.63   	 -66.12		
 24.11   	-175.17   	 42.99   	  -5.09		  8.36   	 -96.64		
 21.97   	-163.27   	 42.97   	   0.00		  7.98   	 -66.12		
 18.92   	-166.02   	 42.97   	   0.00		  7.71   	 -10.17		
 18.01   	-173.95   	 42.97   	   5.09		  7.67   	  66.12		
 19.23   	-177.92   	 42.99   	   5.09		  7.93   	 300.10		
 21.06   	-174.87   	 43.01   	   0.00		  9.14   	 605.29		
 22.28   	-168.46   	 43.01   	  -5.09		 11.56   	 757.88		
 22.28   	-162.96   	 42.99   	  -5.09		 14.59   	 722.28		
 21.06   	-160.22   	 42.97   	  10.17		 17.48   	 539.16		
 18.62   	-159.00   	 43.01   	   0.00		 19.63   	 457.78		
 18.92   	-156.86   	 43.01   	 -15.26		 21.46   	 442.52		
 20.14   	-152.59   	 42.95   	 -30.52		 23.23   	 569.68		
 21.67   	-148.62   	 42.83   	 -45.78		 25.51   	 798.57		
 22.58   	-145.57   	 42.64   	 -50.86		 28.71   	 946.08		
 22.89   	-144.04   	 42.44   	 -55.95		 32.49   	 895.22		
 22.89   	-143.43   	 42.22   	 -61.04		 36.07   	 742.62		
 23.50   	-142.82   	 41.97   	 -61.04		 39.04   	 569.68		
 24.41   	-140.69   	 41.73   	 -61.04		 41.32   	 335.71		
 25.63   	-137.63   	 41.49   	 -50.86		 42.67   	 106.82		
 26.55   	-133.06   	 41.28   	 -50.86		 43.09   	  10.17		
 27.16   	-127.56   	 41.08   	 -45.78		 43.13   	  30.52		
 27.47   	-121.46   	 40.90   	 -40.69		 43.26   	 127.16		
 28.08   	-114.75   	 40.73   	 -30.52		 43.76   	 249.24		
 28.99   	-107.42   	 40.61   	 -20.35		 44.76   	 356.05		
 29.60   	-99.18   	 40.53   	 -15.26		 46.18   	 401.83		
 29.91   	-90.33   	 40.47(D)	   0.00		 47.79   	 381.48		
 29.91   	-81.18   	 40.47   	  15.26		 49.32   	 330.62		
 29.60   	-72.63   	 40.53   	  35.61		 50.64   	 259.41		
 29.60   	-64.70   	 40.67   	  71.21		 51.68   	 198.37		
 29.30   	-57.07   	 40.96   	 116.99		 52.47   	 157.68		
 28.99   	-49.74   	 41.42   	 162.77		 53.10   	 162.77		
 27.77   	-41.81   	 42.08   	 218.72		 53.75   	 178.03		
 26.25   	-33.57   	 42.95   	 254.32		 54.47   	 193.29		
 24.72   	-25.94   	 43.97   	 345.88		 55.24   	 254.32		
 22.58   	-13.12   	 45.35   	 335.71		 56.26   	 244.15		
 21.97   	 -7.63   	 46.69   	 305.19		 57.23   	 213.63		
 21.67   	 -3.05   	 47.91   	 269.58		 58.09   	 183.11		
 21.97   	  1.22   	 48.99   	 223.80		 58.82   	 157.68		
 22.58   	  5.19   	 49.89   	 172.94		 59.45   	 147.51		
 24.11   	  8.54   	 50.58   	 132.25		 60.04   	 167.85		
 25.94   	 10.99   	 51.11   	  96.64		 60.71   	 183.11		
 26.55   	 12.51   	 51.50   	  76.30		 61.44   	 193.29		
 26.55   	 13.12   	 51.80   	  61.04		 62.22   	 193.29		
 25.33   	 13.73   	 52.04   	  55.95		 62.99   	 172.94		
 24.72   	 14.65   	 52.27   	  50.86		 63.68   	 147.51		
 25.02   	 16.78   	 52.47   	  55.95		 64.27   	 111.90		
 26.55   	 20.45   	 52.70   	  61.04		 64.72   	  76.30		
 28.69   	 25.63   	 52.94   	  61.04		 65.03   	  40.69		
 30.52   	 31.74   	 53.18   	  61.04		 65.19   	  20.35		
 31.74   	 38.76   	 53.43   	  66.12		 65.27   	   5.09		
 32.04   	 46.69   	 53.69   	  61.04		 65.29   	   5.09		
 32.35   	 55.85   	 53.94   	  61.04		 65.31   	  10.17		
 32.65   	 66.22   	 54.18   	  55.95		 65.35   	  20.35		
 32.96   	 77.82   	 54.40   	  55.95		 65.43   	  35.61		
 32.96   	 90.33   	 54.63   	  55.95		 65.57   	  50.86		
 32.65   	102.84   	 54.85   	  61.04		 65.78   	  61.04		
 32.04   	115.66   	 55.10   	  66.12		 66.02   	  55.95		
 31.43   	127.56   	 55.36   	  71.21		 66.25   	  45.78		
 30.52   	138.85   	 55.65   	  86.47		 66.43   	  25.43		
 28.38   	155.64   	 55.99   	  91.56		 66.53(S)	 -15.26		
 26.55   	159.00   	 56.36   	  91.56		 66.47   	 -86.47		
 24.11   	157.17   	 56.72   	  81.38		 66.12   	-147.51		
 21.36   	148.93   	 57.05   	  81.38		 65.53   	-157.68		
 18.62   	135.19   	 57.38   	  66.12		 64.90   	-147.51		
 16.17   	116.58   	 57.64   	  61.04		 64.31   	-137.33		
 14.04   	 95.21   	 57.88   	  45.78		 63.76   	 -96.64		
 11.60   	 73.24   	 58.07   	  45.78		 63.38   	 -66.12		
  9.46   	 51.57   	 58.25   	  30.52		 63.11   	 -40.69		
  7.32   	 31.13   	 58.37   	  25.43		 62.95   	 -30.52		
  5.49   	 12.21   	 58.47   	  25.43		 62.83   	 -30.52		
  4.58   	 -4.58   	 58.58   	  20.35		 62.71   	 -45.78		
  3.66   	-19.84   	 58.66   	  10.17		 62.52   	 -66.12		
  3.05   	-32.96   	 58.70(S)	   0.00		 62.26   	 -86.47		
  2.44   	-44.56   	 58.70   	  -5.09		 61.91   	-101.73		
  1.53   	-54.32   	 58.68   	 -10.17		 61.51   	-111.90		
