SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  AO     	  AO'		  RV     	  RV'		
 53.18   	 228.89		 31.33   	 142.42		
 54.10   	 132.25		 31.90   	 127.16		
 54.63   	  50.86		 32.41   	 111.90		
 54.83   	 -20.35		 32.86   	 116.99		
 54.75   	 -76.30		 33.33   	 122.07		
 54.45   	-101.73		 33.81   	 106.82		
 54.04   	-106.82		 34.24   	 101.73		
 53.61   	 -96.64		 34.65   	  91.56		
 53.22   	 -66.12		 35.02   	  91.56		
 52.96   	 -25.43		 35.38   	  96.64		
 52.86   	  25.43		 35.77   	  86.47		
 52.96   	  86.47		 36.11   	  66.12		
 53.31   	 137.33		 36.38   	  55.95		
 53.86   	 178.03		 36.60   	  50.86		
 54.57   	 218.72		 36.81   	  40.69		
 55.44   	 244.15		 36.97   	  35.61		
 56.42   	 264.50		 37.11   	  40.69		
 57.48   	 274.67		 37.27   	  40.69		
 58.58   	 254.32		 37.44   	  25.43		
 59.59   	 223.80		 37.54   	  10.17		
 60.49   	 198.37		 37.58   	   5.09		
 61.28   	 162.77		 37.60   	  15.26		
 61.93   	 127.16		 37.66   	  20.35		
 62.44   	  91.56		 37.74   	  20.35		
 62.81   	  66.12		 37.82(S)	   0.00		
 63.07   	  61.04		 37.82   	 -10.17		
 63.32   	  61.04		 37.78   	 -15.26		
 63.56   	  61.04		 37.72   	 -10.17		
 63.80   	  55.95		 37.68   	 -15.26		
 64.03   	  71.21		 37.62   	 -25.43		
 64.31   	  86.47		 37.52   	 -35.61		
 64.66   	  96.64		 37.38   	 -35.61		
 65.05   	  96.64		 37.23   	 -40.69		
 65.43   	 106.82		 37.07   	 -50.86		
 65.86   	 101.73		 36.87   	 -61.04		
 66.27   	  91.56		 36.62   	 -66.12		
 66.63   	  91.56		 36.36   	 -66.12		
 67.00   	  86.47		 36.09   	 -55.95		
 67.34   	  86.47		 35.87   	 -55.95		
 67.69   	  86.47		 35.65   	 -71.21		
 68.04   	  76.30		 35.36   	 -71.21		
 68.34   	  76.30		 35.08   	 -66.12		
 68.65   	  76.30		 34.81   	 -55.95		
 68.95   	  76.30		 34.59   	 -50.86		
 69.26   	  66.12		 34.38   	 -61.04		
 69.52   	  61.04		 34.14   	 -66.12		
 69.77   	  55.95		 33.88   	 -66.12		
 69.99   	  45.78		 33.61   	 -50.86		
 70.17   	  35.61		 33.41   	 -55.95		
 70.32   	  20.35		 33.18   	 -61.04		
 70.40(S)	   0.00		 32.94   	 -61.04		
 70.40   	  -5.09		 32.70   	 -66.12		
 70.38   	 -15.26		 32.43   	 -71.21		
 70.32   	 -25.43		 32.15   	 -76.30		
 70.21   	 -45.78		 31.84   	 -91.56		
 70.03   	 -61.04		 31.47   	-132.25		
 69.79   	 -66.12		 30.95   	-152.59		
 69.52   	 -71.21		 30.34   	-147.51		
 69.24   	 -91.56		 29.75   	-157.68		
 68.87   	-106.82		 29.11   	-218.72		
 68.44   	-127.16		 28.24   	-295.01		
 67.93   	-152.59		 27.06   	-310.27		
 67.32   	-172.94		 25.82   	-274.67		
 66.63   	-198.37		 24.72   	-264.50		
 65.84   	-203.46		 23.66   	-305.19		
 65.03   	-213.63		 22.44   	-376.40		
 64.17   	-193.29		 20.94   	-432.35		
 63.40   	-172.94		 19.21   	-457.78		
 62.71   	-132.25		 17.38   	-406.92		
 62.18   	 -91.56		 15.75   	-310.27		
 61.81   	 -50.86		 14.51   	-274.67		
 61.61   	 -10.17		 13.41   	-305.19		
 61.57   	   5.09		 12.19   	-315.36		
 61.59   	  20.35		 10.93   	-269.58		
 61.67   	  20.35		  9.85   	-203.46		
 61.75   	   5.09		  9.03   	-188.20		
 61.77   	 -20.35		  8.28   	-203.46		
 61.69   	 -50.86		  7.47   	-188.20		
 61.49   	 -86.47		  6.71   	-132.25		
 61.14   	-116.99		  6.19   	 -76.30		
 60.67   	-142.42		  5.88   	 -66.12		
 60.10   	-157.68		  5.62   	 -86.47		
 59.47   	-167.85		  5.27   	 -91.56		
 58.80   	-167.85		  4.90   	 -86.47		
 58.13   	-152.59		  4.56   	 -76.30		
 57.52   	-142.42		  4.25   	 -71.21		
 56.95   	-127.16		  3.97   	 -71.21		
 56.44   	 -96.64		  3.68   	 -55.95		
 56.05   	 -76.30		  3.46   	 -35.61		
 55.75   	 -55.95		  3.32   	 -10.17		
 55.52   	 -40.69		  3.28(D)	  15.26		
 55.36   	 -30.52		  3.34   	  20.35		
 55.24   	 -15.26		  3.42   	  30.52		
 55.18   	 -20.35		  3.54   	  20.35		
 55.10   	 -20.35		  3.62   	  10.17		
 55.02   	 -35.61		  3.66   	   0.00		
 54.87   	 -40.69		  3.66   	  -5.09		
 54.71   	 -55.95		  3.64   	  -5.09		
 54.49   	 -66.12		  3.62   	   0.00		
 54.22   	 -81.38		  3.62   	   0.00		
 53.90   	 -86.47		  3.62   	  15.26		
 53.55   	 -91.56		  3.68   	  20.35		
 53.18   	 -91.56		  3.76   	  20.35		
 52.82   	 -86.47		  3.85   	  25.43		
 52.47   	 -81.38		  3.95   	  10.17		
 52.15   	 -76.30		  3.99   	  -5.09		
 51.84   	 -66.12		  3.97   	 -15.26		
 51.58   	 -55.95		  3.91   	 -25.43		
 51.35   	 -50.86		  3.80   	  -5.09		
 51.15   	 -40.69		  3.78   	  20.35		
 50.99   	 -40.69		  3.87   	  30.52		
 50.82   	 -40.69		  3.99   	  30.52		
 50.66   	 -40.69		  4.11   	  25.43		
 50.50   	 -45.78		  4.21   	  20.35		
 50.32   	 -45.78		  4.29   	  20.35		
 50.13   	 -50.86		  4.37   	  25.43		
 49.93   	 -55.95		  4.48   	  20.35		
 49.70   	 -61.04		  4.56   	  20.35		
 49.46   	 -55.95		  4.64   	  25.43		
 49.24   	 -61.04		  4.74   	  25.43		
 48.99   	 -61.04		  4.84   	  15.26		
 48.75   	 -61.04		  4.90   	  10.17		
 48.50   	 -55.95		  4.94   	  15.26		
 48.28   	 -55.95		  5.01   	  10.17		
 48.06   	 -50.86		  5.05   	   5.09		
 47.85   	 -45.78		  5.07   	 -10.17		
 47.67   	 -50.86		  5.03   	   5.09		
 47.47   	 -45.78		  5.05   	  20.35		
 47.28   	 -45.78		  5.13   	  40.69		
 47.10   	 -40.69		  5.29   	  35.61		
 46.94   	 -40.69		  5.43   	  25.43		
 46.77   	 -40.69		  5.53   	  25.43		
 46.61   	 -40.69		  5.64   	  25.43		
 46.45   	 -40.69		  5.74   	  30.52		
 46.29   	 -40.69		  5.86   	  30.52		
 46.12   	 -45.78		  5.98   	  20.35		
 45.94   	 -40.69		  6.06   	  10.17		
 45.78   	 -45.78		  6.10   	  10.17		
 45.59   	 -50.86		  6.14   	  20.35		
 45.39   	 -45.78		  6.23   	  15.26		
 45.21   	 -45.78		  6.29   	  15.26		
 45.03   	 -45.78		  6.35   	   0.00		
 44.84   	 -50.86		  6.35   	   5.09		
 44.64   	 -45.78		  6.37   	   5.09		
 44.46   	 -40.69		  6.39   	   5.09		
 44.29   	 -40.69		  6.41   	  15.26		
 44.13   	 -40.69		  6.47   	  10.17		
 43.97   	 -35.61		  6.51   	  15.26		
 43.82   	 -40.69		  6.57   	  20.35		
 43.66   	 -35.61		  6.65   	  15.26		
 43.52   	 -35.61		  6.71   	  20.35		
 43.38   	 -35.61		  6.80   	  20.35		
 43.23   	 -45.78		  6.88   	  10.17		
 43.05   	 -35.61		  6.92   	  15.26		
 42.91   	 -35.61		  6.98   	  10.17		
 42.77   	 -35.61		  7.02   	  15.26		
 42.62   	 -40.69		  7.08   	  15.26		
 42.46   	 -35.61		  7.14   	  20.35		
 42.32   	 -35.61		  7.22   	  15.26		
 42.18   	 -30.52		  7.28   	  15.26		
 42.05   	 -35.61		  7.34   	  20.35		
 41.91   	 -35.61		  7.43   	  20.35		
 41.77   	 -40.69		  7.51   	  20.35		
 41.61   	 -35.61		  7.59   	  10.17		
 41.46   	 -35.61		  7.63   	  10.17		
 41.32   	 -35.61		  7.67   	  15.26		
 41.18   	 -45.78		  7.73   	   5.09		
 41.00   	 -35.61		  7.75(E)	   5.09		
 40.85   	 -40.69		  7.77   	   5.09		
 40.69   	 -35.61		  7.79   	   0.00		
 40.55   	 -35.61		  7.79   	  10.17		
 40.41   	 -35.61		  7.83   	  15.26		
 40.26   	 -30.52		  7.89   	  20.35		
 40.14   	 -30.52		  7.98   	  25.43		
 40.02   	 -25.43		  8.08   	  35.61		
 39.92   	 -30.52		  8.22   	  50.86		
 39.80   	 -30.52		  8.42   	  61.04		
 39.67   	 -30.52		  8.67   	  61.04		
 39.55   	 -30.52		  8.91   	  76.30		
 39.43   	 -25.43		  9.22   	  91.56		
 39.33   	 -30.52		  9.58   	 106.82		
 39.21   	 -35.61		 10.01   	 101.73		
 39.06   	 -35.61		 10.42   	  86.47		
 38.92   	 -30.52		 10.76   	  91.56		
 38.80   	 -30.52		 11.13   	 152.59		
 38.68   	 -30.52		 11.74   	 193.29		
 38.56   	 -30.52		 12.51   	 188.20		
 38.43   	 -35.61		 13.27   	 183.11		
 38.29   	 -30.52		 14.00   	 244.15		
 38.17   	 -25.43		 14.97   	 325.53		
 38.07   	 -15.26		 16.28   	 320.45		
 38.01   	 -35.61		 17.56   	 198.37		
 37.86   	 -30.52		 18.35   	 188.20		
 37.74   	  -5.09		 19.10   	 239.06		
 37.72(D)	  20.35		 20.06   	 305.19		
 37.80   	  61.04		 21.28   	 315.36		
 38.05   	 122.07		 22.54   	 274.67		
 38.53   	 203.46		 23.64   	 239.06		
 39.35   	 289.93		 24.60   	 244.15		
 40.51   	 381.48		 25.57   	 264.50		
 42.03   	 447.61		 26.63   	 259.41		
 43.82   	 483.21		 27.67   	 223.80		
 45.76   	 503.56		 28.57   	 188.20		
 47.77   	 488.30		 29.32   	 162.77		
 49.73   	 442.52		 29.97   	 167.85		
 51.50   	 366.22		 30.64   	 157.68		
 52.96   	 274.67		 31.27   	 137.33		
 54.06   	 172.94		 31.82   	 122.07		
 54.75   	  91.56		 32.31   	 127.16		
 55.12   	  15.26		 32.82   	 127.16		
 55.18   	 -50.86		 33.33   	 132.25		
 54.97   	 -96.64		 33.86   	 116.99		
 54.59   	-116.99		 34.32   	  96.64		
 54.12   	-111.90		 34.71   	  81.38		
 53.67   	 -86.47		 35.04   	  91.56		
 53.33   	 -45.78		 35.40   	  96.64		
 53.14   	   0.00		 35.79   	  76.30		
 53.14   	  55.95		 36.09   	  61.04		
 53.37   	 116.99		 36.34   	  55.95		
 53.83   	 178.03		 36.56   	  66.12		
 54.55   	 228.89		 36.83   	  61.04		
 55.46   	 259.41		 37.07   	  40.69		
 56.50   	 269.58		 37.23   	  25.43		
 57.58   	 279.75		 37.33   	  15.26		
 58.70   	 264.50		 37.40   	  25.43		
 59.76   	 244.15		 37.50   	  40.69		
 60.73   	 208.54		 37.66   	  30.52		
 61.57   	 167.85		 37.78   	  15.26		
 62.24   	 127.16		 37.84   	   0.00		
 62.75   	  96.64		 37.84   	   0.00		
 63.13   	  81.38		 37.84   	  15.26		
 63.46   	  66.12		 37.90   	  15.26		
 63.72   	  55.95		 37.97   	   5.09		
 63.95   	  55.95		 37.99(S)	  -5.09		
 64.17   	  55.95		 37.97   	 -10.17		
 64.39   	  66.12		 37.92   	 -15.26		
 64.66   	  81.38		 37.86   	 -20.35		
 64.98   	  86.47		 37.78   	 -25.43		
 65.33   	  91.56		 37.68   	 -45.78		
 65.70   	  91.56		 37.50   	 -40.69		
 66.06   	 101.73		 37.33   	 -45.78		
 66.47   	 106.82		 37.15   	 -35.61		
 66.90   	 116.99		 37.01   	 -35.61		
 67.36   	 106.82		 36.87   	 -40.69		
 67.79   	  96.64		 36.70   	 -40.69		
 68.18   	  86.47		 36.54   	 -50.86		
 68.52   	  91.56		 36.34   	 -50.86		
 68.89   	  86.47		 36.13   	 -45.78		
 69.24   	  81.38		 35.95   	 -45.78		
 69.56   	  71.21		 35.77   	 -45.78		
 69.85   	  71.21		 35.58   	 -40.69		
 70.13   	  71.21		 35.42   	 -35.61		
 70.42   	  61.04		 35.28   	 -35.61		
 70.66   	  50.86		 35.14   	 -40.69		
 70.86   	  40.69		 34.97   	 -35.61		
 71.03   	  30.52		 34.83   	 -40.69		
 71.15   	  25.43		 34.67   	 -45.78		
 71.25   	  20.35		 34.49   	 -40.69		
 71.33(S)	  -5.09		 34.32   	 -40.69		
 71.31   	 -15.26		 34.16   	 -50.86		
 71.25   	 -30.52		 33.96   	 -55.95		
 71.13   	 -30.52		 33.73   	 -81.38		
 71.01   	 -40.69		 33.41   	-127.16		
 70.84   	 -61.04		 32.90   	-142.42		
 70.60   	 -76.30		 32.33   	-142.42		
 70.29   	 -96.64		 31.76   	-157.68		
 69.91   	-106.82		 31.13   	-244.15		
 69.48   	-132.25		 30.15   	-315.36		
 68.95   	-162.77		 28.89   	-305.19		
 68.30   	-188.20		 27.67   	-274.67		
 67.55   	-208.54		 26.57   	-289.93		
 66.71   	-218.72		 25.41   	-350.97		
 65.84   	-208.54		 24.01   	-396.74		
 65.00   	-188.20		 22.42   	-396.74		
 64.25   	-157.68		 20.83   	-325.53		
 63.62   	-111.90		 19.53   	-259.41		
 63.17   	 -66.12		 18.49   	-279.75		
 62.91   	 -30.52		 17.38   	-381.48		
 62.79   	   5.09		 15.85   	-442.52		
 62.81   	  25.43		 14.08   	-391.66		
 62.91   	  30.52		 12.51   	-274.67		
 63.03   	  20.35		 11.41   	-203.46		
 63.11   	  -5.09		 10.60   	-183.11		
 63.09   	 -35.61		  9.87   	-172.94		
 62.95   	 -61.04		  9.18   	-132.25		
 62.71   	 -96.64		  8.65   	 -71.21		
 62.32   	-127.16		  8.36   	 -50.86		
 61.81   	-152.59		  8.16   	 -66.12		
 61.20   	-162.77		  7.89   	 -91.56		
 60.55   	-167.85		  7.53   	-101.73		
 59.88   	-167.85		  7.12   	 -86.47		
 59.21   	-147.51		  6.78   	 -71.21		
 58.62   	-127.16		  6.49   	 -66.12		
 58.11   	-106.82		  6.23   	 -66.12		
 57.68   	 -91.56		  5.96   	 -50.86		
 57.31   	 -61.04		  5.76   	 -25.43		
 57.07   	 -40.69		  5.66   	  -5.09		
 56.91   	 -30.52		  5.64(D)	   5.09		
 56.79   	 -25.43		  5.66   	  10.17		
 56.68   	 -25.43		  5.70   	  10.17		
 56.58   	 -25.43		  5.74   	  20.35		
 56.48   	 -35.61		  5.82   	  30.52		
 56.34   	 -45.78		  5.94   	  40.69		
 56.15   	 -61.04		  6.10   	  25.43		
 55.91   	 -71.21		  6.21   	  -5.09		
 55.63   	 -81.38		  6.19   	 -30.52		
 55.30   	 -81.38		  6.06   	 -35.61		
 54.97   	 -81.38		  5.92   	 -15.26		
 54.65   	 -86.47		  5.86   	   5.09		
 54.30   	 -81.38		  5.88   	  15.26		
 53.98   	 -81.38		  5.94   	  30.52		
 53.65   	 -71.21		  6.06   	  20.35		
 53.37   	 -66.12		  6.14   	  15.26		
 53.10   	 -55.95		  6.21   	  10.17		
 52.88   	 -55.95		  6.25   	   0.00		
 52.65   	 -45.78		  6.25   	   0.00		
 52.47   	 -40.69		  6.25   	  10.17		
 52.31   	 -45.78		  6.29   	  20.35		
 52.13   	 -40.69		  6.37   	  30.52		
 51.96   	 -45.78		  6.49   	  30.52		
 51.78   	 -45.78		  6.61   	  30.52		
 51.60   	 -55.95		  6.73   	  30.52		
 51.37   	 -61.04		  6.86   	  30.52		
 51.13   	 -61.04		  6.98   	  20.35		
 50.88   	 -61.04		  7.06   	  20.35		
