SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
-436.71   	-457.46   	 55.20   	 -35.61		 13.29   	  45.78		
-148.32   	-134.89   	 55.06   	 -35.61		 13.47   	  40.69		
 45.47   	-14.04   	 54.91   	 -35.61		 13.63   	  35.61		
 92.47   	-45.78   	 54.77   	 -40.69		 13.77   	  40.69		
 31.43   	-137.33   	 54.61   	 -40.69		 13.94   	  45.78		
-46.08   	-202.03   	 54.45   	 -40.69		 14.12   	  50.86		
-70.50   	-201.42   	 54.28   	 -40.69		 14.32   	  55.95		
-39.98   	-153.81   	 54.12   	 -40.69		 14.55   	  50.86		
  4.58   	-108.34   	 53.96   	 -35.61		 14.75   	  50.86		
 26.25   	-97.96   	 53.81   	 -30.52		 14.95   	  55.95		
 21.06   	-117.19   	 53.69   	 -30.52		 15.18   	  66.12		
  7.93   	-137.63   	 53.57   	 -35.61		 15.44   	 101.73		
  2.14   	-143.13   	 53.43   	 -30.52		 15.85   	 132.25		
  5.80   	-137.33   	 53.31   	 -35.61		 16.38   	 137.33		
 12.51   	-130.62   	 53.16   	 -30.52		 16.93   	 162.77		
 16.17   	-128.48   	 53.04   	 -30.52		 17.58   	 223.80		
 16.17   	-130.31   	 52.92   	 -20.35		 18.47   	 269.58		
 13.43   	-134.58   	 52.84   	 -25.43		 19.55   	 289.93		
 10.68   	-139.16   	 52.74   	 -25.43		 20.71   	 330.62		
 10.07   	-140.38   	 52.63   	 -30.52		 22.03   	 356.05		
 11.90   	-137.94   	 52.51   	 -25.43		 23.46   	 386.57		
 14.34   	-135.80   	 52.41   	 -20.35		 25.00   	 417.09		
 15.56   	-138.24   	 52.33   	 -20.35		 26.67   	 432.35		
 16.48   	-144.96   	 52.25   	 -30.52		 28.40   	 442.52		
 17.09   	-151.98   	 52.13   	 -30.52		 30.17   	 452.69		
 18.31   	-155.03   	 52.00   	 -25.43		 31.98   	 452.69		
 20.14   	-152.89   	 51.90   	 -25.43		 33.79   	 452.69		
 22.58   	-147.71   	 51.80   	 -25.43		 35.61   	 437.43		
 25.33   	-142.82   	 51.70   	 -15.26		 37.35   	 422.18		
 28.69   	-140.08   	 51.64   	 -15.26		 39.04   	 396.74		
 31.74   	-138.24   	 51.58   	 -30.52		 40.63   	 376.40		
 33.87   	-135.50   	 51.45   	 -20.35		 42.14   	 350.97		
 35.71   	-130.62   	 51.37   	 -25.43		 43.54   	 325.53		
 38.15   	-124.21   	 51.27   	 -30.52		 44.84   	 295.01		
 41.50   	-119.32   	 51.15   	 -25.43		 46.02   	 264.50		
 45.47   	-117.49   	 51.05   	 -20.35		 47.08   	 239.06		
 50.05   	-118.41   	 50.97   	 -30.52		 48.04   	 218.72		
 54.02   	-119.32   	 50.84   	 -25.43		 48.91   	 188.20		
 57.68   	-118.41   	 50.74   	 -20.35		 49.66   	 167.85		
 61.04   	-115.36   	 50.66   	 -15.26		 50.34   	 137.33		
 64.70   	-111.69   	 50.60   	 -10.17		 50.88   	 106.82		
 68.36   	-107.73   	 50.56   	  -5.09		 51.31   	  91.56		
 72.94   	-102.84   	 50.54   	  10.17		 51.68   	  96.64		
 77.82   	-95.52   	 50.58   	  15.26		 52.06   	 122.07		
 82.70   	-85.14   	 50.64   	  30.52		 52.55   	 157.68		
 86.98   	-74.46   	 50.76   	  50.86		 53.18   	 167.85		
 90.64   	-66.22   	 50.97   	  81.38		 53.86   	 178.03		
 94.30   	-62.87   	 51.29   	 106.82		 54.57   	 172.94		
 97.96   	-62.87   	 51.72   	 132.25		 55.26   	 172.94		
101.62   	-63.78   	 52.25   	 162.77		 55.95   	 178.03		
105.29   	-62.87   	 52.90   	 172.94		 56.66   	 188.20		
109.25   	-59.81   	 53.59   	 193.29		 57.42   	 183.11		
113.83   	-54.63   	 54.36   	 203.46		 58.15   	 183.11		
119.63   	-49.44   	 55.18   	 208.54		 58.88   	 183.11		
126.04   	-44.86   	 56.01   	 213.63		 59.61   	 172.94		
133.36   	-41.20   	 56.87   	 213.63		 60.30   	 167.85		
140.99   	-37.23   	 57.72   	 213.63		 60.98   	 167.85		
149.23   	-32.04   	 58.58   	 213.63		 61.65   	 157.68		
157.47   	-24.72   	 59.43   	 218.72		 62.28   	 157.68		
165.71   	-16.17   	 60.30   	 213.63		 62.91   	 147.51		
173.34   	 -8.24   	 61.16   	 213.63		 63.50   	 137.33		
180.05   	 -3.36   	 62.01   	 213.63		 64.05   	 127.16		
186.77   	 -1.22   	 62.87   	 198.37		 64.56   	 127.16		
193.48   	  0.92   	 63.66   	 193.29		 65.07   	 111.90		
200.50   	  6.41   	 64.44   	 188.20		 65.51   	 106.82		
207.52   	 16.48   	 65.19   	 183.11		 65.94   	  96.64		
213.62   	 29.91   	 65.92   	 188.20		 66.33   	  86.47		
218.81   	 42.72   	 66.67   	 193.29		 66.67   	  76.30		
222.17   	 54.63   	 67.45   	 188.20		 66.98   	  71.21		
221.56   	 66.22   	 68.20   	 183.11		 67.26   	  66.12		
215.76   	 79.65   	 68.93   	 193.29		 67.53   	  55.95		
203.55   	 93.99   	 69.70   	 193.29		 67.75   	  55.95		
185.55   	105.29   	 70.48   	 183.11		 67.98   	  40.69		
162.96   	110.78   	 71.21   	 167.85		 68.14   	  40.69		
138.55   	110.47   	 71.88   	 152.59		 68.30   	  30.52		
114.14   	108.64   	 72.49   	 142.42		 68.42   	  25.43		
 91.25   	108.95   	 73.06   	 127.16		 68.52   	  25.43		
 70.50   	112.30   	 73.57   	 111.90		 68.63   	  10.17		
 53.41   	115.66   	 74.02   	  96.64		 68.67   	  10.17		
 39.37   	116.58   	 74.40   	  91.56		 68.71(S)	   0.00		
 28.08   	114.44   	 74.77   	  86.47		 68.71   	 -15.26		
 18.92   	111.69   	 75.12   	  76.30		 68.65   	 -20.35		
 10.68   	110.78   	 75.42   	  66.12		 68.57   	 -30.52		
  3.05   	111.39   	 75.69   	  71.21		 68.44   	 -45.78		
 -3.05   	112.61   	 75.97   	  55.95		 68.26   	 -55.95		
 -7.63   	111.69   	 76.20   	  40.69		 68.04   	 -81.38		
 -9.77   	108.34   	 76.36   	  30.52		 67.71   	 -96.64		
 -9.77   	103.76   	 76.48   	  10.17		 67.32   	-116.99		
 -8.85   	 99.79   	 76.52   	   5.09		 66.86   	-137.33		
 -8.24   	 97.35   	 76.54(S)	 -10.17		 66.31   	-162.77		
 -8.85   	 96.44   	 76.50   	 -10.17		 65.66   	-183.11		
-10.68   	 96.44   	 76.46   	 -15.26		 64.92   	-213.63		
-12.21   	 96.13   	 76.40   	 -20.35		 64.07   	-249.24		
-12.51   	 94.91   	 76.32   	 -25.43		 63.07   	-284.84		
-11.60   	 92.77   	 76.22   	 -35.61		 61.93   	-315.36		
-10.68   	 89.72   	 76.07   	 -30.52		 60.67   	-350.97		
 -9.77   	 86.67   	 75.95   	 -40.69		 59.27   	-381.48		
 -9.16   	 84.53   	 75.79   	 -50.86		 57.74   	-427.26		
 -8.24   	 83.62   	 75.58   	 -50.86		 56.03   	-452.69		
 -7.32   	 83.31   	 75.38   	 -71.21		 54.22   	-483.21		
 -6.10   	 82.09   	 75.10   	 -91.56		 52.29   	-508.65		
 -5.49   	 79.35   	 74.73   	 -91.56		 50.25   	-528.99		
 -5.49   	 74.77   	 74.36   	 -91.56		 48.14   	-534.08		
 -4.88   	 70.19   	 74.00   	-106.82		 46.00   	-544.25		
 -3.05   	 66.22   	 73.57   	-111.90		 43.82   	-549.34		
  0.00   	 65.31   	 73.12   	-106.82		 41.63   	-539.16		
  3.36   	 67.44   	 72.70   	-111.90		 39.47   	-539.16		
  5.80   	 72.33   	 72.25   	-116.99		 37.31   	-518.82		
  6.71   	 77.51   	 71.78   	-127.16		 35.24   	-513.73		
  6.71   	 81.18   	 71.27   	-127.16		 33.18   	-488.30		
  7.32   	 82.09   	 70.76   	-132.25		 31.23   	-467.95		
  8.85   	 79.96   	 70.23   	-137.33		 29.36   	-447.61		
 10.68   	 75.38   	 69.68   	-122.07		 27.57   	-422.18		
 11.90   	 68.97   	 69.20   	-116.99		 25.88   	-396.74		
 11.60   	 61.65   	 68.73   	-116.99		 24.29   	-376.40		
  9.77   	 54.63   	 68.26   	-101.73		 22.79   	-350.97		
  7.93   	 50.35   	 67.85   	-101.73		 21.38   	-330.62		
  6.71   	 49.74   	 67.45   	-101.73		 20.06   	-305.19		
  6.41   	 51.88   	 67.04   	 -96.64		 18.84   	-284.84		
  6.41   	 54.63   	 66.65   	-111.90		 17.70   	-264.50		
  7.02   	 56.76   	 66.21   	-111.90		 16.64   	-244.15		
  7.32   	 58.90   	 65.76   	-111.90		 15.67   	-213.63		
  8.24   	 61.65   	 65.31   	-106.82		 14.81   	-198.37		
  8.85   	 65.00   	 64.88   	-101.73		 14.02   	-178.03		
  9.16   	 67.44   	 64.48   	 -86.47		 13.31   	-152.59		
  8.85   	 66.83   	 64.13   	 -81.38		 12.70   	-127.16		
  8.54   	 63.17   	 63.80   	 -76.30		 12.19   	-101.73		
  7.93   	 57.68   	 63.50   	 -71.21		 11.78   	 -81.38		
  7.63   	 52.80   	 63.21   	 -66.12		 11.45   	 -66.12		
  7.63   	 50.05   	 62.95   	 -61.04		 11.19   	 -55.95		
  6.71   	 49.13   	 62.71   	 -71.21		 10.97   	 -50.86		
  4.88   	 49.13   	 62.42   	 -66.12		 10.76   	 -55.95		
  2.44   	 49.13   	 62.16   	 -66.12		 10.54   	 -55.95		
  0.31   	 49.13   	 61.89   	 -71.21		 10.32   	 -61.04		
 -1.53   	 50.05   	 61.61   	 -61.04		 10.07   	 -50.86		
 -2.14   	 51.27   	 61.36   	 -55.95		  9.87   	 -45.78		
 -3.05   	 52.49   	 61.14   	 -55.95		  9.68   	 -35.61		
 -3.97   	 53.41   	 60.92   	 -55.95		  9.54   	 -30.52		
 -4.88   	 53.10   	 60.69   	 -45.78		  9.42   	 -15.26		
 -5.19   	 52.80   	 60.51   	 -50.86		  9.36   	 -10.17		
 -4.88   	 51.88   	 60.30   	 -45.78		  9.32   	  -5.09		
 -4.27   	 49.44   	 60.12   	 -40.69		  9.30(D)	  10.17		
 -3.97   	 45.78   	 59.96   	 -40.69		  9.34   	  15.26		
 -4.27   	 42.11   	 59.80   	 -45.78		  9.40   	  20.35		
 -3.97   	 41.20   	 59.61   	 -30.52		  9.48   	  25.43		
 -1.83   	 45.17   	 59.49   	 -30.52		  9.58   	  35.61		
  4.58   	 53.71   	 59.37   	 -30.52		  9.73   	  30.52		
 17.70   	 66.53   	 59.25   	 -30.52		  9.85   	  40.69		
 38.76   	 85.14   	 59.12   	 -30.52		 10.01   	  35.61		
 67.14   	114.14   	 59.00   	 -25.43		 10.15   	  35.61		
 98.88   	157.47   	 58.90   	 -35.61		 10.29   	  35.61		
128.78   	210.57   	 58.76   	 -40.69		 10.44   	  30.52		
151.98   	259.09   	 58.60   	 -35.61		 10.56   	  30.52		
166.02   	283.51   	 58.45   	 -30.52		 10.68   	  25.43		
169.07   	270.39   	 58.33   	 -35.61		 10.78   	  20.35		
159.00   	221.25   	 58.19   	 -25.43		 10.86   	  15.26		
135.80   	152.59   	 58.09   	 -25.43		 10.93   	  10.17		
102.23   	 85.45   	 57.99   	 -25.43		 10.97   	   5.09		
 64.09   	 36.32   	 57.88   	 -30.52		 10.99   	   0.00		
 28.38   	  9.16   	 57.76   	 -20.35		 10.99   	   0.00		
 -1.22   	 -1.22   	 57.68   	 -20.35		 10.99   	   0.00		
-22.28   	 -4.27   	 57.60   	 -30.52		 10.99   	  -5.09		
-36.01   	 -7.32   	 57.48   	 -25.43		 10.97   	  -5.09		
-41.81   	-12.21   	 57.38   	 -20.35		 10.95   	  -5.09		
-41.20   	-18.31   	 57.29   	 -35.61		 10.93   	  -5.09		
-37.54   	-22.58   	 57.15   	 -35.61		 10.91   	  -5.09		
-35.40   	-24.41   	 57.01   	 -30.52		 10.89   	 -10.17		
-36.93   	-23.80   	 56.89   	 -30.52		 10.84   	  -5.09		
-41.20   	-21.06   	 56.76   	 -25.43		 10.82   	   0.00		
-45.47   	-17.09   	 56.66   	 -25.43		 10.82   	  -5.09		
-47.30   	-12.51   	 56.56   	 -30.52		 10.80   	   5.09		
-47.30   	 -8.24   	 56.44   	 -30.52		 10.82(E)	   5.09		
-50.96   	 -7.32   	 56.32   	 -25.43		 10.84   	  10.17		
-66.22   	-15.87   	 56.22   	 -30.52		 10.89   	  15.26		
-93.69   	-38.45   	 56.09   	 -30.52		 10.95   	  20.35		
-113.22   	-63.48   	 55.97   	 -35.61		 11.03   	  30.52		
-82.09   	-41.20   	 55.83   	 -25.43		 11.15   	  30.52		
 29.30   	126.65   	 55.73   	 -25.43		 11.27   	  35.61		
182.50   	533.45   	 55.63   	 -30.52		 11.41   	  45.78		
265.50   	1139.22   	 55.50   	 -35.61		 11.60   	  45.78		
157.17   	1705.02(R)	 55.36   	 -45.78		 11.78   	  55.95		
-632.93   	1459.66   	 55.18   	 -40.69		 12.00   	  61.04		
-1030.58   	502.01   	 55.02   	 -25.43		 12.25   	  55.95		
-1241.76   	-599.67   	 54.91   	 -35.61		 12.47   	  55.95		
-1260.99   	-1395.57   	 54.77   	 -40.69		 12.70   	  55.95		
-1153.26   	-1638.18   	 54.61   	 -40.69		 12.92   	  50.86		
-968.63   	-1383.67   	 54.45   	 -30.52		 13.12   	  50.86		
-719.30   	-884.70   	 54.32   	 -30.52		 13.33   	  50.86		
-416.87   	-401.00   	 54.20   	 -35.61		 13.53   	  45.78		
-124.51   	-88.81   	 54.06   	 -35.61		 13.71   	  40.69		
 62.26   	 15.56   	 53.92   	 -35.61		 13.88   	  40.69		
 96.13   	-31.13   	 53.77   	 -40.69		 14.04   	  40.69		
 25.33   	-128.17   	 53.61   	 -40.69		 14.20   	  40.69		
-52.19   	-188.29   	 53.45   	 -30.52		 14.36   	  45.78		
-70.80   	-180.05   	 53.33   	 -35.61		 14.55   	  45.78		
-34.18   	-130.62   	 53.18   	 -40.69		 14.73   	  50.86		
 10.99   	-91.86   	 53.02   	 -35.61		 14.93   	  45.78		
 29.30   	-92.16   	 52.88   	 -30.52		 15.12   	  55.95		
 19.53   	-117.49   	 52.76   	 -20.35		 15.34   	  66.12		
  3.36   	-137.63   	 52.68   	 -30.52		 15.61   	  91.56		
 -2.75   	-139.47   	 52.55   	 -30.52		 15.97   	 122.07		
  2.14   	-130.31   	 52.43   	 -25.43		 16.46   	 142.42		
 10.38   	-121.77   	 52.33   	 -25.43		 17.03   	 188.20		
 14.95   	-117.49   	 52.23   	 -20.35		 17.78   	 233.98		
 14.34   	-115.66   	 52.15   	 -30.52		 18.72   	 259.41		
 11.29   	-115.36   	 52.02   	 -25.43		 19.76   	 289.93		
  8.54   	-116.88   	 51.92   	 -35.61		 20.92   	 320.45		
  9.46   	-119.02   	 51.78   	 -30.52		 22.20   	 366.22		
 13.12   	-121.46   	 51.66   	 -15.26		 23.66   	 391.66		
 17.40   	-126.34   	 51.60   	 -20.35		 25.23   	 417.09		
 19.84   	-133.36   	 51.52   	 -30.52		 26.90   	 427.26		
 20.75   	-140.38   	 51.39   	 -25.43		 28.61   	 447.61		
 20.14   	-143.74   	 51.29   	 -20.35		 30.40   	 447.61		
 19.53   	-142.21   	 51.21   	 -20.35		 32.19   	 457.78		
 18.92   	-136.72   	 51.13   	 -30.52		 34.02   	 447.61		
 18.62   	-130.00   	 51.01   	 -15.26		 35.81   	 437.43		
 19.23   	-124.82   	 50.95   	 -15.26		 37.56   	 422.18		
 20.45   	-122.38   	 50.88   	 -25.43		 39.25   	 401.83		
 22.89   	-122.07   	 50.78   	 -30.52		 40.85   	 376.40		
 26.25   	-122.68   	 50.66   	 -15.26		 42.36   	 350.97		
 30.82   	-121.77   	 50.60   	 -25.43		 43.76   	 325.53		
 36.32   	-117.80   	 50.50   	 -35.61		 45.07   	 295.01		
 42.42   	-111.69   	 50.36   	 -25.43		 46.25   	 264.50		
 48.52   	-104.68   	 50.25   	 -20.35		 47.30   	 239.06		
 53.71   	-99.18   	 50.17   	 -30.52		 48.26   	 218.72		
 57.37   	-95.21   	 50.05   	 -20.35		 49.14   	 188.20		
 59.81   	-92.47   	 49.97   	 -20.35		 49.89   	 162.77		
 61.34   	-89.42   	 49.89(D)	   0.00		 50.54   	 137.33		
 63.17   	-86.06   	 49.89   	   0.00		 51.09   	 111.90		
 65.92   	-83.01   	 49.89   	   0.00		 51.54   	  86.47		
 69.58   	-79.96   	 49.89   	   5.09		 51.88   	  86.47		
 72.63   	-76.60   	 49.91   	  30.52		 52.23   	 116.99		
 75.38   	-72.33   	 50.03   	  40.69		 52.70   	 157.68		
 77.82   	-66.83   	 50.19   	  45.78		 53.33   	 178.03		
 80.87   	-61.65   	 50.38   	  81.38		 54.04   	 178.03		
 85.75   	-57.98   	 50.70   	 116.99		 54.75   	 183.11		
 92.16   	-55.54   	 51.17   	 127.16		 55.48   	 178.03		
 99.79   	-52.19   	 51.68   	 152.59		 56.20   	 178.03		
107.73   	-46.69   	 52.29   	 193.29		 56.91   	 193.29		
115.05   	-40.28   	 53.06   	 208.54		 57.68   	 188.20		
121.77   	-35.10   	 53.90   	 208.54		 58.43   	 188.20		
127.87   	-32.96   	 54.73   	 218.72		 59.19   	 178.03		
133.67   	-32.35   	 55.61   	 228.89		 59.90   	 178.03		
139.77   	-31.13   	 56.52   	 223.80		 60.61   	 167.85		
146.48   	-26.86   	 57.42   	 218.72		 61.28   	 167.85		
153.81   	-20.14   	 58.29   	 223.80		 61.95   	 157.68		
161.44   	-12.82   	 59.19   	 223.80		 62.58   	 157.68		
169.07   	 -5.49   	 60.08   	 203.46		 63.21   	 142.42		
175.78   	  2.14   	 60.89   	 193.29		 63.78   	 137.33		
182.19   	 11.29   	 61.67   	 198.37		 64.33   	 132.25		
188.60   	 22.28   	 62.46   	 198.37		 64.86   	 122.07		
195.31   	 33.26   	 63.26   	 188.20		 65.35   	 111.90		
202.33   	 43.33   	 64.01   	 193.29		 65.80   	 106.82		
209.96   	 51.88   	 64.78   	 203.46		 66.23   	  96.64		
217.59   	 60.42   	 65.59   	 198.37		 66.61   	  86.47		
224.91   	 71.11   	 66.39   	 193.29		 66.96   	  86.47		
229.19   	 83.92   	 67.16   	 198.37		 67.30   	  71.21		
228.27   	 97.05   	 67.95   	 198.37		 67.59   	  71.21		
220.34   	108.03   	 68.75   	 193.29		 67.87   	  61.04		
205.08   	115.66   	 69.52   	 178.03		 68.12   	  55.95		
183.72   	122.07   	 70.23   	 172.94		 68.34   	  45.78		
158.69   	128.48   	 70.93   	 152.59		 68.52   	  40.69		
132.45   	134.28   	 71.54   	 147.51		 68.69   	  35.61		
106.51   	137.33   	 72.13   	 137.33		 68.83   	  30.52		
 82.70   	137.63   	 72.68   	 127.16		 68.95   	  20.35		
 62.56   	137.63   	 73.18   	 116.99		 69.03   	  15.26		
 46.08   	140.69   	 73.65   	 111.90		 69.09   	  10.17		
 33.26   	147.71   	 74.10   	  96.64		 69.14(S)	   0.00		
 23.50   	155.33   	 74.49   	  86.47		 69.14   	 -10.17		
 15.56   	157.78   	 74.83   	  81.38		 69.09   	 -15.26		
  8.85   	152.28   	 75.16   	  66.12		 69.03   	 -35.61		
  3.05   	140.99   	 75.42   	  55.95		 68.89   	 -40.69		
 -1.83   	130.00   	 75.65   	  45.78		 68.73   	 -61.04		
 -5.19   	125.12   	 75.83   	  40.69		 68.48   	 -76.30		
 -7.32   	126.34   	 75.99   	  30.52		 68.18   	 -96.64		
 -8.85   	130.62   	 76.11   	  15.26		 67.79   	-116.99		
-10.38   	133.06   	 76.17   	  10.17		 67.32   	-137.33		
-12.21   	131.53   	 76.22   	   5.09		 66.77   	-162.77		
-14.34   	127.56   	 76.24(S)	  -5.09		 66.12   	-193.29		
-16.48   	123.90   	 76.22   	 -20.35		 65.35   	-213.63		
-18.01   	122.07   	 76.13   	 -20.35		 64.50   	-254.32		
-18.31   	121.46   	 76.05   	 -25.43		 63.48   	-289.93		
-16.78   	121.77   	 75.95   	 -30.52		 62.32   	-320.45		
-14.34   	121.46   	 75.83   	 -45.78		 61.04   	-350.97		
-11.29   	120.85   	 75.65   	 -45.78		 59.63   	-386.57		
 -9.16   	118.71   	 75.46   	 -50.86		 58.09   	-432.35		
 -8.54   	115.05   	 75.26   	 -66.12		 56.36   	-462.87		
 -8.54   	109.56   	 74.99   	 -71.21		 54.51   	-493.39		
 -8.54   	104.06   	 74.71   	 -71.21		 52.53   	-513.73		
 -7.32   	100.40   	 74.42   	 -76.30		 50.48   	-534.08		
 -5.19   	 99.49   	 74.12   	 -81.38		 48.34   	-544.25		
 -2.75   	100.71   	 73.79   	 -96.64		 46.16   	-549.34		
 -0.92   	102.23   	 73.41   	-111.90		 43.97   	-554.42		
  0.61   	102.84   	 72.96   	-116.99		 41.75   	-549.34		
  1.22   	102.23   	 72.49   	-116.99		 39.55   	-539.16		
  2.14   	101.01   	 72.02   	-127.16		 37.40   	-528.99		
  3.66   	 98.57   	 71.52   	-132.25		 35.28   	-508.65		
  5.49   	 94.60   	 70.99   	-127.16		 33.25   	-493.39		
  7.93   	 90.03   	 70.48   	-127.16		 31.27   	-478.13		
 10.07   	 85.45   	 69.97   	-127.16		 29.36   	-452.69		
 11.29   	 81.79   	 69.46   	-127.16		 27.55   	-427.26		
 12.21   	 79.04   	 68.95   	-111.90		 25.84   	-401.83		
 12.51   	 76.29   	 68.50   	-116.99		 24.23   	-376.40		
 13.12   	 73.85   	 68.04   	-106.82		 22.73   	-356.05		
 13.73   	 72.33   	 67.61   	 -96.64		 21.30   	-335.71		
 14.34   	 72.63   	 67.22   	 -96.64		 19.96   	-305.19		
 14.34   	 74.77   	 66.84   	-101.73		 18.74   	-289.93		
 13.12   	 77.51   	 66.43   	-101.73		 17.58   	-264.50		
 11.29   	 79.35   	 66.02   	-101.73		 16.52   	-239.06		
  8.85   	 79.35   	 65.62   	 -96.64		 15.56   	-213.63		
  7.02   	 78.13   	 65.23   	 -96.64		 14.71   	-193.29		
  5.80   	 75.38   	 64.84   	 -96.64		 13.94   	-172.94		
  5.19   	 71.41   	 64.46   	 -91.56		 13.25   	-147.51		
  5.19   	 67.14   	 64.09   	 -86.47		 12.66   	-122.07		
  5.19   	 63.48   	 63.74   	 -81.38		 12.17   	 -96.64		
  5.19   	 62.26   	 63.42   	 -76.30		 11.78   	 -76.30		
  5.19   	 63.48   	 63.11   	 -71.21		 11.48   	 -55.95		
  5.49   	 66.22   	 62.83   	 -66.12		 11.25   	 -50.86		
  6.10   	 67.75   	 62.56   	 -71.21		 11.05   	 -55.95		
  6.71   	 67.44   	 62.28   	 -66.12		 10.82   	 -50.86		
  8.24   	 66.22   	 62.01   	 -66.12		 10.62   	 -55.95		
 10.07   	 65.61   	 61.75   	 -66.12		 10.40   	 -61.04		
 11.60   	 65.61   	 61.49   	 -61.04		 10.15   	 -50.86		
 11.90   	 64.70   	 61.24   	 -66.12		  9.95   	 -50.86		
 10.38   	 60.42   	 60.98   	 -61.04		  9.75   	 -35.61		
  7.32   	 53.10   	 60.73   	 -45.78		  9.60   	 -30.52		
  3.97   	 43.95   	 60.55   	 -45.78		  9.48   	 -25.43		
  0.31   	 36.01   	 60.37   	 -50.86		  9.38   	 -10.17		
 -2.75   	 31.43   	 60.16   	 -40.69		  9.34   	  -5.09		
 -5.19   	 30.21   	 60.00   	 -25.43		  9.32(D)	   5.09		
 -6.71   	 31.13   	 59.90   	 -30.52		  9.34   	  10.17		
 -7.02   	 33.26   	 59.78   	 -35.61		  9.38   	  25.43		
 -6.71   	 35.10   	 59.63   	 -35.61		  9.48   	  25.43		
 -5.19   	 37.23   	 59.49   	 -25.43		  9.58   	  30.52		
 -2.75   	 39.37   	 59.39   	 -30.52		  9.70   	  40.69		
  1.53   	 41.81   	 59.27   	 -35.61		  9.87   	  40.69		
  8.85   	 45.78   	 59.12   	 -30.52		 10.03   	  40.69		
 22.89   	 52.49   	 59.00   	 -30.52		 10.19   	  40.69		
 44.56   	 67.44   	 58.88   	 -35.61		 10.36   	  35.61		
 73.55   	 97.05   	 58.74   	 -35.61		 10.50   	  35.61		
106.20   	143.43   	 58.60   	 -35.61		 10.64   	  35.61		
136.72   	199.28   	 58.45   	 -35.61		 10.78   	  20.35		
160.52   	246.89   	 58.31   	 -30.52		 10.86   	  20.35		
173.95   	264.89   	 58.19   	 -25.43		 10.95   	  20.35		
174.26   	242.61   	 58.09   	 -30.52		 11.03   	   5.09		
