SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  AO     	  AO'		  RV     	  RV'		
 60.41   	 -76.30		 25.92   	-747.71		
 60.10   	 -61.04		 22.93   	-661.24		
 59.86   	 -35.61		 20.28   	-615.46		
 59.71   	 -20.35		 17.82   	-590.03		
 59.63   	 -20.35		 15.46   	-534.08		
 59.55   	 -15.26		 13.33   	-452.69		
 59.49   	 -15.26		 11.52   	-401.83		
 59.43   	 -10.17		  9.91   	-447.61		
 59.39   	  -5.09		  8.12   	-549.34		
 59.37   	 -10.17		  5.92   	-574.77		
 59.33   	 -20.35		  3.62   	-412.00		
 59.25   	 -45.78		  1.97   	-137.33		
 59.06   	 -50.86		  1.42(D)	  81.38		
 58.86   	 -45.78		  1.75   	 147.51		
 58.68   	 -30.52		  2.34   	 106.82		
 58.56   	 -20.35		  2.77   	  76.30		
 58.47   	 -25.43		  3.07   	 106.82		
 58.37   	 -45.78		  3.50   	 198.37		
 58.19   	 -55.95		  4.29   	 305.19		
 57.97   	 -50.86		  5.51   	 376.40		
 57.76   	 -35.61		  7.02   	 391.66		
 57.62   	 -20.35		  8.59   	 391.66		
 57.54   	 -20.35		 10.15   	 366.22		
 57.46   	 -30.52		 11.62   	 295.01		
 57.33   	 -50.86		 12.80   	 142.42		
 57.13   	 -55.95		 13.37   	 -10.17		
 56.91   	 -50.86		 13.33   	-101.73		
 56.70   	 -35.61		 12.92   	-157.68		
 56.56   	 -25.43		 12.29   	-228.89		
 56.46   	 -25.43		 11.37   	-330.62		
 56.36   	 -35.61		 10.05   	-401.83		
 56.22   	 -50.86		  8.44   	-401.83		
 56.01   	 -50.86		  6.84   	-325.53		
 55.81   	 -40.69		  5.53   	-198.37		
 55.65   	 -40.69		  4.74   	 -76.30		
 55.48   	 -25.43		  4.44   	  35.61		
 55.38   	 -30.52		  4.58   	 137.33		
 55.26   	 -35.61		  5.13   	 188.20		
 55.12   	 -40.69		  5.88   	 198.37		
 54.95   	 -40.69		  6.67   	 172.94		
 54.79   	 -50.86		  7.37   	 162.77		
 54.59   	 -45.78		  8.02   	 178.03		
 54.40   	 -40.69		  8.73   	 223.80		
 54.24   	 -40.69		  9.62   	 249.24		
 54.08   	 -40.69		 10.62   	 239.06		
 53.92   	 -45.78		 11.58   	 193.29		
 53.73   	 -50.86		 12.35   	 157.68		
 53.53   	 -45.78		 12.98   	 116.99		
 53.35   	 -50.86		 13.45   	  76.30		
 53.14   	 -50.86		 13.75   	  20.35		
 52.94   	 -50.86		 13.84   	 -66.12		
 52.74   	 -55.95		 13.57   	-147.51		
 52.51   	 -55.95		 12.98   	-183.11		
 52.29   	-106.82		 12.25   	-310.27		
 51.86   	 -55.95		 11.01   	-116.99		
 51.64   	 -50.86		 10.54   	-106.82		
 51.43   	 -50.86		 10.11   	 -81.38		
 51.23   	 -50.86		  9.79   	 -50.86		
 51.03   	 -55.95		  9.58   	 -45.78		
 50.80   	 -50.86		  9.40   	 -76.30		
 50.60   	 -45.78		  9.09   	 -96.64		
 50.42   	 -40.69		  8.71   	 -61.04		
 50.25   	 -40.69		  8.46   	   0.00		
 50.09   	 -40.69		  8.46   	  35.61		
 49.93   	 -40.69		  8.61   	  35.61		
 49.77   	 -35.61		  8.75   	  45.78		
 49.62   	 -35.61		  8.93   	  55.95		
 49.48   	 -35.61		  9.16   	  76.30		
 49.34   	 -35.61		  9.46   	 101.73		
 49.20   	 -35.61		  9.87   	 111.90		
 49.05   	 -35.61		 10.32   	  91.56		
 48.91   	 -40.69		 10.68   	  76.30		
 48.75   	 -35.61		 10.99   	  76.30		
 48.61   	 -35.61		 11.29   	  71.21		
 48.46   	 -40.69		 11.58   	  45.78		
 48.30   	 -40.69		 11.76   	  15.26		
 48.14   	 -35.61		 11.82   	 -10.17		
 48.00   	 -45.78		 11.78   	 -10.17		
 47.81   	 -81.38		 11.74   	  20.35		
 47.49   	 -45.78		 11.82   	  15.26		
 47.30   	 -45.78		 11.88   	  10.17		
 47.12   	 -50.86		 11.92   	  50.86		
 46.92   	 -45.78		 12.13   	 137.33		
 46.73   	 -40.69		 12.68   	 203.46		
 46.57   	 -35.61		 13.49(E)	 178.03		
 46.43   	 -40.69		 14.20   	  71.21		
 46.27   	 -50.86		 14.49   	  30.52		
 46.06   	 -55.95		 14.61   	 111.90		
 45.84   	 -50.86		 15.06   	 259.41		
 45.64   	 -25.43		 16.09   	 371.31		
 45.53   	 -30.52		 17.58   	 422.18		
 45.41   	 -40.69		 19.27   	 442.52		
 45.25   	 -45.78		 21.04   	 498.47		
 45.07   	 -45.78		 23.03   	 595.11		
 44.88   	 -35.61		 25.41   	 696.84		
 44.74   	  -5.09		 28.20   	 737.54		
 44.72(D)	  15.26		 31.15   	 712.10		
 44.78   	  40.69		 34.00   	 676.50		
 44.94   	  76.30		 36.70   	 620.55		
 45.25   	 127.16		 39.19   	 518.82		
 45.76   	 218.72		 41.26   	 396.74		
 46.63   	 310.27		 42.85   	 249.24		
 47.87   	 381.48		 43.85   	 111.90		
 49.40   	 895.22		 44.29   	 -55.95		
 52.98   	 467.95		 44.07   	-132.25		
 54.85   	 467.95		 43.54   	-178.03		
 56.72   	 452.69		 42.83   	-218.72		
 58.53   	 432.35		 41.95   	-244.15		
 60.26   	 381.48		 40.98   	-218.72		
 61.79   	 320.45		 40.10   	-183.11		
 63.07   	 249.24		 39.37   	-127.16		
 64.07   	 188.20		 38.86   	 -66.12		
 64.82   	 132.25		 38.60   	   5.09		
 65.35   	  86.47		 38.62   	  71.21		
 65.70   	  45.78		 38.90   	 122.07		
 65.88   	   5.09		 39.39   	 152.59		
 65.90   	 -15.26		 40.00   	 178.03		
 65.84   	 -25.43		 40.71   	 208.54		
 65.74   	 -30.52		 41.55   	 239.06		
 65.62   	 -20.35		 42.50   	 239.06		
 65.53   	   5.09		 43.46   	 203.46		
 65.55   	  25.43		 44.27   	 172.94		
 65.66   	  61.04		 44.96   	 167.85		
 65.90   	  81.38		 45.64   	 162.77		
 66.23   	 106.82		 46.29   	 127.16		
 66.65   	 132.25		 46.80   	  96.64		
 67.18   	 157.68		 47.18   	  61.04		
 67.81   	 178.03		 47.43   	  61.04		
 68.52   	 198.37		 47.67   	  55.95		
 69.32   	 213.63		 47.89   	  30.52		
 70.17   	 218.72		 48.02   	  15.26		
 71.05   	 223.80		 48.08   	  20.35		
 71.94   	 218.72		 48.16   	  35.61		
 72.82   	 213.63		 48.30   	  30.52		
 73.67   	 203.46		 48.42   	  30.52		
 74.49   	 193.29		 48.55   	  40.69		
 75.26   	 172.94		 48.71   	  30.52		
 75.95   	 147.51		 48.83   	  25.43		
 76.54   	 122.07		 48.93   	  25.43		
 77.03   	  96.64		 49.03   	  20.35		
 77.42   	  86.47		 49.11   	  10.17		
 77.76   	  76.30		 49.16   	   5.09		
 78.07   	  45.78		 49.18(S)	   0.00		
 78.25   	  20.35		 49.18   	 -15.26		
 78.33(S)	 -10.17		 49.11   	 -35.61		
 78.29   	 -35.61		 48.97   	 -66.12		
 78.15   	 -50.86		 48.71   	 -86.47		
 77.94   	 -66.12		 48.36   	 -86.47		
 77.68   	 -76.30		 48.02   	 -81.38		
 77.38   	-101.73		 47.69   	 -96.64		
 76.97   	-132.25		 47.30   	-127.16		
 76.44   	-152.59		 46.80   	-162.77		
 75.83   	-167.85		 46.14   	-183.11		
 75.16   	-188.20		 45.41   	-198.37		
 74.40   	-198.37		 44.62   	-193.29		
 73.61   	-213.63		 43.85   	-193.29		
 72.76   	-233.98		 43.07   	-203.46		
 71.82   	-269.58		 42.26   	-208.54		
 70.74   	-289.93		 41.42   	-233.98		
 69.58   	-300.10		 40.49   	-254.32		
 68.38   	-295.01		 39.47   	-244.15		
 67.20   	-300.10		 38.49   	-269.58		
 66.00   	-284.84		 37.42   	-345.88		
 64.86   	-249.24		 36.03   	-447.61		
 63.87   	-213.63		 34.24   	-554.42		
 63.01   	-167.85		 32.02   	-651.07		
 62.34   	-132.25		 29.42   	-717.19		
 61.81   	-106.82		 26.55   	-747.71		
 61.38   	 -86.47		 23.56   	-752.79		
 61.04   	 -71.21		 20.55   	-798.57		
 60.75   	 -50.86		 17.35   	-854.52		
 60.55   	 -40.69		 13.94   	-844.35		
 60.39   	 -25.43		 10.56   	-747.71		
 60.28   	 -30.52		  7.57   	-590.03		
 60.16   	 -25.43		  5.21   	-412.00		
 60.06   	 -30.52		  3.56   	-249.24		
 59.94   	 -25.43		  2.56   	-111.90		
 59.84   	 -25.43		  2.12   	  -5.09		
 59.74   	 -20.35		  2.10(D)	  61.04		
 59.65   	 -25.43		  2.34   	 106.82		
 59.55   	 -20.35		  2.77   	 132.25		
 59.47   	 -25.43		  3.30   	 132.25		
 59.37   	 -30.52		  3.83   	 152.59		
 59.25   	 -35.61		  4.44   	 239.06		
 59.10   	 -35.61		  5.39   	 345.88		
 58.96   	 -30.52		  6.78   	 396.74		
 58.84   	 -25.43		  8.36   	 366.22		
 58.74   	 -20.35		  9.83   	 279.75		
 58.66   	 -30.52		 10.95   	 178.03		
 58.53   	 -45.78		 11.66   	  86.47		
 58.35   	 -45.78		 12.00   	   5.09		
 58.17   	 -50.86		 12.02   	 -66.12		
 57.97   	 -50.86		 11.76   	-152.59		
 57.76   	 -40.69		 11.15   	-284.84		
 57.60   	 -40.69		 10.01   	-386.57		
 57.44   	 -45.78		  8.46   	-417.09		
 57.25   	 -50.86		  6.80   	-376.40		
 57.05   	 -55.95		  5.29   	-264.50		
 56.83   	 -55.95		  4.23   	-137.33		
 56.60   	 -55.95		  3.68   	 -55.95		
 56.38   	 -61.04		  3.46   	   0.00		
 56.13   	 -50.86		  3.46   	  50.86		
 55.93   	 -50.86		  3.66   	 106.82		
 55.73   	 -50.86		  4.09   	 142.42		
 55.52   	 -55.95		  4.66   	 142.42		
 55.30   	 -61.04		  5.23   	 122.07		
 55.06   	 -66.12		  5.72   	 127.16		
 54.79   	 -66.12		  6.23   	 157.68		
 54.53   	 -55.95		  6.86   	 183.11		
 54.30   	 -50.86		  7.59   	 198.37		
 54.10   	 -45.78		  8.38   	 188.20		
 53.92   	 -50.86		  9.14   	 167.85		
 53.71   	 -55.95		  9.81   	 132.25		
 53.49   	 -50.86		 10.34   	 106.82		
 53.29   	 -45.78		 10.76   	  76.30		
 53.10   	 -45.78		 11.07   	  35.61		
 52.92   	 -45.78		 11.21   	 -45.78		
 52.74   	 -55.95		 11.03   	-111.90		
 52.51   	-137.33		 10.58   	-335.71		
 51.96   	 -55.95		  9.24   	-157.68		
 51.74   	 -55.95		  8.61   	-147.51		
 51.52   	 -61.04		  8.02   	-157.68		
 51.27   	 -61.04		  7.39   	-162.77		
 51.03   	 -66.12		  6.73   	-152.59		
 50.76   	 -71.21		  6.12   	-111.90		
 50.48   	 -61.04		  5.68   	 -71.21		
 50.23   	 -55.95		  5.39   	 -45.78		
 50.01   	 -66.12		  5.21   	 -35.61		
 49.75   	 -66.12		  5.07   	 -15.26		
 49.48   	 -55.95		  5.01   	  20.35		
 49.26   	 -50.86		  5.09   	  61.04		
 49.05   	 -45.78		  5.33   	  81.38		
 48.87   	 -45.78		  5.66   	  86.47		
 48.69   	 -45.78		  6.00   	  61.04		
 48.50   	 -50.86		  6.25   	  10.17		
 48.30   	 -45.78		  6.29   	 -10.17		
 48.12   	 -40.69		  6.25   	   0.00		
 47.96   	 -40.69		  6.25   	  20.35		
 47.79   	 -40.69		  6.33   	  35.61		
 47.63   	 -45.78		  6.47   	  45.78		
 47.45   	 -45.78		  6.65   	  35.61		
 47.26   	 -45.78		  6.80   	  30.52		
 47.08   	 -40.69		  6.92   	  45.78		
 46.92   	 -81.38		  7.10   	  76.30		
 46.59   	 -50.86		  7.41(E)	  15.26		
 46.39   	 -50.86		  7.47   	  20.35		
 46.18   	 -55.95		  7.55   	  45.78		
 45.96   	 -55.95		  7.73   	  96.64		
 45.74   	 -50.86		  8.12   	 132.25		
 45.53   	 -50.86		  8.65   	 111.90		
 45.33   	 -50.86		  9.09   	  86.47		
 45.13   	 -50.86		  9.44   	 127.16		
 44.92   	 -50.86		  9.95   	 208.54		
 44.72   	 -55.95		 10.78   	 295.01		
 44.50   	 -45.78		 11.96   	 350.97		
 44.31   	 -40.69		 13.37   	 386.57		
 44.15   	 -35.61		 14.91   	 422.18		
 44.01   	 -35.61		 16.60   	 483.21		
 43.87   	 -40.69		 18.54   	 564.60		
 43.70   	 -40.69		 20.79   	 615.46		
 43.54   	 -40.69		 23.26   	 605.29		
 43.38   	 -20.35		 25.68   	 513.73		
 43.30   	 -10.17		 27.73   	 401.83		
 43.26(D)	  10.17		 29.34   	 350.97		
 43.30   	  50.86		 30.74   	 340.79		
 43.50   	 106.82		 32.11   	 300.10		
 43.93   	 178.03		 33.31   	 249.24		
 44.64   	 259.41		 34.30   	 167.85		
 45.68   	 742.62		 34.97   	  76.30		
 48.65   	 442.52		 35.28   	 -10.17		
 50.42   	 467.95		 35.24   	 -45.78		
 52.29   	 462.87		 35.06   	-101.73		
 54.14   	 462.87		 34.65   	-122.07		
 55.99   	 447.61		 34.16   	-106.82		
 57.78   	 406.92		 33.73   	 -71.21		
 59.41   	 345.88		 33.45   	 -45.78		
 60.79   	 279.75		 33.27   	 -50.86		
 61.91   	 213.63		 33.06   	 -50.86		
 62.77   	 172.94		 32.86   	  -5.09		
 63.46   	 116.99		 32.84   	  66.12		
 63.93   	  76.30		 33.10   	 111.90		
 64.23   	  20.35		 33.55   	 116.99		
 64.31   	 -15.26		 34.02   	  96.64		
 64.25   	 -40.69		 34.40   	 101.73		
 64.09   	 -40.69		 34.81   	 132.25		
 63.93   	 -35.61		 35.34   	 147.51		
 63.78   	 -25.43		 35.93   	 132.25		
 63.68   	 -20.35		 36.46   	 106.82		
 63.60   	   0.00		 36.89   	  96.64		
 63.60   	  15.26		 37.27   	 101.73		
 63.66   	  45.78		 37.68   	 101.73		
 63.85   	  76.30		 38.09   	 106.82		
 64.15   	 101.73		 38.51   	 111.90		
 64.56   	 127.16		 38.96   	 106.82		
 65.07   	 142.42		 39.39   	  91.56		
 65.64   	 157.68		 39.76   	  71.21		
 66.27   	 167.85		 40.04   	  55.95		
 66.94   	 172.94		 40.26   	  30.52		
 67.63   	 178.03		 40.39   	  25.43		
 68.34   	 172.94		 40.49   	  25.43		
 69.03   	 172.94		 40.59   	  15.26		
 69.73   	 162.77		 40.65(S)	   0.00		
 70.38   	 142.42		 40.65   	 -15.26		
 70.95   	 122.07		 40.59   	  -5.09		
 71.43   	 106.82		 40.57   	 -10.17		
 71.86   	  86.47		 40.53   	 -10.17		
 72.21   	  61.04		 40.49   	 -25.43		
 72.45   	  45.78		 40.39   	 -35.61		
 72.63   	  25.43		 40.24   	 -35.61		
 72.74   	  10.17		 40.10   	 -40.69		
 72.78(S)	 -15.26		 39.94   	 -45.78		
 72.72   	 -30.52		 39.76   	 -61.04		
 72.59   	 -55.95		 39.51   	 -71.21		
 72.37   	 -66.12		 39.23   	 -86.47		
 72.11   	 -71.21		 38.88   	-106.82		
 71.82   	 -91.56		 38.45   	-111.90		
 71.45   	-106.82		 38.01   	-132.25		
 71.03   	-127.16		 37.48   	-157.68		
 70.52   	-147.51		 36.85   	-203.46		
 69.93   	-167.85		 36.03   	-249.24		
 69.26   	-172.94		 35.04   	-279.75		
 68.57   	-198.37		 33.92   	-279.75		
 67.77   	-228.89		 32.80   	-259.41		
 66.86   	-254.32		 31.76   	-254.32		
 65.84   	-284.84		 30.74   	-279.75		
 64.70   	-300.10		 29.62   	-305.19		
 63.50   	-295.01		 28.40   	-330.62		
 62.32   	-269.58		 27.08   	-396.74		
 61.24   	-233.98		 25.49   	-488.30		
 60.30   	-193.29		 23.54   	-600.20		
 59.53   	-162.77		 21.14   	-712.10		
 58.88   	-137.33		 18.29   	-773.14		
 58.33   	-122.07		 15.20   	-752.79		
 57.84   	-101.73		 12.19   	-681.58		
 57.44   	 -66.12		  9.46   	-615.46		
 57.17   	 -40.69		  7.00   	-590.03		
 57.01   	 -30.52		  4.64   	-554.42		
 56.89   	 -25.43		  2.42   	-483.21		
 56.79   	 -30.52		  0.49   	-366.22		
 56.66   	 -30.52		 -0.98   	-249.24		
 56.54   	 -20.35		 -1.97   	-152.59		
 56.46   	  -5.09		 -2.58   	 -91.56		
 56.44   	   5.09		 -2.95   	 -66.12		
 56.46   	  -5.09		 -3.21   	 -25.43		
 56.44   	  -5.09		 -3.32(D)	  61.04		
 56.42   	 -15.26		 -3.07   	 178.03		
 56.36   	  -5.09		 -2.36   	 249.24		
 56.34   	   0.00		 -1.36   	 269.58		
 56.34   	   5.09		 -0.28   	 279.75		
 56.36   	   0.00		  0.83   	 330.62		
 56.36   	 -10.17		  2.16   	 432.35		
 56.32   	  -5.09		  3.89   	 493.39		
 56.30   	  -5.09		  5.86   	 432.35		
 56.28   	 -10.17		  7.59   	 300.10		
 56.24   	 -15.26		  8.79   	 198.37		
 56.17   	 -10.17		  9.58   	 218.72		
 56.13   	  -5.09		 10.46   	 300.10		
 56.11   	  -5.09		 11.66   	 300.10		
 56.09   	  -5.09		 12.86   	  91.56		
 56.07   	 -10.17		 13.22   	-274.67		
 56.03   	  -5.09		 12.13   	-610.37		
 56.01   	 -20.35		  9.68   	-717.19		
 55.93   	 -40.69		  6.82   	-554.42		
 55.77   	 -40.69		  4.60   	-300.10		
 55.61   	 -40.69		  3.40   	-183.11		
 55.44   	 -35.61		  2.67   	-228.89		
 55.30   	 -35.61		  1.75   	-218.72		
 55.16   	 -30.52		  0.87   	   0.00		
 55.04   	 -35.61		  0.87   	 361.14		
 54.89   	 -40.69		  2.32   	 645.98		
 54.73   	 -35.61		  4.90   	 732.45		
 54.59   	 -35.61		  7.83   	 630.72		
 54.45   	 -30.52		 10.36   	 478.13		
 54.32   	 -35.61		 12.27   	 371.31		
 54.18   	 -45.78		 13.75   	 289.93		
 54.00   	 -50.86		 14.91   	 193.29		
 53.79   	 -50.86		 15.69   	  76.30		
 53.59   	 -40.69		 15.99   	 -25.43		
 53.43   	 -40.69		 15.89   	 -91.56		
 53.27   	 -35.61		 15.52   	-132.25		
 53.12   	 -40.69		 14.99   	-167.85		
 52.96   	 -76.30		 14.32   	-462.87		
 52.65   	 -35.61		 12.47   	-279.75		
 52.51   	 -35.61		 11.35   	-269.58		
 52.37   	 -30.52		 10.27   	-233.98		
 52.25   	 -30.52		  9.34   	-193.29		
 52.13   	 -45.78		  8.57   	-137.33		
 51.94   	 -50.86		  8.02   	 -86.47		
 51.74   	 -35.61		  7.67   	 -25.43		
 51.60   	 -35.61		  7.57   	  55.95		
 51.45   	 -35.61		  7.79   	 111.90		
 51.31   	 -35.61		  8.24   	 147.51		
 51.17   	 -40.69		  8.83   	 152.59		
 51.01   	 -50.86		  9.44   	 142.42		
 50.80   	 -45.78		 10.01   	 142.42		
 50.62   	 -35.61		 10.58   	 127.16		
 50.48   	 -35.61		 11.09   	 111.90		
 50.34   	 -35.61		 11.54   	  86.47		
 50.19   	 -45.78		 11.88   	  50.86		
 50.01   	 -45.78		 12.09   	  20.35		
 49.83   	 -40.69		 12.17   	  25.43		
 49.66   	 -25.43		 12.27   	  20.35		
 49.56   	 -25.43		 12.35   	   5.09		
 49.46   	 -40.69		 12.37   	 -25.43		
 49.30   	 -40.69		 12.27   	 -40.69		
 49.14   	 -45.78		 12.11   	 -35.61		
 48.95   	 -76.30		 11.96   	  15.26		
 48.65   	 -30.52		 12.02   	  20.35		
 48.52   	 -35.61		 12.11   	  35.61		
 48.38   	 -45.78		 12.25   	  91.56		
 48.20   	 -50.86		 12.61   	 162.77		
 48.00   	 -45.78		 13.27   	 223.80		
 47.81   	 -40.69		 14.16(E)	 233.98		
 47.65   	 -40.69		 15.10   	 233.98		
 47.49   	 -40.69		 16.03   	 264.50		
 47.32   	 -50.86		 17.09   	 335.71		
 47.12   	 -50.86		 18.43   	 412.00		
 46.92   	 -50.86		 20.08   	 452.69		
 46.71   	 -40.69		 21.89   	 488.30		
 46.55   	 -45.78		 23.85   	 503.56		
 46.37   	 -45.78		 25.86   	 549.34		
 46.18   	 -45.78		 28.06   	 600.20		
 46.00   	 -45.78		 30.46   	 625.63		
 45.82   	 -30.52		 32.96   	 610.37		
 45.70   	 -15.26		 35.40   	 564.60		
 45.64(D)	   0.00		 37.66   	 498.47		
 45.64   	  40.69		 39.65   	 427.26		
 45.80   	  91.56		 41.36   	 335.71		
 46.16   	 157.68		 42.71   	 223.80		
 46.80   	 228.89		 43.60   	 106.82		
 47.71   	 305.19		 44.03   	  25.43		
 48.93   	 788.40		 44.13   	-101.73		
 52.09   	 447.61		 43.72   	-101.73		
 53.88   	 452.69		 43.32   	-122.07		
 55.69   	 442.52		 42.83   	-132.25		
 57.46   	 417.09		 42.30   	-132.25		
 59.12   	 386.57		 41.77   	-122.07		
 60.67   	 340.79		 41.28   	 -91.56		
 62.03   	 289.93		 40.92   	 -45.78		
 63.19   	 233.98		 40.73   	  -5.09		
 64.13   	 178.03		 40.71   	  35.61		
 64.84   	 111.90		 40.85   	  81.38		
 65.29   	  71.21		 41.18   	 137.33		
 65.57   	  30.52		 41.73   	 172.94		
 65.70   	   5.09		 42.42   	 203.46		
 65.72   	  -5.09		 43.23   	 228.89		
 65.70   	 -10.17		 44.15   	 233.98		
 65.66   	 -15.26		 45.09   	 203.46		
 65.59   	  -5.09		 45.90   	 172.94		
 65.57   	  15.26		 46.59   	 167.85		
 65.64   	  35.61		 47.26   	 137.33		
 65.78   	  66.12		 47.81   	  96.64		
 66.04   	  91.56		 48.20   	  91.56		
 66.41   	 116.99		 48.57   	  86.47		
 66.88   	 132.25		 48.91   	  66.12		
 67.41   	 147.51		 49.18   	  50.86		
 68.00   	 162.77		 49.38   	  40.69		
 68.65   	 172.94		 49.54   	  40.69		
 69.34   	 183.11		 49.70   	  45.78		
 70.07   	 208.54		 49.89   	  55.95		
 70.91   	 208.54		 50.11   	  50.86		
 71.74   	 198.37		 50.32   	  40.69		
 72.53   	 183.11		 50.48   	  40.69		
 73.27   	 162.77		 50.64   	  45.78		
 73.92   	 157.68		 50.82   	  40.69		
 74.55   	 147.51		 50.99   	  30.52		
 75.14   	 137.33		 51.11   	  25.43		
 75.69   	 106.82		 51.21   	  25.43		
 76.11   	  86.47		 51.31   	  25.43		
 76.46   	  55.95		 51.41   	  40.69		
 76.68   	  30.52		 51.58   	  35.61		
 76.81   	  15.26		 51.72   	  20.35		
 76.87   	   5.09		 51.80(S)	 -15.26		
 76.89(S)	 -10.17		 51.74   	 -35.61		
 76.85   	 -30.52		 51.60   	 -66.12		
 76.72   	 -66.12		 51.33   	 -81.38		
 76.46   	 -86.47		 51.01   	-106.82		
 76.11   	 -96.64		 50.58   	-127.16		
 75.73   	-106.82		 50.07   	-157.68		
 75.30   	-127.16		 49.44   	-178.03		
 74.79   	-142.42		 48.73   	-193.29		
 74.22   	-167.85		 47.96   	-203.46		
 73.55   	-193.29		 47.14   	-203.46		
 72.78   	-213.63		 46.33   	-193.29		
 71.92   	-223.80		 45.55   	-188.20		
 71.03   	-254.32		 44.80   	-172.94		
 70.01   	-274.67		 44.11   	-162.77		
 68.91   	-295.01		 43.46   	-167.85		
 67.73   	-305.19		 42.79   	-183.11		
 66.51   	-289.93		 42.05   	-218.72		
 65.35   	-269.58		 41.18   	-274.67		
 64.27   	-239.06		 40.08   	-325.53		
 63.32   	-193.29		 38.78   	-386.57		
 62.54   	-167.85		 37.23   	-473.04		
 61.87   	-142.42		 35.34   	-605.29		
 61.30   	-111.90		 32.92   	-773.14		
 60.85   	 -86.47		 29.83   	-854.52		
 60.51   	 -71.21		 26.41   	-783.31		
 60.22   	 -45.78		 23.28   	-676.50		
 60.04   	 -25.43		 20.57   	-615.46		
 59.94   	 -30.52		 18.11   	-595.11		
 59.82   	 -25.43		 15.73   	-559.51		
 59.71   	 -20.35		 13.49   	-467.95		
 59.63   	 -15.26		 11.62   	-391.66		
 59.57   	  -5.09		 10.05   	-391.66		
 59.55   	   0.00		  8.48   	-488.30		
 59.55   	 -10.17		  6.53   	-559.51		
 59.51   	 -30.52		  4.29   	-467.95		
 59.39   	 -50.86		  2.42   	-223.80		
 59.19   	 -55.95		  1.53(D)	  25.43		
 58.96   	 -45.78		  1.63   	 147.51		
 58.78   	 -25.43		  2.22   	 132.25		
 58.68   	 -15.26		  2.75   	  86.47		
 58.62   	 -35.61		  3.09   	 101.73		
 58.47   	 -55.95		  3.50   	 188.20		
 58.25   	 -61.04		  4.25   	 320.45		
 58.01   	 -45.78		  5.53   	 422.18		
 57.82   	 -35.61		  7.22   	 452.69		
 57.68   	 -20.35		  9.03   	 422.18		
 57.60   	 -20.35		 10.72   	 340.79		
 57.52   	 -30.52		 12.09   	 218.72		
 57.40   	 -55.95		 12.96   	  81.38		
 57.17   	 -55.95		 13.29   	 -35.61		
 56.95   	 -40.69		 13.14   	-101.73		
 56.79   	 -25.43		 12.74   	-147.51		
 56.68   	 -25.43		 12.15   	-178.03		
 56.58   	 -30.52		 11.43   	-233.98		
 56.46   	 -40.69		 10.50   	-325.53		
 56.30   	 -50.86		  9.20   	-401.83		
 56.09   	 -45.78		  7.59   	-381.48		
 55.91   	 -35.61		  6.06   	-274.67		
 55.77   	 -30.52		  4.96   	-111.90		
 55.65   	 -35.61		  4.52   	  25.43		
 55.50   	 -40.69		  4.62   	 116.99		
 55.34   	 -40.69		  5.09   	 152.59		
 55.18   	 -40.69		  5.70   	 162.77		
 55.02   	 -35.61		  6.35   	 167.85		
 54.87   	 -40.69		  7.02   	 193.29		
 54.71   	 -50.86		  7.79   	 203.46		
 54.51   	 -61.04		  8.61   	 203.46		
 54.26   	 -55.95		  9.42   	 208.54		
 54.04   	 -40.69		 10.25   	 208.54		
 53.88   	 -35.61		 11.09   	 193.29		
 53.73   	 -40.69		 11.86   	 162.77		
 53.57   	 -40.69		 12.51   	 122.07		
 53.41   	 -61.04		 13.00   	  71.21		
 53.16   	 -61.04		 13.29   	  30.52		
 52.92   	 -45.78		 13.41   	  -5.09		
 52.74   	 -45.78		 13.39   	 -45.78		
 52.55   	 -45.78		 13.20   	 -91.56		
 52.37   	-116.99		 12.84   	-325.53		
 51.90   	 -61.04		 11.54   	-188.20		
 51.66   	 -50.86		 10.78   	-162.77		
 51.45   	 -40.69		 10.13   	-116.99		
 51.29   	 -50.86		  9.66   	 -91.56		
 51.09   	 -55.95		  9.30   	 -96.64		
 50.86   	 -50.86		  8.91   	-106.82		
 50.66   	 -45.78		  8.48   	 -76.30		
 50.48   	 -40.69		  8.18   	 -25.43		
 50.32   	 -35.61		  8.08   	  10.17		
 50.17   	 -30.52		  8.12   	  30.52		
 50.05   	 -40.69		  8.24   	  40.69		
 49.89   	 -45.78		  8.40   	  61.04		
 49.70   	 -40.69		  8.65   	  91.56		
 49.54   	 -25.43		  9.01   	 127.16		
 49.44   	 -35.61		  9.52   	 132.25		
 49.30   	 -40.69		 10.05   	 106.82		
 49.14   	 -40.69		 10.48   	  81.38		
 48.97   	 -40.69		 10.80   	  76.30		
 48.81   	 -40.69		 11.11   	  66.12		
 48.65   	 -30.52		 11.37   	  45.78		
 48.52   	 -40.69		 11.56   	  30.52		
 48.36   	 -45.78		 11.68   	   5.09		
 48.18   	 -50.86		 11.70   	 -10.17		
 47.98   	 -45.78		 11.66   	 -10.17		
 47.79   	 -76.30		 11.62   	 -15.26		
 47.49   	 -45.78		 11.56   	 -20.35		
 47.30   	 -45.78		 11.48   	   5.09		
 47.12   	 -50.86		 11.50   	  71.21		
 46.92   	 -45.78		 11.78   	 157.68		
 46.73   	 -35.61		 12.41(E)	 198.37		
