SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  AO     	  AO'		
 41.81   	 63.48   	 44.35   	-676.50		 71.23   	-193.29		
 54.32   	 72.63   	 41.65   	-595.11		 70.46   	-218.72		
 67.14   	 86.36   	 39.27   	-569.68		 69.58   	-239.06		
 79.04   	105.59   	 36.99   	-590.03		 68.63   	-264.50		
 90.33   	129.70   	 34.63   	-630.72		 67.57   	-254.32		
101.32   	155.33   	 32.11   	-600.20		 66.55   	-264.50		
113.83   	177.31   	 29.70   	-523.90		 65.49   	-279.75		
128.78   	191.04   	 27.61   	-488.30		 64.37   	-274.67		
147.40   	195.62   	 25.66   	-488.30		 63.28   	-264.50		
167.85   	191.96   	 23.70   	-508.65		 62.22   	-244.15		
184.63   	181.88   	 21.67   	-488.30		 61.24   	-233.98		
192.87   	167.54   	 19.72   	-473.04		 60.30   	-208.54		
189.51   	151.37   	 17.82   	-417.09		 59.47   	-183.11		
175.78   	134.89   	 16.15   	-335.71		 58.74   	-152.59		
156.56   	118.41   	 14.81   	-315.36		 58.13   	-122.07		
136.41   	101.01   	 13.55   	-289.93		 57.64   	 -96.64		
118.10   	 83.92   	 12.39   	-233.98		 57.25   	 -76.30		
100.10   	 66.83   	 11.45   	-193.29		 56.95   	 -61.04		
 78.13   	 50.05   	 10.68   	-162.77		 56.70   	 -40.69		
 50.35   	 33.57   	 10.03   	-127.16		 56.54   	 -30.52		
 18.01   	 15.87   	  9.52   	 -86.47		 56.42   	 -30.52		
-12.51   	 -3.05   	  9.18   	 -91.56		 56.30   	 -25.43		
-34.18   	-21.06   	  8.81   	 -81.38		 56.20   	 -25.43		
-44.56   	-35.40   	  8.48   	 -55.95		 56.09   	 -25.43		
-45.78   	-43.95   	  8.26(D)	   5.09		 55.99   	 -30.52		
-44.25   	-46.39   	  8.28   	  40.69		 55.87   	 -35.61		
-45.17   	-44.86   	  8.44   	  -5.09		 55.73   	 -45.78		
-49.74   	-43.03   	  8.42   	 -25.43		 55.54   	 -45.78		
-55.54   	-43.03   	  8.32   	  15.26		 55.36   	 -61.04		
-59.81   	-45.17   	  8.38   	  45.78		 55.12   	 -55.95		
-60.73   	-48.83   	  8.57   	  40.69		 54.89   	 -55.95		
-60.12   	-52.80   	  8.73   	  61.04		 54.67   	 -61.04		
-59.51   	-57.37   	  8.97   	  71.21		 54.43   	 -71.21		
-59.51   	-62.56   	  9.26   	  66.12		 54.14   	 -76.30		
-60.12   	-68.36   	  9.52   	  30.52		 53.83   	 -76.30		
-61.04   	-74.16   	  9.64   	  40.69		 53.53   	 -71.21		
-62.26   	-79.65   	  9.81   	  61.04		 53.24   	 -61.04		
-63.78   	-83.62   	 10.05   	  50.86		 53.00   	 -61.04		
-67.44   	-84.23   	 10.25   	  81.38		 52.76   	 -66.12		
-74.77   	-77.21   	 10.58   	  71.21		 52.49   	 -66.12		
-86.98   	-61.04   	 10.86   	  20.35		 52.23   	 -55.95		
-101.93   	-37.54   	 10.95   	  10.17		 52.00   	 -45.78		
-113.53   	-15.56   	 10.99   	  35.61		 51.82   	 -45.78		
-111.08   	  0.31   	 11.13   	  55.95		 51.64   	 -40.69		
-83.01   	 12.82   	 11.35   	  66.12		 51.47   	 -40.69		
-36.01   	 17.09   	 11.62   	  50.86		 51.31   	 -25.43		
-14.65   	-14.65   	 11.82   	  -5.09		 51.21   	 -30.52		
-99.49   	-123.29   	 11.80   	  -5.09		 51.09   	 -30.52		
-355.22   	-336.61   	 11.78   	   5.09		 50.97   	 -25.43		
-773.93   	-637.82   	 11.80   	  10.17		 50.86   	 -25.43		
-1255.80   	-956.73   	 11.84   	  35.61		 50.76   	 -30.52		
-1650.39   	-1217.65   	 11.98   	  30.52		 50.64   	 -30.52		
-1845.40   	-1384.28   	 12.11   	 -10.17		 50.52   	 -25.43		
-1829.83   	-1463.62   	 12.07   	 -35.61		 50.42   	 -30.52		
-1672.67   	-1478.27(R)	 11.92   	 -35.61		 50.29   	 -30.52		
-1460.27   	-1438.90   	 11.78(E)	 -10.17		 50.17   	 -35.61		
-1241.15   	-1342.47   	 11.74   	  20.35		 50.03   	 -35.61		
-1026.00   	-1195.68   	 11.82   	  20.35		 49.89   	 -35.61		
-811.46   	-1026.31   	 11.90   	 -10.17		 49.75   	 -40.69		
-599.37   	-856.32   	 11.86   	  -5.09		 49.58   	 -40.69		
-392.46   	-682.37   	 11.84   	  20.35		 49.42   	 -40.69		
-193.48   	-489.50   	 11.92   	  20.35		 49.26   	 -40.69		
-11.90   	-278.32   	 12.00   	  30.52		 49.09   	 -40.69		
132.14   	-82.70   	 12.13   	  66.12		 48.93   	 -35.61		
214.54   	 47.00   	 12.39   	 142.42		 48.79   	 -71.21		
203.25   	 59.81   	 12.96   	  96.64		 48.50   	 -40.69		
175.78   	 18.01   	 13.35   	 106.82		 48.34   	 -30.52		
174.26   	  1.83   	 13.77   	 106.82		 48.22   	 -25.43		
196.84   	 17.70   	 14.20   	 116.99		 48.12   	 -25.43		
225.22   	 46.08   	 14.67   	 152.59		 48.02   	 -30.52		
242.61   	 65.31   	 15.28   	 233.98		 47.89   	 -25.43		
246.58   	 67.75   	 16.22   	 279.75		 47.79   	 -25.43		
245.67   	 62.56   	 17.33   	 279.75		 47.69   	 -20.35		
248.11   	 61.95   	 18.45   	 249.24		 47.61   	 -25.43		
256.96   	 70.19   	 19.45   	 269.58		 47.51   	 -25.43		
268.55   	 83.62   	 20.53   	 361.14		 47.41   	 -20.35		
278.93   	 96.13   	 21.97   	 462.87		 47.32   	 -25.43		
286.56   	104.98   	 23.82   	 498.47		 47.22   	 -30.52		
293.27   	111.39   	 25.82   	 498.47		 47.10   	 -20.35		
299.68   	117.49   	 27.81   	 493.39		 47.02   	 -25.43		
307.01   	126.34   	 29.79   	 518.82		 46.92   	 -25.43		
314.64   	137.94   	 31.86   	 595.11		 46.82   	 -25.43		
322.27   	150.15   	 34.24   	 625.63		 46.71   	 -25.43		
329.59   	161.44   	 36.74   	 584.94		 46.61   	 -30.52		
336.61   	173.34   	 39.08   	 569.68		 46.49   	 -25.43		
342.71   	186.46   	 41.36   	 528.99		 46.39   	 -30.52		
347.90   	202.64   	 43.48   	 528.99		 46.27   	 -30.52		
352.78   	219.73   	 45.59   	 595.11		 46.14   	 -30.52		
356.75   	234.99   	 47.98   	 630.72		 46.02   	 -35.61		
361.02   	246.89   	 50.50   	 991.86		 45.88   	 -66.12		
369.26   	266.11   	 54.47   	 391.66		 45.62   	 -30.52		
373.23   	278.32   	 56.03   	 381.48		 45.49   	 -25.43		
376.89   	293.88   	 57.56   	 356.05		 45.39   	 -30.52		
380.55   	310.97   	 58.98   	 315.36		 45.27   	 -20.35		
383.30   	326.23   	 60.24   	 279.75		 45.19   	 -15.26		
385.74   	337.52   	 61.36   	 249.24		 45.13   	  -5.09		
387.27   	345.46   	 62.36   	 239.06		 45.11(D)	  10.17		
388.79   	353.09   	 63.32   	 208.54		 45.15   	  35.61		
391.24   	362.85   	 64.15   	 127.16		 45.29   	  76.30		
395.20   	375.37   	 64.66   	 111.90		 45.59   	 137.33		
400.09   	388.49   	 65.11   	 167.85		 46.14   	 218.72		
404.97   	401.00   	 65.78   	 116.99		 47.02   	 310.27		
408.33   	413.51   	 66.25   	  61.04		 48.26   	 396.74		
409.55   	427.86   	 66.49   	  71.21		 49.85   	 457.78		
408.63   	444.03   	 66.77   	  86.47		 51.68   	 478.13		
404.97   	459.90   	 67.12   	 111.90		 53.59   	 483.21		
399.17   	470.89   	 67.57   	 116.99		 55.52   	 478.13		
390.63   	474.24   	 68.04   	  61.04		 57.44   	 457.78		
378.11   	469.67   	 68.28   	  50.86		 59.27   	 406.92		
360.72   	458.68   	 68.48   	  96.64		 60.89   	 350.97		
337.52   	443.73   	 68.87   	 137.33		 62.30   	 295.01		
308.84   	425.42   	 69.42   	 116.99		 63.48   	 254.32		
275.57   	402.83   	 69.89   	  91.56		 64.50   	 203.46		
239.87   	375.98   	 70.25   	  96.64		 65.31   	 157.68		
202.94   	344.54   	 70.64   	 239.06		 65.94   	 178.03		
133.97   	276.79   	 71.60   	 127.16		 66.65   	  50.86		
104.37   	243.53   	 72.11   	 116.99		 66.86   	  40.69		
 78.13   	210.57   	 72.57   	 101.73		 67.02   	  25.43		
 55.54   	177.31   	 72.98   	  81.38		 67.12   	  15.26		
 35.71   	143.74   	 73.31   	  61.04		 67.18   	  10.17		
 19.23   	111.08   	 73.55   	  30.52		 67.22   	  15.26		
  5.49   	 82.40   	 73.67   	  20.35		 67.28   	  40.69		
 -5.19   	 58.59   	 73.75(S)	   0.00		 67.45   	  55.95		
-12.82   	 39.67   	 73.75   	 -61.04		 67.67   	  66.12		
-18.92   	 25.02   	 73.51   	-101.73		 67.93   	  76.30		
-23.80   	 13.12   	 73.10   	-122.07		 68.24   	  91.56		
-28.08   	  3.36   	 72.61   	-157.68		 68.61   	 111.90		
-31.74   	 -4.88   	 71.98   	-208.54		 69.05   	 116.99		
-34.48   	-12.82   	 71.15   	-259.41		 69.52   	 122.07		
-35.40   	-19.84   	 70.11   	-295.01		 70.01   	 116.99		
-34.18   	-26.25   	 68.93   	-345.88		 70.48   	 122.07		
-32.04   	-30.52   	 67.55   	-391.66		 70.97   	 122.07		
-29.60   	-32.04   	 65.98   	-442.52		 71.45   	 106.82		
-27.16   	-31.13   	 64.21   	-518.82		 71.88   	  86.47		
-24.41   	-28.99   	 62.14   	-544.25		 72.23   	  71.21		
-21.06   	-26.25   	 59.96   	-549.34		 72.51   	  45.78		
-17.09   	-24.41   	 57.76   	-549.34		 72.70   	  10.17		
-12.21   	-23.80   	 55.56   	-574.77		 72.74(S)	 -15.26		
 -7.63   	-24.11   	 53.27   	-615.46		 72.68   	 -45.78		
 -3.36   	-23.80   	 50.80   	-630.72		 72.49   	 -81.38		
  1.83   	-20.45   	 48.28   	-620.55		 72.17   	-116.99		
  8.24   	-12.51   	 45.80   	-584.94		 71.70   	-142.42		
 15.87   	 -0.31   	 43.46   	-579.86		 71.13   	-178.03		
 25.02   	 13.73   	 41.14   	-620.55		 70.42   	-198.37		
 36.01   	 28.38   	 38.66   	-640.89		 69.62   	-228.89		
 49.13   	 44.25   	 36.09   	-595.11		 68.71   	-239.06		
 63.78   	 62.26   	 33.71   	-528.99		 67.75   	-259.41		
 78.74   	 84.23   	 31.60   	-513.73		 66.71   	-269.58		
 93.08   	107.42   	 29.54   	-544.25		 65.64   	-269.58		
107.42   	126.95   	 27.37   	-539.16		 64.56   	-269.58		
123.29   	138.85   	 25.21   	-483.21		 63.48   	-274.67		
142.21   	141.30   	 23.28   	-457.78		 62.38   	-259.41		
161.44   	134.58   	 21.44   	-462.87		 61.34   	-249.24		
175.78   	120.85   	 19.59   	-417.09		 60.35   	-223.80		
179.75   	103.15   	 17.92   	-371.31		 59.45   	-198.37		
171.20   	 84.84   	 16.44   	-391.66		 58.66   	-172.94		
153.50   	 67.44   	 14.87   	-376.40		 57.97   	-147.51		
132.14   	 51.27   	 13.37   	-289.93		 57.38   	-122.07		
112.00   	 35.71   	 12.21   	-223.80		 56.89   	 -91.56		
 93.69   	 20.14   	 11.31   	-203.46		 56.52   	 -76.30		
 74.16   	  3.66   	 10.50   	-178.03		 56.22   	 -50.86		
 49.44   	-12.82   	  9.79   	-157.68		 56.01   	 -40.69		
 19.23   	-29.30   	  9.16   	-137.33		 55.85   	 -35.61		
-12.21   	-46.08   	  8.61   	 -76.30		 55.71   	 -25.43		
-38.45   	-61.95   	  8.30   	 -40.69		 55.61   	 -20.35		
-54.02   	-74.16   	  8.14   	 -35.61		 55.52   	 -20.35		
-58.90   	-80.26   	  8.00   	 -35.61		 55.44   	 -25.43		
-57.68   	-80.57   	  7.85   	 -25.43		 55.34   	 -30.52		
-55.54   	-77.21   	  7.75(D)	  10.17		 55.22   	 -40.69		
-56.76   	-75.07   	  7.79   	  40.69		 55.06   	 -45.78		
-60.42   	-77.21   	  7.96   	  25.43		 54.87   	 -45.78		
-64.70   	-83.31   	  8.06   	   0.00		 54.69   	 -50.86		
-67.44   	-90.64   	  8.06   	  50.86		 54.49   	 -61.04		
-68.97   	-96.74   	  8.26   	  81.38		 54.24   	 -76.30		
-70.50   	-100.10   	  8.59   	  30.52		 53.94   	 -71.21		
-73.24   	-100.71   	  8.71   	  20.35		 53.65   	 -71.21		
-77.21   	-99.79   	  8.79   	  71.21		 53.37   	 -81.38		
-81.18   	-97.66   	  9.07   	  96.64		 53.04   	 -76.30		
-83.62   	-95.83   	  9.46   	  55.95		 52.74   	 -76.30		
-84.53   	-94.30   	  9.68   	  30.52		 52.43   	 -71.21		
-85.75   	-92.47   	  9.81   	  50.86		 52.15   	 -71.21		
-90.03   	-86.67   	 10.01   	  45.78		 51.86   	 -66.12		
-99.79   	-73.55   	 10.19   	  50.86		 51.60   	 -61.04		
-115.36   	-52.80   	 10.40   	  50.86		 51.35   	 -55.95		
-131.53   	-30.52   	 10.60   	  40.69		 51.13   	 -50.86		
-138.85   	-13.12   	 10.76   	  25.43		 50.93   	 -40.69		
-124.21   	  0.31   	 10.86   	  25.43		 50.76   	 -40.69		
-83.62   	 12.21   	 10.97   	  61.04		 50.60   	 -35.61		
-40.89   	  5.80   	 11.21   	  55.95		 50.46   	 -35.61		
-62.56   	-57.68   	 11.43   	  15.26		 50.32   	 -30.52		
-229.49   	-218.81   	 11.50   	 -35.61		 50.19   	 -30.52		
-575.56   	-485.84   	 11.35   	 -35.61		 50.07   	 -30.52		
-1046.75   	-810.85   	 11.21   	  15.26		 49.95   	 -30.52		
-1507.57   	-1110.84   	 11.27   	  25.43		 49.83   	 -35.61		
-1813.96   	-1325.38   	 11.37   	   0.00		 49.68   	 -35.61		
-1899.72   	-1443.79   	 11.37   	 -15.26		 49.54   	 -35.61		
-1799.93   	-1486.82(R)	 11.31   	 -45.78		 49.40   	 -40.69		
-1601.87   	-1475.22   	 11.13   	 -45.78		 49.24   	 -35.61		
-1378.17   	-1409.30   	 10.95   	 -15.26		 49.09   	 -40.69		
-1157.84   	-1286.62   	 10.89(E)	   0.00		 48.93   	 -45.78		
-940.86   	-1125.18   	 10.89   	   5.09		 48.75   	 -55.95		
-725.10   	-952.76   	 10.91   	 -10.17		 48.52   	 -50.86		
-512.08   	-779.11   	 10.86   	 -40.69		 48.32   	 -45.78		
-305.48   	-592.96   	 10.70   	 -35.61		 48.14   	 -55.95		
-112.30   	-384.22   	 10.56   	   5.09		 47.91   	 -55.95		
 50.66   	-170.29   	 10.58   	  35.61		 47.69   	 -61.04		
159.91   	  1.22   	 10.72   	 127.16		 47.45   	-101.73		
185.85   	 94.91   	 11.23   	  50.86		 47.04   	 -61.04		
153.20   	 58.29   	 11.43   	  61.04		 46.80   	 -50.86		
138.85   	 28.99   	 11.68   	  81.38		 46.59   	 -45.78		
152.28   	 29.60   	 12.00   	 101.73		 46.41   	 -45.78		
179.75   	 52.80   	 12.41   	 127.16		 46.23   	 -50.86		
201.72   	 76.90   	 12.92   	 147.51		 46.02   	 -55.95		
209.05   	 87.89   	 13.51   	 167.85		 45.80   	 -40.69		
207.21   	 86.98   	 14.18   	 208.54		 45.64   	 -35.61		
205.38   	 84.53   	 15.02   	 264.50		 45.49   	 -45.78		
209.66   	 87.59   	 16.07   	 295.01		 45.31   	 -45.78		
218.81   	 96.13   	 17.25   	 300.10		 45.13   	 -40.69		
228.58   	107.12   	 18.45   	 350.97		 44.96   	 -35.61		
236.82   	115.97   	 19.86   	 406.92		 44.82   	 -40.69		
243.84   	122.07   	 21.49   	 427.26		 44.66   	 -40.69		
250.85   	126.34   	 23.19   	 478.13		 44.50   	 -45.78		
258.18   	130.62   	 25.11   	 518.82		 44.31   	 -40.69		
265.81   	136.41   	 27.18   	 503.56		 44.15   	 -35.61		
273.13   	144.96   	 29.20   	 503.56		 44.01   	 -40.69		
280.15   	155.03   	 31.21   	 559.51		 43.85   	 -50.86		
286.87   	165.71   	 33.45   	 600.20		 43.64   	 -45.78		
292.97   	175.48   	 35.85   	 605.29		 43.46   	 -40.69		
299.68   	184.33   	 38.27   	 610.37		 43.30   	 -50.86		
306.09   	191.96   	 40.71   	 574.77		 43.09   	 -45.78		
311.89   	199.28   	 43.01   	 523.90		 42.91   	 -35.61		
317.08   	206.91   	 45.11   	 971.51		 42.77   	 -91.56		
326.23   	227.05   	 48.99   	 432.35		 42.40   	 -35.61		
331.42   	239.26   	 50.72   	 422.18		 42.26   	 -25.43		
337.22   	252.38   	 52.41   	 412.00		 42.16   	 -25.43		
342.41   	265.20   	 54.06   	 356.05		 42.05   	 -30.52		
346.37   	276.79   	 55.48   	 284.84		 41.93   	 -20.35		
349.12   	287.48   	 56.62   	 249.24		 41.85(D)	   5.09		
350.65   	296.63   	 57.62   	 239.06		 41.87   	  15.26		
351.87   	304.57   	 58.58   	 208.54		 41.93   	  35.61		
353.39   	312.50   	 59.41   	 178.03		 42.08   	  71.21		
354.61   	320.43   	 60.12   	 162.77		 42.36   	 132.25		
356.45   	328.98   	 60.77   	 127.16		 42.89   	 218.72		
358.58   	339.05   	 61.28   	  91.56		 43.76   	 310.27		
361.33   	350.34   	 61.65   	 101.73		 45.00   	 386.57		
363.77   	362.55   	 62.05   	 106.82		 46.55   	 447.61		
365.60   	374.15   	 62.48   	  55.95		 48.34   	 483.21		
364.99   	384.22   	 62.71   	  35.61		 50.27   	 503.56		
361.02   	391.54   	 62.85   	  81.38		 52.29   	 493.39		
353.09   	395.20   	 63.17   	 101.73		 54.26   	 457.78		
340.88   	395.20   	 63.58   	  76.30		 56.09   	 427.26		
324.40   	391.24   	 63.89   	  45.78		 57.80   	 386.57		
303.34   	383.00   	 64.07   	  76.30		 59.35   	 330.62		
278.32   	369.57   	 64.37   	  96.64		 60.67   	 264.50		
249.94   	349.73   	 64.76   	  96.64		 61.73   	 198.37		
217.90   	324.10   	 65.15   	  86.47		 62.52   	 157.68		
183.41   	293.88   	 65.49   	 183.11		 63.15   	 178.03		
113.53   	230.10   	 66.23   	  96.64		 63.87   	  40.69		
 82.09   	199.28   	 66.61   	 106.82		 64.03   	  20.35		
 54.02   	169.37   	 67.04   	 116.99		 64.11   	  15.26		
 29.30   	139.16   	 67.51   	  76.30		 64.17   	   0.00		
  7.63   	108.95   	 67.81   	  25.43		 64.17   	   5.09		
-11.60   	 79.65   	 67.91   	  30.52		 64.19   	  15.26		
-27.77   	 52.49   	 68.04   	  45.78		 64.25   	  35.61		
-41.20   	 28.38   	 68.22(S)	  -5.09		 64.39   	  40.69		
-52.19   	  7.63   	 68.20   	 -50.86		 64.56   	  55.95		
-60.73   	 -8.85   	 68.00   	 -81.38		 64.78   	  81.38		
-66.83   	-20.45   	 67.67   	-142.42		 65.11   	  96.64		
-71.41   	-27.47   	 67.10   	-183.11		 65.49   	 111.90		
-74.46   	-30.82   	 66.37   	-208.54		 65.94   	 116.99		
-75.99   	-31.13   	 65.53   	-223.80		 66.41   	 116.99		
-75.99   	-30.52   	 64.64   	-259.41		 66.88   	 122.07		
-74.46   	-30.21   	 63.60   	-320.45		 67.36   	 111.90		
-71.11   	-30.21   	 62.32   	-381.48		 67.81   	 101.73		
-67.44   	-31.43   	 60.79   	-417.09		 68.22   	  76.30		
-63.78   	-33.26   	 59.12   	-467.95		 68.52   	  66.12		
-61.04   	-34.18   	 57.25   	-559.51		 68.79   	  40.69		
-59.20   	-34.18   	 55.02   	-605.29		 68.95   	  20.35		
-57.37   	-33.57   	 52.59   	-574.77		 69.03(S)	 -10.17		
-55.54   	-32.65   	 50.29   	-554.42		 68.99   	 -35.61		
-53.41   	-32.04   	 48.08   	-600.20		 68.85   	 -61.04		
-50.66   	-30.52   	 45.68   	-661.24		 68.61   	 -86.47		
-47.00   	-27.47   	 43.03   	-681.58		 68.26   	-106.82		
-41.81   	-21.36   	 40.31   	-671.41		 67.83   	-137.33		
-35.10   	-12.82   	 37.62   	-630.72		 67.28   	-162.77		
-27.77   	 -3.36   	 35.10   	-579.86		 66.63   	-188.20		
-20.45   	  6.71   	 32.78   	-605.29		 65.88   	-208.54		
-11.90   	 19.23   	 30.36   	-651.07		 65.05   	-233.98		
 -1.83   	 36.62   	 27.75   	-600.20		 64.11   	-239.06		
 10.38   	 57.98   	 25.35   	-569.68		 63.15   	-254.32		
 23.80   	 82.40   	 23.07   	-574.77		 62.14   	-264.50		
 37.84   	104.68   	 20.77   	-549.34		 61.08   	-274.67		
 51.88   	121.46   	 18.58   	-498.47		 59.98   	-269.58		
 67.75   	130.62   	 16.58   	-488.30		 58.90   	-269.58		
 86.67   	132.14   	 14.63   	-498.47		 57.82   	-259.41		
106.20   	126.04   	 12.63   	-493.39		 56.79   	-249.24		
120.24   	113.53   	 10.66   	-452.69		 55.79   	-223.80		
122.68   	 96.74   	  8.85   	-371.31		 54.89   	-188.20		
110.78   	 78.74   	  7.37   	-305.19		 54.14   	-167.85		
 89.11   	 61.34   	  6.14   	-269.58		 53.47   	-152.59		
 65.61   	 44.25   	  5.07   	-249.24		 52.86   	-116.99		
 46.69   	 25.94   	  4.07   	-203.46		 52.39   	 -91.56		
 32.35   	  5.80   	  3.26   	-172.94		 52.02   	 -71.21		
 18.01   	-16.17   	  2.56   	-157.68		 51.74   	 -61.04		
 -2.14   	-37.23   	  1.93   	 -96.64		 51.50   	 -45.78		
-28.69   	-56.46   	  1.55   	 -45.78		 51.31   	 -35.61		
-57.07   	-73.55   	  1.36   	 -76.30		 51.17   	 -30.52		
-80.57   	-89.11   	  1.06   	 -91.56		 51.05   	 -30.52		
-93.69   	-102.84   	  0.69   	 -40.69		 50.93   	 -30.52		
-97.35   	-112.92   	  0.53   	   5.09		 50.80   	 -35.61		
-96.44   	-117.80   	  0.55   	   0.00		 50.66   	 -40.69		
-96.13   	-117.49   	  0.55   	 -25.43		 50.50   	 -40.69		
-98.88   	-115.36   	  0.45(D)	   0.00		 50.34   	 -45.78		
-103.15   	-114.44   	  0.45   	  35.61		 50.15   	 -55.95		
-107.12   	-116.88   	  0.59   	  40.69		 49.93   	 -71.21		
-108.95   	-120.85   	  0.75   	  30.52		 49.64   	 -71.21		
-108.34   	-124.82   	  0.87   	  30.52		 49.36   	 -71.21		
-107.12   	-127.26   	  1.00   	  50.86		 49.07   	 -76.30		
-106.81   	-128.48   	  1.20   	  61.04		 48.77   	 -81.38		
-108.34   	-129.70   	  1.44   	  55.95		 48.44   	 -76.30		
-111.39   	-131.53   	  1.67   	  50.86		 48.14   	 -81.38		
-114.14   	-132.45   	  1.87   	  35.61		 47.81   	 -76.30		
-116.58   	-130.92   	  2.01   	  45.78		 47.51   	 -76.30		
-118.41   	-126.04   	  2.20   	  86.47		 47.20   	 -66.12		
-122.68   	-116.58   	  2.54   	 101.73		 46.94   	 -66.12		
-131.84   	-101.32   	  2.95   	  71.21		 46.67   	 -61.04		
-146.79   	-81.48   	  3.23   	  66.12		 46.43   	 -55.95		
-162.96   	-63.17   	  3.50   	  71.21		 46.21   	 -50.86		
-170.29   	-52.19   	  3.78   	  81.38		 46.00   	 -50.86		
-155.64   	-45.78   	  4.11   	  50.86		 45.80   	 -40.69		
-115.66   	-39.67   	  4.31   	   5.09		 45.64   	 -35.61		
-76.90   	-50.96   	  4.33   	   0.00		 45.49   	 -30.52		
-106.51   	-120.24   	  4.33   	  30.52		 45.37   	 -35.61		
-280.76   	-290.53   	  4.46   	  25.43		 45.23   	 -35.61		
-625.00   	-569.76   	  4.56   	 -15.26		 45.09   	 -25.43		
-1077.88   	-901.79   	  4.50   	  -5.09		 44.98   	 -25.43		
-1505.43   	-1192.02   	  4.48   	   5.09		 44.88   	 -30.52		
-1774.90   	-1372.07   	  4.50   	  10.17		 44.76   	 -25.43		
-1834.72   	-1436.77(R)	  4.54   	 -20.35		 44.66   	 -30.52		
-1728.82   	-1423.34   	  4.46   	 -30.52		 44.54   	 -35.61		
-1542.36   	-1369.32   	  4.33   	  10.17		 44.39   	 -25.43		
-1339.42   	-1284.48   	  4.37   	  20.35		 44.29   	 -20.35		
-1138.92   	-1159.06   	  4.46   	 -20.35		 44.21   	 -30.52		
-938.11   	-999.76   	  4.37   	 -30.52		 44.09   	 -35.61		
-737.00   	-831.60   	  4.25   	 -10.17		 43.95   	 -35.61		
-541.38   	-670.47   	  4.21   	 -35.61		 43.80   	 -25.43		
-355.83   	-511.78   	  4.07   	   0.00		 43.70   	 -30.52		
-181.88   	-343.93   	  4.07   	  50.86		 43.58   	 -35.61		
-29.30   	-171.20   	  4.27   	   5.09		 43.44   	 -35.61		
 82.70   	-22.89   	  4.29   	  45.78		 43.30   	 -66.12		
138.55   	 83.62   	  4.48   	 137.33		 43.03   	 -25.43		
115.66   	 60.12   	  5.03   	 152.59		 42.93   	 -25.43		
101.93   	 33.87   	  5.64   	 183.11		 42.83   	 -30.52		
111.39   	 28.69   	  6.37   	 203.46		 42.71   	 -25.43		
136.11   	 44.25   	  7.18   	 178.03		 42.60   	 -25.43		
159.30   	 65.92   	  7.89   	 157.68		 42.50   	 -25.43		
171.20   	 80.57   	  8.52   	 198.37		 42.40   	 -20.35		
173.65   	 87.28   	  9.32   	 279.75		 42.32   	 -20.35		
174.56   	 92.47   	 10.44   	 356.05		 42.24   	 -30.52		
180.66   	100.40   	 11.86   	 406.92		 42.12   	 -30.52		
191.65   	110.17   	 13.49   	 412.00		 41.99   	 -30.52		
203.86   	119.63   	 15.14   	 422.18		 41.87   	 -20.35		
213.93   	127.56   	 16.83   	 467.95		 41.79   	 -20.35		
221.86   	136.11   	 18.70   	 534.08		 41.71   	 -25.43		
228.58   	147.09   	 20.83   	 579.86		 41.61   	 -30.52		
236.21   	159.61   	 23.15   	 579.86		 41.49   	 -25.43		
245.36   	171.20   	 25.47   	 523.90		 41.38   	 -20.35		
256.35   	180.36   	 27.57   	 523.90		 41.30   	 -25.43		
267.03   	186.77   	 29.66   	 574.77		 41.20   	 -25.43		
276.18   	191.96   	 31.96   	 574.77		 41.10   	 -25.43		
283.51   	198.36   	 34.26   	 539.16		 41.00   	 -25.43		
289.61   	206.60   	 36.42   	 483.21		 40.90   	 -25.43		
295.41   	215.45   	 38.35   	 483.21		 40.79   	 -25.43		
302.12   	223.69   	 40.28   	 528.99		 40.69   	 -25.43		
309.45   	231.32   	 42.40   	1027.46		 40.59   	 -45.78		
323.79   	250.24   	 46.51   	 462.87		 40.41   	 -25.43		
330.20   	263.67   	 48.36   	 422.18		 40.31   	 -15.26		
335.39   	277.71   	 50.05   	 345.88		 40.24   	 -20.35		
339.97   	289.92   	 51.43   	 295.01		 40.16   	 -10.17		
343.93   	298.77   	 52.61   	 284.84		 40.12   	 -10.17		
347.60   	304.87   	 53.75   	 289.93		 40.08   	 -10.17		
350.65   	311.58   	 54.91   	 228.89		 40.04(D)	   5.09		
353.70   	320.43   	 55.83   	 152.59		 40.06   	  20.35		
356.45   	332.64   	 56.44   	 132.25		 40.14   	  55.95		
358.89   	345.76   	 56.97   	 137.33		 40.37   	 111.90		
360.41   	357.97   	 57.52   	 132.25		 40.81   	 183.11		
361.02   	367.43   	 58.05   	 142.42		 41.55   	 274.67		
361.33   	375.06   	 58.62   	 111.90		 42.64   	 371.31		
361.94   	383.00   	 59.06   	  40.69		 44.13   	 422.18		
362.85   	391.85   	 59.23   	  55.95		 45.82   	 452.69		
362.85   	401.92   	 59.45   	 132.25		 47.63   	 457.78		
358.89   	410.77   	 59.98   	 137.33		 49.46   	 452.69		
349.73   	415.34   	 60.53   	  86.47		 51.27   	 437.43		
