SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  AO     	  AO'		  RV     	  RV'		
  8.24   	-102.23   	 60.73   	 -35.61		  1.22   	  15.26		
 10.38   	-101.93   	 60.59   	 -35.61		  1.28   	  10.17		
 10.99   	-100.71   	 60.45   	 -30.52		  1.32   	  10.17		
  9.16   	-99.79   	 60.33   	 -30.52		  1.36   	  20.35		
  7.02   	-99.49   	 60.20   	 -35.61		  1.44   	  15.26		
  5.19   	-99.79   	 60.06   	 -30.52		  1.51   	  10.17		
  4.27   	-99.49   	 59.94   	 -30.52		  1.55   	  10.17		
  4.27   	-97.96   	 59.82   	 -35.61		  1.59   	  -5.09		
  3.97   	-95.52   	 59.67   	 -30.52		  1.57   	 -15.26		
  2.75   	-93.99   	 59.55   	 -30.52		  1.51   	  -5.09		
  0.61   	-94.30   	 59.43   	 -45.78		  1.49   	 -10.17		
 -1.22   	-95.83   	 59.25   	 -30.52		  1.44   	  -5.09		
 -1.53   	-96.74   	 59.12   	 -25.43		  1.42   	   0.00		
 -1.22   	-96.44   	 59.02   	 -25.43		  1.42   	   0.00		
 -1.22   	-94.60   	 58.92   	 -30.52		  1.42   	   5.09		
 -2.44   	-92.47   	 58.80   	 -20.35		  1.44   	  10.17		
 -3.97   	-90.33   	 58.72   	 -30.52		  1.49   	   0.00		
 -4.58   	-87.28   	 58.60   	 -35.61		  1.49   	  -5.09		
 -3.05   	-83.62   	 58.45   	 -35.61		  1.46   	  -5.09		
 -0.61   	-80.26   	 58.31   	 -35.61		  1.44   	 -10.17		
  1.22   	-78.43   	 58.17   	 -40.69		  1.40   	 -10.17		
  1.22   	-78.43   	 58.01   	 -25.43		  1.36   	  -5.09		
 -0.31   	-80.57   	 57.90   	 -35.61		  1.34   	 -15.26		
 -2.14   	-83.31   	 57.76   	 -45.78		  1.28   	  -5.09		
 -2.75   	-85.45   	 57.58   	 -40.69		  1.26   	   5.09		
 -2.44   	-86.36   	 57.42   	 -25.43		  1.28   	   5.09		
 -2.44   	-85.45   	 57.31   	 -20.35		  1.30   	   5.09		
 -3.97   	-84.23   	 57.23   	 -10.17		  1.32   	  20.35		
 -6.71   	-83.31   	 57.19   	 -25.43		  1.40   	  20.35		
 -8.54   	-84.23   	 57.09   	 -30.52		  1.49   	  10.17		
 -7.93   	-85.45   	 56.97   	 -30.52		  1.53   	   0.00		
 -4.27   	-86.67   	 56.85   	 -45.78		  1.53   	  -5.09		
 -0.61   	-86.67   	 56.66   	 -55.95		  1.51   	   0.00		
  0.61   	-85.75   	 56.44   	 -61.04		  1.51   	 -15.26		
 -1.53   	-84.84   	 56.20   	 -30.52		  1.44   	 -15.26		
 -5.49   	-83.62   	 56.07   	 -25.43		  1.38   	 -20.35		
 -9.46   	-81.79   	 55.97   	 -15.26		  1.30   	   0.00		
-11.29   	-78.74   	 55.91   	 -20.35		  1.30   	  10.17		
-10.99   	-75.99   	 55.83   	 -20.35		  1.34   	  10.17		
-10.07   	-74.16   	 55.75   	 -35.61		  1.38   	   0.00		
 -9.46   	-73.55   	 55.61   	 -35.61		  1.38   	   0.00		
 -9.77   	-73.55   	 55.46   	 -15.26		  1.38   	  -5.09		
-10.99   	-73.55   	 55.40   	 -30.52		  1.36   	   5.09		
-12.51   	-72.33   	 55.28   	 -71.21		  1.38   	 -10.17		
-13.12   	-70.80   	 54.99   	 -61.04		  1.34   	 -20.35		
-12.82   	-68.97   	 54.75   	 -25.43		  1.26   	   0.00		
-12.21   	-67.14   	 54.65   	  15.26		  1.26   	  10.17		
-11.29   	-64.39   	 54.71   	 -15.26		  1.30   	 -10.17		
 -9.16   	-59.20   	 54.65   	 -40.69		  1.26   	 -15.26		
 -4.88   	-49.44   	 54.49   	 -35.61		  1.20   	  20.35		
  2.14   	-35.10   	 54.34   	 -55.95		  1.28   	  40.69		
 12.51   	-15.56   	 54.12   	 -61.04		  1.44   	  20.35		
 28.38   	  8.85   	 53.88   	 -30.52		  1.53   	  -5.09		
 49.74   	 35.10   	 53.75   	 -10.17		  1.51   	  15.26		
 75.68   	 60.73   	 53.71   	 -25.43		  1.57   	  30.52		
103.45   	 84.84   	 53.61   	 -20.35		  1.69   	   5.09		
128.78   	111.08   	 53.53   	   0.00		  1.71   	 -15.26		
151.06   	144.96   	 53.53   	 -30.52		  1.65   	 -10.17		
171.81   	188.60   	 53.41   	 -55.95		  1.61   	 -15.26		
193.18   	236.82   	 53.18   	 -50.86		  1.55   	 -10.17		
212.71   	274.66   	 52.98   	 -20.35		  1.51   	 -10.17		
224.00   	288.09   	 52.90   	 -25.43		  1.46   	 -30.52		
220.34   	272.22   	 52.80   	 -66.12		  1.34   	 -10.17		
198.06   	229.49   	 52.53   	 -10.17		  1.30   	  15.26		
159.91   	168.76   	 52.49   	 -10.17		  1.36   	  15.26		
114.44   	 99.49   	 52.45   	 -40.69		  1.42   	  15.26		
 72.33   	 31.74   	 52.29   	 -10.17		  1.49   	  20.35		
 41.20   	-25.02   	 52.25   	   5.09		  1.57   	  15.26		
 21.36   	-62.87   	 52.27   	 -50.86		  1.63   	  15.26		
  8.85   	-80.87   	 52.06   	 -35.61		  1.69   	  10.17		
 -2.75   	-85.75   	 51.92   	 -25.43		  1.73   	  -5.09		
-15.87   	-87.28   	 51.82   	 -61.04		  1.71   	  -5.09		
-28.69   	-92.77   	 51.58   	 -20.35		  1.69   	  20.35		
-36.62   	-102.54   	 51.50   	 -25.43		  1.77   	  15.26		
-38.15   	-112.00   	 51.39   	 -45.78		  1.83   	  10.17		
-36.32   	-118.41   	 51.21   	   5.09		  1.87   	  40.69		
-35.10   	-120.54   	 51.23   	 -40.69		  2.03   	  45.78		
-36.62   	-120.24   	 51.07   	 -50.86		  2.22   	  25.43		
-40.89   	-119.32   	 50.86   	   5.09		  2.32   	  25.43		
-44.86   	-119.32   	 50.88   	 -20.35		  2.42   	  30.52		
-47.91   	-120.85   	 50.80   	 -25.43		  2.54   	  25.43		
-50.35   	-126.95   	 50.70   	 -50.86		  2.64   	  25.43		
-52.49   	-142.21   	 50.50   	 -35.61		  2.75   	  15.26		
-52.49   	-166.93   	 50.36   	  -5.09		  2.81   	  30.52		
-41.81   	-191.35   	 50.34   	 -20.35		  2.93   	  55.95		
 -6.10   	-195.01   	 50.25   	   5.09		  3.15   	  66.12		
 79.65   	-151.37   	 50.27   	   0.00		  3.42   	  40.69		
252.38   	-40.28   	 50.27   	-101.73		  3.58   	  30.52		
546.26   	138.85   	 49.87   	 -61.04		  3.70   	  55.95		
955.20   	370.79   	 49.62   	 -10.17		  3.93   	  76.30		
1363.22   	644.53   	 49.58   	 -55.95		  4.23   	  50.86		
1536.56   	951.23   	 49.36   	 -20.35		  4.44   	  25.43		
1252.14   	1251.22   	 49.28   	  66.12		  4.54   	  55.95		
-653.08   	1525.57(R)	 49.54   	 -40.69		  4.76(E)	  45.78		
-1720.28   	1383.36   	 49.38   	 -35.61		  4.94   	  30.52		
-2442.02   	1106.26   	 49.24   	 -40.69		  5.07   	  10.17		
-2751.16   	825.20   	 49.07   	 -61.04		  5.11   	  15.26		
-2777.71   	627.75   	 48.83   	 -40.69		  5.17   	  25.43		
-2685.85   	492.55   	 48.67   	 -20.35		  5.27   	  50.86		
-2554.02   	332.64   	 48.59   	  -5.09		  5.47   	  61.04		
-2376.10   	 86.06   	 48.57   	 -15.26		  5.72   	  66.12		
-2138.37   	-217.90   	 48.50   	 -30.52		  5.98   	  86.47		
-1868.59   	-480.35   	 48.38   	 -10.17		  6.33   	 116.99		
-1604.61   	-619.51   	 48.34   	 -10.17		  6.80   	 178.03		
-1344.60   	-619.20   	 48.30   	 -10.17		  7.51   	 274.67		
-1056.21   	-519.71   	 48.26   	 -25.43		  8.61   	 401.83		
-724.18   	-375.06   	 48.16   	 -35.61		 10.21   	 513.73		
-387.88   	-232.85   	 48.02   	 -40.69		 12.27   	 488.30		
-119.63   	-133.36   	 47.85   	 -40.69		 14.22   	 208.54		
 29.91   	-105.59   	 47.69   	 -30.52		 15.06   	  -5.09		
 66.22   	-144.04   	 47.57   	 -25.43		 15.04   	 218.72		
 40.59   	-207.21   	 47.47   	  -5.09		 15.91   	 676.50		
 13.12   	-246.58   	 47.45   	  25.43		 18.62   	 417.09		
 15.26   	-243.84   	 47.55   	  15.26		 20.28   	 -91.56		
 44.25   	-216.67   	 47.61   	 -25.43		 19.92   	 732.45		
 75.68   	-195.31   	 47.51   	 -71.21		 22.85   	1581.89		
 90.33   	-194.70   	 47.22   	 -61.04		 29.18   	1378.43		
 87.59   	-207.52   	 46.98   	 -50.86		 34.69   	1719.22		
 77.82   	-222.47   	 46.77   	   5.09		 41.57   	1408.95		
 83.92   	-220.34   	 46.80   	  -5.09		 47.20   	2151.57		
 93.08   	-217.29   	 46.77   	 -35.61		 55.81   	1429.29		
100.71   	-214.54   	 46.63   	   5.09		 61.53   	 284.84		
104.06   	-212.40   	 46.65   	  10.17		 62.67   	 244.15		
104.68   	-210.88   	 46.69   	 -35.61		 63.64   	 717.19		
104.68   	-209.66   	 46.55   	   5.09		 66.51   	 635.81		
105.59   	-209.66   	 46.57   	 -55.95		 69.05   	  35.61		
108.03   	-210.88   	 46.35   	-101.73		 69.20   	-366.22		
110.47   	-214.54   	 45.94   	 -10.17		 67.73   	-274.67		
112.00   	-220.03   	 45.90   	 -30.52		 66.63   	 -15.26		
112.00   	-224.30   	 45.78   	   5.09		 66.57   	 116.99		
112.61   	-225.52   	 45.80   	  40.69		 67.04   	  96.64		
114.75   	-224.30   	 45.96   	   0.00		 67.43   	  61.04		
117.80   	-223.69   	 45.96   	  25.43		 67.67   	 233.98		
120.85   	-226.14   	 46.06   	 -35.61		 68.61   	 493.39		
122.99   	-231.93   	 45.92   	 -40.69		 70.58   	 579.86		
125.12   	-238.04   	 45.76   	 -15.26		 72.90   	 559.51		
129.09   	-242.00   	 45.70   	 -45.78		 75.14   	 518.82		
134.58   	-242.31   	 45.51   	 -30.52		 77.21   	 503.56		
141.30   	-240.48   	 45.39   	 -15.26		 79.23   	 488.30		
146.79   	-238.65   	 45.33   	 -45.78		 81.18   	 412.00		
150.15   	-239.26   	 45.15   	  35.61		 82.83   	 325.53		
151.06   	-243.23   	 45.29   	  25.43		 84.13   	 300.10		
151.06   	-249.02   	 45.39   	-223.80		 85.33   	 554.42		
155.03   	-255.74   	 44.50   	  25.43		 87.55   	 259.41		
159.61   	-252.99   	 44.60   	 111.90		 88.59   	 274.67		
164.18   	-246.28   	 45.05   	 -91.56		 89.68   	 305.19		
167.54   	-238.04   	 44.68   	  81.38		 90.91   	 381.48		
169.07   	-230.71   	 45.00   	 132.25		 92.43   	 406.92		
169.98   	-224.91   	 45.53   	  30.52		 94.06   	 422.18		
172.42   	-219.42   	 45.66   	 106.82		 95.75   	 437.43		
176.70   	-210.88   	 46.08   	 106.82		 97.50   	 422.18		
181.58   	-197.45   	 46.51   	 289.93		 99.19   	 437.43		
184.94   	-178.83   	 47.67   	 386.57		100.94   	 427.26		
185.24   	-157.17   	 49.22   	 289.93		102.64   	 350.97		
183.11   	-133.36   	 50.38   	 366.22		104.05   	 259.41		
180.05   	-108.34   	 51.84   	 345.88		105.09   	 188.20		
178.53   	-80.26   	 53.22   	 279.75		105.84   	 132.25		
178.53   	-48.52   	 54.34   	 157.68		106.37   	  76.30		
178.83   	-13.43   	 54.97   	 183.11		106.67   	  20.35		
177.61   	 23.50   	 55.71   	 356.05		106.75   	   0.00		
173.03   	 61.04   	 57.13   	 325.53		106.75   	  25.43		
165.71   	100.71   	 58.43   	 259.41		106.86   	  81.38		
156.86   	143.74   	 59.47   	 310.27		107.18   	  96.64		
148.32   	189.82   	 60.71   	 249.24		107.57   	  91.56		
140.99   	234.07   	 61.71   	 167.85		107.93   	 106.82		
134.28   	268.55   	 62.38   	 208.54		108.36   	 132.25		
127.87   	287.17   	 63.21   	 218.72		108.89   	 116.99		
121.15   	289.00   	 64.09   	 249.24		109.36   	  96.64		
114.14   	277.71   	 65.09   	 310.27		109.75   	  66.12		
108.34   	258.48   	 66.33   	 295.01		110.01   	   5.09		
103.15   	233.46   	 67.51   	 254.32		110.03(S)	 -50.86		
 97.35   	201.72   	 68.52   	 137.33		109.83   	-127.16		
 88.81   	164.18   	 69.07   	 132.25		109.32   	-208.54		
 77.82   	124.21   	 69.60   	 157.68		108.48   	-274.67		
 65.92   	 87.59   	 70.23   	 111.90		107.39   	-300.10		
 55.54   	 58.29   	 70.68   	 137.33		106.18   	-320.45		
 48.22   	 35.40   	 71.23   	 142.42		104.90   	-366.22		
 43.64   	 16.48   	 71.80   	 116.99		103.44   	-396.74		
 39.67   	 -0.61   	 72.27   	 137.33		101.85   	-396.74		
 35.10   	-14.95   	 72.82   	 122.07		100.26   	-412.00		
 29.60   	-25.94   	 73.31   	 -15.26		 98.62   	-442.52		
 24.72   	-33.26   	 73.24   	 -15.26		 96.85   	-493.39		
 21.67   	-37.54   	 73.18   	 -30.52		 94.87   	-574.77		
 21.06   	-40.89   	 73.06   	 -35.61		 92.57   	-610.37		
 20.75   	-43.64   	 72.92   	  45.78		 90.13   	-549.34		
 19.53   	-45.78   	 73.10   	  20.35		 87.93   	-513.73		
 17.70   	-47.30   	 73.18   	  35.61		 85.88   	-666.32		
 15.87   	-48.52   	 73.33   	  25.43		 83.21   	-874.87		
 14.95   	-50.35   	 73.43   	 -50.86		 79.71   	-930.82		
 15.56   	-52.80   	 73.22   	 -66.12		 75.99   	-869.78		
 17.09   	-56.15   	 72.96   	-132.25		 72.51   	-1002.03		
 18.92   	-60.12   	 72.43   	-101.73		 68.50   	-1414.03		
 19.84   	-62.87   	 72.02   	 -96.64		 62.85   	-1744.65		
 19.84   	-64.09   	 71.64   	 -96.64		 55.87   	-1490.33		
 19.84   	-62.26   	 71.25   	 -10.17		 49.91   	-844.35		
 20.14   	-58.29   	 71.21   	 -55.95		 46.53   	-661.24		
 20.75   	-55.85   	 70.99   	 -91.56		 43.89   	-991.86		
 21.36   	-57.68   	 70.62   	 -71.21		 39.92   	-1047.81		
 21.67   	-63.17   	 70.34   	-142.42		 35.73   	-712.10		
 21.67   	-69.89   	 69.77   	-208.54		 32.88   	-406.92		
 21.67   	-75.07   	 68.93   	-193.29		 31.25   	-325.53		
 21.97   	-77.21   	 68.16   	-122.07		 29.95   	-437.43		
 21.97   	-77.51   	 67.67   	-132.25		 28.20   	-645.98		
 21.36   	-78.74   	 67.14   	-152.59		 25.62   	-732.45		
 20.45   	-82.09   	 66.53   	 -96.64		 22.69   	-712.10		
 20.14   	-86.36   	 66.14   	-137.33		 19.84   	-717.19		
 20.45   	-89.72   	 65.59   	-142.42		 16.97   	-762.97		
 21.97   	-90.33   	 65.03   	-162.77		 13.92   	-808.75		
 23.80   	-88.50   	 64.37   	-193.29		 10.68   	-793.49		
 25.94   	-84.53   	 63.60   	  96.64		  7.51   	-681.58		
 27.47   	-80.57   	 63.99   	 157.68		  4.78   	-579.86		
 27.77   	-79.04   	 64.62   	 -25.43		  2.46   	-478.13		
 26.86   	-79.96   	 64.52   	   0.00		  0.55   	-401.83		
 25.02   	-81.48   	 64.52   	 -76.30		 -1.06   	-335.71		
 23.19   	-81.79   	 64.21   	 -35.61		 -2.40   	-183.11		
 22.58   	-79.96   	 64.07   	-116.99		 -3.13   	 -55.95		
 22.58   	-76.90   	 63.60   	-188.20		 -3.36   	 -45.78		
 22.58   	-74.46   	 62.85   	 -15.26		 -3.54   	 -25.43		
 21.97   	-74.16   	 62.79   	  40.69		 -3.64(D)	  35.61		
 20.75   	-75.07   	 62.95   	 -35.61		 -3.50   	  55.95		
 19.23   	-76.60   	 62.81   	 -86.47		 -3.28   	  45.78		
 18.01   	-77.21   	 62.46   	 -86.47		 -3.09   	 -10.17		
 16.78   	-77.21   	 62.12   	   0.00		 -3.13   	 -76.30		
 15.87   	-76.60   	 62.12   	 -20.35		 -3.44   	 -50.86		
 15.56   	-76.29   	 62.03   	-111.90		 -3.64   	  25.43		
 15.26   	-76.29   	 61.59   	 -76.30		 -3.54   	  61.04		
 14.95   	-76.29   	 61.28   	 -50.86		 -3.30   	  35.61		
 13.43   	-76.90   	 61.08   	 -66.12		 -3.15   	   5.09		
 10.68   	-77.51   	 60.81   	 -61.04		 -3.13   	   0.00		
  7.63   	-77.51   	 60.57   	 -45.78		 -3.13   	  45.78		
  5.49   	-76.60   	 60.39   	 -25.43		 -2.95   	 116.99		
  4.27   	-75.07   	 60.28   	   5.09		 -2.48   	 147.51		
  4.27   	-73.55   	 60.30   	 -15.26		 -1.89   	 116.99		
  4.88   	-73.55   	 60.24   	 -55.95		 -1.42   	  81.38		
  4.27   	-75.68   	 60.02   	 -15.26		 -1.10   	  61.04		
  2.75   	-78.74   	 59.96   	   0.00		 -0.85   	  55.95		
  0.61   	-81.79   	 59.96   	 -81.38		 -0.63   	  35.61		
 -1.22   	-82.70   	 59.63   	 -40.69		 -0.49   	  15.26		
 -2.44   	-82.09   	 59.47   	   5.09		 -0.43   	 -15.26		
 -3.97   	-81.18   	 59.49   	 -35.61		 -0.49   	  20.35		
 -5.49   	-81.79   	 59.35   	 -10.17		 -0.41   	  76.30		
 -7.32   	-83.92   	 59.31   	  10.17		 -0.10   	  40.69		
 -8.85   	-86.67   	 59.35   	 -45.78		  0.06   	 -20.35		
 -9.46   	-88.50   	 59.17   	  -5.09		 -0.02   	 -25.43		
 -8.54   	-88.50   	 59.15   	   0.00		 -0.12   	   5.09		
 -7.02   	-87.89   	 59.15   	 -50.86		 -0.10   	  30.52		
 -5.49   	-87.28   	 58.94   	 -35.61		  0.02   	  40.69		
 -3.97   	-86.98   	 58.80   	 -55.95		  0.18   	  25.43		
 -2.14   	-85.75   	 58.58   	   0.00		  0.28   	   5.09		
  0.31   	-81.79   	 58.58   	  35.61		  0.31   	  15.26		
  4.27   	-74.77   	 58.72   	 -20.35		  0.37   	  35.61		
 10.07   	-64.09   	 58.64   	   0.00		  0.51   	  25.43		
 18.01   	-49.13   	 58.64   	   0.00		  0.61   	  15.26		
 30.52   	-29.91   	 58.64   	 -40.69		  0.67   	  10.17		
 48.83   	 -5.80   	 58.47   	 -40.69		  0.71   	  15.26		
 72.33   	 21.36   	 58.31   	 -35.61		  0.77   	  30.52		
 97.66   	 49.13   	 58.17   	 -10.17		  0.90   	  45.78		
121.15   	 77.21   	 58.13   	 -10.17		  1.08   	  55.95		
140.69   	109.25   	 58.09   	 -25.43		  1.30   	  61.04		
157.78   	148.62   	 57.99   	  -5.09		  1.55   	  55.95		
175.17   	192.57   	 57.97   	   0.00		  1.77   	  50.86		
193.48   	231.02   	 57.97   	 -40.69		  1.97   	  45.78		
206.91   	250.85   	 57.80   	   0.00		  2.16   	  35.61		
208.44   	244.14   	 57.80   	 -10.17		  2.30   	  25.43		
193.18   	210.57   	 57.76   	 -35.61		  2.40   	  10.17		
162.66   	156.25   	 57.62   	  15.26		  2.44   	  15.26		
124.51   	 90.03   	 57.68   	 -15.26		  2.50   	  10.17		
 88.50   	 22.58   	 57.62   	 -50.86		  2.54   	   5.09		
 60.42   	-36.01   	 57.42   	   0.00		  2.56   	  10.17		
 40.89   	-77.21   	 57.42   	 -15.26		  2.60   	   0.00		
 25.33   	-98.57   	 57.35   	 -35.61		  2.60   	   5.09		
 10.07   	-106.20   	 57.21   	  20.35		  2.62   	  25.43		
 -6.10   	-108.64   	 57.29   	  20.35		  2.73   	  25.43		
-19.53   	-112.92   	 57.38   	 -30.52		  2.83   	  25.43		
-27.16   	-119.63   	 57.25   	  15.26		  2.93   	  25.43		
-28.08   	-126.65   	 57.31   	  10.17		  3.03   	  15.26		
-25.94   	-131.84   	 57.35   	 -81.38		  3.09   	  30.52		
-25.33   	-134.28   	 57.03   	 -55.95		  3.21   	  45.78		
-28.08   	-135.19   	 56.81   	  10.17		  3.40   	  25.43		
-33.26   	-136.11   	 56.85   	 -15.26		  3.50   	  35.61		
-38.15   	-137.33   	 56.79   	 -20.35		  3.64   	  40.69		
-41.50   	-140.08   	 56.70   	  10.17		  3.80   	  25.43		
-43.03   	-147.40   	 56.74   	 -20.35		  3.91   	  30.52		
-43.64   	-163.88   	 56.66   	  -5.09		  4.03   	  76.30		
-42.11   	-191.65   	 56.64   	  10.17		  4.33   	  81.38		
-32.65   	-223.39   	 56.68   	   5.09		  4.66   	  50.86		
 -5.80   	-241.70   	 56.70   	 -25.43		  4.86   	  35.61		
 54.63   	-221.25   	 56.60   	  -5.09		  5.01   	  50.86		
175.48   	-139.16   	 56.58   	 -10.17		  5.21   	  96.64		
393.37   	 10.68   	 56.54   	 -30.52		  5.60   	 106.82		
730.29   	218.51   	 56.42   	 -30.52		  6.02   	  71.21		
1138.61   	473.33   	 56.30   	 -10.17		  6.31   	  30.52		
1446.23   	775.76   	 56.26   	   0.00		  6.43   	  25.43		
1414.18   	1106.26   	 56.26   	  -5.09		  6.53   	  50.86		
894.47   	1398.93   	 56.24   	 -10.17		  6.73   	  81.38		
-1132.20   	1519.78(R)	 56.20   	 -20.35		  7.06(E)	  10.17		
-2007.14   	1290.89   	 56.11   	 -25.43		  7.10   	  10.17		
-2487.49   	991.82   	 56.01   	 -40.69		  7.14   	  30.52		
-2620.24   	752.87   	 55.85   	 -15.26		  7.26   	  50.86		
-2568.36   	606.08   	 55.79   	  -5.09		  7.47   	  61.04		
-2460.02   	480.96   	 55.77   	 -61.04		  7.71   	  76.30		
-2322.39   	289.00   	 55.52   	 -25.43		  8.02   	  81.38		
-2131.04   	 12.21   	 55.42   	  -5.09		  8.34   	  96.64		
-1884.46   	-276.79   	 55.40   	 -20.35		  8.73   	 122.07		
-1618.96   	-480.04   	 55.32   	  10.17		  9.22   	 132.25		
-1361.39   	-552.67   	 55.36   	  30.52		  9.75   	 147.51		
-1099.85   	-516.05   	 55.48   	   0.00		 10.34   	 208.54		
-809.02   	-417.18   	 55.48   	  10.17		 11.17   	 356.05		
-496.83   	-298.46   	 55.52   	 -40.69		 12.59   	 569.68		
-213.01   	-194.40   	 55.36   	 -61.04		 14.87   	 376.40		
-16.78   	-137.94   	 55.12   	 -10.17		 16.38   	   0.00		
 69.27   	-145.57   	 55.08   	 -45.78		 16.38   	 183.11		
 71.41   	-197.75   	 54.89   	 -45.78		 17.11   	 549.34		
 43.95   	-249.94   	 54.71   	  20.35		 19.31   	 513.73		
 30.82   	-267.33   	 54.79   	  20.35		 21.36   	 467.95		
 47.30   	-250.24   	 54.87   	 -15.26		 23.23   	 564.60		
 79.35   	-223.69   	 54.81   	 -20.35		 25.49   	 412.00		
105.29   	-210.88   	 54.73   	 -15.26		 27.14   	 798.57		
114.75   	-213.62   	 54.67   	 -55.95		 30.34   	1449.64		
112.00   	-220.03   	 54.45   	  -5.09		 36.13   	2192.26		
109.56   	-214.54   	 54.43   	 -40.69		 44.90   	1297.04		
115.05   	-209.05   	 54.26   	 -35.61		 50.09   	1205.49		
121.46   	-205.69   	 54.12   	   0.00		 54.91   	 869.78		
126.34   	-203.55   	 54.12   	 -30.52		 58.39   	 757.88		
129.70   	-201.42   	 54.00   	 -10.17		 61.42   	 722.28		
132.14   	-199.89   	 53.96   	  -5.09		 64.31   	 691.76		
134.58   	-198.97   	 53.94   	 -35.61		 67.08   	 513.73		
137.63   	-198.97   	 53.79   	   5.09		 69.14   	 239.06		
141.30   	-198.67   	 53.81   	  10.17		 70.09   	 203.46		
144.65   	-198.36   	 53.86   	  -5.09		 70.91   	 300.10		
147.40   	-198.06   	 53.83   	 -10.17		 72.11   	 295.01		
149.54   	-197.75   	 53.79   	 -30.52		 73.29   	 193.29		
151.37   	-197.75   	 53.67   	 -35.61		 74.06   	 101.73		
153.81   	-198.06   	 53.53   	 -25.43		 74.47   	 122.07		
156.56   	-198.67   	 53.43   	 -40.69		 74.95   	 223.80		
159.61   	-200.50   	 53.27   	 -25.43		 75.85   	 274.67		
162.66   	-204.16   	 53.16   	 -15.26		 76.95   	 254.32		
165.41   	-208.44   	 53.10   	  -5.09		 77.97   	 239.06		
168.15   	-212.71   	 53.08   	   5.09		 78.92   	 259.41		
171.20   	-214.84   	 53.10   	 -10.17		 79.96   	 300.10		
174.26   	-215.45   	 53.06   	 -10.17		 81.16   	 335.71		
178.53   	-214.54   	 53.02   	 -20.35		 82.50   	 345.88		
183.41   	-214.23   	 52.94   	 -35.61		 83.89   	 315.36		
188.90   	-213.93   	 52.80   	 -35.61		 85.15   	 289.93		
195.01   	-213.01   	 52.65   	 -50.86		 86.31   	 635.81		
206.60   	-205.08   	 52.45   	 -10.17		 88.85   	 325.53		
211.49   	-197.75   	 52.41(D)	  10.17		 90.15   	 310.27		
216.06   	-189.82   	 52.45   	  30.52		 91.39   	 279.75		
220.03   	-181.58   	 52.57   	  55.95		 92.51   	 305.19		
223.39   	-173.03   	 52.80   	  81.38		 93.73   	 330.62		
225.83   	-162.66   	 53.12   	  96.64		 95.06   	 335.71		
227.66   	-149.23   	 53.51   	 157.68		 96.40   	 315.36		
